# _root_ Isao Ushikubo , general manager of the investment research department at Toyo Trust & Banking Co. , also was optimistic .
#goldHeads=2,19,2,5,2,5,10,10,10,6,10,13,11,13,14,15,2,19,0,19,19,
#predictedHeads=2,19,2,5,2,5,10,10,10,6,10,13,11,13,14,15,2,19,0,19,19,
(10,16),(10,20),(10,21),-0.0862882 # DEPENDENCYPART_TRISIBL
(10,16),(10,20),(10,22),-0.190081 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,16),(10,21),(10,22),-0.180191 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,17),(10,18),(10,19),-0.0636169 # DEPENDENCYPART_TRISIBL
(10,17),(10,18),(10,20),-0.0604239 # DEPENDENCYPART_TRISIBL
(10,17),(10,18),(10,21),-0.0831594 # DEPENDENCYPART_TRISIBL
(10,17),(10,18),(10,22),-0.235509 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,17),(10,19),(10,20),-0.0642497 # DEPENDENCYPART_TRISIBL
(10,17),(10,19),(10,21),-0.112374 # DEPENDENCYPART_TRISIBL
(10,17),(10,19),(10,22),-0.16173 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,17),(10,20),(10,21),-0.0804229 # DEPENDENCYPART_TRISIBL
(10,17),(10,20),(10,22),-0.131188 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,17),(10,21),(10,22),-0.326863 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,18),(10,19),(10,20),-0.0759194 # DEPENDENCYPART_TRISIBL
(10,18),(10,19),(10,21),-0.0574874 # DEPENDENCYPART_TRISIBL
(10,18),(10,19),(10,22),-0.126202 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,18),(10,20),(10,21),-0.0624564 # DEPENDENCYPART_TRISIBL
(10,18),(10,20),(10,22),-0.138811 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,18),(10,21),(10,22),-0.133068 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,19),(10,20),(10,21),-0.0554198 # DEPENDENCYPART_TRISIBL
(10,19),(10,20),(10,22),-0.16442 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,19),(10,21),(10,22),-0.0846868 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,20),(10,21),(10,22),-0.143003 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,9),(10,8),-0.109263 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,7),-0.0138885 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,6),-0.148924 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,5),-0.101963 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,4),-0.0422713 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,3),-0.176524 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,2),-0.0334417 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,1),-0.0334417 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,-1),-0.127126 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,8),(10,7),-0.027589 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,8),(10,6),-0.141066 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,8),(10,5),-0.103691 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,8),(10,4),-0.0234686 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,8),(10,3),-0.184667 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,8),(10,2),-0.0382625 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,8),(10,1),-0.0382625 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,8),(10,-1),-0.104054 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,7),(10,6),-0.0935545 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,7),(10,5),-0.132181 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,7),(10,4),-0.301087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,7),(10,3),-0.0894559 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,7),(10,2),-0.185108 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,7),(10,1),-0.185108 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,7),(10,-1),-0.13598 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,6),(10,5),-0.022333 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,6),(10,4),-0.172873 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,6),(10,3),-0.3156 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,6),(10,2),-0.0896909 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,6),(10,1),-0.0896909 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,6),(10,-1),-0.125345 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,5),(10,4),-0.0410096 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,5),(10,3),-0.179347 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,5),(10,2),-0.0326205 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,5),(10,1),-0.0326205 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,5),(10,-1),-0.09696 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,4),(10,3),-0.166159 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,4),(10,2),-0.0935683 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,4),(10,1),-0.0935683 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,4),(10,-1),-0.148768 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,3),(10,2),-0.179367 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,3),(10,1),-0.179367 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,3),(10,-1),-0.375438 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,2),(10,1),-0.176932 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,2),(10,-1),-0.136299 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,1),(10,-1),-0.136299 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,8),(10,7),0.0893152 # DEPENDENCYPART_TRISIBL
(10,9),(10,8),(10,6),-0.0633655 # DEPENDENCYPART_TRISIBL
(10,9),(10,8),(10,5),-0.0638477 # DEPENDENCYPART_TRISIBL
(10,9),(10,8),(10,4),0.0260497 # DEPENDENCYPART_TRISIBL
(10,9),(10,8),(10,3),-0.0413544 # DEPENDENCYPART_TRISIBL
(10,9),(10,8),(10,2),-0.0315381 # DEPENDENCYPART_TRISIBL
(10,9),(10,8),(10,1),-0.0315381 # DEPENDENCYPART_TRISIBL
(10,9),(10,8),(10,-1),-0.154241 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,7),(10,6),0.00967023 # DEPENDENCYPART_TRISIBL
(10,9),(10,7),(10,5),-0.106134 # DEPENDENCYPART_TRISIBL
(10,9),(10,7),(10,4),0.0518415 # DEPENDENCYPART_TRISIBL
(10,9),(10,7),(10,3),-0.0646111 # DEPENDENCYPART_TRISIBL
(10,9),(10,7),(10,2),-0.100733 # DEPENDENCYPART_TRISIBL
(10,9),(10,7),(10,1),-0.100733 # DEPENDENCYPART_TRISIBL
(10,9),(10,7),(10,-1),-0.0341031 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,6),(10,5),-0.0943254 # DEPENDENCYPART_TRISIBL
(10,9),(10,6),(10,4),-0.00584496 # DEPENDENCYPART_TRISIBL
(10,9),(10,6),(10,3),-0.0532746 # DEPENDENCYPART_TRISIBL
(10,9),(10,6),(10,2),-0.0512273 # DEPENDENCYPART_TRISIBL
(10,9),(10,6),(10,1),-0.0512273 # DEPENDENCYPART_TRISIBL
(10,9),(10,6),(10,-1),-0.141861 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,5),(10,4),0.0290641 # DEPENDENCYPART_TRISIBL
(10,9),(10,5),(10,3),-0.0411092 # DEPENDENCYPART_TRISIBL
(10,9),(10,5),(10,2),-0.0282172 # DEPENDENCYPART_TRISIBL
(10,9),(10,5),(10,1),-0.0282172 # DEPENDENCYPART_TRISIBL
(10,9),(10,5),(10,-1),-0.152922 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,4),(10,3),-0.0104208 # DEPENDENCYPART_TRISIBL
(10,9),(10,4),(10,2),0.0582391 # DEPENDENCYPART_TRISIBL
(10,9),(10,4),(10,1),0.0582391 # DEPENDENCYPART_TRISIBL
(10,9),(10,4),(10,-1),-0.115374 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,3),(10,2),-0.091875 # DEPENDENCYPART_TRISIBL
(10,9),(10,3),(10,1),-0.091875 # DEPENDENCYPART_TRISIBL
(10,9),(10,3),(10,-1),-0.29356 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,2),(10,1),-0.0267857 # DEPENDENCYPART_TRISIBL
(10,9),(10,2),(10,-1),-0.162098 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,1),(10,-1),-0.162098 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,8),(10,7),(10,6),0.00217364 # DEPENDENCYPART_TRISIBL
(10,8),(10,7),(10,5),-0.104624 # DEPENDENCYPART_TRISIBL
(10,8),(10,7),(10,4),0.0363993 # DEPENDENCYPART_TRISIBL
(10,8),(10,7),(10,3),-0.0694263 # DEPENDENCYPART_TRISIBL
(10,8),(10,7),(10,2),-0.109877 # DEPENDENCYPART_TRISIBL
(10,8),(10,7),(10,1),-0.109877 # DEPENDENCYPART_TRISIBL
(10,8),(10,7),(10,-1),-0.0146729 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,8),(10,6),(10,5),-0.0928169 # DEPENDENCYPART_TRISIBL
(10,8),(10,6),(10,4),-0.0212872 # DEPENDENCYPART_TRISIBL
(10,8),(10,6),(10,3),-0.0564021 # DEPENDENCYPART_TRISIBL
(10,8),(10,6),(10,2),-0.0607106 # DEPENDENCYPART_TRISIBL
(10,8),(10,6),(10,1),-0.0607106 # DEPENDENCYPART_TRISIBL
(10,8),(10,6),(10,-1),-0.116368 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,8),(10,5),(10,4),0.0153375 # DEPENDENCYPART_TRISIBL
(10,8),(10,5),(10,3),-0.0443067 # DEPENDENCYPART_TRISIBL
(10,8),(10,5),(10,2),-0.0369988 # DEPENDENCYPART_TRISIBL
(10,8),(10,5),(10,1),-0.0369988 # DEPENDENCYPART_TRISIBL
(10,8),(10,5),(10,-1),-0.136739 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,8),(10,4),(10,3),-0.0152691 # DEPENDENCYPART_TRISIBL
(10,8),(10,4),(10,2),0.0416436 # DEPENDENCYPART_TRISIBL
(10,8),(10,4),(10,1),0.0416436 # DEPENDENCYPART_TRISIBL
(10,8),(10,4),(10,-1),-0.106474 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,8),(10,3),(10,2),-0.0990741 # DEPENDENCYPART_TRISIBL
(10,8),(10,3),(10,1),-0.0990741 # DEPENDENCYPART_TRISIBL
(10,8),(10,3),(10,-1),-0.278312 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,8),(10,2),(10,1),-0.0396769 # DEPENDENCYPART_TRISIBL
(10,8),(10,2),(10,-1),-0.150555 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,8),(10,1),(10,-1),-0.150555 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,7),(10,6),(10,5),-0.0846077 # DEPENDENCYPART_TRISIBL
(10,7),(10,6),(10,4),-0.157582 # DEPENDENCYPART_TRISIBL
(10,7),(10,6),(10,3),-0.0236717 # DEPENDENCYPART_TRISIBL
(10,7),(10,6),(10,2),-0.1453 # DEPENDENCYPART_TRISIBL
(10,7),(10,6),(10,1),-0.1453 # DEPENDENCYPART_TRISIBL
(10,7),(10,6),(10,-1),-0.111749 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,7),(10,5),(10,4),-0.185022 # DEPENDENCYPART_TRISIBL
(10,7),(10,5),(10,3),0.00516318 # DEPENDENCYPART_TRISIBL
(10,7),(10,5),(10,2),-0.139219 # DEPENDENCYPART_TRISIBL
(10,7),(10,5),(10,1),-0.139219 # DEPENDENCYPART_TRISIBL
(10,7),(10,5),(10,-1),-0.143415 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,7),(10,4),(10,3),0.0394605 # DEPENDENCYPART_TRISIBL
(10,7),(10,4),(10,2),-0.149806 # DEPENDENCYPART_TRISIBL
(10,7),(10,4),(10,1),-0.149806 # DEPENDENCYPART_TRISIBL
(10,7),(10,4),(10,-1),-0.114904 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,7),(10,3),(10,2),-0.125042 # DEPENDENCYPART_TRISIBL
(10,7),(10,3),(10,1),-0.125042 # DEPENDENCYPART_TRISIBL
(10,7),(10,3),(10,-1),-0.163617 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,7),(10,2),(10,1),-0.182065 # DEPENDENCYPART_TRISIBL
(10,7),(10,2),(10,-1),-0.210996 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,7),(10,1),(10,-1),-0.210996 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,6),(10,5),(10,4),-0.0727323 # DEPENDENCYPART_TRISIBL
(10,6),(10,5),(10,3),-0.0028034 # DEPENDENCYPART_TRISIBL
(10,6),(10,5),(10,2),-0.103214 # DEPENDENCYPART_TRISIBL
(10,6),(10,5),(10,1),-0.103214 # DEPENDENCYPART_TRISIBL
(10,6),(10,5),(10,-1),-0.135163 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,6),(10,4),(10,3),-0.0206735 # DEPENDENCYPART_TRISIBL
(10,6),(10,4),(10,2),-0.098831 # DEPENDENCYPART_TRISIBL
(10,6),(10,4),(10,1),-0.098831 # DEPENDENCYPART_TRISIBL
(10,6),(10,4),(10,-1),-0.17267 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,6),(10,3),(10,2),-0.0494992 # DEPENDENCYPART_TRISIBL
(10,6),(10,3),(10,1),-0.0494992 # DEPENDENCYPART_TRISIBL
(10,6),(10,3),(10,-1),-0.340579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,6),(10,2),(10,1),-0.096708 # DEPENDENCYPART_TRISIBL
(10,6),(10,2),(10,-1),-0.150551 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,6),(10,1),(10,-1),-0.150551 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,5),(10,4),(10,3),-0.00973036 # DEPENDENCYPART_TRISIBL
(10,5),(10,4),(10,2),0.0514915 # DEPENDENCYPART_TRISIBL
(10,5),(10,4),(10,1),0.0514915 # DEPENDENCYPART_TRISIBL
(10,5),(10,4),(10,-1),-0.103728 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,5),(10,3),(10,2),-0.0968765 # DEPENDENCYPART_TRISIBL
(10,5),(10,3),(10,1),-0.0968765 # DEPENDENCYPART_TRISIBL
(10,5),(10,3),(10,-1),-0.280505 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,5),(10,2),(10,1),-0.0410276 # DEPENDENCYPART_TRISIBL
(10,5),(10,2),(10,-1),-0.146314 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,5),(10,1),(10,-1),-0.146314 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,4),(10,3),(10,2),-0.145537 # DEPENDENCYPART_TRISIBL
(10,4),(10,3),(10,1),-0.145537 # DEPENDENCYPART_TRISIBL
(10,4),(10,3),(10,-1),-0.338683 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,4),(10,2),(10,1),0.0125187 # DEPENDENCYPART_TRISIBL
(10,4),(10,2),(10,-1),-0.0960076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,4),(10,1),(10,-1),-0.0960076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,3),(10,2),(10,1),-0.157641 # DEPENDENCYPART_TRISIBL
(10,3),(10,2),(10,-1),-0.193153 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,3),(10,1),(10,-1),-0.193153 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,2),(10,1),(10,-1),-0.102848 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,12),(11,13),-0.162961 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,14),0.0147877 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,15),-0.16597 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,16),-0.198908 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,17),0.0245914 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,18),-0.102219 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,19),-0.0901025 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,20),-0.0631873 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,21),-0.119135 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,22),0.305779 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,13),(11,14),0.0155632 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,15),-0.166018 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,16),-0.198956 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,17),0.0235659 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,18),-0.102249 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,19),-0.0901037 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,20),-0.0631873 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,21),-0.117229 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,22),0.331254 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,14),(11,15),0.0796022 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,16),0.031473 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,17),-0.109303 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,18),-0.216352 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,19),-0.0941656 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,20),-0.103377 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,21),-0.410778 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,22),-0.355522 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,15),(11,16),-0.199521 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,17),0.0235773 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,18),-0.102881 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,19),-0.0901079 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,20),-0.0631912 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,21),-0.119834 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,22),0.29688 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,16),(11,17),0.0581875 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,18),-0.102364 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,19),-0.088575 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,20),-0.0633209 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,21),-0.125477 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,22),0.329365 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,17),(11,18),-0.181735 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,19),0.0123063 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,20),-0.168908 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,21),-0.191482 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,22),-0.518471 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,18),(11,19),-0.0324962 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,18),(11,20),-0.128471 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,18),(11,21),-0.204692 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,18),(11,22),-0.103266 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,19),(11,20),-0.0997475 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,19),(11,21),-0.0246607 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,19),(11,22),0.106077 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,20),(11,21),-0.110964 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,20),(11,22),0.0918565 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,21),(11,22),-0.286895 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,12),(11,13),(11,14),-0.0746843 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,15),-0.153695 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,16),-0.158607 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,17),-0.0845331 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,18),-0.0756015 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,19),-0.112062 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,20),-0.100583 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,21),-0.0845469 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,22),-0.161327 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,14),(11,15),-0.150222 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,16),-0.154875 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,17),-0.092743 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,18),-0.0767187 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,19),-0.105896 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,20),-0.0999057 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,21),-0.0993577 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,22),-0.0174519 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,15),(11,16),-0.158605 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,17),-0.0845109 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,18),-0.0756015 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,19),-0.112061 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,20),-0.100583 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,21),-0.0844619 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,22),-0.160762 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,16),(11,17),-0.0854423 # DEPENDENCYPART_TRISIBL
(11,12),(11,16),(11,18),-0.0756015 # DEPENDENCYPART_TRISIBL
(11,12),(11,16),(11,19),-0.112061 # DEPENDENCYPART_TRISIBL
(11,12),(11,16),(11,20),-0.100583 # DEPENDENCYPART_TRISIBL
(11,12),(11,16),(11,21),-0.0844629 # DEPENDENCYPART_TRISIBL
(11,12),(11,16),(11,22),-0.164038 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,17),(11,18),-0.0380203 # DEPENDENCYPART_TRISIBL
(11,12),(11,17),(11,19),-0.0720807 # DEPENDENCYPART_TRISIBL
(11,12),(11,17),(11,20),-0.108451 # DEPENDENCYPART_TRISIBL
(11,12),(11,17),(11,21),-0.104162 # DEPENDENCYPART_TRISIBL
(11,12),(11,17),(11,22),-0.0437215 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,18),(11,19),-0.107332 # DEPENDENCYPART_TRISIBL
(11,12),(11,18),(11,20),-0.0997786 # DEPENDENCYPART_TRISIBL
(11,12),(11,18),(11,21),-0.0901662 # DEPENDENCYPART_TRISIBL
(11,12),(11,18),(11,22),-0.0550835 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,19),(11,20),-0.0997271 # DEPENDENCYPART_TRISIBL
(11,12),(11,19),(11,21),-0.0973813 # DEPENDENCYPART_TRISIBL
(11,12),(11,19),(11,22),-0.0883459 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,20),(11,21),-0.0773738 # DEPENDENCYPART_TRISIBL
(11,12),(11,20),(11,22),-0.0749191 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,21),(11,22),-0.0737105 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,14),(11,15),-0.150617 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,16),-0.15527 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,17),-0.0927859 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,18),-0.0767187 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,19),-0.106024 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,20),-0.0999077 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,21),-0.0963602 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,22),-0.0150329 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,15),(11,16),-0.159001 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,17),-0.0845948 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,18),-0.0756015 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,19),-0.112184 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,20),-0.100586 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,21),-0.0814591 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,22),-0.159182 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,16),(11,17),-0.0855261 # DEPENDENCYPART_TRISIBL
