# _root_ But then , as quickly as the Dow had fallen , it began to turn around .
#goldHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
#predictedHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
(13,7),(13,6),(13,2),-0.0650195 # DEPENDENCYPART_TRISIBL
(13,7),(13,6),(13,1),-0.0571162 # DEPENDENCYPART_TRISIBL
(13,7),(13,6),(13,-1),-0.123359 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,7),(13,5),(13,4),-0.0499423 # DEPENDENCYPART_TRISIBL
(13,7),(13,5),(13,3),0.00918503 # DEPENDENCYPART_TRISIBL
(13,7),(13,5),(13,2),-0.0445532 # DEPENDENCYPART_TRISIBL
(13,7),(13,5),(13,1),-0.0486141 # DEPENDENCYPART_TRISIBL
(13,7),(13,5),(13,-1),-0.112385 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,7),(13,4),(13,3),0.00877855 # DEPENDENCYPART_TRISIBL
(13,7),(13,4),(13,2),-0.0464092 # DEPENDENCYPART_TRISIBL
(13,7),(13,4),(13,1),-0.0486353 # DEPENDENCYPART_TRISIBL
(13,7),(13,4),(13,-1),-0.12129 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,7),(13,3),(13,2),-0.0606122 # DEPENDENCYPART_TRISIBL
(13,7),(13,3),(13,1),-0.0623649 # DEPENDENCYPART_TRISIBL
(13,7),(13,3),(13,-1),-0.100104 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,7),(13,2),(13,1),-0.0486169 # DEPENDENCYPART_TRISIBL
(13,7),(13,2),(13,-1),-0.117592 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,7),(13,1),(13,-1),-0.0258466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,6),(13,5),(13,4),0.0397845 # DEPENDENCYPART_TRISIBL
(13,6),(13,5),(13,3),0.0386437 # DEPENDENCYPART_TRISIBL
(13,6),(13,5),(13,2),0.0147125 # DEPENDENCYPART_TRISIBL
(13,6),(13,5),(13,1),-0.012504 # DEPENDENCYPART_TRISIBL
(13,6),(13,5),(13,-1),-0.0556625 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,6),(13,4),(13,3),0.0383181 # DEPENDENCYPART_TRISIBL
(13,6),(13,4),(13,2),0.0192569 # DEPENDENCYPART_TRISIBL
(13,6),(13,4),(13,1),-0.0110467 # DEPENDENCYPART_TRISIBL
(13,6),(13,4),(13,-1),-0.0787969 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,6),(13,3),(13,2),0.103543 # DEPENDENCYPART_TRISIBL
(13,6),(13,3),(13,1),0.0337083 # DEPENDENCYPART_TRISIBL
(13,6),(13,3),(13,-1),-0.324893 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,6),(13,2),(13,1),-0.0127204 # DEPENDENCYPART_TRISIBL
(13,6),(13,2),(13,-1),-0.0505928 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,6),(13,1),(13,-1),-0.0104426 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,5),(13,4),(13,3),-0.107578 # DEPENDENCYPART_TRISIBL
(13,5),(13,4),(13,2),-0.0718302 # DEPENDENCYPART_TRISIBL
(13,5),(13,4),(13,1),-0.0690487 # DEPENDENCYPART_TRISIBL
(13,5),(13,4),(13,-1),-0.144158 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,5),(13,3),(13,2),-0.0389161 # DEPENDENCYPART_TRISIBL
(13,5),(13,3),(13,1),-0.0445331 # DEPENDENCYPART_TRISIBL
(13,5),(13,3),(13,-1),-0.110903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,5),(13,2),(13,1),-0.0685605 # DEPENDENCYPART_TRISIBL
(13,5),(13,2),(13,-1),-0.104488 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,5),(13,1),(13,-1),0.0074823 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,4),(13,3),(13,2),0.01045 # DEPENDENCYPART_TRISIBL
(13,4),(13,3),(13,1),-0.0486463 # DEPENDENCYPART_TRISIBL
(13,4),(13,3),(13,-1),-0.137112 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,4),(13,2),(13,1),-0.0688653 # DEPENDENCYPART_TRISIBL
(13,4),(13,2),(13,-1),-0.109062 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,4),(13,1),(13,-1),-0.00844987 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,3),(13,2),(13,1),0.0559153 # DEPENDENCYPART_TRISIBL
(13,3),(13,2),(13,-1),0.0573458 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,3),(13,1),(13,-1),-0.15107 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,2),(13,1),(13,-1),0.0152248 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,15),(14,16),0.0206197 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,15),(14,17),-0.102047 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,15),(14,18),0.194313 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,16),(14,17),-0.219378 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,16),(14,18),-0.0431252 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,17),(14,18),-0.202467 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,15),(14,16),(14,17),-0.0776979 # DEPENDENCYPART_TRISIBL
(14,15),(14,16),(14,18),-0.103215 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,15),(14,17),(14,18),-0.104332 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,16),(14,17),(14,18),-0.124413 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,12),(14,11),-0.095944 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,10),-0.0917485 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,8),-0.142423 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,4),-0.118891 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,-1),-0.15093 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,11),(14,10),-0.0881862 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,8),-0.170189 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,4),-0.170868 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,-1),-0.247702 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,10),(14,8),-0.13373 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,10),(14,4),-0.158811 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,10),(14,-1),-0.207328 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,8),(14,4),-0.145262 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,8),(14,-1),-0.147028 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,4),(14,-1),-0.187741 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,11),(14,10),-0.0575854 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,8),-0.157659 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,4),0.0164025 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,-1),-0.0897965 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,10),(14,8),-0.113162 # DEPENDENCYPART_TRISIBL
(14,12),(14,10),(14,4),-0.0140175 # DEPENDENCYPART_TRISIBL
(14,12),(14,10),(14,-1),-0.0760522 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,8),(14,4),-0.017096 # DEPENDENCYPART_TRISIBL
(14,12),(14,8),(14,-1),-0.104279 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,4),(14,-1),-0.0823752 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,10),(14,8),-0.102102 # DEPENDENCYPART_TRISIBL
(14,11),(14,10),(14,4),-0.0301998 # DEPENDENCYPART_TRISIBL
(14,11),(14,10),(14,-1),-0.0862212 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,8),(14,4),-0.0355504 # DEPENDENCYPART_TRISIBL
(14,11),(14,8),(14,-1),-0.102328 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,4),(14,-1),-0.0497079 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,8),(14,4),-0.0706737 # DEPENDENCYPART_TRISIBL
(14,10),(14,8),(14,-1),-0.12192 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,4),(14,-1),-0.133643 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,4),(14,-1),-0.144294 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,16),(15,17),-0.195362 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,18),-0.186239 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,17),(15,18),-0.359164 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,16),(15,17),(15,18),-0.110657 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,12),(15,11),-0.0391985 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,10),-0.0935648 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,8),-0.107594 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,6),-0.144639 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,5),-0.121368 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,4),-0.143501 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,3),-0.0391985 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,2),-0.0757707 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,1),-0.0947711 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,-1),-0.106001 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,11),(15,10),-0.0983213 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,8),-0.0806357 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,6),-0.183601 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,5),-0.175754 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,4),-0.185791 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,3),-0.120785 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,2),-0.155191 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,1),-0.19938 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,-1),-0.129886 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,10),(15,8),-0.0988823 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,6),-0.170009 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,5),-0.152352 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,4),-0.174441 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,3),-0.0642129 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,2),-0.126463 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,1),-0.117539 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,-1),-0.0885454 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,8),(15,6),-0.143491 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,5),-0.140722 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,4),-0.163455 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,3),0.0271522 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,2),-0.110036 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,1),-0.0766437 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,-1),-0.17487 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,6),(15,5),-0.135613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,4),-0.160207 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,3),-0.185161 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,2),-0.107802 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,1),-0.239282 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,-1),-0.0977841 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,5),(15,4),-0.182283 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,5),(15,3),-0.109348 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,5),(15,2),-0.127784 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,5),(15,1),-0.180704 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,5),(15,-1),-0.123166 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,4),(15,3),-0.128879 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,4),(15,2),-0.0949392 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,4),(15,1),-0.191431 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,4),(15,-1),-0.190952 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,3),(15,2),-0.155191 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,3),(15,1),-0.19938 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,3),(15,-1),-0.129886 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,2),(15,1),-0.178579 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,2),(15,-1),-0.18527 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,1),(15,-1),-0.128766 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,11),(15,10),-0.0575854 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,8),-0.157659 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,6),0.0226974 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,5),-0.0298641 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,4),0.0138942 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,3),0.00491353 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,2),-0.0445797 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,1),-0.0798341 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,-1),-0.129642 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,10),(15,8),-0.113162 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,6),-0.0199135 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,5),-0.0312778 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,4),-0.0126819 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,3),0.0198109 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,2),-0.0371373 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,1),-0.0561512 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,-1),-0.106821 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,8),(15,6),-0.00259778 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,5),-0.0344858 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,4),-0.0157603 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,3),0.0168 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,2),-0.0403454 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,1),-0.0562122 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,-1),-0.13502 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,6),(15,5),-0.0279162 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,4),-0.010257 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,3),-0.0425822 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,2),-0.0338414 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,1),-0.0109454 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,-1),-0.0713597 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,5),(15,4),-0.0139788 # DEPENDENCYPART_TRISIBL
(15,12),(15,5),(15,3),0.017489 # DEPENDENCYPART_TRISIBL
(15,12),(15,5),(15,2),-0.0365241 # DEPENDENCYPART_TRISIBL
(15,12),(15,5),(15,1),-0.0477749 # DEPENDENCYPART_TRISIBL
(15,12),(15,5),(15,-1),-0.121917 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,4),(15,3),0.0126497 # DEPENDENCYPART_TRISIBL
(15,12),(15,4),(15,2),-0.034661 # DEPENDENCYPART_TRISIBL
(15,12),(15,4),(15,1),-0.0488014 # DEPENDENCYPART_TRISIBL
(15,12),(15,4),(15,-1),-0.12286 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,3),(15,2),-0.0445797 # DEPENDENCYPART_TRISIBL
(15,12),(15,3),(15,1),-0.0798341 # DEPENDENCYPART_TRISIBL
(15,12),(15,3),(15,-1),-0.129642 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,2),(15,1),-0.0411304 # DEPENDENCYPART_TRISIBL
(15,12),(15,2),(15,-1),-0.129608 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,1),(15,-1),-0.122596 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,10),(15,8),-0.102656 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,6),-0.0497992 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,5),-0.0228579 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,4),-0.025394 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,3),0.199199 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,2),-0.0213412 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,1),0.0218095 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,-1),-0.0391354 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,8),(15,6),-0.00237032 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,5),-0.0264317 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,4),-0.0307458 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,3),0.0690795 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,2),-0.0255909 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,1),-0.0283497 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,-1),-0.0325562 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,6),(15,5),0.00815093 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,4),0.000196283 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,3),0.377575 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,2),0.0157474 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,1),0.103346 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,-1),0.0983852 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,5),(15,4),-0.0272546 # DEPENDENCYPART_TRISIBL
(15,11),(15,5),(15,3),0.253786 # DEPENDENCYPART_TRISIBL
(15,11),(15,5),(15,2),-0.0244581 # DEPENDENCYPART_TRISIBL
(15,11),(15,5),(15,1),0.0105133 # DEPENDENCYPART_TRISIBL
(15,11),(15,5),(15,-1),-0.03016 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,4),(15,3),0.293963 # DEPENDENCYPART_TRISIBL
(15,11),(15,4),(15,2),-0.0343205 # DEPENDENCYPART_TRISIBL
(15,11),(15,4),(15,1),0.0112203 # DEPENDENCYPART_TRISIBL
(15,11),(15,4),(15,-1),0.00329305 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,3),(15,2),-0.0209138 # DEPENDENCYPART_TRISIBL
(15,11),(15,3),(15,1),0.023761 # DEPENDENCYPART_TRISIBL
(15,11),(15,3),(15,-1),-0.124046 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,2),(15,1),0.00803161 # DEPENDENCYPART_TRISIBL
(15,11),(15,2),(15,-1),-0.026603 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,1),(15,-1),-0.112627 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,8),(15,6),-0.0936476 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,5),-0.0729383 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,4),-0.0706819 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,3),-0.0723714 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,2),-0.0745863 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,1),-0.0821091 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,-1),-0.11743 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,6),(15,5),-0.0732075 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,4),-0.0709513 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,3),-0.0691422 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,2),-0.074879 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,1),-0.0827297 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,-1),-0.148633 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,5),(15,4),-0.0739558 # DEPENDENCYPART_TRISIBL
(15,10),(15,5),(15,3),-0.0725173 # DEPENDENCYPART_TRISIBL
(15,10),(15,5),(15,2),-0.0777764 # DEPENDENCYPART_TRISIBL
(15,10),(15,5),(15,1),-0.0843528 # DEPENDENCYPART_TRISIBL
(15,10),(15,5),(15,-1),-0.124906 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,4),(15,3),-0.0725173 # DEPENDENCYPART_TRISIBL
(15,10),(15,4),(15,2),-0.077801 # DEPENDENCYPART_TRISIBL
(15,10),(15,4),(15,1),-0.0843528 # DEPENDENCYPART_TRISIBL
(15,10),(15,4),(15,-1),-0.128369 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,3),(15,2),-0.0777874 # DEPENDENCYPART_TRISIBL
(15,10),(15,3),(15,1),-0.0821788 # DEPENDENCYPART_TRISIBL
(15,10),(15,3),(15,-1),-0.195652 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,2),(15,1),-0.0843528 # DEPENDENCYPART_TRISIBL
(15,10),(15,2),(15,-1),-0.124981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,1),(15,-1),-0.139616 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,6),(15,5),-0.0659036 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,4),-0.0716038 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,3),-0.0702092 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,2),-0.0667143 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,1),-0.0498258 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,-1),-0.125728 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,5),(15,4),-0.0724198 # DEPENDENCYPART_TRISIBL
(15,8),(15,5),(15,3),-0.0574944 # DEPENDENCYPART_TRISIBL
(15,8),(15,5),(15,2),-0.0691411 # DEPENDENCYPART_TRISIBL
(15,8),(15,5),(15,1),-0.0592182 # DEPENDENCYPART_TRISIBL
(15,8),(15,5),(15,-1),-0.114843 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,4),(15,3),-0.0602959 # DEPENDENCYPART_TRISIBL
(15,8),(15,4),(15,2),-0.069513 # DEPENDENCYPART_TRISIBL
(15,8),(15,4),(15,1),-0.0608141 # DEPENDENCYPART_TRISIBL
(15,8),(15,4),(15,-1),-0.120706 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,3),(15,2),-0.0852435 # DEPENDENCYPART_TRISIBL
(15,8),(15,3),(15,1),-0.0966594 # DEPENDENCYPART_TRISIBL
(15,8),(15,3),(15,-1),-0.16514 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,2),(15,1),-0.0595319 # DEPENDENCYPART_TRISIBL
(15,8),(15,2),(15,-1),-0.108393 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,1),(15,-1),-0.102109 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,5),(15,4),0.0559999 # DEPENDENCYPART_TRISIBL
(15,6),(15,5),(15,3),-0.0146328 # DEPENDENCYPART_TRISIBL
(15,6),(15,5),(15,2),0.0199246 # DEPENDENCYPART_TRISIBL
(15,6),(15,5),(15,1),-0.0203725 # DEPENDENCYPART_TRISIBL
(15,6),(15,5),(15,-1),-0.0689666 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,4),(15,3),-0.0149302 # DEPENDENCYPART_TRISIBL
(15,6),(15,4),(15,2),0.0248015 # DEPENDENCYPART_TRISIBL
(15,6),(15,4),(15,1),-0.0189111 # DEPENDENCYPART_TRISIBL
(15,6),(15,4),(15,-1),-0.0860473 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,3),(15,2),0.0367128 # DEPENDENCYPART_TRISIBL
(15,6),(15,3),(15,1),0.00821029 # DEPENDENCYPART_TRISIBL
(15,6),(15,3),(15,-1),-0.285973 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,2),(15,1),-0.0204817 # DEPENDENCYPART_TRISIBL
(15,6),(15,2),(15,-1),-0.0674117 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,1),(15,-1),-0.0641274 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,5),(15,4),(15,3),-0.0848963 # DEPENDENCYPART_TRISIBL
(15,5),(15,4),(15,2),-0.0760598 # DEPENDENCYPART_TRISIBL
(15,5),(15,4),(15,1),-0.0728368 # DEPENDENCYPART_TRISIBL
(15,5),(15,4),(15,-1),-0.166157 # DEPENDENCYPART_TRISIBL_LAST_SIBS
