# _root_ Mr. Fromstein disclosed the planned steps , expected within a few months , as Blue Arrow posted a 2.5 % drop in its third-quarter pretax earnings .
#goldHeads=2,3,0,6,6,3,6,6,8,12,12,9,6,3,16,17,14,21,20,21,17,21,26,26,26,22,3,
#predictedHeads=2,3,0,6,6,3,6,6,8,12,12,9,3,3,16,17,14,21,20,21,17,21,26,26,26,22,3,
(10,10),(10,11),(10,14),-0.157773 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,11),(10,28),-0.279748 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,10),(10,14),(10,28),-0.258947 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,11),(10,14),(10,28),-0.12803 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,14),(11,28),-0.161019 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,10),(11,-1),-0.275774 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,13),(12,14),-0.308017 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,15),-0.167237 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,16),-0.165852 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,17),-0.125325 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,21),-0.104813 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,22),-0.289011 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,26),-0.0489822 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,27),-0.240549 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,28),-0.843994 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,14),(12,15),-0.255613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,16),-0.254988 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,17),-0.101797 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,21),-0.226853 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,22),-0.140249 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,26),-0.290141 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,27),-0.248821 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,28),-0.11352 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,15),(12,16),-0.249348 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,17),-0.148763 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,21),-0.173925 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,22),-0.10539 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,26),-0.13005 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,27),-0.126069 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,28),-0.182375 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,16),(12,17),-0.148763 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,21),-0.173926 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,22),-0.107427 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,26),-0.130019 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,27),-0.126068 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,28),-0.180444 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,17),(12,21),-0.180643 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,17),(12,22),-0.11679 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,17),(12,26),-0.146998 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,17),(12,27),-0.157799 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,17),(12,28),-0.0674206 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,21),(12,22),-0.130723 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,21),(12,26),-0.132345 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,21),(12,27),-0.154365 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,21),(12,28),-0.169479 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,22),(12,26),-0.264273 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,22),(12,27),-0.22712 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,22),(12,28),-0.11329 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,26),(12,27),-0.137562 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,26),(12,28),-0.183087 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,27),(12,28),-0.296405 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,13),(12,14),(12,15),-0.0107592 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,16),-0.0106523 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,17),-0.0465302 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,21),0.0314861 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,22),-0.121025 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,26),-0.0187588 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,27),-0.0391954 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,28),-0.10487 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,15),(12,16),-0.0373647 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,17),-0.0444984 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,21),0.0442484 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,22),-0.112653 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,26),-0.0110446 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,27),-0.155218 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,28),-0.134547 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,16),(12,17),-0.0444984 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,21),0.0442484 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,22),-0.112653 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,26),-0.0110446 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,27),-0.155218 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,28),-0.134545 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,17),(12,21),0.015607 # DEPENDENCYPART_TRISIBL
(12,13),(12,17),(12,22),-0.0862529 # DEPENDENCYPART_TRISIBL
(12,13),(12,17),(12,26),-0.00219708 # DEPENDENCYPART_TRISIBL
(12,13),(12,17),(12,27),-0.102729 # DEPENDENCYPART_TRISIBL
(12,13),(12,17),(12,28),-0.111694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,21),(12,22),-0.0967992 # DEPENDENCYPART_TRISIBL
(12,13),(12,21),(12,26),-0.00343663 # DEPENDENCYPART_TRISIBL
(12,13),(12,21),(12,27),-0.118691 # DEPENDENCYPART_TRISIBL
(12,13),(12,21),(12,28),-0.0426242 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,22),(12,26),-0.0139904 # DEPENDENCYPART_TRISIBL
(12,13),(12,22),(12,27),-0.0592731 # DEPENDENCYPART_TRISIBL
(12,13),(12,22),(12,28),-0.178975 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,26),(12,27),-0.140607 # DEPENDENCYPART_TRISIBL
(12,13),(12,26),(12,28),-0.0120272 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,27),(12,28),-0.353588 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,15),(12,16),-0.0786747 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,17),-0.111781 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,21),-0.109023 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,22),-0.0938028 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,26),-0.0837054 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,27),-0.121776 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,28),-0.099032 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,16),(12,17),-0.111781 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,21),-0.109023 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,22),-0.0938028 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,26),-0.0837054 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,27),-0.121776 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,28),-0.0990327 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,17),(12,21),-0.103231 # DEPENDENCYPART_TRISIBL
(12,14),(12,17),(12,22),-0.0888187 # DEPENDENCYPART_TRISIBL
(12,14),(12,17),(12,26),-0.0807947 # DEPENDENCYPART_TRISIBL
(12,14),(12,17),(12,27),-0.136474 # DEPENDENCYPART_TRISIBL
(12,14),(12,17),(12,28),-0.121908 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,21),(12,22),-0.114825 # DEPENDENCYPART_TRISIBL
(12,14),(12,21),(12,26),-0.0808645 # DEPENDENCYPART_TRISIBL
(12,14),(12,21),(12,27),-0.0995406 # DEPENDENCYPART_TRISIBL
(12,14),(12,21),(12,28),-0.10982 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,22),(12,26),-0.0753526 # DEPENDENCYPART_TRISIBL
(12,14),(12,22),(12,27),-0.129942 # DEPENDENCYPART_TRISIBL
(12,14),(12,22),(12,28),-0.101648 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,26),(12,27),-0.100082 # DEPENDENCYPART_TRISIBL
(12,14),(12,26),(12,28),-0.130548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,27),(12,28),-0.0942205 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,15),(12,16),(12,17),-0.106516 # DEPENDENCYPART_TRISIBL
(12,15),(12,16),(12,21),-0.141241 # DEPENDENCYPART_TRISIBL
(12,15),(12,16),(12,22),-0.0892839 # DEPENDENCYPART_TRISIBL
(12,15),(12,16),(12,26),-0.108861 # DEPENDENCYPART_TRISIBL
(12,15),(12,16),(12,27),-0.0900004 # DEPENDENCYPART_TRISIBL
(12,15),(12,16),(12,28),-0.183564 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,15),(12,17),(12,21),-0.138335 # DEPENDENCYPART_TRISIBL
(12,15),(12,17),(12,22),-0.0837297 # DEPENDENCYPART_TRISIBL
(12,15),(12,17),(12,26),-0.106901 # DEPENDENCYPART_TRISIBL
(12,15),(12,17),(12,27),-0.100379 # DEPENDENCYPART_TRISIBL
(12,15),(12,17),(12,28),-0.127837 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,15),(12,21),(12,22),-0.0948561 # DEPENDENCYPART_TRISIBL
(12,15),(12,21),(12,26),-0.109883 # DEPENDENCYPART_TRISIBL
(12,15),(12,21),(12,27),-0.0736911 # DEPENDENCYPART_TRISIBL
(12,15),(12,21),(12,28),-0.140511 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,15),(12,22),(12,26),-0.112719 # DEPENDENCYPART_TRISIBL
(12,15),(12,22),(12,27),-0.0845264 # DEPENDENCYPART_TRISIBL
(12,15),(12,22),(12,28),-0.163731 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,15),(12,26),(12,27),-0.0823498 # DEPENDENCYPART_TRISIBL
(12,15),(12,26),(12,28),-0.134766 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,15),(12,27),(12,28),-0.108036 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,16),(12,17),(12,21),-0.138335 # DEPENDENCYPART_TRISIBL
(12,16),(12,17),(12,22),-0.0835567 # DEPENDENCYPART_TRISIBL
(12,16),(12,17),(12,26),-0.106899 # DEPENDENCYPART_TRISIBL
(12,16),(12,17),(12,27),-0.100376 # DEPENDENCYPART_TRISIBL
(12,16),(12,17),(12,28),-0.128001 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,16),(12,21),(12,22),-0.0946831 # DEPENDENCYPART_TRISIBL
(12,16),(12,21),(12,26),-0.109881 # DEPENDENCYPART_TRISIBL
(12,16),(12,21),(12,27),-0.073688 # DEPENDENCYPART_TRISIBL
(12,16),(12,21),(12,28),-0.140675 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,16),(12,22),(12,26),-0.112717 # DEPENDENCYPART_TRISIBL
(12,16),(12,22),(12,27),-0.0845217 # DEPENDENCYPART_TRISIBL
(12,16),(12,22),(12,28),-0.165933 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,16),(12,26),(12,27),-0.0823467 # DEPENDENCYPART_TRISIBL
(12,16),(12,26),(12,28),-0.134907 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,16),(12,27),(12,28),-0.108094 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,17),(12,21),(12,22),-0.0514097 # DEPENDENCYPART_TRISIBL
(12,17),(12,21),(12,26),-0.0839124 # DEPENDENCYPART_TRISIBL
(12,17),(12,21),(12,27),-0.0658963 # DEPENDENCYPART_TRISIBL
(12,17),(12,21),(12,28),-0.162379 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,17),(12,22),(12,26),-0.0839578 # DEPENDENCYPART_TRISIBL
(12,17),(12,22),(12,27),-0.0550871 # DEPENDENCYPART_TRISIBL
(12,17),(12,22),(12,28),-0.14846 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,17),(12,26),(12,27),-0.0672775 # DEPENDENCYPART_TRISIBL
(12,17),(12,26),(12,28),-0.161783 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,17),(12,27),(12,28),-0.110979 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,21),(12,22),(12,26),-0.161393 # DEPENDENCYPART_TRISIBL
(12,21),(12,22),(12,27),-0.0696621 # DEPENDENCYPART_TRISIBL
(12,21),(12,22),(12,28),-0.130888 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,21),(12,26),(12,27),-0.034806 # DEPENDENCYPART_TRISIBL
(12,21),(12,26),(12,28),-0.120046 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,21),(12,27),(12,28),-0.051131 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,22),(12,26),(12,27),-0.08109 # DEPENDENCYPART_TRISIBL
(12,22),(12,26),(12,28),-0.188288 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,22),(12,27),(12,28),-0.161275 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,26),(12,27),(12,28),-0.0539732 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,11),(12,10),-0.133486 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,11),(12,8),-0.0793792 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,11),(12,7),-0.111518 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,11),(12,6),-0.131917 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,11),(12,5),-0.0731205 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,11),(12,4),-0.0878151 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,11),(12,3),-0.192291 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,11),(12,2),-0.103261 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,11),(12,-1),0.00678632 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,10),(12,8),-0.11123 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,10),(12,7),-0.103938 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,10),(12,6),-0.116611 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,10),(12,5),-0.102842 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,10),(12,4),-0.113822 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,10),(12,3),-0.177869 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,10),(12,2),-0.115728 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,10),(12,-1),-0.147272 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,8),(12,7),-0.121376 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,8),(12,6),-0.141983 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,8),(12,5),-0.079249 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,8),(12,4),-0.0662584 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,8),(12,3),-0.182946 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,8),(12,2),-0.128157 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,8),(12,-1),-0.106395 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,7),(12,6),-0.143777 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,7),(12,5),-0.0907309 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,7),(12,4),-0.137897 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,7),(12,3),-0.267215 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,7),(12,2),-0.180834 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,7),(12,-1),-0.241074 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,6),(12,5),-0.0189008 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,6),(12,4),-0.0327824 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,6),(12,3),-0.14395 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,6),(12,2),-0.0862547 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,6),(12,-1),-0.0550135 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,5),(12,4),-0.0628168 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,5),(12,3),-0.182942 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,5),(12,2),-0.12765 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,5),(12,-1),-0.105037 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,4),(12,3),-0.17803 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,4),(12,2),-0.128945 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,4),(12,-1),-0.0948382 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,3),(12,2),-0.152047 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,3),(12,-1),-0.242775 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,2),(12,-1),-0.0735524 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,11),(12,10),(12,8),-0.0799122 # DEPENDENCYPART_TRISIBL
(12,11),(12,10),(12,7),-0.0237235 # DEPENDENCYPART_TRISIBL
(12,11),(12,10),(12,6),-0.115323 # DEPENDENCYPART_TRISIBL
(12,11),(12,10),(12,5),-0.0797197 # DEPENDENCYPART_TRISIBL
(12,11),(12,10),(12,4),0.00849752 # DEPENDENCYPART_TRISIBL
(12,11),(12,10),(12,3),-0.0756629 # DEPENDENCYPART_TRISIBL
(12,11),(12,10),(12,2),-0.0732729 # DEPENDENCYPART_TRISIBL
(12,11),(12,10),(12,-1),0.046581 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,11),(12,8),(12,7),-0.021139 # DEPENDENCYPART_TRISIBL
(12,11),(12,8),(12,6),-0.0916886 # DEPENDENCYPART_TRISIBL
(12,11),(12,8),(12,5),-0.0673363 # DEPENDENCYPART_TRISIBL
(12,11),(12,8),(12,4),-0.0203643 # DEPENDENCYPART_TRISIBL
(12,11),(12,8),(12,3),-0.0754621 # DEPENDENCYPART_TRISIBL
(12,11),(12,8),(12,2),-0.0617931 # DEPENDENCYPART_TRISIBL
(12,11),(12,8),(12,-1),-0.0601638 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,11),(12,7),(12,6),-0.146809 # DEPENDENCYPART_TRISIBL
(12,11),(12,7),(12,5),-0.0162495 # DEPENDENCYPART_TRISIBL
(12,11),(12,7),(12,4),-0.0151015 # DEPENDENCYPART_TRISIBL
(12,11),(12,7),(12,3),-0.0803226 # DEPENDENCYPART_TRISIBL
(12,11),(12,7),(12,2),-0.115317 # DEPENDENCYPART_TRISIBL
(12,11),(12,7),(12,-1),-0.22957 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,11),(12,6),(12,5),-0.0802683 # DEPENDENCYPART_TRISIBL
(12,11),(12,6),(12,4),0.000317153 # DEPENDENCYPART_TRISIBL
(12,11),(12,6),(12,3),-0.0753037 # DEPENDENCYPART_TRISIBL
(12,11),(12,6),(12,2),-0.0453964 # DEPENDENCYPART_TRISIBL
(12,11),(12,6),(12,-1),-0.0456354 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,11),(12,5),(12,4),-0.0232525 # DEPENDENCYPART_TRISIBL
(12,11),(12,5),(12,3),-0.0754621 # DEPENDENCYPART_TRISIBL
(12,11),(12,5),(12,2),-0.0626669 # DEPENDENCYPART_TRISIBL
(12,11),(12,5),(12,-1),-0.0582955 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,11),(12,4),(12,3),-0.0756494 # DEPENDENCYPART_TRISIBL
(12,11),(12,4),(12,2),-0.0821533 # DEPENDENCYPART_TRISIBL
(12,11),(12,4),(12,-1),0.0570859 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,11),(12,3),(12,2),-0.060006 # DEPENDENCYPART_TRISIBL
(12,11),(12,3),(12,-1),-0.0756165 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,11),(12,2),(12,-1),-0.0570498 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,10),(12,8),(12,7),-0.0453084 # DEPENDENCYPART_TRISIBL
(12,10),(12,8),(12,6),-0.0947168 # DEPENDENCYPART_TRISIBL
(12,10),(12,8),(12,5),-0.0762295 # DEPENDENCYPART_TRISIBL
(12,10),(12,8),(12,4),-0.20205 # DEPENDENCYPART_TRISIBL
(12,10),(12,8),(12,3),-0.0403018 # DEPENDENCYPART_TRISIBL
(12,10),(12,8),(12,2),-0.0675577 # DEPENDENCYPART_TRISIBL
(12,10),(12,8),(12,-1),-0.224718 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,10),(12,7),(12,6),-0.119858 # DEPENDENCYPART_TRISIBL
(12,10),(12,7),(12,5),-0.0815082 # DEPENDENCYPART_TRISIBL
(12,10),(12,7),(12,4),-0.187975 # DEPENDENCYPART_TRISIBL
(12,10),(12,7),(12,3),-0.018952 # DEPENDENCYPART_TRISIBL
(12,10),(12,7),(12,2),-0.073344 # DEPENDENCYPART_TRISIBL
(12,10),(12,7),(12,-1),-0.198466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,10),(12,6),(12,5),-0.0766889 # DEPENDENCYPART_TRISIBL
(12,10),(12,6),(12,4),-0.202614 # DEPENDENCYPART_TRISIBL
(12,10),(12,6),(12,3),-0.0402597 # DEPENDENCYPART_TRISIBL
(12,10),(12,6),(12,2),-0.0688783 # DEPENDENCYPART_TRISIBL
(12,10),(12,6),(12,-1),-0.238012 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,10),(12,5),(12,4),-0.20205 # DEPENDENCYPART_TRISIBL
(12,10),(12,5),(12,3),-0.0403018 # DEPENDENCYPART_TRISIBL
(12,10),(12,5),(12,2),-0.0675577 # DEPENDENCYPART_TRISIBL
(12,10),(12,5),(12,-1),-0.224718 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,10),(12,4),(12,3),-0.0401029 # DEPENDENCYPART_TRISIBL
(12,10),(12,4),(12,2),-0.0675802 # DEPENDENCYPART_TRISIBL
(12,10),(12,4),(12,-1),-0.248945 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,10),(12,3),(12,2),-0.068412 # DEPENDENCYPART_TRISIBL
(12,10),(12,3),(12,-1),-0.210339 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,10),(12,2),(12,-1),-0.218953 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,8),(12,7),(12,6),-0.0337808 # DEPENDENCYPART_TRISIBL
(12,8),(12,7),(12,5),-0.0656776 # DEPENDENCYPART_TRISIBL
(12,8),(12,7),(12,4),-0.0300457 # DEPENDENCYPART_TRISIBL
(12,8),(12,7),(12,3),-0.0791573 # DEPENDENCYPART_TRISIBL
(12,8),(12,7),(12,2),-0.0190313 # DEPENDENCYPART_TRISIBL
(12,8),(12,7),(12,-1),-0.174765 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,8),(12,6),(12,5),-0.0721759 # DEPENDENCYPART_TRISIBL
(12,8),(12,6),(12,4),-0.0294987 # DEPENDENCYPART_TRISIBL
(12,8),(12,6),(12,3),-0.076326 # DEPENDENCYPART_TRISIBL
(12,8),(12,6),(12,2),-0.0481377 # DEPENDENCYPART_TRISIBL
(12,8),(12,6),(12,-1),-0.107258 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,8),(12,5),(12,4),-0.0267687 # DEPENDENCYPART_TRISIBL
(12,8),(12,5),(12,3),-0.0763089 # DEPENDENCYPART_TRISIBL
(12,8),(12,5),(12,2),-0.0481373 # DEPENDENCYPART_TRISIBL
(12,8),(12,5),(12,-1),-0.0992004 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,8),(12,4),(12,3),-0.0764131 # DEPENDENCYPART_TRISIBL
(12,8),(12,4),(12,2),-0.0488893 # DEPENDENCYPART_TRISIBL
(12,8),(12,4),(12,-1),-0.0452903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,8),(12,3),(12,2),-0.0481758 # DEPENDENCYPART_TRISIBL
(12,8),(12,3),(12,-1),-0.116716 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,8),(12,2),(12,-1),-0.0746938 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,7),(12,6),(12,5),-0.106426 # DEPENDENCYPART_TRISIBL
(12,7),(12,6),(12,4),0.0651286 # DEPENDENCYPART_TRISIBL
(12,7),(12,6),(12,3),-0.0967655 # DEPENDENCYPART_TRISIBL
