# _root_ New Jersey Turnpike Authority 's 7.20 % issue of 2018 was off 3\/4 at 98 1\/2 bid , yielding 7.32 % , up 0.07 percentage point from late Friday .
#goldHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
#predictedHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
(19,24),(19,30),(19,31),-0.149823 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,25),(19,26),(19,27),-0.0635194 # DEPENDENCYPART_TRISIBL
(19,25),(19,26),(19,28),-0.102317 # DEPENDENCYPART_TRISIBL
(19,25),(19,26),(19,29),-0.127555 # DEPENDENCYPART_TRISIBL
(19,25),(19,26),(19,30),-0.0928998 # DEPENDENCYPART_TRISIBL
(19,25),(19,26),(19,31),-0.113003 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,25),(19,27),(19,28),-0.102373 # DEPENDENCYPART_TRISIBL
(19,25),(19,27),(19,29),-0.116253 # DEPENDENCYPART_TRISIBL
(19,25),(19,27),(19,30),-0.0594237 # DEPENDENCYPART_TRISIBL
(19,25),(19,27),(19,31),-0.0901928 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,25),(19,28),(19,29),-0.123665 # DEPENDENCYPART_TRISIBL
(19,25),(19,28),(19,30),-0.0598476 # DEPENDENCYPART_TRISIBL
(19,25),(19,28),(19,31),-0.0479195 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,25),(19,29),(19,30),-0.0724609 # DEPENDENCYPART_TRISIBL
(19,25),(19,29),(19,31),-0.108645 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,25),(19,30),(19,31),-0.156724 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,26),(19,27),(19,28),-0.102373 # DEPENDENCYPART_TRISIBL
(19,26),(19,27),(19,29),-0.116286 # DEPENDENCYPART_TRISIBL
(19,26),(19,27),(19,30),-0.0612927 # DEPENDENCYPART_TRISIBL
(19,26),(19,27),(19,31),-0.0881491 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,26),(19,28),(19,29),-0.123699 # DEPENDENCYPART_TRISIBL
(19,26),(19,28),(19,30),-0.0627265 # DEPENDENCYPART_TRISIBL
(19,26),(19,28),(19,31),-0.0391338 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,26),(19,29),(19,30),-0.0753398 # DEPENDENCYPART_TRISIBL
(19,26),(19,29),(19,31),-0.0990291 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,26),(19,30),(19,31),-0.136627 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,27),(19,28),(19,29),-0.0929876 # DEPENDENCYPART_TRISIBL
(19,27),(19,28),(19,30),-0.105026 # DEPENDENCYPART_TRISIBL
(19,27),(19,28),(19,31),-0.150706 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,27),(19,29),(19,30),-0.11338 # DEPENDENCYPART_TRISIBL
(19,27),(19,29),(19,31),-0.0992655 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,27),(19,30),(19,31),-0.0988583 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,28),(19,29),(19,30),-0.0765914 # DEPENDENCYPART_TRISIBL
(19,28),(19,29),(19,31),-0.16949 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,28),(19,30),(19,31),-0.143192 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,29),(19,30),(19,31),-0.0706851 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,18),(19,17),-0.160723 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,16),-0.199613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,15),-0.19402 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,8),-0.15886 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,-1),-0.21376 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,17),(19,16),-0.118603 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,17),(19,15),-0.112248 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,17),(19,8),-0.106099 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,17),(19,-1),-0.0701055 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,16),(19,15),-0.116377 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,16),(19,8),-0.107873 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,16),(19,-1),-0.224333 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,15),(19,8),-0.106958 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,15),(19,-1),-0.19835 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,8),(19,-1),-0.0705223 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,17),(19,16),-0.0973631 # DEPENDENCYPART_TRISIBL
(19,18),(19,17),(19,15),-0.0973599 # DEPENDENCYPART_TRISIBL
(19,18),(19,17),(19,8),-0.0966903 # DEPENDENCYPART_TRISIBL
(19,18),(19,17),(19,-1),-0.0813891 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,16),(19,15),-0.0930491 # DEPENDENCYPART_TRISIBL
(19,18),(19,16),(19,8),-0.106092 # DEPENDENCYPART_TRISIBL
(19,18),(19,16),(19,-1),-0.104918 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,15),(19,8),-0.106092 # DEPENDENCYPART_TRISIBL
(19,18),(19,15),(19,-1),-0.10474 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,8),(19,-1),-0.0746715 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,17),(19,16),(19,15),-0.0483548 # DEPENDENCYPART_TRISIBL
(19,17),(19,16),(19,8),-0.111304 # DEPENDENCYPART_TRISIBL
(19,17),(19,16),(19,-1),-0.116953 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,17),(19,15),(19,8),-0.111291 # DEPENDENCYPART_TRISIBL
(19,17),(19,15),(19,-1),-0.1165 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,17),(19,8),(19,-1),-0.112701 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,16),(19,15),(19,8),-0.10177 # DEPENDENCYPART_TRISIBL
(19,16),(19,15),(19,-1),-0.0725184 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,16),(19,8),(19,-1),-0.0994874 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,15),(19,8),(19,-1),-0.123413 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,21),(20,22),-0.151348 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,23),-0.0320452 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,24),-0.137234 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,31),-0.211647 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,22),(20,23),-0.138936 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,22),(20,24),-0.0643287 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,22),(20,31),-0.653211 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,23),(20,24),-0.14237 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,23),(20,31),-0.181413 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,24),(20,31),-0.252398 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,21),(20,22),(20,23),-0.0401181 # DEPENDENCYPART_TRISIBL
(20,21),(20,22),(20,24),-0.107528 # DEPENDENCYPART_TRISIBL
(20,21),(20,22),(20,31),-0.0961761 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,21),(20,23),(20,24),-0.104087 # DEPENDENCYPART_TRISIBL
(20,21),(20,23),(20,31),-0.0750965 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,21),(20,24),(20,31),-0.108983 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,22),(20,23),(20,24),0.0199118 # DEPENDENCYPART_TRISIBL
(20,22),(20,23),(20,31),-0.0860824 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,22),(20,24),(20,31),-0.0129498 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,23),(20,24),(20,31),-0.141942 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,16),(20,15),-0.158747 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,14),-0.137299 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,-1),-0.170176 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,15),(20,14),-0.136289 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,15),(20,-1),-0.135824 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,14),(20,-1),-0.219548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,16),(20,15),(20,14),-0.0439346 # DEPENDENCYPART_TRISIBL
(20,16),(20,15),(20,-1),-0.134455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,16),(20,14),(20,-1),-0.163467 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,15),(20,14),(20,-1),-0.18684 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,22),(21,23),-0.173915 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,24),-0.18005 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,25),-0.131193 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,26),-0.134661 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,27),-0.394971 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,28),-0.271612 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,29),-0.000605805 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,31),-0.7725 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,23),(21,24),-0.172946 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,25),-0.222058 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,26),-0.230443 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,27),0.000913008 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,28),-0.218423 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,29),-0.114688 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,31),-0.175335 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,24),(21,25),-0.277652 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,26),-0.286646 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,27),-0.0727375 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,28),-0.180528 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,29),-0.069214 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,31),-0.198885 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,25),(21,26),-0.269453 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,27),-0.0325633 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,28),-0.170365 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,29),-0.0648402 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,31),-0.167973 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,26),(21,27),-0.0342822 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,26),(21,28),-0.172357 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,26),(21,29),-0.0626413 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,26),(21,31),-0.137597 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,27),(21,28),-0.170833 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,27),(21,29),-0.116606 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,27),(21,31),-0.167582 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,28),(21,29),-0.125404 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,28),(21,31),-0.159067 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,29),(21,31),-0.250636 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,22),(21,23),(21,24),0.015607 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,25),0.217728 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,26),0.215458 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,27),-0.114343 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,28),-0.0641144 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,29),0.01208 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,31),-0.169655 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,24),(21,25),0.0188648 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,26),0.0167635 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,27),-0.084907 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,28),-0.0612931 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,29),-0.0110725 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,31),-0.153347 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,25),(21,26),-0.0587001 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,27),0.0183776 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,28),-0.0481368 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,29),-0.0268167 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,31),-0.0194647 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,26),(21,27),0.0186309 # DEPENDENCYPART_TRISIBL
(21,22),(21,26),(21,28),-0.0481368 # DEPENDENCYPART_TRISIBL
(21,22),(21,26),(21,29),-0.0268167 # DEPENDENCYPART_TRISIBL
(21,22),(21,26),(21,31),-0.0240327 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,27),(21,28),-0.0622234 # DEPENDENCYPART_TRISIBL
(21,22),(21,27),(21,29),-0.00490686 # DEPENDENCYPART_TRISIBL
(21,22),(21,27),(21,31),-0.143612 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,28),(21,29),-0.0197095 # DEPENDENCYPART_TRISIBL
(21,22),(21,28),(21,31),-0.131985 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,29),(21,31),-0.0966024 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,24),(21,25),-0.0768214 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,26),-0.0786154 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,27),-0.0766698 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,28),-0.0864054 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,29),-0.0926087 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,31),-0.114527 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,25),(21,26),-0.0968613 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,27),-0.0615419 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,28),-0.0960798 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,29),-0.0948594 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,31),-0.0831379 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,26),(21,27),-0.0620781 # DEPENDENCYPART_TRISIBL
(21,23),(21,26),(21,28),-0.0960798 # DEPENDENCYPART_TRISIBL
(21,23),(21,26),(21,29),-0.0948594 # DEPENDENCYPART_TRISIBL
(21,23),(21,26),(21,31),-0.0853687 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,27),(21,28),-0.0816308 # DEPENDENCYPART_TRISIBL
(21,23),(21,27),(21,29),-0.0971866 # DEPENDENCYPART_TRISIBL
(21,23),(21,27),(21,31),-0.166143 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,28),(21,29),-0.0933015 # DEPENDENCYPART_TRISIBL
(21,23),(21,28),(21,31),-0.165219 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,29),(21,31),-0.143239 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,25),(21,26),-0.103152 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,27),-0.0460307 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,28),-0.0948709 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,29),-0.0949417 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,31),-0.104875 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,26),(21,27),-0.0460149 # DEPENDENCYPART_TRISIBL
(21,24),(21,26),(21,28),-0.0948709 # DEPENDENCYPART_TRISIBL
(21,24),(21,26),(21,29),-0.0949416 # DEPENDENCYPART_TRISIBL
(21,24),(21,26),(21,31),-0.105723 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,27),(21,28),-0.0936348 # DEPENDENCYPART_TRISIBL
(21,24),(21,27),(21,29),-0.0979021 # DEPENDENCYPART_TRISIBL
(21,24),(21,27),(21,31),-0.172607 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,28),(21,29),-0.0949852 # DEPENDENCYPART_TRISIBL
(21,24),(21,28),(21,31),-0.164449 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,29),(21,31),-0.142918 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,26),(21,27),-0.0861712 # DEPENDENCYPART_TRISIBL
(21,25),(21,26),(21,28),-0.113495 # DEPENDENCYPART_TRISIBL
(21,25),(21,26),(21,29),-0.134687 # DEPENDENCYPART_TRISIBL
(21,25),(21,26),(21,31),-0.185386 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,27),(21,28),-0.107223 # DEPENDENCYPART_TRISIBL
(21,25),(21,27),(21,29),-0.132484 # DEPENDENCYPART_TRISIBL
(21,25),(21,27),(21,31),-0.166396 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,28),(21,29),-0.130224 # DEPENDENCYPART_TRISIBL
(21,25),(21,28),(21,31),-0.155071 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,29),(21,31),-0.161429 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,26),(21,27),(21,28),-0.107223 # DEPENDENCYPART_TRISIBL
(21,26),(21,27),(21,29),-0.132518 # DEPENDENCYPART_TRISIBL
(21,26),(21,27),(21,31),-0.160051 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,26),(21,28),(21,29),-0.130258 # DEPENDENCYPART_TRISIBL
(21,26),(21,28),(21,31),-0.144333 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,26),(21,29),(21,31),-0.14986 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,27),(21,28),(21,29),-0.0865754 # DEPENDENCYPART_TRISIBL
(21,27),(21,28),(21,31),-0.120033 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,27),(21,29),(21,31),-0.106182 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,28),(21,29),(21,31),-0.223432 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,20),(21,19),-0.150972 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,18),-0.188324 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,17),-0.159355 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,16),-0.148419 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,15),-0.153947 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,14),-0.153599 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,13),-0.157056 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,12),-0.174194 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,10),-0.150544 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,6),-0.153239 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,-1),-0.00405675 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,19),(21,18),-0.267523 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,17),-0.0124858 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,16),-0.117236 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,15),-0.120991 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,14),-0.133623 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,13),-0.124447 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,12),-0.159547 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,10),-0.118502 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,6),-0.121198 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,-1),-0.158117 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,18),(21,17),-0.216768 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,16),-0.208128 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,15),-0.213 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,14),-0.153775 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,13),-0.216453 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,12),-0.362735 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,10),-0.210512 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,6),-0.213207 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,-1),-0.28139 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,17),(21,16),-0.0261544 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,17),(21,15),-0.0302639 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,17),(21,14),-0.0914876 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,17),(21,13),-0.0440787 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,17),(21,12),-0.0790702 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,17),(21,10),-0.0277996 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,17),(21,6),-0.0315619 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,17),(21,-1),0.0175951 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,16),(21,15),-0.135983 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,16),(21,14),-0.158471 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,16),(21,13),-0.139092 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,16),(21,12),-0.164402 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,16),(21,10),-0.13258 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,16),(21,6),-0.135275 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,16),(21,-1),-0.0393067 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,15),(21,14),-0.154413 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,15),(21,13),-0.157146 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,15),(21,12),-0.174199 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,15),(21,10),-0.150634 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,15),(21,6),-0.15333 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,15),(21,-1),-0.0126951 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,14),(21,13),-0.120977 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,14),(21,12),-0.190688 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,14),(21,10),-0.114517 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,14),(21,6),-0.117212 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,14),(21,-1),-0.00963211 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,13),(21,12),-0.180148 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,13),(21,10),-0.139248 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,13),(21,6),-0.141943 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,13),(21,-1),-0.0338984 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,12),(21,10),-0.0785092 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,12),(21,6),-0.0812049 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,12),(21,-1),-0.0402437 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,10),(21,6),-0.153239 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,10),(21,-1),-0.0024383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,6),(21,-1),0.00296491 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,20),(21,19),(21,18),-0.0726885 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,17),-0.060453 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,16),-0.12632 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,15),-0.122578 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,14),-0.0227771 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,13),-0.125085 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,12),-0.0812016 # DEPENDENCYPART_TRISIBL
