# _root_ The ad would have run during the World Series tomorrow , replacing the debut commercial of Shearson 's new ad campaign , `` Leadership by Example . ''
#goldHeads=2,3,0,3,4,5,9,9,6,5,5,5,15,15,12,15,21,17,21,21,16,21,21,21,24,25,3,3,
#predictedHeads=2,3,0,3,4,5,10,10,10,6,5,5,15,15,12,15,21,17,21,21,16,21,21,21,24,25,3,3,
(4,6),(4,11),(4,27),-0.0946914 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,28),-0.0379668 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,29),-0.181651 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,12),(4,15),-0.090991 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,22),-0.0032248 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,23),-0.0738502 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,25),-0.0984287 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,27),-0.101172 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,28),-0.0973059 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,29),-0.144505 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,15),(4,22),-0.0138466 # DEPENDENCYPART_TRISIBL
(4,6),(4,15),(4,23),-0.0722081 # DEPENDENCYPART_TRISIBL
(4,6),(4,15),(4,25),-0.122705 # DEPENDENCYPART_TRISIBL
(4,6),(4,15),(4,27),-0.098175 # DEPENDENCYPART_TRISIBL
(4,6),(4,15),(4,28),-0.105245 # DEPENDENCYPART_TRISIBL
(4,6),(4,15),(4,29),-0.0865458 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,22),(4,23),-0.0562053 # DEPENDENCYPART_TRISIBL
(4,6),(4,22),(4,25),-0.0807425 # DEPENDENCYPART_TRISIBL
(4,6),(4,22),(4,27),-0.0946914 # DEPENDENCYPART_TRISIBL
(4,6),(4,22),(4,28),-0.0379668 # DEPENDENCYPART_TRISIBL
(4,6),(4,22),(4,29),-0.181651 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,23),(4,25),-0.0743078 # DEPENDENCYPART_TRISIBL
(4,6),(4,23),(4,27),-0.0959414 # DEPENDENCYPART_TRISIBL
(4,6),(4,23),(4,28),-0.100812 # DEPENDENCYPART_TRISIBL
(4,6),(4,23),(4,29),-0.14078 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,25),(4,27),-0.0864636 # DEPENDENCYPART_TRISIBL
(4,6),(4,25),(4,28),-0.0996837 # DEPENDENCYPART_TRISIBL
(4,6),(4,25),(4,29),-0.0672167 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,27),(4,28),-0.035412 # DEPENDENCYPART_TRISIBL
(4,6),(4,27),(4,29),-0.0999644 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,28),(4,29),-0.148035 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,9),(4,10),-0.148752 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,11),-0.0606933 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,12),-0.104051 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,15),-0.148755 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,22),-0.0606933 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,23),-0.0660619 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,25),-0.0656709 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,27),-0.0857467 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,28),-0.106126 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,29),-0.121623 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,10),(4,11),-0.0141421 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,12),-0.108063 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,15),-0.159701 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,22),-0.0141421 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,23),-0.0661202 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,25),-0.0725591 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,27),-0.0528714 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,28),-0.10473 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,29),-0.00272758 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,11),(4,12),-0.11757 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,15),-0.175666 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,22),-0.0653832 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,23),-0.0288797 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,25),-0.0187933 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,27),-0.107014 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,28),-0.0524027 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,29),-0.0965837 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,12),(4,15),-0.146176 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,22),-0.055477 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,23),-0.0636735 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,25),-0.059009 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,27),-0.0874913 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,28),-0.102261 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,29),-0.0776466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,15),(4,22),-0.0141425 # DEPENDENCYPART_TRISIBL
(4,8),(4,15),(4,23),-0.0661202 # DEPENDENCYPART_TRISIBL
(4,8),(4,15),(4,25),-0.0725591 # DEPENDENCYPART_TRISIBL
(4,8),(4,15),(4,27),-0.0528714 # DEPENDENCYPART_TRISIBL
(4,8),(4,15),(4,28),-0.10473 # DEPENDENCYPART_TRISIBL
(4,8),(4,15),(4,29),-0.00258387 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,22),(4,23),-0.0288797 # DEPENDENCYPART_TRISIBL
(4,8),(4,22),(4,25),-0.0187933 # DEPENDENCYPART_TRISIBL
(4,8),(4,22),(4,27),-0.107014 # DEPENDENCYPART_TRISIBL
(4,8),(4,22),(4,28),-0.0524027 # DEPENDENCYPART_TRISIBL
(4,8),(4,22),(4,29),-0.0965837 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,23),(4,25),-0.0552685 # DEPENDENCYPART_TRISIBL
(4,8),(4,23),(4,27),-0.0898721 # DEPENDENCYPART_TRISIBL
(4,8),(4,23),(4,28),-0.102361 # DEPENDENCYPART_TRISIBL
(4,8),(4,23),(4,29),-0.0720823 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,25),(4,27),-0.0970128 # DEPENDENCYPART_TRISIBL
(4,8),(4,25),(4,28),-0.112531 # DEPENDENCYPART_TRISIBL
(4,8),(4,25),(4,29),-0.0970507 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,27),(4,28),-0.102376 # DEPENDENCYPART_TRISIBL
(4,8),(4,27),(4,29),-0.0824459 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,28),(4,29),-0.0690967 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,10),(4,11),-0.0164644 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,12),-0.106584 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,15),-0.160656 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,22),-0.0164644 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,23),-0.0672174 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,25),-0.0800517 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,27),-0.0640575 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,28),-0.103675 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,29),-0.0178381 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,11),(4,12),-0.114539 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,15),-0.177276 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,22),-0.0678716 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,23),-0.0312509 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,25),-0.0296535 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,27),-0.117942 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,28),-0.0509435 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,29),-0.104587 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,12),(4,15),-0.147131 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,22),-0.0577965 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,23),-0.0648297 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,25),-0.0663746 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,27),-0.09754 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,28),-0.101206 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,29),-0.0932793 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,15),(4,22),-0.0164647 # DEPENDENCYPART_TRISIBL
(4,9),(4,15),(4,23),-0.0672174 # DEPENDENCYPART_TRISIBL
(4,9),(4,15),(4,25),-0.0800517 # DEPENDENCYPART_TRISIBL
(4,9),(4,15),(4,27),-0.0640575 # DEPENDENCYPART_TRISIBL
(4,9),(4,15),(4,28),-0.103675 # DEPENDENCYPART_TRISIBL
(4,9),(4,15),(4,29),-0.0176944 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,22),(4,23),-0.0312509 # DEPENDENCYPART_TRISIBL
(4,9),(4,22),(4,25),-0.0296535 # DEPENDENCYPART_TRISIBL
(4,9),(4,22),(4,27),-0.117942 # DEPENDENCYPART_TRISIBL
(4,9),(4,22),(4,28),-0.0509435 # DEPENDENCYPART_TRISIBL
(4,9),(4,22),(4,29),-0.104587 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,23),(4,25),-0.0626389 # DEPENDENCYPART_TRISIBL
(4,9),(4,23),(4,27),-0.099925 # DEPENDENCYPART_TRISIBL
(4,9),(4,23),(4,28),-0.101306 # DEPENDENCYPART_TRISIBL
(4,9),(4,23),(4,29),-0.0863551 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,25),(4,27),-0.110515 # DEPENDENCYPART_TRISIBL
(4,9),(4,25),(4,28),-0.111475 # DEPENDENCYPART_TRISIBL
(4,9),(4,25),(4,29),-0.137979 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,27),(4,28),-0.100661 # DEPENDENCYPART_TRISIBL
(4,9),(4,27),(4,29),-0.0979438 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,28),(4,29),-0.0818959 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,11),(4,12),0.0674093 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,15),-0.24268 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,22),-0.0567089 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,23),-0.126729 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,25),-0.107638 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,27),-0.0912934 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,28),-0.000409912 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,29),-0.137506 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,12),(4,15),-0.180927 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,22),-0.0535562 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,23),-0.0941367 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,25),-0.0429024 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,27),-0.098504 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,28),-0.0790898 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,29),-0.0098922 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,15),(4,22),-0.0930368 # DEPENDENCYPART_TRISIBL
(4,10),(4,15),(4,23),-0.09889 # DEPENDENCYPART_TRISIBL
(4,10),(4,15),(4,25),-0.108899 # DEPENDENCYPART_TRISIBL
(4,10),(4,15),(4,27),-0.0996558 # DEPENDENCYPART_TRISIBL
(4,10),(4,15),(4,28),-0.0872564 # DEPENDENCYPART_TRISIBL
(4,10),(4,15),(4,29),-0.0630935 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,22),(4,23),-0.126729 # DEPENDENCYPART_TRISIBL
(4,10),(4,22),(4,25),-0.107638 # DEPENDENCYPART_TRISIBL
(4,10),(4,22),(4,27),-0.0912934 # DEPENDENCYPART_TRISIBL
(4,10),(4,22),(4,28),-0.000409912 # DEPENDENCYPART_TRISIBL
(4,10),(4,22),(4,29),-0.137506 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,23),(4,25),0.0161782 # DEPENDENCYPART_TRISIBL
(4,10),(4,23),(4,27),-0.0942576 # DEPENDENCYPART_TRISIBL
(4,10),(4,23),(4,28),-0.0819147 # DEPENDENCYPART_TRISIBL
(4,10),(4,23),(4,29),-0.0990486 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,25),(4,27),-0.0857519 # DEPENDENCYPART_TRISIBL
(4,10),(4,25),(4,28),-0.0534699 # DEPENDENCYPART_TRISIBL
(4,10),(4,25),(4,29),-0.060122 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,27),(4,28),-0.0814476 # DEPENDENCYPART_TRISIBL
(4,10),(4,27),(4,29),-0.0682779 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,28),(4,29),-0.0929015 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,12),(4,15),-0.0682313 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,22),0.165355 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,23),-0.0595417 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,25),-0.13618 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,27),0.0483437 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,28),-0.107426 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,29),0.0739045 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,15),(4,22),0.112965 # DEPENDENCYPART_TRISIBL
(4,11),(4,15),(4,23),-0.0656495 # DEPENDENCYPART_TRISIBL
(4,11),(4,15),(4,25),-0.141415 # DEPENDENCYPART_TRISIBL
(4,11),(4,15),(4,27),-0.0481666 # DEPENDENCYPART_TRISIBL
(4,11),(4,15),(4,28),-0.0918369 # DEPENDENCYPART_TRISIBL
(4,11),(4,15),(4,29),-0.0851386 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,22),(4,23),-0.0607102 # DEPENDENCYPART_TRISIBL
(4,11),(4,22),(4,25),-0.105732 # DEPENDENCYPART_TRISIBL
(4,11),(4,22),(4,27),-0.0667072 # DEPENDENCYPART_TRISIBL
(4,11),(4,22),(4,28),-0.112244 # DEPENDENCYPART_TRISIBL
(4,11),(4,22),(4,29),-0.223257 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,23),(4,25),-0.0400051 # DEPENDENCYPART_TRISIBL
(4,11),(4,23),(4,27),-0.0542781 # DEPENDENCYPART_TRISIBL
(4,11),(4,23),(4,28),-0.116763 # DEPENDENCYPART_TRISIBL
(4,11),(4,23),(4,29),-0.164834 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,25),(4,27),0.000536066 # DEPENDENCYPART_TRISIBL
(4,11),(4,25),(4,28),-0.113642 # DEPENDENCYPART_TRISIBL
(4,11),(4,25),(4,29),-0.0344671 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,27),(4,28),-0.142672 # DEPENDENCYPART_TRISIBL
(4,11),(4,27),(4,29),-0.288698 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,28),(4,29),-0.157815 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,15),(4,22),-0.0640484 # DEPENDENCYPART_TRISIBL
(4,12),(4,15),(4,23),-0.108502 # DEPENDENCYPART_TRISIBL
(4,12),(4,15),(4,25),-0.129442 # DEPENDENCYPART_TRISIBL
(4,12),(4,15),(4,27),-0.104588 # DEPENDENCYPART_TRISIBL
(4,12),(4,15),(4,28),-0.0660306 # DEPENDENCYPART_TRISIBL
(4,12),(4,15),(4,29),-0.102731 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,22),(4,23),-0.121369 # DEPENDENCYPART_TRISIBL
(4,12),(4,22),(4,25),-0.134505 # DEPENDENCYPART_TRISIBL
(4,12),(4,22),(4,27),-0.0996081 # DEPENDENCYPART_TRISIBL
(4,12),(4,22),(4,28),-0.0406504 # DEPENDENCYPART_TRISIBL
(4,12),(4,22),(4,29),-0.206079 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,23),(4,25),-0.121448 # DEPENDENCYPART_TRISIBL
(4,12),(4,23),(4,27),-0.100543 # DEPENDENCYPART_TRISIBL
(4,12),(4,23),(4,28),-0.0647172 # DEPENDENCYPART_TRISIBL
(4,12),(4,23),(4,29),-0.132348 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,25),(4,27),-0.0975808 # DEPENDENCYPART_TRISIBL
(4,12),(4,25),(4,28),-0.0660366 # DEPENDENCYPART_TRISIBL
(4,12),(4,25),(4,29),-0.0780643 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,27),(4,28),-0.0313777 # DEPENDENCYPART_TRISIBL
(4,12),(4,27),(4,29),-0.134879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,28),(4,29),-0.158303 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,15),(4,22),(4,23),-0.12649 # DEPENDENCYPART_TRISIBL
(4,15),(4,22),(4,25),-0.100583 # DEPENDENCYPART_TRISIBL
(4,15),(4,22),(4,27),-0.091384 # DEPENDENCYPART_TRISIBL
(4,15),(4,22),(4,28),1.08011e-05 # DEPENDENCYPART_TRISIBL
(4,15),(4,22),(4,29),-0.145401 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,15),(4,23),(4,25),0.0197401 # DEPENDENCYPART_TRISIBL
(4,15),(4,23),(4,27),-0.0943482 # DEPENDENCYPART_TRISIBL
(4,15),(4,23),(4,28),-0.0817061 # DEPENDENCYPART_TRISIBL
(4,15),(4,23),(4,29),-0.108185 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,15),(4,25),(4,27),-0.0858449 # DEPENDENCYPART_TRISIBL
(4,15),(4,25),(4,28),-0.0532612 # DEPENDENCYPART_TRISIBL
(4,15),(4,25),(4,29),-0.0868527 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,15),(4,27),(4,28),-0.0812424 # DEPENDENCYPART_TRISIBL
(4,15),(4,27),(4,29),-0.0736464 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,15),(4,28),(4,29),-0.102075 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,22),(4,23),(4,25),-0.0400051 # DEPENDENCYPART_TRISIBL
(4,22),(4,23),(4,27),-0.0542781 # DEPENDENCYPART_TRISIBL
(4,22),(4,23),(4,28),-0.116763 # DEPENDENCYPART_TRISIBL
(4,22),(4,23),(4,29),-0.164834 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,22),(4,25),(4,27),0.000536066 # DEPENDENCYPART_TRISIBL
(4,22),(4,25),(4,28),-0.113642 # DEPENDENCYPART_TRISIBL
(4,22),(4,25),(4,29),-0.0344671 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,22),(4,27),(4,28),-0.142672 # DEPENDENCYPART_TRISIBL
(4,22),(4,27),(4,29),-0.288698 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,22),(4,28),(4,29),-0.157815 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,23),(4,25),(4,27),-0.00205061 # DEPENDENCYPART_TRISIBL
(4,23),(4,25),(4,28),0.132965 # DEPENDENCYPART_TRISIBL
(4,23),(4,25),(4,29),-0.0238492 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,23),(4,27),(4,28),-0.028441 # DEPENDENCYPART_TRISIBL
(4,23),(4,27),(4,29),-0.111115 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,23),(4,28),(4,29),-0.11401 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,25),(4,27),(4,28),-0.0313936 # DEPENDENCYPART_TRISIBL
(4,25),(4,27),(4,29),-0.149151 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,25),(4,28),(4,29),-0.186823 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,27),(4,28),(4,29),0.0560683 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,3),(4,2),-0.0880149 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,3),(4,1),-0.152722 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,3),(4,-1),-0.133522 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,2),(4,1),-0.136355 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,2),(4,-1),0.00428744 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,1),(4,-1),-0.0196342 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,3),(4,2),(4,1),-0.068332 # DEPENDENCYPART_TRISIBL
(4,3),(4,2),(4,-1),-0.0340745 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,3),(4,1),(4,-1),-0.0423983 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,2),(4,1),(4,-1),-0.0541291 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,6),(5,7),-0.160033 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,8),-0.125677 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,9),-0.119747 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,10),-0.0793723 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,11),-0.102154 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,12),-0.15182 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,15),-0.121609 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,16),-0.13135 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,21),-0.12212 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,22),-0.102154 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,25),-0.0736535 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,27),-0.216559 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,28),-0.208165 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,29),-0.153631 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,7),(5,8),-0.147487 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,9),-0.144189 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,10),-0.154043 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,11),-0.133599 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,12),-0.122778 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,15),-0.181524 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,16),-0.105105 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,21),-0.183189 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,22),-0.133599 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,25),-0.0701141 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,27),-0.18058 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,28),-0.203883 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,29),-0.227081 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,8),(5,9),-0.155539 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,10),-0.0562094 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,11),-0.173629 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,12),-0.0901543 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,15),-0.0835754 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,16),0.0111853 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,21),-0.0852466 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,22),-0.173629 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,25),0.00974616 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,27),-0.142886 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,28),-0.239826 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,29),-0.0123368 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,9),(5,10),-0.0567825 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,11),-0.166554 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,12),-0.0928719 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,15),-0.0841484 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,16),-0.00910162 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,21),-0.0858197 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,22),-0.166554 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,25),-0.0105408 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,27),-0.141961 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,28),-0.240238 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,29),0.0197187 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,10),(5,11),-0.0402751 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
