# _root_ Thomas G. Dahlen , Big Bear 's executive vice president , said the chain is still reviewing its product list to avoid such problems .
#goldHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
#predictedHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
(16,16),(16,21),(16,26),-0.346034 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,17),(16,20),(16,21),-0.0711003 # DEPENDENCYPART_TRISIBL
(16,17),(16,20),(16,26),-0.12579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,17),(16,21),(16,26),-0.137798 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,20),(16,21),(16,26),-0.184335 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,14),(16,-1),-0.0882769 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,18),(17,19),-0.102754 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,20),-0.0958738 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,21),-0.0623172 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,22),-0.029791 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,23),-0.102155 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,24),-0.0998781 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,26),-0.159775 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,19),(17,20),-0.086688 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,19),(17,21),0.0752479 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,19),(17,22),0.0442142 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,19),(17,23),0.0579451 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,19),(17,24),-0.141099 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,19),(17,26),-0.034286 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,20),(17,21),0.0736676 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,20),(17,22),0.0438609 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,20),(17,23),0.062166 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,20),(17,24),-0.139784 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,20),(17,26),-0.0345546 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,21),(17,22),-0.0714219 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,21),(17,23),-0.119612 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,21),(17,24),-0.163967 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,21),(17,26),-0.0778232 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,22),(17,23),-0.0922637 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,22),(17,24),-0.126761 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,22),(17,26),-0.100174 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,23),(17,24),-0.125212 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,23),(17,26),-0.15391 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,24),(17,26),-0.0123611 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,18),(17,19),(17,20),-0.0995731 # DEPENDENCYPART_TRISIBL
(17,18),(17,19),(17,21),-0.0917177 # DEPENDENCYPART_TRISIBL
(17,18),(17,19),(17,22),-0.0897847 # DEPENDENCYPART_TRISIBL
(17,18),(17,19),(17,23),-0.0906561 # DEPENDENCYPART_TRISIBL
(17,18),(17,19),(17,24),-0.0916921 # DEPENDENCYPART_TRISIBL
(17,18),(17,19),(17,26),-0.117205 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,20),(17,21),-0.0917177 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,22),-0.0897847 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,23),-0.0906561 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,24),-0.0916893 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,26),-0.117205 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,21),(17,22),-0.0899983 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,23),-0.0907994 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,24),-0.0912673 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,26),-0.131156 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,22),(17,23),-0.0906438 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,24),-0.091127 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,26),-0.127349 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,23),(17,24),-0.0912287 # DEPENDENCYPART_TRISIBL
(17,18),(17,23),(17,26),-0.139103 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,24),(17,26),-0.106687 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,20),(17,21),-0.0483249 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,22),-0.0917451 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,23),-0.108969 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,24),-0.154665 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,26),-0.111912 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,21),(17,22),-0.0913994 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,23),-0.0966254 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,24),-0.126229 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,26),-0.152031 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,22),(17,23),-0.103908 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,24),-0.147116 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,26),-0.0435154 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,23),(17,24),-0.15038 # DEPENDENCYPART_TRISIBL
(17,19),(17,23),(17,26),-0.0512688 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,24),(17,26),-0.111711 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,21),(17,22),-0.0913973 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,23),-0.0966247 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,24),-0.126645 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,26),-0.154176 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,22),(17,23),-0.103908 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,24),-0.147533 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,26),-0.0423511 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,23),(17,24),-0.150778 # DEPENDENCYPART_TRISIBL
(17,20),(17,23),(17,26),-0.0470712 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,24),(17,26),-0.109254 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,22),(17,23),-0.0789361 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,24),-0.084023 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,26),-0.138676 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,23),(17,24),-0.0924047 # DEPENDENCYPART_TRISIBL
(17,21),(17,23),(17,26),-0.120711 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,24),(17,26),-0.110643 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,23),(17,24),-0.0901318 # DEPENDENCYPART_TRISIBL
(17,22),(17,23),(17,26),-0.0953249 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,24),(17,26),-0.0775577 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,23),(17,24),(17,26),-0.10493 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,16),(17,15),-0.0836311 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,14),0.00110871 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,13),-0.170312 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,10),0.00364055 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,3),-0.0621336 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,2),-0.0623498 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,-1),-0.0997958 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,15),(17,14),-0.0728089 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,13),-0.183901 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,10),-0.0725124 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,3),-0.140551 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,2),-0.140767 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,-1),-0.162024 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,14),(17,13),-0.160565 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,10),-0.104069 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,3),-0.105162 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,2),-0.105379 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,-1),-0.0728304 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,13),(17,10),-0.121785 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,13),(17,3),-0.129189 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,13),(17,2),-0.129405 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,13),(17,-1),-0.0540493 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,10),(17,3),-0.126754 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,10),(17,2),-0.12697 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,10),(17,-1),-0.0620795 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,3),(17,2),-0.178817 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,3),(17,-1),-0.118294 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,2),(17,-1),-0.119664 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,15),(17,14),-0.0491454 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,13),-0.0882438 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,10),-0.0493199 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,3),-0.069108 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,2),-0.069108 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,-1),-0.0953952 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,14),(17,13),-0.088508 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,10),-0.0797437 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,3),-0.0814704 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,2),-0.0814704 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,-1),-0.0351136 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,13),(17,10),-0.0634082 # DEPENDENCYPART_TRISIBL
(17,16),(17,13),(17,3),-0.0750018 # DEPENDENCYPART_TRISIBL
(17,16),(17,13),(17,2),-0.0750018 # DEPENDENCYPART_TRISIBL
(17,16),(17,13),(17,-1),-0.0738357 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,10),(17,3),-0.0814704 # DEPENDENCYPART_TRISIBL
(17,16),(17,10),(17,2),-0.0814704 # DEPENDENCYPART_TRISIBL
(17,16),(17,10),(17,-1),-0.0344058 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,3),(17,2),-0.0856253 # DEPENDENCYPART_TRISIBL
(17,16),(17,3),(17,-1),-0.0835165 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,2),(17,-1),-0.0835165 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,14),(17,13),-0.0757348 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,10),-0.092263 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,3),-0.0823168 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,2),-0.0823168 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,-1),-0.0614002 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,13),(17,10),-0.0911024 # DEPENDENCYPART_TRISIBL
(17,15),(17,13),(17,3),-0.0821971 # DEPENDENCYPART_TRISIBL
(17,15),(17,13),(17,2),-0.0821971 # DEPENDENCYPART_TRISIBL
(17,15),(17,13),(17,-1),-0.098424 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,10),(17,3),-0.0823168 # DEPENDENCYPART_TRISIBL
(17,15),(17,10),(17,2),-0.0823168 # DEPENDENCYPART_TRISIBL
(17,15),(17,10),(17,-1),-0.0614607 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,3),(17,2),-0.0844575 # DEPENDENCYPART_TRISIBL
(17,15),(17,3),(17,-1),-0.05703 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,2),(17,-1),-0.05703 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,13),(17,10),-0.127046 # DEPENDENCYPART_TRISIBL
(17,14),(17,13),(17,3),-0.0823763 # DEPENDENCYPART_TRISIBL
(17,14),(17,13),(17,2),-0.0823821 # DEPENDENCYPART_TRISIBL
(17,14),(17,13),(17,-1),-0.0775445 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,10),(17,3),-0.0592526 # DEPENDENCYPART_TRISIBL
(17,14),(17,10),(17,2),-0.0592584 # DEPENDENCYPART_TRISIBL
(17,14),(17,10),(17,-1),-0.112407 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,3),(17,2),-0.0706893 # DEPENDENCYPART_TRISIBL
(17,14),(17,3),(17,-1),-0.138966 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,2),(17,-1),-0.138966 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,13),(17,10),(17,3),-0.11059 # DEPENDENCYPART_TRISIBL
(17,13),(17,10),(17,2),-0.11059 # DEPENDENCYPART_TRISIBL
(17,13),(17,10),(17,-1),-0.120993 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,13),(17,3),(17,2),-0.123472 # DEPENDENCYPART_TRISIBL
(17,13),(17,3),(17,-1),-0.137851 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,13),(17,2),(17,-1),-0.137851 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,10),(17,3),(17,2),-0.0662521 # DEPENDENCYPART_TRISIBL
(17,10),(17,3),(17,-1),-0.15182 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,10),(17,2),(17,-1),-0.15182 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,3),(17,2),(17,-1),-0.140836 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,19),(18,21),-0.0308707 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,26),-0.335746 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,21),(18,26),-0.390729 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,19),(18,21),(18,26),-0.174728 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,17),(18,16),-0.12737 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,-1),-0.378876 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,16),(18,-1),-0.390482 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,16),(18,-1),-0.0977511 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,20),(19,21),-0.057117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,24),-0.168893 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,26),-0.196998 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,21),(19,24),-0.149761 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,26),-0.205584 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,24),(19,26),-0.172332 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,20),(19,21),(19,24),-0.141048 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,26),-0.155201 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,24),(19,26),-0.0887698 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,24),(19,26),-0.131406 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,18),(19,17),-0.155923 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,-1),-0.0921014 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,17),(19,-1),-0.265853 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,17),(19,-1),-0.138501 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,21),(20,22),-0.0483215 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,24),-0.152272 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,26),-0.177127 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,22),(20,24),-0.157919 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,22),(20,26),-0.143369 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,24),(20,26),-0.145132 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,21),(20,22),(20,24),-0.0546697 # DEPENDENCYPART_TRISIBL
(20,21),(20,22),(20,26),-0.12776 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,21),(20,24),(20,26),-0.131245 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,22),(20,24),(20,26),-0.126697 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,19),(20,18),-0.0698145 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,17),-0.0722893 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,16),-0.0666183 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,14),-0.105767 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,13),-0.0296195 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,10),-0.111245 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,8),-0.0162582 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,-1),-0.119125 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,18),(20,17),-0.15765 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,16),-0.0932718 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,14),-0.0827947 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,13),-0.167963 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,10),-0.0865912 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,8),-0.154761 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,-1),-0.0856267 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,17),(20,16),-0.208467 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,14),0.0183676 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,13),-0.0989457 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,10),0.0128927 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,8),-0.126495 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,-1),-0.259608 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,16),(20,14),-0.101743 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,13),-0.0231353 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,10),-0.103364 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,8),-0.138564 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,-1),-0.170281 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,14),(20,13),-0.0279331 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,14),(20,10),-0.111027 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,14),(20,8),-0.0196413 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,14),(20,-1),-0.11178 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,13),(20,10),-0.138549 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,13),(20,8),-0.28981 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,13),(20,-1),-0.137513 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,10),(20,8),-0.0164465 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,10),(20,-1),-0.102296 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,8),(20,-1),-0.132609 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,18),(20,17),-0.089172 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,16),-0.0440473 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,14),-0.0883676 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,13),0.0412306 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,10),-0.0938944 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,8),-0.00591579 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,-1),-0.0483484 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,17),(20,16),-0.0470115 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,14),-0.09626 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,13),0.074435 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,10),-0.101787 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,8),0.00228177 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,-1),-0.103583 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,16),(20,14),-0.0743598 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,13),0.0457235 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,10),-0.0798866 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,8),-0.0110244 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,-1),-0.113164 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,14),(20,13),0.072379 # DEPENDENCYPART_TRISIBL
(20,19),(20,14),(20,10),-0.0731721 # DEPENDENCYPART_TRISIBL
(20,19),(20,14),(20,8),0.0245036 # DEPENDENCYPART_TRISIBL
(20,19),(20,14),(20,-1),-0.147057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,13),(20,10),-0.114913 # DEPENDENCYPART_TRISIBL
(20,19),(20,13),(20,8),0.0490269 # DEPENDENCYPART_TRISIBL
(20,19),(20,13),(20,-1),-0.0295727 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,10),(20,8),0.0244794 # DEPENDENCYPART_TRISIBL
(20,19),(20,10),(20,-1),-0.149818 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,8),(20,-1),-0.0891604 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,17),(20,16),-0.0742731 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,14),-0.0923019 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,13),-0.133191 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,10),-0.092302 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,8),-0.0986292 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,-1),-0.136676 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,16),(20,14),-0.0909547 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,13),-0.132175 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,10),-0.0909548 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,8),-0.0980338 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,-1),-0.0780059 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,14),(20,13),-0.146828 # DEPENDENCYPART_TRISIBL
(20,18),(20,14),(20,10),-0.0893716 # DEPENDENCYPART_TRISIBL
(20,18),(20,14),(20,8),-0.0980619 # DEPENDENCYPART_TRISIBL
(20,18),(20,14),(20,-1),-0.0720227 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,13),(20,10),-0.0885072 # DEPENDENCYPART_TRISIBL
(20,18),(20,13),(20,8),-0.0968226 # DEPENDENCYPART_TRISIBL
(20,18),(20,13),(20,-1),-0.201936 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,10),(20,8),-0.0980619 # DEPENDENCYPART_TRISIBL
(20,18),(20,10),(20,-1),-0.0720224 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,8),(20,-1),-0.092094 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,16),(20,14),-0.0496786 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,13),-0.026965 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,10),-0.0503042 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,8),-0.0733796 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,-1),-0.187024 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,14),(20,13),0.016907 # DEPENDENCYPART_TRISIBL
