# _root_ In New York Stock Exchange composite trading yesterday , Di Giorgio closed at $ 31.50 a share , down $ 1.75 .
#goldHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
#predictedHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
(22,20),(20,17),(20,-1),-0.0420767 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,20),(20,16),(20,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(22,20),(20,16),(20,13),-0.0420159 # DEPENDENCYPART_GRANDSIBL
(22,20),(20,16),(20,1),-0.0420174 # DEPENDENCYPART_GRANDSIBL
(22,20),(20,16),(20,-1),-0.0420112 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,20),(20,14),(20,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(22,20),(20,14),(20,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(22,20),(20,14),(20,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,20),(20,13),(20,1),-0.0420725 # DEPENDENCYPART_GRANDSIBL
(22,20),(20,13),(20,-1),-0.0470454 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,20),(20,1),(20,-1),-0.0470458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,0),(0,12),(0,23),0.958068 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,2),(1,3),-0.164718 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,4),-0.170425 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,5),-0.160727 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,6),-0.223388 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,7),-0.227949 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,8),-0.175843 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,9),0.0375416 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,11),-0.161642 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,22),-0.121624 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,23),0.236867 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,3),(1,4),-0.169338 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,5),-0.15964 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,6),-0.222615 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,7),-0.227176 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,8),-0.17507 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,9),0.0365056 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,11),-0.160555 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,22),-0.127075 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,23),0.360991 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,4),(1,5),-0.160315 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,6),-0.217249 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,7),-0.22181 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,8),-0.169703 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,9),0.0416324 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,11),-0.16123 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,22),-0.129646 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,23),0.32599 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,5),(1,6),-0.226384 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,5),(1,7),-0.230945 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,5),(1,8),-0.178839 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,5),(1,9),0.0335043 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,5),(1,11),-0.156315 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,5),(1,22),-0.127935 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,5),(1,23),0.38265 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,6),(1,7),-0.236339 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,6),(1,8),-0.165101 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,6),(1,9),0.178928 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,6),(1,11),-0.029142 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,6),(1,22),-0.0184853 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,6),(1,23),0.237852 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,7),(1,8),-0.157194 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,7),(1,9),0.17515 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,7),(1,11),-0.0282725 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,7),(1,22),-0.0316232 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,7),(1,23),0.272051 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,8),(1,9),0.166839 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,8),(1,11),-0.0293911 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,8),(1,22),-0.0385926 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,8),(1,23),0.173936 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,9),(1,11),0.00315698 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,9),(1,22),-0.19753 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,9),(1,23),-0.524613 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,11),(1,22),-0.124072 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,11),(1,23),0.340114 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,22),(1,23),-0.291089 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,2),(1,3),(1,4),-0.158351 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,5),-0.161109 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,6),-0.176474 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,7),-0.178108 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,8),-0.177142 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,9),-0.0867114 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,11),-0.157604 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,22),-0.0786442 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,23),-0.153306 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,4),(1,5),-0.161098 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,6),-0.176174 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,7),-0.177808 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,8),-0.176842 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,9),-0.0867005 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,11),-0.157594 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,22),-0.078713 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,23),-0.161476 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,5),(1,6),-0.176083 # DEPENDENCYPART_TRISIBL
(1,2),(1,5),(1,7),-0.177717 # DEPENDENCYPART_TRISIBL
(1,2),(1,5),(1,8),-0.176751 # DEPENDENCYPART_TRISIBL
(1,2),(1,5),(1,9),-0.0867022 # DEPENDENCYPART_TRISIBL
(1,2),(1,5),(1,11),-0.157594 # DEPENDENCYPART_TRISIBL
(1,2),(1,5),(1,22),-0.0786441 # DEPENDENCYPART_TRISIBL
(1,2),(1,5),(1,23),-0.157396 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,6),(1,7),-0.184367 # DEPENDENCYPART_TRISIBL
(1,2),(1,6),(1,8),-0.184446 # DEPENDENCYPART_TRISIBL
(1,2),(1,6),(1,9),-0.0556528 # DEPENDENCYPART_TRISIBL
(1,2),(1,6),(1,11),-0.147924 # DEPENDENCYPART_TRISIBL
(1,2),(1,6),(1,22),-0.0660605 # DEPENDENCYPART_TRISIBL
(1,2),(1,6),(1,23),-0.131295 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,7),(1,8),-0.184738 # DEPENDENCYPART_TRISIBL
(1,2),(1,7),(1,9),-0.0556663 # DEPENDENCYPART_TRISIBL
(1,2),(1,7),(1,11),-0.147957 # DEPENDENCYPART_TRISIBL
(1,2),(1,7),(1,22),-0.0683016 # DEPENDENCYPART_TRISIBL
(1,2),(1,7),(1,23),-0.13187 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,8),(1,9),-0.0523813 # DEPENDENCYPART_TRISIBL
(1,2),(1,8),(1,11),-0.147924 # DEPENDENCYPART_TRISIBL
(1,2),(1,8),(1,22),-0.0664268 # DEPENDENCYPART_TRISIBL
(1,2),(1,8),(1,23),-0.131945 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,9),(1,11),-0.190914 # DEPENDENCYPART_TRISIBL
(1,2),(1,9),(1,22),-0.0983971 # DEPENDENCYPART_TRISIBL
(1,2),(1,9),(1,23),-0.0417825 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,11),(1,22),-0.0786441 # DEPENDENCYPART_TRISIBL
(1,2),(1,11),(1,23),-0.157362 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,22),(1,23),-0.0698437 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,4),(1,5),-0.165832 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,6),-0.174455 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,7),-0.176089 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,8),-0.175123 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,9),-0.0862624 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,11),-0.162328 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,22),-0.0826037 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,23),-0.145176 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,5),(1,6),-0.174364 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,7),-0.175998 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,8),-0.175032 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,9),-0.0862641 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,11),-0.162329 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,22),-0.0825349 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,23),-0.141096 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,6),(1,7),-0.183615 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,8),-0.183694 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,9),-0.0545875 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,11),-0.153073 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,22),-0.069755 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,23),-0.115382 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,7),(1,8),-0.183986 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,9),-0.054601 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,11),-0.153106 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,22),-0.0719961 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,23),-0.115957 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,8),(1,9),-0.051316 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,11),-0.153073 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,22),-0.0701213 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,23),-0.116033 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,9),(1,11),-0.200325 # DEPENDENCYPART_TRISIBL
(1,3),(1,9),(1,22),-0.102285 # DEPENDENCYPART_TRISIBL
(1,3),(1,9),(1,23),-0.00538697 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,11),(1,22),-0.0825349 # DEPENDENCYPART_TRISIBL
(1,3),(1,11),(1,23),-0.141062 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,22),(1,23),-0.056931 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,5),(1,6),-0.17857 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,7),-0.180204 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,8),-0.179238 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,9),-0.0792943 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,11),-0.156798 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,22),-0.0794516 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,23),-0.158986 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,6),(1,7),-0.187724 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,8),-0.187803 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,9),-0.0496265 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,11),-0.147298 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,22),-0.0687202 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,23),-0.125294 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,7),(1,8),-0.188095 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,9),-0.04964 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,11),-0.147331 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,22),-0.0709613 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,23),-0.125869 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,8),(1,9),-0.046355 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,11),-0.147298 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,22),-0.0690866 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,23),-0.125945 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,9),(1,11),-0.1897 # DEPENDENCYPART_TRISIBL
(1,4),(1,9),(1,22),-0.0991911 # DEPENDENCYPART_TRISIBL
(1,4),(1,9),(1,23),-0.0385687 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,11),(1,22),-0.0794516 # DEPENDENCYPART_TRISIBL
(1,4),(1,11),(1,23),-0.158953 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,22),(1,23),-0.0769799 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,6),(1,7),-0.184915 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,8),-0.184995 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,9),-0.0539251 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,11),-0.150912 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,22),-0.0706044 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,23),-0.124359 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,7),(1,8),-0.185286 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,9),-0.0539386 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,11),-0.150945 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,22),-0.0728455 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,23),-0.124934 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,8),(1,9),-0.0506536 # DEPENDENCYPART_TRISIBL
(1,5),(1,8),(1,11),-0.150912 # DEPENDENCYPART_TRISIBL
(1,5),(1,8),(1,22),-0.0709708 # DEPENDENCYPART_TRISIBL
(1,5),(1,8),(1,23),-0.125009 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,9),(1,11),-0.196521 # DEPENDENCYPART_TRISIBL
(1,5),(1,9),(1,22),-0.101423 # DEPENDENCYPART_TRISIBL
(1,5),(1,9),(1,23),-0.0331626 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,11),(1,22),-0.0816688 # DEPENDENCYPART_TRISIBL
(1,5),(1,11),(1,23),-0.145341 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,22),(1,23),-0.0663249 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,7),(1,8),-0.21084 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,9),-0.0145656 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,11),-0.14887 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,22),-0.124483 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,23),-0.0955642 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,8),(1,9),-0.0124586 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,11),-0.148842 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,22),-0.129834 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,23),-0.0738093 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,9),(1,11),-0.175464 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,22),-0.120187 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,23),-0.0634843 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,11),(1,22),-0.0953288 # DEPENDENCYPART_TRISIBL
(1,6),(1,11),(1,23),-0.107896 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,22),(1,23),-0.0351686 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,8),(1,9),-0.0164621 # DEPENDENCYPART_TRISIBL
(1,7),(1,8),(1,11),-0.148878 # DEPENDENCYPART_TRISIBL
(1,7),(1,8),(1,22),-0.117323 # DEPENDENCYPART_TRISIBL
(1,7),(1,8),(1,23),-0.0811971 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,9),(1,11),-0.175639 # DEPENDENCYPART_TRISIBL
(1,7),(1,9),(1,22),-0.112118 # DEPENDENCYPART_TRISIBL
(1,7),(1,9),(1,23),-0.0712382 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,11),(1,22),-0.0863411 # DEPENDENCYPART_TRISIBL
(1,7),(1,11),(1,23),-0.118115 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,22),(1,23),-0.0585486 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,9),(1,11),-0.176388 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,22),-0.108035 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,23),-0.0411147 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,11),(1,22),-0.0845816 # DEPENDENCYPART_TRISIBL
(1,8),(1,11),(1,23),-0.0864036 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,22),(1,23),-0.0211633 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,11),(1,22),-0.0554793 # DEPENDENCYPART_TRISIBL
(1,9),(1,11),(1,23),-0.136849 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,22),(1,23),-0.35615 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,11),(1,22),(1,23),-0.0572169 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,2),(2,3),(2,4),-0.183275 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,5),-0.17322 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,9),-0.151448 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,23),-0.231137 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,4),(2,5),-0.172533 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,9),-0.146229 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,23),-0.264025 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,5),(2,9),-0.151693 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,5),(2,23),-0.234092 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,9),(2,23),-0.719226 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,3),(2,4),(2,5),-0.112349 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,9),-0.121031 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,23),-0.189958 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,5),(2,9),-0.121032 # DEPENDENCYPART_TRISIBL
(2,3),(2,5),(2,23),-0.186375 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,9),(2,23),-0.107396 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,5),(2,9),-0.113654 # DEPENDENCYPART_TRISIBL
(2,4),(2,5),(2,23),-0.222998 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,9),(2,23),-0.177112 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,9),(2,23),-0.189302 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,4),(3,5),-0.169775 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,6),-0.280222 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,8),-0.237021 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,9),-0.14563 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,23),-0.249576 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,5),(3,6),-0.289621 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,8),-0.24642 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,9),-0.151094 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,23),-0.219643 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,6),(3,8),-0.168679 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,9),-0.210494 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,23),-0.183242 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,8),(3,9),-0.218729 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,23),-0.181964 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,9),(3,23),-0.70359 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,4),(3,5),(3,6),-0.124646 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,8),-0.124161 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,9),-0.108977 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,23),-0.214546 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,6),(3,8),-0.131197 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,9),-0.0684655 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,23),-0.235259 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,8),(3,9),-0.0651935 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,23),-0.235858 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,9),(3,23),-0.165792 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,6),(3,8),-0.128188 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,9),-0.0727435 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,23),-0.24728 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,8),(3,9),-0.0694716 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,23),-0.247879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,9),(3,23),-0.177981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,8),(3,9),0.00449472 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,23),-0.252922 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,9),(3,23),-0.107915 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,9),(3,23),-0.086707 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,2),(3,1),-0.103179 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,2),(3,-1),-0.127533 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,1),(3,-1),-0.158501 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,2),(3,1),(3,-1),-0.162217 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,5),(4,6),-0.284763 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,7),-0.28518 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,8),-0.241562 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,9),-0.152252 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,11),-0.160839 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,23),-0.248309 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,6),(4,7),-0.226826 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,8),-0.164077 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,9),-0.211921 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,11),-0.0943475 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,23),-0.216556 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,7),(4,8),-0.154458 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,9),-0.212002 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
