# _root_ Bear Stearns is the holding company for Bear , Stearns & Co. , the investment banking and brokerage firm .
#goldHeads=2,3,0,6,6,3,6,7,8,8,10,11,8,16,16,8,16,19,17,3,
#predictedHeads=2,3,0,6,6,3,6,7,8,8,10,11,8,16,16,8,16,19,17,3,
(3,5),(3,9),(3,19),-0.121908 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,20),-0.0958368 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,21),-0.104516 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,10),(3,11),-0.0708107 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,13),-0.0710858 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,16),-0.118217 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,17),-0.059813 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,19),-0.118218 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,20),-0.0977033 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,21),-0.127005 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,11),(3,13),-0.0625225 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,16),-0.116809 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,17),-0.060539 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,19),-0.11681 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,20),-0.0765786 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,21),-0.0613299 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,13),(3,16),-0.121905 # DEPENDENCYPART_TRISIBL
(3,5),(3,13),(3,17),0.119554 # DEPENDENCYPART_TRISIBL
(3,5),(3,13),(3,19),-0.121908 # DEPENDENCYPART_TRISIBL
(3,5),(3,13),(3,20),-0.0958368 # DEPENDENCYPART_TRISIBL
(3,5),(3,13),(3,21),-0.104516 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,16),(3,17),-0.0730169 # DEPENDENCYPART_TRISIBL
(3,5),(3,16),(3,19),-0.119819 # DEPENDENCYPART_TRISIBL
(3,5),(3,16),(3,20),-0.0695326 # DEPENDENCYPART_TRISIBL
(3,5),(3,16),(3,21),-0.132055 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,17),(3,19),-0.117013 # DEPENDENCYPART_TRISIBL
(3,5),(3,17),(3,20),-0.0709734 # DEPENDENCYPART_TRISIBL
(3,5),(3,17),(3,21),-0.0447065 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,19),(3,20),-0.0695326 # DEPENDENCYPART_TRISIBL
(3,5),(3,19),(3,21),-0.132208 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,20),(3,21),-0.0653673 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,7),(3,8),-0.119034 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,9),-0.0330405 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,10),-0.118948 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,11),0.00584202 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,13),-0.0330405 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,16),-0.153428 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,17),0.0702393 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,19),-0.158327 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,20),-0.0821967 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,21),-0.055817 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,8),(3,9),0.0365602 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,10),-0.123242 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,11),-0.0656302 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,13),0.0365602 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,16),-0.192318 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,17),-0.0194906 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,19),-0.197173 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,20),-0.0889953 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,21),-0.142793 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,9),(3,10),-0.110331 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,11),-0.0685641 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,13),-0.0545273 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,16),-0.332494 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,17),-0.0267112 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,19),-0.341521 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,20),-0.121378 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,21),-0.144489 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,10),(3,11),-0.0656302 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,13),0.0365602 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,16),-0.192318 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,17),-0.0194906 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,19),-0.197173 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,20),-0.0889967 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,21),-0.142751 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,11),(3,13),-0.0212129 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,16),-0.204983 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,17),-0.0312071 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,19),-0.209839 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,20),-0.0624339 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,21),-0.0875882 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,13),(3,16),-0.332494 # DEPENDENCYPART_TRISIBL
(3,6),(3,13),(3,17),-0.0267112 # DEPENDENCYPART_TRISIBL
(3,6),(3,13),(3,19),-0.341521 # DEPENDENCYPART_TRISIBL
(3,6),(3,13),(3,20),-0.121378 # DEPENDENCYPART_TRISIBL
(3,6),(3,13),(3,21),-0.144489 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,16),(3,17),-0.0464781 # DEPENDENCYPART_TRISIBL
(3,6),(3,16),(3,19),-0.203554 # DEPENDENCYPART_TRISIBL
(3,6),(3,16),(3,20),-0.124857 # DEPENDENCYPART_TRISIBL
(3,6),(3,16),(3,21),-0.0856262 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,17),(3,19),-0.22224 # DEPENDENCYPART_TRISIBL
(3,6),(3,17),(3,20),-0.0574118 # DEPENDENCYPART_TRISIBL
(3,6),(3,17),(3,21),-0.0816875 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,19),(3,20),-0.124857 # DEPENDENCYPART_TRISIBL
(3,6),(3,19),(3,21),-0.0899838 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,20),(3,21),-0.0796771 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,8),(3,9),-0.0838484 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,10),-0.0785705 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,11),-0.116345 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,13),-0.0838484 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,16),-0.0245455 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,17),-0.110755 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,19),-0.0284182 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,20),-0.110965 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,21),-0.130494 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,9),(3,10),-0.0597137 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,11),-0.11958 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,13),-0.121768 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,16),0.221186 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,17),-0.115329 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,19),0.212701 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,20),-0.0830301 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,21),-0.266324 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,10),(3,11),-0.116345 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,13),-0.0838428 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,16),-0.0245455 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,17),-0.110755 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,19),-0.0284182 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,20),-0.110956 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,21),-0.130081 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,11),(3,13),-0.0516211 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,16),-0.0204168 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,17),-0.121367 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,19),-0.024242 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,20),-0.0381582 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,21),-0.132348 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,13),(3,16),0.221186 # DEPENDENCYPART_TRISIBL
(3,7),(3,13),(3,17),-0.115329 # DEPENDENCYPART_TRISIBL
(3,7),(3,13),(3,19),0.212701 # DEPENDENCYPART_TRISIBL
(3,7),(3,13),(3,20),-0.0830301 # DEPENDENCYPART_TRISIBL
(3,7),(3,13),(3,21),-0.266324 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,16),(3,17),-0.130203 # DEPENDENCYPART_TRISIBL
(3,7),(3,16),(3,19),-0.0395612 # DEPENDENCYPART_TRISIBL
(3,7),(3,16),(3,20),-0.0437364 # DEPENDENCYPART_TRISIBL
(3,7),(3,16),(3,21),-0.0808586 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,17),(3,19),-0.0268818 # DEPENDENCYPART_TRISIBL
(3,7),(3,17),(3,20),-0.0286869 # DEPENDENCYPART_TRISIBL
(3,7),(3,17),(3,21),-0.0896897 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,19),(3,20),-0.0437484 # DEPENDENCYPART_TRISIBL
(3,7),(3,19),(3,21),-0.0846582 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,20),(3,21),-0.0549069 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,9),(3,10),-0.157887 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,11),-0.041277 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,13),-0.0530144 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,16),-0.226563 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,17),-0.00176767 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,19),-0.192484 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,20),-0.137958 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,21),-0.0240826 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,10),(3,11),-0.0649384 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,13),-0.0539788 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,16),-0.163862 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,17),-0.0298957 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,19),-0.147009 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,20),-0.112031 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,21),-0.118004 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,11),(3,13),-0.0562462 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,16),-0.163461 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,17),-0.0260303 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,19),-0.146601 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,20),-0.128003 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,21),-0.0824074 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,13),(3,16),-0.226563 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,17),-0.00176767 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,19),-0.192484 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,20),-0.137958 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,21),-0.0240826 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,16),(3,17),0.056885 # DEPENDENCYPART_TRISIBL
(3,8),(3,16),(3,19),-0.151719 # DEPENDENCYPART_TRISIBL
(3,8),(3,16),(3,20),-0.0680746 # DEPENDENCYPART_TRISIBL
(3,8),(3,16),(3,21),-0.0887421 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,17),(3,19),-0.15008 # DEPENDENCYPART_TRISIBL
(3,8),(3,17),(3,20),-0.129095 # DEPENDENCYPART_TRISIBL
(3,8),(3,17),(3,21),-0.0453315 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,19),(3,20),-0.0688546 # DEPENDENCYPART_TRISIBL
(3,8),(3,19),(3,21),-0.0844205 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,20),(3,21),-0.0564095 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,10),(3,11),-0.102752 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,13),0.0382334 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,16),-0.00249804 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,17),-0.0915809 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,19),0.00145281 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,20),-0.23576 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,21),-0.0609881 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,11),(3,13),0.214534 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,16),-0.0634784 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,17),-0.0647308 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,19),-0.0635827 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,20),-0.0386063 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,21),0.0463089 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,13),(3,16),-0.0912598 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,17),0.0216062 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,19),-0.0912457 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,20),-0.139692 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,21),-0.216866 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,16),(3,17),-0.0946826 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,19),-0.108248 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,20),-0.14865 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,21),-0.011877 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,17),(3,19),-0.0580592 # DEPENDENCYPART_TRISIBL
(3,9),(3,17),(3,20),-0.0236293 # DEPENDENCYPART_TRISIBL
(3,9),(3,17),(3,21),0.0384473 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,19),(3,20),-0.150483 # DEPENDENCYPART_TRISIBL
(3,9),(3,19),(3,21),-0.0182426 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,20),(3,21),-0.27916 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,11),(3,13),-0.0562462 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,16),-0.164188 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,17),-0.0220917 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,19),-0.147328 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,20),-0.128375 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,21),-0.0865316 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,13),(3,16),-0.228017 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,17),0.00588777 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,19),-0.193939 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,20),-0.138333 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,21),-0.0312381 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,16),(3,17),0.0608239 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,19),-0.152447 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,20),-0.0684504 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,21),-0.0927415 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,17),(3,19),-0.150808 # DEPENDENCYPART_TRISIBL
(3,10),(3,17),(3,20),-0.129467 # DEPENDENCYPART_TRISIBL
(3,10),(3,17),(3,21),-0.0494557 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,19),(3,20),-0.0692303 # DEPENDENCYPART_TRISIBL
(3,10),(3,19),(3,21),-0.0884199 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,20),(3,21),-0.0619086 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,13),(3,16),-0.0347375 # DEPENDENCYPART_TRISIBL
(3,11),(3,13),(3,17),-0.407794 # DEPENDENCYPART_TRISIBL
(3,11),(3,13),(3,19),-0.0397131 # DEPENDENCYPART_TRISIBL
(3,11),(3,13),(3,20),0.0162909 # DEPENDENCYPART_TRISIBL
(3,11),(3,13),(3,21),-0.220322 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,16),(3,17),-0.248454 # DEPENDENCYPART_TRISIBL
(3,11),(3,16),(3,19),-0.0723582 # DEPENDENCYPART_TRISIBL
(3,11),(3,16),(3,20),-0.0803021 # DEPENDENCYPART_TRISIBL
(3,11),(3,16),(3,21),-0.188586 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,17),(3,19),-0.0680917 # DEPENDENCYPART_TRISIBL
(3,11),(3,17),(3,20),-0.141727 # DEPENDENCYPART_TRISIBL
(3,11),(3,17),(3,21),-0.273427 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,19),(3,20),-0.0802995 # DEPENDENCYPART_TRISIBL
(3,11),(3,19),(3,21),-0.185392 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,20),(3,21),-0.148495 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,16),(3,17),-0.0946826 # DEPENDENCYPART_TRISIBL
(3,13),(3,16),(3,19),-0.108248 # DEPENDENCYPART_TRISIBL
(3,13),(3,16),(3,20),-0.14865 # DEPENDENCYPART_TRISIBL
(3,13),(3,16),(3,21),-0.011877 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,17),(3,19),-0.0580592 # DEPENDENCYPART_TRISIBL
(3,13),(3,17),(3,20),-0.0236293 # DEPENDENCYPART_TRISIBL
(3,13),(3,17),(3,21),0.0384473 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,19),(3,20),-0.150483 # DEPENDENCYPART_TRISIBL
(3,13),(3,19),(3,21),-0.0182426 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,20),(3,21),-0.27916 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,17),(3,19),-0.22479 # DEPENDENCYPART_TRISIBL
(3,16),(3,17),(3,20),-0.0459187 # DEPENDENCYPART_TRISIBL
(3,16),(3,17),(3,21),-0.0832511 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,19),(3,20),-0.108042 # DEPENDENCYPART_TRISIBL
(3,16),(3,19),(3,21),-0.10573 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,20),(3,21),-0.0825979 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,17),(3,19),(3,20),-0.0535251 # DEPENDENCYPART_TRISIBL
(3,17),(3,19),(3,21),-0.148446 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,17),(3,20),(3,21),-0.0593003 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,19),(3,20),(3,21),-0.092047 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,2),(3,1),-0.126615 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,2),(3,-1),0.154526 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,1),(3,-1),0.157181 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,2),(3,1),(3,-1),-0.091424 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,5),(4,7),-0.117717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,21),-0.341261 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,7),(4,21),-0.273906 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,5),(4,7),(4,21),-0.0874791 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,2),(4,-1),-0.364241 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,6),(5,7),-0.0288943 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,8),-0.107022 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,9),-0.086282 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,10),-0.109663 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,11),0.00998325 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,13),-0.086282 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,17),0.0252474 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,20),-0.192459 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,21),-0.125674 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,7),(5,8),-0.194352 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,9),-0.0925797 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,10),-0.196648 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,11),-0.0923793 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,13),-0.0925797 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,17),-0.0804943 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,20),-0.210491 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,21),-0.159023 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,8),(5,9),-0.190654 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,10),-0.216839 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,11),-0.0939216 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,13),-0.190654 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,17),-0.0572175 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,20),-0.145731 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,21),-0.0505326 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,9),(5,10),-0.158883 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,11),-0.0959051 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,13),-0.10638 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,17),-0.262597 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,20),-0.227797 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,21),-0.440909 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,10),(5,11),-0.0938697 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,13),-0.186826 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,17),-0.0571655 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,20),-0.147242 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,21),-0.0322542 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,11),(5,13),-0.184989 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,17),-0.196197 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,20),-0.445862 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,21),-0.249193 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,13),(5,17),-0.262597 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,13),(5,20),-0.227797 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,13),(5,21),-0.440909 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,17),(5,20),-0.511637 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,17),(5,21),-0.26683 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,20),(5,21),-0.321887 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,6),(5,7),(5,8),-0.104463 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,9),-0.0215878 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,10),-0.104377 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,11),-0.0712463 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,13),-0.0215878 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,17),-0.026815 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,20),-0.0458268 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,21),-0.0939595 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,8),(5,9),-0.00868184 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,10),-0.116755 # DEPENDENCYPART_TRISIBL
