# _root_ If she is nominated by President Bush and confirmed by the Senate , Dr. Novello would succeed C. Everett Koop , who rattled liberals and conservatives alike with his outspoken views on a range of health issues .
#goldHeads=16,3,1,3,4,7,5,4,8,9,12,10,16,15,16,0,16,20,20,17,20,23,20,23,24,25,24,23,31,31,28,31,34,32,34,37,35,16,
#predictedHeads=16,3,1,3,4,7,5,4,8,9,12,10,16,15,16,0,16,20,20,17,20,23,20,23,24,25,24,23,31,31,28,31,34,32,34,37,35,16,
(4,6),(4,8),(4,38),-0.0531875 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,39),-0.00837917 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,9),(4,10),-0.0802852 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,13),-0.0433176 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,28),-0.0706506 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,32),-0.0978832 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,38),-0.0561972 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,39),-0.04024 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,10),(4,13),-0.0405088 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,28),-0.0536064 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,32),-0.0864327 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,38),-0.0138411 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,39),-0.0519597 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,13),(4,28),-0.0776376 # DEPENDENCYPART_TRISIBL
(4,6),(4,13),(4,32),-0.123305 # DEPENDENCYPART_TRISIBL
(4,6),(4,13),(4,38),-0.0763458 # DEPENDENCYPART_TRISIBL
(4,6),(4,13),(4,39),-0.0287883 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,28),(4,32),-0.101268 # DEPENDENCYPART_TRISIBL
(4,6),(4,28),(4,38),-0.00093784 # DEPENDENCYPART_TRISIBL
(4,6),(4,28),(4,39),-0.0417579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,32),(4,38),-0.0115665 # DEPENDENCYPART_TRISIBL
(4,6),(4,32),(4,39),-0.0641837 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,38),(4,39),-0.0518425 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,8),(4,9),-0.105679 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,10),-0.0694562 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,13),-0.0776457 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,28),-0.0647319 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,32),-0.0864625 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,38),-0.0619612 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,39),-0.0494448 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,9),(4,10),-0.0748896 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,13),-0.0437271 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,28),-0.065255 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,32),-0.0924876 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,38),-0.0606989 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,39),-0.0756935 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,10),(4,13),-0.0432871 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,28),-0.0445463 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,32),-0.0773726 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,38),-0.026684 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,39),-0.108597 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,13),(4,28),-0.0699809 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,32),-0.115648 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,38),-0.0831963 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,39),-0.0796579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,28),(4,32),-0.0922081 # DEPENDENCYPART_TRISIBL
(4,7),(4,28),(4,38),-0.0137808 # DEPENDENCYPART_TRISIBL
(4,7),(4,28),(4,39),-0.0983953 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,32),(4,38),-0.0244095 # DEPENDENCYPART_TRISIBL
(4,7),(4,32),(4,39),-0.120821 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,38),(4,39),-0.0853417 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,9),(4,10),-0.0872117 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,13),-0.148252 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,28),-0.106898 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,32),-0.115527 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,38),-0.125548 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,39),-0.147768 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,10),(4,13),-0.0671556 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,28),-0.176727 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,32),-0.186257 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,38),-0.0579341 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,39),-0.117973 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,13),(4,28),-0.133201 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,32),-0.133008 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,38),-0.0687875 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,39),-0.218468 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,28),(4,32),-0.18602 # DEPENDENCYPART_TRISIBL
(4,8),(4,28),(4,38),-0.0546488 # DEPENDENCYPART_TRISIBL
(4,8),(4,28),(4,39),-0.14511 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,32),(4,38),-0.0563081 # DEPENDENCYPART_TRISIBL
(4,8),(4,32),(4,39),-0.128424 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,38),(4,39),-0.03043 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,10),(4,13),-0.154124 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,28),-0.116739 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,32),-0.116818 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,38),-0.086862 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,39),-0.0454109 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,13),(4,28),-0.164456 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,32),-0.167089 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,38),-0.0939597 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,39),-0.137263 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,28),(4,32),-0.118296 # DEPENDENCYPART_TRISIBL
(4,9),(4,28),(4,38),-0.0865709 # DEPENDENCYPART_TRISIBL
(4,9),(4,28),(4,39),-0.0397384 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,32),(4,38),-0.0879859 # DEPENDENCYPART_TRISIBL
(4,9),(4,32),(4,39),-0.0198902 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,38),(4,39),0.0133919 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,13),(4,28),0.0357736 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,32),-0.0351499 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,38),-0.096256 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,39),-0.188528 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,28),(4,32),-0.0844411 # DEPENDENCYPART_TRISIBL
(4,10),(4,28),(4,38),-0.177569 # DEPENDENCYPART_TRISIBL
(4,10),(4,28),(4,39),-0.14151 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,32),(4,38),-0.178883 # DEPENDENCYPART_TRISIBL
(4,10),(4,32),(4,39),-0.0896338 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,38),(4,39),-0.085159 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,13),(4,28),(4,32),-0.139213 # DEPENDENCYPART_TRISIBL
(4,13),(4,28),(4,38),0.0805642 # DEPENDENCYPART_TRISIBL
(4,13),(4,28),(4,39),0.0367146 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,13),(4,32),(4,38),0.048203 # DEPENDENCYPART_TRISIBL
(4,13),(4,32),(4,39),0.0015206 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,13),(4,38),(4,39),-0.236896 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,28),(4,32),(4,38),-0.139391 # DEPENDENCYPART_TRISIBL
(4,28),(4,32),(4,39),-0.087835 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,28),(4,38),(4,39),0.0069567 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,32),(4,38),(4,39),-0.0443993 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,2),(4,1),-0.165253 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,2),(4,-1),-0.0751234 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,1),(4,-1),-0.128531 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,2),(4,1),(4,-1),-0.0292174 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,6),(5,7),-0.151184 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,8),0.104333 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,9),-0.125124 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,10),-0.158371 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,12),-0.151727 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,15),-0.148068 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,16),-0.155539 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,20),-0.148068 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,39),0.397423 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,7),(5,8),0.0997747 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,9),-0.124155 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,10),-0.173366 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,12),-0.158759 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,15),-0.1551 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,16),-0.155588 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,20),-0.1551 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,39),0.364043 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,8),(5,9),-0.0764037 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,10),-0.365356 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,12),0.127882 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,15),0.13154 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,16),-0.127613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,20),0.13154 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,39),-0.32312 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,9),(5,10),-0.261368 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,12),-0.0470634 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,15),-0.0434047 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,16),-0.145103 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,20),-0.0434047 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,39),0.133098 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,10),(5,12),-0.0495234 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,15),-0.0441815 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,16),-0.0714149 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,20),-0.0441815 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,39),-0.2146 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,12),(5,15),-0.155093 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,16),-0.155513 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,20),-0.155093 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,39),0.403676 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,15),(5,16),-0.155513 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,15),(5,20),-0.155092 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,15),(5,39),0.387111 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,16),(5,20),-0.0292832 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,16),(5,39),0.234509 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,20),(5,39),0.387111 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,6),(5,7),(5,8),-0.0400626 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,9),-0.102755 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,10),-0.0734782 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,12),-0.151791 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,15),-0.151791 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,16),-0.115253 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,20),-0.151791 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,39),-0.141299 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,8),(5,9),-0.103804 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,10),-0.0150913 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,12),-0.151863 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,15),-0.151863 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,16),-0.112998 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,20),-0.151863 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,39),0.0391369 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,9),(5,10),-0.0653293 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,12),-0.135611 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,15),-0.135611 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,16),-0.112785 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,20),-0.135611 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,39),-0.0605505 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,10),(5,12),-0.151154 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,15),-0.151154 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,16),-0.113561 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,20),-0.151154 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,39),-0.0363837 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,12),(5,15),-0.151775 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,16),-0.115216 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,20),-0.151775 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,39),-0.141298 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,15),(5,16),-0.115216 # DEPENDENCYPART_TRISIBL
(5,6),(5,15),(5,20),-0.151775 # DEPENDENCYPART_TRISIBL
(5,6),(5,15),(5,39),-0.141298 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,16),(5,20),-0.135703 # DEPENDENCYPART_TRISIBL
(5,6),(5,16),(5,39),-0.0530196 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,20),(5,39),-0.141298 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,8),(5,9),-0.102642 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,10),-0.0133843 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,12),-0.15434 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,15),-0.15434 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,16),-0.113063 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,20),-0.15434 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,39),0.0074809 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,9),(5,10),-0.0637169 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,12),-0.138089 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,15),-0.138089 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,16),-0.112854 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,20),-0.138089 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,39),-0.091294 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,10),(5,12),-0.153607 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,15),-0.153607 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,16),-0.113669 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,20),-0.153607 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,39),-0.0892161 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,12),(5,15),-0.154206 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,16),-0.115249 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,20),-0.154206 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,39),-0.177678 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,15),(5,16),-0.115249 # DEPENDENCYPART_TRISIBL
(5,7),(5,15),(5,20),-0.154206 # DEPENDENCYPART_TRISIBL
(5,7),(5,15),(5,39),-0.177678 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,16),(5,20),-0.138181 # DEPENDENCYPART_TRISIBL
(5,7),(5,16),(5,39),-0.0829741 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,20),(5,39),-0.177678 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,9),(5,10),-0.0893469 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,12),-0.0445292 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,15),-0.0445292 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,16),-0.0999625 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,20),-0.0445292 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,39),-0.109982 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,10),(5,12),-0.0444741 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,15),-0.0444741 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,16),-0.103339 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,20),-0.0444741 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,39),0.0992275 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,12),(5,15),-0.0487641 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,16),-0.0999975 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,20),-0.0487641 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,39),0.0278328 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,15),(5,16),-0.0999975 # DEPENDENCYPART_TRISIBL
(5,8),(5,15),(5,20),-0.0487641 # DEPENDENCYPART_TRISIBL
(5,8),(5,15),(5,39),0.027833 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,16),(5,20),-0.0443435 # DEPENDENCYPART_TRISIBL
(5,8),(5,16),(5,39),-0.153719 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,20),(5,39),0.027833 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,10),(5,12),-0.0969282 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,15),-0.0969282 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,16),-0.0914019 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,20),-0.0969282 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,39),-0.0382602 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,12),(5,15),-0.0966348 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,16),-0.0910925 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,20),-0.0966348 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,39),-0.0976143 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,15),(5,16),-0.0910925 # DEPENDENCYPART_TRISIBL
(5,9),(5,15),(5,20),-0.0966348 # DEPENDENCYPART_TRISIBL
(5,9),(5,15),(5,39),-0.0976143 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,16),(5,20),-0.0965422 # DEPENDENCYPART_TRISIBL
(5,9),(5,16),(5,39),-0.0938045 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,20),(5,39),-0.0976143 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,12),(5,15),-0.0784879 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,16),-0.123371 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,20),-0.0784879 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,39),-0.127723 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,15),(5,16),-0.123371 # DEPENDENCYPART_TRISIBL
(5,10),(5,15),(5,20),-0.0784879 # DEPENDENCYPART_TRISIBL
(5,10),(5,15),(5,39),-0.126116 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,16),(5,20),-0.0743251 # DEPENDENCYPART_TRISIBL
(5,10),(5,16),(5,39),-0.0831432 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,20),(5,39),-0.126116 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,15),(5,16),-0.115114 # DEPENDENCYPART_TRISIBL
(5,12),(5,15),(5,20),-0.154126 # DEPENDENCYPART_TRISIBL
(5,12),(5,15),(5,39),-0.174993 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,16),(5,20),-0.138125 # DEPENDENCYPART_TRISIBL
(5,12),(5,16),(5,39),-0.0801764 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,20),(5,39),-0.174993 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,15),(5,16),(5,20),-0.138125 # DEPENDENCYPART_TRISIBL
(5,15),(5,16),(5,39),-0.0794337 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,15),(5,20),(5,39),-0.174251 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,16),(5,20),(5,39),-0.0780694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,2),(5,1),-0.160852 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,2),(5,-1),-0.253708 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,1),(5,-1),-0.16467 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,2),(5,1),(5,-1),-0.0420108 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,7),(6,8),-0.034861 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,9),-0.0975254 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,13),-0.145218 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,39),-0.254205 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,8),(6,9),0.026034 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,13),-0.14761 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,39),-0.223304 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,9),(6,13),-0.0560357 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,39),-0.2175 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,13),(6,39),-0.728367 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,7),(6,8),(6,9),-0.0999061 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,13),-0.0905321 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,39),-0.124698 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,9),(6,13),-0.0873288 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,39),-0.198814 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,13),(6,39),-0.184822 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,9),(6,13),-0.180228 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,39),-0.141273 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,13),(6,39),-0.309458 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,13),(6,39),-0.0854063 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,8),(7,9),0.0283475 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,10),-0.102283 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,12),-0.0965686 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,13),-0.141185 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,21),-0.141185 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,39),-0.187056 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
