# _root_ Institutional investors and bankers , many of whom spent the night before in their offices watching Far Eastern markets , were cautiously optimistic after the mild 1.8 % decline in Tokyo stock prices .
#goldHeads=2,21,2,3,2,9,6,7,2,11,9,11,9,15,13,9,19,19,16,2,0,23,21,21,29,29,28,29,24,29,33,33,30,21,
#predictedHeads=2,21,2,3,2,9,6,7,2,11,9,9,12,15,13,9,19,19,16,2,0,23,21,21,29,29,28,29,24,29,33,33,30,21,
(21,15),(21,8),(21,5),-0.0201089 # DEPENDENCYPART_TRISIBL
(21,15),(21,8),(21,4),-0.169738 # DEPENDENCYPART_TRISIBL
(21,15),(21,8),(21,3),-0.0951637 # DEPENDENCYPART_TRISIBL
(21,15),(21,8),(21,2),-0.16442 # DEPENDENCYPART_TRISIBL
(21,15),(21,8),(21,1),-0.0405796 # DEPENDENCYPART_TRISIBL
(21,15),(21,8),(21,-1),0.0311532 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,7),(21,6),-0.0556445 # DEPENDENCYPART_TRISIBL
(21,15),(21,7),(21,5),-0.0507204 # DEPENDENCYPART_TRISIBL
(21,15),(21,7),(21,4),-0.197328 # DEPENDENCYPART_TRISIBL
(21,15),(21,7),(21,3),-0.0997812 # DEPENDENCYPART_TRISIBL
(21,15),(21,7),(21,2),-0.192001 # DEPENDENCYPART_TRISIBL
(21,15),(21,7),(21,1),-0.0422754 # DEPENDENCYPART_TRISIBL
(21,15),(21,7),(21,-1),0.00123793 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,6),(21,5),-0.0261095 # DEPENDENCYPART_TRISIBL
(21,15),(21,6),(21,4),-0.171568 # DEPENDENCYPART_TRISIBL
(21,15),(21,6),(21,3),-0.0949392 # DEPENDENCYPART_TRISIBL
(21,15),(21,6),(21,2),-0.166241 # DEPENDENCYPART_TRISIBL
(21,15),(21,6),(21,1),-0.041678 # DEPENDENCYPART_TRISIBL
(21,15),(21,6),(21,-1),-0.0507337 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,5),(21,4),-0.290508 # DEPENDENCYPART_TRISIBL
(21,15),(21,5),(21,3),-0.122736 # DEPENDENCYPART_TRISIBL
(21,15),(21,5),(21,2),-0.27924 # DEPENDENCYPART_TRISIBL
(21,15),(21,5),(21,1),-0.0258291 # DEPENDENCYPART_TRISIBL
(21,15),(21,5),(21,-1),-0.158677 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,4),(21,3),-0.0981248 # DEPENDENCYPART_TRISIBL
(21,15),(21,4),(21,2),-0.171615 # DEPENDENCYPART_TRISIBL
(21,15),(21,4),(21,1),-0.0310985 # DEPENDENCYPART_TRISIBL
(21,15),(21,4),(21,-1),-0.147112 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,3),(21,2),-0.170685 # DEPENDENCYPART_TRISIBL
(21,15),(21,3),(21,1),-0.0420778 # DEPENDENCYPART_TRISIBL
(21,15),(21,3),(21,-1),-0.0115294 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,2),(21,1),-0.0310992 # DEPENDENCYPART_TRISIBL
(21,15),(21,2),(21,-1),-0.14891 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,1),(21,-1),-0.050504 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,13),(21,12),-0.0672486 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,11),-0.0818686 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,9),-0.0739276 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,8),-0.0753168 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,7),-0.0702696 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,6),-0.0810817 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,5),-0.0614708 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,4),-0.0792457 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,3),-0.0754095 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,2),-0.0792461 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,1),-0.0859696 # DEPENDENCYPART_TRISIBL
(21,14),(21,13),(21,-1),-0.0779409 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,12),(21,11),-0.0816596 # DEPENDENCYPART_TRISIBL
(21,14),(21,12),(21,9),-0.0739325 # DEPENDENCYPART_TRISIBL
(21,14),(21,12),(21,8),-0.0759689 # DEPENDENCYPART_TRISIBL
(21,14),(21,12),(21,7),-0.0706233 # DEPENDENCYPART_TRISIBL
(21,14),(21,12),(21,6),-0.0886245 # DEPENDENCYPART_TRISIBL
(21,14),(21,12),(21,5),-0.0525765 # DEPENDENCYPART_TRISIBL
(21,14),(21,12),(21,4),-0.0798968 # DEPENDENCYPART_TRISIBL
(21,14),(21,12),(21,3),-0.0754694 # DEPENDENCYPART_TRISIBL
(21,14),(21,12),(21,2),-0.0798972 # DEPENDENCYPART_TRISIBL
(21,14),(21,12),(21,1),-0.0854979 # DEPENDENCYPART_TRISIBL
(21,14),(21,12),(21,-1),-0.0804233 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,11),(21,9),-0.0743018 # DEPENDENCYPART_TRISIBL
(21,14),(21,11),(21,8),-0.075109 # DEPENDENCYPART_TRISIBL
(21,14),(21,11),(21,7),-0.0701728 # DEPENDENCYPART_TRISIBL
(21,14),(21,11),(21,6),-0.0893295 # DEPENDENCYPART_TRISIBL
(21,14),(21,11),(21,5),-0.0607733 # DEPENDENCYPART_TRISIBL
(21,14),(21,11),(21,4),-0.0776444 # DEPENDENCYPART_TRISIBL
(21,14),(21,11),(21,3),-0.0751497 # DEPENDENCYPART_TRISIBL
(21,14),(21,11),(21,2),-0.0776451 # DEPENDENCYPART_TRISIBL
(21,14),(21,11),(21,1),-0.0855176 # DEPENDENCYPART_TRISIBL
(21,14),(21,11),(21,-1),-0.0809465 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,9),(21,8),-0.075109 # DEPENDENCYPART_TRISIBL
(21,14),(21,9),(21,7),-0.0701349 # DEPENDENCYPART_TRISIBL
(21,14),(21,9),(21,6),-0.0853853 # DEPENDENCYPART_TRISIBL
(21,14),(21,9),(21,5),-0.0606719 # DEPENDENCYPART_TRISIBL
(21,14),(21,9),(21,4),-0.0776408 # DEPENDENCYPART_TRISIBL
(21,14),(21,9),(21,3),-0.0751652 # DEPENDENCYPART_TRISIBL
(21,14),(21,9),(21,2),-0.0776412 # DEPENDENCYPART_TRISIBL
(21,14),(21,9),(21,1),-0.0852478 # DEPENDENCYPART_TRISIBL
(21,14),(21,9),(21,-1),-0.102567 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,8),(21,7),-0.0701248 # DEPENDENCYPART_TRISIBL
(21,14),(21,8),(21,6),-0.0853853 # DEPENDENCYPART_TRISIBL
(21,14),(21,8),(21,5),-0.0606713 # DEPENDENCYPART_TRISIBL
(21,14),(21,8),(21,4),-0.0776547 # DEPENDENCYPART_TRISIBL
(21,14),(21,8),(21,3),-0.0751496 # DEPENDENCYPART_TRISIBL
(21,14),(21,8),(21,2),-0.0776551 # DEPENDENCYPART_TRISIBL
(21,14),(21,8),(21,1),-0.0852478 # DEPENDENCYPART_TRISIBL
(21,14),(21,8),(21,-1),-0.112838 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,7),(21,6),-0.0767778 # DEPENDENCYPART_TRISIBL
(21,14),(21,7),(21,5),-0.0614152 # DEPENDENCYPART_TRISIBL
(21,14),(21,7),(21,4),-0.0792446 # DEPENDENCYPART_TRISIBL
(21,14),(21,7),(21,3),-0.0753252 # DEPENDENCYPART_TRISIBL
(21,14),(21,7),(21,2),-0.0792449 # DEPENDENCYPART_TRISIBL
(21,14),(21,7),(21,1),-0.0859683 # DEPENDENCYPART_TRISIBL
(21,14),(21,7),(21,-1),-0.0791121 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,6),(21,5),-0.060686 # DEPENDENCYPART_TRISIBL
(21,14),(21,6),(21,4),-0.0779237 # DEPENDENCYPART_TRISIBL
(21,14),(21,6),(21,3),-0.0751517 # DEPENDENCYPART_TRISIBL
(21,14),(21,6),(21,2),-0.0779241 # DEPENDENCYPART_TRISIBL
(21,14),(21,6),(21,1),-0.085257 # DEPENDENCYPART_TRISIBL
(21,14),(21,6),(21,-1),-0.103897 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,5),(21,4),-0.0785385 # DEPENDENCYPART_TRISIBL
(21,14),(21,5),(21,3),-0.075157 # DEPENDENCYPART_TRISIBL
(21,14),(21,5),(21,2),-0.0785389 # DEPENDENCYPART_TRISIBL
(21,14),(21,5),(21,1),-0.0914202 # DEPENDENCYPART_TRISIBL
(21,14),(21,5),(21,-1),-0.0947466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,4),(21,3),-0.0751592 # DEPENDENCYPART_TRISIBL
(21,14),(21,4),(21,2),-0.0776388 # DEPENDENCYPART_TRISIBL
(21,14),(21,4),(21,1),-0.0852652 # DEPENDENCYPART_TRISIBL
(21,14),(21,4),(21,-1),-0.0898204 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,3),(21,2),-0.0776483 # DEPENDENCYPART_TRISIBL
(21,14),(21,3),(21,1),-0.0852804 # DEPENDENCYPART_TRISIBL
(21,14),(21,3),(21,-1),-0.10337 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,2),(21,1),-0.0852652 # DEPENDENCYPART_TRISIBL
(21,14),(21,2),(21,-1),-0.0899337 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,1),(21,-1),-0.104055 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,12),(21,11),-0.105665 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,9),-0.13066 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,8),-0.0372662 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,7),-0.118727 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,6),-0.065725 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,5),0.0381059 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,4),-0.0779944 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,3),-0.0237386 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,2),-0.071209 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,1),-0.0847494 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,-1),-0.0307581 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,11),(21,9),-0.136725 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,8),-0.0370594 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,7),-0.136615 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,6),-0.0547908 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,5),0.0938514 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,4),-0.0997564 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,3),-0.0615595 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,2),-0.0929703 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,1),-0.0874229 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,-1),-0.00528958 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,9),(21,8),-0.0369653 # DEPENDENCYPART_TRISIBL
(21,13),(21,9),(21,7),-0.127393 # DEPENDENCYPART_TRISIBL
(21,13),(21,9),(21,6),-0.0650509 # DEPENDENCYPART_TRISIBL
(21,13),(21,9),(21,5),0.0301782 # DEPENDENCYPART_TRISIBL
(21,13),(21,9),(21,4),-0.0881516 # DEPENDENCYPART_TRISIBL
(21,13),(21,9),(21,3),-0.0455753 # DEPENDENCYPART_TRISIBL
(21,13),(21,9),(21,2),-0.0813658 # DEPENDENCYPART_TRISIBL
(21,13),(21,9),(21,1),-0.0840586 # DEPENDENCYPART_TRISIBL
(21,13),(21,9),(21,-1),-0.0684208 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,8),(21,7),-0.126341 # DEPENDENCYPART_TRISIBL
(21,13),(21,8),(21,6),-0.0650359 # DEPENDENCYPART_TRISIBL
(21,13),(21,8),(21,5),0.0336672 # DEPENDENCYPART_TRISIBL
(21,13),(21,8),(21,4),-0.0867289 # DEPENDENCYPART_TRISIBL
(21,13),(21,8),(21,3),-0.0409275 # DEPENDENCYPART_TRISIBL
(21,13),(21,8),(21,2),-0.079943 # DEPENDENCYPART_TRISIBL
(21,13),(21,8),(21,1),-0.0840007 # DEPENDENCYPART_TRISIBL
(21,13),(21,8),(21,-1),0.0466325 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,7),(21,6),-0.0663835 # DEPENDENCYPART_TRISIBL
(21,13),(21,7),(21,5),0.0502567 # DEPENDENCYPART_TRISIBL
(21,13),(21,7),(21,4),-0.108345 # DEPENDENCYPART_TRISIBL
(21,13),(21,7),(21,3),-0.05728 # DEPENDENCYPART_TRISIBL
(21,13),(21,7),(21,2),-0.101559 # DEPENDENCYPART_TRISIBL
(21,13),(21,7),(21,1),-0.0892258 # DEPENDENCYPART_TRISIBL
(21,13),(21,7),(21,-1),-0.0257718 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,6),(21,5),0.0454072 # DEPENDENCYPART_TRISIBL
(21,13),(21,6),(21,4),-0.0870073 # DEPENDENCYPART_TRISIBL
(21,13),(21,6),(21,3),-0.0431672 # DEPENDENCYPART_TRISIBL
(21,13),(21,6),(21,2),-0.080258 # DEPENDENCYPART_TRISIBL
(21,13),(21,6),(21,1),-0.0841547 # DEPENDENCYPART_TRISIBL
(21,13),(21,6),(21,-1),-0.0349575 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,5),(21,4),0.0374994 # DEPENDENCYPART_TRISIBL
(21,13),(21,5),(21,3),0.0303108 # DEPENDENCYPART_TRISIBL
(21,13),(21,5),(21,2),0.0493945 # DEPENDENCYPART_TRISIBL
(21,13),(21,5),(21,1),-0.081016 # DEPENDENCYPART_TRISIBL
(21,13),(21,5),(21,-1),-0.281407 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,4),(21,3),-0.0557214 # DEPENDENCYPART_TRISIBL
(21,13),(21,4),(21,2),-0.0916252 # DEPENDENCYPART_TRISIBL
(21,13),(21,4),(21,1),-0.0819049 # DEPENDENCYPART_TRISIBL
(21,13),(21,4),(21,-1),-0.0158094 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,3),(21,2),-0.0808186 # DEPENDENCYPART_TRISIBL
(21,13),(21,3),(21,1),-0.0840995 # DEPENDENCYPART_TRISIBL
(21,13),(21,3),(21,-1),0.00618242 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,2),(21,1),-0.0819049 # DEPENDENCYPART_TRISIBL
(21,13),(21,2),(21,-1),-0.0229246 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,1),(21,-1),-0.0708985 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,11),(21,9),-0.109801 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,8),0.00297911 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,7),-0.123834 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,6),-0.0936476 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,5),-0.00864538 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,4),-0.0825475 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,3),-0.0675071 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,2),-0.0850487 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,1),-0.0954113 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,-1),-0.0375539 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,9),(21,8),-0.0219783 # DEPENDENCYPART_TRISIBL
(21,12),(21,9),(21,7),-0.105451 # DEPENDENCYPART_TRISIBL
(21,12),(21,9),(21,6),-0.0909572 # DEPENDENCYPART_TRISIBL
(21,12),(21,9),(21,5),-0.0391129 # DEPENDENCYPART_TRISIBL
(21,12),(21,9),(21,4),-0.076878 # DEPENDENCYPART_TRISIBL
(21,12),(21,9),(21,3),-0.0682997 # DEPENDENCYPART_TRISIBL
(21,12),(21,9),(21,2),-0.0793753 # DEPENDENCYPART_TRISIBL
(21,12),(21,9),(21,1),-0.0850766 # DEPENDENCYPART_TRISIBL
(21,12),(21,9),(21,-1),-0.112346 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,8),(21,7),-0.106428 # DEPENDENCYPART_TRISIBL
(21,12),(21,8),(21,6),-0.0909227 # DEPENDENCYPART_TRISIBL
(21,12),(21,8),(21,5),-0.055806 # DEPENDENCYPART_TRISIBL
(21,12),(21,8),(21,4),-0.078002 # DEPENDENCYPART_TRISIBL
(21,12),(21,8),(21,3),-0.0667253 # DEPENDENCYPART_TRISIBL
(21,12),(21,8),(21,2),-0.0804993 # DEPENDENCYPART_TRISIBL
(21,12),(21,8),(21,1),-0.0851777 # DEPENDENCYPART_TRISIBL
(21,12),(21,8),(21,-1),0.0233146 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,7),(21,6),-0.0926614 # DEPENDENCYPART_TRISIBL
(21,12),(21,7),(21,5),-0.0337417 # DEPENDENCYPART_TRISIBL
(21,12),(21,7),(21,4),-0.0835857 # DEPENDENCYPART_TRISIBL
(21,12),(21,7),(21,3),-0.0523124 # DEPENDENCYPART_TRISIBL
(21,12),(21,7),(21,2),-0.0860831 # DEPENDENCYPART_TRISIBL
(21,12),(21,7),(21,1),-0.0819591 # DEPENDENCYPART_TRISIBL
(21,12),(21,7),(21,-1),-0.0985589 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,6),(21,5),-0.0335277 # DEPENDENCYPART_TRISIBL
(21,12),(21,6),(21,4),-0.0769365 # DEPENDENCYPART_TRISIBL
(21,12),(21,6),(21,3),-0.0625717 # DEPENDENCYPART_TRISIBL
(21,12),(21,6),(21,2),-0.0794338 # DEPENDENCYPART_TRISIBL
(21,12),(21,6),(21,1),-0.0851201 # DEPENDENCYPART_TRISIBL
(21,12),(21,6),(21,-1),-0.0110171 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,5),(21,4),-0.0635294 # DEPENDENCYPART_TRISIBL
(21,12),(21,5),(21,3),-0.043908 # DEPENDENCYPART_TRISIBL
(21,12),(21,5),(21,2),-0.0686367 # DEPENDENCYPART_TRISIBL
(21,12),(21,5),(21,1),-0.0878682 # DEPENDENCYPART_TRISIBL
(21,12),(21,5),(21,-1),-0.111593 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,4),(21,3),-0.0628647 # DEPENDENCYPART_TRISIBL
(21,12),(21,4),(21,2),-0.0876476 # DEPENDENCYPART_TRISIBL
(21,12),(21,4),(21,1),-0.0898841 # DEPENDENCYPART_TRISIBL
(21,12),(21,4),(21,-1),-0.0243832 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,3),(21,2),-0.0810016 # DEPENDENCYPART_TRISIBL
(21,12),(21,3),(21,1),-0.0860633 # DEPENDENCYPART_TRISIBL
(21,12),(21,3),(21,-1),-0.0573197 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,2),(21,1),-0.089877 # DEPENDENCYPART_TRISIBL
(21,12),(21,2),(21,-1),-0.0166978 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,1),(21,-1),-0.0917973 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,9),(21,8),-0.0774612 # DEPENDENCYPART_TRISIBL
(21,11),(21,9),(21,7),-0.10991 # DEPENDENCYPART_TRISIBL
(21,11),(21,9),(21,6),-0.0479974 # DEPENDENCYPART_TRISIBL
(21,11),(21,9),(21,5),0.018333 # DEPENDENCYPART_TRISIBL
(21,11),(21,9),(21,4),-0.144275 # DEPENDENCYPART_TRISIBL
(21,11),(21,9),(21,3),-0.0528405 # DEPENDENCYPART_TRISIBL
(21,11),(21,9),(21,2),-0.142052 # DEPENDENCYPART_TRISIBL
(21,11),(21,9),(21,1),-0.0340286 # DEPENDENCYPART_TRISIBL
(21,11),(21,9),(21,-1),-0.039032 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,8),(21,7),-0.10996 # DEPENDENCYPART_TRISIBL
(21,11),(21,8),(21,6),-0.04743 # DEPENDENCYPART_TRISIBL
(21,11),(21,8),(21,5),0.0216744 # DEPENDENCYPART_TRISIBL
(21,11),(21,8),(21,4),-0.144115 # DEPENDENCYPART_TRISIBL
(21,11),(21,8),(21,3),-0.0720902 # DEPENDENCYPART_TRISIBL
(21,11),(21,8),(21,2),-0.141904 # DEPENDENCYPART_TRISIBL
(21,11),(21,8),(21,1),-0.0425472 # DEPENDENCYPART_TRISIBL
(21,11),(21,8),(21,-1),0.023358 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,7),(21,6),-0.0488187 # DEPENDENCYPART_TRISIBL
(21,11),(21,7),(21,5),0.00422815 # DEPENDENCYPART_TRISIBL
(21,11),(21,7),(21,4),-0.156028 # DEPENDENCYPART_TRISIBL
(21,11),(21,7),(21,3),-0.0802609 # DEPENDENCYPART_TRISIBL
(21,11),(21,7),(21,2),-0.153835 # DEPENDENCYPART_TRISIBL
(21,11),(21,7),(21,1),-0.0419309 # DEPENDENCYPART_TRISIBL
(21,11),(21,7),(21,-1),0.00165504 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,6),(21,5),0.00904454 # DEPENDENCYPART_TRISIBL
(21,11),(21,6),(21,4),-0.142015 # DEPENDENCYPART_TRISIBL
(21,11),(21,6),(21,3),-0.0778318 # DEPENDENCYPART_TRISIBL
(21,11),(21,6),(21,2),-0.139793 # DEPENDENCYPART_TRISIBL
(21,11),(21,6),(21,1),-0.0245609 # DEPENDENCYPART_TRISIBL
(21,11),(21,6),(21,-1),-0.00829281 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,5),(21,4),-0.238577 # DEPENDENCYPART_TRISIBL
(21,11),(21,5),(21,3),-0.0892859 # DEPENDENCYPART_TRISIBL
(21,11),(21,5),(21,2),-0.237555 # DEPENDENCYPART_TRISIBL
(21,11),(21,5),(21,1),-0.0613371 # DEPENDENCYPART_TRISIBL
(21,11),(21,5),(21,-1),-0.129845 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,4),(21,3),-0.0671839 # DEPENDENCYPART_TRISIBL
(21,11),(21,4),(21,2),-0.142459 # DEPENDENCYPART_TRISIBL
(21,11),(21,4),(21,1),-0.020387 # DEPENDENCYPART_TRISIBL
(21,11),(21,4),(21,-1),-0.0389433 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,3),(21,2),-0.14667 # DEPENDENCYPART_TRISIBL
(21,11),(21,3),(21,1),-0.0379894 # DEPENDENCYPART_TRISIBL
(21,11),(21,3),(21,-1),0.00743566 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,2),(21,1),-0.0203199 # DEPENDENCYPART_TRISIBL
(21,11),(21,2),(21,-1),-0.0419796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,1),(21,-1),-0.0671386 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,9),(21,8),(21,7),-0.0731088 # DEPENDENCYPART_TRISIBL
(21,9),(21,8),(21,6),-0.0651651 # DEPENDENCYPART_TRISIBL
(21,9),(21,8),(21,5),-0.0827906 # DEPENDENCYPART_TRISIBL
(21,9),(21,8),(21,4),-0.0779537 # DEPENDENCYPART_TRISIBL
(21,9),(21,8),(21,3),-0.0829488 # DEPENDENCYPART_TRISIBL
(21,9),(21,8),(21,2),-0.0779553 # DEPENDENCYPART_TRISIBL
(21,9),(21,8),(21,1),-0.0648548 # DEPENDENCYPART_TRISIBL
(21,9),(21,8),(21,-1),-0.106978 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,9),(21,7),(21,6),-0.0659934 # DEPENDENCYPART_TRISIBL
(21,9),(21,7),(21,5),-0.0624019 # DEPENDENCYPART_TRISIBL
(21,9),(21,7),(21,4),-0.0790648 # DEPENDENCYPART_TRISIBL
(21,9),(21,7),(21,3),-0.0961808 # DEPENDENCYPART_TRISIBL
(21,9),(21,7),(21,2),-0.0790664 # DEPENDENCYPART_TRISIBL
(21,9),(21,7),(21,1),-0.064855 # DEPENDENCYPART_TRISIBL
(21,9),(21,7),(21,-1),-0.105468 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,9),(21,6),(21,5),-0.0827801 # DEPENDENCYPART_TRISIBL
(21,9),(21,6),(21,4),-0.077929 # DEPENDENCYPART_TRISIBL
(21,9),(21,6),(21,3),-0.0826372 # DEPENDENCYPART_TRISIBL
(21,9),(21,6),(21,2),-0.0779306 # DEPENDENCYPART_TRISIBL
(21,9),(21,6),(21,1),-0.0648547 # DEPENDENCYPART_TRISIBL
(21,9),(21,6),(21,-1),-0.115337 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,9),(21,5),(21,4),-0.0815991 # DEPENDENCYPART_TRISIBL
(21,9),(21,5),(21,3),-0.0833415 # DEPENDENCYPART_TRISIBL
(21,9),(21,5),(21,2),-0.0816007 # DEPENDENCYPART_TRISIBL
(21,9),(21,5),(21,1),-0.0478535 # DEPENDENCYPART_TRISIBL
(21,9),(21,5),(21,-1),-0.119426 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,9),(21,4),(21,3),-0.083165 # DEPENDENCYPART_TRISIBL
(21,9),(21,4),(21,2),-0.0779506 # DEPENDENCYPART_TRISIBL
(21,9),(21,4),(21,1),-0.0650044 # DEPENDENCYPART_TRISIBL
(21,9),(21,4),(21,-1),-0.0674672 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,9),(21,3),(21,2),-0.0779902 # DEPENDENCYPART_TRISIBL
(21,9),(21,3),(21,1),-0.0648629 # DEPENDENCYPART_TRISIBL
(21,9),(21,3),(21,-1),-0.0225795 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,9),(21,2),(21,1),-0.0650044 # DEPENDENCYPART_TRISIBL
(21,9),(21,2),(21,-1),-0.0678205 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,9),(21,1),(21,-1),-0.100078 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,8),(21,7),(21,6),-0.0781596 # DEPENDENCYPART_TRISIBL
(21,8),(21,7),(21,5),-0.08328 # DEPENDENCYPART_TRISIBL
(21,8),(21,7),(21,4),-0.082531 # DEPENDENCYPART_TRISIBL
(21,8),(21,7),(21,3),-0.0799197 # DEPENDENCYPART_TRISIBL
(21,8),(21,7),(21,2),-0.0826176 # DEPENDENCYPART_TRISIBL
(21,8),(21,7),(21,1),-0.0759862 # DEPENDENCYPART_TRISIBL
(21,8),(21,7),(21,-1),-0.081752 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,8),(21,6),(21,5),-0.0774832 # DEPENDENCYPART_TRISIBL
(21,8),(21,6),(21,4),-0.0835067 # DEPENDENCYPART_TRISIBL
(21,8),(21,6),(21,3),-0.0797906 # DEPENDENCYPART_TRISIBL
