# _root_ At Jefferies & Co. , J. Francis Palamara did n't reach the office until 5:30 a.m. , but then he had been up most of the night at home .
#goldHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,18,21,19,21,22,22,24,27,25,22,28,9,
#predictedHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,21,21,18,21,22,22,24,27,25,22,28,9,
(9,12),(9,13),(9,14),-0.104836 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,15),-0.0930695 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,16),-0.109033 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,17),-0.0908574 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,18),-0.128251 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,19),-0.0782624 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,20),-0.0927594 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,21),-0.104963 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,22),-0.0872696 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,23),-0.0814286 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,24),-0.0900215 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,30),-0.0850818 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,31),-0.141082 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,14),(9,15),-0.0939769 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,16),-0.11561 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,17),-0.0741684 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,18),-0.123975 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,19),-0.075612 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,20),-0.093488 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,21),-0.105715 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,22),-0.0872392 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,23),-0.0788091 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,24),-0.0900098 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,30),-0.0294002 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,31),-0.131471 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,15),(9,16),-0.108498 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,17),-0.0766274 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,18),-0.12181 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,19),-0.077748 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,20),-0.0919767 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,21),-0.104236 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,22),-0.0872702 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,23),-0.0809093 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,24),-0.0900094 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,30),-0.07226 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,31),-0.106473 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,16),(9,17),-0.0908574 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,18),-0.128251 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,19),-0.0782624 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,20),-0.0927594 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,21),-0.104963 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,22),-0.0872696 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,23),-0.0814286 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,24),-0.0900215 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,30),-0.0850818 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,31),-0.141082 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,17),(9,18),-0.169466 # DEPENDENCYPART_TRISIBL
(9,12),(9,17),(9,19),-0.0396661 # DEPENDENCYPART_TRISIBL
(9,12),(9,17),(9,20),-0.092665 # DEPENDENCYPART_TRISIBL
(9,12),(9,17),(9,21),-0.126107 # DEPENDENCYPART_TRISIBL
(9,12),(9,17),(9,22),-0.087131 # DEPENDENCYPART_TRISIBL
(9,12),(9,17),(9,23),-0.0401407 # DEPENDENCYPART_TRISIBL
(9,12),(9,17),(9,24),-0.0909479 # DEPENDENCYPART_TRISIBL
(9,12),(9,17),(9,30),-0.0852608 # DEPENDENCYPART_TRISIBL
(9,12),(9,17),(9,31),-0.114594 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,18),(9,19),-0.0783089 # DEPENDENCYPART_TRISIBL
(9,12),(9,18),(9,20),-0.0924451 # DEPENDENCYPART_TRISIBL
(9,12),(9,18),(9,21),-0.105942 # DEPENDENCYPART_TRISIBL
(9,12),(9,18),(9,22),-0.0872379 # DEPENDENCYPART_TRISIBL
(9,12),(9,18),(9,23),-0.0814647 # DEPENDENCYPART_TRISIBL
(9,12),(9,18),(9,24),-0.0900094 # DEPENDENCYPART_TRISIBL
(9,12),(9,18),(9,30),-0.104257 # DEPENDENCYPART_TRISIBL
(9,12),(9,18),(9,31),-0.168788 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,19),(9,20),-0.0919359 # DEPENDENCYPART_TRISIBL
(9,12),(9,19),(9,21),-0.104354 # DEPENDENCYPART_TRISIBL
(9,12),(9,19),(9,22),-0.0897405 # DEPENDENCYPART_TRISIBL
(9,12),(9,19),(9,23),-0.0847704 # DEPENDENCYPART_TRISIBL
(9,12),(9,19),(9,24),-0.0900094 # DEPENDENCYPART_TRISIBL
(9,12),(9,19),(9,30),-0.0955039 # DEPENDENCYPART_TRISIBL
(9,12),(9,19),(9,31),-0.111538 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,20),(9,21),-0.104595 # DEPENDENCYPART_TRISIBL
(9,12),(9,20),(9,22),-0.0872365 # DEPENDENCYPART_TRISIBL
(9,12),(9,20),(9,23),-0.0811408 # DEPENDENCYPART_TRISIBL
(9,12),(9,20),(9,24),-0.0900094 # DEPENDENCYPART_TRISIBL
(9,12),(9,20),(9,30),-0.0697888 # DEPENDENCYPART_TRISIBL
(9,12),(9,20),(9,31),-0.124593 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,21),(9,22),-0.087262 # DEPENDENCYPART_TRISIBL
(9,12),(9,21),(9,23),-0.0808778 # DEPENDENCYPART_TRISIBL
(9,12),(9,21),(9,24),-0.0900094 # DEPENDENCYPART_TRISIBL
(9,12),(9,21),(9,30),-0.0585851 # DEPENDENCYPART_TRISIBL
(9,12),(9,21),(9,31),-0.133617 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,22),(9,23),-0.0828356 # DEPENDENCYPART_TRISIBL
(9,12),(9,22),(9,24),-0.0900094 # DEPENDENCYPART_TRISIBL
(9,12),(9,22),(9,30),-0.0705483 # DEPENDENCYPART_TRISIBL
(9,12),(9,22),(9,31),-0.0666297 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,23),(9,24),-0.0900094 # DEPENDENCYPART_TRISIBL
(9,12),(9,23),(9,30),-0.0955031 # DEPENDENCYPART_TRISIBL
(9,12),(9,23),(9,31),-0.109093 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,24),(9,30),-0.0722795 # DEPENDENCYPART_TRISIBL
(9,12),(9,24),(9,31),-0.138291 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,30),(9,31),-0.137473 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,14),(9,15),-0.106407 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,16),-0.138758 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,17),0.0165687 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,18),-0.105746 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,19),-0.0769466 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,20),-0.102912 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,21),-0.0559561 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,22),-0.0772184 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,23),-0.0875878 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,24),-0.0922532 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,30),-0.0456272 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,31),-0.0567472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,15),(9,16),-0.155094 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,17),-0.00761503 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,18),-0.0621326 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,19),-0.0713301 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,20),-0.101131 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,21),-0.0767776 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,22),-0.0677787 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,23),-0.080041 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,24),-0.091937 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,30),-0.0587585 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,31),-0.104038 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,16),(9,17),0.0231966 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,18),-0.0443705 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,19),-0.093098 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,20),-0.101348 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,21),-0.0886671 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,22),-0.0511681 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,23),-0.101715 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,24),-0.0923144 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,30),-0.0917473 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,31),-0.113566 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,17),(9,18),-0.0475995 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,19),-0.029949 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,20),-0.109483 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,21),-0.0620543 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,22),-0.0135215 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,23),-0.0413691 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,24),-0.0927878 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,30),-0.0499634 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,31),-0.122301 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,18),(9,19),-0.0595225 # DEPENDENCYPART_TRISIBL
(9,13),(9,18),(9,20),-0.105613 # DEPENDENCYPART_TRISIBL
(9,13),(9,18),(9,21),-0.0866772 # DEPENDENCYPART_TRISIBL
(9,13),(9,18),(9,22),-0.070315 # DEPENDENCYPART_TRISIBL
(9,13),(9,18),(9,23),-0.076601 # DEPENDENCYPART_TRISIBL
(9,13),(9,18),(9,24),-0.091937 # DEPENDENCYPART_TRISIBL
(9,13),(9,18),(9,30),-0.0166324 # DEPENDENCYPART_TRISIBL
(9,13),(9,18),(9,31),-0.0671822 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,19),(9,20),-0.101185 # DEPENDENCYPART_TRISIBL
(9,13),(9,19),(9,21),-0.0683446 # DEPENDENCYPART_TRISIBL
(9,13),(9,19),(9,22),-0.0433746 # DEPENDENCYPART_TRISIBL
(9,13),(9,19),(9,23),-0.0937138 # DEPENDENCYPART_TRISIBL
(9,13),(9,19),(9,24),-0.091937 # DEPENDENCYPART_TRISIBL
(9,13),(9,19),(9,30),-0.10044 # DEPENDENCYPART_TRISIBL
(9,13),(9,19),(9,31),-0.0787714 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,20),(9,21),-0.0863517 # DEPENDENCYPART_TRISIBL
(9,13),(9,20),(9,22),-0.0677164 # DEPENDENCYPART_TRISIBL
(9,13),(9,20),(9,23),-0.0792267 # DEPENDENCYPART_TRISIBL
(9,13),(9,20),(9,24),-0.0919392 # DEPENDENCYPART_TRISIBL
(9,13),(9,20),(9,30),-0.0735331 # DEPENDENCYPART_TRISIBL
(9,13),(9,20),(9,31),-0.0627285 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,21),(9,22),-0.0678641 # DEPENDENCYPART_TRISIBL
(9,13),(9,21),(9,23),-0.0814831 # DEPENDENCYPART_TRISIBL
(9,13),(9,21),(9,24),-0.0919393 # DEPENDENCYPART_TRISIBL
(9,13),(9,21),(9,30),-0.0939993 # DEPENDENCYPART_TRISIBL
(9,13),(9,21),(9,31),-0.0440505 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,22),(9,23),-0.0790285 # DEPENDENCYPART_TRISIBL
(9,13),(9,22),(9,24),-0.091937 # DEPENDENCYPART_TRISIBL
(9,13),(9,22),(9,30),-0.125548 # DEPENDENCYPART_TRISIBL
(9,13),(9,22),(9,31),-0.0215363 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,23),(9,24),-0.091937 # DEPENDENCYPART_TRISIBL
(9,13),(9,23),(9,30),-0.115872 # DEPENDENCYPART_TRISIBL
(9,13),(9,23),(9,31),-0.0831289 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,24),(9,30),-0.0732929 # DEPENDENCYPART_TRISIBL
(9,13),(9,24),(9,31),-0.0858089 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,30),(9,31),-0.0312955 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,15),(9,16),-0.0991256 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,17),-0.0672684 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,18),-0.0674578 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,19),-0.0793606 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,20),-0.101433 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,21),-0.103875 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,22),-0.0919575 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,23),-0.1036 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,24),-0.092046 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,30),-0.098393 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,31),-0.101192 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,16),(9,17),-0.0341318 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,18),-0.0687339 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,19),-0.106733 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,20),-0.101696 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,21),-0.100425 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,22),-0.100429 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,23),-0.131068 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,24),-0.0920675 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,30),-0.101183 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,31),-0.0887028 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,17),(9,18),-0.0609691 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,19),0.0130845 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,20),-0.105484 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,21),-0.0286394 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,22),-0.00848377 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,23),-0.0192788 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,24),-0.0932966 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,30),-0.0625408 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,31),-0.211098 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,18),(9,19),-0.0569276 # DEPENDENCYPART_TRISIBL
(9,14),(9,18),(9,20),-0.107621 # DEPENDENCYPART_TRISIBL
(9,14),(9,18),(9,21),-0.11102 # DEPENDENCYPART_TRISIBL
(9,14),(9,18),(9,22),-0.0899697 # DEPENDENCYPART_TRISIBL
(9,14),(9,18),(9,23),-0.0828559 # DEPENDENCYPART_TRISIBL
(9,14),(9,18),(9,24),-0.092046 # DEPENDENCYPART_TRISIBL
(9,14),(9,18),(9,30),-0.0842218 # DEPENDENCYPART_TRISIBL
(9,14),(9,18),(9,31),-0.0717562 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,19),(9,20),-0.102744 # DEPENDENCYPART_TRISIBL
(9,14),(9,19),(9,21),-0.101798 # DEPENDENCYPART_TRISIBL
(9,14),(9,19),(9,22),-0.10489 # DEPENDENCYPART_TRISIBL
(9,14),(9,19),(9,23),-0.0875377 # DEPENDENCYPART_TRISIBL
(9,14),(9,19),(9,24),-0.0920553 # DEPENDENCYPART_TRISIBL
(9,14),(9,19),(9,30),-0.123477 # DEPENDENCYPART_TRISIBL
(9,14),(9,19),(9,31),-0.165537 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,20),(9,21),-0.105339 # DEPENDENCYPART_TRISIBL
(9,14),(9,20),(9,22),-0.0925757 # DEPENDENCYPART_TRISIBL
(9,14),(9,20),(9,23),-0.105167 # DEPENDENCYPART_TRISIBL
(9,14),(9,20),(9,24),-0.092046 # DEPENDENCYPART_TRISIBL
(9,14),(9,20),(9,30),-0.104298 # DEPENDENCYPART_TRISIBL
(9,14),(9,20),(9,31),-0.14166 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,21),(9,22),-0.0933249 # DEPENDENCYPART_TRISIBL
(9,14),(9,21),(9,23),-0.106842 # DEPENDENCYPART_TRISIBL
(9,14),(9,21),(9,24),-0.0920463 # DEPENDENCYPART_TRISIBL
(9,14),(9,21),(9,30),-0.119994 # DEPENDENCYPART_TRISIBL
(9,14),(9,21),(9,31),-0.146787 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,22),(9,23),-0.102585 # DEPENDENCYPART_TRISIBL
(9,14),(9,22),(9,24),-0.092046 # DEPENDENCYPART_TRISIBL
(9,14),(9,22),(9,30),-0.0851814 # DEPENDENCYPART_TRISIBL
(9,14),(9,22),(9,31),-0.0784489 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,23),(9,24),-0.0920553 # DEPENDENCYPART_TRISIBL
(9,14),(9,23),(9,30),-0.087325 # DEPENDENCYPART_TRISIBL
(9,14),(9,23),(9,31),-0.173156 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,24),(9,30),-0.104539 # DEPENDENCYPART_TRISIBL
(9,14),(9,24),(9,31),-0.125955 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,30),(9,31),-0.0476117 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,16),(9,17),-0.0409026 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,18),-0.103755 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,19),-0.0911651 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,20),-0.0899382 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,21),-0.113939 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,22),-0.098373 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,23),-0.0658218 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,24),-0.0871266 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,30),-0.120022 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,31),-0.115196 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,17),(9,18),-0.139079 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,19),-0.0505054 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,20),-0.0900835 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,21),-0.128696 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,22),-0.127663 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,23),-0.00798198 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,24),-0.0871859 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,30),-0.103957 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,31),-0.246424 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,18),(9,19),-0.0941519 # DEPENDENCYPART_TRISIBL
(9,15),(9,18),(9,20),-0.089904 # DEPENDENCYPART_TRISIBL
(9,15),(9,18),(9,21),-0.118084 # DEPENDENCYPART_TRISIBL
(9,15),(9,18),(9,22),-0.0981587 # DEPENDENCYPART_TRISIBL
(9,15),(9,18),(9,23),-0.068745 # DEPENDENCYPART_TRISIBL
(9,15),(9,18),(9,24),-0.0871266 # DEPENDENCYPART_TRISIBL
(9,15),(9,18),(9,30),-0.0439139 # DEPENDENCYPART_TRISIBL
(9,15),(9,18),(9,31),-0.105492 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,19),(9,20),-0.0899085 # DEPENDENCYPART_TRISIBL
(9,15),(9,19),(9,21),-0.117403 # DEPENDENCYPART_TRISIBL
(9,15),(9,19),(9,22),-0.0987334 # DEPENDENCYPART_TRISIBL
(9,15),(9,19),(9,23),-0.0652651 # DEPENDENCYPART_TRISIBL
(9,15),(9,19),(9,24),-0.0871266 # DEPENDENCYPART_TRISIBL
(9,15),(9,19),(9,30),-0.112942 # DEPENDENCYPART_TRISIBL
(9,15),(9,19),(9,31),-0.127329 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,20),(9,21),-0.117158 # DEPENDENCYPART_TRISIBL
(9,15),(9,20),(9,22),-0.0980823 # DEPENDENCYPART_TRISIBL
(9,15),(9,20),(9,23),-0.0647352 # DEPENDENCYPART_TRISIBL
(9,15),(9,20),(9,24),-0.0871266 # DEPENDENCYPART_TRISIBL
(9,15),(9,20),(9,30),-0.101578 # DEPENDENCYPART_TRISIBL
(9,15),(9,20),(9,31),-0.125726 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,21),(9,22),-0.0980904 # DEPENDENCYPART_TRISIBL
(9,15),(9,21),(9,23),-0.0652513 # DEPENDENCYPART_TRISIBL
(9,15),(9,21),(9,24),-0.0871266 # DEPENDENCYPART_TRISIBL
(9,15),(9,21),(9,30),-0.111129 # DEPENDENCYPART_TRISIBL
(9,15),(9,21),(9,31),-0.12194 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,22),(9,23),-0.0647426 # DEPENDENCYPART_TRISIBL
(9,15),(9,22),(9,24),-0.0871266 # DEPENDENCYPART_TRISIBL
(9,15),(9,22),(9,30),-0.114482 # DEPENDENCYPART_TRISIBL
(9,15),(9,22),(9,31),-0.134891 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,23),(9,24),-0.0871266 # DEPENDENCYPART_TRISIBL
(9,15),(9,23),(9,30),-0.112999 # DEPENDENCYPART_TRISIBL
(9,15),(9,23),(9,31),-0.115358 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,24),(9,30),-0.101578 # DEPENDENCYPART_TRISIBL
(9,15),(9,24),(9,31),-0.127605 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,30),(9,31),-0.147458 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,16),(9,17),(9,18),-0.0554643 # DEPENDENCYPART_TRISIBL
(9,16),(9,17),(9,19),-0.0299472 # DEPENDENCYPART_TRISIBL
(9,16),(9,17),(9,20),-0.109483 # DEPENDENCYPART_TRISIBL
(9,16),(9,17),(9,21),-0.0590699 # DEPENDENCYPART_TRISIBL
(9,16),(9,17),(9,22),-0.0114541 # DEPENDENCYPART_TRISIBL
(9,16),(9,17),(9,23),-0.0413673 # DEPENDENCYPART_TRISIBL
(9,16),(9,17),(9,24),-0.0927878 # DEPENDENCYPART_TRISIBL
(9,16),(9,17),(9,30),-0.0435362 # DEPENDENCYPART_TRISIBL
(9,16),(9,17),(9,31),-0.12605 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,16),(9,18),(9,19),-0.0595207 # DEPENDENCYPART_TRISIBL
(9,16),(9,18),(9,20),-0.105613 # DEPENDENCYPART_TRISIBL
(9,16),(9,18),(9,21),-0.08822 # DEPENDENCYPART_TRISIBL
(9,16),(9,18),(9,22),-0.0682481 # DEPENDENCYPART_TRISIBL
(9,16),(9,18),(9,23),-0.0765991 # DEPENDENCYPART_TRISIBL
(9,16),(9,18),(9,24),-0.091937 # DEPENDENCYPART_TRISIBL
(9,16),(9,18),(9,30),-0.0102494 # DEPENDENCYPART_TRISIBL
(9,16),(9,18),(9,31),-0.0715582 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,16),(9,19),(9,20),-0.101185 # DEPENDENCYPART_TRISIBL
(9,16),(9,19),(9,21),-0.0694935 # DEPENDENCYPART_TRISIBL
(9,16),(9,19),(9,22),-0.0413077 # DEPENDENCYPART_TRISIBL
(9,16),(9,19),(9,23),-0.093712 # DEPENDENCYPART_TRISIBL
(9,16),(9,19),(9,24),-0.091937 # DEPENDENCYPART_TRISIBL
(9,16),(9,19),(9,30),-0.0938543 # DEPENDENCYPART_TRISIBL
(9,16),(9,19),(9,31),-0.079669 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,16),(9,20),(9,21),-0.0878945 # DEPENDENCYPART_TRISIBL
(9,16),(9,20),(9,22),-0.0656496 # DEPENDENCYPART_TRISIBL
(9,16),(9,20),(9,23),-0.0792249 # DEPENDENCYPART_TRISIBL
(9,16),(9,20),(9,24),-0.0919392 # DEPENDENCYPART_TRISIBL
(9,16),(9,20),(9,30),-0.0671223 # DEPENDENCYPART_TRISIBL
(9,16),(9,20),(9,31),-0.0689929 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,16),(9,21),(9,22),-0.0657972 # DEPENDENCYPART_TRISIBL
(9,16),(9,21),(9,23),-0.0814812 # DEPENDENCYPART_TRISIBL
(9,16),(9,21),(9,24),-0.0919393 # DEPENDENCYPART_TRISIBL
(9,16),(9,21),(9,30),-0.08742 # DEPENDENCYPART_TRISIBL
(9,16),(9,21),(9,31),-0.0564851 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,16),(9,22),(9,23),-0.0790267 # DEPENDENCYPART_TRISIBL
(9,16),(9,22),(9,24),-0.091937 # DEPENDENCYPART_TRISIBL
(9,16),(9,22),(9,30),-0.119138 # DEPENDENCYPART_TRISIBL
