# _root_ Sales climbed to an estimated $ 245 million in fiscal 1989 , ended Aug. 31 , from $ 99.9 million in fiscal 1985 .
#goldHeads=2,0,2,6,6,3,6,6,3,11,9,11,11,13,14,11,2,17,18,18,17,23,21,2,
#predictedHeads=2,0,2,6,6,3,6,6,6,11,9,6,6,13,14,6,2,17,18,18,18,23,21,2,
(5,7),(5,12),(5,16),-0.0857732 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,17),-0.0902336 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,18),-0.0815604 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,21),-0.0517011 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,24),-0.0960286 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,25),-0.19967 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,13),(5,14),-0.0958229 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,16),-0.0691861 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,17),-0.0998403 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,18),-0.0803333 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,21),-0.0602809 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,24),-0.102784 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,25),-0.111229 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,14),(5,16),-0.0817543 # DEPENDENCYPART_TRISIBL
(5,7),(5,14),(5,17),-0.0981251 # DEPENDENCYPART_TRISIBL
(5,7),(5,14),(5,18),-0.079288 # DEPENDENCYPART_TRISIBL
(5,7),(5,14),(5,21),-0.0591064 # DEPENDENCYPART_TRISIBL
(5,7),(5,14),(5,24),-0.0677368 # DEPENDENCYPART_TRISIBL
(5,7),(5,14),(5,25),-0.118212 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,16),(5,17),-0.0902336 # DEPENDENCYPART_TRISIBL
(5,7),(5,16),(5,18),-0.0815604 # DEPENDENCYPART_TRISIBL
(5,7),(5,16),(5,21),-0.0517011 # DEPENDENCYPART_TRISIBL
(5,7),(5,16),(5,24),-0.0960286 # DEPENDENCYPART_TRISIBL
(5,7),(5,16),(5,25),-0.19967 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,17),(5,18),-0.0982482 # DEPENDENCYPART_TRISIBL
(5,7),(5,17),(5,21),-0.101977 # DEPENDENCYPART_TRISIBL
(5,7),(5,17),(5,24),-0.0712124 # DEPENDENCYPART_TRISIBL
(5,7),(5,17),(5,25),-0.11698 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,18),(5,21),-0.0477987 # DEPENDENCYPART_TRISIBL
(5,7),(5,18),(5,24),-0.0943022 # DEPENDENCYPART_TRISIBL
(5,7),(5,18),(5,25),-0.125394 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,21),(5,24),-0.0752814 # DEPENDENCYPART_TRISIBL
(5,7),(5,21),(5,25),-0.0960439 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,24),(5,25),-0.126547 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,9),(5,10),-0.0890155 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,11),-0.0989778 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,12),-0.0398543 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,13),-0.0876214 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,14),-0.0961279 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,16),-0.0398543 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,17),-0.132302 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,18),-0.101545 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,21),-0.107153 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,24),-0.0773205 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,25),-0.0650897 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,10),(5,11),-0.0915159 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,12),-0.0853016 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,13),-0.0928702 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,14),-0.0983555 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,16),-0.0853016 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,17),-0.0995514 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,18),-0.0787986 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,21),-0.055298 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,24),-0.0844354 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,25),-0.109038 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,11),(5,12),-0.0951386 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,13),-0.0855625 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,14),-0.0991339 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,16),-0.0951386 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,17),-0.108918 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,18),-0.0738081 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,21),-0.0483293 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,24),-0.100143 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,25),-0.121403 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,12),(5,13),-0.11621 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,14),-0.109092 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,16),-0.08638 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,17),-0.0976367 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,18),-0.085287 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,21),-0.0591041 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,24),-0.0974327 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,25),-0.20566 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,13),(5,14),-0.0981499 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,16),-0.0634792 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,17),-0.105665 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,18),-0.0805136 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,21),-0.0661051 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,24),-0.104177 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,25),-0.0994469 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,14),(5,16),-0.0795667 # DEPENDENCYPART_TRISIBL
(5,8),(5,14),(5,17),-0.102819 # DEPENDENCYPART_TRISIBL
(5,8),(5,14),(5,18),-0.0793921 # DEPENDENCYPART_TRISIBL
(5,8),(5,14),(5,21),-0.0637999 # DEPENDENCYPART_TRISIBL
(5,8),(5,14),(5,24),-0.0691261 # DEPENDENCYPART_TRISIBL
(5,8),(5,14),(5,25),-0.0964033 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,16),(5,17),-0.0976367 # DEPENDENCYPART_TRISIBL
(5,8),(5,16),(5,18),-0.085287 # DEPENDENCYPART_TRISIBL
(5,8),(5,16),(5,21),-0.0591041 # DEPENDENCYPART_TRISIBL
(5,8),(5,16),(5,24),-0.0974327 # DEPENDENCYPART_TRISIBL
(5,8),(5,16),(5,25),-0.20566 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,17),(5,18),-0.105267 # DEPENDENCYPART_TRISIBL
(5,8),(5,17),(5,21),-0.111091 # DEPENDENCYPART_TRISIBL
(5,8),(5,17),(5,24),-0.0732515 # DEPENDENCYPART_TRISIBL
(5,8),(5,17),(5,25),-0.0860257 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,18),(5,21),-0.0508789 # DEPENDENCYPART_TRISIBL
(5,8),(5,18),(5,24),-0.0956892 # DEPENDENCYPART_TRISIBL
(5,8),(5,18),(5,25),-0.104338 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,21),(5,24),-0.0773205 # DEPENDENCYPART_TRISIBL
(5,8),(5,21),(5,25),-0.0650897 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,24),(5,25),-0.112577 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,10),(5,11),-0.0460494 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,12),-0.0493643 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,13),-0.0731966 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,14),-0.0966277 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,16),-0.0493643 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,17),-0.119895 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,18),-0.0949299 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,21),-0.101542 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,24),-0.0922331 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,25),-0.125195 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,11),(5,12),-0.0727814 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,13),-0.0706275 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,14),-0.0964106 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,16),-0.0727814 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,17),-0.127262 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,18),-0.0942079 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,21),-0.110787 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,24),-0.0860944 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,25),-0.111604 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,12),(5,13),0.0412483 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,14),-0.131887 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,16),-0.0694956 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,17),-0.150832 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,18),-0.0904574 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,21),-0.106628 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,24),-0.0366646 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,25),-0.145195 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,13),(5,14),-0.0967245 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,16),-0.0768568 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,17),-0.139991 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,18),-0.095928 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,21),-0.121293 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,24),-0.0723249 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,25),-0.148256 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,14),(5,16),-0.0668467 # DEPENDENCYPART_TRISIBL
(5,9),(5,14),(5,17),-0.11547 # DEPENDENCYPART_TRISIBL
(5,9),(5,14),(5,18),-0.0944985 # DEPENDENCYPART_TRISIBL
(5,9),(5,14),(5,21),-0.0965128 # DEPENDENCYPART_TRISIBL
(5,9),(5,14),(5,24),-0.109916 # DEPENDENCYPART_TRISIBL
(5,9),(5,14),(5,25),-0.06885 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,16),(5,17),-0.150832 # DEPENDENCYPART_TRISIBL
(5,9),(5,16),(5,18),-0.0904574 # DEPENDENCYPART_TRISIBL
(5,9),(5,16),(5,21),-0.106628 # DEPENDENCYPART_TRISIBL
(5,9),(5,16),(5,24),-0.0366646 # DEPENDENCYPART_TRISIBL
(5,9),(5,16),(5,25),-0.145195 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,17),(5,18),-0.0836089 # DEPENDENCYPART_TRISIBL
(5,9),(5,17),(5,21),-0.204365 # DEPENDENCYPART_TRISIBL
(5,9),(5,17),(5,24),-0.14969 # DEPENDENCYPART_TRISIBL
(5,9),(5,17),(5,25),-0.111322 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,18),(5,21),-0.125938 # DEPENDENCYPART_TRISIBL
(5,9),(5,18),(5,24),-0.0772506 # DEPENDENCYPART_TRISIBL
(5,9),(5,18),(5,25),-0.112475 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,21),(5,24),-0.150012 # DEPENDENCYPART_TRISIBL
(5,9),(5,21),(5,25),-0.0960131 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,24),(5,25),-0.0374355 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,11),(5,12),-0.0812885 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,13),-0.0663946 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,14),-0.0913238 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,16),-0.0812885 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,17),-0.0518081 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,18),-0.0931785 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,21),-0.0572303 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,24),-0.0778757 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,25),-0.15014 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,12),(5,13),-0.011518 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,14),-0.0940464 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,16),-0.0826014 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,17),0.0333749 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,18),-0.101161 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,21),0.0271907 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,24),-0.0982962 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,25),-0.184492 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,13),(5,14),-0.0913203 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,16),-0.0560232 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,17),-0.0520285 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,18),-0.0931785 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,21),-0.0574959 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,24),-0.0662286 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,25),-0.159125 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,14),(5,16),-0.0884471 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,17),-0.0198002 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,18),-0.0931958 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,21),-0.0200557 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,24),-0.0770625 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,25),-0.158618 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,16),(5,17),0.0333749 # DEPENDENCYPART_TRISIBL
(5,10),(5,16),(5,18),-0.101161 # DEPENDENCYPART_TRISIBL
(5,10),(5,16),(5,21),0.0271907 # DEPENDENCYPART_TRISIBL
(5,10),(5,16),(5,24),-0.0982962 # DEPENDENCYPART_TRISIBL
(5,10),(5,16),(5,25),-0.184492 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,17),(5,18),-0.0965448 # DEPENDENCYPART_TRISIBL
(5,10),(5,17),(5,21),-0.0986226 # DEPENDENCYPART_TRISIBL
(5,10),(5,17),(5,24),-0.0558927 # DEPENDENCYPART_TRISIBL
(5,10),(5,17),(5,25),-0.120123 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,18),(5,21),-0.0585114 # DEPENDENCYPART_TRISIBL
(5,10),(5,18),(5,24),-0.0811839 # DEPENDENCYPART_TRISIBL
(5,10),(5,18),(5,25),-0.154348 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,21),(5,24),-0.0341392 # DEPENDENCYPART_TRISIBL
(5,10),(5,21),(5,25),-0.0976524 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,24),(5,25),-0.175911 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,12),(5,13),-0.126301 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,14),-0.103688 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,16),-0.0881475 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,17),-0.0763241 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,18),-0.0823142 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,21),-0.0377915 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,24),-0.089628 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,25),-0.208045 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,13),(5,14),-0.0962162 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,16),-0.0713011 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,17),-0.0939495 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,18),-0.0810684 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,21),-0.0543901 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,24),-0.0960794 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,25),-0.121668 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,14),(5,16),-0.0846809 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,17),-0.0922552 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,18),-0.0800231 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,21),-0.0532365 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,24),-0.0610474 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,25),-0.131132 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,16),(5,17),-0.0763241 # DEPENDENCYPART_TRISIBL
(5,11),(5,16),(5,18),-0.0823142 # DEPENDENCYPART_TRISIBL
(5,11),(5,16),(5,21),-0.0377915 # DEPENDENCYPART_TRISIBL
(5,11),(5,16),(5,24),-0.089628 # DEPENDENCYPART_TRISIBL
(5,11),(5,16),(5,25),-0.208045 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,17),(5,18),-0.0989892 # DEPENDENCYPART_TRISIBL
(5,11),(5,17),(5,21),-0.0960858 # DEPENDENCYPART_TRISIBL
(5,11),(5,17),(5,24),-0.0573242 # DEPENDENCYPART_TRISIBL
(5,11),(5,17),(5,25),-0.130874 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,18),(5,21),-0.0419079 # DEPENDENCYPART_TRISIBL
(5,11),(5,18),(5,24),-0.0875942 # DEPENDENCYPART_TRISIBL
(5,11),(5,18),(5,25),-0.135634 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,21),(5,24),-0.0613932 # DEPENDENCYPART_TRISIBL
(5,11),(5,21),(5,25),-0.109938 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,24),(5,25),-0.135207 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,13),(5,14),-0.0499384 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,16),0.192629 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,17),-0.066889 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,18),-0.0968682 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,21),-0.0931975 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,24),0.0649873 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,25),0.0265247 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,14),(5,16),0.127919 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,17),-0.0886123 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,18),-0.0953478 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,21),-0.107961 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,24),-0.0883016 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,25),-0.112698 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,16),(5,17),-0.0960187 # DEPENDENCYPART_TRISIBL
(5,12),(5,16),(5,18),-0.0953938 # DEPENDENCYPART_TRISIBL
(5,12),(5,16),(5,21),-0.121291 # DEPENDENCYPART_TRISIBL
(5,12),(5,16),(5,24),-0.0420783 # DEPENDENCYPART_TRISIBL
(5,12),(5,16),(5,25),-0.156825 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,17),(5,18),-0.0951974 # DEPENDENCYPART_TRISIBL
(5,12),(5,17),(5,21),-0.160614 # DEPENDENCYPART_TRISIBL
(5,12),(5,17),(5,24),0.0488296 # DEPENDENCYPART_TRISIBL
(5,12),(5,17),(5,25),-0.0118248 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,18),(5,21),-0.0978392 # DEPENDENCYPART_TRISIBL
(5,12),(5,18),(5,24),-0.0328809 # DEPENDENCYPART_TRISIBL
(5,12),(5,18),(5,25),-0.0742651 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,21),(5,24),0.0336955 # DEPENDENCYPART_TRISIBL
(5,12),(5,21),(5,25),-0.0241733 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,24),(5,25),-0.22854 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,14),(5,16),-0.120994 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,17),-0.129323 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,18),-0.0803444 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,21),-0.131485 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,24),-0.102463 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,25),-0.0887801 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,16),(5,17),-0.181992 # DEPENDENCYPART_TRISIBL
(5,13),(5,16),(5,18),-0.0804445 # DEPENDENCYPART_TRISIBL
(5,13),(5,16),(5,21),-0.184352 # DEPENDENCYPART_TRISIBL
(5,13),(5,16),(5,24),-0.0959342 # DEPENDENCYPART_TRISIBL
(5,13),(5,16),(5,25),-0.126022 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,17),(5,18),-0.0804644 # DEPENDENCYPART_TRISIBL
(5,13),(5,17),(5,21),-0.129968 # DEPENDENCYPART_TRISIBL
(5,13),(5,17),(5,24),-0.0888699 # DEPENDENCYPART_TRISIBL
(5,13),(5,17),(5,25),-0.0296449 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,18),(5,21),-0.130576 # DEPENDENCYPART_TRISIBL
(5,13),(5,18),(5,24),-0.105968 # DEPENDENCYPART_TRISIBL
(5,13),(5,18),(5,25),-0.100095 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,21),(5,24),-0.0818617 # DEPENDENCYPART_TRISIBL
(5,13),(5,21),(5,25),-0.0312418 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,24),(5,25),0.0290871 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,16),(5,17),-0.100339 # DEPENDENCYPART_TRISIBL
(5,14),(5,16),(5,18),-0.0931387 # DEPENDENCYPART_TRISIBL
(5,14),(5,16),(5,21),-0.0979443 # DEPENDENCYPART_TRISIBL
(5,14),(5,16),(5,24),-0.08232 # DEPENDENCYPART_TRISIBL
(5,14),(5,16),(5,25),-0.082479 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,17),(5,18),-0.082018 # DEPENDENCYPART_TRISIBL
(5,14),(5,17),(5,21),-0.064931 # DEPENDENCYPART_TRISIBL
(5,14),(5,17),(5,24),-0.0244352 # DEPENDENCYPART_TRISIBL
(5,14),(5,17),(5,25),-0.0923516 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,18),(5,21),-0.0883066 # DEPENDENCYPART_TRISIBL
(5,14),(5,18),(5,24),-0.0565451 # DEPENDENCYPART_TRISIBL
(5,14),(5,18),(5,25),-0.0621856 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,21),(5,24),-0.0176753 # DEPENDENCYPART_TRISIBL
(5,14),(5,21),(5,25),-0.123312 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,24),(5,25),-0.0865266 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,16),(5,17),(5,18),-0.0951974 # DEPENDENCYPART_TRISIBL
(5,16),(5,17),(5,21),-0.160614 # DEPENDENCYPART_TRISIBL
(5,16),(5,17),(5,24),0.0488296 # DEPENDENCYPART_TRISIBL
(5,16),(5,17),(5,25),-0.0118248 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,16),(5,18),(5,21),-0.0978392 # DEPENDENCYPART_TRISIBL
(5,16),(5,18),(5,24),-0.0328809 # DEPENDENCYPART_TRISIBL
(5,16),(5,18),(5,25),-0.0742651 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,16),(5,21),(5,24),0.0336955 # DEPENDENCYPART_TRISIBL
(5,16),(5,21),(5,25),-0.0241733 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,16),(5,24),(5,25),-0.22854 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,17),(5,18),(5,21),-0.111114 # DEPENDENCYPART_TRISIBL
(5,17),(5,18),(5,24),-0.101366 # DEPENDENCYPART_TRISIBL
(5,17),(5,18),(5,25),-0.107125 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,17),(5,21),(5,24),-0.155087 # DEPENDENCYPART_TRISIBL
(5,17),(5,21),(5,25),-0.0961423 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,17),(5,24),(5,25),-0.0122333 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,18),(5,21),(5,24),-0.143096 # DEPENDENCYPART_TRISIBL
(5,18),(5,21),(5,25),-0.0398629 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,18),(5,24),(5,25),-0.121299 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,21),(5,24),(5,25),-0.0374355 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,4),(5,3),-0.159273 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,2),-0.137076 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,1),-0.0723278 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
