# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,4,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(22,17),(22,14),(22,4),-0.054702 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,3),-0.0839861 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,2),-0.0734611 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,1),-0.123263 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,-1),-0.0192091 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,13),(22,12),-0.0454499 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,11),-0.0834902 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,10),-0.0631002 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,9),-0.0546492 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,8),-0.0854247 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,7),-0.0151572 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,6),-0.0642403 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,5),-0.0723122 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,4),-0.0546875 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,3),-0.0839852 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,2),-0.0734635 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,1),-0.107999 # DEPENDENCYPART_TRISIBL
(22,17),(22,13),(22,-1),-0.0541811 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,12),(22,11),-0.0834918 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,10),-0.0294937 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,9),-0.0473346 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,8),-0.085427 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,7),-0.0141717 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,6),-0.0642404 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,5),-0.0712809 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,4),-0.0473729 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,3),-0.0839868 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,2),-0.0734611 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,1),-0.10796 # DEPENDENCYPART_TRISIBL
(22,17),(22,12),(22,-1),0.00262784 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,11),(22,10),-0.0630621 # DEPENDENCYPART_TRISIBL
(22,17),(22,11),(22,9),-0.0546491 # DEPENDENCYPART_TRISIBL
(22,17),(22,11),(22,8),-0.0854247 # DEPENDENCYPART_TRISIBL
(22,17),(22,11),(22,7),-0.0150983 # DEPENDENCYPART_TRISIBL
(22,17),(22,11),(22,6),-0.0642403 # DEPENDENCYPART_TRISIBL
(22,17),(22,11),(22,5),-0.0727088 # DEPENDENCYPART_TRISIBL
(22,17),(22,11),(22,4),-0.0546875 # DEPENDENCYPART_TRISIBL
(22,17),(22,11),(22,3),-0.0839852 # DEPENDENCYPART_TRISIBL
(22,17),(22,11),(22,2),-0.0734627 # DEPENDENCYPART_TRISIBL
(22,17),(22,11),(22,1),-0.107999 # DEPENDENCYPART_TRISIBL
(22,17),(22,11),(22,-1),-0.0554281 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,10),(22,9),-0.0560044 # DEPENDENCYPART_TRISIBL
(22,17),(22,10),(22,8),-0.0875108 # DEPENDENCYPART_TRISIBL
(22,17),(22,10),(22,7),-0.0419214 # DEPENDENCYPART_TRISIBL
(22,17),(22,10),(22,6),-0.0646615 # DEPENDENCYPART_TRISIBL
(22,17),(22,10),(22,5),-0.0713499 # DEPENDENCYPART_TRISIBL
(22,17),(22,10),(22,4),-0.0560428 # DEPENDENCYPART_TRISIBL
(22,17),(22,10),(22,3),-0.0857965 # DEPENDENCYPART_TRISIBL
(22,17),(22,10),(22,2),-0.0734611 # DEPENDENCYPART_TRISIBL
(22,17),(22,10),(22,1),-0.0981105 # DEPENDENCYPART_TRISIBL
(22,17),(22,10),(22,-1),0.0359601 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,9),(22,8),-0.0854261 # DEPENDENCYPART_TRISIBL
(22,17),(22,9),(22,7),-0.0139738 # DEPENDENCYPART_TRISIBL
(22,17),(22,9),(22,6),-0.0642403 # DEPENDENCYPART_TRISIBL
(22,17),(22,9),(22,5),-0.0711487 # DEPENDENCYPART_TRISIBL
(22,17),(22,9),(22,4),-0.054702 # DEPENDENCYPART_TRISIBL
(22,17),(22,9),(22,3),-0.0839861 # DEPENDENCYPART_TRISIBL
(22,17),(22,9),(22,2),-0.0734611 # DEPENDENCYPART_TRISIBL
(22,17),(22,9),(22,1),-0.123263 # DEPENDENCYPART_TRISIBL
(22,17),(22,9),(22,-1),-0.019203 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,8),(22,7),-0.0151572 # DEPENDENCYPART_TRISIBL
(22,17),(22,8),(22,6),-0.0642403 # DEPENDENCYPART_TRISIBL
(22,17),(22,8),(22,5),-0.0723122 # DEPENDENCYPART_TRISIBL
(22,17),(22,8),(22,4),-0.0546875 # DEPENDENCYPART_TRISIBL
(22,17),(22,8),(22,3),-0.0839852 # DEPENDENCYPART_TRISIBL
(22,17),(22,8),(22,2),-0.0734635 # DEPENDENCYPART_TRISIBL
(22,17),(22,8),(22,1),-0.107999 # DEPENDENCYPART_TRISIBL
(22,17),(22,8),(22,-1),-0.0541811 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,7),(22,6),-0.0244439 # DEPENDENCYPART_TRISIBL
(22,17),(22,7),(22,5),-0.0590944 # DEPENDENCYPART_TRISIBL
(22,17),(22,7),(22,4),-0.012474 # DEPENDENCYPART_TRISIBL
(22,17),(22,7),(22,3),-0.096453 # DEPENDENCYPART_TRISIBL
(22,17),(22,7),(22,2),-0.0774905 # DEPENDENCYPART_TRISIBL
(22,17),(22,7),(22,1),-0.132595 # DEPENDENCYPART_TRISIBL
(22,17),(22,7),(22,-1),-0.109195 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,6),(22,5),-0.0711286 # DEPENDENCYPART_TRISIBL
(22,17),(22,6),(22,4),-0.0546864 # DEPENDENCYPART_TRISIBL
(22,17),(22,6),(22,3),-0.0839858 # DEPENDENCYPART_TRISIBL
(22,17),(22,6),(22,2),-0.0734611 # DEPENDENCYPART_TRISIBL
(22,17),(22,6),(22,1),-0.10796 # DEPENDENCYPART_TRISIBL
(22,17),(22,6),(22,-1),-0.0266142 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,5),(22,4),-0.0548775 # DEPENDENCYPART_TRISIBL
(22,17),(22,5),(22,3),-0.0839857 # DEPENDENCYPART_TRISIBL
(22,17),(22,5),(22,2),-0.0734611 # DEPENDENCYPART_TRISIBL
(22,17),(22,5),(22,1),-0.10796 # DEPENDENCYPART_TRISIBL
(22,17),(22,5),(22,-1),-0.030115 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,4),(22,3),-0.0839861 # DEPENDENCYPART_TRISIBL
(22,17),(22,4),(22,2),-0.0734611 # DEPENDENCYPART_TRISIBL
(22,17),(22,4),(22,1),-0.123263 # DEPENDENCYPART_TRISIBL
(22,17),(22,4),(22,-1),-0.0192489 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,3),(22,2),-0.0734627 # DEPENDENCYPART_TRISIBL
(22,17),(22,3),(22,1),-0.108007 # DEPENDENCYPART_TRISIBL
(22,17),(22,3),(22,-1),-0.0537452 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,2),(22,1),-0.108056 # DEPENDENCYPART_TRISIBL
(22,17),(22,2),(22,-1),0.169766 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,1),(22,-1),-0.0201029 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,15),(22,14),-0.0741306 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,13),-0.0736386 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,12),-0.0747241 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,11),-0.0736386 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,10),-0.0701113 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,9),-0.0741306 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,8),-0.0736386 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,7),-0.0606822 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,6),-0.0736597 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,5),-0.0736721 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,4),-0.0741306 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,3),-0.0736387 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,1),-0.0748885 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,-1),-0.10622 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,14),(22,13),-0.0736386 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,12),-0.0747121 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,11),-0.0736386 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,10),-0.0701048 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,9),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,8),-0.0736386 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,7),-0.0606673 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,6),-0.0736597 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,5),-0.0736721 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,4),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,3),-0.0736387 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,1),-0.0748918 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,-1),-0.0976979 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,13),(22,12),-0.0747121 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,11),-0.0736386 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,10),-0.0701404 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,9),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,8),-0.0736386 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,7),-0.0606677 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,6),-0.0736597 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,5),-0.0736721 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,4),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,3),-0.0736387 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,1),-0.0748833 # DEPENDENCYPART_TRISIBL
(22,16),(22,13),(22,-1),-0.098508 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,12),(22,11),-0.0736388 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,10),-0.0701117 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,9),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,8),-0.0736388 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,7),-0.0606673 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,6),-0.0736597 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,5),-0.0736721 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,4),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,3),-0.0736388 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,1),-0.0748833 # DEPENDENCYPART_TRISIBL
(22,16),(22,12),(22,-1),-0.0985309 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,11),(22,10),-0.0701326 # DEPENDENCYPART_TRISIBL
(22,16),(22,11),(22,9),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,11),(22,8),-0.0736386 # DEPENDENCYPART_TRISIBL
(22,16),(22,11),(22,7),-0.0606677 # DEPENDENCYPART_TRISIBL
(22,16),(22,11),(22,6),-0.0736597 # DEPENDENCYPART_TRISIBL
(22,16),(22,11),(22,5),-0.0736721 # DEPENDENCYPART_TRISIBL
(22,16),(22,11),(22,4),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,11),(22,3),-0.0736387 # DEPENDENCYPART_TRISIBL
(22,16),(22,11),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,11),(22,1),-0.0748833 # DEPENDENCYPART_TRISIBL
(22,16),(22,11),(22,-1),-0.098508 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,10),(22,9),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,10),(22,8),-0.0736389 # DEPENDENCYPART_TRISIBL
(22,16),(22,10),(22,7),-0.0614111 # DEPENDENCYPART_TRISIBL
(22,16),(22,10),(22,6),-0.0736638 # DEPENDENCYPART_TRISIBL
(22,16),(22,10),(22,5),-0.0736722 # DEPENDENCYPART_TRISIBL
(22,16),(22,10),(22,4),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,10),(22,3),-0.0736389 # DEPENDENCYPART_TRISIBL
(22,16),(22,10),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,10),(22,1),-0.075158 # DEPENDENCYPART_TRISIBL
(22,16),(22,10),(22,-1),-0.0772303 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,9),(22,8),-0.0736386 # DEPENDENCYPART_TRISIBL
(22,16),(22,9),(22,7),-0.0606673 # DEPENDENCYPART_TRISIBL
(22,16),(22,9),(22,6),-0.0736597 # DEPENDENCYPART_TRISIBL
(22,16),(22,9),(22,5),-0.0736721 # DEPENDENCYPART_TRISIBL
(22,16),(22,9),(22,4),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,9),(22,3),-0.0736387 # DEPENDENCYPART_TRISIBL
(22,16),(22,9),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,9),(22,1),-0.0748918 # DEPENDENCYPART_TRISIBL
(22,16),(22,9),(22,-1),-0.0976272 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,8),(22,7),-0.0606677 # DEPENDENCYPART_TRISIBL
(22,16),(22,8),(22,6),-0.0736597 # DEPENDENCYPART_TRISIBL
(22,16),(22,8),(22,5),-0.0736721 # DEPENDENCYPART_TRISIBL
(22,16),(22,8),(22,4),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,8),(22,3),-0.0736387 # DEPENDENCYPART_TRISIBL
(22,16),(22,8),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,8),(22,1),-0.0748833 # DEPENDENCYPART_TRISIBL
(22,16),(22,8),(22,-1),-0.098508 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,7),(22,6),-0.0736608 # DEPENDENCYPART_TRISIBL
(22,16),(22,7),(22,5),-0.0736721 # DEPENDENCYPART_TRISIBL
(22,16),(22,7),(22,4),-0.0741964 # DEPENDENCYPART_TRISIBL
(22,16),(22,7),(22,3),-0.0736387 # DEPENDENCYPART_TRISIBL
(22,16),(22,7),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,7),(22,1),-0.0748833 # DEPENDENCYPART_TRISIBL
(22,16),(22,7),(22,-1),-0.09464 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,6),(22,5),-0.0737077 # DEPENDENCYPART_TRISIBL
(22,16),(22,6),(22,4),-0.0741294 # DEPENDENCYPART_TRISIBL
(22,16),(22,6),(22,3),-0.0736387 # DEPENDENCYPART_TRISIBL
(22,16),(22,6),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,6),(22,1),-0.075188 # DEPENDENCYPART_TRISIBL
(22,16),(22,6),(22,-1),-0.0985852 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,5),(22,4),-0.0741332 # DEPENDENCYPART_TRISIBL
(22,16),(22,5),(22,3),-0.0736387 # DEPENDENCYPART_TRISIBL
(22,16),(22,5),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,5),(22,1),-0.0748833 # DEPENDENCYPART_TRISIBL
(22,16),(22,5),(22,-1),-0.0990623 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,4),(22,3),-0.0736387 # DEPENDENCYPART_TRISIBL
(22,16),(22,4),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,4),(22,1),-0.0748918 # DEPENDENCYPART_TRISIBL
(22,16),(22,4),(22,-1),-0.0976234 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,3),(22,2),-0.0741238 # DEPENDENCYPART_TRISIBL
(22,16),(22,3),(22,1),-0.0748833 # DEPENDENCYPART_TRISIBL
(22,16),(22,3),(22,-1),-0.098508 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,2),(22,1),-0.0748833 # DEPENDENCYPART_TRISIBL
(22,16),(22,2),(22,-1),-0.114019 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,1),(22,-1),-0.081284 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,14),(22,13),-0.0747106 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,12),-0.0625167 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,11),-0.0748317 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,10),-0.0814309 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,9),-0.0924222 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,8),-0.0747106 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,7),-0.107494 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,6),-0.0753927 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,5),-0.0747222 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,4),-0.0921994 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,3),-0.0746627 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,2),-0.0628052 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,1),-0.0873217 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,-1),-0.112438 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,13),(22,12),-0.0625181 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,11),-0.0748292 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,10),-0.082266 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,9),-0.0924296 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,8),-0.0747057 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,7),-0.107859 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,6),-0.0753919 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,5),-0.0747168 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,4),-0.0922068 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,3),-0.0746603 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,2),-0.0634666 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,1),-0.0842148 # DEPENDENCYPART_TRISIBL
(22,15),(22,13),(22,-1),-0.110406 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,12),(22,11),-0.0748282 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,10),-0.0812635 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,9),-0.0924448 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,8),-0.0747047 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,7),-0.107494 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,6),-0.0754055 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,5),-0.074807 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,4),-0.092222 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,3),-0.0746593 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,2),-0.0628052 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,1),-0.0842147 # DEPENDENCYPART_TRISIBL
(22,15),(22,12),(22,-1),-0.131739 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,11),(22,10),-0.0822239 # DEPENDENCYPART_TRISIBL
(22,15),(22,11),(22,9),-0.0924272 # DEPENDENCYPART_TRISIBL
(22,15),(22,11),(22,8),-0.0747057 # DEPENDENCYPART_TRISIBL
(22,15),(22,11),(22,7),-0.107859 # DEPENDENCYPART_TRISIBL
(22,15),(22,11),(22,6),-0.0753919 # DEPENDENCYPART_TRISIBL
(22,15),(22,11),(22,5),-0.0747168 # DEPENDENCYPART_TRISIBL
(22,15),(22,11),(22,4),-0.0922044 # DEPENDENCYPART_TRISIBL
(22,15),(22,11),(22,3),-0.0746603 # DEPENDENCYPART_TRISIBL
(22,15),(22,11),(22,2),-0.0634666 # DEPENDENCYPART_TRISIBL
(22,15),(22,11),(22,1),-0.0842148 # DEPENDENCYPART_TRISIBL
(22,15),(22,11),(22,-1),-0.110407 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,10),(22,9),-0.0929051 # DEPENDENCYPART_TRISIBL
(22,15),(22,10),(22,8),-0.0756638 # DEPENDENCYPART_TRISIBL
(22,15),(22,10),(22,7),-0.110049 # DEPENDENCYPART_TRISIBL
(22,15),(22,10),(22,6),-0.0753955 # DEPENDENCYPART_TRISIBL
(22,15),(22,10),(22,5),-0.0747162 # DEPENDENCYPART_TRISIBL
(22,15),(22,10),(22,4),-0.0926823 # DEPENDENCYPART_TRISIBL
(22,15),(22,10),(22,3),-0.0756184 # DEPENDENCYPART_TRISIBL
(22,15),(22,10),(22,2),-0.0628452 # DEPENDENCYPART_TRISIBL
(22,15),(22,10),(22,1),-0.0848413 # DEPENDENCYPART_TRISIBL
(22,15),(22,10),(22,-1),-0.145168 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,9),(22,8),-0.0747106 # DEPENDENCYPART_TRISIBL
(22,15),(22,9),(22,7),-0.107494 # DEPENDENCYPART_TRISIBL
(22,15),(22,9),(22,6),-0.0753927 # DEPENDENCYPART_TRISIBL
(22,15),(22,9),(22,5),-0.0747222 # DEPENDENCYPART_TRISIBL
(22,15),(22,9),(22,4),-0.0921994 # DEPENDENCYPART_TRISIBL
(22,15),(22,9),(22,3),-0.0746627 # DEPENDENCYPART_TRISIBL
(22,15),(22,9),(22,2),-0.0628052 # DEPENDENCYPART_TRISIBL
(22,15),(22,9),(22,1),-0.0873217 # DEPENDENCYPART_TRISIBL
(22,15),(22,9),(22,-1),-0.112438 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,8),(22,7),-0.107859 # DEPENDENCYPART_TRISIBL
(22,15),(22,8),(22,6),-0.0753919 # DEPENDENCYPART_TRISIBL
(22,15),(22,8),(22,5),-0.0747168 # DEPENDENCYPART_TRISIBL
(22,15),(22,8),(22,4),-0.0922068 # DEPENDENCYPART_TRISIBL
(22,15),(22,8),(22,3),-0.0746603 # DEPENDENCYPART_TRISIBL
(22,15),(22,8),(22,2),-0.0634666 # DEPENDENCYPART_TRISIBL
(22,15),(22,8),(22,1),-0.0842148 # DEPENDENCYPART_TRISIBL
(22,15),(22,8),(22,-1),-0.110406 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,7),(22,6),-0.0786201 # DEPENDENCYPART_TRISIBL
(22,15),(22,7),(22,5),-0.0739161 # DEPENDENCYPART_TRISIBL
(22,15),(22,7),(22,4),-0.134532 # DEPENDENCYPART_TRISIBL
(22,15),(22,7),(22,3),-0.0748732 # DEPENDENCYPART_TRISIBL
(22,15),(22,7),(22,2),-0.0402027 # DEPENDENCYPART_TRISIBL
(22,15),(22,7),(22,1),-0.0842255 # DEPENDENCYPART_TRISIBL
(22,15),(22,7),(22,-1),-0.229791 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,6),(22,5),-0.0747162 # DEPENDENCYPART_TRISIBL
(22,15),(22,6),(22,4),-0.0922281 # DEPENDENCYPART_TRISIBL
(22,15),(22,6),(22,3),-0.0747451 # DEPENDENCYPART_TRISIBL
(22,15),(22,6),(22,2),-0.0628052 # DEPENDENCYPART_TRISIBL
(22,15),(22,6),(22,1),-0.0842147 # DEPENDENCYPART_TRISIBL
(22,15),(22,6),(22,-1),-0.109471 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,5),(22,4),-0.0921998 # DEPENDENCYPART_TRISIBL
(22,15),(22,5),(22,3),-0.0746593 # DEPENDENCYPART_TRISIBL
(22,15),(22,5),(22,2),-0.0628052 # DEPENDENCYPART_TRISIBL
(22,15),(22,5),(22,1),-0.0853565 # DEPENDENCYPART_TRISIBL
(22,15),(22,5),(22,-1),-0.108805 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,4),(22,3),-0.0746627 # DEPENDENCYPART_TRISIBL
(22,15),(22,4),(22,2),-0.0628052 # DEPENDENCYPART_TRISIBL
(22,15),(22,4),(22,1),-0.0873217 # DEPENDENCYPART_TRISIBL
(22,15),(22,4),(22,-1),-0.112438 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,3),(22,2),-0.0634666 # DEPENDENCYPART_TRISIBL
(22,15),(22,3),(22,1),-0.0842148 # DEPENDENCYPART_TRISIBL
(22,15),(22,3),(22,-1),-0.110405 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,2),(22,1),-0.0842226 # DEPENDENCYPART_TRISIBL
(22,15),(22,2),(22,-1),-0.110618 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,1),(22,-1),-0.0748519 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,14),(22,13),(22,12),-0.0677667 # DEPENDENCYPART_TRISIBL
(22,14),(22,13),(22,11),-0.0744133 # DEPENDENCYPART_TRISIBL
(22,14),(22,13),(22,10),-0.0810799 # DEPENDENCYPART_TRISIBL
(22,14),(22,13),(22,9),-0.0829966 # DEPENDENCYPART_TRISIBL
(22,14),(22,13),(22,8),-0.0748728 # DEPENDENCYPART_TRISIBL
(22,14),(22,13),(22,7),-0.0957944 # DEPENDENCYPART_TRISIBL
(22,14),(22,13),(22,6),-0.0741182 # DEPENDENCYPART_TRISIBL
