# _root_ But then it suddenly burst upward 7.5 as Goldman , Sachs & Co. stepped in and bought almost every share offer , traders said .
#goldHeads=5,5,5,5,24,5,5,5,14,9,9,11,12,8,14,14,16,21,21,21,17,24,24,0,24,
#predictedHeads=5,5,5,5,24,5,6,5,14,9,9,11,12,8,14,14,16,17,21,21,17,24,24,0,24,
(11,13),(11,14),(11,17),-0.111739 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,21),-0.0902995 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,22),-0.0984834 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,23),-0.0849246 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,24),-0.103683 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,26),-0.181241 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,15),(11,16),-0.0882462 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,17),-0.115635 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,21),-0.0957553 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,22),-0.10461 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,23),-0.0873059 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,24),-0.107897 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,26),-0.212317 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,16),(11,17),-0.112853 # DEPENDENCYPART_TRISIBL
(11,13),(11,16),(11,21),-0.095968 # DEPENDENCYPART_TRISIBL
(11,13),(11,16),(11,22),-0.092329 # DEPENDENCYPART_TRISIBL
(11,13),(11,16),(11,23),-0.0799177 # DEPENDENCYPART_TRISIBL
(11,13),(11,16),(11,24),-0.104794 # DEPENDENCYPART_TRISIBL
(11,13),(11,16),(11,26),-0.0942008 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,17),(11,21),-0.0902995 # DEPENDENCYPART_TRISIBL
(11,13),(11,17),(11,22),-0.0984834 # DEPENDENCYPART_TRISIBL
(11,13),(11,17),(11,23),-0.0849282 # DEPENDENCYPART_TRISIBL
(11,13),(11,17),(11,24),-0.103683 # DEPENDENCYPART_TRISIBL
(11,13),(11,17),(11,26),-0.181247 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,21),(11,22),-0.0856608 # DEPENDENCYPART_TRISIBL
(11,13),(11,21),(11,23),-0.089543 # DEPENDENCYPART_TRISIBL
(11,13),(11,21),(11,24),-0.107113 # DEPENDENCYPART_TRISIBL
(11,13),(11,21),(11,26),-0.277982 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,22),(11,23),-0.14158 # DEPENDENCYPART_TRISIBL
(11,13),(11,22),(11,24),-0.136827 # DEPENDENCYPART_TRISIBL
(11,13),(11,22),(11,26),-0.255026 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,23),(11,24),-0.10274 # DEPENDENCYPART_TRISIBL
(11,13),(11,23),(11,26),-0.241924 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,24),(11,26),-0.182605 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,15),(11,16),-0.0172247 # DEPENDENCYPART_TRISIBL
(11,14),(11,15),(11,17),-0.118055 # DEPENDENCYPART_TRISIBL
(11,14),(11,15),(11,21),-0.0990214 # DEPENDENCYPART_TRISIBL
(11,14),(11,15),(11,22),-0.102653 # DEPENDENCYPART_TRISIBL
(11,14),(11,15),(11,23),-0.0853478 # DEPENDENCYPART_TRISIBL
(11,14),(11,15),(11,24),-0.120228 # DEPENDENCYPART_TRISIBL
(11,14),(11,15),(11,26),-0.122037 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,16),(11,17),-0.12016 # DEPENDENCYPART_TRISIBL
(11,14),(11,16),(11,21),-0.0989817 # DEPENDENCYPART_TRISIBL
(11,14),(11,16),(11,22),-0.101258 # DEPENDENCYPART_TRISIBL
(11,14),(11,16),(11,23),-0.0852377 # DEPENDENCYPART_TRISIBL
(11,14),(11,16),(11,24),-0.122308 # DEPENDENCYPART_TRISIBL
(11,14),(11,16),(11,26),-0.0904077 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,17),(11,21),-0.0990223 # DEPENDENCYPART_TRISIBL
(11,14),(11,17),(11,22),-0.101239 # DEPENDENCYPART_TRISIBL
(11,14),(11,17),(11,23),-0.0853827 # DEPENDENCYPART_TRISIBL
(11,14),(11,17),(11,24),-0.124379 # DEPENDENCYPART_TRISIBL
(11,14),(11,17),(11,26),-0.176999 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,21),(11,22),-0.103687 # DEPENDENCYPART_TRISIBL
(11,14),(11,21),(11,23),-0.0852389 # DEPENDENCYPART_TRISIBL
(11,14),(11,21),(11,24),-0.120961 # DEPENDENCYPART_TRISIBL
(11,14),(11,21),(11,26),-0.134118 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,22),(11,23),-0.0745803 # DEPENDENCYPART_TRISIBL
(11,14),(11,22),(11,24),-0.146461 # DEPENDENCYPART_TRISIBL
(11,14),(11,22),(11,26),0.0214673 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,23),(11,24),-0.119713 # DEPENDENCYPART_TRISIBL
(11,14),(11,23),(11,26),-0.131422 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,24),(11,26),-0.181767 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,16),(11,17),-0.0792312 # DEPENDENCYPART_TRISIBL
(11,15),(11,16),(11,21),-0.117763 # DEPENDENCYPART_TRISIBL
(11,15),(11,16),(11,22),0.0517105 # DEPENDENCYPART_TRISIBL
(11,15),(11,16),(11,23),-0.103491 # DEPENDENCYPART_TRISIBL
(11,15),(11,16),(11,24),-0.078659 # DEPENDENCYPART_TRISIBL
(11,15),(11,16),(11,26),-0.169708 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,17),(11,21),-0.112205 # DEPENDENCYPART_TRISIBL
(11,15),(11,17),(11,22),0.019785 # DEPENDENCYPART_TRISIBL
(11,15),(11,17),(11,23),-0.0924122 # DEPENDENCYPART_TRISIBL
(11,15),(11,17),(11,24),-0.0789925 # DEPENDENCYPART_TRISIBL
(11,15),(11,17),(11,26),-0.175782 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,21),(11,22),0.150608 # DEPENDENCYPART_TRISIBL
(11,15),(11,21),(11,23),-0.0892372 # DEPENDENCYPART_TRISIBL
(11,15),(11,21),(11,24),-0.075956 # DEPENDENCYPART_TRISIBL
(11,15),(11,21),(11,26),-0.121342 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,22),(11,23),-0.0844055 # DEPENDENCYPART_TRISIBL
(11,15),(11,22),(11,24),-0.0575415 # DEPENDENCYPART_TRISIBL
(11,15),(11,22),(11,26),-0.38151 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,23),(11,24),-0.0793714 # DEPENDENCYPART_TRISIBL
(11,15),(11,23),(11,26),-0.159297 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,24),(11,26),-0.179831 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,16),(11,17),(11,21),-0.132295 # DEPENDENCYPART_TRISIBL
(11,16),(11,17),(11,22),-0.183036 # DEPENDENCYPART_TRISIBL
(11,16),(11,17),(11,23),-0.0100876 # DEPENDENCYPART_TRISIBL
(11,16),(11,17),(11,24),-0.0423601 # DEPENDENCYPART_TRISIBL
(11,16),(11,17),(11,26),-0.164084 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,16),(11,21),(11,22),-0.243936 # DEPENDENCYPART_TRISIBL
(11,16),(11,21),(11,23),-0.0105054 # DEPENDENCYPART_TRISIBL
(11,16),(11,21),(11,24),-0.0471753 # DEPENDENCYPART_TRISIBL
(11,16),(11,21),(11,26),-0.186912 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,16),(11,22),(11,23),0.135301 # DEPENDENCYPART_TRISIBL
(11,16),(11,22),(11,24),0.00764801 # DEPENDENCYPART_TRISIBL
(11,16),(11,22),(11,26),-0.326963 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,16),(11,23),(11,24),-0.0468138 # DEPENDENCYPART_TRISIBL
(11,16),(11,23),(11,26),-0.164342 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,16),(11,24),(11,26),-0.170312 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,17),(11,21),(11,22),-0.10371 # DEPENDENCYPART_TRISIBL
(11,17),(11,21),(11,23),-0.085243 # DEPENDENCYPART_TRISIBL
(11,17),(11,21),(11,24),-0.120971 # DEPENDENCYPART_TRISIBL
(11,17),(11,21),(11,26),-0.14729 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,17),(11,22),(11,23),-0.0745844 # DEPENDENCYPART_TRISIBL
(11,17),(11,22),(11,24),-0.146486 # DEPENDENCYPART_TRISIBL
(11,17),(11,22),(11,26),0.00853765 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,17),(11,23),(11,24),-0.119723 # DEPENDENCYPART_TRISIBL
(11,17),(11,23),(11,26),-0.14494 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,17),(11,24),(11,26),-0.197286 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,21),(11,22),(11,23),-0.109739 # DEPENDENCYPART_TRISIBL
(11,21),(11,22),(11,24),-0.0668857 # DEPENDENCYPART_TRISIBL
(11,21),(11,22),(11,26),-0.0928357 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,21),(11,23),(11,24),-0.0949952 # DEPENDENCYPART_TRISIBL
(11,21),(11,23),(11,26),-0.152174 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,21),(11,24),(11,26),-0.141243 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,22),(11,23),(11,24),-0.0495464 # DEPENDENCYPART_TRISIBL
(11,22),(11,23),(11,26),-0.146935 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,22),(11,24),(11,26),-0.173813 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,23),(11,24),(11,26),-0.117325 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,10),(11,9),-0.073505 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,8),-0.165236 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,7),-0.178971 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,6),-0.252009 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,3),-0.129458 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,-1),-0.291694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,9),(11,8),-0.115721 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,9),(11,7),-0.121504 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,9),(11,6),-0.171865 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,9),(11,3),-0.0743298 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,9),(11,-1),-0.210452 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,8),(11,7),-0.081996 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,8),(11,6),-0.132157 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,8),(11,3),-0.0649642 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,8),(11,-1),-0.199849 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,7),(11,6),-0.168676 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,7),(11,3),-0.0548354 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,7),(11,-1),-0.264074 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,6),(11,3),-0.0109506 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,6),(11,-1),-0.17834 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,3),(11,-1),-0.229214 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,9),(11,8),-0.0110144 # DEPENDENCYPART_TRISIBL
(11,10),(11,9),(11,7),-0.095697 # DEPENDENCYPART_TRISIBL
(11,10),(11,9),(11,6),-0.0317028 # DEPENDENCYPART_TRISIBL
(11,10),(11,9),(11,3),-0.0930055 # DEPENDENCYPART_TRISIBL
(11,10),(11,9),(11,-1),-0.156181 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,8),(11,7),-0.0964808 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,6),-0.0130188 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,3),-0.0998318 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,-1),-0.140038 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,7),(11,6),-0.0232258 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,3),-0.092997 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,-1),-0.188141 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,6),(11,3),-0.0955026 # DEPENDENCYPART_TRISIBL
(11,10),(11,6),(11,-1),-0.241774 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,3),(11,-1),-0.195691 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,8),(11,7),-0.0594251 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,6),-0.0541734 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,3),-0.0884461 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,-1),-0.186933 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,7),(11,6),-0.052318 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,3),-0.0883916 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,-1),-0.205965 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,6),(11,3),-0.0889001 # DEPENDENCYPART_TRISIBL
(11,9),(11,6),(11,-1),-0.189029 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,3),(11,-1),-0.19489 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,7),(11,6),0.0110122 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,3),-0.0781288 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,-1),-0.18578 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,6),(11,3),-0.079805 # DEPENDENCYPART_TRISIBL
(11,8),(11,6),(11,-1),-0.138796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,3),(11,-1),-0.160504 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,6),(11,3),-0.0747645 # DEPENDENCYPART_TRISIBL
(11,7),(11,6),(11,-1),-0.0868264 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,3),(11,-1),-0.0860141 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,6),(11,3),(11,-1),-0.0580934 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,13),(12,14),-0.0851628 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,15),-0.080652 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,16),0.00909734 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,17),-0.0912226 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,18),-0.102024 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,21),-0.0541502 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,22),-0.209854 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,23),-0.100961 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,24),-0.121378 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,13),(12,26),0.32786 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,14),(12,15),-0.0818758 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,16),0.0864357 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,17),-0.125874 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,18),-0.120809 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,21),-0.0895161 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,22),-0.0974028 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,23),-0.115919 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,24),-0.15799 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,14),(12,26),0.173301 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,15),(12,16),-0.006176 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,17),-0.0263763 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,18),-0.133856 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,21),-0.0258796 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,22),-0.301616 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,23),-0.0429356 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,24),-0.0567541 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,15),(12,26),-0.0555578 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,16),(12,17),-0.082823 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,18),-0.197553 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,21),0.00560956 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,22),-0.283626 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,23),-0.0438868 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,24),-0.116608 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,16),(12,26),-0.000838217 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,17),(12,18),-0.121478 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,17),(12,21),-0.0895178 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,17),(12,22),-0.101534 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,17),(12,23),-0.116598 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,17),(12,24),-0.160262 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,17),(12,26),0.200518 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,18),(12,21),-0.0556544 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,18),(12,22),-0.263412 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,18),(12,23),-0.0624526 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,18),(12,24),-0.0678321 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,18),(12,26),-0.0766002 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,21),(12,22),-0.196519 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,21),(12,23),-0.112226 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,21),(12,24),-0.0921214 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,21),(12,26),0.111027 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,22),(12,23),-0.0985399 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,22),(12,24),-0.0984154 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,22),(12,26),-0.493965 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,23),(12,24),-0.133185 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(12,12),(12,23),(12,26),0.0844694 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,12),(12,24),(12,26),0.216082 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(12,13),(12,14),(12,15),-0.0635743 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,16),-0.0830891 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,17),-0.103841 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,18),-0.0705335 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,21),-0.134184 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,22),-0.0793017 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,23),-0.109262 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,24),-0.0951379 # DEPENDENCYPART_TRISIBL
(12,13),(12,14),(12,26),-0.14868 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,15),(12,16),-0.0932178 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,17),-0.107213 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,18),-0.0626426 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,21),-0.138625 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,22),-0.0868729 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,23),-0.112152 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,24),-0.0988278 # DEPENDENCYPART_TRISIBL
(12,13),(12,15),(12,26),-0.16348 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,16),(12,17),-0.104245 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,18),-0.0704736 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,21),-0.139959 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,22),-0.0935326 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,23),-0.110495 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,24),-0.0955397 # DEPENDENCYPART_TRISIBL
(12,13),(12,16),(12,26),-0.16535 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,17),(12,18),-0.0705349 # DEPENDENCYPART_TRISIBL
(12,13),(12,17),(12,21),-0.134184 # DEPENDENCYPART_TRISIBL
(12,13),(12,17),(12,22),-0.0793017 # DEPENDENCYPART_TRISIBL
(12,13),(12,17),(12,23),-0.109266 # DEPENDENCYPART_TRISIBL
(12,13),(12,17),(12,24),-0.0951379 # DEPENDENCYPART_TRISIBL
(12,13),(12,17),(12,26),-0.148686 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,18),(12,21),-0.141358 # DEPENDENCYPART_TRISIBL
(12,13),(12,18),(12,22),-0.0902597 # DEPENDENCYPART_TRISIBL
(12,13),(12,18),(12,23),-0.111409 # DEPENDENCYPART_TRISIBL
(12,13),(12,18),(12,24),-0.0975386 # DEPENDENCYPART_TRISIBL
(12,13),(12,18),(12,26),-0.145137 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,21),(12,22),-0.0600604 # DEPENDENCYPART_TRISIBL
(12,13),(12,21),(12,23),-0.112897 # DEPENDENCYPART_TRISIBL
(12,13),(12,21),(12,24),-0.0988383 # DEPENDENCYPART_TRISIBL
(12,13),(12,21),(12,26),-0.138378 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,22),(12,23),-0.150401 # DEPENDENCYPART_TRISIBL
(12,13),(12,22),(12,24),-0.0868377 # DEPENDENCYPART_TRISIBL
(12,13),(12,22),(12,26),-0.164532 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,23),(12,24),-0.0949074 # DEPENDENCYPART_TRISIBL
(12,13),(12,23),(12,26),-0.157848 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,13),(12,24),(12,26),-0.149909 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,15),(12,16),-0.0359719 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,17),-0.117188 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,18),-0.0855963 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,21),-0.0941816 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,22),-0.10173 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,23),-0.0865672 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,24),-0.119566 # DEPENDENCYPART_TRISIBL
(12,14),(12,15),(12,26),-0.115905 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,16),(12,17),-0.119292 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,18),-0.0854924 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,21),-0.0941574 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,22),-0.100335 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,23),-0.0864415 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,24),-0.121646 # DEPENDENCYPART_TRISIBL
(12,14),(12,16),(12,26),-0.0859916 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,17),(12,18),-0.0849714 # DEPENDENCYPART_TRISIBL
(12,14),(12,17),(12,21),-0.0942624 # DEPENDENCYPART_TRISIBL
(12,14),(12,17),(12,22),-0.100316 # DEPENDENCYPART_TRISIBL
(12,14),(12,17),(12,23),-0.0865865 # DEPENDENCYPART_TRISIBL
(12,14),(12,17),(12,24),-0.124489 # DEPENDENCYPART_TRISIBL
(12,14),(12,17),(12,26),-0.170077 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,18),(12,21),-0.094174 # DEPENDENCYPART_TRISIBL
(12,14),(12,18),(12,22),-0.101531 # DEPENDENCYPART_TRISIBL
(12,14),(12,18),(12,23),-0.0865621 # DEPENDENCYPART_TRISIBL
(12,14),(12,18),(12,24),-0.118787 # DEPENDENCYPART_TRISIBL
(12,14),(12,18),(12,26),-0.127805 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,21),(12,22),-0.101042 # DEPENDENCYPART_TRISIBL
(12,14),(12,21),(12,23),-0.0864439 # DEPENDENCYPART_TRISIBL
(12,14),(12,21),(12,24),-0.120338 # DEPENDENCYPART_TRISIBL
(12,14),(12,21),(12,26),-0.123624 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,22),(12,23),-0.0817658 # DEPENDENCYPART_TRISIBL
(12,14),(12,22),(12,24),-0.141412 # DEPENDENCYPART_TRISIBL
(12,14),(12,22),(12,26),-0.129601 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,14),(12,23),(12,24),-0.119352 # DEPENDENCYPART_TRISIBL
