# _root_ Commodities : Dow Jones futures index 129.72 , off 0.15 ; spot index 130.16 , up 0.91 .
#goldHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
#predictedHeads=0,1,6,6,6,1,6,6,6,9,6,13,6,13,13,13,16,1,
(4,7),(4,10),(4,15),-0.108892 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,18),-0.111585 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,19),-0.22269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,11),(4,12),-0.0827518 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,13),-0.0809689 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,14),-0.0532174 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,15),-0.0909616 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,18),-0.102499 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,19),-0.211958 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,12),(4,13),-0.0972316 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,14),-0.0485734 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,15),-0.0878552 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,18),-0.115888 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,19),-0.146384 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,13),(4,14),-0.0485743 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,15),-0.0878636 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,18),-0.11589 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,19),-0.147289 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,14),(4,15),-0.108892 # DEPENDENCYPART_TRISIBL
(4,7),(4,14),(4,18),-0.111585 # DEPENDENCYPART_TRISIBL
(4,7),(4,14),(4,19),-0.22269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,15),(4,18),-0.109869 # DEPENDENCYPART_TRISIBL
(4,7),(4,15),(4,19),-0.335197 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,18),(4,19),-0.189572 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,9),(4,10),-0.0815847 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,11),0.141123 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,12),0.0141063 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,13),0.0122301 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,14),-0.0815847 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,15),0.340651 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,18),-0.036656 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,19),-0.203456 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,10),(4,11),0.101815 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,12),0.0408655 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,13),0.0389893 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,14),-0.0808706 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,15),0.470275 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,18),-0.122085 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,19),-0.13798 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,11),(4,12),0.00851036 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,13),0.00621938 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,14),-0.0778816 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,15),0.247723 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,18),-0.0991783 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,19),-0.304882 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,12),(4,13),-0.0904341 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,14),-0.0833537 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,15),0.424674 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,18),-0.0584176 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,19),-0.0816171 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,13),(4,14),-0.0833537 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,15),0.424561 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,18),-0.0584559 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,19),-0.0873734 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,14),(4,15),0.470275 # DEPENDENCYPART_TRISIBL
(4,8),(4,14),(4,18),-0.122085 # DEPENDENCYPART_TRISIBL
(4,8),(4,14),(4,19),-0.13798 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,15),(4,18),-0.107846 # DEPENDENCYPART_TRISIBL
(4,8),(4,15),(4,19),-0.480188 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,18),(4,19),-0.414095 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,10),(4,11),-0.0891363 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,12),-0.103509 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,13),-0.102367 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,14),-0.0929208 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,15),-0.0567254 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,18),-0.0784044 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,19),-0.125898 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,11),(4,12),-0.106768 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,13),-0.104331 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,14),-0.0811417 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,15),-0.0590585 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,18),-0.0735812 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,19),-0.130368 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,12),(4,13),-0.1062 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,14),-0.0948274 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,15),-0.0743502 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,18),-0.0718042 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,19),-0.121925 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,13),(4,14),-0.0948274 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,15),-0.07435 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,18),-0.0718044 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,19),-0.1224 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,14),(4,15),-0.0567254 # DEPENDENCYPART_TRISIBL
(4,9),(4,14),(4,18),-0.0784044 # DEPENDENCYPART_TRISIBL
(4,9),(4,14),(4,19),-0.125898 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,15),(4,18),-0.0997901 # DEPENDENCYPART_TRISIBL
(4,9),(4,15),(4,19),-0.154246 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,18),(4,19),-0.0823833 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,11),(4,12),-0.0818068 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,13),-0.0800239 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,14),-0.0532043 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,15),-0.0909616 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,18),-0.102499 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,19),-0.211958 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,12),(4,13),-0.0965846 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,14),-0.0485604 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,15),-0.0878552 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,18),-0.115888 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,19),-0.146384 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,13),(4,14),-0.0485613 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,15),-0.0878636 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,18),-0.11589 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,19),-0.147289 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,14),(4,15),-0.108892 # DEPENDENCYPART_TRISIBL
(4,10),(4,14),(4,18),-0.111585 # DEPENDENCYPART_TRISIBL
(4,10),(4,14),(4,19),-0.22269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,15),(4,18),-0.109869 # DEPENDENCYPART_TRISIBL
(4,10),(4,15),(4,19),-0.335197 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,18),(4,19),-0.189572 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,12),(4,13),-0.123285 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,14),-0.0945887 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,15),0.00024788 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,18),0.176879 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,19),-0.0596013 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,13),(4,14),-0.0929364 # DEPENDENCYPART_TRISIBL
(4,11),(4,13),(4,15),-0.00129247 # DEPENDENCYPART_TRISIBL
(4,11),(4,13),(4,18),0.177879 # DEPENDENCYPART_TRISIBL
(4,11),(4,13),(4,19),-0.053684 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,14),(4,15),-0.00904001 # DEPENDENCYPART_TRISIBL
(4,11),(4,14),(4,18),0.216819 # DEPENDENCYPART_TRISIBL
(4,11),(4,14),(4,19),-0.0403471 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,15),(4,18),0.188022 # DEPENDENCYPART_TRISIBL
(4,11),(4,15),(4,19),-0.138025 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,18),(4,19),-0.179578 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,13),(4,14),-0.103412 # DEPENDENCYPART_TRISIBL
(4,12),(4,13),(4,15),-0.000358137 # DEPENDENCYPART_TRISIBL
(4,12),(4,13),(4,18),-0.0918579 # DEPENDENCYPART_TRISIBL
(4,12),(4,13),(4,19),-0.259107 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,14),(4,15),0.0154615 # DEPENDENCYPART_TRISIBL
(4,12),(4,14),(4,18),-0.0641585 # DEPENDENCYPART_TRISIBL
(4,12),(4,14),(4,19),-0.17455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,15),(4,18),-0.0806233 # DEPENDENCYPART_TRISIBL
(4,12),(4,15),(4,19),-0.0910708 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,18),(4,19),-0.0582866 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,13),(4,14),(4,15),0.024525 # DEPENDENCYPART_TRISIBL
(4,13),(4,14),(4,18),-0.0688249 # DEPENDENCYPART_TRISIBL
(4,13),(4,14),(4,19),-0.187013 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,13),(4,15),(4,18),-0.085267 # DEPENDENCYPART_TRISIBL
(4,13),(4,15),(4,19),-0.104074 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,13),(4,18),(4,19),-0.0725373 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,14),(4,15),(4,18),-0.109869 # DEPENDENCYPART_TRISIBL
(4,14),(4,15),(4,19),-0.335197 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,14),(4,18),(4,19),-0.189572 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,15),(4,18),(4,19),-0.414095 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,3),(4,2),-0.160768 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,3),(4,1),-0.0767146 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,3),(4,-1),-0.214863 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,2),(4,1),-0.124198 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,2),(4,-1),-0.312969 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,1),(4,-1),-0.16168 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,3),(4,2),(4,1),-0.104054 # DEPENDENCYPART_TRISIBL
(4,3),(4,2),(4,-1),-0.17901 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,3),(4,1),(4,-1),-0.178881 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,2),(4,1),(4,-1),-0.11536 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,6),(5,7),-0.211613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,8),-0.114041 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,9),-0.0606876 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,11),-0.160776 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,12),-0.192236 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,13),-0.193957 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,16),-0.010303 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,18),-0.15341 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,19),-0.237452 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,7),(5,8),-0.144065 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,9),-0.106614 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,11),-0.125511 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,12),-0.212339 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,13),-0.214878 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,16),-0.080337 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,18),-0.161469 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,19),-0.249982 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,8),(5,9),-0.234758 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,11),-0.093866 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,12),-0.0999292 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,13),-0.105221 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,16),-0.117007 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,18),-0.240771 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,19),-0.88687 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,9),(5,11),-0.100219 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,12),-0.211813 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,13),-0.213346 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,16),-0.0531729 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,18),-0.132264 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,19),-0.148579 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,11),(5,12),-0.21052 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,13),-0.206162 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,16),-0.0739124 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,18),-0.189948 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,19),-0.296941 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,12),(5,13),-0.192897 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,16),-0.00916142 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,18),-0.152554 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,19),-0.232571 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,13),(5,16),-0.010303 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,13),(5,18),-0.15341 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,13),(5,19),-0.237452 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,16),(5,18),-0.273441 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,16),(5,19),-0.16864 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,18),(5,19),-0.339269 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,6),(5,7),(5,8),0.0416694 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,9),-0.108737 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,11),-0.0717209 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,12),-0.158123 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,13),-0.156533 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,16),-0.0778508 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,18),-0.0543823 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,19),-0.183537 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,8),(5,9),-0.0980893 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,11),-0.0776021 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,12),-0.220432 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,13),-0.218842 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,16),-0.0402612 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,18),-0.0709462 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,19),-0.12538 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,9),(5,11),-0.0728916 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,12),-0.158376 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,13),-0.156786 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,16),-0.0732685 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,18),-0.0560688 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,19),-0.165595 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,11),(5,12),-0.131525 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,13),-0.128388 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,16),-0.0759004 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,18),-0.088926 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,19),-0.173924 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,12),(5,13),-0.16125 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,16),-0.0911847 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,18),-0.0595096 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,19),-0.200394 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,13),(5,16),-0.0911847 # DEPENDENCYPART_TRISIBL
(5,6),(5,13),(5,18),-0.0596707 # DEPENDENCYPART_TRISIBL
(5,6),(5,13),(5,19),-0.200411 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,16),(5,18),-0.0901841 # DEPENDENCYPART_TRISIBL
(5,6),(5,16),(5,19),-0.156296 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,18),(5,19),-0.082944 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,8),(5,9),-0.089007 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,11),-0.0916781 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,12),-0.107758 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,13),-0.107641 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,16),0.00280981 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,18),-0.0964692 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,19),-0.24139 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,9),(5,11),-0.0844598 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,12),-0.0986878 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,13),-0.0982217 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,16),-0.0567818 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,18),-0.0843432 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,19),-0.159014 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,11),(5,12),-0.0671658 # DEPENDENCYPART_TRISIBL
(5,7),(5,11),(5,13),-0.0655788 # DEPENDENCYPART_TRISIBL
(5,7),(5,11),(5,16),-0.0547088 # DEPENDENCYPART_TRISIBL
(5,7),(5,11),(5,18),-0.0913281 # DEPENDENCYPART_TRISIBL
(5,7),(5,11),(5,19),-0.171299 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,12),(5,13),-0.10207 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,16),-0.056139 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,18),-0.104121 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,19),-0.139306 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,13),(5,16),-0.056139 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,18),-0.104123 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,19),-0.139972 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,16),(5,18),-0.102628 # DEPENDENCYPART_TRISIBL
(5,7),(5,16),(5,19),-0.147292 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,18),(5,19),-0.125055 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,9),(5,11),0.0774305 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,12),0.0200125 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,13),0.017737 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,16),-0.00703581 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,18),-0.0817555 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,19),-0.137381 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,11),(5,12),0.00118798 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,13),-0.00150233 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,16),-0.0256805 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,18),-0.115618 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,19),-0.250128 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,12),(5,13),-0.0139291 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,16),-0.0263316 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,18),-0.119979 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,19),-0.023222 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,13),(5,16),-0.0263316 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,18),-0.120005 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,19),-0.0279277 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,16),(5,18),-0.0998054 # DEPENDENCYPART_TRISIBL
(5,8),(5,16),(5,19),-0.218336 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,18),(5,19),-0.348941 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,11),(5,12),-0.108362 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,13),-0.106145 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,16),-0.0869627 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,18),-0.0868967 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,19),-0.115274 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,12),(5,13),-0.113335 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,16),-0.0833952 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,18),-0.0844093 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,19),-0.135561 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,13),(5,16),-0.0833952 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,18),-0.0844094 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,19),-0.135799 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,16),(5,18),-0.0953381 # DEPENDENCYPART_TRISIBL
(5,9),(5,16),(5,19),-0.0732716 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,18),(5,19),-0.10517 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,12),(5,13),-0.118978 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,16),-0.0973667 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,18),0.144296 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,19),-0.00607526 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,13),(5,16),-0.0973667 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,18),0.145881 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,19),0.00124763 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,16),(5,18),0.159233 # DEPENDENCYPART_TRISIBL
(5,11),(5,16),(5,19),-0.0875245 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,18),(5,19),-0.150214 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,13),(5,16),-0.088941 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,18),-0.0545493 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,19),-0.189737 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,16),(5,18),-0.0859088 # DEPENDENCYPART_TRISIBL
