# _root_ Jack W. Forrest , Environmental Systems president and chief executive officer , said the change increases the company 's effective tax rate to about 35 % from 20 % .
#goldHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
#predictedHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
(3,12),(3,11),0.213881 # DEPENDENCYPART_HEADBIGRAM
(3,12),(6,11),0.110438 # DEPENDENCYPART_HEADBIGRAM
(3,12),(7,11),0.109363 # DEPENDENCYPART_HEADBIGRAM
(3,12),(8,11),0.222881 # DEPENDENCYPART_HEADBIGRAM
(3,12),(9,11),0.107764 # DEPENDENCYPART_HEADBIGRAM
(3,12),(13,11),0.0927367 # DEPENDENCYPART_HEADBIGRAM
(3,12),(15,11),0.150907 # DEPENDENCYPART_HEADBIGRAM
(3,12),(16,11),0.133999 # DEPENDENCYPART_HEADBIGRAM
(3,15),(13,14),0.0665271 # DEPENDENCYPART_HEADBIGRAM
(3,15),(15,14),0.176968 # DEPENDENCYPART_HEADBIGRAM
(3,15),(16,14),0.173698 # DEPENDENCYPART_HEADBIGRAM
(3,15),(18,14),0.151743 # DEPENDENCYPART_HEADBIGRAM
(3,15),(22,14),0.153798 # DEPENDENCYPART_HEADBIGRAM
(3,16),(2,15),-0.0612974 # DEPENDENCYPART_HEADBIGRAM
(3,16),(3,15),0.0676683 # DEPENDENCYPART_HEADBIGRAM
(3,16),(7,15),0.0789731 # DEPENDENCYPART_HEADBIGRAM
(3,16),(8,15),0.0430699 # DEPENDENCYPART_HEADBIGRAM
(3,16),(11,15),0.0780183 # DEPENDENCYPART_HEADBIGRAM
(3,16),(13,15),0.00862507 # DEPENDENCYPART_HEADBIGRAM
(3,16),(16,15),0.143136 # DEPENDENCYPART_HEADBIGRAM
(3,16),(18,15),0.183473 # DEPENDENCYPART_HEADBIGRAM
(3,16),(22,15),0.1809 # DEPENDENCYPART_HEADBIGRAM
(3,16),(26,15),0.1838 # DEPENDENCYPART_HEADBIGRAM
(3,18),(16,17),0.0670042 # DEPENDENCYPART_HEADBIGRAM
(3,18),(18,17),0.163373 # DEPENDENCYPART_HEADBIGRAM
(3,18),(21,17),0.153434 # DEPENDENCYPART_HEADBIGRAM
(3,18),(22,17),0.153481 # DEPENDENCYPART_HEADBIGRAM
(3,19),(3,18),0.0682333 # DEPENDENCYPART_HEADBIGRAM
(3,19),(8,18),0.0605571 # DEPENDENCYPART_HEADBIGRAM
(3,19),(13,18),0.0685868 # DEPENDENCYPART_HEADBIGRAM
(3,19),(15,18),0.0714619 # DEPENDENCYPART_HEADBIGRAM
(3,19),(16,18),0.0711901 # DEPENDENCYPART_HEADBIGRAM
(3,19),(20,18),0.174291 # DEPENDENCYPART_HEADBIGRAM
(3,19),(21,18),0.172422 # DEPENDENCYPART_HEADBIGRAM
(3,19),(22,18),0.172379 # DEPENDENCYPART_HEADBIGRAM
(3,19),(26,18),0.172422 # DEPENDENCYPART_HEADBIGRAM
(3,19),(29,18),0.172422 # DEPENDENCYPART_HEADBIGRAM
(3,22),(16,21),0.0416932 # DEPENDENCYPART_HEADBIGRAM
(3,22),(18,21),0.0585056 # DEPENDENCYPART_HEADBIGRAM
(3,22),(20,21),0.0541114 # DEPENDENCYPART_HEADBIGRAM
(3,22),(22,21),0.187244 # DEPENDENCYPART_HEADBIGRAM
(3,22),(23,21),0.170013 # DEPENDENCYPART_HEADBIGRAM
(3,22),(26,21),0.173344 # DEPENDENCYPART_HEADBIGRAM
(5,2),(2,1),-0.101603 # DEPENDENCYPART_HEADBIGRAM
(5,2),(3,1),-0.0657391 # DEPENDENCYPART_HEADBIGRAM
(5,2),(5,1),0.0948937 # DEPENDENCYPART_HEADBIGRAM
(5,2),(6,1),0.102815 # DEPENDENCYPART_HEADBIGRAM
(5,2),(7,1),0.0712848 # DEPENDENCYPART_HEADBIGRAM
(5,2),(11,1),0.0662694 # DEPENDENCYPART_HEADBIGRAM
(5,2),(13,1),0.0383603 # DEPENDENCYPART_HEADBIGRAM
(5,2),(16,1),0.125887 # DEPENDENCYPART_HEADBIGRAM
(5,3),(0,2),-0.257044 # DEPENDENCYPART_HEADBIGRAM
(5,3),(1,2),-0.26615 # DEPENDENCYPART_HEADBIGRAM
(5,3),(3,2),-0.145693 # DEPENDENCYPART_HEADBIGRAM
(5,3),(5,2),0.322598 # DEPENDENCYPART_HEADBIGRAM
(5,3),(6,2),0.104794 # DEPENDENCYPART_HEADBIGRAM
(5,3),(7,2),0.0790956 # DEPENDENCYPART_HEADBIGRAM
(5,3),(11,2),0.0664489 # DEPENDENCYPART_HEADBIGRAM
(5,3),(13,2),0.0429926 # DEPENDENCYPART_HEADBIGRAM
(5,3),(16,2),0.130519 # DEPENDENCYPART_HEADBIGRAM
(5,3),(22,2),0.0718349 # DEPENDENCYPART_HEADBIGRAM
(5,4),(0,3),-0.226922 # DEPENDENCYPART_HEADBIGRAM
(5,4),(1,3),-0.139652 # DEPENDENCYPART_HEADBIGRAM
(5,4),(2,3),-0.139683 # DEPENDENCYPART_HEADBIGRAM
(5,4),(5,3),0.136875 # DEPENDENCYPART_HEADBIGRAM
(5,4),(6,3),0.115311 # DEPENDENCYPART_HEADBIGRAM
(5,4),(7,3),0.0516622 # DEPENDENCYPART_HEADBIGRAM
(5,4),(11,3),0.101512 # DEPENDENCYPART_HEADBIGRAM
(5,4),(13,3),0.123363 # DEPENDENCYPART_HEADBIGRAM
(5,4),(16,3),0.0976444 # DEPENDENCYPART_HEADBIGRAM
(5,4),(23,3),0.0882094 # DEPENDENCYPART_HEADBIGRAM
(5,6),(1,5),0.00142038 # DEPENDENCYPART_HEADBIGRAM
(5,6),(2,5),0.00140628 # DEPENDENCYPART_HEADBIGRAM
(5,6),(3,5),-0.132752 # DEPENDENCYPART_HEADBIGRAM
(5,6),(6,5),-0.0965488 # DEPENDENCYPART_HEADBIGRAM
(5,6),(7,5),0.291389 # DEPENDENCYPART_HEADBIGRAM
(5,6),(11,5),0.160204 # DEPENDENCYPART_HEADBIGRAM
(5,6),(13,5),0.290111 # DEPENDENCYPART_HEADBIGRAM
(5,6),(16,5),0.205594 # DEPENDENCYPART_HEADBIGRAM
(5,7),(1,6),-0.06792 # DEPENDENCYPART_HEADBIGRAM
(5,7),(2,6),-0.06792 # DEPENDENCYPART_HEADBIGRAM
(5,7),(3,6),-0.06792 # DEPENDENCYPART_HEADBIGRAM
(5,7),(5,6),0.0834443 # DEPENDENCYPART_HEADBIGRAM
(5,7),(7,6),0.23715 # DEPENDENCYPART_HEADBIGRAM
(5,7),(8,6),0.157657 # DEPENDENCYPART_HEADBIGRAM
(5,7),(10,6),0.173971 # DEPENDENCYPART_HEADBIGRAM
(5,7),(11,6),0.172896 # DEPENDENCYPART_HEADBIGRAM
(5,7),(13,6),0.170233 # DEPENDENCYPART_HEADBIGRAM
(5,7),(16,6),0.170869 # DEPENDENCYPART_HEADBIGRAM
(5,8),(1,7),-0.0741494 # DEPENDENCYPART_HEADBIGRAM
(5,8),(2,7),-0.0600144 # DEPENDENCYPART_HEADBIGRAM
(5,8),(3,7),-0.0593333 # DEPENDENCYPART_HEADBIGRAM
(5,8),(5,7),0.0873319 # DEPENDENCYPART_HEADBIGRAM
(5,8),(6,7),0.14661 # DEPENDENCYPART_HEADBIGRAM
(5,8),(10,7),0.15854 # DEPENDENCYPART_HEADBIGRAM
(5,8),(11,7),0.15605 # DEPENDENCYPART_HEADBIGRAM
(5,8),(13,7),0.168416 # DEPENDENCYPART_HEADBIGRAM
(5,8),(16,7),0.169379 # DEPENDENCYPART_HEADBIGRAM
(5,8),(22,7),0.169378 # DEPENDENCYPART_HEADBIGRAM
(5,12),(1,11),-0.0755901 # DEPENDENCYPART_HEADBIGRAM
(5,12),(2,11),-0.0774854 # DEPENDENCYPART_HEADBIGRAM
(5,12),(3,11),-0.0762854 # DEPENDENCYPART_HEADBIGRAM
(5,12),(6,11),0.110438 # DEPENDENCYPART_HEADBIGRAM
(5,12),(7,11),0.109327 # DEPENDENCYPART_HEADBIGRAM
(5,12),(8,11),0.222881 # DEPENDENCYPART_HEADBIGRAM
(5,12),(9,11),0.107764 # DEPENDENCYPART_HEADBIGRAM
(5,12),(13,11),0.0927367 # DEPENDENCYPART_HEADBIGRAM
(5,12),(15,11),0.15087 # DEPENDENCYPART_HEADBIGRAM
(5,12),(16,11),0.133999 # DEPENDENCYPART_HEADBIGRAM
(6,2),(2,1),-0.093889 # DEPENDENCYPART_HEADBIGRAM
(6,2),(3,1),-0.0658014 # DEPENDENCYPART_HEADBIGRAM
(6,2),(5,1),-0.0662659 # DEPENDENCYPART_HEADBIGRAM
(6,2),(6,1),0.133804 # DEPENDENCYPART_HEADBIGRAM
(6,2),(7,1),0.0704202 # DEPENDENCYPART_HEADBIGRAM
(6,2),(11,1),0.0654048 # DEPENDENCYPART_HEADBIGRAM
(6,2),(13,1),0.0383451 # DEPENDENCYPART_HEADBIGRAM
(6,2),(16,1),0.125887 # DEPENDENCYPART_HEADBIGRAM
(6,3),(0,2),-0.155653 # DEPENDENCYPART_HEADBIGRAM
(6,3),(1,2),-0.164837 # DEPENDENCYPART_HEADBIGRAM
(6,3),(3,2),-0.0992011 # DEPENDENCYPART_HEADBIGRAM
(6,3),(5,2),-0.0658652 # DEPENDENCYPART_HEADBIGRAM
(6,3),(6,2),0.132009 # DEPENDENCYPART_HEADBIGRAM
(6,3),(7,2),0.0759465 # DEPENDENCYPART_HEADBIGRAM
(6,3),(11,2),0.0654044 # DEPENDENCYPART_HEADBIGRAM
(6,3),(13,2),0.0383454 # DEPENDENCYPART_HEADBIGRAM
(6,3),(16,2),0.125887 # DEPENDENCYPART_HEADBIGRAM
(6,3),(22,2),0.0663384 # DEPENDENCYPART_HEADBIGRAM
(6,4),(0,3),-0.226929 # DEPENDENCYPART_HEADBIGRAM
(6,4),(1,3),-0.146165 # DEPENDENCYPART_HEADBIGRAM
(6,4),(2,3),-0.146196 # DEPENDENCYPART_HEADBIGRAM
(6,4),(5,3),-0.103083 # DEPENDENCYPART_HEADBIGRAM
(6,4),(6,3),0.105278 # DEPENDENCYPART_HEADBIGRAM
(6,4),(7,3),0.0511695 # DEPENDENCYPART_HEADBIGRAM
(6,4),(11,3),0.10102 # DEPENDENCYPART_HEADBIGRAM
(6,4),(13,3),0.123363 # DEPENDENCYPART_HEADBIGRAM
(6,4),(16,3),0.0976392 # DEPENDENCYPART_HEADBIGRAM
(6,4),(23,3),0.0882093 # DEPENDENCYPART_HEADBIGRAM
(6,5),(1,4),-0.134157 # DEPENDENCYPART_HEADBIGRAM
(6,5),(2,4),-0.127294 # DEPENDENCYPART_HEADBIGRAM
(6,5),(3,4),-0.127294 # DEPENDENCYPART_HEADBIGRAM
(6,5),(5,4),-0.0354838 # DEPENDENCYPART_HEADBIGRAM
(6,5),(6,4),0.177266 # DEPENDENCYPART_HEADBIGRAM
(6,5),(7,4),0.228165 # DEPENDENCYPART_HEADBIGRAM
(6,5),(11,4),0.18838 # DEPENDENCYPART_HEADBIGRAM
(6,5),(13,4),0.270904 # DEPENDENCYPART_HEADBIGRAM
(6,5),(16,4),0.232677 # DEPENDENCYPART_HEADBIGRAM
(6,7),(1,6),-0.0536529 # DEPENDENCYPART_HEADBIGRAM
(6,7),(2,6),-0.0536529 # DEPENDENCYPART_HEADBIGRAM
(6,7),(3,6),-0.0536529 # DEPENDENCYPART_HEADBIGRAM
(6,7),(5,6),-0.0748559 # DEPENDENCYPART_HEADBIGRAM
(6,7),(7,6),0.0720893 # DEPENDENCYPART_HEADBIGRAM
(6,7),(8,6),0.176475 # DEPENDENCYPART_HEADBIGRAM
(6,7),(10,6),0.173353 # DEPENDENCYPART_HEADBIGRAM
(6,7),(11,6),0.172015 # DEPENDENCYPART_HEADBIGRAM
(6,7),(13,6),0.173177 # DEPENDENCYPART_HEADBIGRAM
(6,7),(16,6),0.173412 # DEPENDENCYPART_HEADBIGRAM
(6,8),(1,7),-0.0718522 # DEPENDENCYPART_HEADBIGRAM
(6,8),(2,7),-0.0806352 # DEPENDENCYPART_HEADBIGRAM
(6,8),(3,7),-0.0799541 # DEPENDENCYPART_HEADBIGRAM
(6,8),(5,7),-0.0678872 # DEPENDENCYPART_HEADBIGRAM
(6,8),(6,7),0.0105176 # DEPENDENCYPART_HEADBIGRAM
(6,8),(10,7),0.156202 # DEPENDENCYPART_HEADBIGRAM
(6,8),(11,7),0.153712 # DEPENDENCYPART_HEADBIGRAM
(6,8),(13,7),0.171629 # DEPENDENCYPART_HEADBIGRAM
(6,8),(16,7),0.172593 # DEPENDENCYPART_HEADBIGRAM
(6,8),(22,7),0.170242 # DEPENDENCYPART_HEADBIGRAM
(6,9),(1,8),-0.046646 # DEPENDENCYPART_HEADBIGRAM
(6,9),(2,8),-0.0466464 # DEPENDENCYPART_HEADBIGRAM
(6,9),(3,8),-0.0468316 # DEPENDENCYPART_HEADBIGRAM
(6,9),(5,8),-0.0468316 # DEPENDENCYPART_HEADBIGRAM
(6,9),(6,8),0.0673682 # DEPENDENCYPART_HEADBIGRAM
(6,9),(7,8),0.0992751 # DEPENDENCYPART_HEADBIGRAM
(6,9),(10,8),0.17023 # DEPENDENCYPART_HEADBIGRAM
(6,9),(11,8),0.204677 # DEPENDENCYPART_HEADBIGRAM
(6,9),(13,8),0.165812 # DEPENDENCYPART_HEADBIGRAM
(6,9),(16,8),0.172731 # DEPENDENCYPART_HEADBIGRAM
(6,11),(3,10),-0.0643032 # DEPENDENCYPART_HEADBIGRAM
(6,11),(7,10),0.0668872 # DEPENDENCYPART_HEADBIGRAM
(6,11),(8,10),0.157722 # DEPENDENCYPART_HEADBIGRAM
(6,11),(9,10),0.100797 # DEPENDENCYPART_HEADBIGRAM
(6,11),(11,10),0.26973 # DEPENDENCYPART_HEADBIGRAM
(6,11),(13,10),0.166445 # DEPENDENCYPART_HEADBIGRAM
(6,11),(15,10),0.164319 # DEPENDENCYPART_HEADBIGRAM
(6,11),(16,10),0.172631 # DEPENDENCYPART_HEADBIGRAM
(6,12),(1,11),-0.0758526 # DEPENDENCYPART_HEADBIGRAM
(6,12),(2,11),-0.0777479 # DEPENDENCYPART_HEADBIGRAM
(6,12),(3,11),-0.0765479 # DEPENDENCYPART_HEADBIGRAM
(6,12),(6,11),0.170225 # DEPENDENCYPART_HEADBIGRAM
(6,12),(7,11),0.108728 # DEPENDENCYPART_HEADBIGRAM
(6,12),(8,11),0.222453 # DEPENDENCYPART_HEADBIGRAM
(6,12),(9,11),0.107764 # DEPENDENCYPART_HEADBIGRAM
(6,12),(13,11),0.0925787 # DEPENDENCYPART_HEADBIGRAM
(6,12),(15,11),0.150589 # DEPENDENCYPART_HEADBIGRAM
(6,12),(16,11),0.133999 # DEPENDENCYPART_HEADBIGRAM
(6,16),(2,15),-0.0613119 # DEPENDENCYPART_HEADBIGRAM
(6,16),(3,15),-0.0613119 # DEPENDENCYPART_HEADBIGRAM
(6,16),(7,15),0.093935 # DEPENDENCYPART_HEADBIGRAM
(6,16),(8,15),0.0580318 # DEPENDENCYPART_HEADBIGRAM
(6,16),(11,15),0.104464 # DEPENDENCYPART_HEADBIGRAM
(6,16),(13,15),0.166349 # DEPENDENCYPART_HEADBIGRAM
(6,16),(16,15),0.139969 # DEPENDENCYPART_HEADBIGRAM
(6,16),(18,15),0.179202 # DEPENDENCYPART_HEADBIGRAM
(6,16),(22,15),0.17798 # DEPENDENCYPART_HEADBIGRAM
(6,16),(26,15),0.183201 # DEPENDENCYPART_HEADBIGRAM
(7,2),(2,1),-0.101922 # DEPENDENCYPART_HEADBIGRAM
(7,2),(3,1),-0.0931558 # DEPENDENCYPART_HEADBIGRAM
(7,2),(5,1),-0.0929899 # DEPENDENCYPART_HEADBIGRAM
(7,2),(6,1),-0.0931148 # DEPENDENCYPART_HEADBIGRAM
(7,2),(7,1),0.0837862 # DEPENDENCYPART_HEADBIGRAM
(7,2),(11,1),0.0817956 # DEPENDENCYPART_HEADBIGRAM
(7,2),(13,1),0.0622819 # DEPENDENCYPART_HEADBIGRAM
(7,2),(16,1),0.0856748 # DEPENDENCYPART_HEADBIGRAM
(7,3),(0,2),-0.244697 # DEPENDENCYPART_HEADBIGRAM
(7,3),(1,2),-0.2497 # DEPENDENCYPART_HEADBIGRAM
(7,3),(3,2),-0.0941043 # DEPENDENCYPART_HEADBIGRAM
(7,3),(5,2),-0.0929842 # DEPENDENCYPART_HEADBIGRAM
(7,3),(6,2),-0.0931092 # DEPENDENCYPART_HEADBIGRAM
(7,3),(7,2),0.122064 # DEPENDENCYPART_HEADBIGRAM
(7,3),(11,2),0.0817956 # DEPENDENCYPART_HEADBIGRAM
(7,3),(13,2),0.0623123 # DEPENDENCYPART_HEADBIGRAM
(7,3),(16,2),0.085668 # DEPENDENCYPART_HEADBIGRAM
(7,3),(22,2),0.0829429 # DEPENDENCYPART_HEADBIGRAM
(7,4),(0,3),-0.19574 # DEPENDENCYPART_HEADBIGRAM
(7,4),(1,3),-0.179961 # DEPENDENCYPART_HEADBIGRAM
(7,4),(2,3),-0.182858 # DEPENDENCYPART_HEADBIGRAM
(7,4),(5,3),-0.100892 # DEPENDENCYPART_HEADBIGRAM
(7,4),(6,3),-0.106372 # DEPENDENCYPART_HEADBIGRAM
(7,4),(7,3),0.0668863 # DEPENDENCYPART_HEADBIGRAM
(7,4),(11,3),0.122581 # DEPENDENCYPART_HEADBIGRAM
(7,4),(13,3),0.121875 # DEPENDENCYPART_HEADBIGRAM
(7,4),(16,3),0.0902055 # DEPENDENCYPART_HEADBIGRAM
(7,4),(23,3),0.0516626 # DEPENDENCYPART_HEADBIGRAM
(7,5),(1,4),-0.0537297 # DEPENDENCYPART_HEADBIGRAM
(7,5),(2,4),-0.0460644 # DEPENDENCYPART_HEADBIGRAM
(7,5),(3,4),-0.0460644 # DEPENDENCYPART_HEADBIGRAM
(7,5),(5,4),0.296891 # DEPENDENCYPART_HEADBIGRAM
(7,5),(6,4),-0.0209913 # DEPENDENCYPART_HEADBIGRAM
(7,5),(7,4),0.109487 # DEPENDENCYPART_HEADBIGRAM
(7,5),(11,4),0.116306 # DEPENDENCYPART_HEADBIGRAM
(7,5),(13,4),0.133182 # DEPENDENCYPART_HEADBIGRAM
(7,5),(16,4),0.110156 # DEPENDENCYPART_HEADBIGRAM
(7,6),(1,5),-0.251812 # DEPENDENCYPART_HEADBIGRAM
(7,6),(2,5),-0.251812 # DEPENDENCYPART_HEADBIGRAM
(7,6),(3,5),-0.35112 # DEPENDENCYPART_HEADBIGRAM
(7,6),(6,5),-0.120523 # DEPENDENCYPART_HEADBIGRAM
(7,6),(7,5),0.243969 # DEPENDENCYPART_HEADBIGRAM
(7,6),(11,5),0.0819727 # DEPENDENCYPART_HEADBIGRAM
(7,6),(13,5),0.0615827 # DEPENDENCYPART_HEADBIGRAM
(7,6),(16,5),0.0903069 # DEPENDENCYPART_HEADBIGRAM
(7,8),(1,7),-0.093968 # DEPENDENCYPART_HEADBIGRAM
(7,8),(2,7),-0.0737431 # DEPENDENCYPART_HEADBIGRAM
(7,8),(3,7),-0.0608562 # DEPENDENCYPART_HEADBIGRAM
(7,8),(5,7),0.0160182 # DEPENDENCYPART_HEADBIGRAM
(7,8),(6,7),0.0337677 # DEPENDENCYPART_HEADBIGRAM
(7,8),(10,7),0.283921 # DEPENDENCYPART_HEADBIGRAM
(7,8),(11,7),0.272635 # DEPENDENCYPART_HEADBIGRAM
(7,8),(13,7),0.318812 # DEPENDENCYPART_HEADBIGRAM
(7,8),(16,7),0.284545 # DEPENDENCYPART_HEADBIGRAM
(7,8),(22,7),0.175619 # DEPENDENCYPART_HEADBIGRAM
(7,9),(1,8),-0.0536889 # DEPENDENCYPART_HEADBIGRAM
(7,9),(2,8),-0.0536889 # DEPENDENCYPART_HEADBIGRAM
(7,9),(3,8),-0.0544977 # DEPENDENCYPART_HEADBIGRAM
(7,9),(5,8),-0.0544987 # DEPENDENCYPART_HEADBIGRAM
(7,9),(6,8),-0.0564174 # DEPENDENCYPART_HEADBIGRAM
(7,9),(7,8),0.0468483 # DEPENDENCYPART_HEADBIGRAM
(7,9),(10,8),0.164036 # DEPENDENCYPART_HEADBIGRAM
(7,9),(11,8),0.248341 # DEPENDENCYPART_HEADBIGRAM
(7,9),(13,8),0.156651 # DEPENDENCYPART_HEADBIGRAM
(7,9),(16,8),0.15563 # DEPENDENCYPART_HEADBIGRAM
(7,10),(3,9),-0.0677504 # DEPENDENCYPART_HEADBIGRAM
(7,10),(6,9),-0.0679634 # DEPENDENCYPART_HEADBIGRAM
(7,10),(7,9),0.113383 # DEPENDENCYPART_HEADBIGRAM
(7,10),(8,9),0.0857328 # DEPENDENCYPART_HEADBIGRAM
(7,10),(10,9),0.209929 # DEPENDENCYPART_HEADBIGRAM
(7,10),(11,9),0.176953 # DEPENDENCYPART_HEADBIGRAM
(7,10),(13,9),0.165284 # DEPENDENCYPART_HEADBIGRAM
(7,10),(16,9),0.169269 # DEPENDENCYPART_HEADBIGRAM
(7,10),(22,9),0.176865 # DEPENDENCYPART_HEADBIGRAM
(7,11),(3,10),-0.0606915 # DEPENDENCYPART_HEADBIGRAM
(7,11),(7,10),0.103747 # DEPENDENCYPART_HEADBIGRAM
(7,11),(8,10),0.108475 # DEPENDENCYPART_HEADBIGRAM
(7,11),(9,10),0.0994843 # DEPENDENCYPART_HEADBIGRAM
(7,11),(11,10),0.286284 # DEPENDENCYPART_HEADBIGRAM
(7,11),(13,10),0.163458 # DEPENDENCYPART_HEADBIGRAM
(7,11),(15,10),0.182179 # DEPENDENCYPART_HEADBIGRAM
(7,11),(16,10),0.163343 # DEPENDENCYPART_HEADBIGRAM
(7,12),(1,11),-0.0889139 # DEPENDENCYPART_HEADBIGRAM
(7,12),(2,11),-0.088673 # DEPENDENCYPART_HEADBIGRAM
(7,12),(3,11),-0.0895389 # DEPENDENCYPART_HEADBIGRAM
(7,12),(6,11),-0.0831864 # DEPENDENCYPART_HEADBIGRAM
(7,12),(7,11),0.192256 # DEPENDENCYPART_HEADBIGRAM
(7,12),(8,11),0.189897 # DEPENDENCYPART_HEADBIGRAM
(7,12),(9,11),0.139396 # DEPENDENCYPART_HEADBIGRAM
(7,12),(13,11),0.115603 # DEPENDENCYPART_HEADBIGRAM
(7,12),(15,11),0.115588 # DEPENDENCYPART_HEADBIGRAM
(7,12),(16,11),0.140085 # DEPENDENCYPART_HEADBIGRAM
(7,15),(13,14),0.0564097 # DEPENDENCYPART_HEADBIGRAM
(7,15),(15,14),0.129913 # DEPENDENCYPART_HEADBIGRAM
(7,15),(16,14),0.17354 # DEPENDENCYPART_HEADBIGRAM
(7,15),(18,14),0.169137 # DEPENDENCYPART_HEADBIGRAM
(7,15),(22,14),0.175635 # DEPENDENCYPART_HEADBIGRAM
(7,16),(2,15),-0.0622288 # DEPENDENCYPART_HEADBIGRAM
(7,16),(3,15),-0.0622288 # DEPENDENCYPART_HEADBIGRAM
(7,16),(7,15),0.0607771 # DEPENDENCYPART_HEADBIGRAM
(7,16),(8,15),0.0703334 # DEPENDENCYPART_HEADBIGRAM
(7,16),(11,15),0.0847767 # DEPENDENCYPART_HEADBIGRAM
(7,16),(13,15),0.166607 # DEPENDENCYPART_HEADBIGRAM
(7,16),(16,15),0.191847 # DEPENDENCYPART_HEADBIGRAM
(7,16),(18,15),0.169075 # DEPENDENCYPART_HEADBIGRAM
(7,16),(22,15),0.167854 # DEPENDENCYPART_HEADBIGRAM
(7,16),(26,15),0.172966 # DEPENDENCYPART_HEADBIGRAM
(7,19),(3,18),-0.0623581 # DEPENDENCYPART_HEADBIGRAM
(7,19),(8,18),0.0381929 # DEPENDENCYPART_HEADBIGRAM
(7,19),(13,18),0.064425 # DEPENDENCYPART_HEADBIGRAM
(7,19),(15,18),0.0701723 # DEPENDENCYPART_HEADBIGRAM
(7,19),(16,18),0.0616115 # DEPENDENCYPART_HEADBIGRAM
(7,19),(20,18),0.174264 # DEPENDENCYPART_HEADBIGRAM
(7,19),(21,18),0.171697 # DEPENDENCYPART_HEADBIGRAM
(7,19),(22,18),0.171533 # DEPENDENCYPART_HEADBIGRAM
(7,19),(26,18),0.171697 # DEPENDENCYPART_HEADBIGRAM
(7,19),(29,18),0.171698 # DEPENDENCYPART_HEADBIGRAM
(7,22),(16,21),0.0596599 # DEPENDENCYPART_HEADBIGRAM
(7,22),(18,21),0.072761 # DEPENDENCYPART_HEADBIGRAM
(7,22),(20,21),0.0567962 # DEPENDENCYPART_HEADBIGRAM
(7,22),(22,21),0.140229 # DEPENDENCYPART_HEADBIGRAM
(7,22),(23,21),0.175836 # DEPENDENCYPART_HEADBIGRAM
(7,22),(26,21),0.183696 # DEPENDENCYPART_HEADBIGRAM
(7,24),(8,23),0.0681182 # DEPENDENCYPART_HEADBIGRAM
(7,24),(13,23),0.0644248 # DEPENDENCYPART_HEADBIGRAM
(7,24),(15,23),0.0702165 # DEPENDENCYPART_HEADBIGRAM
(7,24),(16,23),0.072005 # DEPENDENCYPART_HEADBIGRAM
(7,24),(18,23),0.0698202 # DEPENDENCYPART_HEADBIGRAM
(7,24),(21,23),0.068594 # DEPENDENCYPART_HEADBIGRAM
(7,24),(22,23),0.0702087 # DEPENDENCYPART_HEADBIGRAM
(7,24),(25,23),0.174295 # DEPENDENCYPART_HEADBIGRAM
(7,24),(26,23),0.172033 # DEPENDENCYPART_HEADBIGRAM
(7,24),(29,23),0.172033 # DEPENDENCYPART_HEADBIGRAM
(7,27),(8,26),0.180669 # DEPENDENCYPART_HEADBIGRAM
(7,27),(16,26),0.0384348 # DEPENDENCYPART_HEADBIGRAM
(7,27),(18,26),0.00453542 # DEPENDENCYPART_HEADBIGRAM
(7,27),(21,26),-0.0151894 # DEPENDENCYPART_HEADBIGRAM
(7,27),(22,26),-0.0153374 # DEPENDENCYPART_HEADBIGRAM
(7,27),(23,26),0.0469136 # DEPENDENCYPART_HEADBIGRAM
(7,27),(24,26),0.0228627 # DEPENDENCYPART_HEADBIGRAM
(7,27),(25,26),0.169406 # DEPENDENCYPART_HEADBIGRAM
(7,27),(27,26),0.138902 # DEPENDENCYPART_HEADBIGRAM
(7,27),(29,26),0.141478 # DEPENDENCYPART_HEADBIGRAM
(8,6),(1,5),-0.24363 # DEPENDENCYPART_HEADBIGRAM
(8,6),(2,5),-0.24363 # DEPENDENCYPART_HEADBIGRAM
(8,6),(3,5),-0.342938 # DEPENDENCYPART_HEADBIGRAM
(8,6),(6,5),-0.0628596 # DEPENDENCYPART_HEADBIGRAM
(8,6),(7,5),-0.0886007 # DEPENDENCYPART_HEADBIGRAM
(8,6),(11,5),0.0877297 # DEPENDENCYPART_HEADBIGRAM
(8,6),(13,5),0.0855566 # DEPENDENCYPART_HEADBIGRAM
(8,6),(16,5),0.0923855 # DEPENDENCYPART_HEADBIGRAM
(8,9),(1,8),-0.0418419 # DEPENDENCYPART_HEADBIGRAM
(8,9),(2,8),-0.0418419 # DEPENDENCYPART_HEADBIGRAM
(8,9),(3,8),-0.0344796 # DEPENDENCYPART_HEADBIGRAM
(8,9),(5,8),-0.0284146 # DEPENDENCYPART_HEADBIGRAM
(8,9),(6,8),0.117238 # DEPENDENCYPART_HEADBIGRAM
(8,9),(7,8),0.179403 # DEPENDENCYPART_HEADBIGRAM
(8,9),(10,8),0.253106 # DEPENDENCYPART_HEADBIGRAM
(8,9),(11,8),0.225215 # DEPENDENCYPART_HEADBIGRAM
(8,9),(13,8),0.121514 # DEPENDENCYPART_HEADBIGRAM
(8,9),(16,8),0.101241 # DEPENDENCYPART_HEADBIGRAM
(8,10),(3,9),-0.0610886 # DEPENDENCYPART_HEADBIGRAM
