# _root_ `` Markets in this region are n't so geared to leveraged buy-outs , and their economies generally are in good shape , but there 's no doubt that Asia is still following America 's lead . ''
#goldHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
#predictedHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
(16,22),(16,23),(16,38),-0.0270638 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,25),(16,38),-0.177082 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,23),(16,25),(16,38),-0.125466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,15),(16,12),-0.105834 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,15),(16,11),-0.118409 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,15),(16,-1),-0.066342 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,12),(16,11),-0.0505316 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,12),(16,-1),-0.0724411 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,11),(16,-1),-0.125146 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,15),(16,12),(16,11),-0.0746516 # DEPENDENCYPART_TRISIBL
(16,15),(16,12),(16,-1),-0.0751537 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,15),(16,11),(16,-1),-0.099604 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,12),(16,11),(16,-1),-0.0832471 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,19),(17,38),-0.270851 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,16),(17,15),-0.0739297 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,-1),-0.103384 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,15),(17,-1),-0.204638 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,15),(17,-1),-0.109528 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,19),(18,20),-0.113294 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,21),-0.124073 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,22),-0.0969565 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,23),-0.0642958 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,24),-0.10658 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,25),-0.106965 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,27),-0.130728 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,29),-0.124584 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,30),-0.181445 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,31),-0.11899 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,32),-0.0450551 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,35),-0.127496 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,36),-0.0978956 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,37),-0.196875 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,38),-0.08483 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,20),(18,21),-0.104395 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,22),0.0470995 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,23),-0.194172 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,24),-0.0913842 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,25),-0.125351 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,27),-0.11138 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,29),-0.0767986 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,30),-0.193731 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,31),-0.138195 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,32),-0.112917 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,35),-0.106852 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,36),0.0229343 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,37),-0.235592 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,38),0.0183985 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,21),(18,22),-0.0279271 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,23),-0.106759 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,24),-0.108492 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,25),-0.0688172 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,27),-0.0722496 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,29),-0.050974 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,30),-0.114739 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,31),-0.122537 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,32),0.0787396 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,35),-0.0676976 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,36),-0.00390207 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,37),-0.238201 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,38),0.0141687 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,22),(18,23),-0.356769 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,24),-0.111359 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,25),-0.0667835 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,27),-0.225829 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,29),-0.0985718 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,30),-0.110222 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,31),-0.172494 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,32),-0.211737 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,35),-0.216688 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,36),-0.0756221 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,37),-0.182191 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,38),-0.139016 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,23),(18,24),-0.0969357 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,25),-0.103486 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,27),-0.062603 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,29),-0.0623326 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,30),-0.154222 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,31),-0.173489 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,32),-0.0353611 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,35),-0.0586926 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,36),-0.345434 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,37),-0.214783 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,38),-0.181371 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,24),(18,25),-0.106076 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,27),-0.121181 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,29),-0.0984579 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,30),-0.16299 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,31),-0.127646 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,32),-0.0441334 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,35),-0.116535 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,36),-0.0401811 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,37),-0.214727 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,38),-0.154575 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,25),(18,27),-0.128234 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,25),(18,29),-0.101132 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,25),(18,30),-0.189479 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,25),(18,31),-0.14727 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,25),(18,32),-0.0230456 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,25),(18,35),-0.123587 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,25),(18,36),0.0211558 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,25),(18,37),-0.214005 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,25),(18,38),-0.00861912 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,27),(18,29),-0.0509828 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,27),(18,30),-0.114739 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,27),(18,31),-0.122297 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,27),(18,32),0.078569 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,27),(18,35),-0.0646626 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,27),(18,36),-0.00634676 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,27),(18,37),-0.238201 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,27),(18,38),0.0180148 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,29),(18,30),-0.165366 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,29),(18,31),-0.120177 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,29),(18,32),-0.0435516 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,29),(18,35),-0.0916715 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,29),(18,36),0.0580428 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,29),(18,37),-0.244966 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,29),(18,38),-0.0589949 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,30),(18,31),-0.14955 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,30),(18,32),-0.0372598 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,30),(18,35),-0.115929 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,30),(18,36),0.0701022 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,30),(18,37),-0.216148 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,30),(18,38),3.03647e-05 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,31),(18,32),0.0532967 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,31),(18,35),-0.0541566 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,31),(18,36),-0.16482 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,31),(18,37),-0.212193 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,31),(18,38),-0.107673 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,32),(18,35),-0.125106 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,32),(18,36),0.0559876 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,32),(18,37),-0.22696 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,32),(18,38),0.0420937 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,35),(18,36),-0.00280546 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,35),(18,37),-0.238201 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,35),(18,38),0.0161107 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,36),(18,37),-0.496961 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,36),(18,38),-0.169668 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,37),(18,38),-0.220894 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,19),(18,20),(18,21),-0.106816 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,22),-0.0360218 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,23),-0.0755805 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,24),-0.0911729 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,25),-0.108103 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,27),-0.104664 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,29),-0.0992223 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,30),-0.109569 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,31),-0.077293 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,32),-0.0824114 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,35),-0.107252 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,36),-0.136061 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,37),-0.11726 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,38),-0.140434 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,21),(18,22),-0.0375006 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,23),-0.0520704 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,24),-0.0911744 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,25),-0.108215 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,27),-0.113216 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,29),-0.101033 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,30),-0.108382 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,31),-0.0848825 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,32),-0.0869573 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,35),-0.115804 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,36),-0.122709 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,37),-0.126501 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,38),-0.158158 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,22),(18,23),-0.0357656 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,24),-0.0914083 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,25),-0.120752 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,27),-0.0210954 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,29),-0.0995119 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,30),-0.137116 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,31),-0.0126823 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,32),-0.0751873 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,35),-0.0265568 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,36),-0.0736341 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,37),-0.0359853 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,38),-0.262532 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,23),(18,24),-0.0912342 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,25),-0.0882709 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,27),-0.106146 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,29),-0.0963113 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,30),-0.0906827 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,31),-0.066966 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,32),-0.0857048 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,35),-0.108734 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,36),-0.126253 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,37),-0.123541 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,38),-0.129706 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,24),(18,25),-0.106798 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,27),-0.0973805 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,29),-0.0985783 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,30),-0.108451 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,31),-0.0778733 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,32),-0.0807347 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,35),-0.0999684 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,36),-0.114158 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,37),-0.116893 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,38),-0.144848 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,25),(18,27),-0.101401 # DEPENDENCYPART_TRISIBL
(18,19),(18,25),(18,29),-0.0994834 # DEPENDENCYPART_TRISIBL
(18,19),(18,25),(18,30),-0.112689 # DEPENDENCYPART_TRISIBL
(18,19),(18,25),(18,31),-0.0781576 # DEPENDENCYPART_TRISIBL
(18,19),(18,25),(18,32),-0.0826724 # DEPENDENCYPART_TRISIBL
(18,19),(18,25),(18,35),-0.103989 # DEPENDENCYPART_TRISIBL
(18,19),(18,25),(18,36),-0.174322 # DEPENDENCYPART_TRISIBL
(18,19),(18,25),(18,37),-0.120394 # DEPENDENCYPART_TRISIBL
(18,19),(18,25),(18,38),-0.165782 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,27),(18,29),-0.101033 # DEPENDENCYPART_TRISIBL
(18,19),(18,27),(18,30),-0.108383 # DEPENDENCYPART_TRISIBL
(18,19),(18,27),(18,31),-0.0848825 # DEPENDENCYPART_TRISIBL
(18,19),(18,27),(18,32),-0.0870463 # DEPENDENCYPART_TRISIBL
(18,19),(18,27),(18,35),-0.115805 # DEPENDENCYPART_TRISIBL
(18,19),(18,27),(18,36),-0.122815 # DEPENDENCYPART_TRISIBL
(18,19),(18,27),(18,37),-0.126501 # DEPENDENCYPART_TRISIBL
(18,19),(18,27),(18,38),-0.158176 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,29),(18,30),-0.111967 # DEPENDENCYPART_TRISIBL
(18,19),(18,29),(18,31),-0.081561 # DEPENDENCYPART_TRISIBL
(18,19),(18,29),(18,32),-0.0817382 # DEPENDENCYPART_TRISIBL
(18,19),(18,29),(18,35),-0.105434 # DEPENDENCYPART_TRISIBL
(18,19),(18,29),(18,36),-0.130629 # DEPENDENCYPART_TRISIBL
(18,19),(18,29),(18,37),-0.125467 # DEPENDENCYPART_TRISIBL
(18,19),(18,29),(18,38),-0.120749 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,30),(18,31),-0.0781963 # DEPENDENCYPART_TRISIBL
(18,19),(18,30),(18,32),-0.0825091 # DEPENDENCYPART_TRISIBL
(18,19),(18,30),(18,35),-0.104392 # DEPENDENCYPART_TRISIBL
(18,19),(18,30),(18,36),-0.183034 # DEPENDENCYPART_TRISIBL
(18,19),(18,30),(18,37),-0.120245 # DEPENDENCYPART_TRISIBL
(18,19),(18,30),(18,38),-0.168519 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,31),(18,32),-0.109008 # DEPENDENCYPART_TRISIBL
(18,19),(18,31),(18,35),-0.117558 # DEPENDENCYPART_TRISIBL
(18,19),(18,31),(18,36),-0.093054 # DEPENDENCYPART_TRISIBL
(18,19),(18,31),(18,37),-0.100955 # DEPENDENCYPART_TRISIBL
(18,19),(18,31),(18,38),-0.0542064 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,32),(18,35),-0.100418 # DEPENDENCYPART_TRISIBL
(18,19),(18,32),(18,36),-0.124017 # DEPENDENCYPART_TRISIBL
(18,19),(18,32),(18,37),-0.119219 # DEPENDENCYPART_TRISIBL
(18,19),(18,32),(18,38),-0.165025 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,35),(18,36),-0.122591 # DEPENDENCYPART_TRISIBL
(18,19),(18,35),(18,37),-0.126501 # DEPENDENCYPART_TRISIBL
(18,19),(18,35),(18,38),-0.159587 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,36),(18,37),-0.100614 # DEPENDENCYPART_TRISIBL
(18,19),(18,36),(18,38),-0.131588 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,37),(18,38),-0.210314 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,21),(18,22),-0.053124 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,23),-0.0763604 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,24),-0.0896113 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,25),-0.0980382 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,27),-0.122464 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,29),-0.0905195 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,30),-0.108727 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,31),-0.098216 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,32),-0.104403 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,35),-0.117416 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,36),-0.0723281 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,37),-0.0773402 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,38),-0.0748208 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,22),(18,23),-0.0603206 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,24),-0.0896147 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,25),-0.0967964 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,27),-0.13099 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,29),-0.0735117 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,30),-0.0911249 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,31),-0.114188 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,32),-0.0817327 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,35),-0.125839 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,36),-0.110991 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,37),-0.0866059 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,38),-0.13174 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,23),(18,24),-0.08961 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,25),-0.0955201 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,27),-0.117464 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,29),-0.0892611 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,30),-0.10594 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,31),-0.0821506 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,32),-0.101856 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,35),-0.112311 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,36),-0.0726685 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,37),-0.0799869 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,38),-0.0553035 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,24),(18,25),-0.0945938 # DEPENDENCYPART_TRISIBL
(18,20),(18,24),(18,27),-0.113992 # DEPENDENCYPART_TRISIBL
(18,20),(18,24),(18,29),-0.0892284 # DEPENDENCYPART_TRISIBL
(18,20),(18,24),(18,30),-0.104395 # DEPENDENCYPART_TRISIBL
(18,20),(18,24),(18,31),-0.0970861 # DEPENDENCYPART_TRISIBL
(18,20),(18,24),(18,32),-0.101053 # DEPENDENCYPART_TRISIBL
(18,20),(18,24),(18,35),-0.108839 # DEPENDENCYPART_TRISIBL
(18,20),(18,24),(18,36),-0.0740069 # DEPENDENCYPART_TRISIBL
(18,20),(18,24),(18,37),-0.0723469 # DEPENDENCYPART_TRISIBL
(18,20),(18,24),(18,38),-0.11024 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,25),(18,27),-0.114038 # DEPENDENCYPART_TRISIBL
(18,20),(18,25),(18,29),-0.0892419 # DEPENDENCYPART_TRISIBL
(18,20),(18,25),(18,30),-0.105208 # DEPENDENCYPART_TRISIBL
(18,20),(18,25),(18,31),-0.0971304 # DEPENDENCYPART_TRISIBL
(18,20),(18,25),(18,32),-0.101729 # DEPENDENCYPART_TRISIBL
(18,20),(18,25),(18,35),-0.108885 # DEPENDENCYPART_TRISIBL
(18,20),(18,25),(18,36),-0.106504 # DEPENDENCYPART_TRISIBL
(18,20),(18,25),(18,37),-0.0724226 # DEPENDENCYPART_TRISIBL
(18,20),(18,25),(18,38),-0.0938435 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,27),(18,29),-0.0905195 # DEPENDENCYPART_TRISIBL
(18,20),(18,27),(18,30),-0.108727 # DEPENDENCYPART_TRISIBL
(18,20),(18,27),(18,31),-0.098216 # DEPENDENCYPART_TRISIBL
(18,20),(18,27),(18,32),-0.104403 # DEPENDENCYPART_TRISIBL
(18,20),(18,27),(18,35),-0.117416 # DEPENDENCYPART_TRISIBL
