# _root_ Still , the market had n't yet crossed into positive territory , and traders were glum .
#goldHeads=0,1,4,5,1,5,5,5,8,11,9,5,5,15,13,15,1,
#predictedHeads=5,5,4,5,0,5,5,5,8,11,9,5,5,15,13,15,5,
(11,10),(11,8),(11,6),-0.0402746 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,5),-0.0807167 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,4),-0.0937907 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,3),0.0189558 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,2),-0.0611455 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,1),-0.0364479 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,-1),-0.098794 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,7),(11,6),-0.0338102 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,5),-0.0815703 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,4),-0.0961573 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,3),0.0414445 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,2),-0.0629145 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,1),-0.0307335 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,-1),-0.0676021 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,6),(11,5),-0.0815703 # DEPENDENCYPART_TRISIBL
(11,10),(11,6),(11,4),-0.0961573 # DEPENDENCYPART_TRISIBL
(11,10),(11,6),(11,3),0.0414439 # DEPENDENCYPART_TRISIBL
(11,10),(11,6),(11,2),-0.0629145 # DEPENDENCYPART_TRISIBL
(11,10),(11,6),(11,1),-0.0307335 # DEPENDENCYPART_TRISIBL
(11,10),(11,6),(11,-1),-0.0713315 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,5),(11,4),-0.0765407 # DEPENDENCYPART_TRISIBL
(11,10),(11,5),(11,3),0.0226505 # DEPENDENCYPART_TRISIBL
(11,10),(11,5),(11,2),-0.0652877 # DEPENDENCYPART_TRISIBL
(11,10),(11,5),(11,1),-0.0511545 # DEPENDENCYPART_TRISIBL
(11,10),(11,5),(11,-1),-0.105659 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,4),(11,3),0.0171526 # DEPENDENCYPART_TRISIBL
(11,10),(11,4),(11,2),-0.0602336 # DEPENDENCYPART_TRISIBL
(11,10),(11,4),(11,1),-0.0491883 # DEPENDENCYPART_TRISIBL
(11,10),(11,4),(11,-1),-0.12745 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,3),(11,2),-0.0535482 # DEPENDENCYPART_TRISIBL
(11,10),(11,3),(11,1),0.0934717 # DEPENDENCYPART_TRISIBL
(11,10),(11,3),(11,-1),0.0694382 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,2),(11,1),-0.126046 # DEPENDENCYPART_TRISIBL
(11,10),(11,2),(11,-1),-0.314221 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,1),(11,-1),-0.0746779 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,8),(11,7),-0.0081815 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,6),-0.0082662 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,5),-0.0997876 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,4),-0.0881827 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,3),-0.105189 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,2),-0.0130787 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,1),-0.00509537 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,-1),-0.168109 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,7),(11,6),0.0214614 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,5),-0.100519 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,4),-0.0935114 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,3),-0.103446 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,2),-0.0119299 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,1),0.0246234 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,-1),-0.0496497 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,6),(11,5),-0.10052 # DEPENDENCYPART_TRISIBL
(11,9),(11,6),(11,4),-0.0935114 # DEPENDENCYPART_TRISIBL
(11,9),(11,6),(11,3),-0.103446 # DEPENDENCYPART_TRISIBL
(11,9),(11,6),(11,2),-0.0119321 # DEPENDENCYPART_TRISIBL
(11,9),(11,6),(11,1),0.0246239 # DEPENDENCYPART_TRISIBL
(11,9),(11,6),(11,-1),-0.0630421 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,5),(11,4),-0.0876323 # DEPENDENCYPART_TRISIBL
(11,9),(11,5),(11,3),-0.102851 # DEPENDENCYPART_TRISIBL
(11,9),(11,5),(11,2),-0.0128506 # DEPENDENCYPART_TRISIBL
(11,9),(11,5),(11,1),-0.00403637 # DEPENDENCYPART_TRISIBL
(11,9),(11,5),(11,-1),-0.151181 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,4),(11,3),-0.0771266 # DEPENDENCYPART_TRISIBL
(11,9),(11,4),(11,2),0.000584994 # DEPENDENCYPART_TRISIBL
(11,9),(11,4),(11,1),-0.0109601 # DEPENDENCYPART_TRISIBL
(11,9),(11,4),(11,-1),-0.154988 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,3),(11,2),-0.00389903 # DEPENDENCYPART_TRISIBL
(11,9),(11,3),(11,1),-0.00531807 # DEPENDENCYPART_TRISIBL
(11,9),(11,3),(11,-1),-0.172776 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,2),(11,1),0.0207016 # DEPENDENCYPART_TRISIBL
(11,9),(11,2),(11,-1),-0.348656 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,1),(11,-1),-0.0638531 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,7),(11,6),-0.079851 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,5),-0.0769877 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,4),-0.0660248 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,3),0.0459829 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,2),-0.0849797 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,1),-0.0798521 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,-1),-0.119903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,6),(11,5),-0.0769883 # DEPENDENCYPART_TRISIBL
(11,8),(11,6),(11,4),-0.0660254 # DEPENDENCYPART_TRISIBL
(11,8),(11,6),(11,3),0.046391 # DEPENDENCYPART_TRISIBL
(11,8),(11,6),(11,2),-0.0849797 # DEPENDENCYPART_TRISIBL
(11,8),(11,6),(11,1),-0.0778297 # DEPENDENCYPART_TRISIBL
(11,8),(11,6),(11,-1),-0.120694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,5),(11,4),-0.0599523 # DEPENDENCYPART_TRISIBL
(11,8),(11,5),(11,3),0.00310294 # DEPENDENCYPART_TRISIBL
(11,8),(11,5),(11,2),-0.0770292 # DEPENDENCYPART_TRISIBL
(11,8),(11,5),(11,1),-0.0687434 # DEPENDENCYPART_TRISIBL
(11,8),(11,5),(11,-1),-0.160029 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,4),(11,3),-0.0143237 # DEPENDENCYPART_TRISIBL
(11,8),(11,4),(11,2),-0.0787251 # DEPENDENCYPART_TRISIBL
(11,8),(11,4),(11,1),-0.0505533 # DEPENDENCYPART_TRISIBL
(11,8),(11,4),(11,-1),-0.162349 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,3),(11,2),-0.0852005 # DEPENDENCYPART_TRISIBL
(11,8),(11,3),(11,1),-0.0386733 # DEPENDENCYPART_TRISIBL
(11,8),(11,3),(11,-1),-0.0103646 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,2),(11,1),-0.070714 # DEPENDENCYPART_TRISIBL
(11,8),(11,2),(11,-1),-0.191436 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,1),(11,-1),-0.119903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,6),(11,5),-0.0860897 # DEPENDENCYPART_TRISIBL
(11,7),(11,6),(11,4),-0.049059 # DEPENDENCYPART_TRISIBL
(11,7),(11,6),(11,3),-0.110945 # DEPENDENCYPART_TRISIBL
(11,7),(11,6),(11,2),-0.0802375 # DEPENDENCYPART_TRISIBL
(11,7),(11,6),(11,1),-0.0929929 # DEPENDENCYPART_TRISIBL
(11,7),(11,6),(11,-1),-0.0915184 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,5),(11,4),-0.0570854 # DEPENDENCYPART_TRISIBL
(11,7),(11,5),(11,3),-0.0957446 # DEPENDENCYPART_TRISIBL
(11,7),(11,5),(11,2),-0.0454651 # DEPENDENCYPART_TRISIBL
(11,7),(11,5),(11,1),-0.0898711 # DEPENDENCYPART_TRISIBL
(11,7),(11,5),(11,-1),-0.125106 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,4),(11,3),-0.0943194 # DEPENDENCYPART_TRISIBL
(11,7),(11,4),(11,2),-0.0124082 # DEPENDENCYPART_TRISIBL
(11,7),(11,4),(11,1),-0.100126 # DEPENDENCYPART_TRISIBL
(11,7),(11,4),(11,-1),-0.111995 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,3),(11,2),-0.0531451 # DEPENDENCYPART_TRISIBL
(11,7),(11,3),(11,1),-0.0718315 # DEPENDENCYPART_TRISIBL
(11,7),(11,3),(11,-1),-0.0524195 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,2),(11,1),-0.0815722 # DEPENDENCYPART_TRISIBL
(11,7),(11,2),(11,-1),-0.126018 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,1),(11,-1),-0.0813073 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,6),(11,5),(11,4),-0.0574267 # DEPENDENCYPART_TRISIBL
(11,6),(11,5),(11,3),-0.0939349 # DEPENDENCYPART_TRISIBL
(11,6),(11,5),(11,2),-0.0439972 # DEPENDENCYPART_TRISIBL
(11,6),(11,5),(11,1),-0.0906761 # DEPENDENCYPART_TRISIBL
(11,6),(11,5),(11,-1),-0.140606 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,6),(11,4),(11,3),-0.0925154 # DEPENDENCYPART_TRISIBL
(11,6),(11,4),(11,2),-0.0111452 # DEPENDENCYPART_TRISIBL
(11,6),(11,4),(11,1),-0.100885 # DEPENDENCYPART_TRISIBL
(11,6),(11,4),(11,-1),-0.129096 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,6),(11,3),(11,2),-0.0516772 # DEPENDENCYPART_TRISIBL
(11,6),(11,3),(11,1),-0.0725878 # DEPENDENCYPART_TRISIBL
(11,6),(11,3),(11,-1),-0.0662602 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,6),(11,2),(11,1),-0.0819555 # DEPENDENCYPART_TRISIBL
(11,6),(11,2),(11,-1),-0.139415 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,6),(11,1),(11,-1),-0.0925616 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,5),(11,4),(11,3),-0.0294752 # DEPENDENCYPART_TRISIBL
(11,5),(11,4),(11,2),-0.0822282 # DEPENDENCYPART_TRISIBL
(11,5),(11,4),(11,1),-0.0756495 # DEPENDENCYPART_TRISIBL
(11,5),(11,4),(11,-1),-0.156529 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,5),(11,3),(11,2),-0.08184 # DEPENDENCYPART_TRISIBL
(11,5),(11,3),(11,1),-0.0733206 # DEPENDENCYPART_TRISIBL
(11,5),(11,3),(11,-1),-0.184311 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,5),(11,2),(11,1),-0.0578496 # DEPENDENCYPART_TRISIBL
(11,5),(11,2),(11,-1),-0.165231 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,5),(11,1),(11,-1),-0.153631 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,4),(11,3),(11,2),-0.0656284 # DEPENDENCYPART_TRISIBL
(11,4),(11,3),(11,1),0.0152235 # DEPENDENCYPART_TRISIBL
(11,4),(11,3),(11,-1),-0.0518165 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,4),(11,2),(11,1),-0.0276941 # DEPENDENCYPART_TRISIBL
(11,4),(11,2),(11,-1),-0.306731 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,4),(11,1),(11,-1),-0.129341 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,3),(11,2),(11,1),-0.0578947 # DEPENDENCYPART_TRISIBL
(11,3),(11,2),(11,-1),-0.161117 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,3),(11,1),(11,-1),-0.0668593 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,2),(11,1),(11,-1),-0.196504 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,13),(13,14),(13,15),-0.0827271 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,16),0.0208145 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,18),0.119869 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,15),(13,16),-0.0927458 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,18),0.227245 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,16),(13,18),0.129913 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,14),(13,15),(13,16),-0.10318 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,18),-0.107064 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,16),(13,18),-0.0825106 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,15),(13,16),(13,18),-0.155517 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,15),(14,16),-0.1423 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,15),(14,18),-0.11479 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,16),(14,18),-0.155464 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,15),(14,16),(14,18),-0.194624 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,13),(14,12),-0.140894 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,11),-0.128471 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,10),-0.107414 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,8),-0.103054 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,-1),-0.304842 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,12),(14,11),-0.157746 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,10),-0.168394 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,8),-0.107718 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,-1),-0.260067 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,11),(14,10),0.00500249 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,8),-0.0168931 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,-1),-0.0393248 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,10),(14,8),-0.0872633 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,10),(14,-1),-0.0243322 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,8),(14,-1),-0.122473 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,12),(14,11),-0.0436878 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,10),-0.0940263 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,8),-0.0791225 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,-1),0.116963 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,11),(14,10),-0.0895424 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,8),-0.0761601 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,-1),-0.117382 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,10),(14,8),-0.0761477 # DEPENDENCYPART_TRISIBL
(14,13),(14,10),(14,-1),-0.0887579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,8),(14,-1),-0.0737044 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,11),(14,10),-0.0955654 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,8),-0.105378 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,-1),-0.179189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,10),(14,8),-0.107591 # DEPENDENCYPART_TRISIBL
(14,12),(14,10),(14,-1),-0.114817 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,8),(14,-1),-0.165191 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,10),(14,8),-0.0326285 # DEPENDENCYPART_TRISIBL
(14,11),(14,10),(14,-1),-0.0404485 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,8),(14,-1),-0.0628713 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,8),(14,-1),-0.0740079 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,16),(15,17),0.0174136 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,18),0.0237736 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,17),(15,18),-0.150116 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,16),(15,17),(15,18),-0.0419248 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,14),(15,13),-0.0401717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,12),0.242046 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,11),-0.113703 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,10),-0.0909924 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,9),0.0273364 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,8),-0.0813857 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,7),0.0100737 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,6),0.000978985 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,5),-0.0457996 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,4),-0.114861 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,2),0.242046 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,1),-0.0107499 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,-1),0.255745 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,13),(15,12),-0.0541108 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,11),-0.0882995 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,10),-0.150974 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,9),-0.138241 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,8),-0.0848597 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,7),-0.108453 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,6),-0.11011 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,5),-0.143712 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,4),-0.0895255 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,2),-0.0541108 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,1),-0.108287 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,-1),-0.221535 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,12),(15,11),-0.131858 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,10),-0.169609 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,9),-0.136384 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,8),0.0211637 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,7),-0.228418 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,6),-0.22576 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,5),-0.414002 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,4),-0.13342 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,2),-0.148558 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,1),-0.23144 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,-1),-0.191007 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,11),(15,10),-0.10814 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,9),-0.0718527 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,8),-0.0492951 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,7),0.0278374 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,6),0.0140807 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,5),-0.0879462 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,4),-0.0533657 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,2),0.18466 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,1),0.0238074 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,-1),0.167364 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,10),(15,9),-0.122788 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,8),-0.0796673 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,7),-0.114846 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,6),-0.121285 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,5),-0.13813 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,4),-0.0964858 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,2),-0.00159617 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,1),-0.114587 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,-1),0.0278476 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,9),(15,8),-0.0988561 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,7),-0.126976 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,6),-0.127858 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,5),-0.136721 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,4),0.0377474 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,2),-0.236116 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,1),-0.126231 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,-1),-0.0838369 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,8),(15,7),-0.0760079 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,6),-0.0766418 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,5),-0.149553 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,4),-0.0696575 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,2),-0.059257 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,1),-0.0744638 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,-1),-0.0605699 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,7),(15,6),-0.12341 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,7),(15,5),-0.18246 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,7),(15,4),0.0382926 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,7),(15,2),-0.151691 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,7),(15,1),-0.113863 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,7),(15,-1),-0.157497 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,6),(15,5),-0.186225 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,4),0.0310915 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,2),-0.150128 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,1),-0.11207 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,-1),-0.181609 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,5),(15,4),-0.0454762 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,5),(15,2),-0.0787515 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,5),(15,1),-0.121655 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,5),(15,-1),-0.104197 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,4),(15,2),0.182417 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,4),(15,1),0.0220236 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,4),(15,-1),0.18006 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,2),(15,1),-0.23144 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,2),(15,-1),-0.191007 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,1),(15,-1),-0.146492 # DEPENDENCYPART_TRISIBL_LAST_SIBS
