# _root_ Among those sighing with relief was John H. Gutfreund , chairman of Salomon Brothers , who took to the firm 's trading floor to monitor yesterday 's events .
#goldHeads=6,1,2,3,4,0,9,9,6,9,9,11,14,12,9,17,9,17,20,23,20,23,18,17,24,28,26,25,6,
#predictedHeads=6,1,2,3,4,0,9,9,6,9,9,11,14,12,9,17,9,17,20,23,20,23,18,17,24,28,26,25,6,
(17,18),(17,19),(17,30),-0.125118 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,20),(17,21),-0.0966828 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,22),-0.077207 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,23),-0.0794965 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,24),-0.206425 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,25),-0.0726546 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,26),-0.0755188 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,27),-0.0966828 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,28),-0.0813478 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,29),-0.0979299 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,30),-0.0701826 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,21),(17,22),-0.077563 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,23),-0.0798525 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,24),-0.18163 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,25),-0.0715891 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,26),-0.0758436 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,27),-0.0965747 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,28),-0.0935939 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,29),-0.0951281 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,30),-0.127882 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,22),(17,23),-0.0794965 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,24),-0.206425 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,25),-0.0726546 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,26),-0.0755188 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,27),-0.0966828 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,28),-0.0813478 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,29),-0.0979299 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,30),-0.0702039 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,23),(17,24),-0.206425 # DEPENDENCYPART_TRISIBL
(17,18),(17,23),(17,25),-0.0726546 # DEPENDENCYPART_TRISIBL
(17,18),(17,23),(17,26),-0.0755203 # DEPENDENCYPART_TRISIBL
(17,18),(17,23),(17,27),-0.0966828 # DEPENDENCYPART_TRISIBL
(17,18),(17,23),(17,28),-0.0813478 # DEPENDENCYPART_TRISIBL
(17,18),(17,23),(17,29),-0.0979299 # DEPENDENCYPART_TRISIBL
(17,18),(17,23),(17,30),-0.0701744 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,24),(17,25),-0.0717007 # DEPENDENCYPART_TRISIBL
(17,18),(17,24),(17,26),-0.0892859 # DEPENDENCYPART_TRISIBL
(17,18),(17,24),(17,27),-0.0965747 # DEPENDENCYPART_TRISIBL
(17,18),(17,24),(17,28),-0.0949678 # DEPENDENCYPART_TRISIBL
(17,18),(17,24),(17,29),-0.00978431 # DEPENDENCYPART_TRISIBL
(17,18),(17,24),(17,30),-0.11786 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,25),(17,26),-0.0621984 # DEPENDENCYPART_TRISIBL
(17,18),(17,25),(17,27),-0.0966119 # DEPENDENCYPART_TRISIBL
(17,18),(17,25),(17,28),-0.0854486 # DEPENDENCYPART_TRISIBL
(17,18),(17,25),(17,29),-0.137147 # DEPENDENCYPART_TRISIBL
(17,18),(17,25),(17,30),-0.131017 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,26),(17,27),-0.0966828 # DEPENDENCYPART_TRISIBL
(17,18),(17,26),(17,28),-0.0813949 # DEPENDENCYPART_TRISIBL
(17,18),(17,26),(17,29),-0.0805341 # DEPENDENCYPART_TRISIBL
(17,18),(17,26),(17,30),-0.0750425 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,27),(17,28),-0.0935939 # DEPENDENCYPART_TRISIBL
(17,18),(17,27),(17,29),-0.0951281 # DEPENDENCYPART_TRISIBL
(17,18),(17,27),(17,30),-0.127882 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,28),(17,29),-0.032265 # DEPENDENCYPART_TRISIBL
(17,18),(17,28),(17,30),-0.071333 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,29),(17,30),-0.0983369 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,20),(17,21),-0.0897832 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,22),-0.109883 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,23),-0.109763 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,24),-0.109413 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,25),-0.093055 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,26),-0.109276 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,27),-0.0897832 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,28),-0.11784 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,29),-0.0876303 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,30),-0.139922 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,21),(17,22),-0.107768 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,23),-0.107656 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,24),-0.103805 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,25),-0.0925294 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,26),-0.107163 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,27),-0.0897773 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,28),-0.114049 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,29),-0.0751745 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,30),-0.128852 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,22),(17,23),-0.109763 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,24),-0.109413 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,25),-0.093055 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,26),-0.109276 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,27),-0.0897832 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,28),-0.11784 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,29),-0.0876301 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,30),-0.139694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,23),(17,24),-0.109413 # DEPENDENCYPART_TRISIBL
(17,19),(17,23),(17,25),-0.093055 # DEPENDENCYPART_TRISIBL
(17,19),(17,23),(17,26),-0.109276 # DEPENDENCYPART_TRISIBL
(17,19),(17,23),(17,27),-0.0897832 # DEPENDENCYPART_TRISIBL
(17,19),(17,23),(17,28),-0.11784 # DEPENDENCYPART_TRISIBL
(17,19),(17,23),(17,29),-0.0876301 # DEPENDENCYPART_TRISIBL
(17,19),(17,23),(17,30),-0.139694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,24),(17,25),-0.0926161 # DEPENDENCYPART_TRISIBL
(17,19),(17,24),(17,26),-0.108435 # DEPENDENCYPART_TRISIBL
(17,19),(17,24),(17,27),-0.0897773 # DEPENDENCYPART_TRISIBL
(17,19),(17,24),(17,28),-0.115409 # DEPENDENCYPART_TRISIBL
(17,19),(17,24),(17,29),-0.0729876 # DEPENDENCYPART_TRISIBL
(17,19),(17,24),(17,30),-0.13464 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,25),(17,26),-0.107863 # DEPENDENCYPART_TRISIBL
(17,19),(17,25),(17,27),-0.0897773 # DEPENDENCYPART_TRISIBL
(17,19),(17,25),(17,28),-0.114085 # DEPENDENCYPART_TRISIBL
(17,19),(17,25),(17,29),-0.0598353 # DEPENDENCYPART_TRISIBL
(17,19),(17,25),(17,30),-0.121964 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,26),(17,27),-0.0897832 # DEPENDENCYPART_TRISIBL
(17,19),(17,26),(17,28),-0.1179 # DEPENDENCYPART_TRISIBL
(17,19),(17,26),(17,29),-0.087799 # DEPENDENCYPART_TRISIBL
(17,19),(17,26),(17,30),-0.139694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,27),(17,28),-0.114049 # DEPENDENCYPART_TRISIBL
(17,19),(17,27),(17,29),-0.0751745 # DEPENDENCYPART_TRISIBL
(17,19),(17,27),(17,30),-0.128852 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,28),(17,29),-0.0822878 # DEPENDENCYPART_TRISIBL
(17,19),(17,28),(17,30),-0.133361 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,29),(17,30),-0.134921 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,21),(17,22),-0.163477 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,23),-0.160919 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,24),-0.0744557 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,25),-0.0904558 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,26),-0.163247 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,27),-0.0782061 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,28),-0.156326 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,29),-0.065573 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,30),-0.069031 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,22),(17,23),-0.175079 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,24),-0.0542031 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,25),-0.0939733 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,26),-0.177782 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,27),-0.0783727 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,28),-0.166064 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,29),-0.0935322 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,30),-0.0938683 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,23),(17,24),-0.0542031 # DEPENDENCYPART_TRISIBL
(17,20),(17,23),(17,25),-0.0939733 # DEPENDENCYPART_TRISIBL
(17,20),(17,23),(17,26),-0.177764 # DEPENDENCYPART_TRISIBL
(17,20),(17,23),(17,27),-0.0783727 # DEPENDENCYPART_TRISIBL
(17,20),(17,23),(17,28),-0.165718 # DEPENDENCYPART_TRISIBL
(17,20),(17,23),(17,29),-0.0923365 # DEPENDENCYPART_TRISIBL
(17,20),(17,23),(17,30),-0.0964767 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,24),(17,25),-0.0967538 # DEPENDENCYPART_TRISIBL
(17,20),(17,24),(17,26),-0.202815 # DEPENDENCYPART_TRISIBL
(17,20),(17,24),(17,27),-0.0782145 # DEPENDENCYPART_TRISIBL
(17,20),(17,24),(17,28),-0.157736 # DEPENDENCYPART_TRISIBL
(17,20),(17,24),(17,29),-0.0355201 # DEPENDENCYPART_TRISIBL
(17,20),(17,24),(17,30),-0.13417 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,25),(17,26),-0.185797 # DEPENDENCYPART_TRISIBL
(17,20),(17,25),(17,27),-0.0782127 # DEPENDENCYPART_TRISIBL
(17,20),(17,25),(17,28),-0.156931 # DEPENDENCYPART_TRISIBL
(17,20),(17,25),(17,29),-0.0886476 # DEPENDENCYPART_TRISIBL
(17,20),(17,25),(17,30),-0.0674955 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,26),(17,27),-0.0783727 # DEPENDENCYPART_TRISIBL
(17,20),(17,26),(17,28),-0.16601 # DEPENDENCYPART_TRISIBL
(17,20),(17,26),(17,29),-0.105108 # DEPENDENCYPART_TRISIBL
(17,20),(17,26),(17,30),-0.0772884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,27),(17,28),-0.156326 # DEPENDENCYPART_TRISIBL
(17,20),(17,27),(17,29),-0.065573 # DEPENDENCYPART_TRISIBL
(17,20),(17,27),(17,30),-0.069031 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,28),(17,29),-0.0548198 # DEPENDENCYPART_TRISIBL
(17,20),(17,28),(17,30),-0.0839956 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,29),(17,30),-0.0488171 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,22),(17,23),-0.104167 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,24),-0.0817116 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,25),-0.0895565 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,26),-0.104167 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,27),-0.0989852 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,28),-0.0914491 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,29),-0.123508 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,30),-0.215548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,23),(17,24),-0.0817116 # DEPENDENCYPART_TRISIBL
(17,21),(17,23),(17,25),-0.0895565 # DEPENDENCYPART_TRISIBL
(17,21),(17,23),(17,26),-0.104167 # DEPENDENCYPART_TRISIBL
(17,21),(17,23),(17,27),-0.0989852 # DEPENDENCYPART_TRISIBL
(17,21),(17,23),(17,28),-0.0914491 # DEPENDENCYPART_TRISIBL
(17,21),(17,23),(17,29),-0.123508 # DEPENDENCYPART_TRISIBL
(17,21),(17,23),(17,30),-0.215548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,24),(17,25),-0.0895485 # DEPENDENCYPART_TRISIBL
(17,21),(17,24),(17,26),-0.103246 # DEPENDENCYPART_TRISIBL
(17,21),(17,24),(17,27),-0.099107 # DEPENDENCYPART_TRISIBL
(17,21),(17,24),(17,28),-0.0914284 # DEPENDENCYPART_TRISIBL
(17,21),(17,24),(17,29),-0.118712 # DEPENDENCYPART_TRISIBL
(17,21),(17,24),(17,30),-0.201812 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,25),(17,26),-0.103721 # DEPENDENCYPART_TRISIBL
(17,21),(17,25),(17,27),-0.0989759 # DEPENDENCYPART_TRISIBL
(17,21),(17,25),(17,28),-0.0914105 # DEPENDENCYPART_TRISIBL
(17,21),(17,25),(17,29),-0.118782 # DEPENDENCYPART_TRISIBL
(17,21),(17,25),(17,30),-0.179807 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,26),(17,27),-0.0989852 # DEPENDENCYPART_TRISIBL
(17,21),(17,26),(17,28),-0.0914491 # DEPENDENCYPART_TRISIBL
(17,21),(17,26),(17,29),-0.123508 # DEPENDENCYPART_TRISIBL
(17,21),(17,26),(17,30),-0.215548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,27),(17,28),-0.0914105 # DEPENDENCYPART_TRISIBL
(17,21),(17,27),(17,29),-0.118506 # DEPENDENCYPART_TRISIBL
(17,21),(17,27),(17,30),-0.209307 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,28),(17,29),-0.125223 # DEPENDENCYPART_TRISIBL
(17,21),(17,28),(17,30),-0.199909 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,29),(17,30),-0.187477 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,23),(17,24),-0.0626052 # DEPENDENCYPART_TRISIBL
(17,22),(17,23),(17,25),-0.0939773 # DEPENDENCYPART_TRISIBL
(17,22),(17,23),(17,26),-0.176398 # DEPENDENCYPART_TRISIBL
(17,22),(17,23),(17,27),-0.0783727 # DEPENDENCYPART_TRISIBL
(17,22),(17,23),(17,28),-0.167048 # DEPENDENCYPART_TRISIBL
(17,22),(17,23),(17,29),-0.0866078 # DEPENDENCYPART_TRISIBL
(17,22),(17,23),(17,30),-0.0679152 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,24),(17,25),-0.0967578 # DEPENDENCYPART_TRISIBL
(17,22),(17,24),(17,26),-0.201458 # DEPENDENCYPART_TRISIBL
(17,22),(17,24),(17,27),-0.0782145 # DEPENDENCYPART_TRISIBL
(17,22),(17,24),(17,28),-0.159065 # DEPENDENCYPART_TRISIBL
(17,22),(17,24),(17,29),-0.0323072 # DEPENDENCYPART_TRISIBL
(17,22),(17,24),(17,30),-0.115579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,25),(17,26),-0.184439 # DEPENDENCYPART_TRISIBL
(17,22),(17,25),(17,27),-0.0782127 # DEPENDENCYPART_TRISIBL
(17,22),(17,25),(17,28),-0.15826 # DEPENDENCYPART_TRISIBL
(17,22),(17,25),(17,29),-0.0869245 # DEPENDENCYPART_TRISIBL
(17,22),(17,25),(17,30),-0.049131 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,26),(17,27),-0.0783727 # DEPENDENCYPART_TRISIBL
(17,22),(17,26),(17,28),-0.16734 # DEPENDENCYPART_TRISIBL
(17,22),(17,26),(17,29),-0.0993796 # DEPENDENCYPART_TRISIBL
(17,22),(17,26),(17,30),-0.0487269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,27),(17,28),-0.157656 # DEPENDENCYPART_TRISIBL
(17,22),(17,27),(17,29),-0.0638056 # DEPENDENCYPART_TRISIBL
(17,22),(17,27),(17,30),-0.0502103 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,28),(17,29),-0.0530526 # DEPENDENCYPART_TRISIBL
(17,22),(17,28),(17,30),-0.0664079 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,29),(17,30),-0.0402625 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,23),(17,24),(17,25),-0.0967614 # DEPENDENCYPART_TRISIBL
(17,23),(17,24),(17,26),-0.202528 # DEPENDENCYPART_TRISIBL
(17,23),(17,24),(17,27),-0.0782145 # DEPENDENCYPART_TRISIBL
(17,23),(17,24),(17,28),-0.158089 # DEPENDENCYPART_TRISIBL
(17,23),(17,24),(17,29),-0.03707 # DEPENDENCYPART_TRISIBL
(17,23),(17,24),(17,30),-0.117379 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,23),(17,25),(17,26),-0.185435 # DEPENDENCYPART_TRISIBL
(17,23),(17,25),(17,27),-0.0782127 # DEPENDENCYPART_TRISIBL
(17,23),(17,25),(17,28),-0.157284 # DEPENDENCYPART_TRISIBL
(17,23),(17,25),(17,29),-0.0916496 # DEPENDENCYPART_TRISIBL
(17,23),(17,25),(17,30),-0.0524038 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,23),(17,26),(17,27),-0.0783727 # DEPENDENCYPART_TRISIBL
(17,23),(17,26),(17,28),-0.166363 # DEPENDENCYPART_TRISIBL
(17,23),(17,26),(17,29),-0.108111 # DEPENDENCYPART_TRISIBL
(17,23),(17,26),(17,30),-0.0580171 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,23),(17,27),(17,28),-0.156679 # DEPENDENCYPART_TRISIBL
(17,23),(17,27),(17,29),-0.0685753 # DEPENDENCYPART_TRISIBL
(17,23),(17,27),(17,30),-0.0515195 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,23),(17,28),(17,29),-0.0578193 # DEPENDENCYPART_TRISIBL
(17,23),(17,28),(17,30),-0.0665797 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,23),(17,29),(17,30),-0.0179217 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,24),(17,25),(17,26),-0.0621984 # DEPENDENCYPART_TRISIBL
(17,24),(17,25),(17,27),-0.0966119 # DEPENDENCYPART_TRISIBL
(17,24),(17,25),(17,28),-0.0854486 # DEPENDENCYPART_TRISIBL
(17,24),(17,25),(17,29),-0.137147 # DEPENDENCYPART_TRISIBL
(17,24),(17,25),(17,30),-0.131017 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,24),(17,26),(17,27),-0.0966828 # DEPENDENCYPART_TRISIBL
(17,24),(17,26),(17,28),-0.0813949 # DEPENDENCYPART_TRISIBL
(17,24),(17,26),(17,29),-0.0805341 # DEPENDENCYPART_TRISIBL
(17,24),(17,26),(17,30),-0.0750425 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,24),(17,27),(17,28),-0.0935939 # DEPENDENCYPART_TRISIBL
(17,24),(17,27),(17,29),-0.0951281 # DEPENDENCYPART_TRISIBL
(17,24),(17,27),(17,30),-0.127882 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,24),(17,28),(17,29),-0.032265 # DEPENDENCYPART_TRISIBL
(17,24),(17,28),(17,30),-0.071333 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,24),(17,29),(17,30),-0.0983369 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,25),(17,26),(17,27),-0.0882329 # DEPENDENCYPART_TRISIBL
(17,25),(17,26),(17,28),-0.0903324 # DEPENDENCYPART_TRISIBL
(17,25),(17,26),(17,29),-0.0887825 # DEPENDENCYPART_TRISIBL
(17,25),(17,26),(17,30),-0.137942 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,25),(17,27),(17,28),-0.0900747 # DEPENDENCYPART_TRISIBL
(17,25),(17,27),(17,29),-0.085648 # DEPENDENCYPART_TRISIBL
(17,25),(17,27),(17,30),-0.119761 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,25),(17,28),(17,29),-0.066552 # DEPENDENCYPART_TRISIBL
(17,25),(17,28),(17,30),-0.108944 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,25),(17,29),(17,30),-0.0410593 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,26),(17,27),(17,28),-0.15672 # DEPENDENCYPART_TRISIBL
(17,26),(17,27),(17,29),-0.0387632 # DEPENDENCYPART_TRISIBL
(17,26),(17,27),(17,30),-0.0172309 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,26),(17,28),(17,29),-0.0232761 # DEPENDENCYPART_TRISIBL
(17,26),(17,28),(17,30),-0.0322396 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,26),(17,29),(17,30),0.00357367 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,27),(17,28),(17,29),-0.125223 # DEPENDENCYPART_TRISIBL
(17,27),(17,28),(17,30),-0.199909 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,27),(17,29),(17,30),-0.187477 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,28),(17,29),(17,30),-0.048805 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,16),(17,15),-0.0893743 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,14),-0.0525381 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,13),-0.0555446 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,11),-0.0214996 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,10),-0.0893743 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,9),-0.048567 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,8),-0.0516668 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,6),-0.131787 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,5),-0.0319946 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,4),-0.12979 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,3),-0.106121 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,1),-0.15485 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,-1),0.117685 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,15),(17,14),-0.180732 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,13),-0.181618 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,11),-0.129801 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,10),-0.155628 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,9),-0.174637 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,8),-0.177753 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,6),-0.415253 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,5),-0.136002 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,4),-0.163349 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,3),0.0274544 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,1),-0.169529 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,-1),-0.266514 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,14),(17,13),-0.130863 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,11),-0.0599431 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,10),0.104772 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,9),-0.121687 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,8),-0.127406 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,6),-0.0387272 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,5),-0.0789678 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,4),-0.0545358 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,3),-0.132155 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,1),-0.0908986 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,-1),0.0882444 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,13),(17,11),-0.0556783 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,13),(17,10),0.102377 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,13),(17,9),-0.117216 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,13),(17,8),-0.122935 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
