# _root_ In composite trading on the New York Stock Exchange , the company closed at $ 25.25 a share , down 25 cents .
#goldHeads=13,3,1,3,9,9,9,9,4,13,12,13,0,13,14,15,18,15,13,13,22,20,13,
#predictedHeads=13,3,1,3,9,9,9,9,4,13,12,13,0,13,14,15,18,15,13,13,22,20,13,
(15,15),(15,16),(15,20),0.0237664 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,21),-0.00679332 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,22),-0.173365 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,23),-0.176498 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,24),0.0107989 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,17),(15,18),-0.113096 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,17),(15,19),-0.153071 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,17),(15,20),-0.0629812 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,17),(15,21),-0.120991 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,17),(15,22),-0.13945 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,17),(15,23),-0.195327 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,17),(15,24),-0.195384 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,18),(15,19),-0.12195 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,18),(15,20),0.00531935 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,18),(15,21),-0.116843 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,18),(15,22),-0.144376 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,18),(15,23),-0.122688 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,18),(15,24),-0.170838 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,19),(15,20),-0.0887477 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,19),(15,21),-0.15837 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,19),(15,22),-0.18792 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,19),(15,23),-0.217708 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,19),(15,24),-0.485982 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,20),(15,21),-0.129338 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,20),(15,22),-0.108584 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,20),(15,23),-0.223792 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,20),(15,24),-0.150353 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,21),(15,22),-0.173455 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,21),(15,23),-0.177354 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,21),(15,24),-0.0164605 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,22),(15,23),-0.129179 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,22),(15,24),-0.181065 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,23),(15,24),-0.301475 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,16),(15,17),(15,18),-0.127049 # DEPENDENCYPART_TRISIBL
(15,16),(15,17),(15,19),-0.0777218 # DEPENDENCYPART_TRISIBL
(15,16),(15,17),(15,20),-0.108445 # DEPENDENCYPART_TRISIBL
(15,16),(15,17),(15,21),-0.180141 # DEPENDENCYPART_TRISIBL
(15,16),(15,17),(15,22),-0.100233 # DEPENDENCYPART_TRISIBL
(15,16),(15,17),(15,23),-0.112214 # DEPENDENCYPART_TRISIBL
(15,16),(15,17),(15,24),-0.0905832 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,16),(15,18),(15,19),-0.0627549 # DEPENDENCYPART_TRISIBL
(15,16),(15,18),(15,20),-0.102018 # DEPENDENCYPART_TRISIBL
(15,16),(15,18),(15,21),-0.181152 # DEPENDENCYPART_TRISIBL
(15,16),(15,18),(15,22),-0.109615 # DEPENDENCYPART_TRISIBL
(15,16),(15,18),(15,23),-0.124067 # DEPENDENCYPART_TRISIBL
(15,16),(15,18),(15,24),-0.0118559 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,16),(15,19),(15,20),-0.0744112 # DEPENDENCYPART_TRISIBL
(15,16),(15,19),(15,21),-0.181575 # DEPENDENCYPART_TRISIBL
(15,16),(15,19),(15,22),-0.118121 # DEPENDENCYPART_TRISIBL
(15,16),(15,19),(15,23),-0.114236 # DEPENDENCYPART_TRISIBL
(15,16),(15,19),(15,24),-0.428605 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,16),(15,20),(15,21),-0.180181 # DEPENDENCYPART_TRISIBL
(15,16),(15,20),(15,22),-0.100227 # DEPENDENCYPART_TRISIBL
(15,16),(15,20),(15,23),-0.120603 # DEPENDENCYPART_TRISIBL
(15,16),(15,20),(15,24),-0.0701289 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,16),(15,21),(15,22),-0.102139 # DEPENDENCYPART_TRISIBL
(15,16),(15,21),(15,23),-0.123815 # DEPENDENCYPART_TRISIBL
(15,16),(15,21),(15,24),-0.0505564 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,16),(15,22),(15,23),-0.118852 # DEPENDENCYPART_TRISIBL
(15,16),(15,22),(15,24),-0.103018 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,16),(15,23),(15,24),-0.13559 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,17),(15,18),(15,19),-0.0988646 # DEPENDENCYPART_TRISIBL
(15,17),(15,18),(15,20),-0.0834441 # DEPENDENCYPART_TRISIBL
(15,17),(15,18),(15,21),-0.0936755 # DEPENDENCYPART_TRISIBL
(15,17),(15,18),(15,22),-0.111665 # DEPENDENCYPART_TRISIBL
(15,17),(15,18),(15,23),-0.0761833 # DEPENDENCYPART_TRISIBL
(15,17),(15,18),(15,24),-0.144312 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,17),(15,19),(15,20),-0.0386417 # DEPENDENCYPART_TRISIBL
(15,17),(15,19),(15,21),-0.0938483 # DEPENDENCYPART_TRISIBL
(15,17),(15,19),(15,22),-0.111779 # DEPENDENCYPART_TRISIBL
(15,17),(15,19),(15,23),-0.082409 # DEPENDENCYPART_TRISIBL
(15,17),(15,19),(15,24),-0.132846 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,17),(15,20),(15,21),-0.0938105 # DEPENDENCYPART_TRISIBL
(15,17),(15,20),(15,22),-0.111543 # DEPENDENCYPART_TRISIBL
(15,17),(15,20),(15,23),-0.0869447 # DEPENDENCYPART_TRISIBL
(15,17),(15,20),(15,24),-0.145576 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,17),(15,21),(15,22),-0.111605 # DEPENDENCYPART_TRISIBL
(15,17),(15,21),(15,23),-0.0771031 # DEPENDENCYPART_TRISIBL
(15,17),(15,21),(15,24),-0.114409 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,17),(15,22),(15,23),-0.079969 # DEPENDENCYPART_TRISIBL
(15,17),(15,22),(15,24),-0.149699 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,17),(15,23),(15,24),-0.152788 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,18),(15,19),(15,20),-0.0675421 # DEPENDENCYPART_TRISIBL
(15,18),(15,19),(15,21),-0.108976 # DEPENDENCYPART_TRISIBL
(15,18),(15,19),(15,22),-0.144417 # DEPENDENCYPART_TRISIBL
(15,18),(15,19),(15,23),-0.0764693 # DEPENDENCYPART_TRISIBL
(15,18),(15,19),(15,24),-0.281939 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,18),(15,20),(15,21),-0.105785 # DEPENDENCYPART_TRISIBL
(15,18),(15,20),(15,22),-0.140984 # DEPENDENCYPART_TRISIBL
(15,18),(15,20),(15,23),-0.0852406 # DEPENDENCYPART_TRISIBL
(15,18),(15,20),(15,24),-0.181669 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,18),(15,21),(15,22),-0.138654 # DEPENDENCYPART_TRISIBL
(15,18),(15,21),(15,23),-0.0596508 # DEPENDENCYPART_TRISIBL
(15,18),(15,21),(15,24),-0.212815 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,18),(15,22),(15,23),-0.0507133 # DEPENDENCYPART_TRISIBL
(15,18),(15,22),(15,24),-0.196761 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,18),(15,23),(15,24),-0.176268 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,19),(15,20),(15,21),-0.0650913 # DEPENDENCYPART_TRISIBL
(15,19),(15,20),(15,22),-0.00138837 # DEPENDENCYPART_TRISIBL
(15,19),(15,20),(15,23),-0.00942888 # DEPENDENCYPART_TRISIBL
(15,19),(15,20),(15,24),-0.0459715 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,19),(15,21),(15,22),-0.0529268 # DEPENDENCYPART_TRISIBL
(15,19),(15,21),(15,23),-0.0990163 # DEPENDENCYPART_TRISIBL
(15,19),(15,21),(15,24),-0.104148 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,19),(15,22),(15,23),-0.0919251 # DEPENDENCYPART_TRISIBL
(15,19),(15,22),(15,24),-0.0491022 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,19),(15,23),(15,24),-0.234057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,20),(15,21),(15,22),-0.0933386 # DEPENDENCYPART_TRISIBL
(15,20),(15,21),(15,23),-0.09624 # DEPENDENCYPART_TRISIBL
(15,20),(15,21),(15,24),-0.08861 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,20),(15,22),(15,23),-0.089978 # DEPENDENCYPART_TRISIBL
(15,20),(15,22),(15,24),-0.0732549 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,20),(15,23),(15,24),-0.0954448 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,21),(15,22),(15,23),-0.119952 # DEPENDENCYPART_TRISIBL
(15,21),(15,22),(15,24),-0.0858784 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,21),(15,23),(15,24),-0.119046 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,22),(15,23),(15,24),-0.0972735 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,14),(15,12),0.0304153 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,4),-0.198359 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,1),-0.22925 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,-1),-0.211827 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,12),(15,4),-0.088471 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,1),-0.0957238 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,-1),-0.255146 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,4),(15,1),-0.215395 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,4),(15,-1),-0.252339 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,1),(15,-1),-0.260399 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,12),(15,4),-0.0924003 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,1),-0.087238 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,-1),-0.163072 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,4),(15,1),-0.10389 # DEPENDENCYPART_TRISIBL
(15,14),(15,4),(15,-1),-0.197979 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,1),(15,-1),-0.208135 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,4),(15,1),-0.0945187 # DEPENDENCYPART_TRISIBL
(15,12),(15,4),(15,-1),-0.0393815 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,1),(15,-1),-0.0432858 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,4),(15,1),(15,-1),-0.184846 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,18),(16,19),-0.145232 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,18),(16,20),0.00640937 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,18),(16,24),-0.206777 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,19),(16,20),-0.0990805 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,19),(16,24),-0.65321 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,20),(16,24),-0.154688 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,18),(16,19),(16,20),-0.0278313 # DEPENDENCYPART_TRISIBL
(16,18),(16,19),(16,24),-0.132876 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,18),(16,20),(16,24),-0.0875952 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,19),(16,20),(16,24),-0.086284 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,14),(16,4),-0.118455 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,14),(16,-1),-0.219548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,4),(16,-1),-0.267835 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,14),(16,4),(16,-1),-0.18135 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,22),(17,24),-0.293196 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,19),(18,20),-0.138074 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,21),-0.169401 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,22),-0.0690538 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,24),-0.818639 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,20),(18,21),-0.175801 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,22),-0.153855 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,24),-0.172558 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,21),(18,22),-0.258529 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,24),-0.249796 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,22),(18,24),-0.189568 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,19),(18,20),(18,21),0.0164049 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,22),0.107443 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,24),-0.218629 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,21),(18,22),-0.0109119 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,24),-0.169663 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,22),(18,24),-0.039938 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,21),(18,22),-0.082128 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,24),-0.105484 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,22),(18,24),-0.0904987 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,21),(18,22),(18,24),-0.176802 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,17),(18,16),-0.263062 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,15),-0.141929 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,-1),-0.195016 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,16),(18,15),-0.199331 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,16),(18,-1),-0.150775 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,15),(18,-1),-0.25238 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,16),(18,15),-0.100014 # DEPENDENCYPART_TRISIBL
(18,17),(18,16),(18,-1),-0.270386 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,15),(18,-1),-0.158901 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,16),(18,15),(18,-1),-0.0854371 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,21),(20,22),-0.266585 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,23),-0.191674 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,24),-0.140493 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,22),(20,23),-0.158885 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,22),(20,24),-0.163633 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,23),(20,24),-0.309323 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,21),(20,22),(20,23),-0.109048 # DEPENDENCYPART_TRISIBL
(20,21),(20,22),(20,24),-0.173344 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,21),(20,23),(20,24),-0.139514 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,22),(20,23),(20,24),-0.121073 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,18),(20,-1),-0.091647 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,22),(21,24),-0.264394 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,20),(21,19),-0.310526 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,18),-0.0586591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,14),-0.100307 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,-1),-0.289641 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,19),(21,18),-0.175851 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,14),-0.158134 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,-1),-0.348249 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,18),(21,14),-0.0595217 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,-1),-0.315304 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,14),(21,-1),-0.231399 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,20),(21,19),(21,18),-0.0126829 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,14),-0.0852308 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,-1),-0.114023 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,20),(21,18),(21,14),-0.111758 # DEPENDENCYPART_TRISIBL
(21,20),(21,18),(21,-1),-0.105542 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,20),(21,14),(21,-1),-0.101999 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,19),(21,18),(21,14),0.00785465 # DEPENDENCYPART_TRISIBL
(21,19),(21,18),(21,-1),-0.0604862 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,19),(21,14),(21,-1),-0.0950754 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,18),(21,14),(21,-1),-0.105545 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,23),(22,24),-0.301997 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,21),(22,20),-0.207504 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,19),-0.133279 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,18),-0.160844 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,17),-0.162994 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,16),-0.155486 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,15),-0.127251 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,14),-0.0268682 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,12),-0.112217 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,4),-0.00805244 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,1),-0.0383411 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,-1),0.015237 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,20),(22,19),-0.268413 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,18),-0.0913027 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,17),-0.0872145 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,16),-0.0965472 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,15),-0.104845 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,14),-0.110972 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,12),-0.0234029 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,4),-0.111091 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,1),-0.129301 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,-1),-0.118035 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,19),(22,18),-0.174423 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,17),-0.19784 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,16),-0.202478 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,15),-0.0935451 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,14),-0.162543 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,12),-0.127782 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,4),-0.132573 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,1),-0.166549 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,-1),-0.227815 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,18),(22,17),-0.104753 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,16),-0.108729 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,15),-0.0645066 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,14),-0.101145 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,12),-0.0541806 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,4),-0.110183 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,1),-0.125346 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,-1),-0.0114937 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,17),(22,16),-0.153406 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,15),-0.117357 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,14),-0.105218 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,12),-0.091369 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,4),-0.0961498 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,1),-0.115899 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,-1),-0.13771 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,16),(22,15),-0.127251 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,16),(22,14),-0.0325345 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,16),(22,12),-0.110517 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,16),(22,4),-0.0137187 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,16),(22,1),-0.0440074 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,16),(22,-1),-0.0104932 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,15),(22,14),-0.116206 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,12),-0.0497398 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,4),-0.113373 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,1),-0.136741 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,-1),-0.0670136 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,14),(22,12),0.0122635 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,14),(22,4),-0.141596 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,14),(22,1),-0.180398 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,14),(22,-1),-0.200064 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,12),(22,4),-0.103289 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,12),(22,1),-0.118452 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,12),(22,-1),0.0110273 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,4),(22,1),-0.166824 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,4),(22,-1),-0.257276 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,1),(22,-1),-0.272169 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,20),(22,19),-0.0819522 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,18),-0.129729 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,17),0.021445 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,16),-0.08038 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,15),-0.0751699 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,14),-0.0549621 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,12),-0.127199 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,4),-0.0618236 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,1),-0.0595656 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,-1),-0.101907 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,19),(22,18),-0.142196 # DEPENDENCYPART_TRISIBL
