# _root_ The new expiration date is the date on which DIG 's financing commitments , which total about $ 240 million , are to expire .
#goldHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
#predictedHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
(10,6),(22,5),0.0865837 # DEPENDENCYPART_HEADBIGRAM
(10,6),(24,5),0.0898533 # DEPENDENCYPART_HEADBIGRAM
(10,7),(5,6),-0.178781 # DEPENDENCYPART_HEADBIGRAM
(10,7),(7,6),-0.0803424 # DEPENDENCYPART_HEADBIGRAM
(10,7),(8,6),-0.0910428 # DEPENDENCYPART_HEADBIGRAM
(10,7),(10,6),-0.0175756 # DEPENDENCYPART_HEADBIGRAM
(10,7),(13,6),0.111603 # DEPENDENCYPART_HEADBIGRAM
(10,9),(3,8),-0.222839 # DEPENDENCYPART_HEADBIGRAM
(10,9),(4,8),-0.222839 # DEPENDENCYPART_HEADBIGRAM
(10,9),(5,8),-0.218216 # DEPENDENCYPART_HEADBIGRAM
(10,9),(6,8),-0.258162 # DEPENDENCYPART_HEADBIGRAM
(10,9),(7,8),-0.262785 # DEPENDENCYPART_HEADBIGRAM
(10,9),(12,8),0.117469 # DEPENDENCYPART_HEADBIGRAM
(10,9),(16,8),0.112002 # DEPENDENCYPART_HEADBIGRAM
(10,9),(18,8),0.112467 # DEPENDENCYPART_HEADBIGRAM
(10,9),(22,8),0.0992793 # DEPENDENCYPART_HEADBIGRAM
(10,9),(24,8),0.0992722 # DEPENDENCYPART_HEADBIGRAM
(10,11),(5,10),-0.0881691 # DEPENDENCYPART_HEADBIGRAM
(10,11),(7,10),0.0526484 # DEPENDENCYPART_HEADBIGRAM
(10,11),(8,10),-0.0997669 # DEPENDENCYPART_HEADBIGRAM
(10,11),(9,10),-0.0574427 # DEPENDENCYPART_HEADBIGRAM
(10,11),(11,10),0.152201 # DEPENDENCYPART_HEADBIGRAM
(10,11),(12,10),0.297477 # DEPENDENCYPART_HEADBIGRAM
(10,11),(13,10),0.395418 # DEPENDENCYPART_HEADBIGRAM
(10,11),(16,10),0.198569 # DEPENDENCYPART_HEADBIGRAM
(10,11),(18,10),0.151738 # DEPENDENCYPART_HEADBIGRAM
(10,11),(22,10),0.169337 # DEPENDENCYPART_HEADBIGRAM
(10,12),(5,11),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(10,12),(7,11),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(10,12),(8,11),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(10,12),(9,11),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(10,12),(10,11),0.0899045 # DEPENDENCYPART_HEADBIGRAM
(10,12),(12,11),0.174295 # DEPENDENCYPART_HEADBIGRAM
(10,12),(13,11),0.174295 # DEPENDENCYPART_HEADBIGRAM
(10,12),(16,11),0.174295 # DEPENDENCYPART_HEADBIGRAM
(10,12),(22,11),0.174295 # DEPENDENCYPART_HEADBIGRAM
(10,13),(3,12),-0.0624214 # DEPENDENCYPART_HEADBIGRAM
(10,13),(5,12),-0.0631268 # DEPENDENCYPART_HEADBIGRAM
(10,13),(7,12),-0.0625293 # DEPENDENCYPART_HEADBIGRAM
(10,13),(8,12),-0.060577 # DEPENDENCYPART_HEADBIGRAM
(10,13),(9,12),-0.0623954 # DEPENDENCYPART_HEADBIGRAM
(10,13),(10,12),0.0690535 # DEPENDENCYPART_HEADBIGRAM
(10,13),(13,12),0.21782 # DEPENDENCYPART_HEADBIGRAM
(10,13),(16,12),0.188944 # DEPENDENCYPART_HEADBIGRAM
(10,13),(18,12),0.174293 # DEPENDENCYPART_HEADBIGRAM
(10,13),(22,12),0.174245 # DEPENDENCYPART_HEADBIGRAM
(10,14),(5,13),-0.0732056 # DEPENDENCYPART_HEADBIGRAM
(10,14),(7,13),-0.0789977 # DEPENDENCYPART_HEADBIGRAM
(10,14),(8,13),0.00269564 # DEPENDENCYPART_HEADBIGRAM
(10,14),(9,13),-0.0620792 # DEPENDENCYPART_HEADBIGRAM
(10,14),(10,13),0.0932156 # DEPENDENCYPART_HEADBIGRAM
(10,14),(12,13),0.0903002 # DEPENDENCYPART_HEADBIGRAM
(10,14),(16,13),0.166745 # DEPENDENCYPART_HEADBIGRAM
(10,14),(18,13),0.158525 # DEPENDENCYPART_HEADBIGRAM
(10,14),(22,13),0.172769 # DEPENDENCYPART_HEADBIGRAM
(10,14),(24,13),0.164335 # DEPENDENCYPART_HEADBIGRAM
(10,16),(5,15),-0.0610828 # DEPENDENCYPART_HEADBIGRAM
(10,16),(8,15),-0.056524 # DEPENDENCYPART_HEADBIGRAM
(10,16),(12,15),0.0699167 # DEPENDENCYPART_HEADBIGRAM
(10,16),(13,15),0.0732839 # DEPENDENCYPART_HEADBIGRAM
(10,16),(16,15),0.161577 # DEPENDENCYPART_HEADBIGRAM
(10,16),(17,15),0.170708 # DEPENDENCYPART_HEADBIGRAM
(10,16),(18,15),0.167152 # DEPENDENCYPART_HEADBIGRAM
(10,16),(20,15),0.167152 # DEPENDENCYPART_HEADBIGRAM
(10,16),(22,15),0.171801 # DEPENDENCYPART_HEADBIGRAM
(10,16),(24,15),0.171189 # DEPENDENCYPART_HEADBIGRAM
(10,21),(13,20),0.0859001 # DEPENDENCYPART_HEADBIGRAM
(10,21),(16,20),0.088465 # DEPENDENCYPART_HEADBIGRAM
(10,21),(17,20),0.0710826 # DEPENDENCYPART_HEADBIGRAM
(10,21),(18,20),0.163431 # DEPENDENCYPART_HEADBIGRAM
(10,21),(19,20),0.0934686 # DEPENDENCYPART_HEADBIGRAM
(10,21),(22,20),0.170052 # DEPENDENCYPART_HEADBIGRAM
(10,21),(24,20),0.167603 # DEPENDENCYPART_HEADBIGRAM
(11,7),(5,6),-0.177891 # DEPENDENCYPART_HEADBIGRAM
(11,7),(7,6),-0.0865645 # DEPENDENCYPART_HEADBIGRAM
(11,7),(8,6),-0.0906672 # DEPENDENCYPART_HEADBIGRAM
(11,7),(10,6),-0.0882001 # DEPENDENCYPART_HEADBIGRAM
(11,7),(13,6),0.109705 # DEPENDENCYPART_HEADBIGRAM
(11,9),(3,8),-0.218219 # DEPENDENCYPART_HEADBIGRAM
(11,9),(4,8),-0.218219 # DEPENDENCYPART_HEADBIGRAM
(11,9),(5,8),-0.218216 # DEPENDENCYPART_HEADBIGRAM
(11,9),(6,8),-0.258162 # DEPENDENCYPART_HEADBIGRAM
(11,9),(7,8),-0.258166 # DEPENDENCYPART_HEADBIGRAM
(11,9),(12,8),0.117957 # DEPENDENCYPART_HEADBIGRAM
(11,9),(16,8),0.112467 # DEPENDENCYPART_HEADBIGRAM
(11,9),(18,8),0.112467 # DEPENDENCYPART_HEADBIGRAM
(11,9),(22,8),0.0992793 # DEPENDENCYPART_HEADBIGRAM
(11,9),(24,8),0.0992793 # DEPENDENCYPART_HEADBIGRAM
(11,10),(5,9),-0.206072 # DEPENDENCYPART_HEADBIGRAM
(11,10),(7,9),-0.164192 # DEPENDENCYPART_HEADBIGRAM
(11,10),(8,9),-0.164192 # DEPENDENCYPART_HEADBIGRAM
(11,10),(10,9),-0.090433 # DEPENDENCYPART_HEADBIGRAM
(11,10),(11,9),0.087598 # DEPENDENCYPART_HEADBIGRAM
(11,10),(12,9),0.1145 # DEPENDENCYPART_HEADBIGRAM
(11,10),(13,9),0.1145 # DEPENDENCYPART_HEADBIGRAM
(11,10),(16,9),0.109786 # DEPENDENCYPART_HEADBIGRAM
(11,10),(18,9),0.109786 # DEPENDENCYPART_HEADBIGRAM
(11,10),(22,9),0.0951718 # DEPENDENCYPART_HEADBIGRAM
(12,4),(2,3),-0.221013 # DEPENDENCYPART_HEADBIGRAM
(12,4),(4,3),0.000977005 # DEPENDENCYPART_HEADBIGRAM
(12,4),(5,3),-0.0897112 # DEPENDENCYPART_HEADBIGRAM
(12,4),(7,3),-0.0882125 # DEPENDENCYPART_HEADBIGRAM
(12,4),(13,3),0.0985514 # DEPENDENCYPART_HEADBIGRAM
(12,5),(0,4),-0.207837 # DEPENDENCYPART_HEADBIGRAM
(12,5),(3,4),-0.203821 # DEPENDENCYPART_HEADBIGRAM
(12,5),(5,4),-0.0820309 # DEPENDENCYPART_HEADBIGRAM
(12,5),(7,4),-0.0867793 # DEPENDENCYPART_HEADBIGRAM
(12,5),(8,4),-0.079912 # DEPENDENCYPART_HEADBIGRAM
(12,5),(12,4),0.0877165 # DEPENDENCYPART_HEADBIGRAM
(12,5),(13,4),0.098604 # DEPENDENCYPART_HEADBIGRAM
(12,5),(16,4),0.0979225 # DEPENDENCYPART_HEADBIGRAM
(12,5),(18,4),0.097967 # DEPENDENCYPART_HEADBIGRAM
(12,5),(22,4),0.097945 # DEPENDENCYPART_HEADBIGRAM
(12,7),(5,6),-0.177817 # DEPENDENCYPART_HEADBIGRAM
(12,7),(7,6),-0.01051 # DEPENDENCYPART_HEADBIGRAM
(12,7),(8,6),-0.0902545 # DEPENDENCYPART_HEADBIGRAM
(12,7),(10,6),-0.0891485 # DEPENDENCYPART_HEADBIGRAM
(12,7),(13,6),0.100529 # DEPENDENCYPART_HEADBIGRAM
(12,8),(3,7),-0.159388 # DEPENDENCYPART_HEADBIGRAM
(12,8),(4,7),-0.159388 # DEPENDENCYPART_HEADBIGRAM
(12,8),(5,7),-0.133501 # DEPENDENCYPART_HEADBIGRAM
(12,8),(8,7),-0.0832749 # DEPENDENCYPART_HEADBIGRAM
(12,8),(10,7),-0.0922544 # DEPENDENCYPART_HEADBIGRAM
(12,8),(11,7),-0.0942269 # DEPENDENCYPART_HEADBIGRAM
(12,8),(12,7),0.191218 # DEPENDENCYPART_HEADBIGRAM
(12,8),(13,7),0.109328 # DEPENDENCYPART_HEADBIGRAM
(12,8),(16,7),0.114995 # DEPENDENCYPART_HEADBIGRAM
(12,8),(22,7),0.0939808 # DEPENDENCYPART_HEADBIGRAM
(12,9),(3,8),-0.205417 # DEPENDENCYPART_HEADBIGRAM
(12,9),(4,8),-0.205417 # DEPENDENCYPART_HEADBIGRAM
(12,9),(5,8),-0.205229 # DEPENDENCYPART_HEADBIGRAM
(12,9),(6,8),-0.220412 # DEPENDENCYPART_HEADBIGRAM
(12,9),(7,8),-0.220608 # DEPENDENCYPART_HEADBIGRAM
(12,9),(12,8),0.0982995 # DEPENDENCYPART_HEADBIGRAM
(12,9),(16,8),0.0985599 # DEPENDENCYPART_HEADBIGRAM
(12,9),(18,8),0.0985604 # DEPENDENCYPART_HEADBIGRAM
(12,9),(22,8),0.098331 # DEPENDENCYPART_HEADBIGRAM
(12,9),(24,8),0.0983288 # DEPENDENCYPART_HEADBIGRAM
(12,10),(5,9),-0.206085 # DEPENDENCYPART_HEADBIGRAM
(12,10),(7,9),-0.164192 # DEPENDENCYPART_HEADBIGRAM
(12,10),(8,9),-0.164192 # DEPENDENCYPART_HEADBIGRAM
(12,10),(10,9),-0.090433 # DEPENDENCYPART_HEADBIGRAM
(12,10),(11,9),-0.0869096 # DEPENDENCYPART_HEADBIGRAM
(12,10),(12,9),0.0906281 # DEPENDENCYPART_HEADBIGRAM
(12,10),(13,9),0.1145 # DEPENDENCYPART_HEADBIGRAM
(12,10),(16,9),0.109786 # DEPENDENCYPART_HEADBIGRAM
(12,10),(18,9),0.109786 # DEPENDENCYPART_HEADBIGRAM
(12,10),(22,9),0.0951718 # DEPENDENCYPART_HEADBIGRAM
(12,11),(5,10),-0.204326 # DEPENDENCYPART_HEADBIGRAM
(12,11),(7,10),-0.204338 # DEPENDENCYPART_HEADBIGRAM
(12,11),(8,10),-0.219266 # DEPENDENCYPART_HEADBIGRAM
(12,11),(9,10),-0.218476 # DEPENDENCYPART_HEADBIGRAM
(12,11),(11,10),-0.0885345 # DEPENDENCYPART_HEADBIGRAM
(12,11),(12,10),0.0962283 # DEPENDENCYPART_HEADBIGRAM
(12,11),(13,10),0.0946673 # DEPENDENCYPART_HEADBIGRAM
(12,11),(16,10),0.092431 # DEPENDENCYPART_HEADBIGRAM
(12,11),(18,10),0.0924351 # DEPENDENCYPART_HEADBIGRAM
(12,11),(22,10),0.0940974 # DEPENDENCYPART_HEADBIGRAM
(12,13),(3,12),-0.0272128 # DEPENDENCYPART_HEADBIGRAM
(12,13),(5,12),0.0345814 # DEPENDENCYPART_HEADBIGRAM
(12,13),(7,12),0.00102574 # DEPENDENCYPART_HEADBIGRAM
(12,13),(8,12),-0.0561569 # DEPENDENCYPART_HEADBIGRAM
(12,13),(9,12),-0.0218032 # DEPENDENCYPART_HEADBIGRAM
(12,13),(10,12),-0.116695 # DEPENDENCYPART_HEADBIGRAM
(12,13),(13,12),-0.00798703 # DEPENDENCYPART_HEADBIGRAM
(12,13),(16,12),0.174714 # DEPENDENCYPART_HEADBIGRAM
(12,13),(18,12),0.186019 # DEPENDENCYPART_HEADBIGRAM
(12,13),(22,12),0.199254 # DEPENDENCYPART_HEADBIGRAM
(12,14),(5,13),-0.064203 # DEPENDENCYPART_HEADBIGRAM
(12,14),(7,13),-0.0651811 # DEPENDENCYPART_HEADBIGRAM
(12,14),(8,13),-0.0442944 # DEPENDENCYPART_HEADBIGRAM
(12,14),(9,13),-0.0650687 # DEPENDENCYPART_HEADBIGRAM
(12,14),(10,13),-0.0653072 # DEPENDENCYPART_HEADBIGRAM
(12,14),(12,13),0.0437526 # DEPENDENCYPART_HEADBIGRAM
(12,14),(16,13),0.182762 # DEPENDENCYPART_HEADBIGRAM
(12,14),(18,13),0.184743 # DEPENDENCYPART_HEADBIGRAM
(12,14),(22,13),0.170573 # DEPENDENCYPART_HEADBIGRAM
(12,14),(24,13),0.170618 # DEPENDENCYPART_HEADBIGRAM
(12,15),(3,14),-0.048123 # DEPENDENCYPART_HEADBIGRAM
(12,15),(4,14),-0.0524 # DEPENDENCYPART_HEADBIGRAM
(12,15),(5,14),-0.0720443 # DEPENDENCYPART_HEADBIGRAM
(12,15),(7,14),-0.0524 # DEPENDENCYPART_HEADBIGRAM
(12,15),(10,14),-0.0559217 # DEPENDENCYPART_HEADBIGRAM
(12,15),(12,14),0.0684291 # DEPENDENCYPART_HEADBIGRAM
(12,15),(13,14),0.0643585 # DEPENDENCYPART_HEADBIGRAM
(12,15),(16,14),0.174128 # DEPENDENCYPART_HEADBIGRAM
(12,15),(18,14),0.168178 # DEPENDENCYPART_HEADBIGRAM
(12,15),(22,14),0.173527 # DEPENDENCYPART_HEADBIGRAM
(12,16),(5,15),-0.0610892 # DEPENDENCYPART_HEADBIGRAM
(12,16),(8,15),-0.0610856 # DEPENDENCYPART_HEADBIGRAM
(12,16),(12,15),0.0705921 # DEPENDENCYPART_HEADBIGRAM
(12,16),(13,15),0.0606109 # DEPENDENCYPART_HEADBIGRAM
(12,16),(16,15),0.186444 # DEPENDENCYPART_HEADBIGRAM
(12,16),(17,15),0.170867 # DEPENDENCYPART_HEADBIGRAM
(12,16),(18,15),0.163359 # DEPENDENCYPART_HEADBIGRAM
(12,16),(20,15),0.163359 # DEPENDENCYPART_HEADBIGRAM
(12,16),(22,15),0.167873 # DEPENDENCYPART_HEADBIGRAM
(12,16),(24,15),0.167879 # DEPENDENCYPART_HEADBIGRAM
(12,17),(0,16),-0.0253744 # DEPENDENCYPART_HEADBIGRAM
(12,17),(5,16),-0.052651 # DEPENDENCYPART_HEADBIGRAM
(12,17),(7,16),-0.0626435 # DEPENDENCYPART_HEADBIGRAM
(12,17),(8,16),-0.0647808 # DEPENDENCYPART_HEADBIGRAM
(12,17),(10,16),-0.0617491 # DEPENDENCYPART_HEADBIGRAM
(12,17),(12,16),0.067575 # DEPENDENCYPART_HEADBIGRAM
(12,17),(13,16),0.0723797 # DEPENDENCYPART_HEADBIGRAM
(12,17),(17,16),0.174295 # DEPENDENCYPART_HEADBIGRAM
(12,17),(18,16),0.174295 # DEPENDENCYPART_HEADBIGRAM
(12,17),(22,16),0.167785 # DEPENDENCYPART_HEADBIGRAM
(12,18),(5,17),-0.0610823 # DEPENDENCYPART_HEADBIGRAM
(12,18),(7,17),-0.0610816 # DEPENDENCYPART_HEADBIGRAM
(12,18),(12,17),0.0676647 # DEPENDENCYPART_HEADBIGRAM
(12,18),(13,17),0.0721344 # DEPENDENCYPART_HEADBIGRAM
(12,18),(16,17),0.0695501 # DEPENDENCYPART_HEADBIGRAM
(12,18),(18,17),0.201208 # DEPENDENCYPART_HEADBIGRAM
(12,18),(19,17),0.174295 # DEPENDENCYPART_HEADBIGRAM
(12,18),(20,17),0.17405 # DEPENDENCYPART_HEADBIGRAM
(12,18),(22,17),0.17405 # DEPENDENCYPART_HEADBIGRAM
(12,18),(24,17),0.174221 # DEPENDENCYPART_HEADBIGRAM
(12,21),(13,20),0.0691604 # DEPENDENCYPART_HEADBIGRAM
(12,21),(16,20),0.058908 # DEPENDENCYPART_HEADBIGRAM
(12,21),(17,20),0.0591647 # DEPENDENCYPART_HEADBIGRAM
(12,21),(18,20),0.131196 # DEPENDENCYPART_HEADBIGRAM
(12,21),(19,20),0.133929 # DEPENDENCYPART_HEADBIGRAM
(12,21),(22,20),0.168496 # DEPENDENCYPART_HEADBIGRAM
(12,21),(24,20),0.166764 # DEPENDENCYPART_HEADBIGRAM
(12,22),(5,21),-0.0672793 # DEPENDENCYPART_HEADBIGRAM
(12,22),(7,21),-0.0671053 # DEPENDENCYPART_HEADBIGRAM
(12,22),(10,21),-0.067892 # DEPENDENCYPART_HEADBIGRAM
(12,22),(12,21),0.0640016 # DEPENDENCYPART_HEADBIGRAM
(12,22),(13,21),0.0685447 # DEPENDENCYPART_HEADBIGRAM
(12,22),(16,21),0.0657037 # DEPENDENCYPART_HEADBIGRAM
(12,22),(18,21),0.0657125 # DEPENDENCYPART_HEADBIGRAM
(12,22),(20,21),0.061817 # DEPENDENCYPART_HEADBIGRAM
(12,22),(22,21),0.18252 # DEPENDENCYPART_HEADBIGRAM
(12,22),(24,21),0.173374 # DEPENDENCYPART_HEADBIGRAM
(12,23),(0,22),-0.0654183 # DEPENDENCYPART_HEADBIGRAM
(12,23),(5,22),-0.0610889 # DEPENDENCYPART_HEADBIGRAM
(12,23),(7,22),-0.0611164 # DEPENDENCYPART_HEADBIGRAM
(12,23),(12,22),0.0679149 # DEPENDENCYPART_HEADBIGRAM
(12,23),(13,22),0.0650335 # DEPENDENCYPART_HEADBIGRAM
(12,23),(16,22),0.069207 # DEPENDENCYPART_HEADBIGRAM
(12,23),(17,22),0.0704474 # DEPENDENCYPART_HEADBIGRAM
(12,23),(18,22),0.0704705 # DEPENDENCYPART_HEADBIGRAM
(12,23),(19,22),0.0704746 # DEPENDENCYPART_HEADBIGRAM
(12,23),(20,22),0.0717149 # DEPENDENCYPART_HEADBIGRAM
(13,3),(1,2),-0.207849 # DEPENDENCYPART_HEADBIGRAM
(13,3),(3,2),0.000213031 # DEPENDENCYPART_HEADBIGRAM
(13,3),(4,2),-0.0915838 # DEPENDENCYPART_HEADBIGRAM
(13,3),(5,2),-0.0919877 # DEPENDENCYPART_HEADBIGRAM
(13,3),(7,2),-0.0921857 # DEPENDENCYPART_HEADBIGRAM
(13,4),(2,3),-0.222486 # DEPENDENCYPART_HEADBIGRAM
(13,4),(4,3),-0.0819497 # DEPENDENCYPART_HEADBIGRAM
(13,4),(5,3),-0.093199 # DEPENDENCYPART_HEADBIGRAM
(13,4),(7,3),-0.0921558 # DEPENDENCYPART_HEADBIGRAM
(13,4),(13,3),0.226314 # DEPENDENCYPART_HEADBIGRAM
(13,5),(0,4),-0.207871 # DEPENDENCYPART_HEADBIGRAM
(13,5),(3,4),-0.20362 # DEPENDENCYPART_HEADBIGRAM
(13,5),(5,4),-0.0878172 # DEPENDENCYPART_HEADBIGRAM
(13,5),(7,4),-0.0864975 # DEPENDENCYPART_HEADBIGRAM
(13,5),(8,4),-0.0961 # DEPENDENCYPART_HEADBIGRAM
(13,5),(12,4),-0.0875465 # DEPENDENCYPART_HEADBIGRAM
(13,5),(13,4),0.0935928 # DEPENDENCYPART_HEADBIGRAM
(13,5),(16,4),0.0971759 # DEPENDENCYPART_HEADBIGRAM
(13,5),(18,4),0.0979624 # DEPENDENCYPART_HEADBIGRAM
(13,5),(22,4),0.0971611 # DEPENDENCYPART_HEADBIGRAM
(13,6),(0,5),-0.24126 # DEPENDENCYPART_HEADBIGRAM
(13,6),(4,5),-0.226316 # DEPENDENCYPART_HEADBIGRAM
(13,6),(8,5),-0.0813032 # DEPENDENCYPART_HEADBIGRAM
(13,6),(10,5),-0.0844008 # DEPENDENCYPART_HEADBIGRAM
(13,6),(12,5),-0.0855889 # DEPENDENCYPART_HEADBIGRAM
(13,6),(13,5),0.105153 # DEPENDENCYPART_HEADBIGRAM
(13,6),(16,5),0.0917588 # DEPENDENCYPART_HEADBIGRAM
(13,6),(18,5),0.101653 # DEPENDENCYPART_HEADBIGRAM
(13,6),(22,5),0.103106 # DEPENDENCYPART_HEADBIGRAM
(13,6),(24,5),0.0926109 # DEPENDENCYPART_HEADBIGRAM
(13,7),(5,6),-0.198438 # DEPENDENCYPART_HEADBIGRAM
(13,7),(7,6),-0.0221019 # DEPENDENCYPART_HEADBIGRAM
(13,7),(8,6),-0.0922413 # DEPENDENCYPART_HEADBIGRAM
(13,7),(10,6),-0.0911085 # DEPENDENCYPART_HEADBIGRAM
(13,7),(13,6),0.0626623 # DEPENDENCYPART_HEADBIGRAM
(13,9),(3,8),-0.224728 # DEPENDENCYPART_HEADBIGRAM
(13,9),(4,8),-0.224728 # DEPENDENCYPART_HEADBIGRAM
(13,9),(5,8),-0.20733 # DEPENDENCYPART_HEADBIGRAM
(13,9),(6,8),-0.220412 # DEPENDENCYPART_HEADBIGRAM
(13,9),(7,8),-0.239919 # DEPENDENCYPART_HEADBIGRAM
(13,9),(12,8),-0.0898701 # DEPENDENCYPART_HEADBIGRAM
(13,9),(16,8),0.0977473 # DEPENDENCYPART_HEADBIGRAM
(13,9),(18,8),0.0985604 # DEPENDENCYPART_HEADBIGRAM
(13,9),(22,8),0.0968555 # DEPENDENCYPART_HEADBIGRAM
(13,9),(24,8),0.122606 # DEPENDENCYPART_HEADBIGRAM
(13,10),(5,9),-0.196023 # DEPENDENCYPART_HEADBIGRAM
(13,10),(7,9),-0.199053 # DEPENDENCYPART_HEADBIGRAM
(13,10),(8,9),-0.197518 # DEPENDENCYPART_HEADBIGRAM
(13,10),(10,9),-0.0868402 # DEPENDENCYPART_HEADBIGRAM
(13,10),(11,9),-0.086039 # DEPENDENCYPART_HEADBIGRAM
(13,10),(12,9),-0.0863336 # DEPENDENCYPART_HEADBIGRAM
(13,10),(13,9),0.0957449 # DEPENDENCYPART_HEADBIGRAM
(13,10),(16,9),0.0946464 # DEPENDENCYPART_HEADBIGRAM
(13,10),(18,9),0.102679 # DEPENDENCYPART_HEADBIGRAM
(13,10),(22,9),0.0915612 # DEPENDENCYPART_HEADBIGRAM
(13,11),(5,10),-0.204991 # DEPENDENCYPART_HEADBIGRAM
(13,11),(7,10),-0.204351 # DEPENDENCYPART_HEADBIGRAM
(13,11),(8,10),-0.218485 # DEPENDENCYPART_HEADBIGRAM
(13,11),(9,10),-0.218476 # DEPENDENCYPART_HEADBIGRAM
(13,11),(11,10),-0.0874229 # DEPENDENCYPART_HEADBIGRAM
(13,11),(12,10),-0.0863294 # DEPENDENCYPART_HEADBIGRAM
(13,11),(13,10),0.128689 # DEPENDENCYPART_HEADBIGRAM
(13,11),(16,10),0.0918965 # DEPENDENCYPART_HEADBIGRAM
(13,11),(18,10),0.0924351 # DEPENDENCYPART_HEADBIGRAM
(13,11),(22,10),0.0932591 # DEPENDENCYPART_HEADBIGRAM
(13,12),(5,11),-0.199117 # DEPENDENCYPART_HEADBIGRAM
(13,12),(7,11),-0.181129 # DEPENDENCYPART_HEADBIGRAM
(13,12),(8,11),-0.194528 # DEPENDENCYPART_HEADBIGRAM
(13,12),(9,11),-0.159845 # DEPENDENCYPART_HEADBIGRAM
(13,12),(10,11),-0.142736 # DEPENDENCYPART_HEADBIGRAM
(13,12),(12,11),-0.0881347 # DEPENDENCYPART_HEADBIGRAM
(13,12),(13,11),0.101883 # DEPENDENCYPART_HEADBIGRAM
(13,12),(16,11),0.0989503 # DEPENDENCYPART_HEADBIGRAM
(13,12),(22,11),0.0990153 # DEPENDENCYPART_HEADBIGRAM
(13,14),(5,13),-0.0281958 # DEPENDENCYPART_HEADBIGRAM
(13,14),(7,13),0.0112755 # DEPENDENCYPART_HEADBIGRAM
(13,14),(8,13),-0.0372199 # DEPENDENCYPART_HEADBIGRAM
(13,14),(9,13),-0.00483185 # DEPENDENCYPART_HEADBIGRAM
(13,14),(10,13),0.0402864 # DEPENDENCYPART_HEADBIGRAM
(13,14),(12,13),-0.0329271 # DEPENDENCYPART_HEADBIGRAM
(13,14),(16,13),0.0726829 # DEPENDENCYPART_HEADBIGRAM
(13,14),(18,13),0.0758311 # DEPENDENCYPART_HEADBIGRAM
(13,14),(22,13),0.270944 # DEPENDENCYPART_HEADBIGRAM
(13,14),(24,13),0.254978 # DEPENDENCYPART_HEADBIGRAM
(13,15),(3,14),-0.0633307 # DEPENDENCYPART_HEADBIGRAM
(13,15),(4,14),-0.0629765 # DEPENDENCYPART_HEADBIGRAM
(13,15),(5,14),-0.0668585 # DEPENDENCYPART_HEADBIGRAM
(13,15),(7,14),-0.0629765 # DEPENDENCYPART_HEADBIGRAM
(13,15),(10,14),-0.0721987 # DEPENDENCYPART_HEADBIGRAM
(13,15),(12,14),-0.0621107 # DEPENDENCYPART_HEADBIGRAM
(13,15),(13,14),0.055568 # DEPENDENCYPART_HEADBIGRAM
(13,15),(16,14),0.164822 # DEPENDENCYPART_HEADBIGRAM
(13,15),(18,14),0.173679 # DEPENDENCYPART_HEADBIGRAM
(13,15),(22,14),0.166464 # DEPENDENCYPART_HEADBIGRAM
(13,16),(5,15),-0.0611234 # DEPENDENCYPART_HEADBIGRAM
(13,16),(8,15),-0.0219847 # DEPENDENCYPART_HEADBIGRAM
(13,16),(12,15),-0.0616388 # DEPENDENCYPART_HEADBIGRAM
(13,16),(13,15),0.0691953 # DEPENDENCYPART_HEADBIGRAM
(13,16),(16,15),0.435209 # DEPENDENCYPART_HEADBIGRAM
(13,16),(17,15),0.170867 # DEPENDENCYPART_HEADBIGRAM
(13,16),(18,15),0.163359 # DEPENDENCYPART_HEADBIGRAM
(13,16),(20,15),0.163359 # DEPENDENCYPART_HEADBIGRAM
(13,16),(22,15),0.166866 # DEPENDENCYPART_HEADBIGRAM
(13,16),(24,15),0.167878 # DEPENDENCYPART_HEADBIGRAM
(13,17),(0,16),-0.0590061 # DEPENDENCYPART_HEADBIGRAM
(13,17),(5,16),-0.0542954 # DEPENDENCYPART_HEADBIGRAM
(13,17),(7,16),-0.0588877 # DEPENDENCYPART_HEADBIGRAM
(13,17),(8,16),-0.0602593 # DEPENDENCYPART_HEADBIGRAM
(13,17),(10,16),-0.0618997 # DEPENDENCYPART_HEADBIGRAM
(13,17),(12,16),-0.0581117 # DEPENDENCYPART_HEADBIGRAM
(13,17),(13,16),0.0729699 # DEPENDENCYPART_HEADBIGRAM
(13,17),(17,16),0.174295 # DEPENDENCYPART_HEADBIGRAM
(13,17),(18,16),0.174275 # DEPENDENCYPART_HEADBIGRAM
(13,17),(22,16),0.170048 # DEPENDENCYPART_HEADBIGRAM
(13,18),(5,17),-0.0612 # DEPENDENCYPART_HEADBIGRAM
(13,18),(7,17),-0.0611134 # DEPENDENCYPART_HEADBIGRAM
(13,18),(12,17),-0.0620822 # DEPENDENCYPART_HEADBIGRAM
(13,18),(13,17),0.0660049 # DEPENDENCYPART_HEADBIGRAM
(13,18),(16,17),0.0686177 # DEPENDENCYPART_HEADBIGRAM
