# _root_ Hertz Corp. of Park Ridge , N.J. , said it retained Merrill Lynch Capital Markets to sell its Hertz Equipment Rental Corp. unit .
#goldHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,11,16,23,23,23,23,23,17,9,
#predictedHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,15,16,23,23,23,23,23,17,9,
(15,4),(4,3),-0.100519 # DEPENDENCYPART_HEADBIGRAM
(15,4),(5,3),-0.0509702 # DEPENDENCYPART_HEADBIGRAM
(15,4),(7,3),-0.052125 # DEPENDENCYPART_HEADBIGRAM
(15,4),(9,3),-0.091132 # DEPENDENCYPART_HEADBIGRAM
(15,4),(11,3),-0.107062 # DEPENDENCYPART_HEADBIGRAM
(15,4),(16,3),0.121658 # DEPENDENCYPART_HEADBIGRAM
(15,4),(17,3),0.089288 # DEPENDENCYPART_HEADBIGRAM
(15,4),(23,3),0.0951827 # DEPENDENCYPART_HEADBIGRAM
(15,5),(1,4),-0.127515 # DEPENDENCYPART_HEADBIGRAM
(15,5),(2,4),-0.151614 # DEPENDENCYPART_HEADBIGRAM
(15,5),(3,4),-0.209957 # DEPENDENCYPART_HEADBIGRAM
(15,5),(5,4),0.0498435 # DEPENDENCYPART_HEADBIGRAM
(15,5),(7,4),-0.0671753 # DEPENDENCYPART_HEADBIGRAM
(15,5),(9,4),-0.125043 # DEPENDENCYPART_HEADBIGRAM
(15,5),(11,4),-0.118062 # DEPENDENCYPART_HEADBIGRAM
(15,5),(15,4),0.137973 # DEPENDENCYPART_HEADBIGRAM
(15,5),(21,4),0.106937 # DEPENDENCYPART_HEADBIGRAM
(15,5),(23,4),0.0743736 # DEPENDENCYPART_HEADBIGRAM
(15,6),(1,5),-0.22158 # DEPENDENCYPART_HEADBIGRAM
(15,6),(2,5),-0.23452 # DEPENDENCYPART_HEADBIGRAM
(15,6),(3,5),-0.186624 # DEPENDENCYPART_HEADBIGRAM
(15,6),(4,5),-0.187621 # DEPENDENCYPART_HEADBIGRAM
(15,6),(7,5),-0.0858764 # DEPENDENCYPART_HEADBIGRAM
(15,6),(9,5),-0.113945 # DEPENDENCYPART_HEADBIGRAM
(15,6),(11,5),-0.0929575 # DEPENDENCYPART_HEADBIGRAM
(15,6),(15,5),0.222839 # DEPENDENCYPART_HEADBIGRAM
(15,6),(16,5),0.0763521 # DEPENDENCYPART_HEADBIGRAM
(15,6),(23,5),0.0566047 # DEPENDENCYPART_HEADBIGRAM
(15,7),(1,6),-0.142989 # DEPENDENCYPART_HEADBIGRAM
(15,7),(2,6),-0.159374 # DEPENDENCYPART_HEADBIGRAM
(15,7),(3,6),-0.220219 # DEPENDENCYPART_HEADBIGRAM
(15,7),(4,6),-0.136769 # DEPENDENCYPART_HEADBIGRAM
(15,7),(5,6),-0.136769 # DEPENDENCYPART_HEADBIGRAM
(15,7),(7,6),-0.063762 # DEPENDENCYPART_HEADBIGRAM
(15,7),(9,6),-0.0532462 # DEPENDENCYPART_HEADBIGRAM
(15,7),(11,6),-0.0787869 # DEPENDENCYPART_HEADBIGRAM
(15,7),(15,6),0.162666 # DEPENDENCYPART_HEADBIGRAM
(15,7),(16,6),0.0838669 # DEPENDENCYPART_HEADBIGRAM
(15,8),(1,7),-0.187351 # DEPENDENCYPART_HEADBIGRAM
(15,8),(2,7),-0.222642 # DEPENDENCYPART_HEADBIGRAM
(15,8),(3,7),-0.208005 # DEPENDENCYPART_HEADBIGRAM
(15,8),(4,7),-0.203551 # DEPENDENCYPART_HEADBIGRAM
(15,8),(5,7),-0.18496 # DEPENDENCYPART_HEADBIGRAM
(15,8),(8,7),-0.0902311 # DEPENDENCYPART_HEADBIGRAM
(15,8),(9,7),-0.106182 # DEPENDENCYPART_HEADBIGRAM
(15,8),(11,7),-0.106604 # DEPENDENCYPART_HEADBIGRAM
(15,8),(15,7),0.229669 # DEPENDENCYPART_HEADBIGRAM
(15,8),(23,7),0.0557935 # DEPENDENCYPART_HEADBIGRAM
(15,10),(0,9),-0.208855 # DEPENDENCYPART_HEADBIGRAM
(15,10),(1,9),-0.201374 # DEPENDENCYPART_HEADBIGRAM
(15,10),(2,9),-0.201376 # DEPENDENCYPART_HEADBIGRAM
(15,10),(5,9),-0.194373 # DEPENDENCYPART_HEADBIGRAM
(15,10),(7,9),-0.19917 # DEPENDENCYPART_HEADBIGRAM
(15,10),(11,9),-0.0860607 # DEPENDENCYPART_HEADBIGRAM
(15,11),(1,10),-0.199086 # DEPENDENCYPART_HEADBIGRAM
(15,11),(2,10),-0.199086 # DEPENDENCYPART_HEADBIGRAM
(15,11),(3,10),-0.202858 # DEPENDENCYPART_HEADBIGRAM
(15,11),(5,10),-0.199087 # DEPENDENCYPART_HEADBIGRAM
(15,11),(7,10),-0.199087 # DEPENDENCYPART_HEADBIGRAM
(15,11),(9,10),-0.206082 # DEPENDENCYPART_HEADBIGRAM
(15,11),(11,10),-0.0731583 # DEPENDENCYPART_HEADBIGRAM
(15,11),(15,10),0.0869331 # DEPENDENCYPART_HEADBIGRAM
(15,12),(0,11),0.0473647 # DEPENDENCYPART_HEADBIGRAM
(15,12),(1,11),-0.217668 # DEPENDENCYPART_HEADBIGRAM
(15,12),(2,11),-0.217668 # DEPENDENCYPART_HEADBIGRAM
(15,12),(3,11),-0.224957 # DEPENDENCYPART_HEADBIGRAM
(15,12),(4,11),-0.217668 # DEPENDENCYPART_HEADBIGRAM
(15,12),(5,11),-0.217668 # DEPENDENCYPART_HEADBIGRAM
(15,12),(7,11),-0.210147 # DEPENDENCYPART_HEADBIGRAM
(15,12),(9,11),-0.184208 # DEPENDENCYPART_HEADBIGRAM
(15,12),(10,11),-0.185067 # DEPENDENCYPART_HEADBIGRAM
(15,12),(15,11),0.107285 # DEPENDENCYPART_HEADBIGRAM
(15,13),(5,12),-0.130594 # DEPENDENCYPART_HEADBIGRAM
(15,13),(9,12),-0.294856 # DEPENDENCYPART_HEADBIGRAM
(15,13),(11,12),-0.387393 # DEPENDENCYPART_HEADBIGRAM
(15,13),(13,12),-0.144314 # DEPENDENCYPART_HEADBIGRAM
(15,13),(14,12),-0.067752 # DEPENDENCYPART_HEADBIGRAM
(15,13),(15,12),0.363021 # DEPENDENCYPART_HEADBIGRAM
(15,13),(16,12),0.0884472 # DEPENDENCYPART_HEADBIGRAM
(15,13),(20,12),0.0970134 # DEPENDENCYPART_HEADBIGRAM
(15,13),(21,12),0.0970435 # DEPENDENCYPART_HEADBIGRAM
(15,13),(23,12),0.0704189 # DEPENDENCYPART_HEADBIGRAM
(15,14),(5,13),-0.130169 # DEPENDENCYPART_HEADBIGRAM
(15,14),(9,13),-0.294864 # DEPENDENCYPART_HEADBIGRAM
(15,14),(11,13),-0.387393 # DEPENDENCYPART_HEADBIGRAM
(15,14),(12,13),-0.266724 # DEPENDENCYPART_HEADBIGRAM
(15,14),(14,13),-0.13756 # DEPENDENCYPART_HEADBIGRAM
(15,14),(15,13),0.258929 # DEPENDENCYPART_HEADBIGRAM
(15,14),(16,13),0.0876809 # DEPENDENCYPART_HEADBIGRAM
(15,14),(17,13),0.103276 # DEPENDENCYPART_HEADBIGRAM
(15,14),(21,13),0.0976214 # DEPENDENCYPART_HEADBIGRAM
(15,14),(23,13),0.0650684 # DEPENDENCYPART_HEADBIGRAM
(15,16),(1,15),-0.0468251 # DEPENDENCYPART_HEADBIGRAM
(15,16),(3,15),-0.0848496 # DEPENDENCYPART_HEADBIGRAM
(15,16),(5,15),-0.0438179 # DEPENDENCYPART_HEADBIGRAM
(15,16),(9,15),-0.0508612 # DEPENDENCYPART_HEADBIGRAM
(15,16),(11,15),-0.0407375 # DEPENDENCYPART_HEADBIGRAM
(15,16),(14,15),-0.045262 # DEPENDENCYPART_HEADBIGRAM
(15,16),(16,15),0.139112 # DEPENDENCYPART_HEADBIGRAM
(15,16),(17,15),0.170887 # DEPENDENCYPART_HEADBIGRAM
(15,16),(21,15),0.206476 # DEPENDENCYPART_HEADBIGRAM
(15,16),(23,15),0.172037 # DEPENDENCYPART_HEADBIGRAM
(15,17),(1,16),-0.061707 # DEPENDENCYPART_HEADBIGRAM
(15,17),(5,16),-0.061707 # DEPENDENCYPART_HEADBIGRAM
(15,17),(9,16),-0.0643214 # DEPENDENCYPART_HEADBIGRAM
(15,17),(10,16),-0.0616072 # DEPENDENCYPART_HEADBIGRAM
(15,17),(11,16),-0.0674615 # DEPENDENCYPART_HEADBIGRAM
(15,17),(13,16),-0.0648232 # DEPENDENCYPART_HEADBIGRAM
(15,17),(14,16),-0.064175 # DEPENDENCYPART_HEADBIGRAM
(15,17),(15,16),0.0607055 # DEPENDENCYPART_HEADBIGRAM
(15,17),(18,16),0.173666 # DEPENDENCYPART_HEADBIGRAM
(15,17),(23,16),0.177379 # DEPENDENCYPART_HEADBIGRAM
(15,19),(16,18),0.0697799 # DEPENDENCYPART_HEADBIGRAM
(15,19),(17,18),0.0699577 # DEPENDENCYPART_HEADBIGRAM
(15,19),(19,18),0.169949 # DEPENDENCYPART_HEADBIGRAM
(15,19),(20,18),0.173107 # DEPENDENCYPART_HEADBIGRAM
(15,19),(21,18),0.173077 # DEPENDENCYPART_HEADBIGRAM
(15,19),(22,18),0.173077 # DEPENDENCYPART_HEADBIGRAM
(15,19),(23,18),0.159579 # DEPENDENCYPART_HEADBIGRAM
(15,20),(11,19),-0.0928979 # DEPENDENCYPART_HEADBIGRAM
(15,20),(15,19),0.0453176 # DEPENDENCYPART_HEADBIGRAM
(15,20),(16,19),0.0691212 # DEPENDENCYPART_HEADBIGRAM
(15,20),(17,19),0.0950264 # DEPENDENCYPART_HEADBIGRAM
(15,20),(18,19),0.0923518 # DEPENDENCYPART_HEADBIGRAM
(15,20),(20,19),0.382899 # DEPENDENCYPART_HEADBIGRAM
(15,20),(21,19),0.189237 # DEPENDENCYPART_HEADBIGRAM
(15,20),(22,19),0.184639 # DEPENDENCYPART_HEADBIGRAM
(15,20),(23,19),0.155607 # DEPENDENCYPART_HEADBIGRAM
(15,23),(17,22),0.082889 # DEPENDENCYPART_HEADBIGRAM
(15,23),(20,22),0.0479427 # DEPENDENCYPART_HEADBIGRAM
(15,23),(21,22),0.0479427 # DEPENDENCYPART_HEADBIGRAM
(15,23),(23,22),0.236394 # DEPENDENCYPART_HEADBIGRAM
(16,3),(1,2),-0.215134 # DEPENDENCYPART_HEADBIGRAM
(16,3),(4,2),-0.0878545 # DEPENDENCYPART_HEADBIGRAM
(16,3),(5,2),-0.0873224 # DEPENDENCYPART_HEADBIGRAM
(16,3),(7,2),-0.0873224 # DEPENDENCYPART_HEADBIGRAM
(16,3),(9,2),-0.0868176 # DEPENDENCYPART_HEADBIGRAM
(16,3),(11,2),-0.0867953 # DEPENDENCYPART_HEADBIGRAM
(16,3),(15,2),-0.0863074 # DEPENDENCYPART_HEADBIGRAM
(16,3),(23,2),0.106037 # DEPENDENCYPART_HEADBIGRAM
(16,5),(1,4),-0.197434 # DEPENDENCYPART_HEADBIGRAM
(16,5),(2,4),-0.203908 # DEPENDENCYPART_HEADBIGRAM
(16,5),(3,4),-0.214058 # DEPENDENCYPART_HEADBIGRAM
(16,5),(5,4),0.0684402 # DEPENDENCYPART_HEADBIGRAM
(16,5),(7,4),-0.0833449 # DEPENDENCYPART_HEADBIGRAM
(16,5),(9,4),-0.0863222 # DEPENDENCYPART_HEADBIGRAM
(16,5),(11,4),-0.0862601 # DEPENDENCYPART_HEADBIGRAM
(16,5),(15,4),-0.0832615 # DEPENDENCYPART_HEADBIGRAM
(16,5),(21,4),0.10561 # DEPENDENCYPART_HEADBIGRAM
(16,5),(23,4),0.0982839 # DEPENDENCYPART_HEADBIGRAM
(16,6),(1,5),-0.219966 # DEPENDENCYPART_HEADBIGRAM
(16,6),(2,5),-0.2153 # DEPENDENCYPART_HEADBIGRAM
(16,6),(3,5),-0.206775 # DEPENDENCYPART_HEADBIGRAM
(16,6),(4,5),-0.187363 # DEPENDENCYPART_HEADBIGRAM
(16,6),(7,5),-0.0906696 # DEPENDENCYPART_HEADBIGRAM
(16,6),(9,5),-0.0919665 # DEPENDENCYPART_HEADBIGRAM
(16,6),(11,5),-0.0773074 # DEPENDENCYPART_HEADBIGRAM
(16,6),(15,5),-0.0852018 # DEPENDENCYPART_HEADBIGRAM
(16,6),(16,5),0.0918541 # DEPENDENCYPART_HEADBIGRAM
(16,6),(23,5),0.0917631 # DEPENDENCYPART_HEADBIGRAM
(16,12),(0,11),-0.20293 # DEPENDENCYPART_HEADBIGRAM
(16,12),(1,11),-0.208984 # DEPENDENCYPART_HEADBIGRAM
(16,12),(2,11),-0.208984 # DEPENDENCYPART_HEADBIGRAM
(16,12),(3,11),-0.213653 # DEPENDENCYPART_HEADBIGRAM
(16,12),(4,11),-0.208984 # DEPENDENCYPART_HEADBIGRAM
(16,12),(5,11),-0.208984 # DEPENDENCYPART_HEADBIGRAM
(16,12),(7,11),-0.201463 # DEPENDENCYPART_HEADBIGRAM
(16,12),(9,11),-0.186141 # DEPENDENCYPART_HEADBIGRAM
(16,12),(10,11),-0.186115 # DEPENDENCYPART_HEADBIGRAM
(16,12),(15,11),-0.0860322 # DEPENDENCYPART_HEADBIGRAM
(16,13),(5,12),-0.197142 # DEPENDENCYPART_HEADBIGRAM
(16,13),(9,12),-0.213033 # DEPENDENCYPART_HEADBIGRAM
(16,13),(11,12),-0.238362 # DEPENDENCYPART_HEADBIGRAM
(16,13),(13,12),-0.0344864 # DEPENDENCYPART_HEADBIGRAM
(16,13),(14,12),-0.0845282 # DEPENDENCYPART_HEADBIGRAM
(16,13),(15,12),-0.0843621 # DEPENDENCYPART_HEADBIGRAM
(16,13),(16,12),0.082069 # DEPENDENCYPART_HEADBIGRAM
(16,13),(20,12),0.094488 # DEPENDENCYPART_HEADBIGRAM
(16,13),(21,12),0.094488 # DEPENDENCYPART_HEADBIGRAM
(16,13),(23,12),0.0880738 # DEPENDENCYPART_HEADBIGRAM
(16,14),(5,13),-0.20025 # DEPENDENCYPART_HEADBIGRAM
(16,14),(9,13),-0.240477 # DEPENDENCYPART_HEADBIGRAM
(16,14),(11,13),-0.339782 # DEPENDENCYPART_HEADBIGRAM
(16,14),(12,13),-0.336804 # DEPENDENCYPART_HEADBIGRAM
(16,14),(14,13),-0.0764208 # DEPENDENCYPART_HEADBIGRAM
(16,14),(15,13),-0.0856822 # DEPENDENCYPART_HEADBIGRAM
(16,14),(16,13),0.311568 # DEPENDENCYPART_HEADBIGRAM
(16,14),(17,13),0.0947384 # DEPENDENCYPART_HEADBIGRAM
(16,14),(21,13),0.0946679 # DEPENDENCYPART_HEADBIGRAM
(16,14),(23,13),0.0873421 # DEPENDENCYPART_HEADBIGRAM
(16,15),(5,14),-0.20025 # DEPENDENCYPART_HEADBIGRAM
(16,15),(9,14),-0.240477 # DEPENDENCYPART_HEADBIGRAM
(16,15),(11,14),-0.240474 # DEPENDENCYPART_HEADBIGRAM
(16,15),(12,14),-0.336804 # DEPENDENCYPART_HEADBIGRAM
(16,15),(13,14),-0.336804 # DEPENDENCYPART_HEADBIGRAM
(16,15),(15,14),-0.0722418 # DEPENDENCYPART_HEADBIGRAM
(16,15),(16,14),0.207884 # DEPENDENCYPART_HEADBIGRAM
(16,15),(17,14),0.0947384 # DEPENDENCYPART_HEADBIGRAM
(16,15),(21,14),0.0946679 # DEPENDENCYPART_HEADBIGRAM
(16,15),(23,14),0.0873421 # DEPENDENCYPART_HEADBIGRAM
(16,17),(1,16),0.05083 # DEPENDENCYPART_HEADBIGRAM
(16,17),(5,16),0.0467522 # DEPENDENCYPART_HEADBIGRAM
(16,17),(9,16),-0.0320298 # DEPENDENCYPART_HEADBIGRAM
(16,17),(10,16),0.071712 # DEPENDENCYPART_HEADBIGRAM
(16,17),(11,16),-0.00131565 # DEPENDENCYPART_HEADBIGRAM
(16,17),(13,16),0.0523808 # DEPENDENCYPART_HEADBIGRAM
(16,17),(14,16),0.0629637 # DEPENDENCYPART_HEADBIGRAM
(16,17),(15,16),0.0832422 # DEPENDENCYPART_HEADBIGRAM
(16,17),(18,16),0.167429 # DEPENDENCYPART_HEADBIGRAM
(16,17),(23,16),0.189541 # DEPENDENCYPART_HEADBIGRAM
(16,18),(9,17),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(16,18),(11,17),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(16,18),(15,17),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(16,18),(16,17),0.0723394 # DEPENDENCYPART_HEADBIGRAM
(16,19),(16,18),0.0719123 # DEPENDENCYPART_HEADBIGRAM
(16,19),(17,18),0.0700252 # DEPENDENCYPART_HEADBIGRAM
(16,19),(19,18),0.175288 # DEPENDENCYPART_HEADBIGRAM
(16,19),(20,18),0.174276 # DEPENDENCYPART_HEADBIGRAM
(16,19),(21,18),0.174246 # DEPENDENCYPART_HEADBIGRAM
(16,19),(22,18),0.174246 # DEPENDENCYPART_HEADBIGRAM
(16,19),(23,18),0.174125 # DEPENDENCYPART_HEADBIGRAM
(16,20),(11,19),-0.0619344 # DEPENDENCYPART_HEADBIGRAM
(16,20),(15,19),-0.0585766 # DEPENDENCYPART_HEADBIGRAM
(16,20),(16,19),0.0818773 # DEPENDENCYPART_HEADBIGRAM
(16,20),(17,19),0.0912806 # DEPENDENCYPART_HEADBIGRAM
(16,20),(18,19),0.0923531 # DEPENDENCYPART_HEADBIGRAM
(16,20),(20,19),0.359161 # DEPENDENCYPART_HEADBIGRAM
(16,20),(21,19),0.173725 # DEPENDENCYPART_HEADBIGRAM
(16,20),(22,19),0.172085 # DEPENDENCYPART_HEADBIGRAM
(16,20),(23,19),0.169455 # DEPENDENCYPART_HEADBIGRAM
(16,21),(11,20),-0.0619344 # DEPENDENCYPART_HEADBIGRAM
(16,21),(15,20),-0.0585844 # DEPENDENCYPART_HEADBIGRAM
(16,21),(16,20),0.0818593 # DEPENDENCYPART_HEADBIGRAM
(16,21),(17,20),0.0780669 # DEPENDENCYPART_HEADBIGRAM
(16,21),(18,20),0.0923531 # DEPENDENCYPART_HEADBIGRAM
(16,21),(19,20),0.0950324 # DEPENDENCYPART_HEADBIGRAM
(16,21),(21,20),0.344823 # DEPENDENCYPART_HEADBIGRAM
(16,21),(22,20),0.173717 # DEPENDENCYPART_HEADBIGRAM
(16,21),(23,20),0.169455 # DEPENDENCYPART_HEADBIGRAM
(16,23),(17,22),0.0825331 # DEPENDENCYPART_HEADBIGRAM
(16,23),(20,22),0.041642 # DEPENDENCYPART_HEADBIGRAM
(16,23),(21,22),0.041642 # DEPENDENCYPART_HEADBIGRAM
(16,23),(23,22),0.231265 # DEPENDENCYPART_HEADBIGRAM
(17,3),(1,2),-0.221075 # DEPENDENCYPART_HEADBIGRAM
(17,3),(4,2),-0.0932231 # DEPENDENCYPART_HEADBIGRAM
(17,3),(5,2),-0.092691 # DEPENDENCYPART_HEADBIGRAM
(17,3),(7,2),-0.092691 # DEPENDENCYPART_HEADBIGRAM
(17,3),(9,2),-0.0903334 # DEPENDENCYPART_HEADBIGRAM
(17,3),(11,2),-0.0895367 # DEPENDENCYPART_HEADBIGRAM
(17,3),(15,2),-0.091676 # DEPENDENCYPART_HEADBIGRAM
(17,3),(23,2),0.0981611 # DEPENDENCYPART_HEADBIGRAM
(17,8),(1,7),-0.218863 # DEPENDENCYPART_HEADBIGRAM
(17,8),(2,7),-0.234038 # DEPENDENCYPART_HEADBIGRAM
(17,8),(3,7),-0.217538 # DEPENDENCYPART_HEADBIGRAM
(17,8),(4,7),-0.236084 # DEPENDENCYPART_HEADBIGRAM
(17,8),(5,7),-0.208435 # DEPENDENCYPART_HEADBIGRAM
(17,8),(8,7),-0.0876204 # DEPENDENCYPART_HEADBIGRAM
(17,8),(9,7),-0.0893949 # DEPENDENCYPART_HEADBIGRAM
(17,8),(11,7),-0.0959954 # DEPENDENCYPART_HEADBIGRAM
(17,8),(15,7),-0.100367 # DEPENDENCYPART_HEADBIGRAM
(17,8),(23,7),0.0902815 # DEPENDENCYPART_HEADBIGRAM
(17,13),(5,12),-0.200197 # DEPENDENCYPART_HEADBIGRAM
(17,13),(9,12),-0.213255 # DEPENDENCYPART_HEADBIGRAM
(17,13),(11,12),-0.238541 # DEPENDENCYPART_HEADBIGRAM
(17,13),(13,12),-0.0988928 # DEPENDENCYPART_HEADBIGRAM
(17,13),(14,12),-0.0875415 # DEPENDENCYPART_HEADBIGRAM
(17,13),(15,12),-0.0873754 # DEPENDENCYPART_HEADBIGRAM
(17,13),(16,12),-0.088558 # DEPENDENCYPART_HEADBIGRAM
(17,13),(20,12),0.0874689 # DEPENDENCYPART_HEADBIGRAM
(17,13),(21,12),0.0874689 # DEPENDENCYPART_HEADBIGRAM
(17,13),(23,12),0.0885567 # DEPENDENCYPART_HEADBIGRAM
(17,14),(5,13),-0.200197 # DEPENDENCYPART_HEADBIGRAM
(17,14),(9,13),-0.213255 # DEPENDENCYPART_HEADBIGRAM
(17,14),(11,13),-0.238541 # DEPENDENCYPART_HEADBIGRAM
(17,14),(12,13),-0.238438 # DEPENDENCYPART_HEADBIGRAM
(17,14),(14,13),-0.0988084 # DEPENDENCYPART_HEADBIGRAM
(17,14),(15,13),-0.0875415 # DEPENDENCYPART_HEADBIGRAM
(17,14),(16,13),-0.088558 # DEPENDENCYPART_HEADBIGRAM
(17,14),(17,13),0.0672617 # DEPENDENCYPART_HEADBIGRAM
(17,14),(21,13),0.0874689 # DEPENDENCYPART_HEADBIGRAM
(17,14),(23,13),0.0876453 # DEPENDENCYPART_HEADBIGRAM
(17,15),(5,14),-0.203304 # DEPENDENCYPART_HEADBIGRAM
(17,15),(9,14),-0.240698 # DEPENDENCYPART_HEADBIGRAM
(17,15),(11,14),-0.240653 # DEPENDENCYPART_HEADBIGRAM
(17,15),(12,14),-0.339858 # DEPENDENCYPART_HEADBIGRAM
(17,15),(13,14),-0.339858 # DEPENDENCYPART_HEADBIGRAM
(17,15),(15,14),-0.137587 # DEPENDENCYPART_HEADBIGRAM
(17,15),(16,14),-0.089879 # DEPENDENCYPART_HEADBIGRAM
(17,15),(17,14),0.296761 # DEPENDENCYPART_HEADBIGRAM
(17,15),(21,14),0.0876489 # DEPENDENCYPART_HEADBIGRAM
(17,15),(23,14),0.0878252 # DEPENDENCYPART_HEADBIGRAM
(17,18),(9,17),-0.0633106 # DEPENDENCYPART_HEADBIGRAM
(17,18),(11,17),-0.0627821 # DEPENDENCYPART_HEADBIGRAM
(17,18),(15,17),-0.0675491 # DEPENDENCYPART_HEADBIGRAM
(17,18),(16,17),-0.0840454 # DEPENDENCYPART_HEADBIGRAM
(17,19),(16,18),-0.061081 # DEPENDENCYPART_HEADBIGRAM
(17,19),(17,18),0.0747591 # DEPENDENCYPART_HEADBIGRAM
(17,19),(19,18),0.178071 # DEPENDENCYPART_HEADBIGRAM
(17,19),(20,18),0.174265 # DEPENDENCYPART_HEADBIGRAM
(17,19),(21,18),0.172403 # DEPENDENCYPART_HEADBIGRAM
(17,19),(22,18),0.172403 # DEPENDENCYPART_HEADBIGRAM
(17,19),(23,18),0.172399 # DEPENDENCYPART_HEADBIGRAM
(17,20),(11,19),-0.0619467 # DEPENDENCYPART_HEADBIGRAM
(17,20),(15,19),-0.0615982 # DEPENDENCYPART_HEADBIGRAM
(17,20),(16,19),-0.0627755 # DEPENDENCYPART_HEADBIGRAM
(17,20),(17,19),0.0498097 # DEPENDENCYPART_HEADBIGRAM
(17,20),(18,19),0.0923522 # DEPENDENCYPART_HEADBIGRAM
(17,20),(20,19),0.260783 # DEPENDENCYPART_HEADBIGRAM
(17,20),(21,19),0.171807 # DEPENDENCYPART_HEADBIGRAM
(17,20),(22,19),0.170167 # DEPENDENCYPART_HEADBIGRAM
(17,20),(23,19),0.170417 # DEPENDENCYPART_HEADBIGRAM
(17,21),(11,20),-0.0619467 # DEPENDENCYPART_HEADBIGRAM
(17,21),(15,20),-0.0615982 # DEPENDENCYPART_HEADBIGRAM
(17,21),(16,20),-0.0627725 # DEPENDENCYPART_HEADBIGRAM
(17,21),(17,20),0.0771947 # DEPENDENCYPART_HEADBIGRAM
(17,21),(18,20),0.0923522 # DEPENDENCYPART_HEADBIGRAM
(17,21),(19,20),0.0919813 # DEPENDENCYPART_HEADBIGRAM
(17,21),(21,20),0.261864 # DEPENDENCYPART_HEADBIGRAM
(17,21),(22,20),0.171807 # DEPENDENCYPART_HEADBIGRAM
(17,21),(23,20),0.170417 # DEPENDENCYPART_HEADBIGRAM
(17,22),(11,21),-0.0619467 # DEPENDENCYPART_HEADBIGRAM
(17,22),(16,21),-0.0627725 # DEPENDENCYPART_HEADBIGRAM
(17,22),(17,21),0.0771947 # DEPENDENCYPART_HEADBIGRAM
(17,22),(19,21),0.0919813 # DEPENDENCYPART_HEADBIGRAM
(17,22),(20,21),0.0919813 # DEPENDENCYPART_HEADBIGRAM
(17,22),(22,21),0.223932 # DEPENDENCYPART_HEADBIGRAM
(17,22),(23,21),0.172056 # DEPENDENCYPART_HEADBIGRAM
(17,23),(17,22),0.0931341 # DEPENDENCYPART_HEADBIGRAM
(17,23),(20,22),0.0336401 # DEPENDENCYPART_HEADBIGRAM
(17,23),(21,22),0.033642 # DEPENDENCYPART_HEADBIGRAM
(17,23),(23,22),0.198491 # DEPENDENCYPART_HEADBIGRAM
(18,16),(1,15),-0.199075 # DEPENDENCYPART_HEADBIGRAM
(18,16),(3,15),-0.199075 # DEPENDENCYPART_HEADBIGRAM
(18,16),(5,15),-0.199095 # DEPENDENCYPART_HEADBIGRAM
(18,16),(9,15),-0.199095 # DEPENDENCYPART_HEADBIGRAM
(18,16),(11,15),-0.200771 # DEPENDENCYPART_HEADBIGRAM
(18,16),(14,15),-0.202226 # DEPENDENCYPART_HEADBIGRAM
(18,16),(16,15),-0.0863337 # DEPENDENCYPART_HEADBIGRAM
(18,16),(17,15),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(18,16),(21,15),0.0983657 # DEPENDENCYPART_HEADBIGRAM
(18,16),(23,15),0.0983556 # DEPENDENCYPART_HEADBIGRAM
(18,19),(16,18),-0.0629106 # DEPENDENCYPART_HEADBIGRAM
(18,19),(17,18),-0.0629106 # DEPENDENCYPART_HEADBIGRAM
(18,19),(19,18),0.165409 # DEPENDENCYPART_HEADBIGRAM
(18,19),(20,18),0.174294 # DEPENDENCYPART_HEADBIGRAM
(18,19),(21,18),0.173989 # DEPENDENCYPART_HEADBIGRAM
(18,19),(22,18),0.173989 # DEPENDENCYPART_HEADBIGRAM
(18,19),(23,18),0.173345 # DEPENDENCYPART_HEADBIGRAM
(18,20),(11,19),-0.061674 # DEPENDENCYPART_HEADBIGRAM
(18,20),(15,19),-0.0632458 # DEPENDENCYPART_HEADBIGRAM
(18,20),(16,19),-0.0632397 # DEPENDENCYPART_HEADBIGRAM
(18,20),(17,19),-0.0624129 # DEPENDENCYPART_HEADBIGRAM
(18,20),(18,19),0.0193744 # DEPENDENCYPART_HEADBIGRAM
(18,20),(20,19),0.307412 # DEPENDENCYPART_HEADBIGRAM
(18,20),(21,19),0.172357 # DEPENDENCYPART_HEADBIGRAM
(18,20),(22,19),0.170516 # DEPENDENCYPART_HEADBIGRAM
(18,20),(23,19),0.170518 # DEPENDENCYPART_HEADBIGRAM
(19,18),(9,17),-0.197374 # DEPENDENCYPART_HEADBIGRAM
(19,18),(11,17),-0.197363 # DEPENDENCYPART_HEADBIGRAM
(19,18),(15,17),-0.186988 # DEPENDENCYPART_HEADBIGRAM
(19,18),(16,17),-0.192009 # DEPENDENCYPART_HEADBIGRAM
(19,20),(11,19),-0.0690918 # DEPENDENCYPART_HEADBIGRAM
(19,20),(15,19),0.00643828 # DEPENDENCYPART_HEADBIGRAM
