# _root_ `` It seems computers as hobbies have waned , '' says Ian Brightman , Beseler 's chairman and chief executive officer .
#goldHeads=3,3,11,7,4,5,3,7,3,3,0,13,11,13,17,15,13,17,21,21,18,11,
#predictedHeads=11,3,11,3,3,7,5,7,11,11,0,13,11,13,17,15,13,17,21,21,18,11,
(15,12),(12,10),-0.39233 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.279698 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.383337 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.628 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-1.35657 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-1.09611 # DEPENDENCYPART_GRANDPAR
(15,12),(12,18),-0.891774 # DEPENDENCYPART_GRANDPAR
(15,12),(12,21),-1.17837 # DEPENDENCYPART_GRANDPAR
(15,13),(13,1),-0.586356 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.485233 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.708959 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.691571 # DEPENDENCYPART_GRANDPAR
(15,13),(13,6),-0.659497 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.486817 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.536567 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.289872 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.39233 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.357051 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.280552 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.383337 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.628 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-1.35657 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-1.0961 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.891774 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-1.27849 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-1.43483 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-1.17837 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-1.47414 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),-0.565706 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-0.994967 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-1.01045 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-1.06179 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.933289 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.843557 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),-0.327288 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.173157 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.701865 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.809925 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.449136 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.732025 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.791543 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.452419 # DEPENDENCYPART_GRANDPAR
(15,21),(21,1),-1.16267 # DEPENDENCYPART_GRANDPAR
(15,21),(21,3),-0.983101 # DEPENDENCYPART_GRANDPAR
(15,21),(21,4),-1.17732 # DEPENDENCYPART_GRANDPAR
(15,21),(21,5),-1.04614 # DEPENDENCYPART_GRANDPAR
(15,21),(21,8),-0.995115 # DEPENDENCYPART_GRANDPAR
(15,21),(21,9),-1.04231 # DEPENDENCYPART_GRANDPAR
(15,21),(21,12),-1.0118 # DEPENDENCYPART_GRANDPAR
(15,21),(21,13),-1.06314 # DEPENDENCYPART_GRANDPAR
(15,21),(21,15),-0.754506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,21),(21,17),-0.104587 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.297031 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.58902 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.688236 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.602469 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.636889 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.841644 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.672254 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.27793 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.368981 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.67697 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.662176 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.487066 # DEPENDENCYPART_GRANDPAR
(17,8),(8,1),-0.628914 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),-0.194488 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.567523 # DEPENDENCYPART_GRANDPAR
(17,8),(8,4),-0.455621 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.53655 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.519965 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.322167 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-1.32181 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.65123 # DEPENDENCYPART_GRANDPAR
(17,8),(8,11),-0.342137 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),-0.103745 # DEPENDENCYPART_GRANDPAR
(17,8),(8,13),-0.0512856 # DEPENDENCYPART_GRANDPAR
(17,8),(8,14),-0.66018 # DEPENDENCYPART_GRANDPAR
(17,8),(8,15),-0.410094 # DEPENDENCYPART_GRANDPAR
(17,8),(8,17),-1.24058 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,18),-0.471376 # DEPENDENCYPART_GRANDPAR
(17,8),(8,21),-0.591022 # DEPENDENCYPART_GRANDPAR
(17,8),(8,22),-1.05134 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.6367 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),0.302116 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.558667 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),-0.0566921 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),0.930782 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-1.28933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,12),(12,18),-0.50106 # DEPENDENCYPART_GRANDPAR
(17,12),(12,21),-0.638856 # DEPENDENCYPART_GRANDPAR
(17,13),(13,1),-0.691408 # DEPENDENCYPART_GRANDPAR
(17,13),(13,3),-0.511004 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.527623 # DEPENDENCYPART_GRANDPAR
(17,13),(13,5),-0.691435 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),-0.587492 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.299961 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.520621 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-1.1453 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.636682 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.430554 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),0.0673514 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.558665 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.0564554 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),0.930784 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.28931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),-0.501054 # DEPENDENCYPART_GRANDPAR
(17,13),(13,19),-0.667793 # DEPENDENCYPART_GRANDPAR
(17,13),(13,20),-0.589716 # DEPENDENCYPART_GRANDPAR
(17,13),(13,21),-0.638838 # DEPENDENCYPART_GRANDPAR
(17,13),(13,22),-1.03041 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.636682 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),0.0673514 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),0.12076 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.483677 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.930784 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.28931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.501054 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.638838 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.20876 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.233516 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.0823699 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.638165 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.0144882 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.0269589 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),-0.0303594 # DEPENDENCYPART_GRANDPAR
(17,21),(21,1),-1.26421 # DEPENDENCYPART_GRANDPAR
(17,21),(21,3),-1.05019 # DEPENDENCYPART_GRANDPAR
(17,21),(21,4),-1.06743 # DEPENDENCYPART_GRANDPAR
(17,21),(21,5),-1.3419 # DEPENDENCYPART_GRANDPAR
(17,21),(21,8),-1.0112 # DEPENDENCYPART_GRANDPAR
(17,21),(21,9),-1.95484 # DEPENDENCYPART_GRANDPAR
(17,21),(21,12),-0.745038 # DEPENDENCYPART_GRANDPAR
(17,21),(21,13),-0.693041 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-1.05185 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.543216 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,19),0.167558 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.159323 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),0.840903 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.112112 # DEPENDENCYPART_GRANDPAR
(18,20),(20,19),1.15432 # DEPENDENCYPART_GRANDPAR
(18,21),(21,1),-1.06097 # DEPENDENCYPART_GRANDPAR
(18,21),(21,3),-0.827998 # DEPENDENCYPART_GRANDPAR
(18,21),(21,4),-0.968302 # DEPENDENCYPART_GRANDPAR
(18,21),(21,5),-0.947597 # DEPENDENCYPART_GRANDPAR
(18,21),(21,8),-0.696629 # DEPENDENCYPART_GRANDPAR
(18,21),(21,9),-1.26908 # DEPENDENCYPART_GRANDPAR
(18,21),(21,12),-0.934635 # DEPENDENCYPART_GRANDPAR
(18,21),(21,13),-0.933333 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.812684 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.844166 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),1.55937 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),1.38926 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.00475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,1),-1.52414 # DEPENDENCYPART_GRANDPAR
(19,21),(21,3),-1.45807 # DEPENDENCYPART_GRANDPAR
(19,21),(21,4),-1.50971 # DEPENDENCYPART_GRANDPAR
(19,21),(21,5),-1.43853 # DEPENDENCYPART_GRANDPAR
(19,21),(21,8),-1.41862 # DEPENDENCYPART_GRANDPAR
(19,21),(21,9),-1.6922 # DEPENDENCYPART_GRANDPAR
(19,21),(21,12),-1.6458 # DEPENDENCYPART_GRANDPAR
(19,21),(21,13),-1.5316 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-1.52635 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-1.48551 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.993134 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.256818 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.54528 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.488135 # DEPENDENCYPART_GRANDPAR
(21,1),(1,2),-0.175103 # DEPENDENCYPART_GRANDPAR
(21,1),(1,3),-0.456931 # DEPENDENCYPART_GRANDPAR
(21,1),(1,4),-0.376174 # DEPENDENCYPART_GRANDPAR
(21,3),(3,1),-0.494208 # DEPENDENCYPART_GRANDPAR
(21,3),(3,2),-0.107911 # DEPENDENCYPART_GRANDPAR
(21,3),(3,4),-0.403536 # DEPENDENCYPART_GRANDPAR
(21,3),(3,5),-0.562109 # DEPENDENCYPART_GRANDPAR
(21,3),(3,6),-0.398619 # DEPENDENCYPART_GRANDPAR
(21,3),(3,7),-0.236114 # DEPENDENCYPART_GRANDPAR
(21,3),(3,8),-0.40096 # DEPENDENCYPART_GRANDPAR
(21,3),(3,9),-0.820923 # DEPENDENCYPART_GRANDPAR
(21,3),(3,10),-0.523092 # DEPENDENCYPART_GRANDPAR
(21,3),(3,11),-0.327529 # DEPENDENCYPART_GRANDPAR
(21,3),(3,13),-0.0802077 # DEPENDENCYPART_GRANDPAR
(21,3),(3,14),-0.216334 # DEPENDENCYPART_GRANDPAR
(21,3),(3,17),-0.107522 # DEPENDENCYPART_GRANDPAR
(21,3),(3,18),-0.400678 # DEPENDENCYPART_GRANDPAR
(21,3),(3,21),-1.30423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,3),(3,22),-0.909718 # DEPENDENCYPART_GRANDPAR
(21,4),(4,1),-0.531082 # DEPENDENCYPART_GRANDPAR
(21,4),(4,2),-0.186205 # DEPENDENCYPART_GRANDPAR
(21,4),(4,3),-0.500459 # DEPENDENCYPART_GRANDPAR
(21,4),(4,5),-0.6609 # DEPENDENCYPART_GRANDPAR
(21,4),(4,6),-0.330528 # DEPENDENCYPART_GRANDPAR
(21,4),(4,7),-0.218729 # DEPENDENCYPART_GRANDPAR
(21,4),(4,8),-0.298047 # DEPENDENCYPART_GRANDPAR
(21,4),(4,9),-0.910238 # DEPENDENCYPART_GRANDPAR
(21,4),(4,10),-0.545383 # DEPENDENCYPART_GRANDPAR
(21,4),(4,11),-0.294211 # DEPENDENCYPART_GRANDPAR
(21,4),(4,13),-0.164651 # DEPENDENCYPART_GRANDPAR
(21,4),(4,14),-0.30565 # DEPENDENCYPART_GRANDPAR
(21,4),(4,17),-0.102359 # DEPENDENCYPART_GRANDPAR
(21,4),(4,18),-0.394054 # DEPENDENCYPART_GRANDPAR
(21,5),(5,1),-0.485006 # DEPENDENCYPART_GRANDPAR
(21,5),(5,2),-0.317059 # DEPENDENCYPART_GRANDPAR
(21,5),(5,3),-0.486599 # DEPENDENCYPART_GRANDPAR
(21,5),(5,4),-0.255975 # DEPENDENCYPART_GRANDPAR
(21,5),(5,6),-0.310361 # DEPENDENCYPART_GRANDPAR
(21,5),(5,7),-0.187624 # DEPENDENCYPART_GRANDPAR
(21,5),(5,8),-0.373009 # DEPENDENCYPART_GRANDPAR
(21,5),(5,9),-0.708223 # DEPENDENCYPART_GRANDPAR
(21,5),(5,10),-0.539706 # DEPENDENCYPART_GRANDPAR
(21,5),(5,11),-0.129501 # DEPENDENCYPART_GRANDPAR
(21,5),(5,13),-0.22698 # DEPENDENCYPART_GRANDPAR
(21,5),(5,14),-0.103635 # DEPENDENCYPART_GRANDPAR
(21,5),(5,18),-0.342917 # DEPENDENCYPART_GRANDPAR
(21,8),(8,1),-0.431301 # DEPENDENCYPART_GRANDPAR
(21,8),(8,2),-0.164924 # DEPENDENCYPART_GRANDPAR
(21,8),(8,3),-0.54522 # DEPENDENCYPART_GRANDPAR
(21,8),(8,4),-0.294163 # DEPENDENCYPART_GRANDPAR
(21,8),(8,5),-0.599049 # DEPENDENCYPART_GRANDPAR
(21,8),(8,6),-0.291778 # DEPENDENCYPART_GRANDPAR
(21,8),(8,7),-0.448648 # DEPENDENCYPART_GRANDPAR
(21,8),(8,9),-0.892078 # DEPENDENCYPART_GRANDPAR
(21,8),(8,10),-0.610522 # DEPENDENCYPART_GRANDPAR
(21,8),(8,11),-0.299293 # DEPENDENCYPART_GRANDPAR
(21,8),(8,12),-0.456766 # DEPENDENCYPART_GRANDPAR
(21,8),(8,13),-0.2166 # DEPENDENCYPART_GRANDPAR
(21,8),(8,14),-0.28749 # DEPENDENCYPART_GRANDPAR
(21,8),(8,15),-0.752705 # DEPENDENCYPART_GRANDPAR
(21,8),(8,17),-0.114056 # DEPENDENCYPART_GRANDPAR
(21,8),(8,18),-0.229656 # DEPENDENCYPART_GRANDPAR
(21,8),(8,21),-1.37948 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,8),(8,22),-0.928015 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.510692 # DEPENDENCYPART_GRANDPAR
(21,12),(12,10),-0.585249 # DEPENDENCYPART_GRANDPAR
(21,12),(12,13),-0.023781 # DEPENDENCYPART_GRANDPAR
(21,12),(12,14),-0.236291 # DEPENDENCYPART_GRANDPAR
(21,12),(12,15),-0.559886 # DEPENDENCYPART_GRANDPAR
(21,12),(12,16),0.75743 # DEPENDENCYPART_GRANDPAR
(21,12),(12,17),-0.136575 # DEPENDENCYPART_GRANDPAR
(21,12),(12,18),-0.3294 # DEPENDENCYPART_GRANDPAR
(21,12),(12,21),-1.4259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,13),(13,1),-0.494307 # DEPENDENCYPART_GRANDPAR
(21,13),(13,3),-0.487483 # DEPENDENCYPART_GRANDPAR
(21,13),(13,4),-0.366913 # DEPENDENCYPART_GRANDPAR
(21,13),(13,5),-0.751204 # DEPENDENCYPART_GRANDPAR
(21,13),(13,6),-0.360054 # DEPENDENCYPART_GRANDPAR
(21,13),(13,7),-0.42718 # DEPENDENCYPART_GRANDPAR
(21,13),(13,8),-0.501511 # DEPENDENCYPART_GRANDPAR
(21,13),(13,9),-0.704902 # DEPENDENCYPART_GRANDPAR
(21,13),(13,10),-0.585231 # DEPENDENCYPART_GRANDPAR
(21,13),(13,11),-0.380583 # DEPENDENCYPART_GRANDPAR
(21,13),(13,12),-0.292457 # DEPENDENCYPART_GRANDPAR
(21,13),(13,14),-0.23629 # DEPENDENCYPART_GRANDPAR
(21,13),(13,15),-0.559649 # DEPENDENCYPART_GRANDPAR
(21,13),(13,16),0.757431 # DEPENDENCYPART_GRANDPAR
(21,13),(13,17),-0.136573 # DEPENDENCYPART_GRANDPAR
(21,13),(13,18),-0.329398 # DEPENDENCYPART_GRANDPAR
(21,13),(13,19),-0.0400404 # DEPENDENCYPART_GRANDPAR
(21,13),(13,20),-0.228234 # DEPENDENCYPART_GRANDPAR
(21,13),(13,21),-1.42588 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,13),(13,22),-0.906332 # DEPENDENCYPART_GRANDPAR
(21,15),(15,10),-0.585231 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.292457 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.0513421 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.100314 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),0.757431 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.136573 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.329398 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-1.42588 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,8),-0.438749 # DEPENDENCYPART_GRANDPAR
(21,17),(17,12),-0.476014 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-0.235816 # DEPENDENCYPART_GRANDPAR
(21,17),(17,14),-0.11102 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.771921 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.19636 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.221775 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),0.0409674 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),-0.172787 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.5155 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,20),-0.326809 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.39904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,19),-0.0591409 # DEPENDENCYPART_GRANDPAR
