# _root_ The carnage on the Chicago Board Options Exchange , the nation 's major options market , was heavy after the trading in S&P 100 stock-index options was halted Friday .
#goldHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
#predictedHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
(23,28),(28,21),-1.10774 # DEPENDENCYPART_GRANDPAR
(23,28),(28,22),-1.03095 # DEPENDENCYPART_GRANDPAR
(23,28),(28,24),-0.281427 # DEPENDENCYPART_GRANDPAR
(23,28),(28,25),-0.194936 # DEPENDENCYPART_GRANDPAR
(23,28),(28,26),0.0996006 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-0.421011 # DEPENDENCYPART_GRANDPAR
(23,28),(28,30),-0.525266 # DEPENDENCYPART_GRANDPAR
(23,29),(29,23),-1.15091 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,29),(29,24),-0.267162 # DEPENDENCYPART_GRANDPAR
(23,29),(29,25),-0.0491753 # DEPENDENCYPART_GRANDPAR
(23,29),(29,26),0.0493035 # DEPENDENCYPART_GRANDPAR
(23,29),(29,28),-0.419955 # DEPENDENCYPART_GRANDPAR
(23,29),(29,30),-0.284065 # DEPENDENCYPART_GRANDPAR
(23,30),(30,29),-0.725655 # DEPENDENCYPART_GRANDPAR
(24,19),(19,2),-0.610111 # DEPENDENCYPART_GRANDPAR
(24,19),(19,15),-0.47542 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),-0.403823 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),-0.346116 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),-0.371908 # DEPENDENCYPART_GRANDPAR
(24,19),(19,22),-0.206724 # DEPENDENCYPART_GRANDPAR
(24,19),(19,23),-0.318929 # DEPENDENCYPART_GRANDPAR
(24,19),(19,24),-1.56293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,19),(19,26),-0.713734 # DEPENDENCYPART_GRANDPAR
(24,19),(19,27),-0.988545 # DEPENDENCYPART_GRANDPAR
(24,19),(19,28),-0.928152 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),-0.214118 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),-0.231465 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-1.56912 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,25),-0.771202 # DEPENDENCYPART_GRANDPAR
(24,22),(22,26),-0.736773 # DEPENDENCYPART_GRANDPAR
(24,22),(22,27),-0.989252 # DEPENDENCYPART_GRANDPAR
(24,22),(22,29),-0.926545 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.54145 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.743323 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-0.627981 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.9164 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-0.893706 # DEPENDENCYPART_GRANDPAR
(24,23),(23,29),-0.928887 # DEPENDENCYPART_GRANDPAR
(24,23),(23,30),-0.995621 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.754768 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-1.04736 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,27),-0.4432 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),-0.434872 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.325182 # DEPENDENCYPART_GRANDPAR
(24,26),(26,18),-0.927997 # DEPENDENCYPART_GRANDPAR
(24,26),(26,20),-0.995235 # DEPENDENCYPART_GRANDPAR
(24,26),(26,21),-0.923732 # DEPENDENCYPART_GRANDPAR
(24,26),(26,22),-0.667815 # DEPENDENCYPART_GRANDPAR
(24,26),(26,23),-0.772767 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-1.17109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,25),-0.251235 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),-0.500316 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.468582 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),-0.46239 # DEPENDENCYPART_GRANDPAR
(24,27),(27,2),-1.04318 # DEPENDENCYPART_GRANDPAR
(24,27),(27,3),-0.678677 # DEPENDENCYPART_GRANDPAR
(24,27),(27,5),-0.801727 # DEPENDENCYPART_GRANDPAR
(24,27),(27,6),-0.79099 # DEPENDENCYPART_GRANDPAR
(24,27),(27,7),-0.76744 # DEPENDENCYPART_GRANDPAR
(24,27),(27,8),-0.781692 # DEPENDENCYPART_GRANDPAR
(24,27),(27,9),-0.941004 # DEPENDENCYPART_GRANDPAR
(24,27),(27,11),-0.931838 # DEPENDENCYPART_GRANDPAR
(24,27),(27,13),-0.970596 # DEPENDENCYPART_GRANDPAR
(24,27),(27,14),-0.487614 # DEPENDENCYPART_GRANDPAR
(24,27),(27,15),-0.914474 # DEPENDENCYPART_GRANDPAR
(24,27),(27,16),-0.902459 # DEPENDENCYPART_GRANDPAR
(24,27),(27,17),-0.821103 # DEPENDENCYPART_GRANDPAR
(24,27),(27,18),-0.859601 # DEPENDENCYPART_GRANDPAR
(24,27),(27,19),-0.767519 # DEPENDENCYPART_GRANDPAR
(24,27),(27,21),-0.821221 # DEPENDENCYPART_GRANDPAR
(24,27),(27,22),-0.708469 # DEPENDENCYPART_GRANDPAR
(24,27),(27,23),-0.726271 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-1.08414 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,25),-0.263453 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),-0.307668 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.40127 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.371298 # DEPENDENCYPART_GRANDPAR
(24,27),(27,30),-0.698344 # DEPENDENCYPART_GRANDPAR
(24,29),(29,23),-0.794103 # DEPENDENCYPART_GRANDPAR
(24,29),(29,24),-1.15454 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,29),(29,25),-0.132898 # DEPENDENCYPART_GRANDPAR
(24,29),(29,26),-0.0924701 # DEPENDENCYPART_GRANDPAR
(24,29),(29,28),-0.407605 # DEPENDENCYPART_GRANDPAR
(24,29),(29,30),-0.467855 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),-0.217351 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-1.56326 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,23),(23,26),-0.332818 # DEPENDENCYPART_GRANDPAR
(25,23),(23,27),-0.826498 # DEPENDENCYPART_GRANDPAR
(25,23),(23,28),-0.624308 # DEPENDENCYPART_GRANDPAR
(25,23),(23,29),-0.683301 # DEPENDENCYPART_GRANDPAR
(25,23),(23,30),-0.990526 # DEPENDENCYPART_GRANDPAR
(25,24),(24,19),-0.455745 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),-0.186322 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.471711 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.54801 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,26),-0.315975 # DEPENDENCYPART_GRANDPAR
(25,24),(24,27),-0.815388 # DEPENDENCYPART_GRANDPAR
(25,24),(24,29),-0.628568 # DEPENDENCYPART_GRANDPAR
(25,27),(27,2),-0.76834 # DEPENDENCYPART_GRANDPAR
(25,27),(27,3),-1.00496 # DEPENDENCYPART_GRANDPAR
(25,27),(27,5),-0.926246 # DEPENDENCYPART_GRANDPAR
(25,27),(27,6),-0.919058 # DEPENDENCYPART_GRANDPAR
(25,27),(27,7),-0.884125 # DEPENDENCYPART_GRANDPAR
(25,27),(27,8),-0.828779 # DEPENDENCYPART_GRANDPAR
(25,27),(27,9),-1.08231 # DEPENDENCYPART_GRANDPAR
(25,27),(27,11),-0.868476 # DEPENDENCYPART_GRANDPAR
(25,27),(27,13),-0.823592 # DEPENDENCYPART_GRANDPAR
(25,27),(27,14),-0.756448 # DEPENDENCYPART_GRANDPAR
(25,27),(27,15),-0.804887 # DEPENDENCYPART_GRANDPAR
(25,27),(27,16),-0.964231 # DEPENDENCYPART_GRANDPAR
(25,27),(27,17),-0.840261 # DEPENDENCYPART_GRANDPAR
(25,27),(27,18),-0.742863 # DEPENDENCYPART_GRANDPAR
(25,27),(27,19),-0.814654 # DEPENDENCYPART_GRANDPAR
(25,27),(27,21),-0.676368 # DEPENDENCYPART_GRANDPAR
(25,27),(27,22),-0.636951 # DEPENDENCYPART_GRANDPAR
(25,27),(27,23),-0.859339 # DEPENDENCYPART_GRANDPAR
(25,27),(27,24),-0.670601 # DEPENDENCYPART_GRANDPAR
(25,27),(27,25),-1.21293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,27),(27,26),-0.141924 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),-0.019932 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),-0.0648777 # DEPENDENCYPART_GRANDPAR
(25,27),(27,30),-0.641891 # DEPENDENCYPART_GRANDPAR
(25,28),(28,2),-0.819318 # DEPENDENCYPART_GRANDPAR
(25,28),(28,3),-1.00749 # DEPENDENCYPART_GRANDPAR
(25,28),(28,19),-0.798996 # DEPENDENCYPART_GRANDPAR
(25,28),(28,21),-0.727328 # DEPENDENCYPART_GRANDPAR
(25,28),(28,22),-0.607916 # DEPENDENCYPART_GRANDPAR
(25,28),(28,24),-0.662748 # DEPENDENCYPART_GRANDPAR
(25,28),(28,25),-1.19799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,28),(28,26),0.160952 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),-0.097394 # DEPENDENCYPART_GRANDPAR
(25,28),(28,30),-0.580037 # DEPENDENCYPART_GRANDPAR
(25,29),(29,23),-0.925792 # DEPENDENCYPART_GRANDPAR
(25,29),(29,24),-0.684334 # DEPENDENCYPART_GRANDPAR
(25,29),(29,25),-0.993304 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,29),(29,26),0.141607 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),-0.133697 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),-0.495246 # DEPENDENCYPART_GRANDPAR
(26,18),(18,15),-0.323673 # DEPENDENCYPART_GRANDPAR
(26,18),(18,16),-0.509267 # DEPENDENCYPART_GRANDPAR
(26,18),(18,17),-0.434727 # DEPENDENCYPART_GRANDPAR
(26,18),(18,19),-0.679789 # DEPENDENCYPART_GRANDPAR
(26,18),(18,21),0.0783373 # DEPENDENCYPART_GRANDPAR
(26,18),(18,22),-0.445174 # DEPENDENCYPART_GRANDPAR
(26,18),(18,23),-0.0662908 # DEPENDENCYPART_GRANDPAR
(26,18),(18,24),0.281208 # DEPENDENCYPART_GRANDPAR
(26,21),(21,18),-0.612278 # DEPENDENCYPART_GRANDPAR
(26,21),(21,19),-0.65664 # DEPENDENCYPART_GRANDPAR
(26,21),(21,20),-0.553332 # DEPENDENCYPART_GRANDPAR
(26,21),(21,22),-0.258121 # DEPENDENCYPART_GRANDPAR
(26,21),(21,23),-0.0484277 # DEPENDENCYPART_GRANDPAR
(26,21),(21,24),0.0231892 # DEPENDENCYPART_GRANDPAR
(26,21),(21,26),-1.25403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,21),(21,27),-0.59426 # DEPENDENCYPART_GRANDPAR
(26,21),(21,28),-0.875453 # DEPENDENCYPART_GRANDPAR
(26,21),(21,29),-0.472375 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),-0.12274 # DEPENDENCYPART_GRANDPAR
(26,22),(22,23),-0.160593 # DEPENDENCYPART_GRANDPAR
(26,22),(22,24),-0.105302 # DEPENDENCYPART_GRANDPAR
(26,22),(22,25),-0.23991 # DEPENDENCYPART_GRANDPAR
(26,22),(22,26),-1.2715 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,22),(22,27),-0.564241 # DEPENDENCYPART_GRANDPAR
(26,22),(22,29),-0.342 # DEPENDENCYPART_GRANDPAR
(26,23),(23,24),-0.00903418 # DEPENDENCYPART_GRANDPAR
(26,23),(23,25),-0.130558 # DEPENDENCYPART_GRANDPAR
(26,23),(23,26),-1.19059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,23),(23,27),-0.513228 # DEPENDENCYPART_GRANDPAR
(26,23),(23,28),-0.786133 # DEPENDENCYPART_GRANDPAR
(26,23),(23,29),-0.367576 # DEPENDENCYPART_GRANDPAR
(26,23),(23,30),-1.08402 # DEPENDENCYPART_GRANDPAR
(26,24),(24,19),-0.518419 # DEPENDENCYPART_GRANDPAR
(26,24),(24,22),-0.0628731 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),-0.113536 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),-0.134511 # DEPENDENCYPART_GRANDPAR
(26,24),(24,26),-1.1749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,24),(24,27),-0.503519 # DEPENDENCYPART_GRANDPAR
(26,24),(24,29),-0.311724 # DEPENDENCYPART_GRANDPAR
(26,25),(25,23),-0.0356263 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),0.0346552 # DEPENDENCYPART_GRANDPAR
(26,25),(25,27),-0.546935 # DEPENDENCYPART_GRANDPAR
(26,25),(25,28),-0.831726 # DEPENDENCYPART_GRANDPAR
(26,25),(25,29),-0.365179 # DEPENDENCYPART_GRANDPAR
(26,27),(27,2),-0.732918 # DEPENDENCYPART_GRANDPAR
(26,27),(27,3),-1.29418 # DEPENDENCYPART_GRANDPAR
(26,27),(27,5),-0.945009 # DEPENDENCYPART_GRANDPAR
(26,27),(27,6),-0.897173 # DEPENDENCYPART_GRANDPAR
(26,27),(27,7),-0.943322 # DEPENDENCYPART_GRANDPAR
(26,27),(27,8),-0.818209 # DEPENDENCYPART_GRANDPAR
(26,27),(27,9),-1.22746 # DEPENDENCYPART_GRANDPAR
(26,27),(27,11),-0.9218 # DEPENDENCYPART_GRANDPAR
(26,27),(27,13),-1.1248 # DEPENDENCYPART_GRANDPAR
(26,27),(27,14),-0.955664 # DEPENDENCYPART_GRANDPAR
(26,27),(27,15),-0.802972 # DEPENDENCYPART_GRANDPAR
(26,27),(27,16),-1.07232 # DEPENDENCYPART_GRANDPAR
(26,27),(27,17),-0.948949 # DEPENDENCYPART_GRANDPAR
(26,27),(27,18),-0.912631 # DEPENDENCYPART_GRANDPAR
(26,27),(27,19),-1.30922 # DEPENDENCYPART_GRANDPAR
(26,27),(27,21),-0.550195 # DEPENDENCYPART_GRANDPAR
(26,27),(27,22),-1.02181 # DEPENDENCYPART_GRANDPAR
(26,27),(27,23),-0.619421 # DEPENDENCYPART_GRANDPAR
(26,27),(27,24),-0.453765 # DEPENDENCYPART_GRANDPAR
(26,27),(27,25),-0.736498 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-0.983699 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,28),-0.210165 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),0.303942 # DEPENDENCYPART_GRANDPAR
(26,27),(27,30),-0.760246 # DEPENDENCYPART_GRANDPAR
(26,28),(28,2),-0.850271 # DEPENDENCYPART_GRANDPAR
(26,28),(28,3),-1.38885 # DEPENDENCYPART_GRANDPAR
(26,28),(28,19),-1.38728 # DEPENDENCYPART_GRANDPAR
(26,28),(28,21),-0.66753 # DEPENDENCYPART_GRANDPAR
(26,28),(28,22),-1.09431 # DEPENDENCYPART_GRANDPAR
(26,28),(28,24),-0.509147 # DEPENDENCYPART_GRANDPAR
(26,28),(28,25),-0.772989 # DEPENDENCYPART_GRANDPAR
(26,28),(28,26),-0.80014 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,28),(28,29),0.181878 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),-0.750655 # DEPENDENCYPART_GRANDPAR
(26,29),(29,23),-0.69981 # DEPENDENCYPART_GRANDPAR
(26,29),(29,24),-0.475074 # DEPENDENCYPART_GRANDPAR
(26,29),(29,25),-0.75316 # DEPENDENCYPART_GRANDPAR
(26,29),(29,26),-0.717624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,29),(29,28),-0.267243 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),-0.531856 # DEPENDENCYPART_GRANDPAR
(27,2),(2,1),-0.0606925 # DEPENDENCYPART_GRANDPAR
(27,2),(2,3),-0.157138 # DEPENDENCYPART_GRANDPAR
(27,2),(2,4),-0.548127 # DEPENDENCYPART_GRANDPAR
(27,2),(2,5),-0.172936 # DEPENDENCYPART_GRANDPAR
(27,2),(2,6),-0.164467 # DEPENDENCYPART_GRANDPAR
(27,2),(2,7),0.198229 # DEPENDENCYPART_GRANDPAR
(27,2),(2,8),-0.141175 # DEPENDENCYPART_GRANDPAR
(27,2),(2,9),-0.0662584 # DEPENDENCYPART_GRANDPAR
(27,2),(2,11),-0.286095 # DEPENDENCYPART_GRANDPAR
(27,2),(2,12),-1.89163 # DEPENDENCYPART_GRANDPAR
(27,2),(2,15),-0.366276 # DEPENDENCYPART_GRANDPAR
(27,2),(2,16),-0.222969 # DEPENDENCYPART_GRANDPAR
(27,2),(2,17),-0.0369104 # DEPENDENCYPART_GRANDPAR
(27,2),(2,18),0.00715698 # DEPENDENCYPART_GRANDPAR
(27,2),(2,19),-0.211705 # DEPENDENCYPART_GRANDPAR
(27,2),(2,22),0.404774 # DEPENDENCYPART_GRANDPAR
(27,2),(2,30),-0.892874 # DEPENDENCYPART_GRANDPAR
(27,3),(3,2),-0.436307 # DEPENDENCYPART_GRANDPAR
(27,3),(3,4),-0.791452 # DEPENDENCYPART_GRANDPAR
(27,3),(3,5),-0.0563186 # DEPENDENCYPART_GRANDPAR
(27,3),(3,6),-0.0909291 # DEPENDENCYPART_GRANDPAR
(27,3),(3,7),0.285528 # DEPENDENCYPART_GRANDPAR
(27,3),(3,8),0.0300712 # DEPENDENCYPART_GRANDPAR
(27,3),(3,9),-0.508696 # DEPENDENCYPART_GRANDPAR
(27,3),(3,14),-0.0242845 # DEPENDENCYPART_GRANDPAR
(27,3),(3,15),-0.371525 # DEPENDENCYPART_GRANDPAR
(27,3),(3,30),-0.918429 # DEPENDENCYPART_GRANDPAR
(27,5),(5,4),-0.695136 # DEPENDENCYPART_GRANDPAR
(27,5),(5,6),-0.29891 # DEPENDENCYPART_GRANDPAR
(27,5),(5,9),-0.167631 # DEPENDENCYPART_GRANDPAR
(27,5),(5,15),-0.324382 # DEPENDENCYPART_GRANDPAR
(27,6),(6,4),-0.564758 # DEPENDENCYPART_GRANDPAR
(27,6),(6,5),-0.252026 # DEPENDENCYPART_GRANDPAR
(27,6),(6,7),0.156591 # DEPENDENCYPART_GRANDPAR
(27,6),(6,8),-0.229087 # DEPENDENCYPART_GRANDPAR
(27,6),(6,9),-0.0925465 # DEPENDENCYPART_GRANDPAR
(27,6),(6,15),-0.341623 # DEPENDENCYPART_GRANDPAR
(27,6),(6,16),-0.249257 # DEPENDENCYPART_GRANDPAR
(27,7),(7,2),-0.474871 # DEPENDENCYPART_GRANDPAR
(27,7),(7,4),-0.684602 # DEPENDENCYPART_GRANDPAR
(27,7),(7,5),-0.318322 # DEPENDENCYPART_GRANDPAR
(27,7),(7,6),-0.326252 # DEPENDENCYPART_GRANDPAR
(27,7),(7,8),-0.276255 # DEPENDENCYPART_GRANDPAR
(27,7),(7,9),-0.169607 # DEPENDENCYPART_GRANDPAR
(27,7),(7,11),-0.341034 # DEPENDENCYPART_GRANDPAR
(27,7),(7,12),-1.93285 # DEPENDENCYPART_GRANDPAR
(27,7),(7,14),0.0333654 # DEPENDENCYPART_GRANDPAR
(27,7),(7,15),-0.345349 # DEPENDENCYPART_GRANDPAR
(27,7),(7,16),-0.326318 # DEPENDENCYPART_GRANDPAR
(27,7),(7,17),-0.211673 # DEPENDENCYPART_GRANDPAR
(27,7),(7,30),-0.970132 # DEPENDENCYPART_GRANDPAR
(27,8),(8,1),-0.195477 # DEPENDENCYPART_GRANDPAR
(27,8),(8,2),-0.485753 # DEPENDENCYPART_GRANDPAR
(27,8),(8,4),-0.673653 # DEPENDENCYPART_GRANDPAR
(27,8),(8,5),-0.348771 # DEPENDENCYPART_GRANDPAR
(27,8),(8,6),-0.358 # DEPENDENCYPART_GRANDPAR
(27,8),(8,7),0.0911949 # DEPENDENCYPART_GRANDPAR
(27,8),(8,9),-0.158649 # DEPENDENCYPART_GRANDPAR
(27,8),(8,10),0.25112 # DEPENDENCYPART_GRANDPAR
(27,8),(8,11),-0.328368 # DEPENDENCYPART_GRANDPAR
(27,8),(8,12),-1.89261 # DEPENDENCYPART_GRANDPAR
(27,8),(8,13),-0.449597 # DEPENDENCYPART_GRANDPAR
(27,8),(8,14),0.0630931 # DEPENDENCYPART_GRANDPAR
(27,8),(8,15),-0.332808 # DEPENDENCYPART_GRANDPAR
(27,8),(8,16),-0.31536 # DEPENDENCYPART_GRANDPAR
(27,8),(8,17),-0.192321 # DEPENDENCYPART_GRANDPAR
(27,8),(8,18),-0.097062 # DEPENDENCYPART_GRANDPAR
(27,8),(8,21),0.0570072 # DEPENDENCYPART_GRANDPAR
(27,8),(8,26),0.0620903 # DEPENDENCYPART_GRANDPAR
(27,8),(8,27),-1.10528 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,8),(8,30),-0.970132 # DEPENDENCYPART_GRANDPAR
(27,11),(11,4),-0.464974 # DEPENDENCYPART_GRANDPAR
(27,11),(11,6),-0.321279 # DEPENDENCYPART_GRANDPAR
(27,11),(11,7),0.124317 # DEPENDENCYPART_GRANDPAR
(27,11),(11,8),-0.254202 # DEPENDENCYPART_GRANDPAR
(27,11),(11,9),-0.389854 # DEPENDENCYPART_GRANDPAR
(27,11),(11,10),0.347631 # DEPENDENCYPART_GRANDPAR
(27,11),(11,12),-1.87798 # DEPENDENCYPART_GRANDPAR
(27,11),(11,13),-0.322964 # DEPENDENCYPART_GRANDPAR
(27,11),(11,14),-0.0393998 # DEPENDENCYPART_GRANDPAR
(27,11),(11,16),-0.244375 # DEPENDENCYPART_GRANDPAR
(27,11),(11,17),-0.0398998 # DEPENDENCYPART_GRANDPAR
(27,11),(11,18),0.00715268 # DEPENDENCYPART_GRANDPAR
(27,11),(11,19),-0.216868 # DEPENDENCYPART_GRANDPAR
(27,11),(11,21),0.0762789 # DEPENDENCYPART_GRANDPAR
(27,11),(11,28),-0.109502 # DEPENDENCYPART_GRANDPAR
(27,11),(11,30),-0.892896 # DEPENDENCYPART_GRANDPAR
(27,13),(13,11),-0.537181 # DEPENDENCYPART_GRANDPAR
(27,13),(13,12),-2.25879 # DEPENDENCYPART_GRANDPAR
(27,13),(13,14),0.049055 # DEPENDENCYPART_GRANDPAR
(27,13),(13,17),-0.245089 # DEPENDENCYPART_GRANDPAR
(27,14),(14,4),-0.865379 # DEPENDENCYPART_GRANDPAR
(27,14),(14,10),-0.0527734 # DEPENDENCYPART_GRANDPAR
(27,14),(14,11),-0.742916 # DEPENDENCYPART_GRANDPAR
(27,14),(14,13),-0.834616 # DEPENDENCYPART_GRANDPAR
(27,14),(14,16),-0.493925 # DEPENDENCYPART_GRANDPAR
(27,14),(14,17),-0.272759 # DEPENDENCYPART_GRANDPAR
(27,14),(14,18),-0.193312 # DEPENDENCYPART_GRANDPAR
(27,14),(14,19),-0.408473 # DEPENDENCYPART_GRANDPAR
(27,14),(14,22),0.142293 # DEPENDENCYPART_GRANDPAR
(27,15),(15,2),-0.472264 # DEPENDENCYPART_GRANDPAR
(27,15),(15,3),-0.48179 # DEPENDENCYPART_GRANDPAR
(27,15),(15,4),-0.412672 # DEPENDENCYPART_GRANDPAR
(27,15),(15,5),-0.320214 # DEPENDENCYPART_GRANDPAR
(27,15),(15,6),-0.374084 # DEPENDENCYPART_GRANDPAR
(27,15),(15,7),0.0736222 # DEPENDENCYPART_GRANDPAR
(27,15),(15,8),-0.306245 # DEPENDENCYPART_GRANDPAR
(27,15),(15,9),-0.450685 # DEPENDENCYPART_GRANDPAR
(27,15),(15,10),0.399934 # DEPENDENCYPART_GRANDPAR
(27,15),(15,11),-0.567451 # DEPENDENCYPART_GRANDPAR
(27,15),(15,12),-2.35585 # DEPENDENCYPART_GRANDPAR
(27,15),(15,13),-0.601176 # DEPENDENCYPART_GRANDPAR
(27,15),(15,14),-0.197088 # DEPENDENCYPART_GRANDPAR
(27,15),(15,16),-0.215241 # DEPENDENCYPART_GRANDPAR
(27,15),(15,17),-0.00399383 # DEPENDENCYPART_GRANDPAR
(27,15),(15,18),0.00608497 # DEPENDENCYPART_GRANDPAR
(27,15),(15,19),-0.147982 # DEPENDENCYPART_GRANDPAR
(27,15),(15,21),0.149644 # DEPENDENCYPART_GRANDPAR
(27,17),(17,2),-0.325639 # DEPENDENCYPART_GRANDPAR
(27,17),(17,3),-0.343114 # DEPENDENCYPART_GRANDPAR
(27,17),(17,5),-0.25268 # DEPENDENCYPART_GRANDPAR
(27,17),(17,6),-0.289024 # DEPENDENCYPART_GRANDPAR
(27,17),(17,7),0.14769 # DEPENDENCYPART_GRANDPAR
(27,17),(17,8),-0.23558 # DEPENDENCYPART_GRANDPAR
(27,17),(17,9),-0.30052 # DEPENDENCYPART_GRANDPAR
(27,17),(17,11),-0.39193 # DEPENDENCYPART_GRANDPAR
(27,17),(17,12),-2.06398 # DEPENDENCYPART_GRANDPAR
(27,17),(17,13),-0.36108 # DEPENDENCYPART_GRANDPAR
(27,17),(17,14),-0.0303677 # DEPENDENCYPART_GRANDPAR
(27,17),(17,15),-0.334894 # DEPENDENCYPART_GRANDPAR
(27,17),(17,16),-0.45723 # DEPENDENCYPART_GRANDPAR
(27,17),(17,18),-0.289655 # DEPENDENCYPART_GRANDPAR
(27,17),(17,19),-0.410733 # DEPENDENCYPART_GRANDPAR
(27,17),(17,21),0.0877722 # DEPENDENCYPART_GRANDPAR
(27,17),(17,22),0.0814514 # DEPENDENCYPART_GRANDPAR
(27,17),(17,23),-0.0775748 # DEPENDENCYPART_GRANDPAR
(27,17),(17,25),-0.173659 # DEPENDENCYPART_GRANDPAR
(27,17),(17,26),-0.267431 # DEPENDENCYPART_GRANDPAR
(27,17),(17,27),-1.02655 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,17),(17,28),-0.133983 # DEPENDENCYPART_GRANDPAR
(27,17),(17,29),-0.235997 # DEPENDENCYPART_GRANDPAR
(27,17),(17,30),-0.746761 # DEPENDENCYPART_GRANDPAR
(27,18),(18,15),-0.481897 # DEPENDENCYPART_GRANDPAR
(27,18),(18,16),-0.506426 # DEPENDENCYPART_GRANDPAR
(27,18),(18,17),-0.298253 # DEPENDENCYPART_GRANDPAR
(27,18),(18,19),-0.16833 # DEPENDENCYPART_GRANDPAR
(27,18),(18,21),0.0977118 # DEPENDENCYPART_GRANDPAR
(27,18),(18,22),0.277798 # DEPENDENCYPART_GRANDPAR
(27,18),(18,23),-0.0952126 # DEPENDENCYPART_GRANDPAR
(27,18),(18,24),-0.0815836 # DEPENDENCYPART_GRANDPAR
(27,19),(19,2),-0.441134 # DEPENDENCYPART_GRANDPAR
(27,19),(19,15),-0.433564 # DEPENDENCYPART_GRANDPAR
(27,19),(19,18),-0.127939 # DEPENDENCYPART_GRANDPAR
