# _root_ A spokesman for Dow Jones said he had n't seen the group 's filing , but added , `` obviously Dow Jones disagrees with their conclusions .
#goldHeads=2,6,2,5,3,0,8,6,8,8,12,14,12,10,6,6,16,17,17,23,22,23,17,23,26,24,6,
#predictedHeads=2,6,2,5,3,0,8,6,8,8,12,14,12,10,6,6,16,17,17,23,22,23,17,23,26,24,6,
(17,3),(3,14),-0.191293 # DEPENDENCYPART_GRANDPAR
(17,3),(3,15),-0.483239 # DEPENDENCYPART_GRANDPAR
(17,3),(3,16),-0.0604564 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),-0.599059 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),-0.258893 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.51704 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.580455 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.190506 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.239209 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),-0.0582634 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.13814 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.408443 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.63532 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.667371 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.225705 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),-0.378246 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-0.375542 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),-0.353589 # DEPENDENCYPART_GRANDPAR
(17,6),(6,14),-0.291624 # DEPENDENCYPART_GRANDPAR
(17,6),(6,15),-0.490325 # DEPENDENCYPART_GRANDPAR
(17,6),(6,16),-0.25493 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-1.10638 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,18),-0.506621 # DEPENDENCYPART_GRANDPAR
(17,6),(6,19),0.333819 # DEPENDENCYPART_GRANDPAR
(17,6),(6,20),-0.0116415 # DEPENDENCYPART_GRANDPAR
(17,6),(6,23),-0.219562 # DEPENDENCYPART_GRANDPAR
(17,6),(6,27),0.582967 # DEPENDENCYPART_GRANDPAR
(17,7),(7,5),-0.914304 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),-0.233573 # DEPENDENCYPART_GRANDPAR
(17,7),(7,9),-0.190743 # DEPENDENCYPART_GRANDPAR
(17,7),(7,10),-0.277595 # DEPENDENCYPART_GRANDPAR
(17,7),(7,16),0.359486 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),0.000643044 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.39214 # DEPENDENCYPART_GRANDPAR
(17,8),(8,4),-0.514091 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.5465 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.147148 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.0546647 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.328117 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.328024 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),-0.0509204 # DEPENDENCYPART_GRANDPAR
(17,8),(8,13),-0.974205 # DEPENDENCYPART_GRANDPAR
(17,8),(8,14),-0.209792 # DEPENDENCYPART_GRANDPAR
(17,8),(8,15),-0.41214 # DEPENDENCYPART_GRANDPAR
(17,8),(8,16),-0.257985 # DEPENDENCYPART_GRANDPAR
(17,8),(8,17),-1.08395 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,18),-0.495356 # DEPENDENCYPART_GRANDPAR
(17,8),(8,19),0.38015 # DEPENDENCYPART_GRANDPAR
(17,8),(8,20),-0.00157575 # DEPENDENCYPART_GRANDPAR
(17,8),(8,22),-0.423686 # DEPENDENCYPART_GRANDPAR
(17,8),(8,23),-0.205342 # DEPENDENCYPART_GRANDPAR
(17,8),(8,24),-0.276191 # DEPENDENCYPART_GRANDPAR
(17,8),(8,26),-0.248472 # DEPENDENCYPART_GRANDPAR
(17,8),(8,27),0.611883 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.351402 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.184368 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),-0.121859 # DEPENDENCYPART_GRANDPAR
(17,10),(10,2),-0.283988 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.601531 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-0.754575 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.338658 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.358834 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.0631955 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.600886 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.112089 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-1.05077 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),-0.24764 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),-0.357113 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),-0.0205521 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-1.02881 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),-0.514537 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),0.346218 # DEPENDENCYPART_GRANDPAR
(17,10),(10,20),-0.0424819 # DEPENDENCYPART_GRANDPAR
(17,10),(10,21),-0.405418 # DEPENDENCYPART_GRANDPAR
(17,10),(10,22),-0.37993 # DEPENDENCYPART_GRANDPAR
(17,10),(10,23),-0.150141 # DEPENDENCYPART_GRANDPAR
(17,10),(10,24),-0.148217 # DEPENDENCYPART_GRANDPAR
(17,10),(10,26),-0.277107 # DEPENDENCYPART_GRANDPAR
(17,10),(10,27),0.489523 # DEPENDENCYPART_GRANDPAR
(17,14),(14,2),-0.25695 # DEPENDENCYPART_GRANDPAR
(17,14),(14,4),-0.664182 # DEPENDENCYPART_GRANDPAR
(17,14),(14,5),-0.70209 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-0.0787013 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.346023 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.249585 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.180415 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-1.14439 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.152427 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.0531095 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.15825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.724353 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),0.211879 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-0.134856 # DEPENDENCYPART_GRANDPAR
(17,14),(14,21),-0.596316 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-0.570867 # DEPENDENCYPART_GRANDPAR
(17,14),(14,23),-0.252444 # DEPENDENCYPART_GRANDPAR
(17,14),(14,24),-0.124178 # DEPENDENCYPART_GRANDPAR
(17,14),(14,26),-0.351182 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.410788 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.0860839 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.18337 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.598159 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.281124 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),-0.254875 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.194207 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.477273 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),0.0713443 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),0.0803432 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),0.235855 # DEPENDENCYPART_GRANDPAR
(17,20),(20,24),-0.143254 # DEPENDENCYPART_GRANDPAR
(17,20),(20,26),0.245686 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.421168 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.341794 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.16682 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.239237 # DEPENDENCYPART_GRANDPAR
(17,21),(21,26),0.094125 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.436137 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.346676 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.201685 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),0.160008 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.251081 # DEPENDENCYPART_GRANDPAR
(17,22),(22,26),0.100191 # DEPENDENCYPART_GRANDPAR
(17,23),(23,2),-0.473227 # DEPENDENCYPART_GRANDPAR
(17,23),(23,3),-0.513553 # DEPENDENCYPART_GRANDPAR
(17,23),(23,4),-1.12859 # DEPENDENCYPART_GRANDPAR
(17,23),(23,5),-1.1468 # DEPENDENCYPART_GRANDPAR
(17,23),(23,6),-0.642486 # DEPENDENCYPART_GRANDPAR
(17,23),(23,7),-0.707223 # DEPENDENCYPART_GRANDPAR
(17,23),(23,8),-0.546089 # DEPENDENCYPART_GRANDPAR
(17,23),(23,9),-0.301489 # DEPENDENCYPART_GRANDPAR
(17,23),(23,10),-0.622028 # DEPENDENCYPART_GRANDPAR
(17,23),(23,12),-0.340118 # DEPENDENCYPART_GRANDPAR
(17,23),(23,14),-0.452305 # DEPENDENCYPART_GRANDPAR
(17,23),(23,15),-0.434605 # DEPENDENCYPART_GRANDPAR
(17,23),(23,16),-0.178771 # DEPENDENCYPART_GRANDPAR
(17,23),(23,17),-0.662596 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,23),(23,18),-0.322447 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.351359 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),0.272523 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),0.0371004 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.0687488 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.00427284 # DEPENDENCYPART_GRANDPAR
(17,23),(23,25),-0.200135 # DEPENDENCYPART_GRANDPAR
(17,23),(23,26),0.32785 # DEPENDENCYPART_GRANDPAR
(17,23),(23,27),0.582441 # DEPENDENCYPART_GRANDPAR
(17,24),(24,22),-0.00259044 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),-0.263883 # DEPENDENCYPART_GRANDPAR
(17,24),(24,26),0.278554 # DEPENDENCYPART_GRANDPAR
(17,26),(26,21),0.082414 # DEPENDENCYPART_GRANDPAR
(17,26),(26,22),0.112464 # DEPENDENCYPART_GRANDPAR
(17,26),(26,24),-0.00362372 # DEPENDENCYPART_GRANDPAR
(17,26),(26,25),-0.0468359 # DEPENDENCYPART_GRANDPAR
(17,27),(27,26),-0.0291898 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.01338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.0994316 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.225333 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.166113 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.246945 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.363842 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.346733 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.5469 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,19),-0.834408 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.12931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.154051 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.274036 # DEPENDENCYPART_GRANDPAR
(20,21),(21,26),-0.149666 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.834408 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-1.12886 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.223717 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.219572 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.291046 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.149537 # DEPENDENCYPART_GRANDPAR
(20,23),(23,2),-1.05747 # DEPENDENCYPART_GRANDPAR
(20,23),(23,3),-0.700951 # DEPENDENCYPART_GRANDPAR
(20,23),(23,4),-1.18092 # DEPENDENCYPART_GRANDPAR
(20,23),(23,5),-1.16401 # DEPENDENCYPART_GRANDPAR
(20,23),(23,6),-0.965346 # DEPENDENCYPART_GRANDPAR
(20,23),(23,7),-0.866239 # DEPENDENCYPART_GRANDPAR
(20,23),(23,8),-0.966075 # DEPENDENCYPART_GRANDPAR
(20,23),(23,9),-0.789732 # DEPENDENCYPART_GRANDPAR
(20,23),(23,10),-0.888124 # DEPENDENCYPART_GRANDPAR
(20,23),(23,12),-0.920673 # DEPENDENCYPART_GRANDPAR
(20,23),(23,14),-0.905331 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-0.888997 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-0.608642 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-0.807809 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-0.784887 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.723551 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-1.05634 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),0.176588 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),-0.125006 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.198951 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),-0.38827 # DEPENDENCYPART_GRANDPAR
(20,23),(23,26),-0.076784 # DEPENDENCYPART_GRANDPAR
(20,23),(23,27),-0.61537 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),-0.339783 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.339637 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),0.0415779 # DEPENDENCYPART_GRANDPAR
(20,26),(26,21),0.188638 # DEPENDENCYPART_GRANDPAR
(20,26),(26,22),-0.114769 # DEPENDENCYPART_GRANDPAR
(20,26),(26,24),-0.151671 # DEPENDENCYPART_GRANDPAR
(20,26),(26,25),-0.200222 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.354524 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.27805 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.657901 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.68005 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.556553 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-1.21639 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.92879 # DEPENDENCYPART_GRANDPAR
(21,20),(20,26),-0.860282 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-1.20338 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.831907 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-1.01173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.743121 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.585629 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),-0.401755 # DEPENDENCYPART_GRANDPAR
(21,24),(24,22),-0.119589 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.86457 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.269584 # DEPENDENCYPART_GRANDPAR
(21,26),(26,21),-1.22631 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,26),(26,22),-0.102272 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),-0.441401 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.604842 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.15738 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.109782 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.317362 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.420141 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.41933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,23),-0.730429 # DEPENDENCYPART_GRANDPAR
(22,20),(20,24),-1.03281 # DEPENDENCYPART_GRANDPAR
(22,20),(20,26),-0.630479 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.267266 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.227156 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.56396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,24),-1.12402 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-0.708596 # DEPENDENCYPART_GRANDPAR
(22,23),(23,2),-1.02074 # DEPENDENCYPART_GRANDPAR
(22,23),(23,3),-1.12552 # DEPENDENCYPART_GRANDPAR
(22,23),(23,4),-0.83605 # DEPENDENCYPART_GRANDPAR
(22,23),(23,5),-0.924297 # DEPENDENCYPART_GRANDPAR
(22,23),(23,6),-0.771109 # DEPENDENCYPART_GRANDPAR
(22,23),(23,7),-0.759218 # DEPENDENCYPART_GRANDPAR
(22,23),(23,8),-0.750416 # DEPENDENCYPART_GRANDPAR
(22,23),(23,9),-0.575206 # DEPENDENCYPART_GRANDPAR
(22,23),(23,10),-0.78482 # DEPENDENCYPART_GRANDPAR
(22,23),(23,12),-0.920546 # DEPENDENCYPART_GRANDPAR
(22,23),(23,14),-0.801953 # DEPENDENCYPART_GRANDPAR
(22,23),(23,15),-0.709679 # DEPENDENCYPART_GRANDPAR
(22,23),(23,16),-0.553591 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-0.612298 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-0.677467 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-0.679907 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.535379 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.832321 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.937225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.454331 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.51244 # DEPENDENCYPART_GRANDPAR
(22,23),(23,26),-0.0531037 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),-0.427843 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-0.981551 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,25),-0.58654 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-0.0630695 # DEPENDENCYPART_GRANDPAR
(22,26),(26,21),-0.876941 # DEPENDENCYPART_GRANDPAR
(22,26),(26,22),-0.965308 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,26),(26,24),-0.545555 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),-0.309593 # DEPENDENCYPART_GRANDPAR
(23,2),(2,1),0.338121 # DEPENDENCYPART_GRANDPAR
(23,2),(2,3),0.0598576 # DEPENDENCYPART_GRANDPAR
(23,2),(2,4),-0.255386 # DEPENDENCYPART_GRANDPAR
(23,2),(2,5),-0.0660369 # DEPENDENCYPART_GRANDPAR
(23,2),(2,6),-0.321511 # DEPENDENCYPART_GRANDPAR
(23,2),(2,7),-0.0460176 # DEPENDENCYPART_GRANDPAR
(23,2),(2,8),0.113198 # DEPENDENCYPART_GRANDPAR
(23,2),(2,9),0.0306829 # DEPENDENCYPART_GRANDPAR
(23,2),(2,10),0.149554 # DEPENDENCYPART_GRANDPAR
(23,2),(2,13),-0.745075 # DEPENDENCYPART_GRANDPAR
(23,2),(2,14),0.0241024 # DEPENDENCYPART_GRANDPAR
(23,2),(2,15),0.038214 # DEPENDENCYPART_GRANDPAR
(23,2),(2,16),0.198037 # DEPENDENCYPART_GRANDPAR
(23,2),(2,17),0.258733 # DEPENDENCYPART_GRANDPAR
(23,2),(2,18),-0.0388369 # DEPENDENCYPART_GRANDPAR
(23,3),(3,2),-0.271236 # DEPENDENCYPART_GRANDPAR
(23,3),(3,4),-0.493454 # DEPENDENCYPART_GRANDPAR
(23,3),(3,5),-0.296795 # DEPENDENCYPART_GRANDPAR
(23,3),(3,6),-0.492487 # DEPENDENCYPART_GRANDPAR
(23,3),(3,7),-0.155524 # DEPENDENCYPART_GRANDPAR
(23,3),(3,8),-0.0190137 # DEPENDENCYPART_GRANDPAR
(23,3),(3,9),-0.0356997 # DEPENDENCYPART_GRANDPAR
(23,3),(3,10),-0.0289569 # DEPENDENCYPART_GRANDPAR
(23,3),(3,14),-0.0390887 # DEPENDENCYPART_GRANDPAR
(23,3),(3,15),-0.352216 # DEPENDENCYPART_GRANDPAR
(23,3),(3,16),0.272209 # DEPENDENCYPART_GRANDPAR
(23,4),(4,2),-0.314165 # DEPENDENCYPART_GRANDPAR
(23,4),(4,3),-0.102629 # DEPENDENCYPART_GRANDPAR
(23,4),(4,5),-0.0339524 # DEPENDENCYPART_GRANDPAR
(23,4),(4,6),-0.238631 # DEPENDENCYPART_GRANDPAR
(23,4),(4,7),0.082407 # DEPENDENCYPART_GRANDPAR
(23,4),(4,8),0.172916 # DEPENDENCYPART_GRANDPAR
(23,5),(5,1),0.112563 # DEPENDENCYPART_GRANDPAR
(23,5),(5,2),-0.310013 # DEPENDENCYPART_GRANDPAR
(23,5),(5,3),-0.123762 # DEPENDENCYPART_GRANDPAR
(23,5),(5,4),-0.391705 # DEPENDENCYPART_GRANDPAR
(23,5),(5,6),-0.244983 # DEPENDENCYPART_GRANDPAR
(23,5),(5,7),0.0771773 # DEPENDENCYPART_GRANDPAR
(23,5),(5,8),0.16656 # DEPENDENCYPART_GRANDPAR
(23,6),(6,2),-0.477006 # DEPENDENCYPART_GRANDPAR
(23,6),(6,3),-0.0684697 # DEPENDENCYPART_GRANDPAR
(23,6),(6,4),-0.549592 # DEPENDENCYPART_GRANDPAR
(23,6),(6,5),-0.370828 # DEPENDENCYPART_GRANDPAR
(23,6),(6,7),0.00248463 # DEPENDENCYPART_GRANDPAR
(23,6),(6,8),-0.109279 # DEPENDENCYPART_GRANDPAR
(23,6),(6,9),-0.127877 # DEPENDENCYPART_GRANDPAR
(23,6),(6,10),-0.0603774 # DEPENDENCYPART_GRANDPAR
(23,6),(6,14),-0.193121 # DEPENDENCYPART_GRANDPAR
(23,6),(6,15),-0.406826 # DEPENDENCYPART_GRANDPAR
(23,6),(6,16),0.00740634 # DEPENDENCYPART_GRANDPAR
(23,6),(6,17),0.0265602 # DEPENDENCYPART_GRANDPAR
(23,6),(6,18),-0.483877 # DEPENDENCYPART_GRANDPAR
(23,6),(6,19),-0.312565 # DEPENDENCYPART_GRANDPAR
(23,6),(6,20),0.0366474 # DEPENDENCYPART_GRANDPAR
(23,6),(6,23),-1.00891 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,6),(6,27),-0.564504 # DEPENDENCYPART_GRANDPAR
(23,7),(7,5),-0.402107 # DEPENDENCYPART_GRANDPAR
(23,7),(7,8),-0.114957 # DEPENDENCYPART_GRANDPAR
(23,7),(7,9),-0.0137957 # DEPENDENCYPART_GRANDPAR
(23,7),(7,10),-0.048118 # DEPENDENCYPART_GRANDPAR
(23,7),(7,16),0.428613 # DEPENDENCYPART_GRANDPAR
(23,8),(8,2),-0.25871 # DEPENDENCYPART_GRANDPAR
(23,8),(8,3),0.0530621 # DEPENDENCYPART_GRANDPAR
(23,8),(8,4),-0.376261 # DEPENDENCYPART_GRANDPAR
(23,8),(8,5),-0.197856 # DEPENDENCYPART_GRANDPAR
(23,8),(8,6),-0.512033 # DEPENDENCYPART_GRANDPAR
(23,8),(8,7),0.152462 # DEPENDENCYPART_GRANDPAR
(23,8),(8,9),-0.0326933 # DEPENDENCYPART_GRANDPAR
(23,8),(8,10),0.0753438 # DEPENDENCYPART_GRANDPAR
(23,8),(8,12),0.0201368 # DEPENDENCYPART_GRANDPAR
(23,8),(8,13),-0.964818 # DEPENDENCYPART_GRANDPAR
(23,8),(8,14),-0.0509225 # DEPENDENCYPART_GRANDPAR
(23,8),(8,15),-0.166063 # DEPENDENCYPART_GRANDPAR
(23,8),(8,16),0.0904381 # DEPENDENCYPART_GRANDPAR
(23,8),(8,17),0.10623 # DEPENDENCYPART_GRANDPAR
(23,8),(8,18),-0.243114 # DEPENDENCYPART_GRANDPAR
(23,8),(8,19),-0.183276 # DEPENDENCYPART_GRANDPAR
(23,8),(8,20),0.144293 # DEPENDENCYPART_GRANDPAR
(23,8),(8,22),0.241881 # DEPENDENCYPART_GRANDPAR
(23,8),(8,23),-1.00021 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,8),(8,24),-0.0137226 # DEPENDENCYPART_GRANDPAR
(23,8),(8,26),-0.115806 # DEPENDENCYPART_GRANDPAR
(23,8),(8,27),-0.574642 # DEPENDENCYPART_GRANDPAR
(23,9),(9,7),-0.188372 # DEPENDENCYPART_GRANDPAR
(23,9),(9,10),-0.0139852 # DEPENDENCYPART_GRANDPAR
(23,9),(9,14),-0.110142 # DEPENDENCYPART_GRANDPAR
(23,10),(10,2),-0.351883 # DEPENDENCYPART_GRANDPAR
(23,10),(10,3),-0.0884638 # DEPENDENCYPART_GRANDPAR
(23,10),(10,5),-0.235874 # DEPENDENCYPART_GRANDPAR
(23,10),(10,6),-0.494252 # DEPENDENCYPART_GRANDPAR
(23,10),(10,7),0.0477813 # DEPENDENCYPART_GRANDPAR
(23,10),(10,9),0.136905 # DEPENDENCYPART_GRANDPAR
(23,10),(10,11),-0.391588 # DEPENDENCYPART_GRANDPAR
(23,10),(10,12),-0.0898486 # DEPENDENCYPART_GRANDPAR
(23,10),(10,13),-1.13128 # DEPENDENCYPART_GRANDPAR
(23,10),(10,14),-0.152115 # DEPENDENCYPART_GRANDPAR
(23,10),(10,15),-0.396064 # DEPENDENCYPART_GRANDPAR
(23,10),(10,16),0.172082 # DEPENDENCYPART_GRANDPAR
(23,10),(10,17),-0.0286818 # DEPENDENCYPART_GRANDPAR
(23,10),(10,18),-0.473115 # DEPENDENCYPART_GRANDPAR
(23,10),(10,19),-0.246148 # DEPENDENCYPART_GRANDPAR
(23,10),(10,20),-0.0416737 # DEPENDENCYPART_GRANDPAR
(23,10),(10,21),0.119894 # DEPENDENCYPART_GRANDPAR
(23,10),(10,22),0.0291863 # DEPENDENCYPART_GRANDPAR
(23,10),(10,23),-0.985987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,10),(10,24),0.0272977 # DEPENDENCYPART_GRANDPAR
(23,10),(10,26),-0.175072 # DEPENDENCYPART_GRANDPAR
(23,10),(10,27),-0.687658 # DEPENDENCYPART_GRANDPAR
(23,12),(12,9),-0.00299528 # DEPENDENCYPART_GRANDPAR
(23,12),(12,10),-0.0487217 # DEPENDENCYPART_GRANDPAR
