# _root_ The new expiration date is the date on which DIG 's financing commitments , which total about $ 240 million , are to expire .
#goldHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
#predictedHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
(13,20),(20,22),-0.234642 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),0.00704213 # DEPENDENCYPART_GRANDPAR
(13,22),(22,4),-1.01355 # DEPENDENCYPART_GRANDPAR
(13,22),(22,5),-0.716974 # DEPENDENCYPART_GRANDPAR
(13,22),(22,7),-0.9214 # DEPENDENCYPART_GRANDPAR
(13,22),(22,8),-1.04605 # DEPENDENCYPART_GRANDPAR
(13,22),(22,9),-0.42356 # DEPENDENCYPART_GRANDPAR
(13,22),(22,10),-0.752818 # DEPENDENCYPART_GRANDPAR
(13,22),(22,11),0.0368672 # DEPENDENCYPART_GRANDPAR
(13,22),(22,12),-0.651316 # DEPENDENCYPART_GRANDPAR
(13,22),(22,13),-0.492331 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,22),(22,14),-0.111825 # DEPENDENCYPART_GRANDPAR
(13,22),(22,15),0.794536 # DEPENDENCYPART_GRANDPAR
(13,22),(22,16),0.0123655 # DEPENDENCYPART_GRANDPAR
(13,22),(22,17),-0.107259 # DEPENDENCYPART_GRANDPAR
(13,22),(22,18),-0.0379302 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),0.0637524 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),0.102955 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.0328851 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.192437 # DEPENDENCYPART_GRANDPAR
(13,22),(22,24),-0.0458686 # DEPENDENCYPART_GRANDPAR
(13,22),(22,25),-0.290335 # DEPENDENCYPART_GRANDPAR
(13,23),(23,18),-0.209947 # DEPENDENCYPART_GRANDPAR
(13,23),(23,24),0.278611 # DEPENDENCYPART_GRANDPAR
(13,23),(23,25),-0.295446 # DEPENDENCYPART_GRANDPAR
(16,4),(4,1),-0.177361 # DEPENDENCYPART_GRANDPAR
(16,4),(4,2),-0.519583 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),-0.583148 # DEPENDENCYPART_GRANDPAR
(16,4),(4,5),-0.334421 # DEPENDENCYPART_GRANDPAR
(16,4),(4,7),-0.389955 # DEPENDENCYPART_GRANDPAR
(16,4),(4,8),-0.208454 # DEPENDENCYPART_GRANDPAR
(16,4),(4,14),-0.329991 # DEPENDENCYPART_GRANDPAR
(16,5),(5,1),-0.0312309 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),-0.313413 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),-0.37775 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.447894 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),-0.373959 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),-0.38444 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.306411 # DEPENDENCYPART_GRANDPAR
(16,5),(5,9),0.0593455 # DEPENDENCYPART_GRANDPAR
(16,5),(5,10),-0.312188 # DEPENDENCYPART_GRANDPAR
(16,5),(5,11),-0.807566 # DEPENDENCYPART_GRANDPAR
(16,5),(5,12),-0.267407 # DEPENDENCYPART_GRANDPAR
(16,5),(5,13),-0.550845 # DEPENDENCYPART_GRANDPAR
(16,5),(5,14),-0.573156 # DEPENDENCYPART_GRANDPAR
(16,5),(5,15),0.304543 # DEPENDENCYPART_GRANDPAR
(16,5),(5,16),-1.01074 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,5),(5,17),-0.0397502 # DEPENDENCYPART_GRANDPAR
(16,5),(5,18),-0.139767 # DEPENDENCYPART_GRANDPAR
(16,5),(5,21),-0.512341 # DEPENDENCYPART_GRANDPAR
(16,5),(5,22),-0.0182176 # DEPENDENCYPART_GRANDPAR
(16,5),(5,23),-0.667231 # DEPENDENCYPART_GRANDPAR
(16,5),(5,25),-0.705863 # DEPENDENCYPART_GRANDPAR
(16,7),(7,1),-0.177361 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),-0.519583 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),-0.583148 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.647049 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.337211 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.208454 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.39253 # DEPENDENCYPART_GRANDPAR
(16,7),(7,10),-0.348551 # DEPENDENCYPART_GRANDPAR
(16,7),(7,11),-0.506855 # DEPENDENCYPART_GRANDPAR
(16,7),(7,12),-0.269461 # DEPENDENCYPART_GRANDPAR
(16,7),(7,13),-0.435987 # DEPENDENCYPART_GRANDPAR
(16,7),(7,14),-0.329991 # DEPENDENCYPART_GRANDPAR
(16,7),(7,16),-1.13703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,7),(7,17),-0.253759 # DEPENDENCYPART_GRANDPAR
(16,7),(7,18),-0.301678 # DEPENDENCYPART_GRANDPAR
(16,7),(7,21),-0.762886 # DEPENDENCYPART_GRANDPAR
(16,7),(7,22),-0.147276 # DEPENDENCYPART_GRANDPAR
(16,7),(7,23),-0.742075 # DEPENDENCYPART_GRANDPAR
(16,7),(7,25),-0.821548 # DEPENDENCYPART_GRANDPAR
(16,8),(8,4),-0.425202 # DEPENDENCYPART_GRANDPAR
(16,8),(8,5),-0.649986 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),-0.252921 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.278228 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),0.133535 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),-0.317656 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.783724 # DEPENDENCYPART_GRANDPAR
(16,8),(8,12),-0.27004 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),-0.4951 # DEPENDENCYPART_GRANDPAR
(16,8),(8,15),0.378732 # DEPENDENCYPART_GRANDPAR
(16,8),(8,16),-1.20841 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,8),(8,18),-0.283012 # DEPENDENCYPART_GRANDPAR
(16,8),(8,25),-0.822768 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.394108 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.797223 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),-0.302886 # DEPENDENCYPART_GRANDPAR
(16,9),(9,13),-0.453954 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.452457 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.298734 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.478423 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.387955 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.439263 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.219956 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),-0.293345 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),-0.160185 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.12592 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,21),-0.780828 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.421269 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.24597 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.352565 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.522615 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.492569 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.37564 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.136878 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.294606 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.361225 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.761294 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.449118 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.514681 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.112484 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.03023 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.143481 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.175537 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.573788 # DEPENDENCYPART_GRANDPAR
(16,12),(12,22),-0.0283603 # DEPENDENCYPART_GRANDPAR
(16,12),(12,23),-0.76522 # DEPENDENCYPART_GRANDPAR
(16,13),(13,3),-0.5586 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.641857 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.568588 # DEPENDENCYPART_GRANDPAR
(16,13),(13,6),-0.257436 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.494882 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.429683 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.400844 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.979118 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.244312 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.149675 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.0286688 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.1283 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.171707 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.236281 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-0.645606 # DEPENDENCYPART_GRANDPAR
(16,13),(13,21),-0.778227 # DEPENDENCYPART_GRANDPAR
(16,13),(13,22),-0.122151 # DEPENDENCYPART_GRANDPAR
(16,13),(13,23),-0.634395 # DEPENDENCYPART_GRANDPAR
(16,13),(13,25),-0.758243 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.355231 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.596138 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.0689706 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.334025 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.489202 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),0.444554 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.264647 # DEPENDENCYPART_GRANDPAR
(16,17),(17,25),-0.678693 # DEPENDENCYPART_GRANDPAR
(16,18),(18,4),-1.02042 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-0.967737 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-0.479235 # DEPENDENCYPART_GRANDPAR
(16,18),(18,9),-0.609464 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-0.859463 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.693279 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.842742 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.832221 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.364267 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.510616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.586038 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),0.144336 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.0451291 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.0786307 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),0.577455 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.291458 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),-0.122317 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.466222 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.349058 # DEPENDENCYPART_GRANDPAR
(16,20),(20,17),0.377638 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.0324045 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.13916 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),0.496676 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.214137 # DEPENDENCYPART_GRANDPAR
(16,22),(22,4),-1.02728 # DEPENDENCYPART_GRANDPAR
(16,22),(22,5),-0.899138 # DEPENDENCYPART_GRANDPAR
(16,22),(22,7),-0.880309 # DEPENDENCYPART_GRANDPAR
(16,22),(22,8),-0.480744 # DEPENDENCYPART_GRANDPAR
(16,22),(22,9),-0.583243 # DEPENDENCYPART_GRANDPAR
(16,22),(22,10),-0.81848 # DEPENDENCYPART_GRANDPAR
(16,22),(22,11),-1.16666 # DEPENDENCYPART_GRANDPAR
(16,22),(22,12),-0.646936 # DEPENDENCYPART_GRANDPAR
(16,22),(22,13),-0.715122 # DEPENDENCYPART_GRANDPAR
(16,22),(22,14),-0.710016 # DEPENDENCYPART_GRANDPAR
(16,22),(22,15),-0.338045 # DEPENDENCYPART_GRANDPAR
(16,22),(22,16),-0.683838 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,22),(22,17),0.14086 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),0.206209 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),-0.00855174 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.136172 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.405919 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.368867 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.240378 # DEPENDENCYPART_GRANDPAR
(16,22),(22,25),-0.628786 # DEPENDENCYPART_GRANDPAR
(16,23),(23,18),0.176209 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.0928749 # DEPENDENCYPART_GRANDPAR
(16,23),(23,25),-0.66597 # DEPENDENCYPART_GRANDPAR
(16,24),(24,5),-0.9065 # DEPENDENCYPART_GRANDPAR
(16,24),(24,8),-0.392295 # DEPENDENCYPART_GRANDPAR
(16,24),(24,13),-0.742497 # DEPENDENCYPART_GRANDPAR
(16,24),(24,15),-0.169659 # DEPENDENCYPART_GRANDPAR
(16,24),(24,17),0.110397 # DEPENDENCYPART_GRANDPAR
(16,24),(24,18),0.151775 # DEPENDENCYPART_GRANDPAR
(16,24),(24,20),-0.198452 # DEPENDENCYPART_GRANDPAR
(16,24),(24,21),-0.32504 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),-0.489561 # DEPENDENCYPART_GRANDPAR
(16,24),(24,25),-0.45175 # DEPENDENCYPART_GRANDPAR
(17,16),(16,4),-0.513385 # DEPENDENCYPART_GRANDPAR
(17,16),(16,5),-0.429982 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-0.468059 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.110374 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),-0.307626 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.716979 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.727459 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.412139 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.328343 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.449139 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.239525 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.40909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.403154 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-1.06558 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.736442 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.6658 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.854466 # DEPENDENCYPART_GRANDPAR
(17,16),(16,24),-0.792994 # DEPENDENCYPART_GRANDPAR
(17,16),(16,25),-0.914872 # DEPENDENCYPART_GRANDPAR
(17,18),(18,4),-1.10884 # DEPENDENCYPART_GRANDPAR
(17,18),(18,5),-0.919174 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-0.695704 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.758269 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-1.21877 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.909731 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.928897 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-1.00178 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.690168 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.722406 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.64844 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.679891 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.793026 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.515512 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.402706 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.648437 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),-0.487762 # DEPENDENCYPART_GRANDPAR
(17,18),(18,25),-0.722565 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.978015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,20),-0.635705 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.31275 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.687212 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.956869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,19),-0.8578 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.377184 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.319116 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.427436 # DEPENDENCYPART_GRANDPAR
(17,22),(22,4),-1.1665 # DEPENDENCYPART_GRANDPAR
(17,22),(22,5),-0.901151 # DEPENDENCYPART_GRANDPAR
(17,22),(22,7),-1.12117 # DEPENDENCYPART_GRANDPAR
(17,22),(22,8),-0.755817 # DEPENDENCYPART_GRANDPAR
(17,22),(22,9),-0.781101 # DEPENDENCYPART_GRANDPAR
(17,22),(22,10),-1.22926 # DEPENDENCYPART_GRANDPAR
(17,22),(22,11),-1.22549 # DEPENDENCYPART_GRANDPAR
(17,22),(22,12),-0.912453 # DEPENDENCYPART_GRANDPAR
(17,22),(22,13),-0.88594 # DEPENDENCYPART_GRANDPAR
(17,22),(22,14),-0.936403 # DEPENDENCYPART_GRANDPAR
(17,22),(22,15),-0.713 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-0.720326 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-1.11962 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),0.0624702 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),-0.651324 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.75891 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.469536 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.417218 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.248662 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),-0.517852 # DEPENDENCYPART_GRANDPAR
(17,23),(23,18),0.0599933 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.0748025 # DEPENDENCYPART_GRANDPAR
(17,23),(23,25),-0.491873 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),-0.468669 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),-0.352835 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.487094 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),-0.171392 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),-0.441284 # DEPENDENCYPART_GRANDPAR
(18,4),(4,8),-0.315272 # DEPENDENCYPART_GRANDPAR
(18,4),(4,14),-0.476853 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-0.415469 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),-0.149122 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.380732 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.401789 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),-0.469325 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.410698 # DEPENDENCYPART_GRANDPAR
(18,5),(5,8),-0.347216 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),0.384801 # DEPENDENCYPART_GRANDPAR
(18,5),(5,10),-0.432298 # DEPENDENCYPART_GRANDPAR
(18,5),(5,11),-0.871354 # DEPENDENCYPART_GRANDPAR
(18,5),(5,12),-0.243167 # DEPENDENCYPART_GRANDPAR
(18,5),(5,13),-0.45968 # DEPENDENCYPART_GRANDPAR
(18,5),(5,14),-0.620951 # DEPENDENCYPART_GRANDPAR
(18,5),(5,15),0.576007 # DEPENDENCYPART_GRANDPAR
(18,5),(5,16),-0.263267 # DEPENDENCYPART_GRANDPAR
(18,5),(5,17),-0.208644 # DEPENDENCYPART_GRANDPAR
(18,5),(5,18),-0.938765 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,5),(5,21),-0.614417 # DEPENDENCYPART_GRANDPAR
(18,5),(5,22),-0.585472 # DEPENDENCYPART_GRANDPAR
(18,5),(5,23),-0.601347 # DEPENDENCYPART_GRANDPAR
(18,5),(5,25),-0.721521 # DEPENDENCYPART_GRANDPAR
(18,8),(8,4),-0.486863 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.591547 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.612497 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.468631 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),0.494682 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.389558 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.841418 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),-0.272989 # DEPENDENCYPART_GRANDPAR
(18,8),(8,13),-0.333662 # DEPENDENCYPART_GRANDPAR
(18,8),(8,15),0.685887 # DEPENDENCYPART_GRANDPAR
(18,8),(8,16),-0.226162 # DEPENDENCYPART_GRANDPAR
(18,8),(8,18),-0.95906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,8),(8,25),-0.682096 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.509974 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.890917 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),-0.317294 # DEPENDENCYPART_GRANDPAR
(18,9),(9,13),-0.389102 # DEPENDENCYPART_GRANDPAR
(18,10),(10,5),-0.366419 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),-0.523001 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.489254 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.190885 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),-0.61849 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),-0.279307 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),-0.295139 # DEPENDENCYPART_GRANDPAR
(18,10),(10,14),-0.419761 # DEPENDENCYPART_GRANDPAR
(18,10),(10,16),-0.293012 # DEPENDENCYPART_GRANDPAR
(18,10),(10,21),-0.780778 # DEPENDENCYPART_GRANDPAR
(18,12),(12,4),-0.472252 # DEPENDENCYPART_GRANDPAR
(18,12),(12,5),-0.455689 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.45402 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.366669 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.115761 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.55907 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.85745 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.292523 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.575922 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),0.191049 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),-0.351414 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.153211 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-0.939451 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,21),-0.654182 # DEPENDENCYPART_GRANDPAR
(18,12),(12,22),-0.565735 # DEPENDENCYPART_GRANDPAR
(18,12),(12,23),-0.66208 # DEPENDENCYPART_GRANDPAR
(18,13),(13,3),-0.504394 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.529437 # DEPENDENCYPART_GRANDPAR
(18,13),(13,5),-0.439168 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.486325 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.511205 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.139927 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.597328 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-1.00535 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.329995 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.49598 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),0.092933 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.267828 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),-0.162738 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-0.95152 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,20),-0.266493 # DEPENDENCYPART_GRANDPAR
(18,13),(13,21),-0.744034 # DEPENDENCYPART_GRANDPAR
(18,13),(13,22),-0.592444 # DEPENDENCYPART_GRANDPAR
(18,13),(13,23),-0.513197 # DEPENDENCYPART_GRANDPAR
(18,13),(13,25),-0.666645 # DEPENDENCYPART_GRANDPAR
(18,16),(16,4),-0.413775 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),-0.423271 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-0.395542 # DEPENDENCYPART_GRANDPAR
(18,16),(16,8),-0.399243 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),-0.156266 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.584411 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.833546 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.290338 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.167237 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.592037 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.0349396 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.165849 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-0.936289 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,20),-0.21227 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.618433 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.585611 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-0.615913 # DEPENDENCYPART_GRANDPAR
