# _root_ On the screens , only two forlorn blue figures remained , but the index had recovered a few points and was off about 140 .
#goldHeads=10,3,1,10,9,9,9,9,10,0,10,10,14,15,12,15,19,19,16,15,20,21,22,23,10,
#predictedHeads=10,3,1,10,9,5,9,9,10,0,10,10,14,15,12,15,19,19,16,15,20,21,22,23,10,
(12,22),(22,23),-0.521503 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),-0.249462 # DEPENDENCYPART_GRANDPAR
(12,22),(22,25),-1.3857 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.834854 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.264294 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.654381 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.337469 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.248753 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.229606 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),-0.196513 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),-0.116614 # DEPENDENCYPART_GRANDPAR
(14,5),(5,11),-0.154302 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),0.0903672 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-1.27739 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,5),(5,15),-0.459196 # DEPENDENCYPART_GRANDPAR
(14,5),(5,16),-0.684948 # DEPENDENCYPART_GRANDPAR
(14,5),(5,20),-0.870074 # DEPENDENCYPART_GRANDPAR
(14,5),(5,24),-0.752904 # DEPENDENCYPART_GRANDPAR
(14,5),(5,25),-1.06741 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),-0.670804 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.25216 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.609312 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.756006 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.822688 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.499626 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.315162 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),0.141865 # DEPENDENCYPART_GRANDPAR
(14,7),(7,15),-0.496115 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),-0.768921 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.729537 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),-0.234916 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.561513 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.620157 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.635513 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.54963 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.53589 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.154894 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.325899 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.184459 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.32032 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.505734 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.724595 # DEPENDENCYPART_GRANDPAR
(14,9),(9,19),-0.643975 # DEPENDENCYPART_GRANDPAR
(14,10),(10,1),-0.612889 # DEPENDENCYPART_GRANDPAR
(14,10),(10,3),-0.233962 # DEPENDENCYPART_GRANDPAR
(14,10),(10,4),-0.674978 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.616263 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.747419 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.462337 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.448809 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.201389 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.320459 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.202959 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.21782 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.449676 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-0.666324 # DEPENDENCYPART_GRANDPAR
(14,10),(10,19),-0.564043 # DEPENDENCYPART_GRANDPAR
(14,10),(10,20),-0.813898 # DEPENDENCYPART_GRANDPAR
(14,10),(10,21),-0.842467 # DEPENDENCYPART_GRANDPAR
(14,10),(10,22),-0.842695 # DEPENDENCYPART_GRANDPAR
(14,10),(10,23),-1.0934 # DEPENDENCYPART_GRANDPAR
(14,10),(10,25),-0.987423 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.276938 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.26658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.469126 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.670713 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-0.585376 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.837416 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.860338 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-0.868637 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-1.43146 # DEPENDENCYPART_GRANDPAR
(14,15),(15,3),-0.830002 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-1.24359 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-1.09394 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-1.32683 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-1.04281 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-1.02555 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-0.801943 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.787756 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.82975 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.803819 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.616272 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.602467 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.0610503 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.144505 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.205388 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),0.106816 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.166954 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.317239 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.218789 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.474197 # DEPENDENCYPART_GRANDPAR
(14,15),(15,24),-0.0534125 # DEPENDENCYPART_GRANDPAR
(14,15),(15,25),-0.715423 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-1.48993 # DEPENDENCYPART_GRANDPAR
(14,16),(16,9),-0.874409 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-0.81338 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.709661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,17),-0.242631 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.265176 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.00202876 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.348631 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.366152 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.230612 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.567187 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),-0.167155 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),-0.721223 # DEPENDENCYPART_GRANDPAR
(14,19),(19,5),-1.15902 # DEPENDENCYPART_GRANDPAR
(14,19),(19,6),-1.40422 # DEPENDENCYPART_GRANDPAR
(14,19),(19,7),-1.13678 # DEPENDENCYPART_GRANDPAR
(14,19),(19,9),-0.883794 # DEPENDENCYPART_GRANDPAR
(14,19),(19,13),-0.782319 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-0.667164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,16),-0.0461577 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.0412669 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.124856 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.101374 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.308202 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.427329 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.478075 # DEPENDENCYPART_GRANDPAR
(14,19),(19,24),-0.0370312 # DEPENDENCYPART_GRANDPAR
(14,19),(19,25),-0.658333 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),-0.239991 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.332729 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.689108 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.419688 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.631395 # DEPENDENCYPART_GRANDPAR
(14,20),(20,24),-0.130452 # DEPENDENCYPART_GRANDPAR
(14,21),(21,1),-1.42818 # DEPENDENCYPART_GRANDPAR
(14,21),(21,4),-1.23105 # DEPENDENCYPART_GRANDPAR
(14,21),(21,10),-0.786096 # DEPENDENCYPART_GRANDPAR
(14,21),(21,14),-0.581636 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,21),(21,17),0.00410788 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.292709 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.231977 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.189747 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.450452 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-0.0365709 # DEPENDENCYPART_GRANDPAR
(14,21),(21,25),-0.715763 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.529339 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),0.0242014 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.343012 # DEPENDENCYPART_GRANDPAR
(15,1),(1,5),0.506884 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),-0.12262 # DEPENDENCYPART_GRANDPAR
(15,1),(1,7),-0.065214 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),0.0001983 # DEPENDENCYPART_GRANDPAR
(15,1),(1,10),0.257524 # DEPENDENCYPART_GRANDPAR
(15,1),(1,11),-0.343375 # DEPENDENCYPART_GRANDPAR
(15,1),(1,12),0.0532255 # DEPENDENCYPART_GRANDPAR
(15,1),(1,15),-1.43476 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,1),(1,25),-1.22143 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-0.293467 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.474862 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.0824377 # DEPENDENCYPART_GRANDPAR
(15,3),(3,5),0.369127 # DEPENDENCYPART_GRANDPAR
(15,3),(3,6),-0.101058 # DEPENDENCYPART_GRANDPAR
(15,3),(3,7),0.106048 # DEPENDENCYPART_GRANDPAR
(15,3),(3,8),0.000501447 # DEPENDENCYPART_GRANDPAR
(15,3),(3,9),0.0232518 # DEPENDENCYPART_GRANDPAR
(15,3),(3,10),0.230166 # DEPENDENCYPART_GRANDPAR
(15,3),(3,11),-0.0828003 # DEPENDENCYPART_GRANDPAR
(15,3),(3,12),-0.0151963 # DEPENDENCYPART_GRANDPAR
(15,3),(3,14),0.135412 # DEPENDENCYPART_GRANDPAR
(15,3),(3,15),-1.34441 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,3),(3,16),-0.332066 # DEPENDENCYPART_GRANDPAR
(15,3),(3,19),-0.557797 # DEPENDENCYPART_GRANDPAR
(15,3),(3,23),-0.728689 # DEPENDENCYPART_GRANDPAR
(15,3),(3,25),-1.19025 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.4151 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.100662 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.392685 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),0.0473695 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.0201047 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.1289 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.0400643 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),0.079529 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.141844 # DEPENDENCYPART_GRANDPAR
(15,5),(5,12),0.174981 # DEPENDENCYPART_GRANDPAR
(15,5),(5,14),0.13948 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-1.3375 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,16),-0.329968 # DEPENDENCYPART_GRANDPAR
(15,5),(5,20),-0.361695 # DEPENDENCYPART_GRANDPAR
(15,5),(5,24),-1.01211 # DEPENDENCYPART_GRANDPAR
(15,5),(5,25),-1.20831 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),-0.350711 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),-0.23782 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),0.0209613 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.257345 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),0.243156 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),0.135315 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),0.0265194 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),0.0493544 # DEPENDENCYPART_GRANDPAR
(15,6),(6,10),0.154561 # DEPENDENCYPART_GRANDPAR
(15,6),(6,11),0.180579 # DEPENDENCYPART_GRANDPAR
(15,6),(6,12),0.278386 # DEPENDENCYPART_GRANDPAR
(15,6),(6,14),0.327549 # DEPENDENCYPART_GRANDPAR
(15,6),(6,15),-1.34474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,7),(7,1),-0.249637 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),-0.0735759 # DEPENDENCYPART_GRANDPAR
(15,7),(7,4),-0.358305 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),0.0829671 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.243964 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.244618 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.17241 # DEPENDENCYPART_GRANDPAR
(15,7),(7,12),0.197099 # DEPENDENCYPART_GRANDPAR
(15,7),(7,15),-1.31976 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,4),-0.35906 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),0.0827165 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.243968 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.0224607 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.175061 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),0.199654 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),-0.305953 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.439134 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.0146942 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.407549 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),0.226381 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),0.0262826 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.0349037 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.151149 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),0.258431 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.00133953 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),0.00474476 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),0.165167 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-1.35141 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,16),-0.338994 # DEPENDENCYPART_GRANDPAR
(15,9),(9,19),-0.564593 # DEPENDENCYPART_GRANDPAR
(15,10),(10,1),-0.108937 # DEPENDENCYPART_GRANDPAR
(15,10),(10,3),0.166056 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.134872 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),0.23287 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),0.0780223 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),0.196109 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),0.0794491 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),0.13522 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.509188 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.311399 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),0.0234059 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.31192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.286915 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.481845 # DEPENDENCYPART_GRANDPAR
(15,10),(10,20),-0.294533 # DEPENDENCYPART_GRANDPAR
(15,10),(10,21),-0.462233 # DEPENDENCYPART_GRANDPAR
(15,10),(10,22),-0.754695 # DEPENDENCYPART_GRANDPAR
(15,10),(10,23),-0.70251 # DEPENDENCYPART_GRANDPAR
(15,10),(10,25),-1.07429 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),0.195114 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.325241 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.39813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.356246 # DEPENDENCYPART_GRANDPAR
(15,12),(12,19),-0.574631 # DEPENDENCYPART_GRANDPAR
(15,12),(12,20),-0.374762 # DEPENDENCYPART_GRANDPAR
(15,12),(12,21),-0.537432 # DEPENDENCYPART_GRANDPAR
(15,12),(12,22),-0.84267 # DEPENDENCYPART_GRANDPAR
(15,14),(14,5),0.322567 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),0.0891331 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),0.0174709 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),0.0316875 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.125307 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.125861 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.870758 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.37094 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.352528 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.541998 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.451883 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.494816 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-0.285179 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-0.463534 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-0.32456 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.254853 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),-0.301697 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.0561507 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),0.317829 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),0.113371 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),0.177631 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.0603185 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.214823 # DEPENDENCYPART_GRANDPAR
(15,16),(16,24),-0.251663 # DEPENDENCYPART_GRANDPAR
(15,16),(16,25),-0.821934 # DEPENDENCYPART_GRANDPAR
(15,17),(17,16),0.1246 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.251611 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),0.115324 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),0.352004 # DEPENDENCYPART_GRANDPAR
(15,18),(18,16),0.127276 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.470839 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.0808581 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),0.027916 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.430421 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.348251 # DEPENDENCYPART_GRANDPAR
(15,19),(19,5),-0.158813 # DEPENDENCYPART_GRANDPAR
(15,19),(19,6),-0.720945 # DEPENDENCYPART_GRANDPAR
(15,19),(19,7),-0.588197 # DEPENDENCYPART_GRANDPAR
(15,19),(19,9),-0.615439 # DEPENDENCYPART_GRANDPAR
(15,19),(19,13),-0.21379 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-0.413406 # DEPENDENCYPART_GRANDPAR
(15,19),(19,16),0.248416 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.337275 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.0823176 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.088899 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.100352 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.5068 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),-0.358246 # DEPENDENCYPART_GRANDPAR
(15,19),(19,24),-0.494201 # DEPENDENCYPART_GRANDPAR
(15,19),(19,25),-1.02335 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),-0.764291 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.427696 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),1.14162 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.374333 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.424663 # DEPENDENCYPART_GRANDPAR
(15,20),(20,24),-0.420688 # DEPENDENCYPART_GRANDPAR
(15,21),(21,1),-0.508089 # DEPENDENCYPART_GRANDPAR
(15,21),(21,4),-0.805294 # DEPENDENCYPART_GRANDPAR
(15,21),(21,10),-0.4723 # DEPENDENCYPART_GRANDPAR
(15,21),(21,14),-0.332212 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),-0.500665 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.31892 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.033982 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.246162 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.394934 # DEPENDENCYPART_GRANDPAR
(15,21),(21,24),-0.295226 # DEPENDENCYPART_GRANDPAR
(15,21),(21,25),-1.04516 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.444622 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.631024 # DEPENDENCYPART_GRANDPAR
(15,22),(22,25),-1.02846 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.435787 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.905788 # DEPENDENCYPART_GRANDPAR
(15,24),(24,6),-0.689858 # DEPENDENCYPART_GRANDPAR
(15,24),(24,17),-0.245362 # DEPENDENCYPART_GRANDPAR
(15,24),(24,19),0.0569872 # DEPENDENCYPART_GRANDPAR
(15,24),(24,22),-0.295342 # DEPENDENCYPART_GRANDPAR
(15,24),(24,23),-0.109053 # DEPENDENCYPART_GRANDPAR
(15,24),(24,25),-0.964287 # DEPENDENCYPART_GRANDPAR
(15,25),(25,24),-0.660081 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.0213757 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.0773075 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.360706 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),0.236121 # DEPENDENCYPART_GRANDPAR
(16,1),(1,6),-0.250331 # DEPENDENCYPART_GRANDPAR
(16,1),(1,7),-0.158201 # DEPENDENCYPART_GRANDPAR
(16,1),(1,9),-0.0496254 # DEPENDENCYPART_GRANDPAR
(16,1),(1,10),0.0422449 # DEPENDENCYPART_GRANDPAR
(16,1),(1,11),-0.460515 # DEPENDENCYPART_GRANDPAR
(16,1),(1,12),0.220684 # DEPENDENCYPART_GRANDPAR
(16,1),(1,15),0.0742791 # DEPENDENCYPART_GRANDPAR
(16,1),(1,25),-0.738128 # DEPENDENCYPART_GRANDPAR
(16,9),(9,1),-0.266919 # DEPENDENCYPART_GRANDPAR
(16,9),(9,2),0.0789987 # DEPENDENCYPART_GRANDPAR
(16,9),(9,3),-0.0365081 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.247297 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),0.0350858 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),0.0352914 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.0685249 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.0889092 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),0.0675115 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.299647 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),-0.0141267 # DEPENDENCYPART_GRANDPAR
(16,9),(9,14),-0.05829 # DEPENDENCYPART_GRANDPAR
(16,9),(9,15),0.106933 # DEPENDENCYPART_GRANDPAR
(16,9),(9,16),-1.15576 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,9),(9,19),-0.403769 # DEPENDENCYPART_GRANDPAR
(16,10),(10,1),-0.209736 # DEPENDENCYPART_GRANDPAR
(16,10),(10,3),-0.0770585 # DEPENDENCYPART_GRANDPAR
(16,10),(10,4),-0.368832 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.122565 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.116867 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.0191532 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.0393935 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.0490525 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.552327 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.0609165 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),-0.0710828 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),-0.0820249 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.0936 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,19),-0.322267 # DEPENDENCYPART_GRANDPAR
(16,10),(10,20),-0.565908 # DEPENDENCYPART_GRANDPAR
(16,10),(10,21),-0.173751 # DEPENDENCYPART_GRANDPAR
(16,10),(10,22),-0.585902 # DEPENDENCYPART_GRANDPAR
(16,10),(10,23),-0.527523 # DEPENDENCYPART_GRANDPAR
(16,10),(10,25),-0.744253 # DEPENDENCYPART_GRANDPAR
