# _root_ Around Wall Street , trading desks were relieved that they could at least play the market yesterday , in contrast to Friday 's gridlock .
#goldHeads=7,3,1,7,6,7,0,7,8,11,9,11,12,11,16,14,14,14,14,19,20,24,22,21,7,
#predictedHeads=7,3,1,7,6,7,0,7,8,11,9,11,12,11,16,14,14,14,14,19,20,24,22,21,7,
(10,12),(12,10),-0.807864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.109291 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.217667 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.300979 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),0.100373 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.171627 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.352671 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-1.06362 # DEPENDENCYPART_GRANDPAR
(10,14),(14,3),-1.23502 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-1.1651 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-1.03266 # DEPENDENCYPART_GRANDPAR
(10,14),(14,6),-1.09713 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-1.03531 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-1.07272 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.734603 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.685218 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),0.0553513 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.164829 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.0701119 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.192493 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.0949014 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.129404 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.37582 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.272461 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.229459 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.37858 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.393769 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),-0.543112 # DEPENDENCYPART_GRANDPAR
(10,14),(14,24),-0.226139 # DEPENDENCYPART_GRANDPAR
(10,14),(14,25),-0.283044 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.538892 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.618358 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.520539 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.0931301 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.23096 # DEPENDENCYPART_GRANDPAR
(11,1),(1,7),0.107493 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),-0.00257491 # DEPENDENCYPART_GRANDPAR
(11,1),(1,9),-0.216031 # DEPENDENCYPART_GRANDPAR
(11,1),(1,10),-0.159856 # DEPENDENCYPART_GRANDPAR
(11,1),(1,11),-1.12536 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,1),(1,13),-0.413017 # DEPENDENCYPART_GRANDPAR
(11,1),(1,14),-0.444892 # DEPENDENCYPART_GRANDPAR
(11,1),(1,18),-0.410646 # DEPENDENCYPART_GRANDPAR
(11,1),(1,25),-0.987142 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.397342 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.181705 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.236286 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.0553228 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.165873 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),0.0555777 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),0.0280602 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),-0.192695 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),0.0418213 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-1.06767 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,13),-0.392323 # DEPENDENCYPART_GRANDPAR
(11,3),(3,14),-0.415247 # DEPENDENCYPART_GRANDPAR
(11,3),(3,18),-0.529872 # DEPENDENCYPART_GRANDPAR
(11,3),(3,23),-1.00468 # DEPENDENCYPART_GRANDPAR
(11,3),(3,25),-0.96018 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.505133 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.449909 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.311694 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.433892 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.406283 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.226988 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),0.117316 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),0.0516608 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-0.17627 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-0.976233 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,1),-0.424897 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.380461 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.484471 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.518595 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.336908 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),0.104309 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),0.143511 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.267802 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.00223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.0702934 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.373918 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.415516 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.527416 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.582949 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.294426 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.317024 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.0999828 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.188573 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.0574844 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.05042 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.269499 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),-0.401205 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),-0.417053 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),-0.447878 # DEPENDENCYPART_GRANDPAR
(11,7),(7,18),-0.355708 # DEPENDENCYPART_GRANDPAR
(11,7),(7,19),-0.528832 # DEPENDENCYPART_GRANDPAR
(11,7),(7,21),-0.383946 # DEPENDENCYPART_GRANDPAR
(11,7),(7,25),-0.877234 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.388811 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.497798 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.561096 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.329544 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.347235 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.124919 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.207421 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.0935678 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.06286 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.279371 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.397013 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.42018 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.623117 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.478367 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-0.401967 # DEPENDENCYPART_GRANDPAR
(11,8),(8,19),-0.537182 # DEPENDENCYPART_GRANDPAR
(11,8),(8,21),-0.345429 # DEPENDENCYPART_GRANDPAR
(11,8),(8,24),-0.680988 # DEPENDENCYPART_GRANDPAR
(11,8),(8,25),-0.966316 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.551187 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.429559 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.661876 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),0.138753 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.26355 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.264751 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.20147 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.249997 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.429469 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.465911 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),-0.429245 # DEPENDENCYPART_GRANDPAR
(11,9),(9,25),-1.00365 # DEPENDENCYPART_GRANDPAR
(11,10),(10,12),-0.181412 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.385246 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.199448 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.552285 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.386742 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.0866504 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.0236018 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.185728 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.244835 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),0.0423956 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.521409 # DEPENDENCYPART_GRANDPAR
(11,13),(13,12),0.228727 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.0845286 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.24223 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.284879 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.136697 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.222071 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-0.487949 # DEPENDENCYPART_GRANDPAR
(11,14),(14,3),-0.861447 # DEPENDENCYPART_GRANDPAR
(11,14),(14,4),-0.84164 # DEPENDENCYPART_GRANDPAR
(11,14),(14,5),-0.365345 # DEPENDENCYPART_GRANDPAR
(11,14),(14,6),-0.610349 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.375169 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-0.37337 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),0.172075 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.356459 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.67998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.0335137 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.116128 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.12673 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),0.0417713 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),0.219941 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),0.41577 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),0.0867353 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.10969 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),0.0137484 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),0.174651 # DEPENDENCYPART_GRANDPAR
(11,14),(14,23),-0.335715 # DEPENDENCYPART_GRANDPAR
(11,14),(14,24),0.00508907 # DEPENDENCYPART_GRANDPAR
(11,14),(14,25),-0.368746 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.351138 # DEPENDENCYPART_GRANDPAR
(11,16),(16,12),0.281027 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.0900118 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.127045 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.0182005 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.334127 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),-0.309351 # DEPENDENCYPART_GRANDPAR
(11,17),(17,12),0.293637 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.0798125 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.30655 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.349891 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),0.0972239 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.454408 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.431122 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.304094 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),-0.668339 # DEPENDENCYPART_GRANDPAR
(11,17),(17,24),-0.320059 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),0.0281282 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),0.0244907 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.359474 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-0.285004 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.0390995 # DEPENDENCYPART_GRANDPAR
(11,19),(19,24),-0.256638 # DEPENDENCYPART_GRANDPAR
(11,20),(20,15),-0.149987 # DEPENDENCYPART_GRANDPAR
(11,20),(20,16),-0.10475 # DEPENDENCYPART_GRANDPAR
(11,20),(20,19),0.0554376 # DEPENDENCYPART_GRANDPAR
(11,20),(20,21),-0.255964 # DEPENDENCYPART_GRANDPAR
(11,20),(20,22),-0.0492492 # DEPENDENCYPART_GRANDPAR
(11,20),(20,23),-0.663174 # DEPENDENCYPART_GRANDPAR
(11,20),(20,24),-0.26803 # DEPENDENCYPART_GRANDPAR
(11,21),(21,16),-0.295792 # DEPENDENCYPART_GRANDPAR
(11,21),(21,17),-0.152525 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),-0.087885 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.470098 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),-0.034788 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),-0.559915 # DEPENDENCYPART_GRANDPAR
(11,21),(21,24),-0.348311 # DEPENDENCYPART_GRANDPAR
(11,21),(21,25),-0.688699 # DEPENDENCYPART_GRANDPAR
(11,24),(24,15),-0.150784 # DEPENDENCYPART_GRANDPAR
(11,24),(24,16),-0.104457 # DEPENDENCYPART_GRANDPAR
(11,24),(24,17),0.0896244 # DEPENDENCYPART_GRANDPAR
(11,24),(24,19),0.0556691 # DEPENDENCYPART_GRANDPAR
(11,24),(24,20),-0.272027 # DEPENDENCYPART_GRANDPAR
(11,24),(24,21),0.0782366 # DEPENDENCYPART_GRANDPAR
(11,24),(24,22),-0.0286328 # DEPENDENCYPART_GRANDPAR
(11,24),(24,23),-0.389309 # DEPENDENCYPART_GRANDPAR
(11,24),(24,25),-0.517396 # DEPENDENCYPART_GRANDPAR
(11,25),(25,24),-0.356051 # DEPENDENCYPART_GRANDPAR
(12,9),(9,1),-0.517369 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.838698 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.999577 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.44563 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.622775 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.634412 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.356097 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-2.08847 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-1.10456 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.984324 # DEPENDENCYPART_GRANDPAR
(12,9),(9,18),-1.30242 # DEPENDENCYPART_GRANDPAR
(12,9),(9,25),-2.28724 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-2.04287 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,14),-0.909562 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),-0.416759 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.90377 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-1.1145 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.687852 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.734241 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.66637 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.553307 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.260432 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.666915 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-2.13087 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-1.05884 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.9361 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-1.57302 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-1.43761 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-1.48248 # DEPENDENCYPART_GRANDPAR
(12,11),(11,18),-1.21243 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-1.50974 # DEPENDENCYPART_GRANDPAR
(12,11),(11,20),-1.98577 # DEPENDENCYPART_GRANDPAR
(12,11),(11,21),-1.66184 # DEPENDENCYPART_GRANDPAR
(12,11),(11,24),-1.75242 # DEPENDENCYPART_GRANDPAR
(12,11),(11,25),-2.05064 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-1.12429 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.47546 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.55521 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-1.08091 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.954184 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.972212 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.960108 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-1.00115 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-1.37815 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-1.48244 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-1.29752 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-1.24334 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-1.00112 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.986813 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.538438 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-1.15824 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.925635 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-1.57487 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.662107 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-1.05325 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.834465 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.820172 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.816968 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.816478 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-1.34027 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-1.23496 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-1.67569 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-1.58139 # DEPENDENCYPART_GRANDPAR
(12,14),(14,24),-1.11345 # DEPENDENCYPART_GRANDPAR
(12,14),(14,25),-1.92743 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-1.35351 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),-0.534442 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.59495 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.815681 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.862116 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-1.19122 # DEPENDENCYPART_GRANDPAR
(12,17),(17,12),-1.66956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,17),(17,13),-0.863571 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-1.2075 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-1.15442 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.760522 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.92317 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-1.41607 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-1.14554 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-1.73373 # DEPENDENCYPART_GRANDPAR
(12,17),(17,24),-1.19538 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.209034 # DEPENDENCYPART_GRANDPAR
(13,10),(10,14),-0.43461 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.363876 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.420777 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.543318 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.3196 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.442878 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.826393 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.834631 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.733993 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.868958 # DEPENDENCYPART_GRANDPAR
(13,14),(14,3),-1.0731 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-1.05278 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.989104 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-0.961267 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.93158 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.846185 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.569949 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.886325 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.8306 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.681923 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.87113 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.255729 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.273593 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.259936 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.286398 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.334722 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),-0.53484 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.521384 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.634711 # DEPENDENCYPART_GRANDPAR
(13,14),(14,23),-0.784991 # DEPENDENCYPART_GRANDPAR
(13,14),(14,24),-0.529205 # DEPENDENCYPART_GRANDPAR
(13,14),(14,25),-0.521018 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.339867 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.642666 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.874153 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,15),-0.17619 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.198508 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.39985 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.539204 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.64741 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.881065 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,15),-0.346202 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.524033 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.237908 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.475747 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.517052 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.498841 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),-0.921766 # DEPENDENCYPART_GRANDPAR
(13,17),(17,24),-0.514696 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.302697 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),-0.31693 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),-0.497734 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.57735 # DEPENDENCYPART_GRANDPAR
(13,19),(19,22),-0.609969 # DEPENDENCYPART_GRANDPAR
(13,19),(19,24),-0.503595 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.358167 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.362269 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.521145 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.121969 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),-0.0589097 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),0.0428387 # DEPENDENCYPART_GRANDPAR
(14,1),(1,8),0.157272 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),0.0180224 # DEPENDENCYPART_GRANDPAR
(14,1),(1,10),-0.471099 # DEPENDENCYPART_GRANDPAR
(14,1),(1,11),-0.040104 # DEPENDENCYPART_GRANDPAR
(14,1),(1,13),0.290761 # DEPENDENCYPART_GRANDPAR
(14,1),(1,14),-1.18715 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,1),(1,18),-0.481108 # DEPENDENCYPART_GRANDPAR
(14,1),(1,25),-1.20421 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),-0.114751 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),0.0234644 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.29798 # DEPENDENCYPART_GRANDPAR
(14,3),(3,5),-0.0574662 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),0.0364928 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),0.0765957 # DEPENDENCYPART_GRANDPAR
(14,3),(3,8),0.273574 # DEPENDENCYPART_GRANDPAR
(14,3),(3,9),0.167253 # DEPENDENCYPART_GRANDPAR
(14,3),(3,10),-0.24954 # DEPENDENCYPART_GRANDPAR
