# _root_ Leery of the costs -- and , critics say , competition -- the airlines have sought to gain leverage over the city of Denver .
#goldHeads=15,1,4,2,9,9,9,9,4,9,9,9,14,15,0,15,16,17,18,19,22,20,22,23,15,
#predictedHeads=9,1,4,2,11,1,9,9,0,9,15,11,14,15,9,15,16,17,18,19,22,20,22,23,9,
(11,20),(20,23),-0.136833 # DEPENDENCYPART_GRANDPAR
(11,20),(20,24),0.15727 # DEPENDENCYPART_GRANDPAR
(11,22),(22,20),0.00212518 # DEPENDENCYPART_GRANDPAR
(11,22),(22,21),-0.271555 # DEPENDENCYPART_GRANDPAR
(11,22),(22,23),-0.215813 # DEPENDENCYPART_GRANDPAR
(11,22),(22,24),-0.15833 # DEPENDENCYPART_GRANDPAR
(11,22),(22,25),-0.488815 # DEPENDENCYPART_GRANDPAR
(11,23),(23,22),-0.266904 # DEPENDENCYPART_GRANDPAR
(11,23),(23,24),0.0811635 # DEPENDENCYPART_GRANDPAR
(11,25),(25,24),-0.253058 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),-0.591536 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.359677 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.564988 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.508735 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.473221 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.339228 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.539854 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.485405 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.233952 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.461433 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.54306 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.535585 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.484749 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.347636 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.529558 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.528519 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-0.962959 # DEPENDENCYPART_GRANDPAR
(12,11),(11,20),-0.410275 # DEPENDENCYPART_GRANDPAR
(12,11),(11,22),-1.07958 # DEPENDENCYPART_GRANDPAR
(12,11),(11,23),-0.643278 # DEPENDENCYPART_GRANDPAR
(12,11),(11,25),-0.767599 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.756747 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-1.02111 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.86351 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-1.02303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.136422 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.106793 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.0860561 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.18373 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.140358 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.238145 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-1.01123 # DEPENDENCYPART_GRANDPAR
(12,15),(15,2),-0.906456 # DEPENDENCYPART_GRANDPAR
(12,15),(15,4),-0.901809 # DEPENDENCYPART_GRANDPAR
(12,15),(15,5),-0.939397 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),-0.77329 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-0.949398 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.886463 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.731375 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.870977 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.823735 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-1.07135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.0560917 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.0312853 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.109652 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.102555 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.220514 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.348002 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.0406197 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.462721 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.30144 # DEPENDENCYPART_GRANDPAR
(12,15),(15,24),-0.165067 # DEPENDENCYPART_GRANDPAR
(12,15),(15,25),-0.354159 # DEPENDENCYPART_GRANDPAR
(13,11),(11,1),-0.391071 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.167612 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.375096 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),-0.275188 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.325925 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),-0.0687197 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.286399 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.211547 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.144983 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.296059 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.301473 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-2.01396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.568841 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-1.12121 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-1.01688 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.869758 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-1.34892 # DEPENDENCYPART_GRANDPAR
(13,11),(11,20),-1.15195 # DEPENDENCYPART_GRANDPAR
(13,11),(11,22),-1.53569 # DEPENDENCYPART_GRANDPAR
(13,11),(11,23),-1.3303 # DEPENDENCYPART_GRANDPAR
(13,11),(11,25),-1.74303 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),-0.68988 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.899046 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),-1.07471 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.569158 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.628476 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.71881 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.349861 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.5526 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.446613 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.503612 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.508429 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-0.995273 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.464492 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.707464 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.768349 # DEPENDENCYPART_GRANDPAR
(14,9),(9,18),-0.579559 # DEPENDENCYPART_GRANDPAR
(14,9),(9,19),-0.659155 # DEPENDENCYPART_GRANDPAR
(14,9),(9,20),-1.01117 # DEPENDENCYPART_GRANDPAR
(14,9),(9,23),-1.02963 # DEPENDENCYPART_GRANDPAR
(14,9),(9,25),-0.883994 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.889905 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.76015 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-1.06927 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.533221 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.493265 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.450065 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.365757 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.516959 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.558304 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.406561 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.446889 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.34572 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.08904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.55317 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.775175 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.774558 # DEPENDENCYPART_GRANDPAR
(14,11),(11,19),-0.799001 # DEPENDENCYPART_GRANDPAR
(14,11),(11,20),-1.01217 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-0.924888 # DEPENDENCYPART_GRANDPAR
(14,11),(11,23),-1.07786 # DEPENDENCYPART_GRANDPAR
(14,11),(11,25),-1.04274 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.515449 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-0.998154 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.445803 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.436917 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-1.28432 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-1.73047 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-1.15638 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-1.15121 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-1.20473 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-0.94382 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-1.13768 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-1.02329 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.984624 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.953059 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-1.05439 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.860011 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.503959 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.078672 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.0605316 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.144606 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.0464679 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.271103 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.155238 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.325812 # DEPENDENCYPART_GRANDPAR
(14,15),(15,24),-0.309831 # DEPENDENCYPART_GRANDPAR
(14,15),(15,25),-0.607215 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-1.2994 # DEPENDENCYPART_GRANDPAR
(14,16),(16,2),-1.8181 # DEPENDENCYPART_GRANDPAR
(14,16),(16,4),-1.23488 # DEPENDENCYPART_GRANDPAR
(14,16),(16,5),-1.18431 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-1.28096 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-1.03824 # DEPENDENCYPART_GRANDPAR
(14,16),(16,8),-1.21592 # DEPENDENCYPART_GRANDPAR
(14,16),(16,9),-1.06495 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-1.07904 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-0.983024 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.884357 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.615686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,17),-0.00623565 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.129336 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.209829 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.226312 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.324384 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.313859 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),-0.314845 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),-0.586833 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.74008 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,18),0.0861784 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.149231 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.371732 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.269961 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.0461584 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.0949258 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.277603 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.160608 # DEPENDENCYPART_GRANDPAR
(14,20),(20,24),-0.13955 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.322977 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-0.141899 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),0.587972 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.371263 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.0544124 # DEPENDENCYPART_GRANDPAR
(15,1),(1,5),-0.248571 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),0.193823 # DEPENDENCYPART_GRANDPAR
(15,1),(1,7),-0.182855 # DEPENDENCYPART_GRANDPAR
(15,1),(1,8),-0.173751 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),0.0303664 # DEPENDENCYPART_GRANDPAR
(15,1),(1,10),-0.203987 # DEPENDENCYPART_GRANDPAR
(15,1),(1,11),0.0165628 # DEPENDENCYPART_GRANDPAR
(15,1),(1,12),-0.321524 # DEPENDENCYPART_GRANDPAR
(15,1),(1,15),-1.42109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,1),(1,20),-0.327397 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.112294 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.583529 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.193065 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.311528 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.114483 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.422341 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.285802 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),0.146471 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),-0.443474 # DEPENDENCYPART_GRANDPAR
(15,2),(2,12),-0.38448 # DEPENDENCYPART_GRANDPAR
(15,2),(2,15),-1.57513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,2),(2,25),-1.22717 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-0.137141 # DEPENDENCYPART_GRANDPAR
(15,4),(4,2),0.223887 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.445191 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.174445 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),-0.0515802 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),0.0200521 # DEPENDENCYPART_GRANDPAR
(15,4),(4,8),-0.0964986 # DEPENDENCYPART_GRANDPAR
(15,4),(4,9),0.18302 # DEPENDENCYPART_GRANDPAR
(15,4),(4,10),-0.00108033 # DEPENDENCYPART_GRANDPAR
(15,4),(4,11),-0.0122326 # DEPENDENCYPART_GRANDPAR
(15,4),(4,12),-0.247397 # DEPENDENCYPART_GRANDPAR
(15,4),(4,14),0.00362733 # DEPENDENCYPART_GRANDPAR
(15,4),(4,15),-1.41162 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,4),(4,16),-0.496564 # DEPENDENCYPART_GRANDPAR
(15,4),(4,22),-0.881221 # DEPENDENCYPART_GRANDPAR
(15,4),(4,25),-1.07659 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.128085 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),0.164387 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.0119756 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.00260496 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.224853 # DEPENDENCYPART_GRANDPAR
(15,5),(5,12),-0.375424 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),0.0103533 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),0.0667112 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.149806 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.260958 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.601372 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.588575 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.26437 # DEPENDENCYPART_GRANDPAR
(15,6),(6,10),-0.622504 # DEPENDENCYPART_GRANDPAR
(15,6),(6,11),-0.383994 # DEPENDENCYPART_GRANDPAR
(15,6),(6,12),-0.612897 # DEPENDENCYPART_GRANDPAR
(15,6),(6,14),-0.498631 # DEPENDENCYPART_GRANDPAR
(15,6),(6,15),-1.49808 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,6),(6,16),-0.610465 # DEPENDENCYPART_GRANDPAR
(15,6),(6,17),-0.625913 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),-0.125122 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.487434 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),0.0515767 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.298847 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.119578 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.443659 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),0.192147 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),0.0715083 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),0.00884158 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),-0.24372 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-1.4098 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,16),-0.494288 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),-0.031258 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),0.113602 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.554309 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.00880048 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.243591 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.0556325 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.289529 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.145296 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.306109 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.161917 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),-0.371937 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),-0.120324 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-1.45139 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,16),-0.579309 # DEPENDENCYPART_GRANDPAR
(15,9),(9,17),-0.587171 # DEPENDENCYPART_GRANDPAR
(15,9),(9,18),-0.782548 # DEPENDENCYPART_GRANDPAR
(15,9),(9,19),-0.771009 # DEPENDENCYPART_GRANDPAR
(15,9),(9,20),-0.401797 # DEPENDENCYPART_GRANDPAR
(15,9),(9,23),-0.792066 # DEPENDENCYPART_GRANDPAR
(15,9),(9,25),-1.06913 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-0.109246 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),0.33396 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.550007 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.00183672 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.186217 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.0298956 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.365854 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.127028 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),0.0753159 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.386986 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.2998 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),0.523545 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.0780807 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.47953 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.607276 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.543258 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-0.868434 # DEPENDENCYPART_GRANDPAR
(15,11),(11,20),-0.326695 # DEPENDENCYPART_GRANDPAR
(15,11),(11,22),-1.04043 # DEPENDENCYPART_GRANDPAR
(15,11),(11,23),-0.760659 # DEPENDENCYPART_GRANDPAR
(15,11),(11,25),-1.22303 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.00471586 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.198641 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.45085 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,11),-0.105033 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),0.0609665 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.448808 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.0486786 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.375093 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.254132 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.40966 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.494165 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.353277 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.104482 # DEPENDENCYPART_GRANDPAR
(15,14),(14,23),-0.542065 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-0.398485 # DEPENDENCYPART_GRANDPAR
(15,16),(16,2),0.0351717 # DEPENDENCYPART_GRANDPAR
(15,16),(16,4),-0.388416 # DEPENDENCYPART_GRANDPAR
(15,16),(16,5),-0.542295 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-0.328392 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-0.650797 # DEPENDENCYPART_GRANDPAR
(15,16),(16,8),-0.514265 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-0.291094 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-0.67193 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.319341 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.0791663 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.431805 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),0.291933 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.0194413 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),0.0928786 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),0.120153 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.0907519 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.302514 # DEPENDENCYPART_GRANDPAR
(15,16),(16,24),-0.227345 # DEPENDENCYPART_GRANDPAR
(15,16),(16,25),-0.716208 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.573157 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.352079 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.340982 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.335174 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.52942 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),0.008946 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.453365 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.278155 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.191677 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.466982 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.591289 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.523917 # DEPENDENCYPART_GRANDPAR
(15,18),(18,25),-0.912296 # DEPENDENCYPART_GRANDPAR
(15,19),(19,13),-0.47366 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-0.575414 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.339785 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.174714 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.504701 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),-0.421142 # DEPENDENCYPART_GRANDPAR
(15,19),(19,24),-0.551652 # DEPENDENCYPART_GRANDPAR
(15,19),(19,25),-0.933323 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.193718 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.675083 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.445197 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.477882 # DEPENDENCYPART_GRANDPAR
(15,20),(20,24),-0.460559 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),0.0238814 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.514173 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.468474 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.551552 # DEPENDENCYPART_GRANDPAR
(15,22),(22,25),-0.941162 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.456658 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.551998 # DEPENDENCYPART_GRANDPAR
(15,24),(24,21),-0.32887 # DEPENDENCYPART_GRANDPAR
(15,24),(24,25),-0.918232 # DEPENDENCYPART_GRANDPAR
(15,25),(25,24),-0.65393 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.159224 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.166472 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.247023 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),-0.4299 # DEPENDENCYPART_GRANDPAR
(16,1),(1,6),0.0708051 # DEPENDENCYPART_GRANDPAR
(16,1),(1,7),-0.321236 # DEPENDENCYPART_GRANDPAR
(16,1),(1,8),-0.168005 # DEPENDENCYPART_GRANDPAR
(16,1),(1,9),-0.218441 # DEPENDENCYPART_GRANDPAR
(16,1),(1,10),-0.369078 # DEPENDENCYPART_GRANDPAR
(16,1),(1,11),-0.176007 # DEPENDENCYPART_GRANDPAR
