# _root_ If she is nominated by President Bush and confirmed by the Senate , Dr. Novello would succeed C. Everett Koop , who rattled liberals and conservatives alike with his outspoken views on a range of health issues .
#goldHeads=16,3,1,3,4,7,5,4,8,9,12,10,16,15,16,0,16,20,20,17,20,23,20,23,24,25,24,23,31,31,28,31,34,32,34,37,35,16,
#predictedHeads=16,3,1,3,4,7,5,4,8,9,12,10,16,15,16,0,16,20,20,17,20,23,20,23,24,25,23,23,31,31,28,31,34,32,34,37,35,16,
(19,17),(17,27),-0.776171 # DEPENDENCYPART_GRANDPAR
(19,17),(17,28),-0.755441 # DEPENDENCYPART_GRANDPAR
(19,17),(17,31),-0.991894 # DEPENDENCYPART_GRANDPAR
(19,17),(17,32),-0.669054 # DEPENDENCYPART_GRANDPAR
(19,17),(17,34),-1.27964 # DEPENDENCYPART_GRANDPAR
(19,17),(17,35),-1.44189 # DEPENDENCYPART_GRANDPAR
(19,17),(17,38),-1.49341 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.321625 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.53035 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,21),-1.28935 # DEPENDENCYPART_GRANDPAR
(19,20),(20,4),-0.91815 # DEPENDENCYPART_GRANDPAR
(19,20),(20,6),-1.03338 # DEPENDENCYPART_GRANDPAR
(19,20),(20,11),-0.879048 # DEPENDENCYPART_GRANDPAR
(19,20),(20,12),-0.775294 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-1.10455 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-1.05755 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.726478 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.846859 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-1.03057 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.711508 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.439974 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.0855729 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.163156 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.34334 # DEPENDENCYPART_GRANDPAR
(19,20),(20,25),-0.290911 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.345145 # DEPENDENCYPART_GRANDPAR
(19,20),(20,27),-0.485871 # DEPENDENCYPART_GRANDPAR
(19,20),(20,28),-0.373045 # DEPENDENCYPART_GRANDPAR
(19,20),(20,31),-0.561952 # DEPENDENCYPART_GRANDPAR
(19,20),(20,38),-0.763235 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.367527 # DEPENDENCYPART_GRANDPAR
(19,23),(23,1),-1.07481 # DEPENDENCYPART_GRANDPAR
(19,23),(23,4),-0.832149 # DEPENDENCYPART_GRANDPAR
(19,23),(23,5),-1.31766 # DEPENDENCYPART_GRANDPAR
(19,23),(23,7),-1.05503 # DEPENDENCYPART_GRANDPAR
(19,23),(23,8),-0.865594 # DEPENDENCYPART_GRANDPAR
(19,23),(23,10),-1.12807 # DEPENDENCYPART_GRANDPAR
(19,23),(23,12),-0.627851 # DEPENDENCYPART_GRANDPAR
(19,23),(23,13),-0.764867 # DEPENDENCYPART_GRANDPAR
(19,23),(23,14),-0.956745 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-0.909754 # DEPENDENCYPART_GRANDPAR
(19,23),(23,16),-0.623804 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.882771 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.94433 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),-0.151882 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),-0.704649 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),0.871818 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.208217 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.311297 # DEPENDENCYPART_GRANDPAR
(19,23),(23,26),-0.210283 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),-0.250819 # DEPENDENCYPART_GRANDPAR
(19,23),(23,28),-0.0575152 # DEPENDENCYPART_GRANDPAR
(19,23),(23,31),-0.424608 # DEPENDENCYPART_GRANDPAR
(19,23),(23,32),-0.013784 # DEPENDENCYPART_GRANDPAR
(19,23),(23,34),-0.633299 # DEPENDENCYPART_GRANDPAR
(19,23),(23,35),-0.777301 # DEPENDENCYPART_GRANDPAR
(19,23),(23,38),-1.04667 # DEPENDENCYPART_GRANDPAR
(19,24),(24,11),-0.930922 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-0.934184 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,22),0.353964 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.0466839 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.313001 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.246604 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.34352 # DEPENDENCYPART_GRANDPAR
(19,24),(24,28),-0.189137 # DEPENDENCYPART_GRANDPAR
(19,24),(24,29),-0.68793 # DEPENDENCYPART_GRANDPAR
(19,24),(24,30),-0.597884 # DEPENDENCYPART_GRANDPAR
(19,24),(24,31),-0.46297 # DEPENDENCYPART_GRANDPAR
(19,24),(24,32),-0.102061 # DEPENDENCYPART_GRANDPAR
(19,24),(24,34),-0.776372 # DEPENDENCYPART_GRANDPAR
(19,24),(24,35),-0.674269 # DEPENDENCYPART_GRANDPAR
(19,24),(24,38),-0.862489 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.185666 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),-0.43706 # DEPENDENCYPART_GRANDPAR
(19,25),(25,28),-0.471614 # DEPENDENCYPART_GRANDPAR
(19,25),(25,31),-0.407973 # DEPENDENCYPART_GRANDPAR
(19,26),(26,22),0.351752 # DEPENDENCYPART_GRANDPAR
(19,26),(26,24),-0.232894 # DEPENDENCYPART_GRANDPAR
(19,26),(26,27),-0.342059 # DEPENDENCYPART_GRANDPAR
(19,26),(26,28),-0.178692 # DEPENDENCYPART_GRANDPAR
(19,26),(26,31),-0.462984 # DEPENDENCYPART_GRANDPAR
(19,26),(26,32),-0.0916162 # DEPENDENCYPART_GRANDPAR
(19,26),(26,34),-0.776602 # DEPENDENCYPART_GRANDPAR
(19,26),(26,35),-0.663827 # DEPENDENCYPART_GRANDPAR
(20,4),(4,1),-0.467498 # DEPENDENCYPART_GRANDPAR
(20,4),(4,2),-0.363642 # DEPENDENCYPART_GRANDPAR
(20,4),(4,5),-0.76051 # DEPENDENCYPART_GRANDPAR
(20,4),(4,6),-0.398865 # DEPENDENCYPART_GRANDPAR
(20,4),(4,7),-0.56885 # DEPENDENCYPART_GRANDPAR
(20,4),(4,8),-0.202108 # DEPENDENCYPART_GRANDPAR
(20,4),(4,9),-0.344503 # DEPENDENCYPART_GRANDPAR
(20,4),(4,10),-0.612786 # DEPENDENCYPART_GRANDPAR
(20,4),(4,13),-0.400814 # DEPENDENCYPART_GRANDPAR
(20,4),(4,28),-0.417347 # DEPENDENCYPART_GRANDPAR
(20,4),(4,32),-0.344089 # DEPENDENCYPART_GRANDPAR
(20,4),(4,38),-0.975451 # DEPENDENCYPART_GRANDPAR
(20,6),(6,7),-0.300846 # DEPENDENCYPART_GRANDPAR
(20,6),(6,8),-0.201499 # DEPENDENCYPART_GRANDPAR
(20,6),(6,9),-0.314859 # DEPENDENCYPART_GRANDPAR
(20,6),(6,13),-0.386287 # DEPENDENCYPART_GRANDPAR
(20,12),(12,7),-0.401194 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),-0.354979 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),-0.708058 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),-0.346224 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),-0.376692 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),-0.32741 # DEPENDENCYPART_GRANDPAR
(20,12),(12,15),-0.203005 # DEPENDENCYPART_GRANDPAR
(20,12),(12,16),-0.149203 # DEPENDENCYPART_GRANDPAR
(20,12),(12,17),-0.16325 # DEPENDENCYPART_GRANDPAR
(20,12),(12,19),-0.244364 # DEPENDENCYPART_GRANDPAR
(20,12),(12,20),-1.19494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,12),(12,21),-0.821561 # DEPENDENCYPART_GRANDPAR
(20,12),(12,23),-0.16839 # DEPENDENCYPART_GRANDPAR
(20,12),(12,24),-0.478604 # DEPENDENCYPART_GRANDPAR
(20,12),(12,31),-0.784002 # DEPENDENCYPART_GRANDPAR
(20,12),(12,38),-1.04917 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.348914 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),-0.0179549 # DEPENDENCYPART_GRANDPAR
(20,14),(14,15),-0.207231 # DEPENDENCYPART_GRANDPAR
(20,14),(14,20),-1.19508 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,6),-0.174456 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.348767 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.0166835 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.163517 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.332255 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.149037 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.163083 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),-0.24539 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-1.19493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,21),-0.821561 # DEPENDENCYPART_GRANDPAR
(20,16),(16,1),-0.517399 # DEPENDENCYPART_GRANDPAR
(20,16),(16,2),-0.447303 # DEPENDENCYPART_GRANDPAR
(20,16),(16,3),-0.402837 # DEPENDENCYPART_GRANDPAR
(20,16),(16,4),-0.410485 # DEPENDENCYPART_GRANDPAR
(20,16),(16,5),-0.76471 # DEPENDENCYPART_GRANDPAR
(20,16),(16,6),-0.309513 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.485659 # DEPENDENCYPART_GRANDPAR
(20,16),(16,8),-0.240593 # DEPENDENCYPART_GRANDPAR
(20,16),(16,9),-0.406636 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.616987 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-0.430951 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.127552 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.343129 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.479259 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.372511 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.13947 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),-0.495705 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),-0.513177 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),-0.551024 # DEPENDENCYPART_GRANDPAR
(20,16),(16,22),0.0705848 # DEPENDENCYPART_GRANDPAR
(20,16),(16,23),-0.075101 # DEPENDENCYPART_GRANDPAR
(20,16),(16,24),-0.347684 # DEPENDENCYPART_GRANDPAR
(20,16),(16,25),-0.246527 # DEPENDENCYPART_GRANDPAR
(20,16),(16,27),-0.428768 # DEPENDENCYPART_GRANDPAR
(20,16),(16,28),-0.383152 # DEPENDENCYPART_GRANDPAR
(20,16),(16,38),-0.810242 # DEPENDENCYPART_GRANDPAR
(20,17),(17,1),-0.592664 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.623575 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.437672 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.330921 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.489388 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.506897 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.05875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,21),-0.591776 # DEPENDENCYPART_GRANDPAR
(20,17),(17,22),0.0907349 # DEPENDENCYPART_GRANDPAR
(20,17),(17,23),-0.0849019 # DEPENDENCYPART_GRANDPAR
(20,17),(17,24),-0.367995 # DEPENDENCYPART_GRANDPAR
(20,17),(17,25),-0.334919 # DEPENDENCYPART_GRANDPAR
(20,17),(17,26),-0.387222 # DEPENDENCYPART_GRANDPAR
(20,17),(17,27),-0.408368 # DEPENDENCYPART_GRANDPAR
(20,17),(17,28),-0.399634 # DEPENDENCYPART_GRANDPAR
(20,17),(17,31),-0.673582 # DEPENDENCYPART_GRANDPAR
(20,17),(17,32),-0.305942 # DEPENDENCYPART_GRANDPAR
(20,17),(17,34),-0.741963 # DEPENDENCYPART_GRANDPAR
(20,17),(17,35),-1.1629 # DEPENDENCYPART_GRANDPAR
(20,17),(17,38),-0.973062 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.34772 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.263783 # DEPENDENCYPART_GRANDPAR
(20,18),(18,21),-0.821563 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),-0.348772 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.334379 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.257672 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.228665 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.277521 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.19493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.821561 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.0323239 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-0.168378 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.478589 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-0.480667 # DEPENDENCYPART_GRANDPAR
(20,19),(19,26),-0.497817 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),0.0378179 # DEPENDENCYPART_GRANDPAR
(20,23),(23,1),-1.02931 # DEPENDENCYPART_GRANDPAR
(20,23),(23,4),-0.774401 # DEPENDENCYPART_GRANDPAR
(20,23),(23,5),-1.24092 # DEPENDENCYPART_GRANDPAR
(20,23),(23,7),-1.00091 # DEPENDENCYPART_GRANDPAR
(20,23),(23,8),-0.696031 # DEPENDENCYPART_GRANDPAR
(20,23),(23,10),-1.0932 # DEPENDENCYPART_GRANDPAR
(20,23),(23,12),-0.625688 # DEPENDENCYPART_GRANDPAR
(20,23),(23,13),-0.765202 # DEPENDENCYPART_GRANDPAR
(20,23),(23,14),-0.982839 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-0.879191 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-0.578881 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-0.899301 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.916434 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.605779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),-0.236863 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),1.10762 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),0.197128 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),0.305132 # DEPENDENCYPART_GRANDPAR
(20,23),(23,26),0.179423 # DEPENDENCYPART_GRANDPAR
(20,23),(23,27),0.116984 # DEPENDENCYPART_GRANDPAR
(20,23),(23,28),0.298292 # DEPENDENCYPART_GRANDPAR
(20,23),(23,31),-0.106296 # DEPENDENCYPART_GRANDPAR
(20,23),(23,32),0.349328 # DEPENDENCYPART_GRANDPAR
(20,23),(23,34),-0.0956187 # DEPENDENCYPART_GRANDPAR
(20,23),(23,35),-0.498317 # DEPENDENCYPART_GRANDPAR
(20,23),(23,38),-0.52632 # DEPENDENCYPART_GRANDPAR
(20,24),(24,11),-0.857932 # DEPENDENCYPART_GRANDPAR
(20,24),(24,19),-0.952604 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),0.589763 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),0.540486 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),0.303428 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),0.143103 # DEPENDENCYPART_GRANDPAR
(20,24),(24,27),0.0242829 # DEPENDENCYPART_GRANDPAR
(20,24),(24,28),0.16667 # DEPENDENCYPART_GRANDPAR
(20,24),(24,29),-0.281761 # DEPENDENCYPART_GRANDPAR
(20,24),(24,30),-0.191371 # DEPENDENCYPART_GRANDPAR
(20,24),(24,31),-0.144657 # DEPENDENCYPART_GRANDPAR
(20,24),(24,32),0.26105 # DEPENDENCYPART_GRANDPAR
(20,24),(24,34),-0.238691 # DEPENDENCYPART_GRANDPAR
(20,24),(24,35),-0.395284 # DEPENDENCYPART_GRANDPAR
(20,24),(24,38),-0.342139 # DEPENDENCYPART_GRANDPAR
(20,25),(25,26),0.20404 # DEPENDENCYPART_GRANDPAR
(20,25),(25,27),-0.0692573 # DEPENDENCYPART_GRANDPAR
(20,25),(25,28),-0.115806 # DEPENDENCYPART_GRANDPAR
(20,25),(25,31),-0.0896609 # DEPENDENCYPART_GRANDPAR
(20,26),(26,22),0.587551 # DEPENDENCYPART_GRANDPAR
(20,26),(26,24),0.172451 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),0.0257433 # DEPENDENCYPART_GRANDPAR
(20,26),(26,28),0.177115 # DEPENDENCYPART_GRANDPAR
(20,26),(26,31),-0.144671 # DEPENDENCYPART_GRANDPAR
(20,26),(26,32),0.271495 # DEPENDENCYPART_GRANDPAR
(20,26),(26,34),-0.238921 # DEPENDENCYPART_GRANDPAR
(20,26),(26,35),-0.384842 # DEPENDENCYPART_GRANDPAR
(20,27),(27,22),0.645577 # DEPENDENCYPART_GRANDPAR
(20,27),(27,24),0.147467 # DEPENDENCYPART_GRANDPAR
(20,27),(27,25),0.0802883 # DEPENDENCYPART_GRANDPAR
(20,27),(27,26),0.128034 # DEPENDENCYPART_GRANDPAR
(20,27),(27,28),0.0307524 # DEPENDENCYPART_GRANDPAR
(20,27),(27,29),-0.417094 # DEPENDENCYPART_GRANDPAR
(20,27),(27,30),-0.277533 # DEPENDENCYPART_GRANDPAR
(20,27),(27,31),-0.228036 # DEPENDENCYPART_GRANDPAR
(20,27),(27,32),0.10922 # DEPENDENCYPART_GRANDPAR
(20,27),(27,34),-0.325258 # DEPENDENCYPART_GRANDPAR
(20,27),(27,35),-0.519787 # DEPENDENCYPART_GRANDPAR
(20,28),(28,22),0.589965 # DEPENDENCYPART_GRANDPAR
(20,28),(28,26),0.0828838 # DEPENDENCYPART_GRANDPAR
(20,28),(28,27),0.0416122 # DEPENDENCYPART_GRANDPAR
(20,28),(28,29),-0.455209 # DEPENDENCYPART_GRANDPAR
(20,28),(28,30),-0.30252 # DEPENDENCYPART_GRANDPAR
(20,28),(28,31),-0.13693 # DEPENDENCYPART_GRANDPAR
(20,28),(28,32),-0.0177055 # DEPENDENCYPART_GRANDPAR
(20,28),(28,34),-0.151687 # DEPENDENCYPART_GRANDPAR
(20,28),(28,35),-0.615553 # DEPENDENCYPART_GRANDPAR
(20,28),(28,37),-0.0545689 # DEPENDENCYPART_GRANDPAR
(20,31),(31,11),-0.857932 # DEPENDENCYPART_GRANDPAR
(20,31),(31,22),0.589717 # DEPENDENCYPART_GRANDPAR
(20,31),(31,24),0.173188 # DEPENDENCYPART_GRANDPAR
(20,31),(31,26),0.152929 # DEPENDENCYPART_GRANDPAR
(20,31),(31,27),0.0598422 # DEPENDENCYPART_GRANDPAR
(20,31),(31,29),-0.255826 # DEPENDENCYPART_GRANDPAR
(20,31),(31,30),-0.206828 # DEPENDENCYPART_GRANDPAR
(20,31),(31,32),0.306276 # DEPENDENCYPART_GRANDPAR
(20,31),(31,34),-0.238622 # DEPENDENCYPART_GRANDPAR
(20,31),(31,35),-0.370128 # DEPENDENCYPART_GRANDPAR
(20,31),(31,37),-0.105418 # DEPENDENCYPART_GRANDPAR
(22,24),(24,11),-1.12724 # DEPENDENCYPART_GRANDPAR
(22,24),(24,19),-0.905855 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-1.27564 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),0.169619 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),0.0169862 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-0.0349056 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),-0.325999 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),-0.355162 # DEPENDENCYPART_GRANDPAR
(22,24),(24,29),-0.500034 # DEPENDENCYPART_GRANDPAR
(22,24),(24,30),-0.436232 # DEPENDENCYPART_GRANDPAR
(22,24),(24,31),-0.132595 # DEPENDENCYPART_GRANDPAR
(22,24),(24,32),-0.401356 # DEPENDENCYPART_GRANDPAR
(22,24),(24,34),-0.181396 # DEPENDENCYPART_GRANDPAR
(22,24),(24,35),-0.48659 # DEPENDENCYPART_GRANDPAR
(22,24),(24,38),-0.442106 # DEPENDENCYPART_GRANDPAR
(23,1),(1,2),-1.41048 # DEPENDENCYPART_GRANDPAR
(23,1),(1,3),-0.90927 # DEPENDENCYPART_GRANDPAR
(23,1),(1,4),-0.864892 # DEPENDENCYPART_GRANDPAR
(23,1),(1,5),-0.626592 # DEPENDENCYPART_GRANDPAR
(23,1),(1,6),-0.830507 # DEPENDENCYPART_GRANDPAR
(23,1),(1,7),-0.72026 # DEPENDENCYPART_GRANDPAR
(23,1),(1,8),-0.783619 # DEPENDENCYPART_GRANDPAR
(23,1),(1,9),-0.622933 # DEPENDENCYPART_GRANDPAR
(23,1),(1,16),-0.724205 # DEPENDENCYPART_GRANDPAR
(23,1),(1,21),-0.705681 # DEPENDENCYPART_GRANDPAR
(23,1),(1,23),-1.44578 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,1),(1,38),-1.00376 # DEPENDENCYPART_GRANDPAR
(23,4),(4,1),-0.394006 # DEPENDENCYPART_GRANDPAR
(23,4),(4,2),-1.22195 # DEPENDENCYPART_GRANDPAR
(23,4),(4,5),-0.57317 # DEPENDENCYPART_GRANDPAR
(23,4),(4,6),-0.889758 # DEPENDENCYPART_GRANDPAR
(23,4),(4,7),-0.771152 # DEPENDENCYPART_GRANDPAR
(23,4),(4,8),-0.689237 # DEPENDENCYPART_GRANDPAR
(23,4),(4,9),-0.872373 # DEPENDENCYPART_GRANDPAR
(23,4),(4,10),-0.528982 # DEPENDENCYPART_GRANDPAR
(23,4),(4,13),-0.927437 # DEPENDENCYPART_GRANDPAR
(23,4),(4,28),-0.0351457 # DEPENDENCYPART_GRANDPAR
(23,4),(4,32),0.0209655 # DEPENDENCYPART_GRANDPAR
(23,4),(4,38),-0.907916 # DEPENDENCYPART_GRANDPAR
(23,5),(5,1),-0.426088 # DEPENDENCYPART_GRANDPAR
(23,5),(5,2),-1.10028 # DEPENDENCYPART_GRANDPAR
(23,5),(5,6),-0.792492 # DEPENDENCYPART_GRANDPAR
(23,5),(5,7),-0.682362 # DEPENDENCYPART_GRANDPAR
(23,5),(5,8),-0.76949 # DEPENDENCYPART_GRANDPAR
(23,5),(5,9),-0.654062 # DEPENDENCYPART_GRANDPAR
(23,5),(5,10),-0.55684 # DEPENDENCYPART_GRANDPAR
(23,5),(5,12),-0.887629 # DEPENDENCYPART_GRANDPAR
(23,5),(5,15),-0.831783 # DEPENDENCYPART_GRANDPAR
(23,5),(5,16),-0.762358 # DEPENDENCYPART_GRANDPAR
(23,5),(5,20),-0.767038 # DEPENDENCYPART_GRANDPAR
(23,7),(7,1),-0.497464 # DEPENDENCYPART_GRANDPAR
(23,7),(7,2),-1.27789 # DEPENDENCYPART_GRANDPAR
(23,7),(7,4),-1.06849 # DEPENDENCYPART_GRANDPAR
(23,7),(7,5),-0.647365 # DEPENDENCYPART_GRANDPAR
(23,7),(7,6),-0.522948 # DEPENDENCYPART_GRANDPAR
(23,7),(7,8),-0.405283 # DEPENDENCYPART_GRANDPAR
(23,7),(7,9),-0.707301 # DEPENDENCYPART_GRANDPAR
(23,7),(7,10),-0.553145 # DEPENDENCYPART_GRANDPAR
(23,7),(7,12),-0.772139 # DEPENDENCYPART_GRANDPAR
(23,7),(7,13),-0.662277 # DEPENDENCYPART_GRANDPAR
(23,7),(7,21),-0.538647 # DEPENDENCYPART_GRANDPAR
(23,8),(8,7),-0.630553 # DEPENDENCYPART_GRANDPAR
(23,8),(8,9),-1.05647 # DEPENDENCYPART_GRANDPAR
(23,8),(8,10),-0.958698 # DEPENDENCYPART_GRANDPAR
(23,8),(8,12),-1.25366 # DEPENDENCYPART_GRANDPAR
(23,8),(8,15),-1.19691 # DEPENDENCYPART_GRANDPAR
(23,8),(8,16),-1.10128 # DEPENDENCYPART_GRANDPAR
(23,8),(8,17),-0.893507 # DEPENDENCYPART_GRANDPAR
(23,8),(8,19),-1.14559 # DEPENDENCYPART_GRANDPAR
(23,8),(8,20),-1.13216 # DEPENDENCYPART_GRANDPAR
(23,8),(8,23),-1.4078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,10),(10,11),-0.929906 # DEPENDENCYPART_GRANDPAR
(23,10),(10,12),-0.887629 # DEPENDENCYPART_GRANDPAR
(23,10),(10,13),-0.931762 # DEPENDENCYPART_GRANDPAR
(23,10),(10,14),-0.600428 # DEPENDENCYPART_GRANDPAR
(23,10),(10,15),-0.831783 # DEPENDENCYPART_GRANDPAR
(23,10),(10,16),-0.762358 # DEPENDENCYPART_GRANDPAR
(23,10),(10,17),-0.480205 # DEPENDENCYPART_GRANDPAR
(23,10),(10,18),-0.75377 # DEPENDENCYPART_GRANDPAR
(23,10),(10,19),-0.780469 # DEPENDENCYPART_GRANDPAR
(23,10),(10,20),-0.767038 # DEPENDENCYPART_GRANDPAR
(23,10),(10,23),-1.43846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,10),(10,25),-0.399622 # DEPENDENCYPART_GRANDPAR
(23,12),(12,7),-0.562962 # DEPENDENCYPART_GRANDPAR
(23,12),(12,9),-0.821215 # DEPENDENCYPART_GRANDPAR
(23,12),(12,10),-0.597135 # DEPENDENCYPART_GRANDPAR
(23,12),(12,11),-0.862059 # DEPENDENCYPART_GRANDPAR
(23,12),(12,13),-0.655907 # DEPENDENCYPART_GRANDPAR
(23,12),(12,14),-0.493705 # DEPENDENCYPART_GRANDPAR
(23,12),(12,15),-0.710128 # DEPENDENCYPART_GRANDPAR
(23,12),(12,16),-0.783771 # DEPENDENCYPART_GRANDPAR
(23,12),(12,17),-0.630215 # DEPENDENCYPART_GRANDPAR
(23,12),(12,19),-0.656669 # DEPENDENCYPART_GRANDPAR
(23,12),(12,20),-0.645382 # DEPENDENCYPART_GRANDPAR
(23,12),(12,21),-0.532277 # DEPENDENCYPART_GRANDPAR
(23,12),(12,23),-1.43436 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,12),(12,24),0.0111545 # DEPENDENCYPART_GRANDPAR
(23,12),(12,31),-0.743859 # DEPENDENCYPART_GRANDPAR
(23,12),(12,38),-1.04607 # DEPENDENCYPART_GRANDPAR
