# _root_ Other , more thinly traded Asian markets were hit harder than Tokyo 's , but there were no free-fall declines .
#goldHeads=7,7,5,5,7,7,8,0,8,9,10,11,12,8,8,17,15,20,20,17,8,
#predictedHeads=7,8,4,5,7,7,8,0,8,9,10,11,12,8,8,17,15,20,20,17,8,
(13,4),(4,10),0.255558 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),0.52196 # DEPENDENCYPART_GRANDPAR
(13,4),(4,15),-0.668221 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),-0.0808913 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.148566 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.0112838 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-0.0942709 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.0121713 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.0325673 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),0.0720145 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),0.105878 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),0.250783 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),0.0574989 # DEPENDENCYPART_GRANDPAR
(13,7),(7,14),-0.667495 # DEPENDENCYPART_GRANDPAR
(13,7),(7,17),-0.700225 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.116838 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),0.0598782 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-0.0188222 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),0.000511805 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.0588517 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),0.0402011 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),0.0736787 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.461989 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.0892888 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.77109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.564685 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.648226 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.641274 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.676341 # DEPENDENCYPART_GRANDPAR
(13,10),(10,20),-0.932204 # DEPENDENCYPART_GRANDPAR
(13,10),(10,21),-0.984697 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),0.056559 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.201475 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.75933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.561306 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.668574 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.629332 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.715809 # DEPENDENCYPART_GRANDPAR
(13,11),(11,20),-0.988971 # DEPENDENCYPART_GRANDPAR
(13,11),(11,21),-0.977465 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.299055 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.392925 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.0811374 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.252865 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.256046 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),0.00863771 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.307982 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.05839 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),0.248697 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),0.192733 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),0.602071 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),0.177363 # DEPENDENCYPART_GRANDPAR
(15,17),(17,1),-0.941571 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-0.980119 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-0.714377 # DEPENDENCYPART_GRANDPAR
(15,17),(17,4),-0.835263 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-0.560994 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-0.875643 # DEPENDENCYPART_GRANDPAR
(15,17),(17,7),-0.761415 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-0.760387 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-0.546688 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.665478 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.660315 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.631156 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.734669 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.889839 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.712383 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.79989 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.122766 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),0.25267 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),0.459151 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.728762 # DEPENDENCYPART_GRANDPAR
(15,19),(19,16),0.729856 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.399492 # DEPENDENCYPART_GRANDPAR
(15,20),(20,1),-1.05674 # DEPENDENCYPART_GRANDPAR
(15,20),(20,9),-0.606827 # DEPENDENCYPART_GRANDPAR
(15,20),(20,10),-0.700631 # DEPENDENCYPART_GRANDPAR
(15,20),(20,12),-0.706862 # DEPENDENCYPART_GRANDPAR
(15,20),(20,16),0.779042 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.279343 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.205122 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.756923 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),0.286208 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-1.25485 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-1.21714 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-1.09706 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-1.19597 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-1.12914 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-1.18824 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-1.14686 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-1.13848 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-1.07889 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-1.04796 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.987802 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-1.17827 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-1.16021 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-1.10925 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.914703 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.03535 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.293872 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.256667 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.316512 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.619332 # DEPENDENCYPART_GRANDPAR
(16,20),(20,1),-1.32762 # DEPENDENCYPART_GRANDPAR
(16,20),(20,9),-1.11178 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-1.05569 # DEPENDENCYPART_GRANDPAR
(16,20),(20,12),-1.21719 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.981026 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,18),-0.187547 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.324124 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.524414 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-0.133155 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),0.165073 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),-0.163166 # DEPENDENCYPART_GRANDPAR
(17,1),(1,5),-0.199298 # DEPENDENCYPART_GRANDPAR
(17,1),(1,6),-0.407244 # DEPENDENCYPART_GRANDPAR
(17,1),(1,8),-0.0974348 # DEPENDENCYPART_GRANDPAR
(17,1),(1,14),-0.0995527 # DEPENDENCYPART_GRANDPAR
(17,1),(1,15),0.0842629 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.220039 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.0481144 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),-0.283976 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-0.234177 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.16263 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.20855 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.179308 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),-0.323015 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),-0.0912383 # DEPENDENCYPART_GRANDPAR
(17,3),(3,9),-0.324726 # DEPENDENCYPART_GRANDPAR
(17,3),(3,10),-0.103518 # DEPENDENCYPART_GRANDPAR
(17,3),(3,11),-0.0297035 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),-0.0786336 # DEPENDENCYPART_GRANDPAR
(17,3),(3,15),0.113753 # DEPENDENCYPART_GRANDPAR
(17,3),(3,21),-1.01922 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),-0.196433 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-0.187345 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-0.117995 # DEPENDENCYPART_GRANDPAR
(17,4),(4,5),-0.119841 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),-0.21718 # DEPENDENCYPART_GRANDPAR
(17,4),(4,7),-0.275756 # DEPENDENCYPART_GRANDPAR
(17,4),(4,8),0.0046472 # DEPENDENCYPART_GRANDPAR
(17,4),(4,10),0.0118571 # DEPENDENCYPART_GRANDPAR
(17,4),(4,11),-0.0661973 # DEPENDENCYPART_GRANDPAR
(17,4),(4,15),0.150968 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),-0.0455444 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),0.0300295 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.000242538 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.080588 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.526347 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.451833 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),-0.248818 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),-0.459508 # DEPENDENCYPART_GRANDPAR
(17,5),(5,10),-0.238131 # DEPENDENCYPART_GRANDPAR
(17,5),(5,11),-0.313021 # DEPENDENCYPART_GRANDPAR
(17,5),(5,12),-0.203275 # DEPENDENCYPART_GRANDPAR
(17,5),(5,13),-0.794666 # DEPENDENCYPART_GRANDPAR
(17,5),(5,14),-0.273632 # DEPENDENCYPART_GRANDPAR
(17,5),(5,15),-0.0862704 # DEPENDENCYPART_GRANDPAR
(17,5),(5,16),0.0394502 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-0.975393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,5),(5,20),-0.236158 # DEPENDENCYPART_GRANDPAR
(17,5),(5,21),-0.954426 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),-0.107567 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.184508 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.147357 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.234733 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.233693 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-0.312592 # DEPENDENCYPART_GRANDPAR
(17,7),(7,1),0.031196 # DEPENDENCYPART_GRANDPAR
(17,7),(7,2),-0.0560915 # DEPENDENCYPART_GRANDPAR
(17,7),(7,3),-0.11055 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),-0.144351 # DEPENDENCYPART_GRANDPAR
(17,7),(7,5),-0.204153 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),-0.0137888 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),0.058021 # DEPENDENCYPART_GRANDPAR
(17,7),(7,9),-0.137767 # DEPENDENCYPART_GRANDPAR
(17,7),(7,11),-0.258852 # DEPENDENCYPART_GRANDPAR
(17,7),(7,12),0.0191381 # DEPENDENCYPART_GRANDPAR
(17,7),(7,14),-0.01451 # DEPENDENCYPART_GRANDPAR
(17,7),(7,17),-1.03932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,1),-0.0634455 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),-0.241148 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.182592 # DEPENDENCYPART_GRANDPAR
(17,8),(8,4),-0.269228 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.280164 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.0938292 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.362898 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.347516 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.262196 # DEPENDENCYPART_GRANDPAR
(17,8),(8,11),-0.438785 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),-0.134945 # DEPENDENCYPART_GRANDPAR
(17,8),(8,13),-0.755086 # DEPENDENCYPART_GRANDPAR
(17,8),(8,14),-0.397793 # DEPENDENCYPART_GRANDPAR
(17,8),(8,15),-0.389315 # DEPENDENCYPART_GRANDPAR
(17,8),(8,16),0.0810917 # DEPENDENCYPART_GRANDPAR
(17,8),(8,17),-1.0027 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,20),-0.14819 # DEPENDENCYPART_GRANDPAR
(17,8),(8,21),-0.819536 # DEPENDENCYPART_GRANDPAR
(17,9),(9,1),-0.0165608 # DEPENDENCYPART_GRANDPAR
(17,9),(9,2),-0.0186909 # DEPENDENCYPART_GRANDPAR
(17,9),(9,3),-0.0229031 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.0800814 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),-0.162281 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.0804671 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.278879 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.131219 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.199411 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),-0.252929 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),-0.163531 # DEPENDENCYPART_GRANDPAR
(17,9),(9,13),-0.755898 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),-0.260857 # DEPENDENCYPART_GRANDPAR
(17,9),(9,15),-0.0443319 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),0.0782523 # DEPENDENCYPART_GRANDPAR
(17,9),(9,17),-0.967596 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,9),(9,20),-0.228428 # DEPENDENCYPART_GRANDPAR
(17,9),(9,21),-0.946534 # DEPENDENCYPART_GRANDPAR
(17,10),(10,2),-0.219379 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.115049 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),-0.289397 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-0.318777 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.439099 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.115748 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.383227 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.203951 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.112652 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.665308 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),-0.173375 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),-0.0542824 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),0.12066 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-1.05951 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,20),-0.284207 # DEPENDENCYPART_GRANDPAR
(17,10),(10,21),-1.0192 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.299508 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),0.163585 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.579714 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),-0.176947 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),-0.00830643 # DEPENDENCYPART_GRANDPAR
(17,11),(11,16),0.14294 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-1.16417 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,20),-0.398469 # DEPENDENCYPART_GRANDPAR
(17,11),(11,21),-1.03428 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.466147 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.210823 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.401279 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.237266 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.181753 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.368799 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.115116 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),0.0484054 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),0.107063 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-1.14505 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,4),-0.267663 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.515657 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.135789 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.158181 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.315696 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.0323217 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.18774 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.11617 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,19),-0.128 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.326367 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-1.0493 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.05801 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,20),-0.282571 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.293474 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.175714 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.850357 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.359508 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.665484 # DEPENDENCYPART_GRANDPAR
(17,20),(20,1),-0.686922 # DEPENDENCYPART_GRANDPAR
(17,20),(20,9),-0.812256 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),-0.563686 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-0.720728 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.362183 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),0.964745 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.430184 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.709304 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.0464346 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.91217 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.28894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,1),-1.14335 # DEPENDENCYPART_GRANDPAR
(18,20),(20,9),-0.96199 # DEPENDENCYPART_GRANDPAR
(18,20),(20,10),-0.893978 # DEPENDENCYPART_GRANDPAR
(18,20),(20,12),-1.04466 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.913062 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.13936 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.0677176 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.679038 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.127479 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.416025 # DEPENDENCYPART_GRANDPAR
(19,16),(16,20),-0.417762 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.64297 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.424833 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-1.09198 # DEPENDENCYPART_GRANDPAR
(20,1),(1,2),0.110688 # DEPENDENCYPART_GRANDPAR
(20,1),(1,3),-0.19032 # DEPENDENCYPART_GRANDPAR
(20,1),(1,4),-0.102057 # DEPENDENCYPART_GRANDPAR
(20,1),(1,5),-0.0568932 # DEPENDENCYPART_GRANDPAR
(20,1),(1,6),-0.32919 # DEPENDENCYPART_GRANDPAR
(20,1),(1,8),-0.390039 # DEPENDENCYPART_GRANDPAR
(20,1),(1,14),0.00540119 # DEPENDENCYPART_GRANDPAR
(20,1),(1,15),0.209515 # DEPENDENCYPART_GRANDPAR
(20,9),(9,1),-0.337438 # DEPENDENCYPART_GRANDPAR
(20,9),(9,2),0.0122183 # DEPENDENCYPART_GRANDPAR
(20,9),(9,3),-0.261232 # DEPENDENCYPART_GRANDPAR
(20,9),(9,4),-0.143834 # DEPENDENCYPART_GRANDPAR
(20,9),(9,5),-0.215682 # DEPENDENCYPART_GRANDPAR
(20,9),(9,6),-0.445761 # DEPENDENCYPART_GRANDPAR
(20,9),(9,7),-0.35229 # DEPENDENCYPART_GRANDPAR
(20,9),(9,8),-0.543225 # DEPENDENCYPART_GRANDPAR
(20,9),(9,10),-0.3211 # DEPENDENCYPART_GRANDPAR
(20,9),(9,11),-0.442714 # DEPENDENCYPART_GRANDPAR
(20,9),(9,12),-0.28007 # DEPENDENCYPART_GRANDPAR
(20,9),(9,13),-0.25462 # DEPENDENCYPART_GRANDPAR
(20,9),(9,14),-0.205971 # DEPENDENCYPART_GRANDPAR
(20,9),(9,15),0.0147557 # DEPENDENCYPART_GRANDPAR
(20,9),(9,16),-0.24769 # DEPENDENCYPART_GRANDPAR
(20,9),(9,17),-0.25319 # DEPENDENCYPART_GRANDPAR
(20,9),(9,20),-1.32344 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,9),(9,21),-0.87038 # DEPENDENCYPART_GRANDPAR
(20,10),(10,2),0.17359 # DEPENDENCYPART_GRANDPAR
(20,10),(10,3),-0.20283 # DEPENDENCYPART_GRANDPAR
(20,10),(10,4),-0.191677 # DEPENDENCYPART_GRANDPAR
(20,10),(10,5),-0.157586 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.263703 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.412342 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.211047 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),-0.241583 # DEPENDENCYPART_GRANDPAR
(20,10),(10,12),-0.158211 # DEPENDENCYPART_GRANDPAR
(20,10),(10,13),-0.0622076 # DEPENDENCYPART_GRANDPAR
(20,10),(10,14),-0.0538289 # DEPENDENCYPART_GRANDPAR
(20,10),(10,15),0.0632767 # DEPENDENCYPART_GRANDPAR
(20,10),(10,16),-0.133427 # DEPENDENCYPART_GRANDPAR
(20,10),(10,17),-0.115185 # DEPENDENCYPART_GRANDPAR
(20,10),(10,20),-1.2414 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,10),(10,21),-0.803758 # DEPENDENCYPART_GRANDPAR
(20,12),(12,7),-0.255003 # DEPENDENCYPART_GRANDPAR
(20,12),(12,8),-0.429878 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),-0.216033 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),-0.216573 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),-0.234369 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),0.241721 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),0.0402404 # DEPENDENCYPART_GRANDPAR
(20,12),(12,15),-0.00871169 # DEPENDENCYPART_GRANDPAR
(20,12),(12,16),-0.190218 # DEPENDENCYPART_GRANDPAR
(20,12),(12,17),-0.125953 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.154727 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.24085 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,19),0.127449 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.25063 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.814489 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.150952 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.160972 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.911941 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,1),-0.290758 # DEPENDENCYPART_GRANDPAR
(21,20),(20,9),-0.140387 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.215501 # DEPENDENCYPART_GRANDPAR
(21,20),(20,12),-0.51927 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.320848 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.35349 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.434041 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.75197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
