# _root_ Similarly , Agfa is sponsoring scores of photography contests at high schools and colleges , offering free black-and-white film and paper as prizes .
#goldHeads=4,4,4,0,4,5,6,9,7,9,12,10,12,13,5,5,19,19,16,19,20,16,22,4,
#predictedHeads=4,4,4,0,4,5,6,9,7,5,12,10,12,13,5,5,19,19,16,19,20,16,22,4,
(19,22),(22,21),-0.487312 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),0.0257568 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.715636 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-0.691372 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.814025 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.795934 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,21),-0.371608 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.0303439 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.637285 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.188817 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-1.0082 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-1.03999 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.765574 # DEPENDENCYPART_GRANDPAR
(20,21),(21,22),-0.0149266 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),0.2397 # DEPENDENCYPART_GRANDPAR
(20,22),(22,21),1.16954 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),0.0631567 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-1.00755 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-1.05197 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-1.08399 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.738518 # DEPENDENCYPART_GRANDPAR
(20,23),(23,21),1.45143 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),0.000754669 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.812491 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.90254 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.643185 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),-0.486216 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.56606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,23),-0.844674 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.806606 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.493595 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.56605 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,10),-0.824063 # DEPENDENCYPART_GRANDPAR
(21,19),(19,11),-0.977902 # DEPENDENCYPART_GRANDPAR
(21,19),(19,12),-0.827691 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.885048 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.758144 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.830786 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.931283 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.94299 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.597132 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.68195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.854518 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.892512 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-1.15387 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-1.08319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.17651 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.737104 # DEPENDENCYPART_GRANDPAR
(21,23),(23,17),-1.49434 # DEPENDENCYPART_GRANDPAR
(21,23),(23,18),-1.52102 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-1.32509 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.972437 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),-0.0759091 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.66187 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.423758 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.419878 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.286855 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.57279 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),0.232186 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-1.21392 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-1.23428 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-1.30124 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-1.06981 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-1.09343 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.625932 # DEPENDENCYPART_GRANDPAR
(22,24),(24,23),1.00122 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),-0.508172 # DEPENDENCYPART_GRANDPAR
(23,17),(17,19),-0.186759 # DEPENDENCYPART_GRANDPAR
(23,17),(17,20),-0.376253 # DEPENDENCYPART_GRANDPAR
(23,17),(17,21),-0.267456 # DEPENDENCYPART_GRANDPAR
(23,17),(17,23),-1.26395 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,18),(18,17),-0.564009 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.381239 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),-0.259351 # DEPENDENCYPART_GRANDPAR
(23,19),(19,10),-1.07695 # DEPENDENCYPART_GRANDPAR
(23,19),(19,11),-0.851802 # DEPENDENCYPART_GRANDPAR
(23,19),(19,12),-0.721685 # DEPENDENCYPART_GRANDPAR
(23,19),(19,14),-0.644578 # DEPENDENCYPART_GRANDPAR
(23,19),(19,15),-0.523706 # DEPENDENCYPART_GRANDPAR
(23,19),(19,16),-0.536574 # DEPENDENCYPART_GRANDPAR
(23,19),(19,17),-0.681111 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.630026 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.375905 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),-0.403562 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),-0.415404 # DEPENDENCYPART_GRANDPAR
(23,19),(19,23),-1.30405 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,19),(19,24),-0.888948 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.764784 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.712992 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.351685 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.439759 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.30426 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,21),-0.412961 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.30976 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.808638 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.881988 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,17),-0.316627 # DEPENDENCYPART_GRANDPAR
(24,23),(23,18),-0.267385 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.271779 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.283459 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.202015 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.7828 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
