# _root_ `` The MMI has gone better , '' shouted one trader at about 3:15 London time , as the U.S. Major Markets Index contract suddenly indicated a turnabout .
#goldHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,16,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
#predictedHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,13,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
(16,26),(26,12),-0.893888 # DEPENDENCYPART_GRANDPAR
(16,26),(26,13),-0.433048 # DEPENDENCYPART_GRANDPAR
(16,26),(26,14),-0.662682 # DEPENDENCYPART_GRANDPAR
(16,26),(26,15),-0.591718 # DEPENDENCYPART_GRANDPAR
(16,26),(26,16),-0.464766 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,26),(26,17),0.0262912 # DEPENDENCYPART_GRANDPAR
(16,26),(26,18),-0.0334228 # DEPENDENCYPART_GRANDPAR
(16,26),(26,19),-0.367519 # DEPENDENCYPART_GRANDPAR
(16,26),(26,20),0.025027 # DEPENDENCYPART_GRANDPAR
(16,26),(26,21),0.115128 # DEPENDENCYPART_GRANDPAR
(16,26),(26,22),0.0433657 # DEPENDENCYPART_GRANDPAR
(16,26),(26,23),0.24866 # DEPENDENCYPART_GRANDPAR
(16,26),(26,24),0.320338 # DEPENDENCYPART_GRANDPAR
(16,26),(26,25),0.0445188 # DEPENDENCYPART_GRANDPAR
(16,26),(26,27),-0.256218 # DEPENDENCYPART_GRANDPAR
(16,26),(26,28),-0.116401 # DEPENDENCYPART_GRANDPAR
(16,26),(26,29),-0.7099 # DEPENDENCYPART_GRANDPAR
(16,28),(28,19),-0.28491 # DEPENDENCYPART_GRANDPAR
(16,28),(28,20),-0.0116914 # DEPENDENCYPART_GRANDPAR
(16,28),(28,21),0.0696982 # DEPENDENCYPART_GRANDPAR
(16,28),(28,23),0.167334 # DEPENDENCYPART_GRANDPAR
(16,28),(28,24),0.270198 # DEPENDENCYPART_GRANDPAR
(16,28),(28,25),0.0126216 # DEPENDENCYPART_GRANDPAR
(16,28),(28,27),0.0899192 # DEPENDENCYPART_GRANDPAR
(16,28),(28,29),-0.63332 # DEPENDENCYPART_GRANDPAR
(18,16),(16,1),-0.358669 # DEPENDENCYPART_GRANDPAR
(18,16),(16,2),-0.789321 # DEPENDENCYPART_GRANDPAR
(18,16),(16,3),-0.578079 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),-0.176925 # DEPENDENCYPART_GRANDPAR
(18,16),(16,6),-0.236558 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-0.882616 # DEPENDENCYPART_GRANDPAR
(18,16),(16,8),-0.443487 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.457297 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.276441 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.134374 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.305794 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.446311 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.466826 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.402344 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.4444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,20),-0.476728 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.665852 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.754399 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-0.690261 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-0.659948 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-0.451394 # DEPENDENCYPART_GRANDPAR
(18,16),(16,26),-0.704684 # DEPENDENCYPART_GRANDPAR
(18,16),(16,28),-1.07867 # DEPENDENCYPART_GRANDPAR
(18,16),(16,29),-1.79133 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),0.0967229 # DEPENDENCYPART_GRANDPAR
(18,20),(20,19),0.376931 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.211999 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),0.149031 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),0.0307054 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.474624 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.19232 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),0.239497 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),0.129207 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),0.666771 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),0.462489 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),0.23314 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),0.249777 # DEPENDENCYPART_GRANDPAR
(18,22),(22,28),-0.0737346 # DEPENDENCYPART_GRANDPAR
(18,23),(23,2),-1.3853 # DEPENDENCYPART_GRANDPAR
(18,23),(23,15),-1.07243 # DEPENDENCYPART_GRANDPAR
(18,23),(23,19),0.116334 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),0.588432 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),0.426028 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),0.329158 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),0.356245 # DEPENDENCYPART_GRANDPAR
(18,23),(23,25),0.2654 # DEPENDENCYPART_GRANDPAR
(18,23),(23,28),-0.0578107 # DEPENDENCYPART_GRANDPAR
(18,24),(24,1),-1.08772 # DEPENDENCYPART_GRANDPAR
(18,24),(24,2),-1.65061 # DEPENDENCYPART_GRANDPAR
(18,24),(24,10),-1.26416 # DEPENDENCYPART_GRANDPAR
(18,24),(24,14),-1.17864 # DEPENDENCYPART_GRANDPAR
(18,24),(24,15),-1.19725 # DEPENDENCYPART_GRANDPAR
(18,24),(24,19),-0.175271 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),0.431507 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.213303 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),0.165089 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),0.214055 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),0.202734 # DEPENDENCYPART_GRANDPAR
(18,24),(24,26),-0.0626161 # DEPENDENCYPART_GRANDPAR
(18,24),(24,28),-0.0589201 # DEPENDENCYPART_GRANDPAR
(18,25),(25,23),0.0744491 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),0.34731 # DEPENDENCYPART_GRANDPAR
(18,25),(25,28),-0.288634 # DEPENDENCYPART_GRANDPAR
(18,26),(26,1),-0.940908 # DEPENDENCYPART_GRANDPAR
(18,26),(26,3),-1.15621 # DEPENDENCYPART_GRANDPAR
(18,26),(26,4),-0.828132 # DEPENDENCYPART_GRANDPAR
(18,26),(26,5),-0.772419 # DEPENDENCYPART_GRANDPAR
(18,26),(26,6),-0.752165 # DEPENDENCYPART_GRANDPAR
(18,26),(26,7),-1.33444 # DEPENDENCYPART_GRANDPAR
(18,26),(26,8),-0.878783 # DEPENDENCYPART_GRANDPAR
(18,26),(26,9),-0.668724 # DEPENDENCYPART_GRANDPAR
(18,26),(26,10),-1.16706 # DEPENDENCYPART_GRANDPAR
(18,26),(26,11),-1.02367 # DEPENDENCYPART_GRANDPAR
(18,26),(26,12),-0.835011 # DEPENDENCYPART_GRANDPAR
(18,26),(26,13),-0.77341 # DEPENDENCYPART_GRANDPAR
(18,26),(26,14),-1.08513 # DEPENDENCYPART_GRANDPAR
(18,26),(26,15),-1.03553 # DEPENDENCYPART_GRANDPAR
(18,26),(26,16),-0.976531 # DEPENDENCYPART_GRANDPAR
(18,26),(26,17),-1.20319 # DEPENDENCYPART_GRANDPAR
(18,26),(26,18),-0.822988 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,26),(26,19),-0.274902 # DEPENDENCYPART_GRANDPAR
(18,26),(26,20),0.43565 # DEPENDENCYPART_GRANDPAR
(18,26),(26,21),0.265157 # DEPENDENCYPART_GRANDPAR
(18,26),(26,22),0.207489 # DEPENDENCYPART_GRANDPAR
(18,26),(26,23),0.285944 # DEPENDENCYPART_GRANDPAR
(18,26),(26,24),0.439188 # DEPENDENCYPART_GRANDPAR
(18,26),(26,25),0.250832 # DEPENDENCYPART_GRANDPAR
(18,26),(26,27),-0.293943 # DEPENDENCYPART_GRANDPAR
(18,26),(26,28),0.198536 # DEPENDENCYPART_GRANDPAR
(18,26),(26,29),-1.33179 # DEPENDENCYPART_GRANDPAR
(18,28),(28,19),-0.210528 # DEPENDENCYPART_GRANDPAR
(18,28),(28,20),0.428507 # DEPENDENCYPART_GRANDPAR
(18,28),(28,21),0.210359 # DEPENDENCYPART_GRANDPAR
(18,28),(28,23),0.209109 # DEPENDENCYPART_GRANDPAR
(18,28),(28,24),0.350866 # DEPENDENCYPART_GRANDPAR
(18,28),(28,25),0.278344 # DEPENDENCYPART_GRANDPAR
(18,28),(28,27),-0.166165 # DEPENDENCYPART_GRANDPAR
(18,28),(28,29),-1.19235 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.903569 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.0374487 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.214626 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.69275 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,19),-1.12304 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.05719 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.147496 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.0887474 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-1.12315 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.920598 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.311202 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.0717624 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.412366 # DEPENDENCYPART_GRANDPAR
(20,22),(22,28),-0.697389 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.379968 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.556673 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.56398 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.392187 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.990505 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.980041 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.624875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.0604457 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.27184 # DEPENDENCYPART_GRANDPAR
(21,22),(22,28),-0.55241 # DEPENDENCYPART_GRANDPAR
(21,23),(23,2),-1.28047 # DEPENDENCYPART_GRANDPAR
(21,23),(23,15),-1.21921 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-0.990456 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.979369 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.678057 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.469046 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.230142 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.281017 # DEPENDENCYPART_GRANDPAR
(21,23),(23,28),-0.558205 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.385389 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.453201 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.207861 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.65368 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,19),-0.468394 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.321503 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.65355 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.701137 # DEPENDENCYPART_GRANDPAR
(22,23),(23,2),-1.19356 # DEPENDENCYPART_GRANDPAR
(22,23),(23,15),-1.3005 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-0.915763 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-1.04949 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-1.1973 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.764455 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.383571 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.347521 # DEPENDENCYPART_GRANDPAR
(22,23),(23,28),-0.666822 # DEPENDENCYPART_GRANDPAR
(22,25),(25,23),-0.119067 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),-0.155218 # DEPENDENCYPART_GRANDPAR
(22,25),(25,28),-0.601714 # DEPENDENCYPART_GRANDPAR
(22,28),(28,19),-1.0224 # DEPENDENCYPART_GRANDPAR
(22,28),(28,20),-1.01242 # DEPENDENCYPART_GRANDPAR
(22,28),(28,21),-1.15839 # DEPENDENCYPART_GRANDPAR
(22,28),(28,23),0.10231 # DEPENDENCYPART_GRANDPAR
(22,28),(28,24),0.120392 # DEPENDENCYPART_GRANDPAR
(22,28),(28,25),-0.0520898 # DEPENDENCYPART_GRANDPAR
(22,28),(28,27),-0.464941 # DEPENDENCYPART_GRANDPAR
(22,28),(28,29),-0.707983 # DEPENDENCYPART_GRANDPAR
(23,2),(2,1),-0.732511 # DEPENDENCYPART_GRANDPAR
(23,2),(2,3),-0.435914 # DEPENDENCYPART_GRANDPAR
(23,2),(2,4),-0.478988 # DEPENDENCYPART_GRANDPAR
(23,2),(2,5),-0.516054 # DEPENDENCYPART_GRANDPAR
(23,2),(2,9),-0.295401 # DEPENDENCYPART_GRANDPAR
(23,15),(15,11),-0.813762 # DEPENDENCYPART_GRANDPAR
(23,15),(15,13),-0.493827 # DEPENDENCYPART_GRANDPAR
(23,15),(15,14),-0.433652 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.303303 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.265761 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.353011 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),-0.30408 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.281981 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.130113 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.411541 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.74325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,19),-0.264442 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.114797 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.460979 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.74439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,25),-0.964927 # DEPENDENCYPART_GRANDPAR
(23,22),(22,28),-1.15302 # DEPENDENCYPART_GRANDPAR
(23,24),(24,1),-1.24985 # DEPENDENCYPART_GRANDPAR
(23,24),(24,2),-1.08423 # DEPENDENCYPART_GRANDPAR
(23,24),(24,10),-1.31091 # DEPENDENCYPART_GRANDPAR
(23,24),(24,14),-1.01494 # DEPENDENCYPART_GRANDPAR
(23,24),(24,15),-1.20942 # DEPENDENCYPART_GRANDPAR
(23,24),(24,19),-0.874286 # DEPENDENCYPART_GRANDPAR
(23,24),(24,20),-0.856283 # DEPENDENCYPART_GRANDPAR
(23,24),(24,21),-1.2131 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-1.14068 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-1.00645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,25),-0.426445 # DEPENDENCYPART_GRANDPAR
(23,24),(24,26),-0.221894 # DEPENDENCYPART_GRANDPAR
(23,24),(24,28),-0.534573 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-1.18046 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),-0.00888281 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.590013 # DEPENDENCYPART_GRANDPAR
(23,28),(28,19),-0.873554 # DEPENDENCYPART_GRANDPAR
(23,28),(28,20),-0.856205 # DEPENDENCYPART_GRANDPAR
(23,28),(28,21),-1.21302 # DEPENDENCYPART_GRANDPAR
(23,28),(28,23),-1.00744 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,28),(28,24),0.225863 # DEPENDENCYPART_GRANDPAR
(23,28),(28,25),-0.313437 # DEPENDENCYPART_GRANDPAR
(23,28),(28,27),-0.499084 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-0.584217 # DEPENDENCYPART_GRANDPAR
(24,1),(1,2),-1.22935 # DEPENDENCYPART_GRANDPAR
(24,1),(1,3),-0.595909 # DEPENDENCYPART_GRANDPAR
(24,1),(1,4),-0.399658 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),-0.826908 # DEPENDENCYPART_GRANDPAR
(24,2),(2,3),-0.621268 # DEPENDENCYPART_GRANDPAR
(24,2),(2,4),-0.434934 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),-0.511987 # DEPENDENCYPART_GRANDPAR
(24,2),(2,9),-0.599831 # DEPENDENCYPART_GRANDPAR
(24,10),(10,6),-0.113209 # DEPENDENCYPART_GRANDPAR
(24,10),(10,7),-1.17405 # DEPENDENCYPART_GRANDPAR
(24,10),(10,8),-0.588335 # DEPENDENCYPART_GRANDPAR
(24,10),(10,9),-0.477271 # DEPENDENCYPART_GRANDPAR
(24,10),(10,11),-0.223493 # DEPENDENCYPART_GRANDPAR
(24,10),(10,12),-0.652288 # DEPENDENCYPART_GRANDPAR
(24,10),(10,13),-0.426447 # DEPENDENCYPART_GRANDPAR
(24,10),(10,14),-0.98616 # DEPENDENCYPART_GRANDPAR
(24,10),(10,16),-0.261609 # DEPENDENCYPART_GRANDPAR
(24,14),(14,4),-0.456825 # DEPENDENCYPART_GRANDPAR
(24,14),(14,6),-0.156604 # DEPENDENCYPART_GRANDPAR
(24,14),(14,10),-1.05308 # DEPENDENCYPART_GRANDPAR
(24,14),(14,11),-0.44806 # DEPENDENCYPART_GRANDPAR
(24,14),(14,12),-0.411288 # DEPENDENCYPART_GRANDPAR
(24,14),(14,13),-0.427611 # DEPENDENCYPART_GRANDPAR
(24,14),(14,15),-0.463799 # DEPENDENCYPART_GRANDPAR
(24,14),(14,16),-0.188418 # DEPENDENCYPART_GRANDPAR
(24,14),(14,17),-0.895072 # DEPENDENCYPART_GRANDPAR
(24,14),(14,18),-0.431522 # DEPENDENCYPART_GRANDPAR
(24,15),(15,11),-0.433093 # DEPENDENCYPART_GRANDPAR
(24,15),(15,13),-0.680033 # DEPENDENCYPART_GRANDPAR
(24,15),(15,14),-0.812451 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),-0.33705 # DEPENDENCYPART_GRANDPAR
(24,20),(20,19),-0.493192 # DEPENDENCYPART_GRANDPAR
(24,20),(20,21),-0.0526074 # DEPENDENCYPART_GRANDPAR
(24,20),(20,22),-0.0715485 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),-0.53318 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.153214 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),-0.0796102 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),0.0184619 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),-0.48171 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),-0.123227 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),-0.0878081 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),0.0271304 # DEPENDENCYPART_GRANDPAR
(24,22),(22,25),-0.483975 # DEPENDENCYPART_GRANDPAR
(24,22),(22,28),-0.697972 # DEPENDENCYPART_GRANDPAR
(24,23),(23,2),-1.17162 # DEPENDENCYPART_GRANDPAR
(24,23),(23,15),-0.249282 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.418289 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.0585655 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.0264192 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),0.0443515 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.2831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.484023 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-0.698115 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.651208 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-0.53533 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,28),0.0756411 # DEPENDENCYPART_GRANDPAR
(24,26),(26,1),-1.19144 # DEPENDENCYPART_GRANDPAR
(24,26),(26,3),-1.0296 # DEPENDENCYPART_GRANDPAR
(24,26),(26,4),-0.906655 # DEPENDENCYPART_GRANDPAR
(24,26),(26,5),-0.883479 # DEPENDENCYPART_GRANDPAR
(24,26),(26,6),-0.75448 # DEPENDENCYPART_GRANDPAR
(24,26),(26,7),-1.75666 # DEPENDENCYPART_GRANDPAR
(24,26),(26,8),-1.08677 # DEPENDENCYPART_GRANDPAR
(24,26),(26,9),-1.0548 # DEPENDENCYPART_GRANDPAR
(24,26),(26,10),-1.68002 # DEPENDENCYPART_GRANDPAR
(24,26),(26,11),-0.916739 # DEPENDENCYPART_GRANDPAR
(24,26),(26,12),-1.23654 # DEPENDENCYPART_GRANDPAR
(24,26),(26,13),-1.04423 # DEPENDENCYPART_GRANDPAR
(24,26),(26,14),-1.45323 # DEPENDENCYPART_GRANDPAR
(24,26),(26,15),-0.971418 # DEPENDENCYPART_GRANDPAR
(24,26),(26,16),-0.923446 # DEPENDENCYPART_GRANDPAR
(24,26),(26,17),-1.52268 # DEPENDENCYPART_GRANDPAR
(24,26),(26,18),-1.09984 # DEPENDENCYPART_GRANDPAR
(24,26),(26,19),-0.880786 # DEPENDENCYPART_GRANDPAR
(24,26),(26,20),-0.743351 # DEPENDENCYPART_GRANDPAR
(24,26),(26,21),-0.719515 # DEPENDENCYPART_GRANDPAR
(24,26),(26,22),-0.737648 # DEPENDENCYPART_GRANDPAR
(24,26),(26,23),-0.647589 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-0.649447 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,25),0.104871 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),-0.205637 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),0.0282039 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),-0.72929 # DEPENDENCYPART_GRANDPAR
(24,28),(28,19),-1.11697 # DEPENDENCYPART_GRANDPAR
(24,28),(28,20),-0.904131 # DEPENDENCYPART_GRANDPAR
(24,28),(28,21),-0.877755 # DEPENDENCYPART_GRANDPAR
(24,28),(28,23),-0.8053 # DEPENDENCYPART_GRANDPAR
(24,28),(28,24),-0.607959 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,28),(28,25),0.105192 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),0.243081 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.561589 # DEPENDENCYPART_GRANDPAR
(25,23),(23,2),-1.39205 # DEPENDENCYPART_GRANDPAR
(25,23),(23,15),-0.600873 # DEPENDENCYPART_GRANDPAR
(25,23),(23,19),-0.803466 # DEPENDENCYPART_GRANDPAR
(25,23),(23,20),-0.54404 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),-0.536869 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),-0.473771 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),-0.148247 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-1.49775 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,23),(23,28),-0.838724 # DEPENDENCYPART_GRANDPAR
(25,24),(24,1),-0.649928 # DEPENDENCYPART_GRANDPAR
(25,24),(24,2),-1.54989 # DEPENDENCYPART_GRANDPAR
(25,24),(24,10),-0.223408 # DEPENDENCYPART_GRANDPAR
(25,24),(24,14),-0.44719 # DEPENDENCYPART_GRANDPAR
(25,24),(24,15),-0.80767 # DEPENDENCYPART_GRANDPAR
(25,24),(24,19),-0.961298 # DEPENDENCYPART_GRANDPAR
(25,24),(24,20),-0.694069 # DEPENDENCYPART_GRANDPAR
(25,24),(24,21),-0.732572 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),-0.674067 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.609609 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.5308 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,26),-0.655033 # DEPENDENCYPART_GRANDPAR
(25,24),(24,28),-0.871287 # DEPENDENCYPART_GRANDPAR
(25,28),(28,19),-1.40393 # DEPENDENCYPART_GRANDPAR
(25,28),(28,20),-1.20447 # DEPENDENCYPART_GRANDPAR
(25,28),(28,21),-1.18784 # DEPENDENCYPART_GRANDPAR
(25,28),(28,23),-1.06903 # DEPENDENCYPART_GRANDPAR
(25,28),(28,24),-0.785286 # DEPENDENCYPART_GRANDPAR
(25,28),(28,25),-1.02282 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,28),(28,27),-0.126627 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),-0.592791 # DEPENDENCYPART_GRANDPAR
(26,1),(1,2),-0.190008 # DEPENDENCYPART_GRANDPAR
(26,1),(1,3),-0.748768 # DEPENDENCYPART_GRANDPAR
(26,1),(1,4),-0.626643 # DEPENDENCYPART_GRANDPAR
(26,3),(3,1),-0.602745 # DEPENDENCYPART_GRANDPAR
(26,3),(3,2),0.0803849 # DEPENDENCYPART_GRANDPAR
(26,3),(3,4),-0.376172 # DEPENDENCYPART_GRANDPAR
(26,3),(3,5),-0.0870601 # DEPENDENCYPART_GRANDPAR
(26,3),(3,7),-0.508964 # DEPENDENCYPART_GRANDPAR
(26,3),(3,8),-0.185306 # DEPENDENCYPART_GRANDPAR
(26,3),(3,9),0.326443 # DEPENDENCYPART_GRANDPAR
(26,4),(4,1),-0.663214 # DEPENDENCYPART_GRANDPAR
(26,4),(4,2),0.00953346 # DEPENDENCYPART_GRANDPAR
(26,4),(4,3),-0.577936 # DEPENDENCYPART_GRANDPAR
(26,4),(4,5),-0.130977 # DEPENDENCYPART_GRANDPAR
(26,4),(4,6),0.0370577 # DEPENDENCYPART_GRANDPAR
(26,4),(4,7),-0.908902 # DEPENDENCYPART_GRANDPAR
(26,4),(4,8),-0.305997 # DEPENDENCYPART_GRANDPAR
(26,4),(4,9),0.201148 # DEPENDENCYPART_GRANDPAR
(26,4),(4,11),-0.0364071 # DEPENDENCYPART_GRANDPAR
(26,4),(4,12),-0.0293007 # DEPENDENCYPART_GRANDPAR
(26,4),(4,13),-0.265444 # DEPENDENCYPART_GRANDPAR
(26,4),(4,17),-0.737794 # DEPENDENCYPART_GRANDPAR
(26,4),(4,18),-0.226739 # DEPENDENCYPART_GRANDPAR
(26,4),(4,26),-0.895104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
