# _root_ Besides spurring Barry Wright 's sales , which were $ 201.7 million in 1988 , Mr. Sim must pare its costs and product line .
#goldHeads=18,1,4,6,4,2,6,9,6,9,10,10,9,13,6,17,18,0,18,21,19,21,24,22,18,
#predictedHeads=18,1,4,6,4,2,6,9,6,9,10,10,10,13,18,17,18,0,18,21,19,21,24,22,18,
(17,21),(21,24),-0.40125 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),-0.517649 # DEPENDENCYPART_GRANDPAR
(17,24),(24,2),-0.961122 # DEPENDENCYPART_GRANDPAR
(17,24),(24,4),-0.91537 # DEPENDENCYPART_GRANDPAR
(17,24),(24,10),-0.958623 # DEPENDENCYPART_GRANDPAR
(17,24),(24,14),-0.91275 # DEPENDENCYPART_GRANDPAR
(17,24),(24,16),-1.14852 # DEPENDENCYPART_GRANDPAR
(17,24),(24,17),-0.889997 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,24),(24,20),-0.333411 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),-0.111841 # DEPENDENCYPART_GRANDPAR
(17,24),(24,22),-0.23389 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.231073 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),-0.491809 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),0.0256355 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.344907 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),-0.401346 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),-0.211699 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),0.219442 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),0.00241225 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),0.222572 # DEPENDENCYPART_GRANDPAR
(18,1),(1,18),-1.29229 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,2),(2,1),-0.297956 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.236571 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.286307 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-1.1178 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.0446332 # DEPENDENCYPART_GRANDPAR
(18,2),(2,7),0.213987 # DEPENDENCYPART_GRANDPAR
(18,2),(2,8),-0.276181 # DEPENDENCYPART_GRANDPAR
(18,2),(2,9),0.14929 # DEPENDENCYPART_GRANDPAR
(18,2),(2,10),-0.0873169 # DEPENDENCYPART_GRANDPAR
(18,2),(2,13),0.052528 # DEPENDENCYPART_GRANDPAR
(18,2),(2,15),-0.331983 # DEPENDENCYPART_GRANDPAR
(18,2),(2,17),0.110147 # DEPENDENCYPART_GRANDPAR
(18,2),(2,18),-1.25399 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,2),(2,21),-0.480571 # DEPENDENCYPART_GRANDPAR
(18,2),(2,22),-0.551828 # DEPENDENCYPART_GRANDPAR
(18,2),(2,24),-0.556392 # DEPENDENCYPART_GRANDPAR
(18,2),(2,25),-0.962201 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),-0.284234 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),-0.154898 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.191616 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),-0.837742 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),-0.145706 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),0.456824 # DEPENDENCYPART_GRANDPAR
(18,4),(4,8),-0.373794 # DEPENDENCYPART_GRANDPAR
(18,4),(4,9),0.16158 # DEPENDENCYPART_GRANDPAR
(18,4),(4,10),-0.0619298 # DEPENDENCYPART_GRANDPAR
(18,4),(4,15),-0.0891463 # DEPENDENCYPART_GRANDPAR
(18,4),(4,25),-0.955267 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),-0.34306 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),-0.233044 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.295683 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.351587 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-1.23367 # DEPENDENCYPART_GRANDPAR
(18,6),(6,7),0.269511 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),-0.391739 # DEPENDENCYPART_GRANDPAR
(18,6),(6,9),0.173477 # DEPENDENCYPART_GRANDPAR
(18,6),(6,10),-0.0510813 # DEPENDENCYPART_GRANDPAR
(18,6),(6,13),0.0498786 # DEPENDENCYPART_GRANDPAR
(18,6),(6,15),-0.276459 # DEPENDENCYPART_GRANDPAR
(18,6),(6,18),-1.17796 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,6),(6,21),-0.402245 # DEPENDENCYPART_GRANDPAR
(18,6),(6,22),-0.477464 # DEPENDENCYPART_GRANDPAR
(18,6),(6,24),-0.466353 # DEPENDENCYPART_GRANDPAR
(18,6),(6,25),-0.881285 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.286164 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),0.0802939 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),0.0851762 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.100322 # DEPENDENCYPART_GRANDPAR
(18,9),(9,1),-0.247615 # DEPENDENCYPART_GRANDPAR
(18,9),(9,2),-0.10398 # DEPENDENCYPART_GRANDPAR
(18,9),(9,4),-0.330623 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),-0.227494 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),0.0348667 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.428183 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.150592 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.229442 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),-0.279627 # DEPENDENCYPART_GRANDPAR
(18,9),(9,13),-0.0778944 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.344927 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),-0.441665 # DEPENDENCYPART_GRANDPAR
(18,9),(9,16),-0.00301458 # DEPENDENCYPART_GRANDPAR
(18,9),(9,17),-0.0195874 # DEPENDENCYPART_GRANDPAR
(18,9),(9,18),-1.22494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,19),-0.22844 # DEPENDENCYPART_GRANDPAR
(18,9),(9,21),-0.424711 # DEPENDENCYPART_GRANDPAR
(18,9),(9,22),-0.476068 # DEPENDENCYPART_GRANDPAR
(18,9),(9,24),-0.466977 # DEPENDENCYPART_GRANDPAR
(18,9),(9,25),-0.871842 # DEPENDENCYPART_GRANDPAR
(18,10),(10,1),-0.30356 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),-0.317169 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),0.070581 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.359792 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),0.0119283 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),0.0773803 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),0.115606 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),0.0817495 # DEPENDENCYPART_GRANDPAR
(18,10),(10,14),-0.0221803 # DEPENDENCYPART_GRANDPAR
(18,10),(10,15),-0.344354 # DEPENDENCYPART_GRANDPAR
(18,10),(10,16),0.0795604 # DEPENDENCYPART_GRANDPAR
(18,10),(10,17),0.0162802 # DEPENDENCYPART_GRANDPAR
(18,10),(10,18),-1.22479 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,10),(10,19),-0.208703 # DEPENDENCYPART_GRANDPAR
(18,10),(10,21),-0.439186 # DEPENDENCYPART_GRANDPAR
(18,10),(10,22),-0.510677 # DEPENDENCYPART_GRANDPAR
(18,10),(10,24),-0.440272 # DEPENDENCYPART_GRANDPAR
(18,10),(10,25),-0.940268 # DEPENDENCYPART_GRANDPAR
(18,12),(12,1),-0.299207 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),0.131211 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.349837 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.12981 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.043107 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.293305 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-1.23722 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,10),-0.171851 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.142381 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.296163 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.375755 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),0.129429 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),0.0703759 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.28344 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,19),-0.252469 # DEPENDENCYPART_GRANDPAR
(18,13),(13,21),-0.554776 # DEPENDENCYPART_GRANDPAR
(18,13),(13,22),-0.58458 # DEPENDENCYPART_GRANDPAR
(18,13),(13,25),-0.969814 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.147226 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.11083 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.227648 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.109019 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),0.0457645 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.23722 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,14),-0.148738 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),0.203705 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.119048 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.0940519 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.146848 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.443109 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.504807 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.24389 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.227232 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.471794 # DEPENDENCYPART_GRANDPAR
(18,17),(17,24),-0.557611 # DEPENDENCYPART_GRANDPAR
(18,19),(19,1),-0.404838 # DEPENDENCYPART_GRANDPAR
(18,19),(19,2),-0.332142 # DEPENDENCYPART_GRANDPAR
(18,19),(19,6),-0.584733 # DEPENDENCYPART_GRANDPAR
(18,19),(19,8),-0.264327 # DEPENDENCYPART_GRANDPAR
(18,19),(19,9),-0.237681 # DEPENDENCYPART_GRANDPAR
(18,19),(19,10),-0.422384 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-0.196106 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.585708 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.185362 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.24106 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),-0.278383 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.142927 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.0860211 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.221624 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),0.0724567 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.468061 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.0665759 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-0.718159 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.289795 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.345408 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.10305 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.185407 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.495691 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.217743 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.616903 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.216759 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.403589 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.153469 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.111191 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.0663881 # DEPENDENCYPART_GRANDPAR
(18,24),(24,2),-0.462071 # DEPENDENCYPART_GRANDPAR
(18,24),(24,4),-0.810293 # DEPENDENCYPART_GRANDPAR
(18,24),(24,10),-0.553282 # DEPENDENCYPART_GRANDPAR
(18,24),(24,14),-0.707436 # DEPENDENCYPART_GRANDPAR
(18,24),(24,16),-0.35207 # DEPENDENCYPART_GRANDPAR
(18,24),(24,17),-0.407344 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),-0.108808 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.0554953 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),0.0193101 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.293529 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-0.504467 # DEPENDENCYPART_GRANDPAR
(19,1),(1,2),-0.190328 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),-0.531362 # DEPENDENCYPART_GRANDPAR
(19,1),(1,4),-0.543733 # DEPENDENCYPART_GRANDPAR
(19,1),(1,6),-0.205132 # DEPENDENCYPART_GRANDPAR
(19,1),(1,7),-0.559454 # DEPENDENCYPART_GRANDPAR
(19,1),(1,8),0.700749 # DEPENDENCYPART_GRANDPAR
(19,1),(1,9),-0.145399 # DEPENDENCYPART_GRANDPAR
(19,1),(1,18),-0.318157 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),-0.212436 # DEPENDENCYPART_GRANDPAR
(19,2),(2,3),-0.42506 # DEPENDENCYPART_GRANDPAR
(19,2),(2,4),-0.430727 # DEPENDENCYPART_GRANDPAR
(19,2),(2,5),-0.6214 # DEPENDENCYPART_GRANDPAR
(19,2),(2,6),-0.110584 # DEPENDENCYPART_GRANDPAR
(19,2),(2,7),-0.471536 # DEPENDENCYPART_GRANDPAR
(19,2),(2,8),0.338799 # DEPENDENCYPART_GRANDPAR
(19,2),(2,9),-0.203697 # DEPENDENCYPART_GRANDPAR
(19,2),(2,10),-0.341687 # DEPENDENCYPART_GRANDPAR
(19,2),(2,13),-0.252829 # DEPENDENCYPART_GRANDPAR
(19,2),(2,15),-0.436105 # DEPENDENCYPART_GRANDPAR
(19,2),(2,17),-0.481837 # DEPENDENCYPART_GRANDPAR
(19,2),(2,18),-0.344857 # DEPENDENCYPART_GRANDPAR
(19,2),(2,21),-0.274718 # DEPENDENCYPART_GRANDPAR
(19,2),(2,22),-0.148585 # DEPENDENCYPART_GRANDPAR
(19,2),(2,24),-0.554205 # DEPENDENCYPART_GRANDPAR
(19,2),(2,25),-0.800711 # DEPENDENCYPART_GRANDPAR
(19,6),(6,1),-0.191493 # DEPENDENCYPART_GRANDPAR
(19,6),(6,2),-0.199517 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),-0.29746 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.311444 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),-0.839617 # DEPENDENCYPART_GRANDPAR
(19,6),(6,7),-0.326941 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),0.310873 # DEPENDENCYPART_GRANDPAR
(19,6),(6,9),-0.0550554 # DEPENDENCYPART_GRANDPAR
(19,6),(6,10),-0.196423 # DEPENDENCYPART_GRANDPAR
(19,6),(6,13),-0.155848 # DEPENDENCYPART_GRANDPAR
(19,6),(6,15),-0.291511 # DEPENDENCYPART_GRANDPAR
(19,6),(6,18),-0.257699 # DEPENDENCYPART_GRANDPAR
(19,6),(6,21),-0.322987 # DEPENDENCYPART_GRANDPAR
(19,6),(6,22),-0.191087 # DEPENDENCYPART_GRANDPAR
(19,6),(6,24),-0.582399 # DEPENDENCYPART_GRANDPAR
(19,6),(6,25),-0.836604 # DEPENDENCYPART_GRANDPAR
(19,8),(8,6),-0.139427 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-0.427329 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),-0.175943 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),-0.288915 # DEPENDENCYPART_GRANDPAR
(19,9),(9,1),-0.306413 # DEPENDENCYPART_GRANDPAR
(19,9),(9,2),-0.182347 # DEPENDENCYPART_GRANDPAR
(19,9),(9,4),-0.395873 # DEPENDENCYPART_GRANDPAR
(19,9),(9,6),-0.0847667 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),-0.526801 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),0.0832919 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),-0.364373 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),-0.313842 # DEPENDENCYPART_GRANDPAR
(19,9),(9,12),-0.343771 # DEPENDENCYPART_GRANDPAR
(19,9),(9,13),-0.325132 # DEPENDENCYPART_GRANDPAR
(19,9),(9,14),-0.399223 # DEPENDENCYPART_GRANDPAR
(19,9),(9,15),-0.562191 # DEPENDENCYPART_GRANDPAR
(19,9),(9,16),-0.553611 # DEPENDENCYPART_GRANDPAR
(19,9),(9,17),-0.566051 # DEPENDENCYPART_GRANDPAR
(19,9),(9,18),-0.434952 # DEPENDENCYPART_GRANDPAR
(19,9),(9,19),-1.02096 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,9),(9,21),-0.22468 # DEPENDENCYPART_GRANDPAR
(19,9),(9,22),-0.0779757 # DEPENDENCYPART_GRANDPAR
(19,9),(9,24),-0.471556 # DEPENDENCYPART_GRANDPAR
(19,9),(9,25),-0.71567 # DEPENDENCYPART_GRANDPAR
(19,10),(10,1),-0.25662 # DEPENDENCYPART_GRANDPAR
(19,10),(10,6),-0.101737 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),-0.318615 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),0.218004 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.190227 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),0.0265009 # DEPENDENCYPART_GRANDPAR
(19,10),(10,12),0.0674893 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),-0.0329875 # DEPENDENCYPART_GRANDPAR
(19,10),(10,14),-0.0429644 # DEPENDENCYPART_GRANDPAR
(19,10),(10,15),-0.3074 # DEPENDENCYPART_GRANDPAR
(19,10),(10,16),-0.393123 # DEPENDENCYPART_GRANDPAR
(19,10),(10,17),-0.452457 # DEPENDENCYPART_GRANDPAR
(19,10),(10,18),-0.218393 # DEPENDENCYPART_GRANDPAR
(19,10),(10,19),-1.02259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,10),(10,21),-0.261625 # DEPENDENCYPART_GRANDPAR
(19,10),(10,22),-0.134895 # DEPENDENCYPART_GRANDPAR
(19,10),(10,24),-0.466216 # DEPENDENCYPART_GRANDPAR
(19,10),(10,25),-0.806603 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),-0.242129 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.121745 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.342412 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),-0.543814 # DEPENDENCYPART_GRANDPAR
(19,13),(13,16),-0.470586 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),-0.525805 # DEPENDENCYPART_GRANDPAR
(19,13),(13,18),-0.342513 # DEPENDENCYPART_GRANDPAR
(19,13),(13,19),-1.01947 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,13),(13,21),-0.332269 # DEPENDENCYPART_GRANDPAR
(19,13),(13,22),-0.162154 # DEPENDENCYPART_GRANDPAR
(19,13),(13,25),-0.788614 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.210184 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.168316 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.291689 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.410725 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),-0.470033 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),-0.280834 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.215005 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.315343 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.302985 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.244055 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.213096 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.266988 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.0706199 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.293921 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.03067 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,21),-0.284138 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-0.575198 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.287623 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-0.892504 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.921138 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.986878 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),0.839456 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.134911 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.120902 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.00785547 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.426817 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.024854 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.0733027 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),0.0102863 # DEPENDENCYPART_GRANDPAR
(19,23),(23,20),0.756707 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.0104957 # DEPENDENCYPART_GRANDPAR
(19,24),(24,2),-0.653632 # DEPENDENCYPART_GRANDPAR
(19,24),(24,4),-0.984374 # DEPENDENCYPART_GRANDPAR
(19,24),(24,10),-0.834138 # DEPENDENCYPART_GRANDPAR
(19,24),(24,14),-0.85495 # DEPENDENCYPART_GRANDPAR
(19,24),(24,16),-0.961782 # DEPENDENCYPART_GRANDPAR
(19,24),(24,17),-1.02718 # DEPENDENCYPART_GRANDPAR
(19,24),(24,20),0.806903 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),0.237184 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),0.551948 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.0675342 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.348794 # DEPENDENCYPART_GRANDPAR
(20,22),(22,21),-0.103718 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.21262 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.314357 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.846803 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.428379 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.343511 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.391954 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),-0.516807 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),-0.0548273 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.600519 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.398898 # DEPENDENCYPART_GRANDPAR
(21,17),(17,10),-0.608014 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-0.523267 # DEPENDENCYPART_GRANDPAR
(21,17),(17,14),-0.596039 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.225949 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-2.81257e-05 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.104426 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.326937 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.20563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,24),-0.328673 # DEPENDENCYPART_GRANDPAR
(21,20),(20,22),-0.459665 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.934562 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),0.307475 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),0.565134 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.895191 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),0.263202 # DEPENDENCYPART_GRANDPAR
(21,24),(24,2),-1.07724 # DEPENDENCYPART_GRANDPAR
(21,24),(24,4),-1.36512 # DEPENDENCYPART_GRANDPAR
(21,24),(24,10),-1.23154 # DEPENDENCYPART_GRANDPAR
(21,24),(24,14),-1.36624 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-1.04645 # DEPENDENCYPART_GRANDPAR
(21,24),(24,17),-1.1809 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.895398 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.725646 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),0.137511 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),0.0207601 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.42961 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.441283 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),-0.12994 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.0816047 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.389321 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.66017 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),0.0424916 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),0.0302369 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-1.52649 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.930276 # DEPENDENCYPART_GRANDPAR
(22,23),(23,24),0.699405 # DEPENDENCYPART_GRANDPAR
(22,24),(24,2),-0.825348 # DEPENDENCYPART_GRANDPAR
(22,24),(24,4),-1.05059 # DEPENDENCYPART_GRANDPAR
(22,24),(24,10),-0.975019 # DEPENDENCYPART_GRANDPAR
(22,24),(24,14),-1.14079 # DEPENDENCYPART_GRANDPAR
(22,24),(24,16),-0.888045 # DEPENDENCYPART_GRANDPAR
(22,24),(24,17),-0.87312 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-0.930693 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.886831 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-1.03109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),0.967676 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.870754 # DEPENDENCYPART_GRANDPAR
