# _root_ Mr. Jarrell , former top economist at the Securities and Exchange Commission , teaches at the University of Rochester 's Simon Business School .
#goldHeads=2,14,2,6,6,2,6,9,7,9,12,10,2,0,14,17,23,17,18,17,23,23,15,14,
#predictedHeads=2,14,2,6,6,2,6,9,7,9,12,10,2,0,14,17,23,17,18,17,23,23,15,14,
(14,7),(7,3),0.10041 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),0.289262 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),0.366236 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.0789327 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.304144 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.053297 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),0.0398354 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),0.0537273 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),0.448299 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.13217 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,15),-0.181621 # DEPENDENCYPART_GRANDPAR
(14,7),(7,17),-0.709698 # DEPENDENCYPART_GRANDPAR
(14,7),(7,22),-1.00738 # DEPENDENCYPART_GRANDPAR
(14,7),(7,23),-0.392122 # DEPENDENCYPART_GRANDPAR
(14,7),(7,24),-0.742831 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.22855 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.125056 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),0.906567 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),0.0110394 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),0.115296 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),0.0465719 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.0570987 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),0.168211 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.337755 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),0.0977414 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.0228744 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),0.294592 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),0.341191 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),0.746895 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.09055 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.245098 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.777021 # DEPENDENCYPART_GRANDPAR
(14,9),(9,18),-0.66543 # DEPENDENCYPART_GRANDPAR
(14,9),(9,20),-1.18219 # DEPENDENCYPART_GRANDPAR
(14,9),(9,24),-0.749105 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.107926 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.335319 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.302213 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),0.102991 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.06591 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.2232 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.54592 # DEPENDENCYPART_GRANDPAR
(14,10),(10,19),-0.788262 # DEPENDENCYPART_GRANDPAR
(14,10),(10,22),-0.843257 # DEPENDENCYPART_GRANDPAR
(14,10),(10,23),-0.229651 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),0.0860987 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.21777 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),0.321697 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),0.738019 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.09086 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.24876 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.66884 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.0151324 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),0.0577721 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),0.0305022 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.0731684 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),0.13966 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.28941 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),0.095621 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.231436 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.261581 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),0.017758 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),0.750643 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.09019 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.244591 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.774722 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.664674 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-1.18185 # DEPENDENCYPART_GRANDPAR
(14,12),(12,24),-0.74847 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),0.00978058 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),-0.0711404 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.123276 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),0.0917654 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.133792 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.647078 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.175665 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.108619 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),0.555761 # DEPENDENCYPART_GRANDPAR
(14,15),(15,24),-0.448963 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.100858 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.612545 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.565063 # DEPENDENCYPART_GRANDPAR
(14,17),(17,15),0.292917 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.166875 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.258741 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.326697 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.8939 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.383479 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.360044 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),0.252979 # DEPENDENCYPART_GRANDPAR
(14,17),(17,24),-0.391798 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.550677 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.382352 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.79885 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.405739 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.291436 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),0.249161 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),-0.0701628 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),0.0960383 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),0.16812 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.885875 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.371448 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.348013 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),0.265724 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.369025 # DEPENDENCYPART_GRANDPAR
(14,21),(21,16),-0.0486343 # DEPENDENCYPART_GRANDPAR
(14,21),(21,17),0.11866 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.144975 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.327157 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.331461 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),0.282275 # DEPENDENCYPART_GRANDPAR
(14,22),(22,16),0.0476273 # DEPENDENCYPART_GRANDPAR
(14,22),(22,17),0.208298 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),-0.0552838 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.256197 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.115813 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),0.285711 # DEPENDENCYPART_GRANDPAR
(14,23),(23,2),-0.716762 # DEPENDENCYPART_GRANDPAR
(14,23),(23,4),-0.557118 # DEPENDENCYPART_GRANDPAR
(14,23),(23,5),-0.638103 # DEPENDENCYPART_GRANDPAR
(14,23),(23,6),-0.540191 # DEPENDENCYPART_GRANDPAR
(14,23),(23,8),-0.615103 # DEPENDENCYPART_GRANDPAR
(14,23),(23,9),-0.891284 # DEPENDENCYPART_GRANDPAR
(14,23),(23,11),-0.609818 # DEPENDENCYPART_GRANDPAR
(14,23),(23,12),-0.564573 # DEPENDENCYPART_GRANDPAR
(14,23),(23,16),-0.0370731 # DEPENDENCYPART_GRANDPAR
(14,23),(23,17),0.130123 # DEPENDENCYPART_GRANDPAR
(14,23),(23,18),0.160148 # DEPENDENCYPART_GRANDPAR
(14,23),(23,19),-0.156435 # DEPENDENCYPART_GRANDPAR
(14,23),(23,20),-0.316806 # DEPENDENCYPART_GRANDPAR
(14,23),(23,21),-0.216967 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.235523 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-0.368376 # DEPENDENCYPART_GRANDPAR
(14,24),(24,23),0.0229989 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.308423 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-1.1853 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-1.19123 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.249362 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),1.02251 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.332952 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.268811 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.649024 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.0684578 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),0.118676 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),0.0765608 # DEPENDENCYPART_GRANDPAR
(15,17),(17,24),-0.561217 # DEPENDENCYPART_GRANDPAR
(15,18),(18,16),0.529018 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.514978 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.684842 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.281308 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.058978 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.157587 # DEPENDENCYPART_GRANDPAR
(15,19),(19,16),1.10416 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.920888 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.431724 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.626786 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.0436611 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),0.143473 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),0.102769 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.201519 # DEPENDENCYPART_GRANDPAR
(15,21),(21,16),1.10975 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),0.93467 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.0384291 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),0.168706 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),0.191655 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),0.150951 # DEPENDENCYPART_GRANDPAR
(15,22),(22,16),1.1998 # DEPENDENCYPART_GRANDPAR
(15,22),(22,17),0.975275 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),0.00228614 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),0.195684 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),0.176076 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),0.0572771 # DEPENDENCYPART_GRANDPAR
(15,23),(23,2),-1.28057 # DEPENDENCYPART_GRANDPAR
(15,23),(23,4),-1.04129 # DEPENDENCYPART_GRANDPAR
(15,23),(23,5),-0.976076 # DEPENDENCYPART_GRANDPAR
(15,23),(23,6),-1.37859 # DEPENDENCYPART_GRANDPAR
(15,23),(23,8),-1.19763 # DEPENDENCYPART_GRANDPAR
(15,23),(23,9),-1.24414 # DEPENDENCYPART_GRANDPAR
(15,23),(23,11),-1.22289 # DEPENDENCYPART_GRANDPAR
(15,23),(23,12),-1.1949 # DEPENDENCYPART_GRANDPAR
(15,23),(23,16),1.25188 # DEPENDENCYPART_GRANDPAR
(15,23),(23,17),1.09373 # DEPENDENCYPART_GRANDPAR
(15,23),(23,18),0.51036 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),0.072682 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),0.302315 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),0.24647 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),0.342138 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.474036 # DEPENDENCYPART_GRANDPAR
(15,24),(24,23),-0.12378 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.47133 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,19),-0.319189 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.752467 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.383184 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.363098 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.474204 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.543314 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.373258 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),-0.0301938 # DEPENDENCYPART_GRANDPAR
(17,12),(12,3),-0.187918 # DEPENDENCYPART_GRANDPAR
(17,12),(12,4),-0.238395 # DEPENDENCYPART_GRANDPAR
(17,12),(12,5),-0.46448 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),-0.702265 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.608151 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.483894 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.271696 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.160175 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.0851928 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.18029 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.143774 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),-0.15513 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-1.13068 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,12),(12,18),-0.664457 # DEPENDENCYPART_GRANDPAR
(17,12),(12,20),-1.04608 # DEPENDENCYPART_GRANDPAR
(17,12),(12,24),-0.997266 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.155459 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.00972 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.506392 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),0.0480661 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.970072 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.697759 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.628377 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-1.0354 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-0.929376 # DEPENDENCYPART_GRANDPAR
(17,16),(16,18),-0.571666 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.726328 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),1.0768 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.51085 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.403382 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),0.556662 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.0918954 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.822254 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.310394 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.277418 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.642784 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.0155374 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),0.0813712 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.379647 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.0517612 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.822254 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.276932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,19),0.806194 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.120619 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.0805181 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.3805 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-0.822373 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.281437 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,19),0.801744 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.135131 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.0469038 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.364047 # DEPENDENCYPART_GRANDPAR
(17,23),(23,2),-0.887179 # DEPENDENCYPART_GRANDPAR
(17,23),(23,4),-0.712927 # DEPENDENCYPART_GRANDPAR
(17,23),(23,5),-0.924964 # DEPENDENCYPART_GRANDPAR
(17,23),(23,6),-1.19318 # DEPENDENCYPART_GRANDPAR
(17,23),(23,8),-0.989342 # DEPENDENCYPART_GRANDPAR
(17,23),(23,9),-1.076 # DEPENDENCYPART_GRANDPAR
(17,23),(23,11),-0.947936 # DEPENDENCYPART_GRANDPAR
(17,23),(23,12),-0.897117 # DEPENDENCYPART_GRANDPAR
(17,23),(23,16),-0.824865 # DEPENDENCYPART_GRANDPAR
(17,23),(23,17),-0.275644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,23),(23,18),0.264899 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.785497 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),-0.114102 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),0.0306558 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.0764548 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.208615 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.685713 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-2.03734 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,16),-1.0514 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-1.07547 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.21476 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-1.35258 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.0824201 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.10178 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.162711 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.248074 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-1.0514 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-1.07547 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),0.628719 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.420103 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.216656 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.0478355 # DEPENDENCYPART_GRANDPAR
(18,22),(22,16),-1.05157 # DEPENDENCYPART_GRANDPAR
(18,22),(22,17),-1.07574 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),0.729342 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.343061 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),0.145555 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.208353 # DEPENDENCYPART_GRANDPAR
(18,23),(23,2),-1.21365 # DEPENDENCYPART_GRANDPAR
(18,23),(23,4),-0.957729 # DEPENDENCYPART_GRANDPAR
(18,23),(23,5),-0.945579 # DEPENDENCYPART_GRANDPAR
(18,23),(23,6),-1.44059 # DEPENDENCYPART_GRANDPAR
(18,23),(23,8),-1.06771 # DEPENDENCYPART_GRANDPAR
(18,23),(23,9),-1.21203 # DEPENDENCYPART_GRANDPAR
(18,23),(23,11),-1.16839 # DEPENDENCYPART_GRANDPAR
(18,23),(23,12),-1.1567 # DEPENDENCYPART_GRANDPAR
(18,23),(23,16),-1.05911 # DEPENDENCYPART_GRANDPAR
(18,23),(23,17),-1.07806 # DEPENDENCYPART_GRANDPAR
(18,23),(23,18),-1.23847 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,23),(23,19),0.561585 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.397628 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.0222024 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.0247115 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.997379 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.543562 # DEPENDENCYPART_GRANDPAR
(19,17),(17,8),-0.945364 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.651325 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.707684 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.850701 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.118341 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.72489 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-1.33168 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-1.16161 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-1.09027 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-1.23837 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-1.25731 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.902977 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.60509 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-1.25627 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-1.04181 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.9704 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-1.11857 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),-0.472294 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-1.37031 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-1.45422 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.894461 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.436908 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.33082 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.517274 # DEPENDENCYPART_GRANDPAR
(19,22),(22,16),-1.37043 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-1.45455 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.899707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),-0.452214 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),-0.345443 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.500928 # DEPENDENCYPART_GRANDPAR
(19,23),(23,2),-1.29676 # DEPENDENCYPART_GRANDPAR
(19,23),(23,4),-1.12909 # DEPENDENCYPART_GRANDPAR
(19,23),(23,5),-1.3478 # DEPENDENCYPART_GRANDPAR
(19,23),(23,6),-1.66076 # DEPENDENCYPART_GRANDPAR
(19,23),(23,8),-1.46759 # DEPENDENCYPART_GRANDPAR
(19,23),(23,9),-1.52591 # DEPENDENCYPART_GRANDPAR
(19,23),(23,11),-1.41466 # DEPENDENCYPART_GRANDPAR
(19,23),(23,12),-1.43769 # DEPENDENCYPART_GRANDPAR
(19,23),(23,16),-1.37293 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-1.45428 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-1.2513 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.914281 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),-0.429953 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),-0.360018 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.312233 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.467166 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),0.0908867 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.362699 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.453616 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.1485 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.0494867 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.190594 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),0.0452802 # DEPENDENCYPART_GRANDPAR
(21,17),(17,8),-0.133394 # DEPENDENCYPART_GRANDPAR
(21,17),(17,12),-0.135511 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.414799 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.0892719 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),0.469623 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.141485 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),0.650808 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.85775 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-0.617219 # DEPENDENCYPART_GRANDPAR
(21,17),(17,23),-0.882551 # DEPENDENCYPART_GRANDPAR
(21,17),(17,24),-1.04543 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.148054 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.0534963 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.154585 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.526727 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.85725 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.616725 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.882057 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.70875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
