# _root_ That move , along with the return to the Manpower name , could bolster the company 's prospects during possibly difficult times for temporary help .
#goldHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,21,22,19,22,25,23,13,
#predictedHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,22,22,19,22,25,23,13,
(14,4),(4,1),-0.424502 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.27846 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.778433 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.255679 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),-0.428893 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),-0.312521 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),-0.235946 # DEPENDENCYPART_GRANDPAR
(14,4),(4,11),-0.295425 # DEPENDENCYPART_GRANDPAR
(14,4),(4,12),-0.660153 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),-0.359638 # DEPENDENCYPART_GRANDPAR
(14,4),(4,14),-1.05749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,19),0.139862 # DEPENDENCYPART_GRANDPAR
(14,4),(4,26),-1.0095 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.154212 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.810449 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.426273 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.460777 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.420484 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.243357 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),-0.601878 # DEPENDENCYPART_GRANDPAR
(14,5),(5,11),-0.402818 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),-0.690612 # DEPENDENCYPART_GRANDPAR
(14,5),(5,13),-0.384886 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-1.05746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,5),(5,26),-1.00927 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),-0.33752 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.639231 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.173617 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.378122 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.242411 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.176892 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.470147 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.227823 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),-0.434252 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),-0.32663 # DEPENDENCYPART_GRANDPAR
(14,7),(7,17),-1.37976 # DEPENDENCYPART_GRANDPAR
(14,7),(7,19),0.11757 # DEPENDENCYPART_GRANDPAR
(14,7),(7,23),0.0248791 # DEPENDENCYPART_GRANDPAR
(14,7),(7,26),-1.05801 # DEPENDENCYPART_GRANDPAR
(14,8),(8,2),-0.203326 # DEPENDENCYPART_GRANDPAR
(14,8),(8,3),-0.69311 # DEPENDENCYPART_GRANDPAR
(14,8),(8,4),-0.277824 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.34535 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.247376 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.10605 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.477641 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.615859 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.286632 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),-0.463379 # DEPENDENCYPART_GRANDPAR
(14,8),(8,13),-0.425011 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.09329 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,16),-0.02464 # DEPENDENCYPART_GRANDPAR
(14,8),(8,18),-0.418369 # DEPENDENCYPART_GRANDPAR
(14,8),(8,19),0.0516124 # DEPENDENCYPART_GRANDPAR
(14,8),(8,20),-0.559233 # DEPENDENCYPART_GRANDPAR
(14,8),(8,22),-0.58104 # DEPENDENCYPART_GRANDPAR
(14,8),(8,26),-1.03505 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.375099 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.682693 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.25603 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.467243 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.366438 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.184891 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.185552 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.349667 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.40381 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.424383 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.33482 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.07519 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,16),-0.0909832 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-1.37958 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.388849 # DEPENDENCYPART_GRANDPAR
(14,11),(11,19),0.111064 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-0.552333 # DEPENDENCYPART_GRANDPAR
(14,11),(11,25),-0.437659 # DEPENDENCYPART_GRANDPAR
(14,11),(11,26),-1.0578 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.80079 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.493259 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.910655 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.380217 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.445421 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.485893 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.323671 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.272799 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.469123 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.569192 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.307041 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.65214 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.08107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,16),0.0657238 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-1.36932 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.343408 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),0.0277034 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-0.504521 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-0.506099 # DEPENDENCYPART_GRANDPAR
(14,13),(13,23),-0.116434 # DEPENDENCYPART_GRANDPAR
(14,13),(13,26),-0.838193 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-1.00639 # DEPENDENCYPART_GRANDPAR
(14,16),(16,9),-0.989616 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-0.832906 # DEPENDENCYPART_GRANDPAR
(14,16),(16,15),0.705418 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-1.26297 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),0.163943 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),0.241272 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.208017 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),0.0182105 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),0.185532 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),0.259594 # DEPENDENCYPART_GRANDPAR
(14,18),(18,5),-0.59552 # DEPENDENCYPART_GRANDPAR
(14,18),(18,7),-0.820192 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-0.495289 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-0.963396 # DEPENDENCYPART_GRANDPAR
(14,18),(18,10),-0.971104 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-0.801918 # DEPENDENCYPART_GRANDPAR
(14,18),(18,15),0.666907 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.56139 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.567665 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),0.371204 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.177188 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.0874464 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.0439305 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),0.417665 # DEPENDENCYPART_GRANDPAR
(14,18),(18,25),0.274833 # DEPENDENCYPART_GRANDPAR
(14,19),(19,2),-0.982237 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),0.430124 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.915162 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),0.0633838 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),0.00443792 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),0.0316801 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),0.114508 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),0.205355 # DEPENDENCYPART_GRANDPAR
(14,19),(19,24),0.00200668 # DEPENDENCYPART_GRANDPAR
(14,19),(19,25),0.467878 # DEPENDENCYPART_GRANDPAR
(14,19),(19,26),-0.600166 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),0.0400498 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),0.47734 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.121883 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),0.00940452 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),0.25298 # DEPENDENCYPART_GRANDPAR
(14,20),(20,24),-0.129877 # DEPENDENCYPART_GRANDPAR
(14,20),(20,25),0.332306 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),0.107293 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.0302326 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),0.423037 # DEPENDENCYPART_GRANDPAR
(14,21),(21,25),0.225334 # DEPENDENCYPART_GRANDPAR
(14,22),(22,3),-1.34875 # DEPENDENCYPART_GRANDPAR
(14,22),(22,4),-0.528398 # DEPENDENCYPART_GRANDPAR
(14,22),(22,7),-0.820438 # DEPENDENCYPART_GRANDPAR
(14,22),(22,16),0.516417 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),0.073955 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),0.450074 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.20484 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.0132387 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),0.350455 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-0.0726872 # DEPENDENCYPART_GRANDPAR
(14,22),(22,25),0.286926 # DEPENDENCYPART_GRANDPAR
(14,22),(22,26),-0.627703 # DEPENDENCYPART_GRANDPAR
(14,23),(23,20),-0.042901 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.0232372 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-0.0267449 # DEPENDENCYPART_GRANDPAR
(14,23),(23,25),0.319468 # DEPENDENCYPART_GRANDPAR
(14,25),(25,16),0.567955 # DEPENDENCYPART_GRANDPAR
(14,25),(25,18),0.10284 # DEPENDENCYPART_GRANDPAR
(14,25),(25,20),-0.0651239 # DEPENDENCYPART_GRANDPAR
(14,25),(25,21),-0.0531778 # DEPENDENCYPART_GRANDPAR
(14,25),(25,22),0.021026 # DEPENDENCYPART_GRANDPAR
(14,25),(25,23),0.236892 # DEPENDENCYPART_GRANDPAR
(14,25),(25,24),-0.0732761 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.791813 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.520693 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.43682 # DEPENDENCYPART_GRANDPAR
(16,11),(11,2),-0.665142 # DEPENDENCYPART_GRANDPAR
(16,11),(11,3),-1.04589 # DEPENDENCYPART_GRANDPAR
(16,11),(11,4),-0.828367 # DEPENDENCYPART_GRANDPAR
(16,11),(11,5),-0.865333 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-1.35826 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.502145 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.455278 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-1.13696 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.476286 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.52302 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.101954 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.187952 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-1.91713 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,17),-1.33328 # DEPENDENCYPART_GRANDPAR
(16,11),(11,18),-0.749395 # DEPENDENCYPART_GRANDPAR
(16,11),(11,19),-0.998934 # DEPENDENCYPART_GRANDPAR
(16,11),(11,22),-1.08577 # DEPENDENCYPART_GRANDPAR
(16,11),(11,25),-1.31738 # DEPENDENCYPART_GRANDPAR
(16,11),(11,26),-1.63679 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-1.38791 # DEPENDENCYPART_GRANDPAR
(16,18),(18,7),-1.10224 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-0.886718 # DEPENDENCYPART_GRANDPAR
(16,18),(18,9),-1.5147 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-1.01277 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-1.07026 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.97049 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.09901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.0436869 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.299209 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.551259 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.611638 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.472158 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.338826 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.635375 # DEPENDENCYPART_GRANDPAR
(16,19),(19,2),-1.25617 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-1.24133 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),-0.512983 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.144601 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.578426 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.599866 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.474349 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.505286 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.682147 # DEPENDENCYPART_GRANDPAR
(16,19),(19,25),-0.676169 # DEPENDENCYPART_GRANDPAR
(16,19),(19,26),-1.26401 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.0788021 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.157951 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.542667 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.436739 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.436692 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),-0.61244 # DEPENDENCYPART_GRANDPAR
(16,20),(20,25),-0.469724 # DEPENDENCYPART_GRANDPAR
(16,22),(22,3),-1.89143 # DEPENDENCYPART_GRANDPAR
(16,22),(22,4),-1.46523 # DEPENDENCYPART_GRANDPAR
(16,22),(22,7),-1.10253 # DEPENDENCYPART_GRANDPAR
(16,22),(22,16),-1.12438 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,22),(22,18),-0.158659 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),-0.149051 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.505801 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.419107 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.159311 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.460155 # DEPENDENCYPART_GRANDPAR
(16,22),(22,25),-0.445332 # DEPENDENCYPART_GRANDPAR
(16,22),(22,26),-0.969497 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),-0.55281 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.443236 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.665977 # DEPENDENCYPART_GRANDPAR
(16,23),(23,25),-0.653414 # DEPENDENCYPART_GRANDPAR
(16,25),(25,16),-1.06369 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,25),(25,18),-0.15941 # DEPENDENCYPART_GRANDPAR
(16,25),(25,20),-0.42936 # DEPENDENCYPART_GRANDPAR
(16,25),(25,21),-0.478989 # DEPENDENCYPART_GRANDPAR
(16,25),(25,22),-0.436303 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),-0.416868 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),-0.556473 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),0.0079373 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.487682 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.491535 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),0.408358 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.399555 # DEPENDENCYPART_GRANDPAR
(18,5),(5,8),-0.531293 # DEPENDENCYPART_GRANDPAR
(18,5),(5,10),-0.0808016 # DEPENDENCYPART_GRANDPAR
(18,5),(5,11),-0.315562 # DEPENDENCYPART_GRANDPAR
(18,5),(5,12),-0.328945 # DEPENDENCYPART_GRANDPAR
(18,5),(5,13),0.319032 # DEPENDENCYPART_GRANDPAR
(18,5),(5,14),0.17177 # DEPENDENCYPART_GRANDPAR
(18,5),(5,26),-0.929399 # DEPENDENCYPART_GRANDPAR
(18,7),(7,2),-0.122335 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.329207 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.311555 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),-0.326317 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),0.391478 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.491502 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),0.0274905 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),-0.190937 # DEPENDENCYPART_GRANDPAR
(18,7),(7,12),-0.316864 # DEPENDENCYPART_GRANDPAR
(18,7),(7,13),0.299775 # DEPENDENCYPART_GRANDPAR
(18,7),(7,17),1.68326 # DEPENDENCYPART_GRANDPAR
(18,7),(7,19),-0.636269 # DEPENDENCYPART_GRANDPAR
(18,7),(7,23),-0.76956 # DEPENDENCYPART_GRANDPAR
(18,7),(7,26),-1.01248 # DEPENDENCYPART_GRANDPAR
(18,8),(8,2),-0.115234 # DEPENDENCYPART_GRANDPAR
(18,8),(8,3),-0.45273 # DEPENDENCYPART_GRANDPAR
(18,8),(8,4),-0.526288 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.395717 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),0.340147 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.321045 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),0.138472 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.229682 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.36359 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),-0.419045 # DEPENDENCYPART_GRANDPAR
(18,8),(8,13),0.119443 # DEPENDENCYPART_GRANDPAR
(18,8),(8,14),0.0457713 # DEPENDENCYPART_GRANDPAR
(18,8),(8,16),-0.185763 # DEPENDENCYPART_GRANDPAR
(18,8),(8,18),-1.13308 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,8),(8,19),-0.586541 # DEPENDENCYPART_GRANDPAR
(18,8),(8,20),-0.506897 # DEPENDENCYPART_GRANDPAR
(18,8),(8,22),-0.430021 # DEPENDENCYPART_GRANDPAR
(18,8),(8,26),-0.919802 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.23415 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.291749 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),0.368634 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),-0.166701 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),-0.185831 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.154835 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-0.349684 # DEPENDENCYPART_GRANDPAR
(18,11),(11,4),-0.368882 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-0.396737 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),0.278191 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.305065 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.367274 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),0.237634 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.0776987 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.305064 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),0.293249 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),0.0466319 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),0.00532861 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),1.69312 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.18081 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,19),-0.643096 # DEPENDENCYPART_GRANDPAR
(18,11),(11,22),-0.478581 # DEPENDENCYPART_GRANDPAR
(18,11),(11,25),-0.75651 # DEPENDENCYPART_GRANDPAR
(18,11),(11,26),-1.01241 # DEPENDENCYPART_GRANDPAR
(18,16),(16,6),0.554502 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),0.513944 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.125444 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.798585 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),1.78505 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.18357 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.646377 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.615583 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.48134 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-0.779723 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-0.760095 # DEPENDENCYPART_GRANDPAR
(18,19),(19,2),-0.762723 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.683283 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),0.436826 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.613086 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.116784 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.0546818 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.0817662 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.0794428 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.268029 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.0324595 # DEPENDENCYPART_GRANDPAR
(18,19),(19,26),-0.576583 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.582427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.155813 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.076699 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),0.257313 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.151944 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.27715 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.00495606 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.546227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,20),0.171582 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),0.140044 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.0574261 # DEPENDENCYPART_GRANDPAR
(18,22),(22,3),-1.10882 # DEPENDENCYPART_GRANDPAR
(18,22),(22,4),-1.05411 # DEPENDENCYPART_GRANDPAR
(18,22),(22,7),-0.883394 # DEPENDENCYPART_GRANDPAR
(18,22),(22,16),-0.668565 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.639468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),0.153994 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),0.0425907 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),0.167076 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),0.103025 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.104794 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),0.0969132 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.282783 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),0.0235993 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),0.132086 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.133057 # DEPENDENCYPART_GRANDPAR
(18,23),(23,25),0.109192 # DEPENDENCYPART_GRANDPAR
(18,25),(25,16),-0.758604 # DEPENDENCYPART_GRANDPAR
(18,25),(25,18),-0.645108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,25),(25,20),0.0632626 # DEPENDENCYPART_GRANDPAR
(18,25),(25,21),0.0976065 # DEPENDENCYPART_GRANDPAR
(18,25),(25,22),0.149358 # DEPENDENCYPART_GRANDPAR
(18,25),(25,23),-0.115144 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.103376 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),-0.202994 # DEPENDENCYPART_GRANDPAR
(19,2),(2,3),-0.574003 # DEPENDENCYPART_GRANDPAR
(19,2),(2,4),-0.209474 # DEPENDENCYPART_GRANDPAR
(19,2),(2,5),-0.200267 # DEPENDENCYPART_GRANDPAR
(19,2),(2,7),-0.377036 # DEPENDENCYPART_GRANDPAR
(19,2),(2,8),-0.0849691 # DEPENDENCYPART_GRANDPAR
(19,2),(2,11),-0.301797 # DEPENDENCYPART_GRANDPAR
(19,2),(2,12),-0.472394 # DEPENDENCYPART_GRANDPAR
(19,2),(2,13),-0.117007 # DEPENDENCYPART_GRANDPAR
