# _root_ He was flawless afield ( ditto in game two ) , moved a runner along in the A 's three-run second inning , and homered for his team 's final tally .
#goldHeads=2,0,2,2,6,2,6,7,8,6,2,2,14,12,12,12,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
#predictedHeads=2,0,2,3,6,2,6,7,8,6,2,2,14,12,14,15,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
(16,19),(19,20),-0.304595 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.47888 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),0.00637187 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.207993 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.106855 # DEPENDENCYPART_GRANDPAR
(16,19),(19,25),-0.432788 # DEPENDENCYPART_GRANDPAR
(16,19),(19,29),-1.92693 # DEPENDENCYPART_GRANDPAR
(16,20),(20,17),0.650627 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),0.0410551 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.223182 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.571839 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.341567 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),-0.327489 # DEPENDENCYPART_GRANDPAR
(16,20),(20,25),-0.423931 # DEPENDENCYPART_GRANDPAR
(16,20),(20,26),-0.790801 # DEPENDENCYPART_GRANDPAR
(16,21),(21,17),0.873065 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),0.134524 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.155919 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.269314 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.190425 # DEPENDENCYPART_GRANDPAR
(16,22),(22,13),-1.27866 # DEPENDENCYPART_GRANDPAR
(16,22),(22,17),0.801328 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),0.461249 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),0.371174 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.0772108 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.321761 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.513725 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.578829 # DEPENDENCYPART_GRANDPAR
(16,22),(22,25),-0.42287 # DEPENDENCYPART_GRANDPAR
(16,22),(22,26),-0.899078 # DEPENDENCYPART_GRANDPAR
(16,22),(22,28),-0.60552 # DEPENDENCYPART_GRANDPAR
(16,22),(22,29),-2.0606 # DEPENDENCYPART_GRANDPAR
(16,22),(22,31),-0.348667 # DEPENDENCYPART_GRANDPAR
(16,24),(24,25),-0.761684 # DEPENDENCYPART_GRANDPAR
(16,24),(24,26),-0.471502 # DEPENDENCYPART_GRANDPAR
(16,24),(24,28),-0.866239 # DEPENDENCYPART_GRANDPAR
(16,24),(24,29),-1.95276 # DEPENDENCYPART_GRANDPAR
(16,24),(24,31),-0.614927 # DEPENDENCYPART_GRANDPAR
(16,25),(25,2),-0.836522 # DEPENDENCYPART_GRANDPAR
(16,25),(25,4),-1.07571 # DEPENDENCYPART_GRANDPAR
(16,25),(25,5),-1.1815 # DEPENDENCYPART_GRANDPAR
(16,25),(25,6),-1.3272 # DEPENDENCYPART_GRANDPAR
(16,25),(25,7),-1.09898 # DEPENDENCYPART_GRANDPAR
(16,25),(25,14),-1.11555 # DEPENDENCYPART_GRANDPAR
(16,25),(25,15),-0.79973 # DEPENDENCYPART_GRANDPAR
(16,25),(25,16),-1.10776 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,25),(25,18),-0.186472 # DEPENDENCYPART_GRANDPAR
(16,25),(25,19),-0.357726 # DEPENDENCYPART_GRANDPAR
(16,25),(25,22),-0.310755 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),-0.727933 # DEPENDENCYPART_GRANDPAR
(16,25),(25,26),-0.76738 # DEPENDENCYPART_GRANDPAR
(16,25),(25,27),-1.45011 # DEPENDENCYPART_GRANDPAR
(16,25),(25,28),-0.440864 # DEPENDENCYPART_GRANDPAR
(16,25),(25,29),-1.83427 # DEPENDENCYPART_GRANDPAR
(16,25),(25,30),-0.706451 # DEPENDENCYPART_GRANDPAR
(16,25),(25,31),-0.188877 # DEPENDENCYPART_GRANDPAR
(16,25),(25,32),-1.59221 # DEPENDENCYPART_GRANDPAR
(16,31),(31,17),0.799797 # DEPENDENCYPART_GRANDPAR
(16,31),(31,18),0.459512 # DEPENDENCYPART_GRANDPAR
(16,31),(31,20),-0.0788667 # DEPENDENCYPART_GRANDPAR
(16,31),(31,21),-0.323417 # DEPENDENCYPART_GRANDPAR
(16,31),(31,22),0.266532 # DEPENDENCYPART_GRANDPAR
(16,31),(31,27),-1.10113 # DEPENDENCYPART_GRANDPAR
(16,31),(31,28),-0.26859 # DEPENDENCYPART_GRANDPAR
(16,31),(31,29),-0.997677 # DEPENDENCYPART_GRANDPAR
(16,31),(31,30),-0.46657 # DEPENDENCYPART_GRANDPAR
(16,32),(32,31),-0.523688 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-1.05227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.219374 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.518329 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.547464 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.560888 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.426991 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),-0.270544 # DEPENDENCYPART_GRANDPAR
(17,19),(19,25),-0.813603 # DEPENDENCYPART_GRANDPAR
(17,19),(19,29),-1.23514 # DEPENDENCYPART_GRANDPAR
(18,17),(17,19),-0.563339 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-1.11343 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.0642 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.510715 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.486047 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.653133 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.380121 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.565201 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.773461 # DEPENDENCYPART_GRANDPAR
(18,19),(19,29),-1.43386 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-1.03621 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.14083 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.0857205 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.278274 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.270052 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.675892 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.638464 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.566697 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.59141 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,17),-0.528285 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.74221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.733681 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.830085 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.881226 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.07381 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.325784 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),0.151346 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.223456 # DEPENDENCYPART_GRANDPAR
(19,20),(20,25),-0.312773 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.394974 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.830091 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.881227 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.08465 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.176504 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.218446 # DEPENDENCYPART_GRANDPAR
(19,22),(22,13),-1.35447 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-1.05682 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-1.05344 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.733765 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),-0.0465875 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),-0.268063 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.0228884 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.174633 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.151819 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.375178 # DEPENDENCYPART_GRANDPAR
(19,22),(22,28),-0.305755 # DEPENDENCYPART_GRANDPAR
(19,22),(22,29),-1.14458 # DEPENDENCYPART_GRANDPAR
(19,22),(22,31),-0.485066 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.465026 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.622742 # DEPENDENCYPART_GRANDPAR
(19,24),(24,28),-0.293396 # DEPENDENCYPART_GRANDPAR
(19,24),(24,29),-1.04187 # DEPENDENCYPART_GRANDPAR
(19,24),(24,31),-0.487258 # DEPENDENCYPART_GRANDPAR
(19,25),(25,2),-0.957765 # DEPENDENCYPART_GRANDPAR
(19,25),(25,4),-1.04953 # DEPENDENCYPART_GRANDPAR
(19,25),(25,5),-0.929429 # DEPENDENCYPART_GRANDPAR
(19,25),(25,6),-1.16929 # DEPENDENCYPART_GRANDPAR
(19,25),(25,7),-1.04046 # DEPENDENCYPART_GRANDPAR
(19,25),(25,14),-0.994465 # DEPENDENCYPART_GRANDPAR
(19,25),(25,15),-0.871449 # DEPENDENCYPART_GRANDPAR
(19,25),(25,16),-0.732298 # DEPENDENCYPART_GRANDPAR
(19,25),(25,18),-0.902319 # DEPENDENCYPART_GRANDPAR
(19,25),(25,19),-1.0898 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,25),(25,22),0.0900054 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),-0.140345 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.2532 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),-0.650239 # DEPENDENCYPART_GRANDPAR
(19,25),(25,28),-0.209276 # DEPENDENCYPART_GRANDPAR
(19,25),(25,29),-0.966873 # DEPENDENCYPART_GRANDPAR
(19,25),(25,30),-0.898373 # DEPENDENCYPART_GRANDPAR
(19,25),(25,31),-0.392213 # DEPENDENCYPART_GRANDPAR
(19,25),(25,32),-1.3028 # DEPENDENCYPART_GRANDPAR
(19,29),(29,27),-0.638092 # DEPENDENCYPART_GRANDPAR
(19,29),(29,30),-0.971434 # DEPENDENCYPART_GRANDPAR
(19,29),(29,31),-0.567761 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.328053 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.518718 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.0188195 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.41819 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,17),-0.477266 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.261063 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.41798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.177146 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.47492 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-0.775924 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.649355 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-0.922379 # DEPENDENCYPART_GRANDPAR
(20,19),(19,29),-1.25166 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.951387 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.841113 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.726627 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.01679 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,24),0.22104 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.55439 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),-0.39785 # DEPENDENCYPART_GRANDPAR
(20,24),(24,28),-0.268783 # DEPENDENCYPART_GRANDPAR
(20,24),(24,29),-0.80175 # DEPENDENCYPART_GRANDPAR
(20,24),(24,31),-0.256919 # DEPENDENCYPART_GRANDPAR
(20,25),(25,2),-0.866567 # DEPENDENCYPART_GRANDPAR
(20,25),(25,4),-0.721331 # DEPENDENCYPART_GRANDPAR
(20,25),(25,5),-0.795455 # DEPENDENCYPART_GRANDPAR
(20,25),(25,6),-0.798787 # DEPENDENCYPART_GRANDPAR
(20,25),(25,7),-0.729219 # DEPENDENCYPART_GRANDPAR
(20,25),(25,14),-0.631164 # DEPENDENCYPART_GRANDPAR
(20,25),(25,15),-0.616801 # DEPENDENCYPART_GRANDPAR
(20,25),(25,16),-0.639621 # DEPENDENCYPART_GRANDPAR
(20,25),(25,18),-0.813298 # DEPENDENCYPART_GRANDPAR
(20,25),(25,19),-0.703893 # DEPENDENCYPART_GRANDPAR
(20,25),(25,22),0.00447835 # DEPENDENCYPART_GRANDPAR
(20,25),(25,23),-0.410708 # DEPENDENCYPART_GRANDPAR
(20,25),(25,26),-0.407187 # DEPENDENCYPART_GRANDPAR
(20,25),(25,27),-0.355312 # DEPENDENCYPART_GRANDPAR
(20,25),(25,28),-0.243462 # DEPENDENCYPART_GRANDPAR
(20,25),(25,29),-0.844032 # DEPENDENCYPART_GRANDPAR
(20,25),(25,30),-0.436957 # DEPENDENCYPART_GRANDPAR
(20,25),(25,31),-0.229103 # DEPENDENCYPART_GRANDPAR
(20,25),(25,32),-0.743212 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),-0.253843 # DEPENDENCYPART_GRANDPAR
(20,26),(26,28),-0.135226 # DEPENDENCYPART_GRANDPAR
(20,26),(26,29),-0.81519 # DEPENDENCYPART_GRANDPAR
(20,26),(26,30),-0.437999 # DEPENDENCYPART_GRANDPAR
(20,26),(26,31),-0.146331 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.580464 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.726722 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.198592 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.338629 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.685276 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.427765 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.335585 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.46791 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.401301 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-1.09049 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.460291 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.927639 # DEPENDENCYPART_GRANDPAR
(21,19),(19,29),-1.25903 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.561336 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.30978 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.392544 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.46303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,23),-0.955731 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.503388 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-0.929036 # DEPENDENCYPART_GRANDPAR
(21,20),(20,26),-0.764623 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.575009 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.319436 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.245119 # DEPENDENCYPART_GRANDPAR
(21,24),(24,29),-0.822625 # DEPENDENCYPART_GRANDPAR
(21,24),(24,31),-0.288802 # DEPENDENCYPART_GRANDPAR
(22,13),(13,15),-0.625628 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),0.045674 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.26016 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),0.539565 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.197208 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.175337 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),0.160734 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.179988 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.0840951 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.16993 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.714502 # DEPENDENCYPART_GRANDPAR
(22,19),(19,24),-0.592248 # DEPENDENCYPART_GRANDPAR
(22,19),(19,25),-0.676425 # DEPENDENCYPART_GRANDPAR
(22,19),(19,29),-1.19043 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),-0.25219 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),0.170759 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),0.11236 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.120208 # DEPENDENCYPART_GRANDPAR
(22,20),(20,23),-0.576754 # DEPENDENCYPART_GRANDPAR
(22,20),(20,24),-0.644745 # DEPENDENCYPART_GRANDPAR
(22,20),(20,25),-0.682105 # DEPENDENCYPART_GRANDPAR
(22,20),(20,26),-0.880169 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.230141 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),0.179883 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.121925 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.115041 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.64476 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.508989 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-0.279517 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),-0.0927824 # DEPENDENCYPART_GRANDPAR
(22,24),(24,29),-0.910176 # DEPENDENCYPART_GRANDPAR
(22,24),(24,31),0.304331 # DEPENDENCYPART_GRANDPAR
(22,25),(25,2),-1.11342 # DEPENDENCYPART_GRANDPAR
(22,25),(25,4),-1.02532 # DEPENDENCYPART_GRANDPAR
(22,25),(25,5),-1.00672 # DEPENDENCYPART_GRANDPAR
(22,25),(25,6),-0.910366 # DEPENDENCYPART_GRANDPAR
(22,25),(25,7),-1.32034 # DEPENDENCYPART_GRANDPAR
(22,25),(25,14),-0.787542 # DEPENDENCYPART_GRANDPAR
(22,25),(25,15),-1.19795 # DEPENDENCYPART_GRANDPAR
(22,25),(25,16),-1.10728 # DEPENDENCYPART_GRANDPAR
(22,25),(25,18),-0.517581 # DEPENDENCYPART_GRANDPAR
(22,25),(25,19),-0.491174 # DEPENDENCYPART_GRANDPAR
(22,25),(25,22),-0.504586 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,25),(25,23),-0.00331238 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),0.0287295 # DEPENDENCYPART_GRANDPAR
(22,25),(25,27),-0.343463 # DEPENDENCYPART_GRANDPAR
(22,25),(25,28),-0.376136 # DEPENDENCYPART_GRANDPAR
(22,25),(25,29),-0.783252 # DEPENDENCYPART_GRANDPAR
(22,25),(25,30),-0.251265 # DEPENDENCYPART_GRANDPAR
(22,25),(25,31),0.0179481 # DEPENDENCYPART_GRANDPAR
(22,25),(25,32),-0.900091 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.359049 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.319448 # DEPENDENCYPART_GRANDPAR
(22,26),(26,29),-0.795199 # DEPENDENCYPART_GRANDPAR
(22,26),(26,30),-0.216479 # DEPENDENCYPART_GRANDPAR
(22,26),(26,31),0.0325678 # DEPENDENCYPART_GRANDPAR
(22,28),(28,17),-0.926268 # DEPENDENCYPART_GRANDPAR
(22,28),(28,20),-0.837168 # DEPENDENCYPART_GRANDPAR
(22,28),(28,26),-0.154433 # DEPENDENCYPART_GRANDPAR
(22,28),(28,27),-0.2261 # DEPENDENCYPART_GRANDPAR
(22,28),(28,29),-0.947803 # DEPENDENCYPART_GRANDPAR
(22,28),(28,30),-0.344502 # DEPENDENCYPART_GRANDPAR
(22,28),(28,31),-0.0738316 # DEPENDENCYPART_GRANDPAR
(22,29),(29,27),-0.437579 # DEPENDENCYPART_GRANDPAR
(22,29),(29,30),-0.144819 # DEPENDENCYPART_GRANDPAR
(22,29),(29,31),-0.018054 # DEPENDENCYPART_GRANDPAR
(22,31),(31,17),-0.926265 # DEPENDENCYPART_GRANDPAR
(22,31),(31,18),-0.713271 # DEPENDENCYPART_GRANDPAR
(22,31),(31,20),-0.837168 # DEPENDENCYPART_GRANDPAR
(22,31),(31,21),-0.744968 # DEPENDENCYPART_GRANDPAR
(22,31),(31,22),-0.442282 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,31),(31,27),-0.227185 # DEPENDENCYPART_GRANDPAR
(22,31),(31,28),-0.438581 # DEPENDENCYPART_GRANDPAR
(22,31),(31,29),0.150304 # DEPENDENCYPART_GRANDPAR
(22,31),(31,30),-0.173699 # DEPENDENCYPART_GRANDPAR
(24,25),(25,2),-0.798763 # DEPENDENCYPART_GRANDPAR
(24,25),(25,4),-0.789405 # DEPENDENCYPART_GRANDPAR
(24,25),(25,5),-1.01037 # DEPENDENCYPART_GRANDPAR
(24,25),(25,6),-0.51272 # DEPENDENCYPART_GRANDPAR
(24,25),(25,7),-0.910673 # DEPENDENCYPART_GRANDPAR
(24,25),(25,14),-0.537601 # DEPENDENCYPART_GRANDPAR
(24,25),(25,15),-0.803959 # DEPENDENCYPART_GRANDPAR
(24,25),(25,16),-0.757289 # DEPENDENCYPART_GRANDPAR
(24,25),(25,18),-0.625384 # DEPENDENCYPART_GRANDPAR
(24,25),(25,19),-0.57302 # DEPENDENCYPART_GRANDPAR
(24,25),(25,22),-0.54021 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.842561 # DEPENDENCYPART_GRANDPAR
(24,25),(25,26),0.626819 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),-0.317885 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),0.271816 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.000171879 # DEPENDENCYPART_GRANDPAR
(24,25),(25,30),0.233334 # DEPENDENCYPART_GRANDPAR
(24,25),(25,31),0.252687 # DEPENDENCYPART_GRANDPAR
(24,25),(25,32),-0.801065 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),-0.492419 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),0.164029 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),-0.192011 # DEPENDENCYPART_GRANDPAR
(24,26),(26,30),0.0595195 # DEPENDENCYPART_GRANDPAR
(24,26),(26,31),0.122033 # DEPENDENCYPART_GRANDPAR
(24,28),(28,17),-1.13307 # DEPENDENCYPART_GRANDPAR
(24,28),(28,20),-0.98913 # DEPENDENCYPART_GRANDPAR
(24,28),(28,26),0.305773 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),-0.129284 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.281105 # DEPENDENCYPART_GRANDPAR
(24,28),(28,30),-0.0446396 # DEPENDENCYPART_GRANDPAR
(24,28),(28,31),-0.061947 # DEPENDENCYPART_GRANDPAR
(24,29),(29,27),-0.329264 # DEPENDENCYPART_GRANDPAR
(24,29),(29,30),0.146821 # DEPENDENCYPART_GRANDPAR
(24,29),(29,31),0.0688062 # DEPENDENCYPART_GRANDPAR
(24,31),(31,17),-1.13307 # DEPENDENCYPART_GRANDPAR
(24,31),(31,18),-0.833025 # DEPENDENCYPART_GRANDPAR
(24,31),(31,20),-0.98913 # DEPENDENCYPART_GRANDPAR
(24,31),(31,21),-0.955097 # DEPENDENCYPART_GRANDPAR
(24,31),(31,22),-0.722555 # DEPENDENCYPART_GRANDPAR
(24,31),(31,27),-0.143118 # DEPENDENCYPART_GRANDPAR
(24,31),(31,28),0.239813 # DEPENDENCYPART_GRANDPAR
(24,31),(31,29),0.236643 # DEPENDENCYPART_GRANDPAR
(24,31),(31,30),0.262812 # DEPENDENCYPART_GRANDPAR
(25,2),(2,1),-1.12967 # DEPENDENCYPART_GRANDPAR
(25,2),(2,3),-1.02617 # DEPENDENCYPART_GRANDPAR
(25,2),(2,4),-0.97287 # DEPENDENCYPART_GRANDPAR
(25,2),(2,5),-0.797212 # DEPENDENCYPART_GRANDPAR
(25,2),(2,6),-0.848054 # DEPENDENCYPART_GRANDPAR
(25,2),(2,7),-1.17766 # DEPENDENCYPART_GRANDPAR
(25,2),(2,8),-0.925153 # DEPENDENCYPART_GRANDPAR
(25,2),(2,9),-0.651254 # DEPENDENCYPART_GRANDPAR
(25,2),(2,10),-1.15398 # DEPENDENCYPART_GRANDPAR
(25,2),(2,11),-1.33653 # DEPENDENCYPART_GRANDPAR
(25,2),(2,12),-0.666309 # DEPENDENCYPART_GRANDPAR
(25,2),(2,14),-0.678689 # DEPENDENCYPART_GRANDPAR
(25,2),(2,15),-0.756178 # DEPENDENCYPART_GRANDPAR
(25,2),(2,16),-0.718197 # DEPENDENCYPART_GRANDPAR
(25,2),(2,22),-0.683781 # DEPENDENCYPART_GRANDPAR
(25,2),(2,23),-0.904218 # DEPENDENCYPART_GRANDPAR
(25,2),(2,24),-0.588949 # DEPENDENCYPART_GRANDPAR
(25,2),(2,25),-1.19061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,2),(2,26),0.0267737 # DEPENDENCYPART_GRANDPAR
(25,2),(2,32),-0.775597 # DEPENDENCYPART_GRANDPAR
(25,4),(4,1),-1.33846 # DEPENDENCYPART_GRANDPAR
(25,4),(4,2),-0.530708 # DEPENDENCYPART_GRANDPAR
(25,4),(4,3),-0.915315 # DEPENDENCYPART_GRANDPAR
(25,4),(4,5),-0.821009 # DEPENDENCYPART_GRANDPAR
(25,4),(4,6),-0.815518 # DEPENDENCYPART_GRANDPAR
(25,4),(4,7),-0.945053 # DEPENDENCYPART_GRANDPAR
(25,4),(4,8),-0.909672 # DEPENDENCYPART_GRANDPAR
(25,4),(4,9),-0.526967 # DEPENDENCYPART_GRANDPAR
(25,4),(4,10),-1.05302 # DEPENDENCYPART_GRANDPAR
(25,4),(4,11),-1.04791 # DEPENDENCYPART_GRANDPAR
(25,4),(4,12),-0.438766 # DEPENDENCYPART_GRANDPAR
(25,4),(4,14),-0.646153 # DEPENDENCYPART_GRANDPAR
(25,4),(4,15),-0.570393 # DEPENDENCYPART_GRANDPAR
(25,4),(4,16),-0.485585 # DEPENDENCYPART_GRANDPAR
(25,4),(4,32),-0.986528 # DEPENDENCYPART_GRANDPAR
