# _root_ Gitano , which makes budget-priced apparel sold mainly through mass merchandisers like K mart and Wal-Mart , said the Regatta acquisition will enhance its strategy to expand into department stores .
#goldHeads=18,1,4,1,6,4,6,7,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
#predictedHeads=18,1,4,1,6,4,6,9,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
(15,30),(30,25),-0.315289 # DEPENDENCYPART_GRANDPAR
(15,30),(30,27),-1.17895 # DEPENDENCYPART_GRANDPAR
(15,30),(30,28),-0.887476 # DEPENDENCYPART_GRANDPAR
(15,30),(30,29),-0.879247 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-1.08913 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.972369 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.70093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-1.13459 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-0.991657 # DEPENDENCYPART_GRANDPAR
(16,14),(14,5),-1.31134 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),-1.37364 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-1.17249 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-1.23995 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-1.06508 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-1.04698 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.825329 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.968148 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.7003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-1.13459 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-1.08353 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.831771 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.85192 # DEPENDENCYPART_GRANDPAR
(16,14),(14,25),-1.10301 # DEPENDENCYPART_GRANDPAR
(16,14),(14,30),-1.03929 # DEPENDENCYPART_GRANDPAR
(16,18),(18,1),-1.63689 # DEPENDENCYPART_GRANDPAR
(16,18),(18,2),-1.44462 # DEPENDENCYPART_GRANDPAR
(16,18),(18,3),-1.48826 # DEPENDENCYPART_GRANDPAR
(16,18),(18,4),-1.46461 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-1.6719 # DEPENDENCYPART_GRANDPAR
(16,18),(18,6),-1.71846 # DEPENDENCYPART_GRANDPAR
(16,18),(18,7),-1.48413 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-1.39888 # DEPENDENCYPART_GRANDPAR
(16,18),(18,9),-1.5587 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-1.6335 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-1.49433 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-1.43053 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-1.49337 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-1.74038 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-1.42641 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.09332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.570757 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.490152 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.103062 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.134975 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.042446 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.278193 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.399257 # DEPENDENCYPART_GRANDPAR
(16,18),(18,26),-0.259586 # DEPENDENCYPART_GRANDPAR
(16,18),(18,27),-0.404416 # DEPENDENCYPART_GRANDPAR
(16,18),(18,28),-0.763148 # DEPENDENCYPART_GRANDPAR
(16,18),(18,31),-0.611252 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.250926 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.970062 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,18),-0.381212 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.154458 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.0929324 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),-0.432476 # DEPENDENCYPART_GRANDPAR
(16,21),(21,26),-0.373129 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),0.755789 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.7325 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),0.645313 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),0.189223 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),0.368163 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),-0.127319 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),0.116131 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),0.000553972 # DEPENDENCYPART_GRANDPAR
(18,1),(1,11),0.0321217 # DEPENDENCYPART_GRANDPAR
(18,1),(1,14),0.0950532 # DEPENDENCYPART_GRANDPAR
(18,1),(1,15),0.131681 # DEPENDENCYPART_GRANDPAR
(18,1),(1,17),0.700212 # DEPENDENCYPART_GRANDPAR
(18,1),(1,31),-0.863579 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),0.427985 # DEPENDENCYPART_GRANDPAR
(18,3),(3,1),0.616024 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),0.3315 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),0.461306 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),0.882225 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),0.646164 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.793004 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),0.153083 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),0.354318 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),-0.131636 # DEPENDENCYPART_GRANDPAR
(18,4),(4,8),0.145036 # DEPENDENCYPART_GRANDPAR
(18,4),(4,9),-0.033493 # DEPENDENCYPART_GRANDPAR
(18,4),(4,11),-0.0547172 # DEPENDENCYPART_GRANDPAR
(18,4),(4,12),0.247608 # DEPENDENCYPART_GRANDPAR
(18,4),(4,14),0.121084 # DEPENDENCYPART_GRANDPAR
(18,4),(4,15),-0.14269 # DEPENDENCYPART_GRANDPAR
(18,4),(4,17),0.315412 # DEPENDENCYPART_GRANDPAR
(18,4),(4,18),-1.00577 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,4),(4,22),-0.11724 # DEPENDENCYPART_GRANDPAR
(18,4),(4,26),-0.345042 # DEPENDENCYPART_GRANDPAR
(18,4),(4,28),-0.260974 # DEPENDENCYPART_GRANDPAR
(18,4),(4,31),-0.654391 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),0.618564 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),0.304059 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.985785 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),0.329199 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),0.280245 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.195231 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),0.67412 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),0.41533 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.949269 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),0.37636 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-0.00165836 # DEPENDENCYPART_GRANDPAR
(18,6),(6,7),-0.158229 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),0.0126541 # DEPENDENCYPART_GRANDPAR
(18,6),(6,9),-0.102962 # DEPENDENCYPART_GRANDPAR
(18,6),(6,11),-0.190671 # DEPENDENCYPART_GRANDPAR
(18,6),(6,12),0.254987 # DEPENDENCYPART_GRANDPAR
(18,6),(6,17),0.518001 # DEPENDENCYPART_GRANDPAR
(18,6),(6,22),-0.370624 # DEPENDENCYPART_GRANDPAR
(18,6),(6,26),-0.488481 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),0.811315 # DEPENDENCYPART_GRANDPAR
(18,7),(7,2),0.592083 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.779199 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),0.454087 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),0.225635 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),0.277195 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.00773924 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),-0.0411275 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),0.217407 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),-0.0508653 # DEPENDENCYPART_GRANDPAR
(18,7),(7,12),0.198743 # DEPENDENCYPART_GRANDPAR
(18,7),(7,14),-0.0978115 # DEPENDENCYPART_GRANDPAR
(18,7),(7,15),-0.0466819 # DEPENDENCYPART_GRANDPAR
(18,7),(7,16),-0.105049 # DEPENDENCYPART_GRANDPAR
(18,7),(7,17),0.359557 # DEPENDENCYPART_GRANDPAR
(18,7),(7,21),-0.0337147 # DEPENDENCYPART_GRANDPAR
(18,7),(7,22),-0.185419 # DEPENDENCYPART_GRANDPAR
(18,7),(7,25),-0.462495 # DEPENDENCYPART_GRANDPAR
(18,7),(7,26),-0.336845 # DEPENDENCYPART_GRANDPAR
(18,7),(7,28),-0.328563 # DEPENDENCYPART_GRANDPAR
(18,7),(7,31),-0.691336 # DEPENDENCYPART_GRANDPAR
(18,8),(8,3),-0.995864 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-3.82359e-05 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),0.0986038 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.304434 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),0.00449254 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),0.158687 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.0279901 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),0.239424 # DEPENDENCYPART_GRANDPAR
(18,9),(9,5),0.066381 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),0.353161 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),-0.330205 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),0.032488 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),0.123643 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.0930977 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),0.171831 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.0934686 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),-0.224127 # DEPENDENCYPART_GRANDPAR
(18,9),(9,16),-0.0977154 # DEPENDENCYPART_GRANDPAR
(18,9),(9,18),-1.31105 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,22),-0.37609 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.012666 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),0.254329 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),0.596218 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-1.04491 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-0.0417141 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),0.0490411 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.368011 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.124906 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.426229 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.0481177 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),0.174767 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.144306 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.108694 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.223431 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.113167 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),0.422934 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.23197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,22),-0.326482 # DEPENDENCYPART_GRANDPAR
(18,11),(11,26),-0.408445 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),0.0384249 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.219147 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.143183 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.160751 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.128808 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),-0.250653 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),-0.133055 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-1.31122 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,21),-0.273155 # DEPENDENCYPART_GRANDPAR
(18,12),(12,22),-0.376275 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),0.0680303 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),0.115604 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),0.0727674 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),0.679413 # DEPENDENCYPART_GRANDPAR
(18,14),(14,1),0.72932 # DEPENDENCYPART_GRANDPAR
(18,14),(14,5),0.00917012 # DEPENDENCYPART_GRANDPAR
(18,14),(14,6),0.169077 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.153276 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),0.0878837 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.111306 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),0.0449859 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.000935451 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),0.132316 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.105802 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),0.688467 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.31345 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,21),-0.313071 # DEPENDENCYPART_GRANDPAR
(18,14),(14,22),-0.400722 # DEPENDENCYPART_GRANDPAR
(18,14),(14,25),-0.741666 # DEPENDENCYPART_GRANDPAR
(18,14),(14,30),-1.12332 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.472205 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.27187 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,20),-0.361597 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.220854 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.354614 # DEPENDENCYPART_GRANDPAR
(18,15),(15,23),-0.528424 # DEPENDENCYPART_GRANDPAR
(18,15),(15,25),-0.649636 # DEPENDENCYPART_GRANDPAR
(18,15),(15,30),-1.06804 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.0583302 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.0282656 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),0.700212 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.31345 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,20),-0.603079 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.313068 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),0.0894033 # DEPENDENCYPART_GRANDPAR
(18,20),(20,19),0.0639234 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.781734 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.735654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.345375 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.189315 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.177165 # DEPENDENCYPART_GRANDPAR
(18,21),(21,26),-0.160025 # DEPENDENCYPART_GRANDPAR
(18,22),(22,1),0.374588 # DEPENDENCYPART_GRANDPAR
(18,22),(22,2),0.240187 # DEPENDENCYPART_GRANDPAR
(18,22),(22,3),-0.546657 # DEPENDENCYPART_GRANDPAR
(18,22),(22,4),0.219818 # DEPENDENCYPART_GRANDPAR
(18,22),(22,6),0.0229389 # DEPENDENCYPART_GRANDPAR
(18,22),(22,7),-0.404395 # DEPENDENCYPART_GRANDPAR
(18,22),(22,8),-0.0204281 # DEPENDENCYPART_GRANDPAR
(18,22),(22,9),-0.00598154 # DEPENDENCYPART_GRANDPAR
(18,22),(22,10),-0.0729219 # DEPENDENCYPART_GRANDPAR
(18,22),(22,11),-0.213204 # DEPENDENCYPART_GRANDPAR
(18,22),(22,12),0.175015 # DEPENDENCYPART_GRANDPAR
(18,22),(22,13),-0.391173 # DEPENDENCYPART_GRANDPAR
(18,22),(22,14),-0.353776 # DEPENDENCYPART_GRANDPAR
(18,22),(22,15),-0.0228373 # DEPENDENCYPART_GRANDPAR
(18,22),(22,16),-0.363597 # DEPENDENCYPART_GRANDPAR
(18,22),(22,17),0.184609 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.705995 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),-0.144705 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),0.396816 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),0.552333 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),0.430429 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.754298 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.014229 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.0357976 # DEPENDENCYPART_GRANDPAR
(18,22),(22,27),0.134182 # DEPENDENCYPART_GRANDPAR
(18,22),(22,28),-0.111086 # DEPENDENCYPART_GRANDPAR
(18,22),(22,30),-0.349048 # DEPENDENCYPART_GRANDPAR
(18,22),(22,31),-0.450277 # DEPENDENCYPART_GRANDPAR
(18,23),(23,3),-0.628332 # DEPENDENCYPART_GRANDPAR
(18,23),(23,4),0.0514077 # DEPENDENCYPART_GRANDPAR
(18,23),(23,19),-0.23929 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),0.21204 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),0.352239 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.873539 # DEPENDENCYPART_GRANDPAR
(18,23),(23,25),-0.0190706 # DEPENDENCYPART_GRANDPAR
(18,23),(23,26),-0.00870619 # DEPENDENCYPART_GRANDPAR
(18,23),(23,27),-0.120019 # DEPENDENCYPART_GRANDPAR
(18,23),(23,28),-0.157441 # DEPENDENCYPART_GRANDPAR
(18,23),(23,30),-0.459419 # DEPENDENCYPART_GRANDPAR
(18,23),(23,31),-0.539437 # DEPENDENCYPART_GRANDPAR
(18,25),(25,19),-0.304459 # DEPENDENCYPART_GRANDPAR
(18,25),(25,20),0.23458 # DEPENDENCYPART_GRANDPAR
(18,25),(25,21),0.335951 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-1.07132 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),-0.111608 # DEPENDENCYPART_GRANDPAR
(18,25),(25,27),-0.334191 # DEPENDENCYPART_GRANDPAR
(18,25),(25,28),-0.412079 # DEPENDENCYPART_GRANDPAR
(18,25),(25,30),-0.556789 # DEPENDENCYPART_GRANDPAR
(18,26),(26,24),-1.20305 # DEPENDENCYPART_GRANDPAR
(18,26),(26,25),-0.304731 # DEPENDENCYPART_GRANDPAR
(18,26),(26,27),-0.252387 # DEPENDENCYPART_GRANDPAR
(18,26),(26,28),-0.414825 # DEPENDENCYPART_GRANDPAR
(18,26),(26,30),-0.513283 # DEPENDENCYPART_GRANDPAR
(18,27),(27,24),-1.00011 # DEPENDENCYPART_GRANDPAR
(18,27),(27,25),-0.0909332 # DEPENDENCYPART_GRANDPAR
(18,27),(27,28),-0.17059 # DEPENDENCYPART_GRANDPAR
(18,27),(27,29),-0.508641 # DEPENDENCYPART_GRANDPAR
(18,27),(27,30),-0.459943 # DEPENDENCYPART_GRANDPAR
(18,28),(28,29),-0.493879 # DEPENDENCYPART_GRANDPAR
(18,28),(28,30),-0.466745 # DEPENDENCYPART_GRANDPAR
(18,31),(31,30),-0.717001 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.932221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,20),-1.35098 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,13),-0.58176 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.549439 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.430642 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),-0.141138 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),0.0431265 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-1.29905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,1),-0.568255 # DEPENDENCYPART_GRANDPAR
(21,18),(18,2),-0.776504 # DEPENDENCYPART_GRANDPAR
(21,18),(18,3),0.243235 # DEPENDENCYPART_GRANDPAR
(21,18),(18,4),-0.272578 # DEPENDENCYPART_GRANDPAR
(21,18),(18,5),-0.596412 # DEPENDENCYPART_GRANDPAR
(21,18),(18,6),-0.507476 # DEPENDENCYPART_GRANDPAR
(21,18),(18,7),-0.216389 # DEPENDENCYPART_GRANDPAR
(21,18),(18,8),-0.53748 # DEPENDENCYPART_GRANDPAR
(21,18),(18,9),-0.382047 # DEPENDENCYPART_GRANDPAR
(21,18),(18,10),-0.489079 # DEPENDENCYPART_GRANDPAR
(21,18),(18,11),-0.333474 # DEPENDENCYPART_GRANDPAR
(21,18),(18,12),-0.294217 # DEPENDENCYPART_GRANDPAR
(21,18),(18,13),-0.641483 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.608724 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.580642 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.166287 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.384924 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.333862 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.034778 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.19605 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.630097 # DEPENDENCYPART_GRANDPAR
(21,18),(18,23),-0.845932 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),-0.690963 # DEPENDENCYPART_GRANDPAR
(21,18),(18,26),-0.826341 # DEPENDENCYPART_GRANDPAR
(21,18),(18,27),-0.725696 # DEPENDENCYPART_GRANDPAR
(21,18),(18,28),-0.966552 # DEPENDENCYPART_GRANDPAR
(21,18),(18,31),-1.12151 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.198522 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.477065 # DEPENDENCYPART_GRANDPAR
(21,25),(25,19),-1.07003 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),-0.763048 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.571888 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,24),-0.194688 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.223418 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),-0.22546 # DEPENDENCYPART_GRANDPAR
(21,25),(25,28),-0.26914 # DEPENDENCYPART_GRANDPAR
(21,25),(25,30),-0.733558 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),-0.441131 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.387737 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),0.065562 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.266243 # DEPENDENCYPART_GRANDPAR
(21,26),(26,30),-0.627213 # DEPENDENCYPART_GRANDPAR
(22,1),(1,2),0.0989145 # DEPENDENCYPART_GRANDPAR
(22,1),(1,3),-0.665343 # DEPENDENCYPART_GRANDPAR
(22,1),(1,4),0.163289 # DEPENDENCYPART_GRANDPAR
(22,1),(1,5),0.180532 # DEPENDENCYPART_GRANDPAR
(22,1),(1,6),0.164911 # DEPENDENCYPART_GRANDPAR
(22,1),(1,7),-0.0778886 # DEPENDENCYPART_GRANDPAR
(22,1),(1,8),-0.128812 # DEPENDENCYPART_GRANDPAR
(22,1),(1,9),-0.242301 # DEPENDENCYPART_GRANDPAR
(22,1),(1,11),0.0224963 # DEPENDENCYPART_GRANDPAR
(22,1),(1,14),-0.0581881 # DEPENDENCYPART_GRANDPAR
(22,1),(1,15),0.148156 # DEPENDENCYPART_GRANDPAR
(22,1),(1,17),-0.118189 # DEPENDENCYPART_GRANDPAR
(22,1),(1,31),-1.04025 # DEPENDENCYPART_GRANDPAR
(22,2),(2,4),0.0346864 # DEPENDENCYPART_GRANDPAR
(22,3),(3,1),-0.409758 # DEPENDENCYPART_GRANDPAR
(22,3),(3,2),-0.15428 # DEPENDENCYPART_GRANDPAR
(22,3),(3,4),0.107684 # DEPENDENCYPART_GRANDPAR
(22,4),(4,1),-0.332146 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),-0.102794 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-0.642603 # DEPENDENCYPART_GRANDPAR
(22,4),(4,5),-0.0128491 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),0.0261565 # DEPENDENCYPART_GRANDPAR
(22,4),(4,7),-0.244715 # DEPENDENCYPART_GRANDPAR
(22,4),(4,8),-0.187 # DEPENDENCYPART_GRANDPAR
(22,4),(4,9),-0.319211 # DEPENDENCYPART_GRANDPAR
(22,4),(4,11),-0.157695 # DEPENDENCYPART_GRANDPAR
(22,4),(4,12),-0.183399 # DEPENDENCYPART_GRANDPAR
(22,4),(4,14),-0.235946 # DEPENDENCYPART_GRANDPAR
(22,4),(4,15),-0.277608 # DEPENDENCYPART_GRANDPAR
(22,4),(4,17),-0.518572 # DEPENDENCYPART_GRANDPAR
(22,4),(4,18),-0.251306 # DEPENDENCYPART_GRANDPAR
(22,4),(4,22),-1.18553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,4),(4,26),-0.0110396 # DEPENDENCYPART_GRANDPAR
(22,4),(4,28),-0.531391 # DEPENDENCYPART_GRANDPAR
(22,4),(4,31),-1.07736 # DEPENDENCYPART_GRANDPAR
(22,6),(6,1),-0.383606 # DEPENDENCYPART_GRANDPAR
(22,6),(6,2),-0.130124 # DEPENDENCYPART_GRANDPAR
(22,6),(6,3),-0.646603 # DEPENDENCYPART_GRANDPAR
(22,6),(6,4),-0.0628601 # DEPENDENCYPART_GRANDPAR
(22,6),(6,5),-0.04336 # DEPENDENCYPART_GRANDPAR
(22,6),(6,7),-0.0449527 # DEPENDENCYPART_GRANDPAR
(22,6),(6,8),-0.183137 # DEPENDENCYPART_GRANDPAR
