# _root_ Now in its 13th day , the strike has idled about 55,000 machinists and has started to delay delivery of some jetliners .
#goldHeads=2,9,5,5,2,9,8,9,0,9,13,11,10,9,14,15,16,17,18,19,22,20,9,
#predictedHeads=9,9,5,5,2,9,8,9,0,9,13,11,10,9,14,15,16,17,18,19,22,20,9,
(15,18),(18,22),-0.0203419 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.617921 # DEPENDENCYPART_GRANDPAR
(15,19),(19,11),-0.970275 # DEPENDENCYPART_GRANDPAR
(15,19),(19,16),0.0996864 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.0117031 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.0784303 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.361709 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.108255 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),-0.6489 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.316835 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.162475 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.398755 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),0.127498 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),0.0134127 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.209181 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),-0.144521 # DEPENDENCYPART_GRANDPAR
(16,1),(1,6),-0.299337 # DEPENDENCYPART_GRANDPAR
(16,1),(1,9),-0.240612 # DEPENDENCYPART_GRANDPAR
(16,1),(1,14),-0.0001195 # DEPENDENCYPART_GRANDPAR
(16,1),(1,23),-0.70973 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.191968 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),-0.042607 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.318925 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),-0.163825 # DEPENDENCYPART_GRANDPAR
(16,2),(2,6),-0.46518 # DEPENDENCYPART_GRANDPAR
(16,2),(2,8),-0.251932 # DEPENDENCYPART_GRANDPAR
(16,2),(2,9),-0.20096 # DEPENDENCYPART_GRANDPAR
(16,2),(2,10),-0.0369418 # DEPENDENCYPART_GRANDPAR
(16,2),(2,11),-0.0834639 # DEPENDENCYPART_GRANDPAR
(16,2),(2,14),-0.0352197 # DEPENDENCYPART_GRANDPAR
(16,2),(2,23),-0.629098 # DEPENDENCYPART_GRANDPAR
(16,8),(8,3),0.0646872 # DEPENDENCYPART_GRANDPAR
(16,8),(8,4),-0.207926 # DEPENDENCYPART_GRANDPAR
(16,8),(8,5),-0.140555 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),-0.324641 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.0605641 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),-0.131064 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),0.0315773 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.0732971 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),-0.0872659 # DEPENDENCYPART_GRANDPAR
(16,8),(8,14),0.0142198 # DEPENDENCYPART_GRANDPAR
(16,8),(8,15),-0.123782 # DEPENDENCYPART_GRANDPAR
(16,8),(8,16),-1.2277 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,8),(8,20),-0.499057 # DEPENDENCYPART_GRANDPAR
(16,9),(9,1),-0.29284 # DEPENDENCYPART_GRANDPAR
(16,9),(9,2),-0.114513 # DEPENDENCYPART_GRANDPAR
(16,9),(9,3),-0.15392 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.367062 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.235177 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.43244 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.360841 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.300364 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.102611 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.144446 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),-0.380176 # DEPENDENCYPART_GRANDPAR
(16,9),(9,13),-0.246887 # DEPENDENCYPART_GRANDPAR
(16,9),(9,14),-0.218399 # DEPENDENCYPART_GRANDPAR
(16,9),(9,15),-0.37426 # DEPENDENCYPART_GRANDPAR
(16,9),(9,16),-1.19986 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,9),(9,17),-0.20635 # DEPENDENCYPART_GRANDPAR
(16,9),(9,23),-0.748271 # DEPENDENCYPART_GRANDPAR
(16,11),(11,2),-0.0808745 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.27067 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),0.0131809 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),0.013325 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.0647437 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),0.0273771 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),-0.222976 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-1.15678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,17),-0.152321 # DEPENDENCYPART_GRANDPAR
(16,11),(11,19),-0.383982 # DEPENDENCYPART_GRANDPAR
(16,11),(11,20),-0.377317 # DEPENDENCYPART_GRANDPAR
(16,11),(11,23),-0.693428 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),0.0262167 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.203256 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.292524 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.170974 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),0.115348 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),0.0231466 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.0540567 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),0.13893 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.191484 # DEPENDENCYPART_GRANDPAR
(16,13),(13,1),-0.284461 # DEPENDENCYPART_GRANDPAR
(16,13),(13,3),-0.0201034 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.257616 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.0894333 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.18894 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.171287 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.216826 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),0.0433108 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),0.081061 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.180094 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.142895 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.255382 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.22347 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.1282 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),-0.446265 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-0.450478 # DEPENDENCYPART_GRANDPAR
(16,13),(13,22),-0.631148 # DEPENDENCYPART_GRANDPAR
(16,15),(15,1),-0.29284 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),-0.114513 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.235177 # DEPENDENCYPART_GRANDPAR
(16,15),(15,6),-0.43244 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.300364 # DEPENDENCYPART_GRANDPAR
(16,15),(15,9),-0.419353 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.218871 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.308695 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.0591928 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.344289 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.19986 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.20635 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.431497 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.341791 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.582004 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-0.618561 # DEPENDENCYPART_GRANDPAR
(16,15),(15,23),-0.748271 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.569216 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.799922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.16341 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.218472 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.218963 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),0.034251 # DEPENDENCYPART_GRANDPAR
(16,18),(18,2),-0.332898 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),0.178886 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.262036 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.573005 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.0407363 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.233999 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-0.555762 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.659911 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,18),-0.026964 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.0822288 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.526021 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),0.023524 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.133926 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.487837 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.0636805 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.490811 # DEPENDENCYPART_GRANDPAR
(17,13),(13,1),-0.324121 # DEPENDENCYPART_GRANDPAR
(17,13),(13,3),-0.278572 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.0519224 # DEPENDENCYPART_GRANDPAR
(17,13),(13,5),-0.287002 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.295486 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.172953 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),0.240295 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.326264 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),0.0104779 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.258773 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),0.116555 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),0.0392434 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.0570681 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-0.946531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,19),-0.220367 # DEPENDENCYPART_GRANDPAR
(17,13),(13,20),-0.391088 # DEPENDENCYPART_GRANDPAR
(17,13),(13,22),-0.650457 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),-0.353252 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.512476 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.347407 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),0.0431006 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.235285 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.416116 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.318792 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.274789 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.926683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),0.0816568 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.0915006 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.447324 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.562064 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-1.15941 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-0.540902 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.626222 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.17902 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.537851 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),0.211316 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.692724 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-0.621422 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.823011 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.674637 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.113905 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.678791 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.0161199 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.702143 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.630799 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.176341 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.776218 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.066484 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.362182 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.4163 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.290482 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.670863 # DEPENDENCYPART_GRANDPAR
(18,2),(2,8),-0.275048 # DEPENDENCYPART_GRANDPAR
(18,2),(2,9),-0.233171 # DEPENDENCYPART_GRANDPAR
(18,2),(2,10),-0.125395 # DEPENDENCYPART_GRANDPAR
(18,2),(2,11),-0.187934 # DEPENDENCYPART_GRANDPAR
(18,2),(2,14),-0.00687048 # DEPENDENCYPART_GRANDPAR
(18,2),(2,23),-0.749746 # DEPENDENCYPART_GRANDPAR
(18,19),(19,11),-0.579773 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.723904 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.734878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),0.647599 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.0843268 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.321999 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.261253 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.0599652 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),0.221955 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.0341801 # DEPENDENCYPART_GRANDPAR
(19,11),(11,2),-0.58539 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.107658 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.347043 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.262211 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),-0.428918 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.131752 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.0884576 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),-0.00643996 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),-0.0747834 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-1.08058 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,20),-0.493445 # DEPENDENCYPART_GRANDPAR
(19,11),(11,23),-0.889065 # DEPENDENCYPART_GRANDPAR
(19,16),(16,1),-0.811619 # DEPENDENCYPART_GRANDPAR
(19,16),(16,2),-0.478824 # DEPENDENCYPART_GRANDPAR
(19,16),(16,8),-0.43292 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),-0.53959 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.521499 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.722145 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.545559 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.387773 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.306031 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.198928 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.07967 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.672632 # DEPENDENCYPART_GRANDPAR
(19,16),(16,22),-0.64935 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.928859 # DEPENDENCYPART_GRANDPAR
(19,18),(18,2),-0.658346 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.03281 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.576337 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.846271 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.584075 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-0.892144 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),0.000275512 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.13919 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),-0.35013 # DEPENDENCYPART_GRANDPAR
(20,22),(22,21),0.901383 # DEPENDENCYPART_GRANDPAR
