# _root_ `` Markets in this region are n't so geared to leveraged buy-outs , and their economies generally are in good shape , but there 's no doubt that Asia is still following America 's lead . ''
#goldHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
#predictedHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
(21,30),(30,23),0.0282855 # DEPENDENCYPART_GRANDPAR
(21,30),(30,24),0.212123 # DEPENDENCYPART_GRANDPAR
(21,30),(30,25),-0.222 # DEPENDENCYPART_GRANDPAR
(21,30),(30,26),-0.426725 # DEPENDENCYPART_GRANDPAR
(21,30),(30,27),-0.41924 # DEPENDENCYPART_GRANDPAR
(21,30),(30,28),-0.131535 # DEPENDENCYPART_GRANDPAR
(21,30),(30,29),-0.222812 # DEPENDENCYPART_GRANDPAR
(21,30),(30,31),-0.416663 # DEPENDENCYPART_GRANDPAR
(21,30),(30,32),-0.268918 # DEPENDENCYPART_GRANDPAR
(21,30),(30,33),-0.508503 # DEPENDENCYPART_GRANDPAR
(21,30),(30,34),-0.993114 # DEPENDENCYPART_GRANDPAR
(21,30),(30,35),-0.483315 # DEPENDENCYPART_GRANDPAR
(21,30),(30,36),-0.994811 # DEPENDENCYPART_GRANDPAR
(21,30),(30,37),-0.555013 # DEPENDENCYPART_GRANDPAR
(21,35),(35,26),-0.289039 # DEPENDENCYPART_GRANDPAR
(21,35),(35,27),-0.318325 # DEPENDENCYPART_GRANDPAR
(21,35),(35,28),-0.314226 # DEPENDENCYPART_GRANDPAR
(21,35),(35,29),-0.235827 # DEPENDENCYPART_GRANDPAR
(21,35),(35,31),-0.419315 # DEPENDENCYPART_GRANDPAR
(21,35),(35,32),-0.428188 # DEPENDENCYPART_GRANDPAR
(21,35),(35,33),-0.542335 # DEPENDENCYPART_GRANDPAR
(21,35),(35,34),-0.0575658 # DEPENDENCYPART_GRANDPAR
(21,35),(35,37),-0.567283 # DEPENDENCYPART_GRANDPAR
(23,24),(24,25),0.882399 # DEPENDENCYPART_GRANDPAR
(23,24),(24,27),-0.068987 # DEPENDENCYPART_GRANDPAR
(23,25),(25,1),-0.831006 # DEPENDENCYPART_GRANDPAR
(23,25),(25,3),-0.533512 # DEPENDENCYPART_GRANDPAR
(23,25),(25,5),-0.763782 # DEPENDENCYPART_GRANDPAR
(23,25),(25,6),-0.719975 # DEPENDENCYPART_GRANDPAR
(23,25),(25,7),-0.825561 # DEPENDENCYPART_GRANDPAR
(23,25),(25,8),-0.793741 # DEPENDENCYPART_GRANDPAR
(23,25),(25,9),-0.512389 # DEPENDENCYPART_GRANDPAR
(23,25),(25,10),-0.749266 # DEPENDENCYPART_GRANDPAR
(23,25),(25,11),-0.525285 # DEPENDENCYPART_GRANDPAR
(23,25),(25,13),-1.0075 # DEPENDENCYPART_GRANDPAR
(23,25),(25,14),-0.662781 # DEPENDENCYPART_GRANDPAR
(23,25),(25,15),-0.800343 # DEPENDENCYPART_GRANDPAR
(23,25),(25,16),-0.759039 # DEPENDENCYPART_GRANDPAR
(23,25),(25,17),-0.727416 # DEPENDENCYPART_GRANDPAR
(23,25),(25,18),-0.658391 # DEPENDENCYPART_GRANDPAR
(23,25),(25,19),-0.611673 # DEPENDENCYPART_GRANDPAR
(23,25),(25,20),-0.833165 # DEPENDENCYPART_GRANDPAR
(23,25),(25,21),-0.643561 # DEPENDENCYPART_GRANDPAR
(23,25),(25,22),-0.915003 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-0.632703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),0.99818 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),-0.0481209 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),0.462661 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),0.173464 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),0.0007673 # DEPENDENCYPART_GRANDPAR
(23,25),(25,30),0.685896 # DEPENDENCYPART_GRANDPAR
(23,25),(25,31),0.382502 # DEPENDENCYPART_GRANDPAR
(23,25),(25,32),0.40275 # DEPENDENCYPART_GRANDPAR
(23,25),(25,33),-0.0985825 # DEPENDENCYPART_GRANDPAR
(23,25),(25,34),0.118083 # DEPENDENCYPART_GRANDPAR
(23,25),(25,35),0.403532 # DEPENDENCYPART_GRANDPAR
(23,25),(25,36),-0.954242 # DEPENDENCYPART_GRANDPAR
(23,25),(25,37),-0.307592 # DEPENDENCYPART_GRANDPAR
(23,27),(27,24),0.800126 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),-0.376733 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.107415 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),-0.274187 # DEPENDENCYPART_GRANDPAR
(23,27),(27,30),0.21088 # DEPENDENCYPART_GRANDPAR
(23,27),(27,31),-0.0395746 # DEPENDENCYPART_GRANDPAR
(23,27),(27,32),-0.016038 # DEPENDENCYPART_GRANDPAR
(23,27),(27,33),-0.386444 # DEPENDENCYPART_GRANDPAR
(23,27),(27,34),-0.360608 # DEPENDENCYPART_GRANDPAR
(23,27),(27,35),-0.133426 # DEPENDENCYPART_GRANDPAR
(23,27),(27,36),-0.970976 # DEPENDENCYPART_GRANDPAR
(23,27),(27,37),-0.5785 # DEPENDENCYPART_GRANDPAR
(23,28),(28,26),-0.396022 # DEPENDENCYPART_GRANDPAR
(23,28),(28,27),-0.00347797 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-0.453849 # DEPENDENCYPART_GRANDPAR
(23,28),(28,30),1.04109 # DEPENDENCYPART_GRANDPAR
(23,28),(28,31),0.139833 # DEPENDENCYPART_GRANDPAR
(23,28),(28,32),0.0310501 # DEPENDENCYPART_GRANDPAR
(23,30),(30,1),-0.805392 # DEPENDENCYPART_GRANDPAR
(23,30),(30,2),-0.898468 # DEPENDENCYPART_GRANDPAR
(23,30),(30,3),-0.604506 # DEPENDENCYPART_GRANDPAR
(23,30),(30,5),-0.720568 # DEPENDENCYPART_GRANDPAR
(23,30),(30,6),-0.728106 # DEPENDENCYPART_GRANDPAR
(23,30),(30,7),-0.823044 # DEPENDENCYPART_GRANDPAR
(23,30),(30,8),-0.795785 # DEPENDENCYPART_GRANDPAR
(23,30),(30,9),-0.521838 # DEPENDENCYPART_GRANDPAR
(23,30),(30,10),-0.766557 # DEPENDENCYPART_GRANDPAR
(23,30),(30,11),-0.534733 # DEPENDENCYPART_GRANDPAR
(23,30),(30,13),-1.00492 # DEPENDENCYPART_GRANDPAR
(23,30),(30,14),-0.648009 # DEPENDENCYPART_GRANDPAR
(23,30),(30,15),-0.808306 # DEPENDENCYPART_GRANDPAR
(23,30),(30,17),-0.724497 # DEPENDENCYPART_GRANDPAR
(23,30),(30,18),-0.666522 # DEPENDENCYPART_GRANDPAR
(23,30),(30,19),-0.682667 # DEPENDENCYPART_GRANDPAR
(23,30),(30,20),-0.816497 # DEPENDENCYPART_GRANDPAR
(23,30),(30,21),-0.600358 # DEPENDENCYPART_GRANDPAR
(23,30),(30,22),-0.91243 # DEPENDENCYPART_GRANDPAR
(23,30),(30,23),-0.504584 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,30),(30,24),1.12622 # DEPENDENCYPART_GRANDPAR
(23,30),(30,25),0.824284 # DEPENDENCYPART_GRANDPAR
(23,30),(30,26),-0.198821 # DEPENDENCYPART_GRANDPAR
(23,30),(30,27),0.123306 # DEPENDENCYPART_GRANDPAR
(23,30),(30,28),-0.283276 # DEPENDENCYPART_GRANDPAR
(23,30),(30,29),-0.0719337 # DEPENDENCYPART_GRANDPAR
(23,30),(30,31),0.388743 # DEPENDENCYPART_GRANDPAR
(23,30),(30,32),0.425519 # DEPENDENCYPART_GRANDPAR
(23,30),(30,33),-0.151743 # DEPENDENCYPART_GRANDPAR
(23,30),(30,34),0.0670469 # DEPENDENCYPART_GRANDPAR
(23,30),(30,35),0.38195 # DEPENDENCYPART_GRANDPAR
(23,30),(30,36),-0.934744 # DEPENDENCYPART_GRANDPAR
(23,30),(30,37),-0.388933 # DEPENDENCYPART_GRANDPAR
(24,25),(25,1),-1.21149 # DEPENDENCYPART_GRANDPAR
(24,25),(25,3),-1.29958 # DEPENDENCYPART_GRANDPAR
(24,25),(25,5),-1.3762 # DEPENDENCYPART_GRANDPAR
(24,25),(25,6),-1.25477 # DEPENDENCYPART_GRANDPAR
(24,25),(25,7),-1.28689 # DEPENDENCYPART_GRANDPAR
(24,25),(25,8),-1.26863 # DEPENDENCYPART_GRANDPAR
(24,25),(25,9),-1.23489 # DEPENDENCYPART_GRANDPAR
(24,25),(25,10),-1.21656 # DEPENDENCYPART_GRANDPAR
(24,25),(25,11),-1.21818 # DEPENDENCYPART_GRANDPAR
(24,25),(25,13),-1.3248 # DEPENDENCYPART_GRANDPAR
(24,25),(25,14),-1.14905 # DEPENDENCYPART_GRANDPAR
(24,25),(25,15),-1.29785 # DEPENDENCYPART_GRANDPAR
(24,25),(25,16),-1.26396 # DEPENDENCYPART_GRANDPAR
(24,25),(25,17),-1.20511 # DEPENDENCYPART_GRANDPAR
(24,25),(25,18),-1.10084 # DEPENDENCYPART_GRANDPAR
(24,25),(25,19),-1.16841 # DEPENDENCYPART_GRANDPAR
(24,25),(25,20),-1.25153 # DEPENDENCYPART_GRANDPAR
(24,25),(25,21),-1.15472 # DEPENDENCYPART_GRANDPAR
(24,25),(25,22),-1.21961 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.932619 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-1.15037 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,26),-0.492043 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),-0.509359 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),-0.764669 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.688535 # DEPENDENCYPART_GRANDPAR
(24,25),(25,30),-0.610879 # DEPENDENCYPART_GRANDPAR
(24,25),(25,31),-0.638796 # DEPENDENCYPART_GRANDPAR
(24,25),(25,32),-0.646107 # DEPENDENCYPART_GRANDPAR
(24,25),(25,33),-0.827515 # DEPENDENCYPART_GRANDPAR
(24,25),(25,34),-1.06671 # DEPENDENCYPART_GRANDPAR
(24,25),(25,35),-0.789107 # DEPENDENCYPART_GRANDPAR
(24,25),(25,36),-0.936377 # DEPENDENCYPART_GRANDPAR
(24,25),(25,37),-0.83688 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-1.34104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,26),-0.389882 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.692736 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.698376 # DEPENDENCYPART_GRANDPAR
(24,27),(27,30),-0.586966 # DEPENDENCYPART_GRANDPAR
(24,27),(27,31),-0.781388 # DEPENDENCYPART_GRANDPAR
(24,27),(27,32),-0.727741 # DEPENDENCYPART_GRANDPAR
(24,27),(27,33),-0.850572 # DEPENDENCYPART_GRANDPAR
(24,27),(27,34),-1.26303 # DEPENDENCYPART_GRANDPAR
(24,27),(27,35),-0.855693 # DEPENDENCYPART_GRANDPAR
(24,27),(27,36),-0.71602 # DEPENDENCYPART_GRANDPAR
(24,27),(27,37),-0.797266 # DEPENDENCYPART_GRANDPAR
(25,1),(1,2),-0.713075 # DEPENDENCYPART_GRANDPAR
(25,3),(3,1),-0.873071 # DEPENDENCYPART_GRANDPAR
(25,3),(3,2),-0.588455 # DEPENDENCYPART_GRANDPAR
(25,3),(3,4),-0.736532 # DEPENDENCYPART_GRANDPAR
(25,3),(3,5),-0.386668 # DEPENDENCYPART_GRANDPAR
(25,3),(3,6),0.192081 # DEPENDENCYPART_GRANDPAR
(25,3),(3,7),-0.561034 # DEPENDENCYPART_GRANDPAR
(25,3),(3,9),-0.471592 # DEPENDENCYPART_GRANDPAR
(25,3),(3,12),-0.157952 # DEPENDENCYPART_GRANDPAR
(25,3),(3,13),-0.527644 # DEPENDENCYPART_GRANDPAR
(25,3),(3,14),-0.4777 # DEPENDENCYPART_GRANDPAR
(25,3),(3,36),-1.07673 # DEPENDENCYPART_GRANDPAR
(25,5),(5,1),-0.890897 # DEPENDENCYPART_GRANDPAR
(25,5),(5,2),-0.663001 # DEPENDENCYPART_GRANDPAR
(25,5),(5,3),-0.183144 # DEPENDENCYPART_GRANDPAR
(25,5),(5,4),-0.845043 # DEPENDENCYPART_GRANDPAR
(25,5),(5,6),0.122829 # DEPENDENCYPART_GRANDPAR
(25,6),(6,1),-0.829829 # DEPENDENCYPART_GRANDPAR
(25,6),(6,2),-0.532251 # DEPENDENCYPART_GRANDPAR
(25,6),(6,3),0.0773013 # DEPENDENCYPART_GRANDPAR
(25,6),(6,4),-0.720762 # DEPENDENCYPART_GRANDPAR
(25,6),(6,5),-0.539727 # DEPENDENCYPART_GRANDPAR
(25,6),(6,7),-0.509428 # DEPENDENCYPART_GRANDPAR
(25,6),(6,8),-0.457211 # DEPENDENCYPART_GRANDPAR
(25,6),(6,9),-0.664166 # DEPENDENCYPART_GRANDPAR
(25,6),(6,10),-0.117378 # DEPENDENCYPART_GRANDPAR
(25,6),(6,11),-0.742047 # DEPENDENCYPART_GRANDPAR
(25,6),(6,12),-0.22373 # DEPENDENCYPART_GRANDPAR
(25,6),(6,13),-0.665205 # DEPENDENCYPART_GRANDPAR
(25,6),(6,14),-0.726133 # DEPENDENCYPART_GRANDPAR
(25,6),(6,15),-0.31016 # DEPENDENCYPART_GRANDPAR
(25,6),(6,16),-0.259555 # DEPENDENCYPART_GRANDPAR
(25,6),(6,17),-0.498182 # DEPENDENCYPART_GRANDPAR
(25,6),(6,18),-0.0863151 # DEPENDENCYPART_GRANDPAR
(25,6),(6,19),-0.158554 # DEPENDENCYPART_GRANDPAR
(25,6),(6,20),-0.45845 # DEPENDENCYPART_GRANDPAR
(25,6),(6,21),-0.205485 # DEPENDENCYPART_GRANDPAR
(25,6),(6,22),-0.66037 # DEPENDENCYPART_GRANDPAR
(25,6),(6,23),-0.201718 # DEPENDENCYPART_GRANDPAR
(25,6),(6,24),-0.0428112 # DEPENDENCYPART_GRANDPAR
(25,6),(6,25),-0.880055 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,6),(6,30),-0.219932 # DEPENDENCYPART_GRANDPAR
(25,6),(6,31),-0.502084 # DEPENDENCYPART_GRANDPAR
(25,6),(6,32),-0.259427 # DEPENDENCYPART_GRANDPAR
(25,6),(6,36),-0.737715 # DEPENDENCYPART_GRANDPAR
(25,6),(6,37),-0.389347 # DEPENDENCYPART_GRANDPAR
(25,7),(7,3),-0.240272 # DEPENDENCYPART_GRANDPAR
(25,7),(7,5),-0.886131 # DEPENDENCYPART_GRANDPAR
(25,7),(7,8),-0.262202 # DEPENDENCYPART_GRANDPAR
(25,7),(7,9),-0.508674 # DEPENDENCYPART_GRANDPAR
(25,7),(7,10),-0.137592 # DEPENDENCYPART_GRANDPAR
(25,7),(7,12),-0.333782 # DEPENDENCYPART_GRANDPAR
(25,8),(8,6),-0.0189276 # DEPENDENCYPART_GRANDPAR
(25,8),(8,7),-0.45149 # DEPENDENCYPART_GRANDPAR
(25,8),(8,9),-0.580653 # DEPENDENCYPART_GRANDPAR
(25,8),(8,10),-0.214864 # DEPENDENCYPART_GRANDPAR
(25,8),(8,11),-0.664907 # DEPENDENCYPART_GRANDPAR
(25,8),(8,12),-0.423385 # DEPENDENCYPART_GRANDPAR
(25,9),(9,1),-0.816993 # DEPENDENCYPART_GRANDPAR
(25,9),(9,2),-0.580587 # DEPENDENCYPART_GRANDPAR
(25,9),(9,3),-0.0229492 # DEPENDENCYPART_GRANDPAR
(25,9),(9,4),-0.820481 # DEPENDENCYPART_GRANDPAR
(25,9),(9,5),-0.689283 # DEPENDENCYPART_GRANDPAR
(25,9),(9,6),-0.0127705 # DEPENDENCYPART_GRANDPAR
(25,9),(9,7),-0.351329 # DEPENDENCYPART_GRANDPAR
(25,9),(9,8),-0.284074 # DEPENDENCYPART_GRANDPAR
(25,9),(9,10),-0.232488 # DEPENDENCYPART_GRANDPAR
(25,9),(9,11),-0.709485 # DEPENDENCYPART_GRANDPAR
(25,9),(9,12),-0.335682 # DEPENDENCYPART_GRANDPAR
(25,9),(9,13),-0.637701 # DEPENDENCYPART_GRANDPAR
(25,9),(9,14),-0.533351 # DEPENDENCYPART_GRANDPAR
(25,9),(9,16),-0.374994 # DEPENDENCYPART_GRANDPAR
(25,9),(9,17),-0.593607 # DEPENDENCYPART_GRANDPAR
(25,9),(9,18),-0.112478 # DEPENDENCYPART_GRANDPAR
(25,9),(9,19),-0.170459 # DEPENDENCYPART_GRANDPAR
(25,9),(9,21),-0.23829 # DEPENDENCYPART_GRANDPAR
(25,9),(9,22),-0.632865 # DEPENDENCYPART_GRANDPAR
(25,9),(9,23),-0.163257 # DEPENDENCYPART_GRANDPAR
(25,9),(9,32),-0.257696 # DEPENDENCYPART_GRANDPAR
(25,9),(9,36),-0.908142 # DEPENDENCYPART_GRANDPAR
(25,10),(10,3),-0.0872899 # DEPENDENCYPART_GRANDPAR
(25,10),(10,7),-0.391953 # DEPENDENCYPART_GRANDPAR
(25,10),(10,8),-0.35069 # DEPENDENCYPART_GRANDPAR
(25,10),(10,11),-0.683183 # DEPENDENCYPART_GRANDPAR
(25,10),(10,12),-0.452111 # DEPENDENCYPART_GRANDPAR
(25,10),(10,13),-0.531272 # DEPENDENCYPART_GRANDPAR
(25,10),(10,14),-0.630701 # DEPENDENCYPART_GRANDPAR
(25,10),(10,16),-0.490902 # DEPENDENCYPART_GRANDPAR
(25,10),(10,23),-0.175406 # DEPENDENCYPART_GRANDPAR
(25,11),(11,1),-0.831877 # DEPENDENCYPART_GRANDPAR
(25,11),(11,2),-0.59085 # DEPENDENCYPART_GRANDPAR
(25,11),(11,3),-0.0582468 # DEPENDENCYPART_GRANDPAR
(25,11),(11,5),-0.711873 # DEPENDENCYPART_GRANDPAR
(25,11),(11,8),-0.275375 # DEPENDENCYPART_GRANDPAR
(25,11),(11,10),-0.372697 # DEPENDENCYPART_GRANDPAR
(25,11),(11,12),-0.355194 # DEPENDENCYPART_GRANDPAR
(25,11),(11,13),-0.663627 # DEPENDENCYPART_GRANDPAR
(25,11),(11,14),-0.552866 # DEPENDENCYPART_GRANDPAR
(25,11),(11,16),-0.394506 # DEPENDENCYPART_GRANDPAR
(25,11),(11,17),-0.65879 # DEPENDENCYPART_GRANDPAR
(25,11),(11,18),-0.13199 # DEPENDENCYPART_GRANDPAR
(25,11),(11,19),-0.196579 # DEPENDENCYPART_GRANDPAR
(25,11),(11,21),-0.252852 # DEPENDENCYPART_GRANDPAR
(25,11),(11,36),-0.908142 # DEPENDENCYPART_GRANDPAR
(25,14),(14,15),-0.554616 # DEPENDENCYPART_GRANDPAR
(25,14),(14,16),-0.767792 # DEPENDENCYPART_GRANDPAR
(25,14),(14,17),-0.910255 # DEPENDENCYPART_GRANDPAR
(25,14),(14,18),-0.425909 # DEPENDENCYPART_GRANDPAR
(25,14),(14,19),-0.631456 # DEPENDENCYPART_GRANDPAR
(25,14),(14,20),-0.868262 # DEPENDENCYPART_GRANDPAR
(25,14),(14,21),-0.575914 # DEPENDENCYPART_GRANDPAR
(25,14),(14,23),-0.491325 # DEPENDENCYPART_GRANDPAR
(25,14),(14,24),-0.52627 # DEPENDENCYPART_GRANDPAR
(25,14),(14,25),-1.18783 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,14),(14,30),-0.500586 # DEPENDENCYPART_GRANDPAR
(25,16),(16,11),-0.660556 # DEPENDENCYPART_GRANDPAR
(25,16),(16,12),-0.42414 # DEPENDENCYPART_GRANDPAR
(25,16),(16,15),-0.333128 # DEPENDENCYPART_GRANDPAR
(25,16),(16,17),-0.585467 # DEPENDENCYPART_GRANDPAR
(25,16),(16,18),-0.0921983 # DEPENDENCYPART_GRANDPAR
(25,16),(16,19),-0.189817 # DEPENDENCYPART_GRANDPAR
(25,16),(16,20),-0.490853 # DEPENDENCYPART_GRANDPAR
(25,16),(16,21),-0.298217 # DEPENDENCYPART_GRANDPAR
(25,16),(16,22),-0.473295 # DEPENDENCYPART_GRANDPAR
(25,16),(16,23),-0.31932 # DEPENDENCYPART_GRANDPAR
(25,16),(16,25),-1.13678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,17),(17,15),-0.341035 # DEPENDENCYPART_GRANDPAR
(25,17),(17,16),-0.547033 # DEPENDENCYPART_GRANDPAR
(25,17),(17,19),-0.0106545 # DEPENDENCYPART_GRANDPAR
(25,18),(18,1),-0.829829 # DEPENDENCYPART_GRANDPAR
(25,18),(18,2),-0.532251 # DEPENDENCYPART_GRANDPAR
(25,18),(18,3),0.0773013 # DEPENDENCYPART_GRANDPAR
(25,18),(18,4),-0.720762 # DEPENDENCYPART_GRANDPAR
(25,18),(18,5),-0.539727 # DEPENDENCYPART_GRANDPAR
(25,18),(18,6),-0.0171513 # DEPENDENCYPART_GRANDPAR
(25,18),(18,7),-0.223186 # DEPENDENCYPART_GRANDPAR
(25,18),(18,8),-0.277037 # DEPENDENCYPART_GRANDPAR
(25,18),(18,9),-0.386913 # DEPENDENCYPART_GRANDPAR
(25,18),(18,10),-0.470282 # DEPENDENCYPART_GRANDPAR
(25,18),(18,11),-0.487029 # DEPENDENCYPART_GRANDPAR
(25,18),(18,12),-0.263733 # DEPENDENCYPART_GRANDPAR
(25,18),(18,13),-0.292976 # DEPENDENCYPART_GRANDPAR
(25,18),(18,14),-0.569102 # DEPENDENCYPART_GRANDPAR
(25,18),(18,15),-0.159766 # DEPENDENCYPART_GRANDPAR
(25,18),(18,16),-0.300331 # DEPENDENCYPART_GRANDPAR
(25,18),(18,17),-0.348471 # DEPENDENCYPART_GRANDPAR
(25,18),(18,19),-0.158554 # DEPENDENCYPART_GRANDPAR
(25,18),(18,20),-0.45845 # DEPENDENCYPART_GRANDPAR
(25,18),(18,21),-0.205485 # DEPENDENCYPART_GRANDPAR
(25,18),(18,22),-0.66037 # DEPENDENCYPART_GRANDPAR
(25,18),(18,23),-0.201718 # DEPENDENCYPART_GRANDPAR
(25,18),(18,24),-0.0428112 # DEPENDENCYPART_GRANDPAR
(25,18),(18,25),-0.880055 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,18),(18,27),0.0883548 # DEPENDENCYPART_GRANDPAR
(25,18),(18,29),-0.367781 # DEPENDENCYPART_GRANDPAR
(25,18),(18,30),-0.219932 # DEPENDENCYPART_GRANDPAR
(25,18),(18,31),-0.502084 # DEPENDENCYPART_GRANDPAR
(25,18),(18,32),-0.259427 # DEPENDENCYPART_GRANDPAR
(25,18),(18,35),-0.390234 # DEPENDENCYPART_GRANDPAR
(25,18),(18,36),-0.737715 # DEPENDENCYPART_GRANDPAR
(25,18),(18,37),-0.389347 # DEPENDENCYPART_GRANDPAR
(25,19),(19,20),-0.398645 # DEPENDENCYPART_GRANDPAR
(25,19),(19,21),-0.017235 # DEPENDENCYPART_GRANDPAR
(25,19),(19,22),-0.522808 # DEPENDENCYPART_GRANDPAR
(25,19),(19,23),-0.00821949 # DEPENDENCYPART_GRANDPAR
(25,19),(19,24),-0.221258 # DEPENDENCYPART_GRANDPAR
(25,19),(19,25),-1.23231 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,21),(21,15),-0.124661 # DEPENDENCYPART_GRANDPAR
(25,21),(21,16),-0.463158 # DEPENDENCYPART_GRANDPAR
(25,21),(21,17),-0.510858 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),-0.503654 # DEPENDENCYPART_GRANDPAR
(25,21),(21,22),-0.304036 # DEPENDENCYPART_GRANDPAR
(25,21),(21,23),-0.228045 # DEPENDENCYPART_GRANDPAR
(25,21),(21,24),-0.206864 # DEPENDENCYPART_GRANDPAR
(25,21),(21,25),-1.11841 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,21),(21,27),-0.173763 # DEPENDENCYPART_GRANDPAR
(25,21),(21,29),-0.639586 # DEPENDENCYPART_GRANDPAR
(25,21),(21,30),-0.424311 # DEPENDENCYPART_GRANDPAR
(25,21),(21,35),-0.652412 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),-0.534484 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-1.17957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,23),(23,27),-0.134421 # DEPENDENCYPART_GRANDPAR
(25,23),(23,28),-0.0141915 # DEPENDENCYPART_GRANDPAR
(25,23),(23,30),-0.488799 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.1209 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,27),-0.0619266 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),0.291315 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),-0.101945 # DEPENDENCYPART_GRANDPAR
(25,26),(26,30),0.372305 # DEPENDENCYPART_GRANDPAR
(25,27),(27,24),-0.726088 # DEPENDENCYPART_GRANDPAR
(25,27),(27,26),0.965108 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),0.426418 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),-0.0529076 # DEPENDENCYPART_GRANDPAR
(25,27),(27,30),-0.0744851 # DEPENDENCYPART_GRANDPAR
(25,27),(27,31),-0.482923 # DEPENDENCYPART_GRANDPAR
(25,27),(27,32),-0.0347793 # DEPENDENCYPART_GRANDPAR
(25,27),(27,33),-0.246731 # DEPENDENCYPART_GRANDPAR
(25,27),(27,34),-1.08918 # DEPENDENCYPART_GRANDPAR
(25,27),(27,35),-0.0947433 # DEPENDENCYPART_GRANDPAR
(25,27),(27,36),-0.759175 # DEPENDENCYPART_GRANDPAR
(25,27),(27,37),-0.434515 # DEPENDENCYPART_GRANDPAR
(25,28),(28,26),0.588894 # DEPENDENCYPART_GRANDPAR
(25,28),(28,27),0.286254 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),-0.328028 # DEPENDENCYPART_GRANDPAR
(25,28),(28,30),0.727793 # DEPENDENCYPART_GRANDPAR
(25,28),(28,31),-0.362861 # DEPENDENCYPART_GRANDPAR
(25,28),(28,32),-0.143907 # DEPENDENCYPART_GRANDPAR
(25,29),(29,24),-0.798278 # DEPENDENCYPART_GRANDPAR
(25,29),(29,26),0.921503 # DEPENDENCYPART_GRANDPAR
(25,29),(29,27),0.655401 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),0.305618 # DEPENDENCYPART_GRANDPAR
(25,29),(29,34),-1.08446 # DEPENDENCYPART_GRANDPAR
(25,30),(30,1),-0.849613 # DEPENDENCYPART_GRANDPAR
(25,30),(30,2),-0.949125 # DEPENDENCYPART_GRANDPAR
(25,30),(30,3),-0.422057 # DEPENDENCYPART_GRANDPAR
(25,30),(30,5),-0.831728 # DEPENDENCYPART_GRANDPAR
(25,30),(30,6),-0.378693 # DEPENDENCYPART_GRANDPAR
(25,30),(30,7),-0.652661 # DEPENDENCYPART_GRANDPAR
(25,30),(30,8),-0.516447 # DEPENDENCYPART_GRANDPAR
(25,30),(30,9),-0.889197 # DEPENDENCYPART_GRANDPAR
(25,30),(30,10),-0.553004 # DEPENDENCYPART_GRANDPAR
(25,30),(30,11),-0.966616 # DEPENDENCYPART_GRANDPAR
(25,30),(30,13),-0.844624 # DEPENDENCYPART_GRANDPAR
(25,30),(30,14),-0.809808 # DEPENDENCYPART_GRANDPAR
