# _root_ At Jefferies & Co. , J. Francis Palamara did n't reach the office until 5:30 a.m. , but then he had been up most of the night at home .
#goldHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,18,21,19,21,22,22,24,27,25,22,28,9,
#predictedHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,21,21,18,21,22,22,24,27,25,27,28,9,
(19,22),(22,16),-1.23704 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.767032 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),0.304521 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),0.054423 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.0714311 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.214999 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.139711 # DEPENDENCYPART_GRANDPAR
(19,22),(22,28),-0.0608685 # DEPENDENCYPART_GRANDPAR
(19,22),(22,29),-0.3289 # DEPENDENCYPART_GRANDPAR
(19,22),(22,30),-0.520264 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),0.143096 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.0682101 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.0432954 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),-0.0757341 # DEPENDENCYPART_GRANDPAR
(19,23),(23,28),0.00134284 # DEPENDENCYPART_GRANDPAR
(19,23),(23,29),-0.243175 # DEPENDENCYPART_GRANDPAR
(19,24),(24,20),0.27357 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.0188542 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.0332649 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.061583 # DEPENDENCYPART_GRANDPAR
(19,24),(24,28),0.0701333 # DEPENDENCYPART_GRANDPAR
(19,24),(24,29),-0.234515 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),-0.135735 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),-0.212132 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.111098 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),0.194735 # DEPENDENCYPART_GRANDPAR
(19,25),(25,28),0.13637 # DEPENDENCYPART_GRANDPAR
(19,25),(25,29),0.00745511 # DEPENDENCYPART_GRANDPAR
(19,27),(27,23),-0.0718925 # DEPENDENCYPART_GRANDPAR
(19,27),(27,24),-0.0118477 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),-0.0293293 # DEPENDENCYPART_GRANDPAR
(19,27),(27,28),0.00449035 # DEPENDENCYPART_GRANDPAR
(19,27),(27,29),-0.272827 # DEPENDENCYPART_GRANDPAR
(19,28),(28,25),-0.0839492 # DEPENDENCYPART_GRANDPAR
(19,28),(28,27),0.0176228 # DEPENDENCYPART_GRANDPAR
(19,28),(28,29),-0.138458 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.421646 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.25248 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.491523 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.648381 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-0.616642 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.627816 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-0.60771 # DEPENDENCYPART_GRANDPAR
(20,19),(19,27),-0.692793 # DEPENDENCYPART_GRANDPAR
(20,19),(19,28),-0.384319 # DEPENDENCYPART_GRANDPAR
(20,22),(22,1),-1.03786 # DEPENDENCYPART_GRANDPAR
(20,22),(22,9),-0.929068 # DEPENDENCYPART_GRANDPAR
(20,22),(22,14),-0.896183 # DEPENDENCYPART_GRANDPAR
(20,22),(22,16),-0.885903 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.855458 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.773787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,23),-0.146702 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.145416 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.299593 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.266849 # DEPENDENCYPART_GRANDPAR
(20,22),(22,28),-0.00168046 # DEPENDENCYPART_GRANDPAR
(20,22),(22,29),-0.325522 # DEPENDENCYPART_GRANDPAR
(20,22),(22,30),-0.302579 # DEPENDENCYPART_GRANDPAR
(21,1),(1,2),-0.631404 # DEPENDENCYPART_GRANDPAR
(21,1),(1,3),-0.45222 # DEPENDENCYPART_GRANDPAR
(21,1),(1,4),-0.718918 # DEPENDENCYPART_GRANDPAR
(21,1),(1,5),-0.719452 # DEPENDENCYPART_GRANDPAR
(21,1),(1,6),-0.538875 # DEPENDENCYPART_GRANDPAR
(21,1),(1,7),-0.571014 # DEPENDENCYPART_GRANDPAR
(21,1),(1,8),-0.523908 # DEPENDENCYPART_GRANDPAR
(21,1),(1,9),0.166731 # DEPENDENCYPART_GRANDPAR
(21,1),(1,11),-0.060462 # DEPENDENCYPART_GRANDPAR
(21,1),(1,17),-0.568129 # DEPENDENCYPART_GRANDPAR
(21,1),(1,18),-0.187581 # DEPENDENCYPART_GRANDPAR
(21,1),(1,30),-1.07036 # DEPENDENCYPART_GRANDPAR
(21,2),(2,1),-0.732271 # DEPENDENCYPART_GRANDPAR
(21,2),(2,3),-0.267799 # DEPENDENCYPART_GRANDPAR
(21,2),(2,4),-0.504631 # DEPENDENCYPART_GRANDPAR
(21,2),(2,5),-0.408414 # DEPENDENCYPART_GRANDPAR
(21,2),(2,6),-0.44041 # DEPENDENCYPART_GRANDPAR
(21,2),(2,7),-0.506819 # DEPENDENCYPART_GRANDPAR
(21,2),(2,8),-0.461725 # DEPENDENCYPART_GRANDPAR
(21,2),(2,9),0.0570403 # DEPENDENCYPART_GRANDPAR
(21,2),(2,10),-0.446828 # DEPENDENCYPART_GRANDPAR
(21,2),(2,11),-0.237888 # DEPENDENCYPART_GRANDPAR
(21,2),(2,13),-0.063947 # DEPENDENCYPART_GRANDPAR
(21,2),(2,16),-0.116657 # DEPENDENCYPART_GRANDPAR
(21,2),(2,17),-0.257091 # DEPENDENCYPART_GRANDPAR
(21,3),(3,1),-0.657348 # DEPENDENCYPART_GRANDPAR
(21,3),(3,2),-0.743184 # DEPENDENCYPART_GRANDPAR
(21,3),(3,4),-1.04247 # DEPENDENCYPART_GRANDPAR
(21,3),(3,5),-0.794273 # DEPENDENCYPART_GRANDPAR
(21,3),(3,6),-0.850998 # DEPENDENCYPART_GRANDPAR
(21,3),(3,7),-0.883733 # DEPENDENCYPART_GRANDPAR
(21,3),(3,8),-0.83604 # DEPENDENCYPART_GRANDPAR
(21,3),(3,9),-0.201503 # DEPENDENCYPART_GRANDPAR
(21,3),(3,10),-0.703667 # DEPENDENCYPART_GRANDPAR
(21,3),(3,11),-0.411319 # DEPENDENCYPART_GRANDPAR
(21,3),(3,13),-0.393217 # DEPENDENCYPART_GRANDPAR
(21,3),(3,14),-0.483085 # DEPENDENCYPART_GRANDPAR
(21,3),(3,16),-0.483654 # DEPENDENCYPART_GRANDPAR
(21,3),(3,17),-0.64295 # DEPENDENCYPART_GRANDPAR
(21,3),(3,18),-0.441023 # DEPENDENCYPART_GRANDPAR
(21,3),(3,21),-1.43405 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,7),(7,2),-0.673262 # DEPENDENCYPART_GRANDPAR
(21,7),(7,4),-0.646805 # DEPENDENCYPART_GRANDPAR
(21,7),(7,5),-0.778212 # DEPENDENCYPART_GRANDPAR
(21,7),(7,6),-0.590289 # DEPENDENCYPART_GRANDPAR
(21,7),(7,8),-0.481151 # DEPENDENCYPART_GRANDPAR
(21,7),(7,9),0.0417713 # DEPENDENCYPART_GRANDPAR
(21,7),(7,10),-0.4609 # DEPENDENCYPART_GRANDPAR
(21,7),(7,11),-0.25196 # DEPENDENCYPART_GRANDPAR
(21,7),(7,13),-0.081321 # DEPENDENCYPART_GRANDPAR
(21,7),(7,16),-0.134031 # DEPENDENCYPART_GRANDPAR
(21,8),(8,1),-0.730952 # DEPENDENCYPART_GRANDPAR
(21,8),(8,2),-0.65603 # DEPENDENCYPART_GRANDPAR
(21,8),(8,3),-0.670313 # DEPENDENCYPART_GRANDPAR
(21,8),(8,4),-0.629573 # DEPENDENCYPART_GRANDPAR
(21,8),(8,5),-0.800328 # DEPENDENCYPART_GRANDPAR
(21,8),(8,6),-0.573057 # DEPENDENCYPART_GRANDPAR
(21,8),(8,7),-0.588552 # DEPENDENCYPART_GRANDPAR
(21,8),(8,9),0.0450627 # DEPENDENCYPART_GRANDPAR
(21,8),(8,10),-0.458866 # DEPENDENCYPART_GRANDPAR
(21,8),(8,11),-0.249926 # DEPENDENCYPART_GRANDPAR
(21,8),(8,13),-0.0792701 # DEPENDENCYPART_GRANDPAR
(21,9),(9,1),-0.50213 # DEPENDENCYPART_GRANDPAR
(21,9),(9,2),-0.522152 # DEPENDENCYPART_GRANDPAR
(21,9),(9,3),-0.490084 # DEPENDENCYPART_GRANDPAR
(21,9),(9,4),-0.684915 # DEPENDENCYPART_GRANDPAR
(21,9),(9,5),-0.590279 # DEPENDENCYPART_GRANDPAR
(21,9),(9,6),-0.435452 # DEPENDENCYPART_GRANDPAR
(21,9),(9,7),-0.45794 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.414368 # DEPENDENCYPART_GRANDPAR
(21,9),(9,10),-0.61653 # DEPENDENCYPART_GRANDPAR
(21,9),(9,11),-0.323755 # DEPENDENCYPART_GRANDPAR
(21,9),(9,12),-0.325472 # DEPENDENCYPART_GRANDPAR
(21,9),(9,13),-0.145143 # DEPENDENCYPART_GRANDPAR
(21,9),(9,14),-0.264704 # DEPENDENCYPART_GRANDPAR
(21,9),(9,15),-0.40256 # DEPENDENCYPART_GRANDPAR
(21,9),(9,16),-0.256357 # DEPENDENCYPART_GRANDPAR
(21,9),(9,17),-0.619647 # DEPENDENCYPART_GRANDPAR
(21,9),(9,18),-0.551381 # DEPENDENCYPART_GRANDPAR
(21,9),(9,19),-0.162672 # DEPENDENCYPART_GRANDPAR
(21,9),(9,20),0.0929949 # DEPENDENCYPART_GRANDPAR
(21,9),(9,21),-1.36908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,9),(9,22),-0.478611 # DEPENDENCYPART_GRANDPAR
(21,9),(9,23),-0.528635 # DEPENDENCYPART_GRANDPAR
(21,9),(9,24),-0.608096 # DEPENDENCYPART_GRANDPAR
(21,9),(9,30),-0.933264 # DEPENDENCYPART_GRANDPAR
(21,10),(10,1),-0.735651 # DEPENDENCYPART_GRANDPAR
(21,10),(10,8),-0.657016 # DEPENDENCYPART_GRANDPAR
(21,10),(10,11),-0.164287 # DEPENDENCYPART_GRANDPAR
(21,10),(10,14),-0.0622623 # DEPENDENCYPART_GRANDPAR
(21,10),(10,15),-0.174983 # DEPENDENCYPART_GRANDPAR
(21,11),(11,1),-0.602172 # DEPENDENCYPART_GRANDPAR
(21,11),(11,2),-0.656898 # DEPENDENCYPART_GRANDPAR
(21,11),(11,5),-0.699113 # DEPENDENCYPART_GRANDPAR
(21,11),(11,7),-0.592684 # DEPENDENCYPART_GRANDPAR
(21,11),(11,8),-0.549113 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.0420629 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),-0.350691 # DEPENDENCYPART_GRANDPAR
(21,11),(11,12),-0.246607 # DEPENDENCYPART_GRANDPAR
(21,11),(11,13),-0.229309 # DEPENDENCYPART_GRANDPAR
(21,11),(11,14),-0.245406 # DEPENDENCYPART_GRANDPAR
(21,11),(11,15),-0.307622 # DEPENDENCYPART_GRANDPAR
(21,11),(11,16),-0.320132 # DEPENDENCYPART_GRANDPAR
(21,11),(11,17),-0.400015 # DEPENDENCYPART_GRANDPAR
(21,11),(11,18),-0.254983 # DEPENDENCYPART_GRANDPAR
(21,11),(11,19),-0.0199272 # DEPENDENCYPART_GRANDPAR
(21,11),(11,20),-0.0197382 # DEPENDENCYPART_GRANDPAR
(21,11),(11,21),-1.34232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,11),(11,22),-0.440931 # DEPENDENCYPART_GRANDPAR
(21,11),(11,23),-0.44792 # DEPENDENCYPART_GRANDPAR
(21,11),(11,24),-0.554553 # DEPENDENCYPART_GRANDPAR
(21,11),(11,25),-0.375833 # DEPENDENCYPART_GRANDPAR
(21,11),(11,27),-0.598669 # DEPENDENCYPART_GRANDPAR
(21,11),(11,28),-0.449077 # DEPENDENCYPART_GRANDPAR
(21,11),(11,30),-0.986102 # DEPENDENCYPART_GRANDPAR
(21,13),(13,10),-0.287212 # DEPENDENCYPART_GRANDPAR
(21,13),(13,11),-0.196545 # DEPENDENCYPART_GRANDPAR
(21,13),(13,12),0.166543 # DEPENDENCYPART_GRANDPAR
(21,13),(13,14),0.0420116 # DEPENDENCYPART_GRANDPAR
(21,13),(13,15),-0.109849 # DEPENDENCYPART_GRANDPAR
(21,13),(13,16),-0.032397 # DEPENDENCYPART_GRANDPAR
(21,13),(13,17),-0.0146886 # DEPENDENCYPART_GRANDPAR
(21,13),(13,18),-0.103504 # DEPENDENCYPART_GRANDPAR
(21,13),(13,19),0.0914627 # DEPENDENCYPART_GRANDPAR
(21,13),(13,21),-1.42169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,13),(13,22),-0.531531 # DEPENDENCYPART_GRANDPAR
(21,13),(13,25),-0.293524 # DEPENDENCYPART_GRANDPAR
(21,14),(14,10),-0.217068 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),0.0149763 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.194891 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.0985825 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),-0.442776 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),-0.16432 # DEPENDENCYPART_GRANDPAR
(21,14),(14,19),0.304152 # DEPENDENCYPART_GRANDPAR
(21,14),(14,21),-1.49763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,14),(14,22),-0.546301 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.184088 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.117287 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),0.00782892 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.135739 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.0359428 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),0.125862 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-1.39522 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,1),-0.644977 # DEPENDENCYPART_GRANDPAR
(21,16),(16,7),-0.493726 # DEPENDENCYPART_GRANDPAR
(21,16),(16,10),-0.325138 # DEPENDENCYPART_GRANDPAR
(21,16),(16,12),0.0569518 # DEPENDENCYPART_GRANDPAR
(21,16),(16,13),-0.102078 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.173141 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.264559 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.123201 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),-0.170423 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),0.0384868 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),0.0166469 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-1.42152 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,22),-0.531473 # DEPENDENCYPART_GRANDPAR
(21,16),(16,23),-0.603681 # DEPENDENCYPART_GRANDPAR
(21,16),(16,24),-0.622005 # DEPENDENCYPART_GRANDPAR
(21,16),(16,25),-0.293359 # DEPENDENCYPART_GRANDPAR
(21,16),(16,27),-0.757242 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.406917 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.330705 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.45138 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.537117 # DEPENDENCYPART_GRANDPAR
(21,18),(18,23),-0.600837 # DEPENDENCYPART_GRANDPAR
(21,18),(18,24),-0.638752 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),-0.43151 # DEPENDENCYPART_GRANDPAR
(21,18),(18,28),-0.549 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.502707 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.0763752 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.39064 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.509818 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.59195 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.610791 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.37511 # DEPENDENCYPART_GRANDPAR
(21,19),(19,27),-0.683775 # DEPENDENCYPART_GRANDPAR
(21,19),(19,28),-0.48432 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.304719 # DEPENDENCYPART_GRANDPAR
(21,20),(20,22),-0.536582 # DEPENDENCYPART_GRANDPAR
(21,22),(22,1),-0.71525 # DEPENDENCYPART_GRANDPAR
(21,22),(22,9),-0.393 # DEPENDENCYPART_GRANDPAR
(21,22),(22,14),-0.237232 # DEPENDENCYPART_GRANDPAR
(21,22),(22,16),-0.561438 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.372268 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.368713 # DEPENDENCYPART_GRANDPAR
(21,22),(22,23),0.0646719 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),0.165016 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.096629 # DEPENDENCYPART_GRANDPAR
(21,22),(22,27),0.186953 # DEPENDENCYPART_GRANDPAR
(21,22),(22,28),-0.154339 # DEPENDENCYPART_GRANDPAR
(21,22),(22,29),-0.234965 # DEPENDENCYPART_GRANDPAR
(21,22),(22,30),-0.649005 # DEPENDENCYPART_GRANDPAR
(21,23),(23,22),-0.113433 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.0249958 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.117436 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),-0.125148 # DEPENDENCYPART_GRANDPAR
(21,23),(23,28),-0.355019 # DEPENDENCYPART_GRANDPAR
(21,23),(23,29),-0.49731 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.479423 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.200949 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.180277 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.26142 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.342002 # DEPENDENCYPART_GRANDPAR
(21,24),(24,29),-0.63996 # DEPENDENCYPART_GRANDPAR
(21,25),(25,23),-0.128423 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.26501 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.76885 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),-0.200102 # DEPENDENCYPART_GRANDPAR
(21,25),(25,28),-0.419051 # DEPENDENCYPART_GRANDPAR
(21,25),(25,29),-0.561963 # DEPENDENCYPART_GRANDPAR
(21,27),(27,23),-0.230624 # DEPENDENCYPART_GRANDPAR
(21,27),(27,24),0.00893807 # DEPENDENCYPART_GRANDPAR
(21,27),(27,26),-0.663099 # DEPENDENCYPART_GRANDPAR
(21,27),(27,28),-0.352303 # DEPENDENCYPART_GRANDPAR
(21,27),(27,29),-0.597091 # DEPENDENCYPART_GRANDPAR
(21,28),(28,25),-0.19194 # DEPENDENCYPART_GRANDPAR
(21,28),(28,27),0.0316116 # DEPENDENCYPART_GRANDPAR
(21,28),(28,29),-0.351238 # DEPENDENCYPART_GRANDPAR
(21,29),(29,26),-0.717092 # DEPENDENCYPART_GRANDPAR
(21,29),(29,27),-0.140614 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),-0.27435 # DEPENDENCYPART_GRANDPAR
(22,1),(1,2),-0.48371 # DEPENDENCYPART_GRANDPAR
(22,1),(1,3),-0.0941627 # DEPENDENCYPART_GRANDPAR
(22,1),(1,4),-0.496794 # DEPENDENCYPART_GRANDPAR
(22,1),(1,5),-0.570347 # DEPENDENCYPART_GRANDPAR
(22,1),(1,6),-0.368042 # DEPENDENCYPART_GRANDPAR
(22,1),(1,7),-0.330515 # DEPENDENCYPART_GRANDPAR
(22,1),(1,8),-0.31231 # DEPENDENCYPART_GRANDPAR
(22,1),(1,9),-0.0278234 # DEPENDENCYPART_GRANDPAR
(22,1),(1,11),0.133857 # DEPENDENCYPART_GRANDPAR
(22,1),(1,17),-0.326325 # DEPENDENCYPART_GRANDPAR
(22,1),(1,18),0.269827 # DEPENDENCYPART_GRANDPAR
(22,1),(1,30),-0.701783 # DEPENDENCYPART_GRANDPAR
(22,9),(9,1),-0.762921 # DEPENDENCYPART_GRANDPAR
(22,9),(9,2),-0.368031 # DEPENDENCYPART_GRANDPAR
(22,9),(9,3),-0.326098 # DEPENDENCYPART_GRANDPAR
(22,9),(9,4),-0.400022 # DEPENDENCYPART_GRANDPAR
(22,9),(9,5),-0.560949 # DEPENDENCYPART_GRANDPAR
(22,9),(9,6),-0.254243 # DEPENDENCYPART_GRANDPAR
(22,9),(9,7),-0.214872 # DEPENDENCYPART_GRANDPAR
(22,9),(9,8),-0.196629 # DEPENDENCYPART_GRANDPAR
(22,9),(9,10),-0.0157708 # DEPENDENCYPART_GRANDPAR
(22,9),(9,11),0.0638346 # DEPENDENCYPART_GRANDPAR
(22,9),(9,12),0.00435304 # DEPENDENCYPART_GRANDPAR
(22,9),(9,13),-0.103679 # DEPENDENCYPART_GRANDPAR
(22,9),(9,14),0.0410218 # DEPENDENCYPART_GRANDPAR
(22,9),(9,15),-0.0228301 # DEPENDENCYPART_GRANDPAR
(22,9),(9,16),-0.0277944 # DEPENDENCYPART_GRANDPAR
(22,9),(9,17),-0.317376 # DEPENDENCYPART_GRANDPAR
(22,9),(9,18),0.0265366 # DEPENDENCYPART_GRANDPAR
(22,9),(9,19),0.040028 # DEPENDENCYPART_GRANDPAR
(22,9),(9,20),0.173775 # DEPENDENCYPART_GRANDPAR
(22,9),(9,21),-0.0810799 # DEPENDENCYPART_GRANDPAR
(22,9),(9,22),-1.15876 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,9),(9,23),0.0344539 # DEPENDENCYPART_GRANDPAR
(22,9),(9,24),-0.493007 # DEPENDENCYPART_GRANDPAR
(22,9),(9,30),-0.712828 # DEPENDENCYPART_GRANDPAR
(22,14),(14,10),0.228712 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),-0.0355318 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),-0.0590776 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),0.0190067 # DEPENDENCYPART_GRANDPAR
(22,14),(14,17),-0.229248 # DEPENDENCYPART_GRANDPAR
(22,14),(14,18),0.3103 # DEPENDENCYPART_GRANDPAR
(22,14),(14,19),0.316107 # DEPENDENCYPART_GRANDPAR
(22,14),(14,21),0.0671297 # DEPENDENCYPART_GRANDPAR
(22,14),(14,22),-1.09687 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,1),-0.853879 # DEPENDENCYPART_GRANDPAR
(22,16),(16,7),-0.207404 # DEPENDENCYPART_GRANDPAR
(22,16),(16,10),0.0759895 # DEPENDENCYPART_GRANDPAR
(22,16),(16,12),0.134629 # DEPENDENCYPART_GRANDPAR
(22,16),(16,13),-0.112705 # DEPENDENCYPART_GRANDPAR
(22,16),(16,14),-0.111623 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),-0.00280451 # DEPENDENCYPART_GRANDPAR
(22,16),(16,17),-0.161284 # DEPENDENCYPART_GRANDPAR
(22,16),(16,18),0.152389 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),0.0457665 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),-0.100958 # DEPENDENCYPART_GRANDPAR
(22,16),(16,21),0.0692633 # DEPENDENCYPART_GRANDPAR
(22,16),(16,22),-1.21825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,23),-0.0765123 # DEPENDENCYPART_GRANDPAR
(22,16),(16,24),-0.533003 # DEPENDENCYPART_GRANDPAR
(22,16),(16,25),-0.265744 # DEPENDENCYPART_GRANDPAR
(22,16),(16,27),-0.5249 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.0828594 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.0550989 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.0125314 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.16805 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.0206622 # DEPENDENCYPART_GRANDPAR
(22,19),(19,24),-0.488066 # DEPENDENCYPART_GRANDPAR
(22,19),(19,25),-0.207282 # DEPENDENCYPART_GRANDPAR
(22,19),(19,27),-0.429122 # DEPENDENCYPART_GRANDPAR
(22,19),(19,28),-0.0416602 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),0.0927858 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.16546 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,22),-0.694257 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),0.040978 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),0.251384 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),0.11724 # DEPENDENCYPART_GRANDPAR
(22,23),(23,28),0.346928 # DEPENDENCYPART_GRANDPAR
(22,23),(23,29),-0.373913 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-0.505579 # DEPENDENCYPART_GRANDPAR
(22,24),(24,23),0.451608 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),0.116347 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),0.0456498 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),0.249304 # DEPENDENCYPART_GRANDPAR
(22,24),(24,29),-0.450994 # DEPENDENCYPART_GRANDPAR
(22,25),(25,23),0.66066 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),-0.0589462 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),-0.778105 # DEPENDENCYPART_GRANDPAR
(22,25),(25,27),0.0373254 # DEPENDENCYPART_GRANDPAR
(22,25),(25,28),0.196821 # DEPENDENCYPART_GRANDPAR
(22,25),(25,29),-0.454425 # DEPENDENCYPART_GRANDPAR
(22,27),(27,23),0.367149 # DEPENDENCYPART_GRANDPAR
(22,27),(27,24),0.0550556 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),-0.544828 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),0.148252 # DEPENDENCYPART_GRANDPAR
(22,27),(27,29),-0.449907 # DEPENDENCYPART_GRANDPAR
(22,28),(28,25),-0.0214987 # DEPENDENCYPART_GRANDPAR
(22,28),(28,27),0.139834 # DEPENDENCYPART_GRANDPAR
