# _root_ New management at Kentucky Fried Chicken , a unit of PepsiCo Inc. , has fought back with new medium and large chicken sandwiches for the lunch crowd .
#goldHeads=2,14,2,6,6,3,6,9,6,9,10,11,6,0,14,15,15,23,23,19,20,23,17,23,27,27,24,14,
#predictedHeads=2,14,2,6,6,3,6,9,6,9,10,11,6,0,14,15,15,19,17,19,23,23,20,15,27,27,24,14,
(15,23),(23,3),-0.883567 # DEPENDENCYPART_GRANDPAR
(15,23),(23,11),-0.802497 # DEPENDENCYPART_GRANDPAR
(15,23),(23,15),-0.494003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,23),(23,16),0.107961 # DEPENDENCYPART_GRANDPAR
(15,23),(23,17),0.16335 # DEPENDENCYPART_GRANDPAR
(15,23),(23,18),0.0691482 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),-0.076686 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),0.0604959 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.212431 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),0.0295095 # DEPENDENCYPART_GRANDPAR
(15,23),(23,25),-0.810817 # DEPENDENCYPART_GRANDPAR
(15,23),(23,26),-0.249082 # DEPENDENCYPART_GRANDPAR
(15,23),(23,27),-0.109062 # DEPENDENCYPART_GRANDPAR
(15,23),(23,28),-0.316537 # DEPENDENCYPART_GRANDPAR
(15,24),(24,23),-0.110447 # DEPENDENCYPART_GRANDPAR
(15,24),(24,25),-0.85962 # DEPENDENCYPART_GRANDPAR
(15,24),(24,26),-0.157264 # DEPENDENCYPART_GRANDPAR
(15,24),(24,27),-0.020992 # DEPENDENCYPART_GRANDPAR
(15,27),(27,18),0.0579649 # DEPENDENCYPART_GRANDPAR
(15,27),(27,21),0.0786485 # DEPENDENCYPART_GRANDPAR
(15,27),(27,22),-0.192632 # DEPENDENCYPART_GRANDPAR
(15,27),(27,23),-0.187714 # DEPENDENCYPART_GRANDPAR
(15,27),(27,25),-0.719525 # DEPENDENCYPART_GRANDPAR
(15,27),(27,26),-0.341359 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.463884 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),0.116312 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.523613 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),-0.514875 # DEPENDENCYPART_GRANDPAR
(16,2),(2,6),-0.488241 # DEPENDENCYPART_GRANDPAR
(16,2),(2,7),-0.293312 # DEPENDENCYPART_GRANDPAR
(16,2),(2,9),-0.235282 # DEPENDENCYPART_GRANDPAR
(16,2),(2,10),0.381232 # DEPENDENCYPART_GRANDPAR
(16,2),(2,11),-0.384197 # DEPENDENCYPART_GRANDPAR
(16,2),(2,12),-0.382727 # DEPENDENCYPART_GRANDPAR
(16,2),(2,13),-0.293834 # DEPENDENCYPART_GRANDPAR
(16,2),(2,14),-0.0571839 # DEPENDENCYPART_GRANDPAR
(16,2),(2,15),-0.00330466 # DEPENDENCYPART_GRANDPAR
(16,2),(2,17),-0.539392 # DEPENDENCYPART_GRANDPAR
(16,2),(2,20),-0.728618 # DEPENDENCYPART_GRANDPAR
(16,2),(2,24),-0.71063 # DEPENDENCYPART_GRANDPAR
(16,2),(2,28),-1.21748 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),-0.373692 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),-0.245764 # DEPENDENCYPART_GRANDPAR
(16,3),(3,4),-0.778944 # DEPENDENCYPART_GRANDPAR
(16,3),(3,5),-0.772296 # DEPENDENCYPART_GRANDPAR
(16,3),(3,6),-0.745665 # DEPENDENCYPART_GRANDPAR
(16,3),(3,7),-0.507012 # DEPENDENCYPART_GRANDPAR
(16,3),(3,9),-0.383021 # DEPENDENCYPART_GRANDPAR
(16,3),(3,11),-0.638919 # DEPENDENCYPART_GRANDPAR
(16,3),(3,12),-0.647237 # DEPENDENCYPART_GRANDPAR
(16,3),(3,14),-0.151385 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),-0.546951 # DEPENDENCYPART_GRANDPAR
(16,15),(15,3),-0.0170603 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.780039 # DEPENDENCYPART_GRANDPAR
(16,15),(15,6),-0.753392 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),-0.395093 # DEPENDENCYPART_GRANDPAR
(16,15),(15,9),-0.448955 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.0391135 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.646657 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.638634 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.395615 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.355492 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.43075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.609529 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.483698 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.385249 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.646605 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-0.628641 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-0.76976 # DEPENDENCYPART_GRANDPAR
(16,15),(15,23),-0.635982 # DEPENDENCYPART_GRANDPAR
(16,15),(15,24),-0.812017 # DEPENDENCYPART_GRANDPAR
(16,15),(15,27),-0.605692 # DEPENDENCYPART_GRANDPAR
(16,15),(15,28),-1.19667 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-1.07011 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.22684 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.0274876 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.423104 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.217703 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.0175668 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),0.0487744 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),0.110568 # DEPENDENCYPART_GRANDPAR
(16,17),(17,24),-0.366822 # DEPENDENCYPART_GRANDPAR
(16,17),(17,27),0.212472 # DEPENDENCYPART_GRANDPAR
(16,17),(17,28),-0.671384 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.967915 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.0866451 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),0.0643891 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.279835 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-1.11504 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.635046 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-1.02149 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),-0.0119792 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.0284318 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.347136 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.185823 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.309963 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.207146 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.443123 # DEPENDENCYPART_GRANDPAR
(16,19),(19,27),-0.144007 # DEPENDENCYPART_GRANDPAR
(16,19),(19,28),-0.753748 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),0.1562 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.16385 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.150444 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),-0.187765 # DEPENDENCYPART_GRANDPAR
(16,20),(20,27),0.00688051 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.326976 # DEPENDENCYPART_GRANDPAR
(16,23),(23,1),-1.01557 # DEPENDENCYPART_GRANDPAR
(16,23),(23,3),-0.349385 # DEPENDENCYPART_GRANDPAR
(16,23),(23,11),-1.06291 # DEPENDENCYPART_GRANDPAR
(16,23),(23,15),-0.64555 # DEPENDENCYPART_GRANDPAR
(16,23),(23,16),-1.03696 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,23),(23,17),-0.0479179 # DEPENDENCYPART_GRANDPAR
(16,23),(23,18),0.148133 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),0.213381 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.0553089 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.169611 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.386778 # DEPENDENCYPART_GRANDPAR
(16,23),(23,25),-0.520639 # DEPENDENCYPART_GRANDPAR
(16,23),(23,26),-0.21454 # DEPENDENCYPART_GRANDPAR
(16,23),(23,27),-0.0813755 # DEPENDENCYPART_GRANDPAR
(16,23),(23,28),-0.731321 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),-0.18296 # DEPENDENCYPART_GRANDPAR
(16,24),(24,25),-0.465312 # DEPENDENCYPART_GRANDPAR
(16,24),(24,26),0.071348 # DEPENDENCYPART_GRANDPAR
(16,24),(24,27),0.200944 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.535865 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.641563 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.521065 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.539818 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.529495 # DEPENDENCYPART_GRANDPAR
(17,2),(2,7),-0.871394 # DEPENDENCYPART_GRANDPAR
(17,2),(2,9),-0.465038 # DEPENDENCYPART_GRANDPAR
(17,2),(2,10),-0.530878 # DEPENDENCYPART_GRANDPAR
(17,2),(2,11),-0.456358 # DEPENDENCYPART_GRANDPAR
(17,2),(2,12),-0.491733 # DEPENDENCYPART_GRANDPAR
(17,2),(2,13),-0.87254 # DEPENDENCYPART_GRANDPAR
(17,2),(2,14),-0.210717 # DEPENDENCYPART_GRANDPAR
(17,2),(2,15),-0.336656 # DEPENDENCYPART_GRANDPAR
(17,2),(2,17),-1.25233 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,2),(2,20),-0.417015 # DEPENDENCYPART_GRANDPAR
(17,2),(2,24),-0.658512 # DEPENDENCYPART_GRANDPAR
(17,2),(2,28),-1.63051 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-1.10633 # DEPENDENCYPART_GRANDPAR
(17,16),(16,3),-0.473077 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.755337 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.29093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.235228 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),0.0773206 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.347879 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-1.15777 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.863632 # DEPENDENCYPART_GRANDPAR
(17,16),(16,24),-0.748881 # DEPENDENCYPART_GRANDPAR
(17,16),(16,28),-1.61064 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.929826 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.63548 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),0.90082 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.342909 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-1.51984 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-1.19836 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-1.03689 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.691073 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.648835 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.344333 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.387813 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),0.073915 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.058957 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),0.139333 # DEPENDENCYPART_GRANDPAR
(17,19),(19,27),-0.106619 # DEPENDENCYPART_GRANDPAR
(17,19),(19,28),-0.954963 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.496765 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.394763 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.590315 # DEPENDENCYPART_GRANDPAR
(17,20),(20,24),0.328677 # DEPENDENCYPART_GRANDPAR
(17,20),(20,27),-0.570498 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.0573758 # DEPENDENCYPART_GRANDPAR
(17,22),(22,18),0.655686 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.283678 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),0.118809 # DEPENDENCYPART_GRANDPAR
(17,22),(22,27),-0.123249 # DEPENDENCYPART_GRANDPAR
(17,23),(23,1),-1.32638 # DEPENDENCYPART_GRANDPAR
(17,23),(23,3),-1.26511 # DEPENDENCYPART_GRANDPAR
(17,23),(23,11),-1.5007 # DEPENDENCYPART_GRANDPAR
(17,23),(23,15),-1.24914 # DEPENDENCYPART_GRANDPAR
(17,23),(23,16),-1.04962 # DEPENDENCYPART_GRANDPAR
(17,23),(23,17),-0.743197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,23),(23,18),0.737306 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),1.06375 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),-0.30906 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.128821 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),0.0329622 # DEPENDENCYPART_GRANDPAR
(17,23),(23,25),-0.501142 # DEPENDENCYPART_GRANDPAR
(17,23),(23,26),-0.650831 # DEPENDENCYPART_GRANDPAR
(17,23),(23,27),-0.220804 # DEPENDENCYPART_GRANDPAR
(17,23),(23,28),-1.13683 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),0.220089 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),-0.606201 # DEPENDENCYPART_GRANDPAR
(17,24),(24,26),-0.49305 # DEPENDENCYPART_GRANDPAR
(17,24),(24,27),-0.0683573 # DEPENDENCYPART_GRANDPAR
(17,27),(27,18),0.646175 # DEPENDENCYPART_GRANDPAR
(17,27),(27,21),-0.300616 # DEPENDENCYPART_GRANDPAR
(17,27),(27,22),0.140811 # DEPENDENCYPART_GRANDPAR
(17,27),(27,23),0.109437 # DEPENDENCYPART_GRANDPAR
(17,27),(27,25),-0.688395 # DEPENDENCYPART_GRANDPAR
(17,27),(27,26),-0.484764 # DEPENDENCYPART_GRANDPAR
(18,16),(16,2),-0.415161 # DEPENDENCYPART_GRANDPAR
(18,16),(16,3),-0.53394 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.274551 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.139412 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.74191 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.562634 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.676867 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.875612 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-0.837349 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-0.742428 # DEPENDENCYPART_GRANDPAR
(18,16),(16,28),-1.21878 # DEPENDENCYPART_GRANDPAR
(18,17),(17,2),-0.136259 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.4684 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.69866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.59155 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.67077 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.832358 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.937483 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.854066 # DEPENDENCYPART_GRANDPAR
(18,17),(17,24),-0.691611 # DEPENDENCYPART_GRANDPAR
(18,17),(17,27),-1.09725 # DEPENDENCYPART_GRANDPAR
(18,17),(17,28),-1.19965 # DEPENDENCYPART_GRANDPAR
(18,19),(19,11),-1.17412 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.810988 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.957347 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.743906 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.32667 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),0.0205327 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.220088 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.291883 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.223985 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.313746 # DEPENDENCYPART_GRANDPAR
(18,19),(19,27),-0.450122 # DEPENDENCYPART_GRANDPAR
(18,19),(19,28),-0.666483 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.240772 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.294547 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.198743 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.288179 # DEPENDENCYPART_GRANDPAR
(18,20),(20,27),-0.448004 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-0.658855 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.653365 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.50656 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.634711 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),-0.63686 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.242006 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.361155 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),-0.245692 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),-0.35009 # DEPENDENCYPART_GRANDPAR
(19,11),(11,18),-0.192042 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-1.40475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,20),-0.450667 # DEPENDENCYPART_GRANDPAR
(19,11),(11,21),-0.601869 # DEPENDENCYPART_GRANDPAR
(19,11),(11,23),-0.427214 # DEPENDENCYPART_GRANDPAR
(19,11),(11,28),-1.25874 # DEPENDENCYPART_GRANDPAR
(19,15),(15,2),-0.791739 # DEPENDENCYPART_GRANDPAR
(19,15),(15,3),-0.73026 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),-0.803196 # DEPENDENCYPART_GRANDPAR
(19,15),(15,6),-0.61672 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),-1.07809 # DEPENDENCYPART_GRANDPAR
(19,15),(15,9),-0.569156 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.484693 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.616845 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.665296 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.649904 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.451981 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.204416 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.431023 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),-0.383232 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.35904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,20),-0.421989 # DEPENDENCYPART_GRANDPAR
(19,15),(15,21),-0.588956 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.79896 # DEPENDENCYPART_GRANDPAR
(19,15),(15,23),-0.44535 # DEPENDENCYPART_GRANDPAR
(19,15),(15,24),-0.802763 # DEPENDENCYPART_GRANDPAR
(19,15),(15,27),-0.651277 # DEPENDENCYPART_GRANDPAR
(19,15),(15,28),-1.28043 # DEPENDENCYPART_GRANDPAR
(19,16),(16,2),-0.660985 # DEPENDENCYPART_GRANDPAR
(19,16),(16,3),-0.773739 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.330976 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.31467 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.0905378 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.35462 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.404923 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-0.594973 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.413564 # DEPENDENCYPART_GRANDPAR
(19,16),(16,24),-0.714427 # DEPENDENCYPART_GRANDPAR
(19,16),(16,28),-1.23984 # DEPENDENCYPART_GRANDPAR
(19,17),(17,2),-0.681506 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.341671 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.319886 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.42224 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.434656 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.586768 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.862163 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-0.467 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-0.687489 # DEPENDENCYPART_GRANDPAR
(19,17),(17,27),-0.714545 # DEPENDENCYPART_GRANDPAR
(19,17),(17,28),-1.25411 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.326001 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.183117 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.38223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.508539 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),0.0755119 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.241993 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),0.398204 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.14034 # DEPENDENCYPART_GRANDPAR
(19,20),(20,27),0.383987 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.108734 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-0.923063 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.0510935 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),0.02099 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.0288203 # DEPENDENCYPART_GRANDPAR
(19,23),(23,1),-1.39614 # DEPENDENCYPART_GRANDPAR
(19,23),(23,3),-1.53365 # DEPENDENCYPART_GRANDPAR
(19,23),(23,11),-1.35572 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-0.915737 # DEPENDENCYPART_GRANDPAR
(19,23),(23,16),-0.802117 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-1.03612 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.908522 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.764352 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,21),0.0469556 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.202727 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.0211289 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.331439 # DEPENDENCYPART_GRANDPAR
(19,23),(23,26),-0.292464 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),-0.040681 # DEPENDENCYPART_GRANDPAR
(19,23),(23,28),-0.836446 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.14883 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.345879 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.156675 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),0.0772802 # DEPENDENCYPART_GRANDPAR
(19,27),(27,18),-0.923063 # DEPENDENCYPART_GRANDPAR
(19,27),(27,21),0.0462156 # DEPENDENCYPART_GRANDPAR
(19,27),(27,22),-0.129142 # DEPENDENCYPART_GRANDPAR
(19,27),(27,23),0.152687 # DEPENDENCYPART_GRANDPAR
(19,27),(27,25),-0.23423 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),-0.268139 # DEPENDENCYPART_GRANDPAR
(20,21),(21,22),0.571235 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-1.05081 # DEPENDENCYPART_GRANDPAR
(20,22),(22,21),1.34758 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.056001 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.0297177 # DEPENDENCYPART_GRANDPAR
(20,23),(23,1),-1.30594 # DEPENDENCYPART_GRANDPAR
(20,23),(23,3),-1.08794 # DEPENDENCYPART_GRANDPAR
(20,23),(23,11),-0.842179 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-0.496103 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-0.874414 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-0.511776 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-1.09501 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.767548 # DEPENDENCYPART_GRANDPAR
(20,23),(23,21),1.27454 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),0.963753 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.257949 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),-0.67057 # DEPENDENCYPART_GRANDPAR
(20,23),(23,26),-0.309461 # DEPENDENCYPART_GRANDPAR
(20,23),(23,27),-0.0559115 # DEPENDENCYPART_GRANDPAR
(20,23),(23,28),-1.37552 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),0.469149 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.662564 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),-0.100001 # DEPENDENCYPART_GRANDPAR
(20,24),(24,27),0.148214 # DEPENDENCYPART_GRANDPAR
(20,27),(27,18),-1.05081 # DEPENDENCYPART_GRANDPAR
(20,27),(27,21),1.35014 # DEPENDENCYPART_GRANDPAR
(20,27),(27,22),0.972192 # DEPENDENCYPART_GRANDPAR
(20,27),(27,23),0.745287 # DEPENDENCYPART_GRANDPAR
(20,27),(27,25),-0.511466 # DEPENDENCYPART_GRANDPAR
(20,27),(27,26),-0.0482109 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-1.44403 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-1.12187 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,24),-0.231495 # DEPENDENCYPART_GRANDPAR
(21,22),(22,27),-0.536265 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.645502 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.362093 # DEPENDENCYPART_GRANDPAR
