# _root_ At Shearson Lehman , executives created potential new commercials Friday night and throughout the weekend , then had to regroup yesterday afternoon .
#goldHeads=6,3,1,6,6,0,9,9,6,11,6,11,12,15,13,6,18,6,18,19,22,20,6,
#predictedHeads=6,3,1,6,6,0,9,9,6,11,6,6,12,15,13,18,18,12,18,19,22,20,6,
(11,15),(15,13),-0.184683 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.342563 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),0.0280658 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.387952 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.324194 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.406433 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.465891 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),0.0370377 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.243152 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.264204 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.317726 # DEPENDENCYPART_GRANDPAR
(11,18),(18,1),-0.997666 # DEPENDENCYPART_GRANDPAR
(11,18),(18,2),-1.02718 # DEPENDENCYPART_GRANDPAR
(11,18),(18,3),-0.83996 # DEPENDENCYPART_GRANDPAR
(11,18),(18,4),-0.994002 # DEPENDENCYPART_GRANDPAR
(11,18),(18,5),-0.809502 # DEPENDENCYPART_GRANDPAR
(11,18),(18,6),-0.702986 # DEPENDENCYPART_GRANDPAR
(11,18),(18,7),-0.824162 # DEPENDENCYPART_GRANDPAR
(11,18),(18,8),-0.869218 # DEPENDENCYPART_GRANDPAR
(11,18),(18,9),-0.831828 # DEPENDENCYPART_GRANDPAR
(11,18),(18,10),-0.732129 # DEPENDENCYPART_GRANDPAR
(11,18),(18,11),-0.753985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,18),(18,12),0.186347 # DEPENDENCYPART_GRANDPAR
(11,18),(18,13),-0.133841 # DEPENDENCYPART_GRANDPAR
(11,18),(18,14),-0.526722 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),-0.0642347 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.0884085 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.25598 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.369414 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.134836 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.645264 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.347442 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),-1.02317 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.371362 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),0.0524803 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-0.908459 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.422781 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.242907 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.299984 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.217495 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.28567 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),0.553659 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),-0.424703 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.204473 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.128302 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.548902 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.291639 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.481994 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.385505 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.355758 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.264219 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.0197177 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.3798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),0.543334 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.774305 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.45222 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.712028 # DEPENDENCYPART_GRANDPAR
(12,11),(11,18),-0.471391 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-0.832946 # DEPENDENCYPART_GRANDPAR
(12,11),(11,23),-1.7597 # DEPENDENCYPART_GRANDPAR
(12,13),(13,14),-0.525468 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.00603664 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.0901827 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.136226 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.150346 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.476268 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.193562 # DEPENDENCYPART_GRANDPAR
(12,13),(13,23),-1.3776 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.805787 # DEPENDENCYPART_GRANDPAR
(12,15),(15,13),1.10906 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.278959 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.190556 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.146581 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.146392 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.356812 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.242753 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),0.0474744 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),0.471511 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.115286 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.0367039 # DEPENDENCYPART_GRANDPAR
(12,18),(18,1),-0.892195 # DEPENDENCYPART_GRANDPAR
(12,18),(18,2),-0.864445 # DEPENDENCYPART_GRANDPAR
(12,18),(18,3),-0.790888 # DEPENDENCYPART_GRANDPAR
(12,18),(18,4),-0.996461 # DEPENDENCYPART_GRANDPAR
(12,18),(18,5),-0.749729 # DEPENDENCYPART_GRANDPAR
(12,18),(18,6),-0.745089 # DEPENDENCYPART_GRANDPAR
(12,18),(18,7),-0.915955 # DEPENDENCYPART_GRANDPAR
(12,18),(18,8),-0.904811 # DEPENDENCYPART_GRANDPAR
(12,18),(18,9),-0.713948 # DEPENDENCYPART_GRANDPAR
(12,18),(18,10),-0.644992 # DEPENDENCYPART_GRANDPAR
(12,18),(18,11),-0.598166 # DEPENDENCYPART_GRANDPAR
(12,18),(18,12),-0.903644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,18),(18,13),1.29815 # DEPENDENCYPART_GRANDPAR
(12,18),(18,14),-0.595374 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),0.0492 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),0.228349 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.198209 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.189751 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.211089 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.21525 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),-0.0156817 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),-1.29807 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.134283 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.116197 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.501714 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.127997 # DEPENDENCYPART_GRANDPAR
(12,22),(22,7),-1.03829 # DEPENDENCYPART_GRANDPAR
(12,22),(22,14),-0.327422 # DEPENDENCYPART_GRANDPAR
(12,22),(22,15),0.170315 # DEPENDENCYPART_GRANDPAR
(12,22),(22,17),-0.12646 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),-0.384956 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),-0.345607 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.21 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-1.0989 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-1.79297 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.749586 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.431115 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.159254 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.163932 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.0676445 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.206099 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.424271 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.854505 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.140153 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.436843 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.595882 # DEPENDENCYPART_GRANDPAR
(13,18),(18,1),-1.52149 # DEPENDENCYPART_GRANDPAR
(13,18),(18,2),-1.71339 # DEPENDENCYPART_GRANDPAR
(13,18),(18,3),-1.74047 # DEPENDENCYPART_GRANDPAR
(13,18),(18,4),-1.94443 # DEPENDENCYPART_GRANDPAR
(13,18),(18,5),-1.68144 # DEPENDENCYPART_GRANDPAR
(13,18),(18,6),-1.42184 # DEPENDENCYPART_GRANDPAR
(13,18),(18,7),-1.50451 # DEPENDENCYPART_GRANDPAR
(13,18),(18,8),-1.58813 # DEPENDENCYPART_GRANDPAR
(13,18),(18,9),-1.67996 # DEPENDENCYPART_GRANDPAR
(13,18),(18,10),-1.64218 # DEPENDENCYPART_GRANDPAR
(13,18),(18,11),-1.58782 # DEPENDENCYPART_GRANDPAR
(13,18),(18,12),-1.07994 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-0.751253 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),0.0278651 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.764828 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),-0.238035 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.334144 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.294156 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.391265 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.622149 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.226877 # DEPENDENCYPART_GRANDPAR
(13,18),(18,23),-1.28246 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.289872 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),-0.255672 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.962871 # DEPENDENCYPART_GRANDPAR
(13,19),(19,22),-0.420764 # DEPENDENCYPART_GRANDPAR
(13,22),(22,7),-1.612 # DEPENDENCYPART_GRANDPAR
(13,22),(22,14),0.283491 # DEPENDENCYPART_GRANDPAR
(13,22),(22,15),0.78579 # DEPENDENCYPART_GRANDPAR
(13,22),(22,17),-0.243601 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),-0.357007 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.567272 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.967349 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-1.05176 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.485225 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.546674 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.368657 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.127557 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),0.0213638 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.059304 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.50579 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.799072 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.621522 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.716927 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.775289 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-1.02344 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-1.16228 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.752605 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,18),-0.0923126 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.0925106 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.235441 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-1.17692 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-1.233 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-1.13782 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-1.02736 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.798998 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-0.89412 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-0.983535 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.977927 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-0.843807 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-1.02654 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.598978 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.804404 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.816753 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.550811 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.825103 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.222228 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.124717 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.183383 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.217072 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.322022 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.238052 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.848097 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.243446 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.107858 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.622064 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.350238 # DEPENDENCYPART_GRANDPAR
(15,22),(22,7),-1.09222 # DEPENDENCYPART_GRANDPAR
(15,22),(22,14),-0.796724 # DEPENDENCYPART_GRANDPAR
(15,22),(22,15),-0.801565 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,22),(22,17),-0.0491781 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),-0.259838 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.256058 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.464578 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.709112 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.690961 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.0699112 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.873361 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.174606 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.41658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.401492 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.608024 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.723697 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-0.535197 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-1.17378 # DEPENDENCYPART_GRANDPAR
(17,18),(18,3),-1.1782 # DEPENDENCYPART_GRANDPAR
(17,18),(18,4),-0.766943 # DEPENDENCYPART_GRANDPAR
(17,18),(18,5),-0.824558 # DEPENDENCYPART_GRANDPAR
(17,18),(18,6),-0.895277 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-0.903517 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-0.89174 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.738682 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-1.07028 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.85563 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.606384 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.49283 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-1.1409 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.743154 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.677058 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.922317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.0727492 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.174722 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.00966839 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),0.0114125 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.394178 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.974815 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,20),-0.349304 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.213004 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.071407 # DEPENDENCYPART_GRANDPAR
(17,22),(22,7),-0.943434 # DEPENDENCYPART_GRANDPAR
(17,22),(22,14),-1.31896 # DEPENDENCYPART_GRANDPAR
(17,22),(22,15),-0.870778 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.951958 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,19),-0.0824288 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.393546 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.0644795 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.434483 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.282164 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.286303 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),-0.54245 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.257821 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),0.06712 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),-0.228259 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),-0.0968329 # DEPENDENCYPART_GRANDPAR
(18,1),(1,11),0.0644417 # DEPENDENCYPART_GRANDPAR
(18,1),(1,12),-0.244977 # DEPENDENCYPART_GRANDPAR
(18,1),(1,23),-1.11211 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.794404 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.218141 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.244787 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.261548 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.0191977 # DEPENDENCYPART_GRANDPAR
(18,3),(3,1),-0.797541 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),-0.330436 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),-0.301815 # DEPENDENCYPART_GRANDPAR
(18,3),(3,5),-0.283279 # DEPENDENCYPART_GRANDPAR
(18,3),(3,6),-0.0538544 # DEPENDENCYPART_GRANDPAR
(18,3),(3,7),-0.0732906 # DEPENDENCYPART_GRANDPAR
(18,3),(3,8),0.0103012 # DEPENDENCYPART_GRANDPAR
(18,3),(3,9),-0.135784 # DEPENDENCYPART_GRANDPAR
(18,3),(3,10),-0.187788 # DEPENDENCYPART_GRANDPAR
(18,3),(3,11),-0.0820674 # DEPENDENCYPART_GRANDPAR
(18,3),(3,12),0.0359937 # DEPENDENCYPART_GRANDPAR
(18,3),(3,15),0.149793 # DEPENDENCYPART_GRANDPAR
(18,3),(3,16),0.341077 # DEPENDENCYPART_GRANDPAR
(18,3),(3,18),-1.3249 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,3),(3,23),-1.16294 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-0.804579 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),-0.22601 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.226125 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.499894 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),0.110224 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),0.04538 # DEPENDENCYPART_GRANDPAR
(18,5),(5,8),0.139709 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),-0.103794 # DEPENDENCYPART_GRANDPAR
(18,5),(5,10),-0.179251 # DEPENDENCYPART_GRANDPAR
(18,5),(5,11),-0.0630182 # DEPENDENCYPART_GRANDPAR
(18,5),(5,12),-0.2254 # DEPENDENCYPART_GRANDPAR
(18,5),(5,13),-0.0394986 # DEPENDENCYPART_GRANDPAR
(18,5),(5,16),0.428561 # DEPENDENCYPART_GRANDPAR
(18,5),(5,18),-1.22521 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,5),(5,23),-1.07347 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),-0.550648 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),-0.227788 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.221653 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.40788 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-0.182278 # DEPENDENCYPART_GRANDPAR
(18,6),(6,7),-0.295323 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),-0.253749 # DEPENDENCYPART_GRANDPAR
(18,6),(6,9),-0.309528 # DEPENDENCYPART_GRANDPAR
(18,6),(6,10),-0.300115 # DEPENDENCYPART_GRANDPAR
(18,6),(6,11),-0.182899 # DEPENDENCYPART_GRANDPAR
(18,6),(6,12),-0.454974 # DEPENDENCYPART_GRANDPAR
(18,6),(6,13),-0.218263 # DEPENDENCYPART_GRANDPAR
(18,6),(6,15),0.0143455 # DEPENDENCYPART_GRANDPAR
(18,6),(6,16),-0.00868705 # DEPENDENCYPART_GRANDPAR
(18,6),(6,17),-0.185001 # DEPENDENCYPART_GRANDPAR
(18,6),(6,18),-1.17808 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,6),(6,19),0.0354271 # DEPENDENCYPART_GRANDPAR
(18,6),(6,21),-0.630651 # DEPENDENCYPART_GRANDPAR
(18,6),(6,22),-0.344604 # DEPENDENCYPART_GRANDPAR
(18,6),(6,23),-0.942763 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.281892 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),-0.396992 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.132953 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.133425 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),-0.117185 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),-0.23942 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),-0.00598826 # DEPENDENCYPART_GRANDPAR
(18,7),(7,12),-0.0108451 # DEPENDENCYPART_GRANDPAR
(18,7),(7,13),-0.0143631 # DEPENDENCYPART_GRANDPAR
(18,8),(8,1),-0.666413 # DEPENDENCYPART_GRANDPAR
(18,8),(8,3),-0.345683 # DEPENDENCYPART_GRANDPAR
(18,8),(8,4),-0.540709 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.414626 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.146172 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.152182 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),-0.129824 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.273708 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.018981 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),0.00670335 # DEPENDENCYPART_GRANDPAR
(18,9),(9,1),-0.792283 # DEPENDENCYPART_GRANDPAR
(18,9),(9,2),-0.274117 # DEPENDENCYPART_GRANDPAR
(18,9),(9,3),-0.274231 # DEPENDENCYPART_GRANDPAR
(18,9),(9,4),-0.511714 # DEPENDENCYPART_GRANDPAR
(18,9),(9,5),-0.320741 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),-0.184462 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),-0.084843 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.0304513 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.16736 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.0671177 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),-0.208818 # DEPENDENCYPART_GRANDPAR
(18,9),(9,13),-0.0319158 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),0.150453 # DEPENDENCYPART_GRANDPAR
(18,9),(9,16),0.418599 # DEPENDENCYPART_GRANDPAR
(18,9),(9,17),0.0370648 # DEPENDENCYPART_GRANDPAR
(18,9),(9,18),-1.22317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,19),0.136897 # DEPENDENCYPART_GRANDPAR
(18,9),(9,23),-1.07133 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.361098 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.355523 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.399178 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),-0.0663048 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),-0.241192 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),-0.706993 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.205372 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-0.203492 # DEPENDENCYPART_GRANDPAR
(18,11),(11,4),-0.363102 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-0.308671 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.124912 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.0262093 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),0.0805502 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.135467 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.14895 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.0357781 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),0.0399676 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),0.186948 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),0.554917 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),0.0378675 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.24707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,19),0.0599329 # DEPENDENCYPART_GRANDPAR
(18,11),(11,23),-1.12336 # DEPENDENCYPART_GRANDPAR
