# _root_ The average discount rate on new three-month Treasury bills was 7.37 % , the lowest since the average of 7.36 % at the auction on Oct. 17 , 1988 .
#goldHeads=4,4,4,10,4,9,9,9,5,0,12,10,12,15,12,15,18,16,18,21,19,18,24,22,24,25,26,26,26,10,
#predictedHeads=4,4,4,10,4,9,9,9,5,0,12,10,12,15,12,15,18,16,18,21,19,18,24,22,24,25,26,26,26,10,
(16,18),(18,26),0.36767 # DEPENDENCYPART_GRANDPAR
(16,18),(18,28),-0.244676 # DEPENDENCYPART_GRANDPAR
(16,18),(18,30),-1.01716 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-1.13792 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.325535 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.085108 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.0380382 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.334691 # DEPENDENCYPART_GRANDPAR
(16,19),(19,25),0.0164245 # DEPENDENCYPART_GRANDPAR
(16,19),(19,26),0.13613 # DEPENDENCYPART_GRANDPAR
(16,19),(19,29),-0.722995 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),0.00173297 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.0406259 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),0.241411 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),-0.239024 # DEPENDENCYPART_GRANDPAR
(16,20),(20,26),0.300761 # DEPENDENCYPART_GRANDPAR
(16,21),(21,11),-1.20248 # DEPENDENCYPART_GRANDPAR
(16,21),(21,14),-1.39008 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.521367 # DEPENDENCYPART_GRANDPAR
(16,21),(21,17),-0.0327882 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),1.09198 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.136437 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.378059 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),0.201898 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.0791054 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),0.392342 # DEPENDENCYPART_GRANDPAR
(16,21),(21,26),0.317679 # DEPENDENCYPART_GRANDPAR
(16,21),(21,28),-0.246668 # DEPENDENCYPART_GRANDPAR
(16,21),(21,29),-0.594124 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),-0.359421 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.412746 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),0.336833 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.418124 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.081539 # DEPENDENCYPART_GRANDPAR
(16,22),(22,25),0.125638 # DEPENDENCYPART_GRANDPAR
(16,22),(22,26),0.299683 # DEPENDENCYPART_GRANDPAR
(16,22),(22,27),-0.563242 # DEPENDENCYPART_GRANDPAR
(16,22),(22,28),-0.231763 # DEPENDENCYPART_GRANDPAR
(16,22),(22,29),-0.662415 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),-0.0608899 # DEPENDENCYPART_GRANDPAR
(16,25),(25,26),0.30952 # DEPENDENCYPART_GRANDPAR
(16,25),(25,27),-0.609081 # DEPENDENCYPART_GRANDPAR
(16,25),(25,28),-0.236061 # DEPENDENCYPART_GRANDPAR
(16,25),(25,29),-0.70758 # DEPENDENCYPART_GRANDPAR
(16,29),(29,27),-0.405417 # DEPENDENCYPART_GRANDPAR
(16,29),(29,28),0.249525 # DEPENDENCYPART_GRANDPAR
(16,29),(29,30),-1.09474 # DEPENDENCYPART_GRANDPAR
(16,30),(30,29),-0.874782 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.166466 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.846765 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.205313 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.3865 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,4),-0.454748 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.542702 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.41011 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.0801222 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.908692 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.504754 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.191788 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.33658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.893293 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-1.11386 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.648463 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.893807 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-0.514765 # DEPENDENCYPART_GRANDPAR
(18,15),(15,25),-0.645838 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.0357502 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.370951 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.022972 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.135594 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.43571 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.843072 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-1.13658 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.754058 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.839416 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-0.592025 # DEPENDENCYPART_GRANDPAR
(18,16),(16,29),-1.17346 # DEPENDENCYPART_GRANDPAR
(18,16),(16,30),-1.36297 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.871997 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),-0.275101 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.138607 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.221739 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),0.257119 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.0641261 # DEPENDENCYPART_GRANDPAR
(18,19),(19,26),-0.503354 # DEPENDENCYPART_GRANDPAR
(18,19),(19,29),-0.252391 # DEPENDENCYPART_GRANDPAR
(18,20),(20,19),-0.170847 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.2474 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.127293 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.0219933 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.556798 # DEPENDENCYPART_GRANDPAR
(18,21),(21,11),-1.53724 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-1.12946 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.544667 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.89502 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.648487 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.0960057 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.449856 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.0570303 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),0.250619 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),0.0816423 # DEPENDENCYPART_GRANDPAR
(18,21),(21,26),-0.573181 # DEPENDENCYPART_GRANDPAR
(18,21),(21,28),-0.108233 # DEPENDENCYPART_GRANDPAR
(18,21),(21,29),-0.38889 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),-0.417602 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.806561 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.0922357 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.468955 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),0.0316023 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.154874 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.423675 # DEPENDENCYPART_GRANDPAR
(18,22),(22,27),-0.264392 # DEPENDENCYPART_GRANDPAR
(18,22),(22,28),-0.381149 # DEPENDENCYPART_GRANDPAR
(18,22),(22,29),-0.455277 # DEPENDENCYPART_GRANDPAR
(18,24),(24,19),-0.0505509 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),-0.595819 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.122331 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),-0.184027 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.257697 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),0.0074935 # DEPENDENCYPART_GRANDPAR
(18,24),(24,26),-0.662635 # DEPENDENCYPART_GRANDPAR
(18,24),(24,27),-0.539535 # DEPENDENCYPART_GRANDPAR
(18,24),(24,28),-0.225042 # DEPENDENCYPART_GRANDPAR
(18,24),(24,29),-0.821973 # DEPENDENCYPART_GRANDPAR
(18,24),(24,30),-0.910939 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.0360471 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),-0.533455 # DEPENDENCYPART_GRANDPAR
(18,25),(25,27),-0.278508 # DEPENDENCYPART_GRANDPAR
(18,25),(25,28),-0.380195 # DEPENDENCYPART_GRANDPAR
(18,25),(25,29),-0.468718 # DEPENDENCYPART_GRANDPAR
(18,26),(26,27),-0.138763 # DEPENDENCYPART_GRANDPAR
(18,26),(26,28),-0.216027 # DEPENDENCYPART_GRANDPAR
(18,26),(26,29),-0.377362 # DEPENDENCYPART_GRANDPAR
(18,26),(26,30),-0.873826 # DEPENDENCYPART_GRANDPAR
(18,28),(28,29),-0.75308 # DEPENDENCYPART_GRANDPAR
(18,30),(30,29),-0.743247 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.927692 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-1.02491 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.337244 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),-0.29103 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.977048 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),0.498678 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.218891 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.0137269 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.504052 # DEPENDENCYPART_GRANDPAR
(19,21),(21,11),-1.47308 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-1.84543 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-1.03868 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-1.61237 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-1.36368 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.840317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.23234 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.41183 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),0.273691 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.102679 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.53671 # DEPENDENCYPART_GRANDPAR
(19,21),(21,28),-0.133595 # DEPENDENCYPART_GRANDPAR
(19,21),(21,29),-0.0751197 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-1.39088 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),0.00286582 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.950359 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.655604 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),0.234916 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.20963 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.471812 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.144257 # DEPENDENCYPART_GRANDPAR
(19,22),(22,28),-0.0435238 # DEPENDENCYPART_GRANDPAR
(19,22),(22,29),-0.0931264 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-0.974485 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),0.319938 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),1.49636 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.0499847 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.359421 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.0198716 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.418977 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.0820299 # DEPENDENCYPART_GRANDPAR
(19,24),(24,28),0.00298804 # DEPENDENCYPART_GRANDPAR
(19,24),(24,29),-0.141563 # DEPENDENCYPART_GRANDPAR
(19,24),(24,30),-1.04781 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),0.146115 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.466463 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),-0.192945 # DEPENDENCYPART_GRANDPAR
(19,25),(25,28),-0.0506992 # DEPENDENCYPART_GRANDPAR
(19,25),(25,29),-0.141141 # DEPENDENCYPART_GRANDPAR
(19,26),(26,27),0.088507 # DEPENDENCYPART_GRANDPAR
(19,26),(26,28),0.131607 # DEPENDENCYPART_GRANDPAR
(19,26),(26,29),0.118521 # DEPENDENCYPART_GRANDPAR
(19,26),(26,30),-1.01395 # DEPENDENCYPART_GRANDPAR
(19,29),(29,27),-0.0115096 # DEPENDENCYPART_GRANDPAR
(19,29),(29,28),0.328387 # DEPENDENCYPART_GRANDPAR
(19,29),(29,30),-1.20626 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.670526 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.8123 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.844237 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.918154 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-1.36727 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-0.987623 # DEPENDENCYPART_GRANDPAR
(20,19),(19,26),-1.0735 # DEPENDENCYPART_GRANDPAR
(20,19),(19,29),-1.23815 # DEPENDENCYPART_GRANDPAR
(20,21),(21,11),-1.49866 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-1.33745 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-1.21551 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-1.33987 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-1.25292 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.989083 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.35753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.569326 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.726185 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.641745 # DEPENDENCYPART_GRANDPAR
(20,21),(21,26),-0.602425 # DEPENDENCYPART_GRANDPAR
(20,21),(21,28),-0.541359 # DEPENDENCYPART_GRANDPAR
(20,21),(21,29),-0.524042 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.973393 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-1.43911 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),-0.223948 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.531971 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.640579 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.666533 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.53142 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.41613 # DEPENDENCYPART_GRANDPAR
(20,22),(22,28),-0.58759 # DEPENDENCYPART_GRANDPAR
(20,22),(22,29),-0.472256 # DEPENDENCYPART_GRANDPAR
(20,24),(24,19),-0.9942 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-1.40035 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,21),-0.173411 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),-0.512505 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),-0.373788 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.562136 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),-0.517651 # DEPENDENCYPART_GRANDPAR
(20,24),(24,27),-0.476441 # DEPENDENCYPART_GRANDPAR
(20,24),(24,28),-0.492286 # DEPENDENCYPART_GRANDPAR
(20,24),(24,29),-0.613748 # DEPENDENCYPART_GRANDPAR
(20,24),(24,30),-0.842228 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),-0.279224 # DEPENDENCYPART_GRANDPAR
(20,26),(26,28),-0.464371 # DEPENDENCYPART_GRANDPAR
(20,26),(26,29),-0.355876 # DEPENDENCYPART_GRANDPAR
(20,26),(26,30),-0.838116 # DEPENDENCYPART_GRANDPAR
(21,11),(11,5),-0.805904 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.450711 # DEPENDENCYPART_GRANDPAR
(21,11),(11,12),-0.20453 # DEPENDENCYPART_GRANDPAR
(21,11),(11,13),-1.23615 # DEPENDENCYPART_GRANDPAR
(21,11),(11,14),-0.531087 # DEPENDENCYPART_GRANDPAR
(21,11),(11,15),-0.367537 # DEPENDENCYPART_GRANDPAR
(21,11),(11,16),-0.461206 # DEPENDENCYPART_GRANDPAR
(21,11),(11,18),-0.114397 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.593865 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-1.22573 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.268098 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),-0.187763 # DEPENDENCYPART_GRANDPAR
(21,15),(15,4),-0.847377 # DEPENDENCYPART_GRANDPAR
(21,15),(15,5),-0.791436 # DEPENDENCYPART_GRANDPAR
(21,15),(15,9),-0.437351 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.504258 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-1.28436 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.751438 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.417572 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.31964 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),0.00760409 # DEPENDENCYPART_GRANDPAR
(21,15),(15,20),0.534782 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-1.39226 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,15),(15,22),-0.747245 # DEPENDENCYPART_GRANDPAR
(21,15),(15,24),-0.666219 # DEPENDENCYPART_GRANDPAR
(21,15),(15,25),-0.943774 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.781056 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.521755 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.176261 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.540243 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),0.17404 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),0.585326 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.58323 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.805899 # DEPENDENCYPART_GRANDPAR
(21,18),(18,24),-0.836568 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),-0.972069 # DEPENDENCYPART_GRANDPAR
(21,18),(18,26),-1.20419 # DEPENDENCYPART_GRANDPAR
(21,18),(18,28),-1.05335 # DEPENDENCYPART_GRANDPAR
(21,18),(18,30),-1.22403 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.286695 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.155319 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.5078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.662644 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.775034 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.859539 # DEPENDENCYPART_GRANDPAR
(21,19),(19,26),-1.07613 # DEPENDENCYPART_GRANDPAR
(21,19),(19,29),-1.19045 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),0.0899144 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.40732 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.734637 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.681241 # DEPENDENCYPART_GRANDPAR
(21,20),(20,26),-1.05114 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.620314 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.063837 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.938602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.381439 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.113404 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.429614 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),-0.343403 # DEPENDENCYPART_GRANDPAR
(21,22),(22,27),-0.182006 # DEPENDENCYPART_GRANDPAR
(21,22),(22,28),-0.330131 # DEPENDENCYPART_GRANDPAR
(21,22),(22,29),-0.443993 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.779376 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.154329 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.691621 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),-0.0637077 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.279326 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.186165 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.575974 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.526536 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.131118 # DEPENDENCYPART_GRANDPAR
(21,24),(24,29),-0.861673 # DEPENDENCYPART_GRANDPAR
(21,24),(24,30),-0.657541 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.258759 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.430016 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),-0.185846 # DEPENDENCYPART_GRANDPAR
(21,25),(25,28),-0.318794 # DEPENDENCYPART_GRANDPAR
(21,25),(25,29),-0.44716 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.0999405 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.216671 # DEPENDENCYPART_GRANDPAR
(21,26),(26,29),-0.391238 # DEPENDENCYPART_GRANDPAR
(21,26),(26,30),-0.674919 # DEPENDENCYPART_GRANDPAR
(21,28),(28,29),-0.742383 # DEPENDENCYPART_GRANDPAR
(21,29),(29,27),-0.372454 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),-0.303351 # DEPENDENCYPART_GRANDPAR
(21,29),(29,30),-0.801277 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.890057 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.445766 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),0.0345952 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.56883 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,24),-0.121801 # DEPENDENCYPART_GRANDPAR
(22,19),(19,25),-0.672996 # DEPENDENCYPART_GRANDPAR
(22,19),(19,26),-1.18005 # DEPENDENCYPART_GRANDPAR
(22,19),(19,29),-1.1402 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),0.375613 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),0.546218 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.60038 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,24),0.0249056 # DEPENDENCYPART_GRANDPAR
(22,20),(20,26),-1.11075 # DEPENDENCYPART_GRANDPAR
(22,21),(21,11),-0.281431 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.680774 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),-0.193157 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.489897 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.163711 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.499254 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.0498604 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.67185 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,24),-0.193484 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.744542 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-1.30624 # DEPENDENCYPART_GRANDPAR
(22,21),(21,28),-1.03042 # DEPENDENCYPART_GRANDPAR
(22,21),(21,29),-1.23145 # DEPENDENCYPART_GRANDPAR
(22,24),(24,19),-0.634775 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-0.989379 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.873506 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-0.802398 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),1.29811 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),0.0162297 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-0.378412 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),0.0816791 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),-0.251848 # DEPENDENCYPART_GRANDPAR
(22,24),(24,29),-0.405767 # DEPENDENCYPART_GRANDPAR
(22,24),(24,30),-0.925631 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),0.816933 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),-0.446281 # DEPENDENCYPART_GRANDPAR
(22,25),(25,27),-0.0613434 # DEPENDENCYPART_GRANDPAR
(22,25),(25,28),-0.358681 # DEPENDENCYPART_GRANDPAR
(22,25),(25,29),-0.450575 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),0.304672 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.0793653 # DEPENDENCYPART_GRANDPAR
(22,26),(26,29),-0.090348 # DEPENDENCYPART_GRANDPAR
(22,26),(26,30),-0.851648 # DEPENDENCYPART_GRANDPAR
(22,27),(27,20),-0.873756 # DEPENDENCYPART_GRANDPAR
(22,27),(27,25),-0.0629141 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),-0.338675 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.156992 # DEPENDENCYPART_GRANDPAR
(22,27),(27,29),-0.436368 # DEPENDENCYPART_GRANDPAR
(22,28),(28,29),-0.509846 # DEPENDENCYPART_GRANDPAR
(22,29),(29,27),0.21587 # DEPENDENCYPART_GRANDPAR
