# _root_ `` The pendulum is swinging back to black and white , '' says Richard DeMoulin , the general manager of Eastman Kodak Co. 's professional photography division .
#goldHeads=4,3,4,13,4,5,5,7,8,9,4,4,0,15,13,15,19,19,15,19,23,23,27,23,27,27,20,13,
#predictedHeads=13,3,4,13,4,5,6,7,8,9,13,13,0,15,13,15,19,19,15,19,23,23,27,23,27,27,20,13,
(13,15),(15,21),-0.223571 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.0886334 # DEPENDENCYPART_GRANDPAR
(13,15),(15,23),0.11133 # DEPENDENCYPART_GRANDPAR
(13,15),(15,24),-1.09344 # DEPENDENCYPART_GRANDPAR
(13,15),(15,25),-0.236604 # DEPENDENCYPART_GRANDPAR
(13,15),(15,26),0.258281 # DEPENDENCYPART_GRANDPAR
(13,15),(15,27),0.18594 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.607127 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.126934 # DEPENDENCYPART_GRANDPAR
(13,19),(19,1),-0.0491013 # DEPENDENCYPART_GRANDPAR
(13,19),(19,4),-0.397616 # DEPENDENCYPART_GRANDPAR
(13,19),(19,5),-0.334328 # DEPENDENCYPART_GRANDPAR
(13,19),(19,14),0.965864 # DEPENDENCYPART_GRANDPAR
(13,19),(19,15),0.476639 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),0.323052 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.688037 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),0.0967272 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),-0.17181 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.359297 # DEPENDENCYPART_GRANDPAR
(13,19),(19,22),-0.226973 # DEPENDENCYPART_GRANDPAR
(13,19),(19,23),-0.249216 # DEPENDENCYPART_GRANDPAR
(13,19),(19,24),-1.19571 # DEPENDENCYPART_GRANDPAR
(13,19),(19,25),-0.321055 # DEPENDENCYPART_GRANDPAR
(13,19),(19,26),0.0869084 # DEPENDENCYPART_GRANDPAR
(13,19),(19,27),-0.00236284 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.415123 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.264534 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),-0.372439 # DEPENDENCYPART_GRANDPAR
(13,20),(20,26),0.0451726 # DEPENDENCYPART_GRANDPAR
(13,20),(20,27),-0.0632708 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.0985351 # DEPENDENCYPART_GRANDPAR
(13,21),(21,23),0.102334 # DEPENDENCYPART_GRANDPAR
(13,21),(21,24),-1.0937 # DEPENDENCYPART_GRANDPAR
(13,22),(22,17),-0.291936 # DEPENDENCYPART_GRANDPAR
(13,22),(22,18),0.262316 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.10799 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),0.116367 # DEPENDENCYPART_GRANDPAR
(13,22),(22,24),-1.09736 # DEPENDENCYPART_GRANDPAR
(13,22),(22,25),-0.238509 # DEPENDENCYPART_GRANDPAR
(13,22),(22,26),0.255199 # DEPENDENCYPART_GRANDPAR
(13,22),(22,27),0.182858 # DEPENDENCYPART_GRANDPAR
(13,23),(23,17),-0.313352 # DEPENDENCYPART_GRANDPAR
(13,23),(23,18),0.23306 # DEPENDENCYPART_GRANDPAR
(13,23),(23,19),0.768289 # DEPENDENCYPART_GRANDPAR
(13,23),(23,21),-0.437234 # DEPENDENCYPART_GRANDPAR
(13,23),(23,22),-0.316046 # DEPENDENCYPART_GRANDPAR
(13,23),(23,24),-1.08705 # DEPENDENCYPART_GRANDPAR
(13,23),(23,25),-0.29745 # DEPENDENCYPART_GRANDPAR
(13,23),(23,26),0.185868 # DEPENDENCYPART_GRANDPAR
(13,24),(24,21),-0.501582 # DEPENDENCYPART_GRANDPAR
(13,24),(24,22),-0.368876 # DEPENDENCYPART_GRANDPAR
(13,24),(24,25),-0.170241 # DEPENDENCYPART_GRANDPAR
(13,27),(27,1),-0.0487632 # DEPENDENCYPART_GRANDPAR
(13,27),(27,4),-0.398778 # DEPENDENCYPART_GRANDPAR
(13,27),(27,5),-0.334159 # DEPENDENCYPART_GRANDPAR
(13,27),(27,17),-0.650617 # DEPENDENCYPART_GRANDPAR
(13,27),(27,18),0.0893157 # DEPENDENCYPART_GRANDPAR
(13,27),(27,21),-0.315725 # DEPENDENCYPART_GRANDPAR
(13,27),(27,22),-0.184001 # DEPENDENCYPART_GRANDPAR
(13,27),(27,23),-0.099894 # DEPENDENCYPART_GRANDPAR
(13,27),(27,24),-0.821482 # DEPENDENCYPART_GRANDPAR
(13,27),(27,25),-0.220079 # DEPENDENCYPART_GRANDPAR
(13,27),(27,26),0.0952919 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-1.22897 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-1.11312 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-1.16464 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-1.08969 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-1.1071 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-1.35857 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-1.22116 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-1.19034 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-1.10304 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.765327 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.54102 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.095871 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.279092 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.483566 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.282703 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.340183 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.212703 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.0716174 # DEPENDENCYPART_GRANDPAR
(14,15),(15,24),-1.08267 # DEPENDENCYPART_GRANDPAR
(14,15),(15,25),-0.532019 # DEPENDENCYPART_GRANDPAR
(14,15),(15,26),-0.589097 # DEPENDENCYPART_GRANDPAR
(14,15),(15,27),-0.653014 # DEPENDENCYPART_GRANDPAR
(14,19),(19,1),-1.2039 # DEPENDENCYPART_GRANDPAR
(14,19),(19,4),-1.05295 # DEPENDENCYPART_GRANDPAR
(14,19),(19,5),-1.10889 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-0.879567 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,15),0.0638217 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),-0.598114 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),0.537472 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),0.12987 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),0.138206 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.462202 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.33572 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.411378 # DEPENDENCYPART_GRANDPAR
(14,19),(19,24),-1.10633 # DEPENDENCYPART_GRANDPAR
(14,19),(19,25),-0.383791 # DEPENDENCYPART_GRANDPAR
(14,19),(19,26),-0.401217 # DEPENDENCYPART_GRANDPAR
(14,19),(19,27),-0.478802 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.161077 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.0166898 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.185319 # DEPENDENCYPART_GRANDPAR
(14,20),(20,26),-0.536756 # DEPENDENCYPART_GRANDPAR
(14,20),(20,27),-0.614081 # DEPENDENCYPART_GRANDPAR
(14,27),(27,1),-1.20408 # DEPENDENCYPART_GRANDPAR
(14,27),(27,4),-1.05452 # DEPENDENCYPART_GRANDPAR
(14,27),(27,5),-1.10913 # DEPENDENCYPART_GRANDPAR
(14,27),(27,17),0.522856 # DEPENDENCYPART_GRANDPAR
(14,27),(27,18),0.0823902 # DEPENDENCYPART_GRANDPAR
(14,27),(27,21),-0.38115 # DEPENDENCYPART_GRANDPAR
(14,27),(27,22),-0.25738 # DEPENDENCYPART_GRANDPAR
(14,27),(27,23),-0.311231 # DEPENDENCYPART_GRANDPAR
(14,27),(27,24),-0.451315 # DEPENDENCYPART_GRANDPAR
(14,27),(27,25),-0.198824 # DEPENDENCYPART_GRANDPAR
(14,27),(27,26),-0.169887 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.658605 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.39233 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-0.43573 # DEPENDENCYPART_GRANDPAR
(15,4),(4,2),-0.765663 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.554562 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.272826 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),-0.27133 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),-0.245779 # DEPENDENCYPART_GRANDPAR
(15,4),(4,8),-0.451332 # DEPENDENCYPART_GRANDPAR
(15,4),(4,9),-0.589512 # DEPENDENCYPART_GRANDPAR
(15,4),(4,10),-0.272044 # DEPENDENCYPART_GRANDPAR
(15,4),(4,11),-0.386882 # DEPENDENCYPART_GRANDPAR
(15,4),(4,12),-0.373505 # DEPENDENCYPART_GRANDPAR
(15,4),(4,13),-0.369374 # DEPENDENCYPART_GRANDPAR
(15,4),(4,15),-1.02784 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,4),(4,16),-0.624481 # DEPENDENCYPART_GRANDPAR
(15,4),(4,19),-0.251818 # DEPENDENCYPART_GRANDPAR
(15,4),(4,28),-1.27438 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.470774 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-0.875742 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.696882 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.450581 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.251765 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.210445 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.465367 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.594438 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.293403 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.43665 # DEPENDENCYPART_GRANDPAR
(15,5),(5,12),-0.325157 # DEPENDENCYPART_GRANDPAR
(15,5),(5,13),-0.33136 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-1.07795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,16),-0.665011 # DEPENDENCYPART_GRANDPAR
(15,5),(5,19),-0.410179 # DEPENDENCYPART_GRANDPAR
(15,5),(5,20),-0.288622 # DEPENDENCYPART_GRANDPAR
(15,5),(5,27),-0.652739 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),-0.494725 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),-0.695416 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.330105 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.435755 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.292728 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.507912 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.545188 # DEPENDENCYPART_GRANDPAR
(15,6),(6,10),-0.334088 # DEPENDENCYPART_GRANDPAR
(15,6),(6,11),-0.422486 # DEPENDENCYPART_GRANDPAR
(15,6),(6,12),-0.328879 # DEPENDENCYPART_GRANDPAR
(15,6),(6,13),-0.357326 # DEPENDENCYPART_GRANDPAR
(15,6),(6,15),-1.06763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,7),(7,6),-0.384026 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.468581 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-0.491661 # DEPENDENCYPART_GRANDPAR
(15,7),(7,10),-0.295154 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.291844 # DEPENDENCYPART_GRANDPAR
(15,7),(7,12),-0.244822 # DEPENDENCYPART_GRANDPAR
(15,7),(7,15),-1.07458 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,7),(7,16),-0.651552 # DEPENDENCYPART_GRANDPAR
(15,7),(7,19),-0.373656 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),-0.446234 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),-0.805436 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.627773 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.433542 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.338057 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.311967 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.469651 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.065353 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.27449 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),-0.236785 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.210617 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-1.17168 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,16),-0.776029 # DEPENDENCYPART_GRANDPAR
(15,8),(8,19),-0.465273 # DEPENDENCYPART_GRANDPAR
(15,8),(8,20),-0.289894 # DEPENDENCYPART_GRANDPAR
(15,8),(8,23),-0.391808 # DEPENDENCYPART_GRANDPAR
(15,8),(8,27),-0.707811 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.324704 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.294854 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.517333 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.461593 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.279194 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.22729 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.201019 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.17135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.775864 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.465116 # DEPENDENCYPART_GRANDPAR
(15,10),(10,20),-0.289727 # DEPENDENCYPART_GRANDPAR
(15,10),(10,27),-0.707653 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.358226 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.21241 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.873239 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.501938 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.375088 # DEPENDENCYPART_GRANDPAR
(15,14),(14,27),-0.743393 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.562109 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),0.390947 # DEPENDENCYPART_GRANDPAR
(15,19),(19,1),-1.01672 # DEPENDENCYPART_GRANDPAR
(15,19),(19,4),-0.855165 # DEPENDENCYPART_GRANDPAR
(15,19),(19,5),-0.902285 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-1.00961 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.426369 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),-0.082908 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.799525 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.534211 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),0.5486 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.313891 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),0.0418333 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),0.182874 # DEPENDENCYPART_GRANDPAR
(15,19),(19,24),-0.711792 # DEPENDENCYPART_GRANDPAR
(15,19),(19,25),0.199111 # DEPENDENCYPART_GRANDPAR
(15,19),(19,26),-0.0203266 # DEPENDENCYPART_GRANDPAR
(15,19),(19,27),-0.0398159 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.0152493 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),0.35838 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),0.406449 # DEPENDENCYPART_GRANDPAR
(15,20),(20,26),-0.15835 # DEPENDENCYPART_GRANDPAR
(15,20),(20,27),-0.17758 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),0.158014 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),0.516723 # DEPENDENCYPART_GRANDPAR
(15,21),(21,24),-0.686696 # DEPENDENCYPART_GRANDPAR
(15,22),(22,17),0.667146 # DEPENDENCYPART_GRANDPAR
(15,22),(22,18),0.298253 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.124439 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),0.517401 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.696834 # DEPENDENCYPART_GRANDPAR
(15,22),(22,25),0.0441993 # DEPENDENCYPART_GRANDPAR
(15,22),(22,26),-0.215333 # DEPENDENCYPART_GRANDPAR
(15,22),(22,27),-0.221154 # DEPENDENCYPART_GRANDPAR
(15,23),(23,17),0.65123 # DEPENDENCYPART_GRANDPAR
(15,23),(23,18),0.27416 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),0.167982 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),-0.454477 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.110366 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.71209 # DEPENDENCYPART_GRANDPAR
(15,23),(23,25),-0.0306458 # DEPENDENCYPART_GRANDPAR
(15,23),(23,26),-0.302111 # DEPENDENCYPART_GRANDPAR
(15,24),(24,21),-0.559466 # DEPENDENCYPART_GRANDPAR
(15,24),(24,22),-0.205473 # DEPENDENCYPART_GRANDPAR
(15,24),(24,25),0.153556 # DEPENDENCYPART_GRANDPAR
(15,25),(25,21),-0.393675 # DEPENDENCYPART_GRANDPAR
(15,25),(25,22),-0.0396796 # DEPENDENCYPART_GRANDPAR
(15,25),(25,23),0.104463 # DEPENDENCYPART_GRANDPAR
(15,25),(25,24),-0.424688 # DEPENDENCYPART_GRANDPAR
(15,25),(25,26),-0.0593417 # DEPENDENCYPART_GRANDPAR
(15,26),(26,21),-0.220371 # DEPENDENCYPART_GRANDPAR
(15,26),(26,22),0.133273 # DEPENDENCYPART_GRANDPAR
(15,26),(26,23),0.303717 # DEPENDENCYPART_GRANDPAR
(15,26),(26,25),0.37682 # DEPENDENCYPART_GRANDPAR
(15,27),(27,1),-1.0169 # DEPENDENCYPART_GRANDPAR
(15,27),(27,4),-0.856736 # DEPENDENCYPART_GRANDPAR
(15,27),(27,5),-0.902527 # DEPENDENCYPART_GRANDPAR
(15,27),(27,17),0.784909 # DEPENDENCYPART_GRANDPAR
(15,27),(27,18),0.486731 # DEPENDENCYPART_GRANDPAR
(15,27),(27,21),-0.227353 # DEPENDENCYPART_GRANDPAR
(15,27),(27,22),0.125659 # DEPENDENCYPART_GRANDPAR
(15,27),(27,23),0.288507 # DEPENDENCYPART_GRANDPAR
(15,27),(27,24),-0.0542724 # DEPENDENCYPART_GRANDPAR
(15,27),(27,25),0.386786 # DEPENDENCYPART_GRANDPAR
(15,27),(27,26),0.213444 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.222352 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.194239 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.27428 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.487459 # DEPENDENCYPART_GRANDPAR
(18,20),(20,27),-0.387469 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),-0.596443 # DEPENDENCYPART_GRANDPAR
(19,1),(1,4),-0.394652 # DEPENDENCYPART_GRANDPAR
(19,4),(4,1),-0.647335 # DEPENDENCYPART_GRANDPAR
(19,4),(4,2),-0.994865 # DEPENDENCYPART_GRANDPAR
(19,4),(4,3),-0.440907 # DEPENDENCYPART_GRANDPAR
(19,4),(4,5),-0.355384 # DEPENDENCYPART_GRANDPAR
(19,4),(4,6),-0.544101 # DEPENDENCYPART_GRANDPAR
(19,4),(4,7),-0.404576 # DEPENDENCYPART_GRANDPAR
(19,4),(4,8),-0.378721 # DEPENDENCYPART_GRANDPAR
(19,4),(4,9),-0.635105 # DEPENDENCYPART_GRANDPAR
(19,4),(4,10),-0.457245 # DEPENDENCYPART_GRANDPAR
(19,4),(4,11),-0.807287 # DEPENDENCYPART_GRANDPAR
(19,4),(4,12),-0.634986 # DEPENDENCYPART_GRANDPAR
(19,4),(4,13),-0.335945 # DEPENDENCYPART_GRANDPAR
(19,4),(4,15),-0.239863 # DEPENDENCYPART_GRANDPAR
(19,4),(4,16),-0.429039 # DEPENDENCYPART_GRANDPAR
(19,4),(4,19),-0.98031 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,4),(4,28),-1.09958 # DEPENDENCYPART_GRANDPAR
(19,5),(5,1),-0.598709 # DEPENDENCYPART_GRANDPAR
(19,5),(5,2),-1.04736 # DEPENDENCYPART_GRANDPAR
(19,5),(5,3),-0.362353 # DEPENDENCYPART_GRANDPAR
(19,5),(5,4),-0.417323 # DEPENDENCYPART_GRANDPAR
(19,5),(5,6),-0.530196 # DEPENDENCYPART_GRANDPAR
(19,5),(5,7),-0.392532 # DEPENDENCYPART_GRANDPAR
(19,5),(5,8),-0.446162 # DEPENDENCYPART_GRANDPAR
(19,5),(5,9),-0.617193 # DEPENDENCYPART_GRANDPAR
(19,5),(5,10),-0.532091 # DEPENDENCYPART_GRANDPAR
(19,5),(5,11),-0.945589 # DEPENDENCYPART_GRANDPAR
(19,5),(5,12),-0.627751 # DEPENDENCYPART_GRANDPAR
(19,5),(5,13),-0.34608 # DEPENDENCYPART_GRANDPAR
(19,5),(5,15),-0.334909 # DEPENDENCYPART_GRANDPAR
(19,5),(5,16),-0.567341 # DEPENDENCYPART_GRANDPAR
(19,5),(5,19),-1.18431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,5),(5,20),-0.72285 # DEPENDENCYPART_GRANDPAR
(19,5),(5,27),-0.209288 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.110099 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.434976 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-1.14735 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,20),-0.642566 # DEPENDENCYPART_GRANDPAR
(19,14),(14,27),-0.170928 # DEPENDENCYPART_GRANDPAR
(19,15),(15,1),-0.679606 # DEPENDENCYPART_GRANDPAR
(19,15),(15,4),-0.356032 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),-0.457499 # DEPENDENCYPART_GRANDPAR
(19,15),(15,6),-0.686792 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),-0.439784 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.436945 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.511456 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.699836 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.589478 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.331338 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.417627 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.0487261 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.0596568 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.14723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,20),-0.642525 # DEPENDENCYPART_GRANDPAR
(19,15),(15,21),-0.722579 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.54192 # DEPENDENCYPART_GRANDPAR
(19,15),(15,23),-1.00908 # DEPENDENCYPART_GRANDPAR
(19,15),(15,24),-1.03866 # DEPENDENCYPART_GRANDPAR
(19,15),(15,25),-0.615607 # DEPENDENCYPART_GRANDPAR
(19,15),(15,26),-0.715081 # DEPENDENCYPART_GRANDPAR
(19,15),(15,27),-0.170805 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.375379 # DEPENDENCYPART_GRANDPAR
(19,18),(18,20),-0.657418 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),-0.0256957 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.182457 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.503018 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),0.0749283 # DEPENDENCYPART_GRANDPAR
(19,20),(20,27),0.689479 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.141659 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.152413 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.725135 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.812374 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-0.592403 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.0531776 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.134884 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.726601 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.171981 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.137121 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),0.444138 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-0.812483 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.592526 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.615484 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,21),-0.310348 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.140922 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.602277 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.116533 # DEPENDENCYPART_GRANDPAR
(19,23),(23,26),-0.0915283 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),-0.42912 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.248411 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),0.0644338 # DEPENDENCYPART_GRANDPAR
(19,25),(25,21),-0.118508 # DEPENDENCYPART_GRANDPAR
(19,25),(25,22),0.0622036 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),-0.409588 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),-0.252528 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.0248574 # DEPENDENCYPART_GRANDPAR
(19,26),(26,21),-0.119461 # DEPENDENCYPART_GRANDPAR
(19,26),(26,22),0.0608992 # DEPENDENCYPART_GRANDPAR
(19,26),(26,23),-0.372313 # DEPENDENCYPART_GRANDPAR
(19,26),(26,25),0.0240373 # DEPENDENCYPART_GRANDPAR
(19,27),(27,1),-1.26043 # DEPENDENCYPART_GRANDPAR
