# _root_ Thomas G. Dahlen , Big Bear 's executive vice president , said the chain is still reviewing its product list to avoid such problems .
#goldHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
#predictedHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
(19,17),(17,13),-0.876513 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.518145 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.459385 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.425311 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.630859 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.74992 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.533059 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.975824 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.714155 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-0.755762 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-1.0019 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.545522 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.745965 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.62244 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,21),-0.822963 # DEPENDENCYPART_GRANDPAR
(19,20),(20,8),-1.65345 # DEPENDENCYPART_GRANDPAR
(19,20),(20,10),-1.71034 # DEPENDENCYPART_GRANDPAR
(19,20),(20,13),-1.52721 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-1.37061 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-1.03192 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-1.23536 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-1.17693 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.92162 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.227785 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.176722 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.380561 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.922239 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-1.06269 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.28308 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.0604459 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.0344377 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.125978 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.298853 # DEPENDENCYPART_GRANDPAR
(19,24),(24,2),-1.61983 # DEPENDENCYPART_GRANDPAR
(19,24),(24,3),-1.43586 # DEPENDENCYPART_GRANDPAR
(19,24),(24,6),-1.76529 # DEPENDENCYPART_GRANDPAR
(19,24),(24,8),-1.64044 # DEPENDENCYPART_GRANDPAR
(19,24),(24,13),-1.44731 # DEPENDENCYPART_GRANDPAR
(19,24),(24,14),-1.27669 # DEPENDENCYPART_GRANDPAR
(19,24),(24,16),-0.954183 # DEPENDENCYPART_GRANDPAR
(19,24),(24,17),-1.13156 # DEPENDENCYPART_GRANDPAR
(19,24),(24,18),-1.09881 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-1.0382 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),0.177845 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),-0.327376 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.187729 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.0541959 # DEPENDENCYPART_GRANDPAR
(20,8),(8,3),-0.180657 # DEPENDENCYPART_GRANDPAR
(20,8),(8,4),-0.738085 # DEPENDENCYPART_GRANDPAR
(20,8),(8,6),-0.649731 # DEPENDENCYPART_GRANDPAR
(20,8),(8,7),-0.92702 # DEPENDENCYPART_GRANDPAR
(20,8),(8,9),-0.589394 # DEPENDENCYPART_GRANDPAR
(20,8),(8,11),-0.979258 # DEPENDENCYPART_GRANDPAR
(20,10),(10,1),-0.935702 # DEPENDENCYPART_GRANDPAR
(20,10),(10,2),-0.732078 # DEPENDENCYPART_GRANDPAR
(20,10),(10,3),-0.50542 # DEPENDENCYPART_GRANDPAR
(20,10),(10,4),-0.687549 # DEPENDENCYPART_GRANDPAR
(20,10),(10,5),-0.72733 # DEPENDENCYPART_GRANDPAR
(20,10),(10,6),-0.974869 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.935759 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.747079 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.676756 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),-1.05483 # DEPENDENCYPART_GRANDPAR
(20,10),(10,12),-0.404217 # DEPENDENCYPART_GRANDPAR
(20,10),(10,14),-0.23549 # DEPENDENCYPART_GRANDPAR
(20,10),(10,15),0.150064 # DEPENDENCYPART_GRANDPAR
(20,10),(10,16),-0.0352177 # DEPENDENCYPART_GRANDPAR
(20,10),(10,17),-0.219403 # DEPENDENCYPART_GRANDPAR
(20,10),(10,20),-1.51036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,10),(10,21),-0.581974 # DEPENDENCYPART_GRANDPAR
(20,14),(14,10),-0.547649 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),-0.437238 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.598683 # DEPENDENCYPART_GRANDPAR
(20,14),(14,15),0.186525 # DEPENDENCYPART_GRANDPAR
(20,14),(14,16),0.0122897 # DEPENDENCYPART_GRANDPAR
(20,14),(14,17),-0.181328 # DEPENDENCYPART_GRANDPAR
(20,14),(14,21),-0.580985 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.206239 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.244 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.36849 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),-0.540071 # DEPENDENCYPART_GRANDPAR
(20,17),(17,2),-0.50584 # DEPENDENCYPART_GRANDPAR
(20,17),(17,3),-0.279247 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.500956 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.536925 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.196723 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.126601 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.106902 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.371234 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.194152 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.45746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,21),-0.693794 # DEPENDENCYPART_GRANDPAR
(20,17),(17,22),-0.837418 # DEPENDENCYPART_GRANDPAR
(20,17),(17,23),-0.666635 # DEPENDENCYPART_GRANDPAR
(20,17),(17,24),-0.854567 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.204369 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.32401 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.209479 # DEPENDENCYPART_GRANDPAR
(20,18),(18,21),-0.540945 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.27208 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.3868 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.50853 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.580962 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.850264 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-0.574303 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.804311 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.696519 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.996653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.0871212 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.0239048 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.114086 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-0.811369 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.672533 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.835871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,23),-0.203661 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.23461 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.667835 # DEPENDENCYPART_GRANDPAR
(20,24),(24,2),-1.17535 # DEPENDENCYPART_GRANDPAR
(20,24),(24,3),-0.955769 # DEPENDENCYPART_GRANDPAR
(20,24),(24,6),-1.42185 # DEPENDENCYPART_GRANDPAR
(20,24),(24,8),-1.26614 # DEPENDENCYPART_GRANDPAR
(20,24),(24,13),-1.07957 # DEPENDENCYPART_GRANDPAR
(20,24),(24,14),-0.950725 # DEPENDENCYPART_GRANDPAR
(20,24),(24,16),-0.606247 # DEPENDENCYPART_GRANDPAR
(20,24),(24,17),-0.712114 # DEPENDENCYPART_GRANDPAR
(20,24),(24,18),-0.84043 # DEPENDENCYPART_GRANDPAR
(20,24),(24,19),-0.759638 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-0.758025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,21),-0.0481216 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),-0.310809 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),0.0197112 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.226045 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.0901101 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),0.0246519 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-0.938032 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,16),-0.0827194 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.0775484 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.0246294 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-0.974929 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,17),-0.0254644 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.148096 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.232504 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-0.986063 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,24),-0.285993 # DEPENDENCYPART_GRANDPAR
(21,20),(20,8),0.11114 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.166515 # DEPENDENCYPART_GRANDPAR
(21,20),(20,13),0.0395209 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.0155875 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.136595 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.0216088 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.141141 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),0.139459 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-0.987081 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),0.0511317 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.286006 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-0.338514 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.25914 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.192317 # DEPENDENCYPART_GRANDPAR
(21,22),(22,23),-0.0273666 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),0.477555 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.699725 # DEPENDENCYPART_GRANDPAR
(21,24),(24,2),-0.653122 # DEPENDENCYPART_GRANDPAR
(21,24),(24,3),-0.723972 # DEPENDENCYPART_GRANDPAR
(21,24),(24,6),-0.778119 # DEPENDENCYPART_GRANDPAR
(21,24),(24,8),-0.64046 # DEPENDENCYPART_GRANDPAR
(21,24),(24,13),-0.750951 # DEPENDENCYPART_GRANDPAR
(21,24),(24,14),-0.824685 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-0.572135 # DEPENDENCYPART_GRANDPAR
(21,24),(24,17),-0.532751 # DEPENDENCYPART_GRANDPAR
(21,24),(24,18),-0.678992 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.677231 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.610515 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.591162 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),0.673521 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),0.0431448 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.331251 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.409529 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.28141 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.321917 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.416902 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.335231 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.164582 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.400205 # DEPENDENCYPART_GRANDPAR
(22,19),(19,24),-0.226405 # DEPENDENCYPART_GRANDPAR
(22,20),(20,8),-0.294273 # DEPENDENCYPART_GRANDPAR
(22,20),(20,10),-0.369244 # DEPENDENCYPART_GRANDPAR
(22,20),(20,13),-0.438502 # DEPENDENCYPART_GRANDPAR
(22,20),(20,14),-0.347634 # DEPENDENCYPART_GRANDPAR
(22,20),(20,16),-0.412035 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),-0.405338 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.320338 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.240126 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.385903 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.26926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,24),-0.226181 # DEPENDENCYPART_GRANDPAR
(22,24),(24,2),-0.999023 # DEPENDENCYPART_GRANDPAR
(22,24),(24,3),-1.06521 # DEPENDENCYPART_GRANDPAR
(22,24),(24,6),-1.04866 # DEPENDENCYPART_GRANDPAR
(22,24),(24,8),-0.930169 # DEPENDENCYPART_GRANDPAR
(22,24),(24,13),-1.08591 # DEPENDENCYPART_GRANDPAR
(22,24),(24,14),-0.93904 # DEPENDENCYPART_GRANDPAR
(22,24),(24,16),-0.764425 # DEPENDENCYPART_GRANDPAR
(22,24),(24,17),-0.799287 # DEPENDENCYPART_GRANDPAR
(22,24),(24,18),-0.824377 # DEPENDENCYPART_GRANDPAR
(22,24),(24,19),-0.83355 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-0.785694 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.651655 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-0.892246 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),0.638568 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),-0.502234 # DEPENDENCYPART_GRANDPAR
(24,2),(2,3),-0.353873 # DEPENDENCYPART_GRANDPAR
(24,2),(2,4),-0.675485 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),-0.384155 # DEPENDENCYPART_GRANDPAR
(24,2),(2,6),-0.452182 # DEPENDENCYPART_GRANDPAR
(24,2),(2,7),-0.344202 # DEPENDENCYPART_GRANDPAR
(24,2),(2,8),-0.321346 # DEPENDENCYPART_GRANDPAR
(24,2),(2,9),-0.920475 # DEPENDENCYPART_GRANDPAR
(24,2),(2,10),-0.580819 # DEPENDENCYPART_GRANDPAR
(24,2),(2,11),-0.722623 # DEPENDENCYPART_GRANDPAR
(24,2),(2,14),-0.537432 # DEPENDENCYPART_GRANDPAR
(24,2),(2,15),-0.181227 # DEPENDENCYPART_GRANDPAR
(24,3),(3,1),-0.495408 # DEPENDENCYPART_GRANDPAR
(24,3),(3,2),-0.562371 # DEPENDENCYPART_GRANDPAR
(24,3),(3,4),-0.670057 # DEPENDENCYPART_GRANDPAR
(24,3),(3,5),-0.372583 # DEPENDENCYPART_GRANDPAR
(24,3),(3,6),-0.44061 # DEPENDENCYPART_GRANDPAR
(24,3),(3,7),-0.344053 # DEPENDENCYPART_GRANDPAR
(24,3),(3,8),-0.321194 # DEPENDENCYPART_GRANDPAR
(24,3),(3,9),-0.91978 # DEPENDENCYPART_GRANDPAR
(24,3),(3,10),-0.580117 # DEPENDENCYPART_GRANDPAR
(24,3),(3,11),-0.717194 # DEPENDENCYPART_GRANDPAR
(24,3),(3,14),-0.536737 # DEPENDENCYPART_GRANDPAR
(24,3),(3,15),-0.181076 # DEPENDENCYPART_GRANDPAR
(24,3),(3,16),-0.591547 # DEPENDENCYPART_GRANDPAR
(24,3),(3,17),-0.396986 # DEPENDENCYPART_GRANDPAR
(24,3),(3,20),-0.278629 # DEPENDENCYPART_GRANDPAR
(24,3),(3,24),-1.25158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,6),(6,1),-0.498235 # DEPENDENCYPART_GRANDPAR
(24,6),(6,2),-0.565197 # DEPENDENCYPART_GRANDPAR
(24,6),(6,3),-0.416007 # DEPENDENCYPART_GRANDPAR
(24,6),(6,4),-0.57246 # DEPENDENCYPART_GRANDPAR
(24,6),(6,5),-0.429914 # DEPENDENCYPART_GRANDPAR
(24,6),(6,7),-0.3441 # DEPENDENCYPART_GRANDPAR
(24,6),(6,8),-0.318976 # DEPENDENCYPART_GRANDPAR
(24,6),(6,9),-0.919842 # DEPENDENCYPART_GRANDPAR
(24,6),(6,10),-0.58018 # DEPENDENCYPART_GRANDPAR
(24,6),(6,11),-0.72934 # DEPENDENCYPART_GRANDPAR
(24,6),(6,14),-0.536799 # DEPENDENCYPART_GRANDPAR
(24,6),(6,15),-0.181145 # DEPENDENCYPART_GRANDPAR
(24,8),(8,3),-0.385883 # DEPENDENCYPART_GRANDPAR
(24,8),(8,4),-0.64982 # DEPENDENCYPART_GRANDPAR
(24,8),(8,6),-0.498854 # DEPENDENCYPART_GRANDPAR
(24,8),(8,7),-1.16018 # DEPENDENCYPART_GRANDPAR
(24,8),(8,9),-0.753473 # DEPENDENCYPART_GRANDPAR
(24,8),(8,11),-0.746828 # DEPENDENCYPART_GRANDPAR
(24,14),(14,10),-0.58756 # DEPENDENCYPART_GRANDPAR
(24,14),(14,12),-0.670972 # DEPENDENCYPART_GRANDPAR
(24,14),(14,13),-0.590758 # DEPENDENCYPART_GRANDPAR
(24,14),(14,15),0.0150701 # DEPENDENCYPART_GRANDPAR
(24,14),(14,16),-0.554926 # DEPENDENCYPART_GRANDPAR
(24,14),(14,17),-0.302384 # DEPENDENCYPART_GRANDPAR
(24,14),(14,21),-0.546621 # DEPENDENCYPART_GRANDPAR
(24,16),(16,14),-0.485001 # DEPENDENCYPART_GRANDPAR
(24,16),(16,17),-0.312854 # DEPENDENCYPART_GRANDPAR
(24,16),(16,20),-0.190678 # DEPENDENCYPART_GRANDPAR
(24,16),(16,21),-0.361124 # DEPENDENCYPART_GRANDPAR
(24,17),(17,2),-0.571649 # DEPENDENCYPART_GRANDPAR
(24,17),(17,3),-0.42951 # DEPENDENCYPART_GRANDPAR
(24,17),(17,10),-0.504641 # DEPENDENCYPART_GRANDPAR
(24,17),(17,13),-0.621671 # DEPENDENCYPART_GRANDPAR
(24,17),(17,14),-0.414334 # DEPENDENCYPART_GRANDPAR
(24,17),(17,15),-0.277985 # DEPENDENCYPART_GRANDPAR
(24,17),(17,16),-0.641105 # DEPENDENCYPART_GRANDPAR
(24,17),(17,18),-0.658386 # DEPENDENCYPART_GRANDPAR
(24,17),(17,19),-0.599267 # DEPENDENCYPART_GRANDPAR
(24,17),(17,20),-0.376212 # DEPENDENCYPART_GRANDPAR
(24,17),(17,21),-0.551413 # DEPENDENCYPART_GRANDPAR
(24,17),(17,22),-0.31953 # DEPENDENCYPART_GRANDPAR
(24,17),(17,23),-0.175038 # DEPENDENCYPART_GRANDPAR
(24,17),(17,24),-1.33499 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,18),(18,16),-0.722545 # DEPENDENCYPART_GRANDPAR
(24,18),(18,17),-0.382322 # DEPENDENCYPART_GRANDPAR
(24,18),(18,19),-0.520725 # DEPENDENCYPART_GRANDPAR
(24,18),(18,21),-0.510386 # DEPENDENCYPART_GRANDPAR
(24,19),(19,17),-0.360005 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),-0.580171 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),-0.233297 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),-0.570743 # DEPENDENCYPART_GRANDPAR
(24,19),(19,24),-1.31472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,20),(20,8),-0.555499 # DEPENDENCYPART_GRANDPAR
(24,20),(20,10),-0.594711 # DEPENDENCYPART_GRANDPAR
(24,20),(20,13),-0.603297 # DEPENDENCYPART_GRANDPAR
(24,20),(20,14),-0.494896 # DEPENDENCYPART_GRANDPAR
(24,20),(20,16),-0.768411 # DEPENDENCYPART_GRANDPAR
(24,20),(20,17),-0.37443 # DEPENDENCYPART_GRANDPAR
(24,20),(20,18),-0.591436 # DEPENDENCYPART_GRANDPAR
(24,20),(20,19),-0.465943 # DEPENDENCYPART_GRANDPAR
(24,20),(20,21),-0.552505 # DEPENDENCYPART_GRANDPAR
(24,20),(20,22),-0.272071 # DEPENDENCYPART_GRANDPAR
(24,20),(20,24),-1.31472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,16),-0.61054 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),-0.606081 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),-0.444751 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.238135 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),-0.265371 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),-0.192297 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-1.26868 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,18),-0.668648 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),-0.466424 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),-0.250664 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),-0.0164566 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-1.22481 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,25),-0.755412 # DEPENDENCYPART_GRANDPAR
