# _root_ It also recommends better retirement and day-care benefits , and basing pay on education , experience and nurses ' demanding work schedules .
#goldHeads=3,3,0,5,3,5,8,6,8,8,10,11,11,13,14,14,16,22,18,22,22,17,3,
#predictedHeads=3,3,0,5,3,5,8,6,3,3,10,11,11,13,14,14,16,22,18,22,22,17,3,
(22,12),(12,9),0.0541607 # DEPENDENCYPART_GRANDPAR
(22,12),(12,10),-0.32269 # DEPENDENCYPART_GRANDPAR
(22,12),(12,11),-0.167277 # DEPENDENCYPART_GRANDPAR
(22,12),(12,13),-0.511279 # DEPENDENCYPART_GRANDPAR
(22,12),(12,14),-0.242786 # DEPENDENCYPART_GRANDPAR
(22,12),(12,15),-0.0428866 # DEPENDENCYPART_GRANDPAR
(22,12),(12,16),0.0405054 # DEPENDENCYPART_GRANDPAR
(22,12),(12,17),-0.0922661 # DEPENDENCYPART_GRANDPAR
(22,12),(12,18),-0.317249 # DEPENDENCYPART_GRANDPAR
(22,12),(12,19),0.762062 # DEPENDENCYPART_GRANDPAR
(22,12),(12,22),-1.25413 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,12),(12,23),-0.894062 # DEPENDENCYPART_GRANDPAR
(22,14),(14,11),-0.150977 # DEPENDENCYPART_GRANDPAR
(22,14),(14,12),-0.333986 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),-0.454485 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),1.48857e-05 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),0.0539712 # DEPENDENCYPART_GRANDPAR
(22,14),(14,17),-0.0279987 # DEPENDENCYPART_GRANDPAR
(22,14),(14,18),-0.342636 # DEPENDENCYPART_GRANDPAR
(22,14),(14,19),0.775183 # DEPENDENCYPART_GRANDPAR
(22,14),(14,22),-1.25409 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,14),(14,23),-0.894026 # DEPENDENCYPART_GRANDPAR
(22,16),(16,11),-0.150016 # DEPENDENCYPART_GRANDPAR
(22,16),(16,12),-0.337205 # DEPENDENCYPART_GRANDPAR
(22,16),(16,13),-0.420877 # DEPENDENCYPART_GRANDPAR
(22,16),(16,14),-0.271995 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),0.0535656 # DEPENDENCYPART_GRANDPAR
(22,16),(16,17),-0.0637565 # DEPENDENCYPART_GRANDPAR
(22,16),(16,18),-0.353805 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),0.767962 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),-0.0163412 # DEPENDENCYPART_GRANDPAR
(22,16),(16,21),-0.0214086 # DEPENDENCYPART_GRANDPAR
(22,16),(16,22),-1.25402 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,23),-0.893954 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),0.00405993 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),1.31567 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.0563768 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.0204146 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-1.23778 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,23),-0.828789 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.228483 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.138076 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.16277 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,18),-0.158413 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),0.30143 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),0.14173 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.213716 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.229343 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.296506 # DEPENDENCYPART_GRANDPAR
