# _root_ `` We went down 3\/4 point in 10 minutes right before lunch , then after lunch we went up 3\/4 point in 12 minutes , '' he said .
#goldHeads=3,3,28,3,6,4,3,9,7,11,3,11,3,18,18,15,18,3,18,21,19,18,24,22,3,3,28,0,28,
#predictedHeads=28,3,28,3,6,4,3,9,7,11,3,11,3,15,3,15,18,15,18,21,19,18,24,22,28,28,28,0,28,
(16,22),(22,25),-0.300573 # DEPENDENCYPART_GRANDPAR
(16,22),(22,26),-0.369108 # DEPENDENCYPART_GRANDPAR
(16,22),(22,27),-0.710417 # DEPENDENCYPART_GRANDPAR
(16,22),(22,28),-0.256566 # DEPENDENCYPART_GRANDPAR
(16,24),(24,19),-0.243034 # DEPENDENCYPART_GRANDPAR
(16,24),(24,20),-0.0870517 # DEPENDENCYPART_GRANDPAR
(16,24),(24,21),-0.323493 # DEPENDENCYPART_GRANDPAR
(16,24),(24,22),-0.165868 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),-0.146504 # DEPENDENCYPART_GRANDPAR
(16,24),(24,25),-0.279613 # DEPENDENCYPART_GRANDPAR
(16,24),(24,26),-0.367119 # DEPENDENCYPART_GRANDPAR
(16,24),(24,27),-0.572015 # DEPENDENCYPART_GRANDPAR
(16,24),(24,28),-0.0575982 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),-0.23044 # DEPENDENCYPART_GRANDPAR
(16,26),(26,24),-0.233896 # DEPENDENCYPART_GRANDPAR
(16,26),(26,27),-0.680835 # DEPENDENCYPART_GRANDPAR
(16,28),(28,1),-1.5814 # DEPENDENCYPART_GRANDPAR
(16,28),(28,2),-0.994945 # DEPENDENCYPART_GRANDPAR
(16,28),(28,3),-1.40188 # DEPENDENCYPART_GRANDPAR
(16,28),(28,4),-1.47064 # DEPENDENCYPART_GRANDPAR
(16,28),(28,5),-2.17758 # DEPENDENCYPART_GRANDPAR
(16,28),(28,11),-1.34208 # DEPENDENCYPART_GRANDPAR
(16,28),(28,13),-1.17542 # DEPENDENCYPART_GRANDPAR
(16,28),(28,14),-1.06535 # DEPENDENCYPART_GRANDPAR
(16,28),(28,15),-1.14677 # DEPENDENCYPART_GRANDPAR
(16,28),(28,17),0.714775 # DEPENDENCYPART_GRANDPAR
(16,28),(28,18),-0.119514 # DEPENDENCYPART_GRANDPAR
(16,28),(28,19),-0.12446 # DEPENDENCYPART_GRANDPAR
(16,28),(28,20),-0.177887 # DEPENDENCYPART_GRANDPAR
(16,28),(28,21),-0.301629 # DEPENDENCYPART_GRANDPAR
(16,28),(28,22),-0.0743158 # DEPENDENCYPART_GRANDPAR
(16,28),(28,23),-0.269312 # DEPENDENCYPART_GRANDPAR
(16,28),(28,24),-0.123145 # DEPENDENCYPART_GRANDPAR
(16,28),(28,25),-0.429837 # DEPENDENCYPART_GRANDPAR
(16,28),(28,26),-0.412445 # DEPENDENCYPART_GRANDPAR
(16,28),(28,27),-0.252808 # DEPENDENCYPART_GRANDPAR
(16,28),(28,29),-0.782147 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.346198 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.252364 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.15339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.43579 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.653975 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.570943 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.599563 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.632462 # DEPENDENCYPART_GRANDPAR
(17,16),(16,24),-0.55419 # DEPENDENCYPART_GRANDPAR
(17,16),(16,25),-0.816414 # DEPENDENCYPART_GRANDPAR
(17,16),(16,26),-0.653507 # DEPENDENCYPART_GRANDPAR
(17,16),(16,28),-0.629139 # DEPENDENCYPART_GRANDPAR
(17,16),(16,29),-0.673061 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.0627576 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),0.320275 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.605135 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),0.46033 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.419965 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),0.0809267 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),0.0576363 # DEPENDENCYPART_GRANDPAR
(18,3),(3,1),-0.320974 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),0.321134 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),-0.533126 # DEPENDENCYPART_GRANDPAR
(18,3),(3,5),-0.0782746 # DEPENDENCYPART_GRANDPAR
(18,3),(3,6),-0.0624076 # DEPENDENCYPART_GRANDPAR
(18,3),(3,7),-0.0389283 # DEPENDENCYPART_GRANDPAR
(18,3),(3,8),-0.30594 # DEPENDENCYPART_GRANDPAR
(18,3),(3,9),-0.222597 # DEPENDENCYPART_GRANDPAR
(18,3),(3,10),-0.340645 # DEPENDENCYPART_GRANDPAR
(18,3),(3,11),0.0234376 # DEPENDENCYPART_GRANDPAR
(18,3),(3,12),-0.173516 # DEPENDENCYPART_GRANDPAR
(18,3),(3,13),-0.506468 # DEPENDENCYPART_GRANDPAR
(18,3),(3,14),-0.254884 # DEPENDENCYPART_GRANDPAR
(18,3),(3,15),-0.0405125 # DEPENDENCYPART_GRANDPAR
(18,3),(3,16),0.0658376 # DEPENDENCYPART_GRANDPAR
(18,3),(3,17),0.0822538 # DEPENDENCYPART_GRANDPAR
(18,3),(3,18),-1.40105 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,3),(3,19),-0.159813 # DEPENDENCYPART_GRANDPAR
(18,3),(3,22),-0.366307 # DEPENDENCYPART_GRANDPAR
(18,3),(3,25),-0.934426 # DEPENDENCYPART_GRANDPAR
(18,3),(3,26),-0.446151 # DEPENDENCYPART_GRANDPAR
(18,3),(3,28),-0.615644 # DEPENDENCYPART_GRANDPAR
(18,3),(3,29),-1.08714 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),-0.379533 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),0.220515 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),0.516471 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),0.0579582 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),0.236013 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),0.248078 # DEPENDENCYPART_GRANDPAR
(18,4),(4,8),-0.142697 # DEPENDENCYPART_GRANDPAR
(18,4),(4,9),-0.0464165 # DEPENDENCYPART_GRANDPAR
(18,4),(4,10),-0.172581 # DEPENDENCYPART_GRANDPAR
(18,4),(4,11),0.299212 # DEPENDENCYPART_GRANDPAR
(18,4),(4,12),0.0562919 # DEPENDENCYPART_GRANDPAR
(18,4),(4,13),-0.12015 # DEPENDENCYPART_GRANDPAR
(18,4),(4,15),0.198434 # DEPENDENCYPART_GRANDPAR
(18,4),(4,18),-1.40947 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,4),(4,20),-0.73245 # DEPENDENCYPART_GRANDPAR
(18,4),(4,21),-0.279647 # DEPENDENCYPART_GRANDPAR
(18,4),(4,22),-0.301031 # DEPENDENCYPART_GRANDPAR
(18,4),(4,24),-0.508598 # DEPENDENCYPART_GRANDPAR
(18,4),(4,29),-1.22249 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-0.43941 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),0.170138 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),0.504125 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.325229 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),0.259408 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),0.058749 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),-0.0868728 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),-0.550169 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),0.0749451 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),0.361589 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.387689 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),0.0555641 # DEPENDENCYPART_GRANDPAR
(18,6),(6,7),0.114855 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),-0.223271 # DEPENDENCYPART_GRANDPAR
(18,6),(6,9),-0.227628 # DEPENDENCYPART_GRANDPAR
(18,6),(6,10),-0.286223 # DEPENDENCYPART_GRANDPAR
(18,6),(6,11),0.167231 # DEPENDENCYPART_GRANDPAR
(18,6),(6,12),-0.132514 # DEPENDENCYPART_GRANDPAR
(18,6),(6,13),-0.149443 # DEPENDENCYPART_GRANDPAR
(18,6),(6,14),-0.172209 # DEPENDENCYPART_GRANDPAR
(18,6),(6,15),0.00919937 # DEPENDENCYPART_GRANDPAR
(18,6),(6,16),0.106839 # DEPENDENCYPART_GRANDPAR
(18,6),(6,18),-1.4332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,6),(6,29),-1.25258 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.323361 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),0.514511 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),0.118287 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.132634 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),-0.159005 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),-0.207705 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),0.0116086 # DEPENDENCYPART_GRANDPAR
(18,7),(7,12),-0.0426261 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),0.175643 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.153207 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),0.0996748 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),-0.0574033 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.0991619 # DEPENDENCYPART_GRANDPAR
(18,9),(9,1),-0.587507 # DEPENDENCYPART_GRANDPAR
(18,9),(9,4),-0.407621 # DEPENDENCYPART_GRANDPAR
(18,9),(9,5),0.0466394 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),-0.169164 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),-0.123478 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.274545 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.172834 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),0.171331 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),-0.0680678 # DEPENDENCYPART_GRANDPAR
(18,9),(9,13),-0.0901579 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.0578942 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),0.109303 # DEPENDENCYPART_GRANDPAR
(18,9),(9,16),0.171286 # DEPENDENCYPART_GRANDPAR
(18,9),(9,18),-1.42526 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,26),-0.51846 # DEPENDENCYPART_GRANDPAR
(18,10),(10,3),0.429927 # DEPENDENCYPART_GRANDPAR
(18,10),(10,4),-0.168312 # DEPENDENCYPART_GRANDPAR
(18,10),(10,5),-0.101446 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),0.0144175 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.0256359 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.413046 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.0818212 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),0.248047 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),-0.0580889 # DEPENDENCYPART_GRANDPAR
(18,10),(10,14),0.0546744 # DEPENDENCYPART_GRANDPAR
(18,11),(11,4),-0.172614 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),0.184068 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),0.0403387 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),0.0478074 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),0.0982265 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.0979575 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.0440765 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.391876 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),0.0105847 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),0.0414283 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),0.195277 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.51415 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,7),-0.0204527 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.194828 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.0949436 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.305657 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),0.126073 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.0761456 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.138876 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),0.0539768 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),0.117092 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.00590486 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-1.43277 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,19),-0.249427 # DEPENDENCYPART_GRANDPAR
(18,12),(12,21),-0.348082 # DEPENDENCYPART_GRANDPAR
(18,12),(12,25),-1.13376 # DEPENDENCYPART_GRANDPAR
(18,12),(12,26),-0.539359 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),0.149586 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.113099 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.262105 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),0.0676408 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.140035 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),0.00154193 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.40963 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,19),-0.24215 # DEPENDENCYPART_GRANDPAR
(18,14),(14,20),-0.732141 # DEPENDENCYPART_GRANDPAR
(18,14),(14,22),-0.299806 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.162174 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),0.140044 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.292507 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),0.0210597 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),0.242435 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.0197584 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.51709 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.255936 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.741938 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.38392 # DEPENDENCYPART_GRANDPAR
(18,15),(15,25),-1.02604 # DEPENDENCYPART_GRANDPAR
(18,15),(15,28),-0.733819 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.151697 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.0151239 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.00590486 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.43277 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.249427 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.739087 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.348082 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.215634 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-0.490887 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-1.13376 # DEPENDENCYPART_GRANDPAR
(18,16),(16,26),-0.539359 # DEPENDENCYPART_GRANDPAR
(18,16),(16,28),-0.645283 # DEPENDENCYPART_GRANDPAR
(18,16),(16,29),-1.25238 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.0619153 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.402268 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),-0.189151 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.432035 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.0153967 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.335157 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),0.158972 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.533247 # DEPENDENCYPART_GRANDPAR
(18,19),(19,28),-0.094931 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.392876 # DEPENDENCYPART_GRANDPAR
(18,20),(20,19),0.160592 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.0894714 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),0.0470697 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.437514 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.385899 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),-0.00626102 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.190053 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.0721829 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.297493 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),0.00054369 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.453795 # DEPENDENCYPART_GRANDPAR
(18,21),(21,26),-0.189105 # DEPENDENCYPART_GRANDPAR
(18,21),(21,28),-0.188037 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),0.420013 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),0.138447 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),0.193763 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.480475 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.106987 # DEPENDENCYPART_GRANDPAR
(18,22),(22,27),-0.551863 # DEPENDENCYPART_GRANDPAR
(18,22),(22,28),-0.24205 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.199309 # DEPENDENCYPART_GRANDPAR
(18,23),(23,28),-0.0533592 # DEPENDENCYPART_GRANDPAR
(18,24),(24,19),0.0710187 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),-0.125096 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.308729 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),0.149435 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.116002 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-0.589863 # DEPENDENCYPART_GRANDPAR
(18,24),(24,26),-0.241077 # DEPENDENCYPART_GRANDPAR
(18,24),(24,27),-0.612922 # DEPENDENCYPART_GRANDPAR
(18,24),(24,28),-0.167166 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.091561 # DEPENDENCYPART_GRANDPAR
(18,26),(26,24),-0.108241 # DEPENDENCYPART_GRANDPAR
(18,26),(26,27),-0.647178 # DEPENDENCYPART_GRANDPAR
(18,27),(27,24),0.0330696 # DEPENDENCYPART_GRANDPAR
(18,27),(27,26),-0.122233 # DEPENDENCYPART_GRANDPAR
(18,28),(28,1),-0.628826 # DEPENDENCYPART_GRANDPAR
(18,28),(28,2),-0.324503 # DEPENDENCYPART_GRANDPAR
(18,28),(28,3),-0.0807566 # DEPENDENCYPART_GRANDPAR
(18,28),(28,4),-0.752758 # DEPENDENCYPART_GRANDPAR
(18,28),(28,5),-0.467835 # DEPENDENCYPART_GRANDPAR
(18,28),(28,11),-0.133124 # DEPENDENCYPART_GRANDPAR
(18,28),(28,13),-0.745764 # DEPENDENCYPART_GRANDPAR
(18,28),(28,14),-0.478466 # DEPENDENCYPART_GRANDPAR
(18,28),(28,15),-0.200736 # DEPENDENCYPART_GRANDPAR
(18,28),(28,17),-0.404206 # DEPENDENCYPART_GRANDPAR
(18,28),(28,18),-1.11336 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,28),(28,19),-0.100016 # DEPENDENCYPART_GRANDPAR
(18,28),(28,20),-0.383529 # DEPENDENCYPART_GRANDPAR
(18,28),(28,21),0.119962 # DEPENDENCYPART_GRANDPAR
(18,28),(28,22),-0.134361 # DEPENDENCYPART_GRANDPAR
(18,28),(28,23),-0.408331 # DEPENDENCYPART_GRANDPAR
(18,28),(28,24),-0.129594 # DEPENDENCYPART_GRANDPAR
(18,28),(28,25),-0.757885 # DEPENDENCYPART_GRANDPAR
(18,28),(28,26),-0.31801 # DEPENDENCYPART_GRANDPAR
(18,28),(28,27),-0.578169 # DEPENDENCYPART_GRANDPAR
(18,28),(28,29),-1.01696 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.606413 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.909593 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.17958 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.35467 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.393281 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-1.11003 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.909613 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.15244 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.656564 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.559613 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.488718 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.269512 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.642968 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.529481 # DEPENDENCYPART_GRANDPAR
(19,21),(21,28),-0.755689 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),-0.198643 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),0.0244292 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),0.138152 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.27549 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.085915 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.397497 # DEPENDENCYPART_GRANDPAR
(19,22),(22,28),-0.499776 # DEPENDENCYPART_GRANDPAR
(19,23),(23,20),0.257618 # DEPENDENCYPART_GRANDPAR
(19,23),(23,28),-0.646938 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-1.22124 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),0.486167 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),-0.114094 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.287363 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.150572 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.514234 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.404214 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.603797 # DEPENDENCYPART_GRANDPAR
(19,24),(24,28),-0.640392 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),-0.175248 # DEPENDENCYPART_GRANDPAR
(19,28),(28,1),-1.06741 # DEPENDENCYPART_GRANDPAR
(19,28),(28,2),-0.996241 # DEPENDENCYPART_GRANDPAR
(19,28),(28,3),-1.09648 # DEPENDENCYPART_GRANDPAR
(19,28),(28,4),-0.868616 # DEPENDENCYPART_GRANDPAR
(19,28),(28,5),-0.983555 # DEPENDENCYPART_GRANDPAR
(19,28),(28,11),-0.752075 # DEPENDENCYPART_GRANDPAR
(19,28),(28,13),-0.935794 # DEPENDENCYPART_GRANDPAR
(19,28),(28,14),-0.852844 # DEPENDENCYPART_GRANDPAR
(19,28),(28,15),-0.675436 # DEPENDENCYPART_GRANDPAR
(19,28),(28,17),-0.915241 # DEPENDENCYPART_GRANDPAR
(19,28),(28,18),-0.821856 # DEPENDENCYPART_GRANDPAR
(19,28),(28,19),-1.274 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,28),(28,20),0.325865 # DEPENDENCYPART_GRANDPAR
(19,28),(28,21),-0.16238 # DEPENDENCYPART_GRANDPAR
(19,28),(28,22),-0.380012 # DEPENDENCYPART_GRANDPAR
(19,28),(28,23),-0.345858 # DEPENDENCYPART_GRANDPAR
(19,28),(28,24),-0.17165 # DEPENDENCYPART_GRANDPAR
(19,28),(28,25),-0.643633 # DEPENDENCYPART_GRANDPAR
(19,28),(28,26),-0.47081 # DEPENDENCYPART_GRANDPAR
(19,28),(28,27),-0.463475 # DEPENDENCYPART_GRANDPAR
(19,28),(28,29),-0.860829 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.580116 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.439694 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.89315 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.742393 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-1.13274 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-1.09208 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-1.30837 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-1.19246 # DEPENDENCYPART_GRANDPAR
(20,19),(19,28),-1.11893 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.11849 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.920929 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.83373 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.46537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.760799 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.503037 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.78563 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.662858 # DEPENDENCYPART_GRANDPAR
(20,21),(21,26),-0.630044 # DEPENDENCYPART_GRANDPAR
(20,21),(21,28),-0.667016 # DEPENDENCYPART_GRANDPAR
(20,22),(22,21),-0.125486 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.315184 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.646169 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.692132 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.566385 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.627818 # DEPENDENCYPART_GRANDPAR
(20,22),(22,28),-0.777605 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.307101 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),0.0901498 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),0.191588 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),0.166933 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),0.125575 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),0.625482 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-1.33716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
