# _root_ I si a això hi sumem l' esgotament a què està arribant CiU , al costat dels conflictes interns que viu la formació , jo crec que de tot això n' ha de treure un benefici electoral ERC .
#goldHeads=26,6,6,3,6,26,8,6,12,9,12,8,12,15,6,15,16,17,18,21,18,23,21,6,26,0,34,34,30,28,34,34,34,26,36,34,36,34,26,
#predictedHeads=6,6,6,3,6,26,8,6,12,9,12,8,12,15,12,15,16,17,18,21,16,23,21,34,26,0,34,34,30,28,34,34,34,26,36,34,36,36,26,
(21,13),(13,21),-1.61647 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,13),(13,23),-0.493915 # DEPENDENCYPART_GRANDPAR
(21,13),(13,26),-0.747338 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.844711 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.644693 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.492806 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.510506 # DEPENDENCYPART_GRANDPAR
(21,15),(15,24),-1.54106 # DEPENDENCYPART_GRANDPAR
(21,15),(15,27),-1.5073 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.993201 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.371755 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),-0.401037 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),-0.446855 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-1.61625 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,23),-0.493812 # DEPENDENCYPART_GRANDPAR
(21,16),(16,26),-0.747116 # DEPENDENCYPART_GRANDPAR
(21,16),(16,32),-1.06398 # DEPENDENCYPART_GRANDPAR
(21,16),(16,34),-0.784518 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.657524 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.724978 # DEPENDENCYPART_GRANDPAR
(21,17),(17,27),-1.5055 # DEPENDENCYPART_GRANDPAR
(21,17),(17,28),-0.572616 # DEPENDENCYPART_GRANDPAR
(21,17),(17,33),-0.445448 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.441638 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.61624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,23),-0.493776 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),-0.259959 # DEPENDENCYPART_GRANDPAR
(21,18),(18,26),-0.747102 # DEPENDENCYPART_GRANDPAR
(21,18),(18,30),-0.749337 # DEPENDENCYPART_GRANDPAR
(21,18),(18,32),-1.06396 # DEPENDENCYPART_GRANDPAR
(21,18),(18,34),-0.784505 # DEPENDENCYPART_GRANDPAR
(21,18),(18,38),-1.02339 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.63805 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,23),-0.502861 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.40943 # DEPENDENCYPART_GRANDPAR
(21,20),(20,27),-1.28803 # DEPENDENCYPART_GRANDPAR
(21,23),(23,1),-1.56844 # DEPENDENCYPART_GRANDPAR
(21,23),(23,17),-0.744572 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.746726 # DEPENDENCYPART_GRANDPAR
(21,23),(23,22),1.36665 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.710142 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),0.0173422 # DEPENDENCYPART_GRANDPAR
(21,23),(23,26),0.0213402 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),-0.961567 # DEPENDENCYPART_GRANDPAR
(21,23),(23,28),0.0357914 # DEPENDENCYPART_GRANDPAR
(21,23),(23,29),-0.727906 # DEPENDENCYPART_GRANDPAR
(21,23),(23,30),-0.502092 # DEPENDENCYPART_GRANDPAR
(21,23),(23,31),-0.576007 # DEPENDENCYPART_GRANDPAR
(21,23),(23,32),-0.44638 # DEPENDENCYPART_GRANDPAR
(21,23),(23,33),0.162959 # DEPENDENCYPART_GRANDPAR
(21,23),(23,34),-0.00839409 # DEPENDENCYPART_GRANDPAR
(21,23),(23,38),-0.332188 # DEPENDENCYPART_GRANDPAR
(21,23),(23,39),-1.1069 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.566798 # DEPENDENCYPART_GRANDPAR
(21,25),(25,28),0.0361371 # DEPENDENCYPART_GRANDPAR
(21,25),(25,34),-0.115951 # DEPENDENCYPART_GRANDPAR
(21,26),(26,1),-1.81365 # DEPENDENCYPART_GRANDPAR
(21,26),(26,2),-0.887596 # DEPENDENCYPART_GRANDPAR
(21,26),(26,3),-1.40037 # DEPENDENCYPART_GRANDPAR
(21,26),(26,4),-1.69782 # DEPENDENCYPART_GRANDPAR
(21,26),(26,6),-1.83901 # DEPENDENCYPART_GRANDPAR
(21,26),(26,8),-1.87008 # DEPENDENCYPART_GRANDPAR
(21,26),(26,9),-1.36312 # DEPENDENCYPART_GRANDPAR
(21,26),(26,10),-1.13999 # DEPENDENCYPART_GRANDPAR
(21,26),(26,11),-1.95791 # DEPENDENCYPART_GRANDPAR
(21,26),(26,12),-1.64662 # DEPENDENCYPART_GRANDPAR
(21,26),(26,13),-1.95906 # DEPENDENCYPART_GRANDPAR
(21,26),(26,14),-1.94961 # DEPENDENCYPART_GRANDPAR
(21,26),(26,15),-1.46093 # DEPENDENCYPART_GRANDPAR
(21,26),(26,16),-1.87878 # DEPENDENCYPART_GRANDPAR
(21,26),(26,17),-1.19795 # DEPENDENCYPART_GRANDPAR
(21,26),(26,18),-1.71384 # DEPENDENCYPART_GRANDPAR
(21,26),(26,19),-1.47366 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),-1.19069 # DEPENDENCYPART_GRANDPAR
(21,26),(26,21),-0.85326 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,26),(26,22),1.10548 # DEPENDENCYPART_GRANDPAR
(21,26),(26,23),0.238239 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),-0.295393 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),0.346458 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.733507 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.102495 # DEPENDENCYPART_GRANDPAR
(21,26),(26,30),-0.383784 # DEPENDENCYPART_GRANDPAR
(21,26),(26,31),-0.470131 # DEPENDENCYPART_GRANDPAR
(21,26),(26,32),-0.561383 # DEPENDENCYPART_GRANDPAR
(21,26),(26,33),0.024673 # DEPENDENCYPART_GRANDPAR
(21,26),(26,34),-0.116607 # DEPENDENCYPART_GRANDPAR
(21,26),(26,36),-0.290824 # DEPENDENCYPART_GRANDPAR
(21,26),(26,38),-0.326299 # DEPENDENCYPART_GRANDPAR
(21,26),(26,39),-0.977959 # DEPENDENCYPART_GRANDPAR
(21,27),(27,28),0.118946 # DEPENDENCYPART_GRANDPAR
(21,30),(30,28),0.116697 # DEPENDENCYPART_GRANDPAR
(21,30),(30,29),-0.666478 # DEPENDENCYPART_GRANDPAR
(21,30),(30,32),-0.488638 # DEPENDENCYPART_GRANDPAR
(21,30),(30,33),0.159778 # DEPENDENCYPART_GRANDPAR
(21,30),(30,34),-0.134204 # DEPENDENCYPART_GRANDPAR
(21,30),(30,36),-0.364 # DEPENDENCYPART_GRANDPAR
(21,32),(32,14),-1.96056 # DEPENDENCYPART_GRANDPAR
(21,32),(32,20),-1.20153 # DEPENDENCYPART_GRANDPAR
(21,32),(32,24),-0.185711 # DEPENDENCYPART_GRANDPAR
(21,32),(32,27),0.00454504 # DEPENDENCYPART_GRANDPAR
(21,32),(32,28),-0.0489894 # DEPENDENCYPART_GRANDPAR
(21,32),(32,31),-0.209963 # DEPENDENCYPART_GRANDPAR
(21,32),(32,33),-0.0774265 # DEPENDENCYPART_GRANDPAR
(21,32),(32,36),-0.255307 # DEPENDENCYPART_GRANDPAR
(21,32),(32,39),-1.06867 # DEPENDENCYPART_GRANDPAR
(21,33),(33,29),-0.974635 # DEPENDENCYPART_GRANDPAR
(21,33),(33,34),0.00416998 # DEPENDENCYPART_GRANDPAR
(21,33),(33,36),-0.278 # DEPENDENCYPART_GRANDPAR
(21,33),(33,38),-0.315071 # DEPENDENCYPART_GRANDPAR
(21,34),(34,1),-1.81331 # DEPENDENCYPART_GRANDPAR
(21,34),(34,2),-0.887256 # DEPENDENCYPART_GRANDPAR
(21,34),(34,3),-1.40003 # DEPENDENCYPART_GRANDPAR
(21,34),(34,4),-1.69748 # DEPENDENCYPART_GRANDPAR
(21,34),(34,6),-1.83798 # DEPENDENCYPART_GRANDPAR
(21,34),(34,8),-1.86974 # DEPENDENCYPART_GRANDPAR
(21,34),(34,9),-1.36278 # DEPENDENCYPART_GRANDPAR
(21,34),(34,11),-1.95689 # DEPENDENCYPART_GRANDPAR
(21,34),(34,12),-1.6456 # DEPENDENCYPART_GRANDPAR
(21,34),(34,14),-1.94927 # DEPENDENCYPART_GRANDPAR
(21,34),(34,15),-1.46059 # DEPENDENCYPART_GRANDPAR
(21,34),(34,19),-1.47332 # DEPENDENCYPART_GRANDPAR
(21,34),(34,20),-1.19035 # DEPENDENCYPART_GRANDPAR
(21,34),(34,22),1.12941 # DEPENDENCYPART_GRANDPAR
(21,34),(34,23),0.284232 # DEPENDENCYPART_GRANDPAR
(21,34),(34,24),-0.265822 # DEPENDENCYPART_GRANDPAR
(21,34),(34,25),0.361261 # DEPENDENCYPART_GRANDPAR
(21,34),(34,26),0.0276841 # DEPENDENCYPART_GRANDPAR
(21,34),(34,27),0.0273467 # DEPENDENCYPART_GRANDPAR
(21,34),(34,28),-0.0479103 # DEPENDENCYPART_GRANDPAR
(21,34),(34,30),-0.144451 # DEPENDENCYPART_GRANDPAR
(21,34),(34,31),-0.22256 # DEPENDENCYPART_GRANDPAR
(21,34),(34,32),-0.065917 # DEPENDENCYPART_GRANDPAR
(21,34),(34,33),0.0792573 # DEPENDENCYPART_GRANDPAR
(21,34),(34,36),-0.210737 # DEPENDENCYPART_GRANDPAR
(21,34),(34,37),-0.652409 # DEPENDENCYPART_GRANDPAR
(21,34),(34,38),-0.246212 # DEPENDENCYPART_GRANDPAR
(21,34),(34,39),-1.00091 # DEPENDENCYPART_GRANDPAR
(21,36),(36,27),-0.619447 # DEPENDENCYPART_GRANDPAR
(21,36),(36,28),0.172886 # DEPENDENCYPART_GRANDPAR
(21,36),(36,29),-0.791176 # DEPENDENCYPART_GRANDPAR
(21,36),(36,31),-0.240037 # DEPENDENCYPART_GRANDPAR
(21,36),(36,33),0.300053 # DEPENDENCYPART_GRANDPAR
(21,36),(36,35),-0.310035 # DEPENDENCYPART_GRANDPAR
(21,36),(36,37),-0.678322 # DEPENDENCYPART_GRANDPAR
(21,36),(36,38),-0.331668 # DEPENDENCYPART_GRANDPAR
(21,38),(38,36),0.0040221 # DEPENDENCYPART_GRANDPAR
(21,38),(38,37),-0.633904 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),-0.08532 # DEPENDENCYPART_GRANDPAR
(23,17),(17,19),-0.64567 # DEPENDENCYPART_GRANDPAR
(23,17),(17,27),-1.1082 # DEPENDENCYPART_GRANDPAR
(23,17),(17,28),-0.936471 # DEPENDENCYPART_GRANDPAR
(23,17),(17,33),-0.783242 # DEPENDENCYPART_GRANDPAR
(23,20),(20,27),-1.05202 # DEPENDENCYPART_GRANDPAR
(23,25),(25,24),0.504564 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.165186 # DEPENDENCYPART_GRANDPAR
(23,25),(25,34),-0.0906633 # DEPENDENCYPART_GRANDPAR
(23,26),(26,1),-1.28257 # DEPENDENCYPART_GRANDPAR
(23,26),(26,2),-1.21377 # DEPENDENCYPART_GRANDPAR
(23,26),(26,3),-1.68182 # DEPENDENCYPART_GRANDPAR
(23,26),(26,4),-0.737894 # DEPENDENCYPART_GRANDPAR
(23,26),(26,6),-1.51775 # DEPENDENCYPART_GRANDPAR
(23,26),(26,8),-1.4256 # DEPENDENCYPART_GRANDPAR
(23,26),(26,9),-1.56079 # DEPENDENCYPART_GRANDPAR
(23,26),(26,10),-0.486371 # DEPENDENCYPART_GRANDPAR
(23,26),(26,11),-1.44188 # DEPENDENCYPART_GRANDPAR
(23,26),(26,12),-1.34275 # DEPENDENCYPART_GRANDPAR
(23,26),(26,13),-1.61583 # DEPENDENCYPART_GRANDPAR
(23,26),(26,14),-1.44699 # DEPENDENCYPART_GRANDPAR
(23,26),(26,15),-0.953608 # DEPENDENCYPART_GRANDPAR
(23,26),(26,16),-1.25823 # DEPENDENCYPART_GRANDPAR
(23,26),(26,17),-1.02588 # DEPENDENCYPART_GRANDPAR
(23,26),(26,18),-1.14545 # DEPENDENCYPART_GRANDPAR
(23,26),(26,19),-1.34496 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-0.699056 # DEPENDENCYPART_GRANDPAR
(23,26),(26,21),-1.26391 # DEPENDENCYPART_GRANDPAR
(23,26),(26,22),-0.759779 # DEPENDENCYPART_GRANDPAR
(23,26),(26,23),-0.682309 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,26),(26,24),0.537644 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),0.149535 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),-0.379316 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.0892604 # DEPENDENCYPART_GRANDPAR
(23,26),(26,30),-0.920708 # DEPENDENCYPART_GRANDPAR
(23,26),(26,31),-0.361608 # DEPENDENCYPART_GRANDPAR
(23,26),(26,32),0.16356 # DEPENDENCYPART_GRANDPAR
(23,26),(26,33),0.0639682 # DEPENDENCYPART_GRANDPAR
(23,26),(26,34),0.128491 # DEPENDENCYPART_GRANDPAR
(23,26),(26,36),0.123767 # DEPENDENCYPART_GRANDPAR
(23,26),(26,38),0.16204 # DEPENDENCYPART_GRANDPAR
(23,26),(26,39),-0.808044 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.158478 # DEPENDENCYPART_GRANDPAR
(23,28),(28,27),-0.0759968 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-1.24595 # DEPENDENCYPART_GRANDPAR
(23,28),(28,30),-1.14117 # DEPENDENCYPART_GRANDPAR
(23,28),(28,32),0.118675 # DEPENDENCYPART_GRANDPAR
(23,28),(28,33),0.0117152 # DEPENDENCYPART_GRANDPAR
(23,28),(28,34),0.00451597 # DEPENDENCYPART_GRANDPAR
(23,28),(28,36),0.197633 # DEPENDENCYPART_GRANDPAR
(23,28),(28,38),0.232492 # DEPENDENCYPART_GRANDPAR
(23,29),(29,28),0.412773 # DEPENDENCYPART_GRANDPAR
(23,29),(29,33),-0.0914859 # DEPENDENCYPART_GRANDPAR
(23,30),(30,28),-0.140884 # DEPENDENCYPART_GRANDPAR
(23,30),(30,29),-0.968136 # DEPENDENCYPART_GRANDPAR
(23,30),(30,32),0.026649 # DEPENDENCYPART_GRANDPAR
(23,30),(30,33),-0.00257232 # DEPENDENCYPART_GRANDPAR
(23,30),(30,34),-0.101584 # DEPENDENCYPART_GRANDPAR
(23,30),(30,36),-0.0411542 # DEPENDENCYPART_GRANDPAR
(23,32),(32,14),-1.44852 # DEPENDENCYPART_GRANDPAR
(23,32),(32,20),-0.700963 # DEPENDENCYPART_GRANDPAR
(23,32),(32,24),0.636854 # DEPENDENCYPART_GRANDPAR
(23,32),(32,27),0.614634 # DEPENDENCYPART_GRANDPAR
(23,32),(32,28),-0.0522763 # DEPENDENCYPART_GRANDPAR
(23,32),(32,31),-0.363127 # DEPENDENCYPART_GRANDPAR
(23,32),(32,33),0.0152259 # DEPENDENCYPART_GRANDPAR
(23,32),(32,36),0.146165 # DEPENDENCYPART_GRANDPAR
(23,32),(32,39),-0.872686 # DEPENDENCYPART_GRANDPAR
(23,33),(33,29),-1.14512 # DEPENDENCYPART_GRANDPAR
(23,33),(33,34),0.00451597 # DEPENDENCYPART_GRANDPAR
(23,33),(33,36),0.197633 # DEPENDENCYPART_GRANDPAR
(23,33),(33,38),0.232492 # DEPENDENCYPART_GRANDPAR
(23,34),(34,1),-1.28257 # DEPENDENCYPART_GRANDPAR
(23,34),(34,2),-1.21377 # DEPENDENCYPART_GRANDPAR
(23,34),(34,3),-1.68182 # DEPENDENCYPART_GRANDPAR
(23,34),(34,4),-0.737894 # DEPENDENCYPART_GRANDPAR
(23,34),(34,6),-1.51741 # DEPENDENCYPART_GRANDPAR
(23,34),(34,8),-1.4256 # DEPENDENCYPART_GRANDPAR
(23,34),(34,9),-1.56079 # DEPENDENCYPART_GRANDPAR
(23,34),(34,11),-1.44154 # DEPENDENCYPART_GRANDPAR
(23,34),(34,12),-1.34241 # DEPENDENCYPART_GRANDPAR
(23,34),(34,14),-1.44699 # DEPENDENCYPART_GRANDPAR
(23,34),(34,15),-0.953607 # DEPENDENCYPART_GRANDPAR
(23,34),(34,19),-1.34496 # DEPENDENCYPART_GRANDPAR
(23,34),(34,20),-0.699056 # DEPENDENCYPART_GRANDPAR
(23,34),(34,22),-0.759779 # DEPENDENCYPART_GRANDPAR
(23,34),(34,23),-0.667422 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,34),(34,24),0.568145 # DEPENDENCYPART_GRANDPAR
(23,34),(34,25),0.136425 # DEPENDENCYPART_GRANDPAR
(23,34),(34,26),0.395173 # DEPENDENCYPART_GRANDPAR
(23,34),(34,27),0.698594 # DEPENDENCYPART_GRANDPAR
(23,34),(34,28),-0.0575187 # DEPENDENCYPART_GRANDPAR
(23,34),(34,30),-0.974441 # DEPENDENCYPART_GRANDPAR
(23,34),(34,31),-0.371621 # DEPENDENCYPART_GRANDPAR
(23,34),(34,32),0.518115 # DEPENDENCYPART_GRANDPAR
(23,34),(34,33),0.0957099 # DEPENDENCYPART_GRANDPAR
(23,34),(34,36),0.149956 # DEPENDENCYPART_GRANDPAR
(23,34),(34,37),-0.0691858 # DEPENDENCYPART_GRANDPAR
(23,34),(34,38),0.188229 # DEPENDENCYPART_GRANDPAR
(23,34),(34,39),-0.844325 # DEPENDENCYPART_GRANDPAR
(23,38),(38,36),-0.0623584 # DEPENDENCYPART_GRANDPAR
(23,38),(38,37),-0.237484 # DEPENDENCYPART_GRANDPAR
(25,28),(28,27),-0.0416421 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),-0.219286 # DEPENDENCYPART_GRANDPAR
(25,28),(28,30),-0.825333 # DEPENDENCYPART_GRANDPAR
(25,28),(28,32),-1.06524 # DEPENDENCYPART_GRANDPAR
(25,28),(28,33),-0.480638 # DEPENDENCYPART_GRANDPAR
(25,28),(28,34),-0.386605 # DEPENDENCYPART_GRANDPAR
(25,28),(28,36),-0.741749 # DEPENDENCYPART_GRANDPAR
(25,28),(28,38),-0.528778 # DEPENDENCYPART_GRANDPAR
(25,34),(34,1),-0.598162 # DEPENDENCYPART_GRANDPAR
(25,34),(34,2),-0.435249 # DEPENDENCYPART_GRANDPAR
(25,34),(34,3),-0.802681 # DEPENDENCYPART_GRANDPAR
(25,34),(34,4),-0.592778 # DEPENDENCYPART_GRANDPAR
(25,34),(34,6),-0.97395 # DEPENDENCYPART_GRANDPAR
(25,34),(34,8),-0.842024 # DEPENDENCYPART_GRANDPAR
(25,34),(34,9),-0.753097 # DEPENDENCYPART_GRANDPAR
(25,34),(34,11),-1.09177 # DEPENDENCYPART_GRANDPAR
(25,34),(34,12),-0.935381 # DEPENDENCYPART_GRANDPAR
(25,34),(34,14),-0.660126 # DEPENDENCYPART_GRANDPAR
(25,34),(34,15),-0.892615 # DEPENDENCYPART_GRANDPAR
(25,34),(34,19),-0.635896 # DEPENDENCYPART_GRANDPAR
(25,34),(34,20),-0.484522 # DEPENDENCYPART_GRANDPAR
(25,34),(34,22),-0.636291 # DEPENDENCYPART_GRANDPAR
(25,34),(34,23),-0.235035 # DEPENDENCYPART_GRANDPAR
(25,34),(34,24),-0.356477 # DEPENDENCYPART_GRANDPAR
(25,34),(34,25),-0.980374 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,34),(34,26),-0.655213 # DEPENDENCYPART_GRANDPAR
(25,34),(34,27),0.551147 # DEPENDENCYPART_GRANDPAR
(25,34),(34,28),-0.288005 # DEPENDENCYPART_GRANDPAR
(25,34),(34,30),-0.6158 # DEPENDENCYPART_GRANDPAR
(25,34),(34,31),0.2665 # DEPENDENCYPART_GRANDPAR
(25,34),(34,32),-1.01917 # DEPENDENCYPART_GRANDPAR
(25,34),(34,33),-0.475343 # DEPENDENCYPART_GRANDPAR
(25,34),(34,36),-0.773087 # DEPENDENCYPART_GRANDPAR
(25,34),(34,37),-0.847491 # DEPENDENCYPART_GRANDPAR
(25,34),(34,38),-0.561666 # DEPENDENCYPART_GRANDPAR
(25,34),(34,39),-0.800479 # DEPENDENCYPART_GRANDPAR
(26,2),(2,1),-0.203429 # DEPENDENCYPART_GRANDPAR
(26,2),(2,3),0.0894878 # DEPENDENCYPART_GRANDPAR
(26,2),(2,4),0.0650252 # DEPENDENCYPART_GRANDPAR
(26,2),(2,6),0.0766831 # DEPENDENCYPART_GRANDPAR
(26,3),(3,1),-0.196967 # DEPENDENCYPART_GRANDPAR
(26,3),(3,2),0.866145 # DEPENDENCYPART_GRANDPAR
(26,3),(3,4),0.700738 # DEPENDENCYPART_GRANDPAR
(26,3),(3,5),0.690873 # DEPENDENCYPART_GRANDPAR
(26,3),(3,6),0.247966 # DEPENDENCYPART_GRANDPAR
(26,3),(3,8),-0.273539 # DEPENDENCYPART_GRANDPAR
(26,3),(3,12),-0.0480193 # DEPENDENCYPART_GRANDPAR
(26,4),(4,3),0.138643 # DEPENDENCYPART_GRANDPAR
(26,4),(4,6),0.393591 # DEPENDENCYPART_GRANDPAR
(26,4),(4,8),-0.208996 # DEPENDENCYPART_GRANDPAR
(26,4),(4,9),0.281401 # DEPENDENCYPART_GRANDPAR
(26,4),(4,39),-1.3471 # DEPENDENCYPART_GRANDPAR
(26,6),(6,1),-0.212868 # DEPENDENCYPART_GRANDPAR
(26,6),(6,2),1.38644 # DEPENDENCYPART_GRANDPAR
(26,6),(6,3),0.224988 # DEPENDENCYPART_GRANDPAR
(26,6),(6,4),0.115346 # DEPENDENCYPART_GRANDPAR
(26,6),(6,5),0.174326 # DEPENDENCYPART_GRANDPAR
(26,6),(6,8),-0.273683 # DEPENDENCYPART_GRANDPAR
(26,6),(6,9),0.175024 # DEPENDENCYPART_GRANDPAR
(26,6),(6,11),-0.0822616 # DEPENDENCYPART_GRANDPAR
(26,6),(6,12),-0.0798591 # DEPENDENCYPART_GRANDPAR
(26,6),(6,13),-0.251567 # DEPENDENCYPART_GRANDPAR
(26,6),(6,14),-0.0683008 # DEPENDENCYPART_GRANDPAR
(26,6),(6,15),-0.183426 # DEPENDENCYPART_GRANDPAR
(26,6),(6,16),-0.237337 # DEPENDENCYPART_GRANDPAR
(26,6),(6,17),-0.137115 # DEPENDENCYPART_GRANDPAR
(26,6),(6,18),-0.228805 # DEPENDENCYPART_GRANDPAR
(26,6),(6,19),-0.252215 # DEPENDENCYPART_GRANDPAR
(26,6),(6,21),0.476189 # DEPENDENCYPART_GRANDPAR
(26,6),(6,23),-0.0638902 # DEPENDENCYPART_GRANDPAR
(26,6),(6,24),0.510705 # DEPENDENCYPART_GRANDPAR
(26,6),(6,26),-1.71791 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,6),(6,30),-0.757526 # DEPENDENCYPART_GRANDPAR
(26,6),(6,32),-0.731875 # DEPENDENCYPART_GRANDPAR
(26,6),(6,34),-0.766234 # DEPENDENCYPART_GRANDPAR
(26,6),(6,36),-0.940169 # DEPENDENCYPART_GRANDPAR
(26,6),(6,38),-1.07831 # DEPENDENCYPART_GRANDPAR
(26,6),(6,39),-1.66515 # DEPENDENCYPART_GRANDPAR
(26,8),(8,1),-0.188143 # DEPENDENCYPART_GRANDPAR
(26,8),(8,2),0.760446 # DEPENDENCYPART_GRANDPAR
(26,8),(8,3),0.041204 # DEPENDENCYPART_GRANDPAR
(26,8),(8,5),0.0302596 # DEPENDENCYPART_GRANDPAR
(26,8),(8,6),0.139859 # DEPENDENCYPART_GRANDPAR
(26,8),(8,7),0.17948 # DEPENDENCYPART_GRANDPAR
(26,8),(8,9),0.32311 # DEPENDENCYPART_GRANDPAR
(26,8),(8,11),0.0744892 # DEPENDENCYPART_GRANDPAR
(26,8),(8,12),0.134824 # DEPENDENCYPART_GRANDPAR
(26,8),(8,13),-0.0808589 # DEPENDENCYPART_GRANDPAR
(26,8),(8,15),-0.0282636 # DEPENDENCYPART_GRANDPAR
(26,8),(8,17),0.118984 # DEPENDENCYPART_GRANDPAR
(26,8),(8,19),-0.117656 # DEPENDENCYPART_GRANDPAR
(26,8),(8,21),0.690689 # DEPENDENCYPART_GRANDPAR
(26,8),(8,26),-1.32973 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,8),(8,39),-1.43712 # DEPENDENCYPART_GRANDPAR
(26,9),(9,7),-0.0373493 # DEPENDENCYPART_GRANDPAR
(26,9),(9,8),-0.0634547 # DEPENDENCYPART_GRANDPAR
(26,9),(9,10),1.236 # DEPENDENCYPART_GRANDPAR
(26,9),(9,11),-0.11559 # DEPENDENCYPART_GRANDPAR
(26,9),(9,12),-0.0480193 # DEPENDENCYPART_GRANDPAR
(26,9),(9,13),-0.312451 # DEPENDENCYPART_GRANDPAR
(26,9),(9,15),-0.221446 # DEPENDENCYPART_GRANDPAR
(26,10),(10,9),0.109743 # DEPENDENCYPART_GRANDPAR
(26,10),(10,11),0.0404359 # DEPENDENCYPART_GRANDPAR
(26,10),(10,12),0.0905688 # DEPENDENCYPART_GRANDPAR
(26,10),(10,15),-0.0829482 # DEPENDENCYPART_GRANDPAR
(26,11),(11,1),-0.225153 # DEPENDENCYPART_GRANDPAR
(26,11),(11,2),1.35964 # DEPENDENCYPART_GRANDPAR
(26,11),(11,3),0.113026 # DEPENDENCYPART_GRANDPAR
(26,11),(11,4),0.0278817 # DEPENDENCYPART_GRANDPAR
(26,11),(11,5),0.0820333 # DEPENDENCYPART_GRANDPAR
(26,11),(11,6),-0.0358724 # DEPENDENCYPART_GRANDPAR
(26,11),(11,8),-0.405534 # DEPENDENCYPART_GRANDPAR
(26,11),(11,9),0.0644169 # DEPENDENCYPART_GRANDPAR
(26,11),(11,10),0.131784 # DEPENDENCYPART_GRANDPAR
(26,11),(11,12),-0.118335 # DEPENDENCYPART_GRANDPAR
(26,11),(11,13),-0.226699 # DEPENDENCYPART_GRANDPAR
(26,11),(11,14),-0.0963701 # DEPENDENCYPART_GRANDPAR
(26,11),(11,15),-0.190922 # DEPENDENCYPART_GRANDPAR
(26,11),(11,16),-0.212267 # DEPENDENCYPART_GRANDPAR
(26,11),(11,17),-0.143809 # DEPENDENCYPART_GRANDPAR
(26,11),(11,21),0.437714 # DEPENDENCYPART_GRANDPAR
(26,11),(11,23),-0.0381818 # DEPENDENCYPART_GRANDPAR
(26,11),(11,24),0.482636 # DEPENDENCYPART_GRANDPAR
(26,11),(11,30),-0.757788 # DEPENDENCYPART_GRANDPAR
(26,11),(11,39),-1.6656 # DEPENDENCYPART_GRANDPAR
(26,12),(12,1),-0.228973 # DEPENDENCYPART_GRANDPAR
(26,12),(12,2),1.3658 # DEPENDENCYPART_GRANDPAR
(26,12),(12,3),0.18921 # DEPENDENCYPART_GRANDPAR
(26,12),(12,4),0.10118 # DEPENDENCYPART_GRANDPAR
(26,12),(12,5),0.15663 # DEPENDENCYPART_GRANDPAR
