# _root_ Mentrestant , a l' interior del que ha de ser el pou d' extracció més modern amb què compta Iberpotash , tot està a punt per a rebre la maquinària de tecnologia alemanya .
#goldHeads=23,3,23,5,3,5,10,10,10,6,12,10,12,13,16,12,19,17,12,19,3,23,0,23,24,23,26,27,30,28,30,31,32,23,
#predictedHeads=23,1,23,5,3,5,10,10,10,6,12,10,12,13,16,12,19,17,0,19,23,23,0,23,24,23,26,27,30,28,30,31,32,23,
(19,15),(15,17),-0.141061 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.70532 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,6),-0.0777172 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),-0.220917 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.525304 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.394284 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.450192 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.541933 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.0849451 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.70531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.452312 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-1.3163 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.836582 # DEPENDENCYPART_GRANDPAR
(19,16),(16,24),-0.547121 # DEPENDENCYPART_GRANDPAR
(19,16),(16,26),-0.444014 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.549882 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.223406 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),1.68055 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.80332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.609498 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-1.41951 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-0.934571 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-0.709059 # DEPENDENCYPART_GRANDPAR
(19,17),(17,27),-0.703439 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.283962 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.60861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,18),0.284616 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),-0.63715 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.380467 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.153382 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.338273 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.0873156 # DEPENDENCYPART_GRANDPAR
(19,20),(20,28),-0.181135 # DEPENDENCYPART_GRANDPAR
(19,20),(20,30),-0.349021 # DEPENDENCYPART_GRANDPAR
(19,20),(20,33),-0.676134 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.588675 # DEPENDENCYPART_GRANDPAR
(19,22),(22,20),0.373944 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),-0.396442 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.176491 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.237438 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.135025 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.231817 # DEPENDENCYPART_GRANDPAR
(19,22),(22,30),-0.371342 # DEPENDENCYPART_GRANDPAR
(19,22),(22,31),-0.317345 # DEPENDENCYPART_GRANDPAR
(19,23),(23,1),-1.58781 # DEPENDENCYPART_GRANDPAR
(19,23),(23,2),-1.89477 # DEPENDENCYPART_GRANDPAR
(19,23),(23,3),-0.913405 # DEPENDENCYPART_GRANDPAR
(19,23),(23,5),-1.62081 # DEPENDENCYPART_GRANDPAR
(19,23),(23,7),-1.41388 # DEPENDENCYPART_GRANDPAR
(19,23),(23,8),-1.60091 # DEPENDENCYPART_GRANDPAR
(19,23),(23,9),-0.954696 # DEPENDENCYPART_GRANDPAR
(19,23),(23,10),-1.56379 # DEPENDENCYPART_GRANDPAR
(19,23),(23,12),-1.54901 # DEPENDENCYPART_GRANDPAR
(19,23),(23,13),-1.02486 # DEPENDENCYPART_GRANDPAR
(19,23),(23,14),-1.46977 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-1.42623 # DEPENDENCYPART_GRANDPAR
(19,23),(23,16),-1.20134 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-0.995563 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.134622 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.949641 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),0.358776 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),-0.117425 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.0522084 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.232647 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.286639 # DEPENDENCYPART_GRANDPAR
(19,23),(23,26),-0.0855475 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),-0.227027 # DEPENDENCYPART_GRANDPAR
(19,23),(23,28),-0.330262 # DEPENDENCYPART_GRANDPAR
(19,23),(23,30),-0.343935 # DEPENDENCYPART_GRANDPAR
(19,23),(23,31),-0.45589 # DEPENDENCYPART_GRANDPAR
(19,23),(23,32),-0.435029 # DEPENDENCYPART_GRANDPAR
(19,23),(23,33),-0.574298 # DEPENDENCYPART_GRANDPAR
(19,23),(23,34),-0.943561 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.111986 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.0731782 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.0216186 # DEPENDENCYPART_GRANDPAR
(19,24),(24,28),-0.147387 # DEPENDENCYPART_GRANDPAR
(19,26),(26,24),-0.0154001 # DEPENDENCYPART_GRANDPAR
(19,26),(26,27),-0.106396 # DEPENDENCYPART_GRANDPAR
(19,26),(26,28),-0.0343504 # DEPENDENCYPART_GRANDPAR
(19,26),(26,30),-0.371016 # DEPENDENCYPART_GRANDPAR
(19,26),(26,31),-0.505759 # DEPENDENCYPART_GRANDPAR
(19,27),(27,28),-0.147387 # DEPENDENCYPART_GRANDPAR
(19,27),(27,30),-0.0105863 # DEPENDENCYPART_GRANDPAR
(19,27),(27,31),-0.469491 # DEPENDENCYPART_GRANDPAR
(19,28),(28,1),-1.58757 # DEPENDENCYPART_GRANDPAR
(19,28),(28,2),-1.89437 # DEPENDENCYPART_GRANDPAR
(19,28),(28,3),-0.913156 # DEPENDENCYPART_GRANDPAR
(19,28),(28,5),-1.62055 # DEPENDENCYPART_GRANDPAR
(19,28),(28,7),-1.41364 # DEPENDENCYPART_GRANDPAR
(19,28),(28,8),-1.60035 # DEPENDENCYPART_GRANDPAR
(19,28),(28,10),-1.56324 # DEPENDENCYPART_GRANDPAR
(19,28),(28,12),-1.54875 # DEPENDENCYPART_GRANDPAR
(19,28),(28,16),-1.20098 # DEPENDENCYPART_GRANDPAR
(19,28),(28,17),-0.995314 # DEPENDENCYPART_GRANDPAR
(19,28),(28,18),-0.134376 # DEPENDENCYPART_GRANDPAR
(19,28),(28,20),0.331301 # DEPENDENCYPART_GRANDPAR
(19,28),(28,21),-0.0936145 # DEPENDENCYPART_GRANDPAR
(19,28),(28,22),-0.0104895 # DEPENDENCYPART_GRANDPAR
(19,28),(28,23),0.019132 # DEPENDENCYPART_GRANDPAR
(19,28),(28,24),-0.0766631 # DEPENDENCYPART_GRANDPAR
(19,28),(28,25),-0.156607 # DEPENDENCYPART_GRANDPAR
(19,28),(28,26),0.068905 # DEPENDENCYPART_GRANDPAR
(19,28),(28,27),-0.0710424 # DEPENDENCYPART_GRANDPAR
(19,28),(28,30),-0.244305 # DEPENDENCYPART_GRANDPAR
(19,28),(28,31),-0.36669 # DEPENDENCYPART_GRANDPAR
(19,28),(28,32),-0.335399 # DEPENDENCYPART_GRANDPAR
(19,28),(28,33),-0.589882 # DEPENDENCYPART_GRANDPAR
(19,28),(28,34),-0.814216 # DEPENDENCYPART_GRANDPAR
(19,30),(30,29),0.104522 # DEPENDENCYPART_GRANDPAR
(19,30),(30,31),-0.319749 # DEPENDENCYPART_GRANDPAR
(19,30),(30,32),-0.47686 # DEPENDENCYPART_GRANDPAR
(19,30),(30,33),-0.680158 # DEPENDENCYPART_GRANDPAR
(19,30),(30,34),-1.02875 # DEPENDENCYPART_GRANDPAR
(19,33),(33,29),-0.142758 # DEPENDENCYPART_GRANDPAR
(19,33),(33,31),-0.217947 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.438302 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.141708 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-1.07351 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.772306 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.632849 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),0.157557 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),0.0759564 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.291996 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.260485 # DEPENDENCYPART_GRANDPAR
(20,22),(22,30),-0.41758 # DEPENDENCYPART_GRANDPAR
(20,22),(22,31),-0.243847 # DEPENDENCYPART_GRANDPAR
(20,23),(23,1),-1.76525 # DEPENDENCYPART_GRANDPAR
(20,23),(23,2),-1.5385 # DEPENDENCYPART_GRANDPAR
(20,23),(23,3),-1.72768 # DEPENDENCYPART_GRANDPAR
(20,23),(23,5),-1.70038 # DEPENDENCYPART_GRANDPAR
(20,23),(23,7),-1.42434 # DEPENDENCYPART_GRANDPAR
(20,23),(23,8),-1.40854 # DEPENDENCYPART_GRANDPAR
(20,23),(23,9),-1.41121 # DEPENDENCYPART_GRANDPAR
(20,23),(23,10),-1.3585 # DEPENDENCYPART_GRANDPAR
(20,23),(23,12),-1.59157 # DEPENDENCYPART_GRANDPAR
(20,23),(23,13),-1.36563 # DEPENDENCYPART_GRANDPAR
(20,23),(23,14),-1.57103 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-1.15216 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-1.39667 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-1.24231 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-0.958459 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-1.13617 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.789174 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),0.640803 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),-0.239931 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),0.238059 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),-0.171461 # DEPENDENCYPART_GRANDPAR
(20,23),(23,26),-0.171029 # DEPENDENCYPART_GRANDPAR
(20,23),(23,27),-0.0983823 # DEPENDENCYPART_GRANDPAR
(20,23),(23,28),-0.0625252 # DEPENDENCYPART_GRANDPAR
(20,23),(23,30),-0.273158 # DEPENDENCYPART_GRANDPAR
(20,23),(23,31),-0.163061 # DEPENDENCYPART_GRANDPAR
(20,23),(23,32),-0.478158 # DEPENDENCYPART_GRANDPAR
(20,23),(23,33),0.209427 # DEPENDENCYPART_GRANDPAR
(20,23),(23,34),-0.777589 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.286724 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),-0.407084 # DEPENDENCYPART_GRANDPAR
(20,24),(24,27),-0.326138 # DEPENDENCYPART_GRANDPAR
(20,24),(24,28),-0.221587 # DEPENDENCYPART_GRANDPAR
(20,26),(26,24),0.125918 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),-0.161054 # DEPENDENCYPART_GRANDPAR
(20,26),(26,28),-0.263757 # DEPENDENCYPART_GRANDPAR
(20,26),(26,30),-0.442607 # DEPENDENCYPART_GRANDPAR
(20,26),(26,31),-0.161318 # DEPENDENCYPART_GRANDPAR
(20,28),(28,1),-1.76524 # DEPENDENCYPART_GRANDPAR
(20,28),(28,2),-1.53843 # DEPENDENCYPART_GRANDPAR
(20,28),(28,3),-1.72768 # DEPENDENCYPART_GRANDPAR
(20,28),(28,5),-1.70037 # DEPENDENCYPART_GRANDPAR
(20,28),(28,7),-1.42434 # DEPENDENCYPART_GRANDPAR
(20,28),(28,8),-1.40836 # DEPENDENCYPART_GRANDPAR
(20,28),(28,10),-1.35832 # DEPENDENCYPART_GRANDPAR
(20,28),(28,12),-1.59156 # DEPENDENCYPART_GRANDPAR
(20,28),(28,16),-1.39659 # DEPENDENCYPART_GRANDPAR
(20,28),(28,17),-1.24231 # DEPENDENCYPART_GRANDPAR
(20,28),(28,18),-0.958457 # DEPENDENCYPART_GRANDPAR
(20,28),(28,20),-0.733984 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,28),(28,21),0.653406 # DEPENDENCYPART_GRANDPAR
(20,28),(28,22),-0.122313 # DEPENDENCYPART_GRANDPAR
(20,28),(28,23),0.487604 # DEPENDENCYPART_GRANDPAR
(20,28),(28,24),0.204046 # DEPENDENCYPART_GRANDPAR
(20,28),(28,25),-0.155206 # DEPENDENCYPART_GRANDPAR
(20,28),(28,26),-0.161362 # DEPENDENCYPART_GRANDPAR
(20,28),(28,27),-0.132396 # DEPENDENCYPART_GRANDPAR
(20,28),(28,30),-0.297044 # DEPENDENCYPART_GRANDPAR
(20,28),(28,31),-0.188836 # DEPENDENCYPART_GRANDPAR
(20,28),(28,32),-0.502044 # DEPENDENCYPART_GRANDPAR
(20,28),(28,33),0.118724 # DEPENDENCYPART_GRANDPAR
(20,28),(28,34),-0.802648 # DEPENDENCYPART_GRANDPAR
(20,30),(30,29),-0.393452 # DEPENDENCYPART_GRANDPAR
(20,30),(30,31),-0.205783 # DEPENDENCYPART_GRANDPAR
(20,30),(30,32),-0.658862 # DEPENDENCYPART_GRANDPAR
(20,30),(30,33),0.0302088 # DEPENDENCYPART_GRANDPAR
(20,30),(30,34),-0.791597 # DEPENDENCYPART_GRANDPAR
(20,33),(33,29),-0.394894 # DEPENDENCYPART_GRANDPAR
(20,33),(33,31),-0.114799 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.0615744 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),0.249647 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),0.90791 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),-0.136642 # DEPENDENCYPART_GRANDPAR
(22,17),(17,20),0.301132 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),0.802517 # DEPENDENCYPART_GRANDPAR
(22,17),(17,23),-0.872234 # DEPENDENCYPART_GRANDPAR
(22,17),(17,24),-1.09995 # DEPENDENCYPART_GRANDPAR
(22,17),(17,27),-1.08213 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),0.401898 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),0.919021 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.53608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,23),-0.869279 # DEPENDENCYPART_GRANDPAR
(22,20),(20,24),-1.01026 # DEPENDENCYPART_GRANDPAR
(22,20),(20,26),-0.94559 # DEPENDENCYPART_GRANDPAR
(22,20),(20,28),-1.05001 # DEPENDENCYPART_GRANDPAR
(22,20),(20,30),-1.66448 # DEPENDENCYPART_GRANDPAR
(22,20),(20,33),-1.59478 # DEPENDENCYPART_GRANDPAR
(22,23),(23,1),-0.744231 # DEPENDENCYPART_GRANDPAR
(22,23),(23,2),-0.161029 # DEPENDENCYPART_GRANDPAR
(22,23),(23,3),-0.792175 # DEPENDENCYPART_GRANDPAR
(22,23),(23,5),-0.547379 # DEPENDENCYPART_GRANDPAR
(22,23),(23,7),-0.272459 # DEPENDENCYPART_GRANDPAR
(22,23),(23,8),-1.09042 # DEPENDENCYPART_GRANDPAR
(22,23),(23,9),-0.856577 # DEPENDENCYPART_GRANDPAR
(22,23),(23,10),-0.859693 # DEPENDENCYPART_GRANDPAR
(22,23),(23,12),-0.709525 # DEPENDENCYPART_GRANDPAR
(22,23),(23,13),-0.87849 # DEPENDENCYPART_GRANDPAR
(22,23),(23,14),-0.339596 # DEPENDENCYPART_GRANDPAR
(22,23),(23,15),-0.716797 # DEPENDENCYPART_GRANDPAR
(22,23),(23,16),-0.497479 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-0.847564 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-0.306659 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-1.00422 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.622837 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.215339 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.772193 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.350905 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.470628 # DEPENDENCYPART_GRANDPAR
(22,23),(23,26),-0.311554 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),-0.333082 # DEPENDENCYPART_GRANDPAR
(22,23),(23,28),-0.387208 # DEPENDENCYPART_GRANDPAR
(22,23),(23,30),-0.975883 # DEPENDENCYPART_GRANDPAR
(22,23),(23,31),-0.661439 # DEPENDENCYPART_GRANDPAR
(22,23),(23,32),-1.04024 # DEPENDENCYPART_GRANDPAR
(22,23),(23,33),-0.818838 # DEPENDENCYPART_GRANDPAR
(22,23),(23,34),-0.978193 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.730785 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-0.511354 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),-0.493604 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),-0.361626 # DEPENDENCYPART_GRANDPAR
(22,26),(26,24),-0.30459 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.4033 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.430937 # DEPENDENCYPART_GRANDPAR
(22,26),(26,30),-1.0918 # DEPENDENCYPART_GRANDPAR
(22,26),(26,31),-0.721352 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.361626 # DEPENDENCYPART_GRANDPAR
(22,27),(27,30),-1.14587 # DEPENDENCYPART_GRANDPAR
(22,27),(27,31),-0.816698 # DEPENDENCYPART_GRANDPAR
(22,30),(30,29),-0.40195 # DEPENDENCYPART_GRANDPAR
(22,30),(30,31),-0.490997 # DEPENDENCYPART_GRANDPAR
(22,30),(30,32),-0.984581 # DEPENDENCYPART_GRANDPAR
(22,30),(30,33),-0.820434 # DEPENDENCYPART_GRANDPAR
(22,30),(30,34),-0.843844 # DEPENDENCYPART_GRANDPAR
(22,31),(31,29),-0.390694 # DEPENDENCYPART_GRANDPAR
(22,31),(31,32),-0.983766 # DEPENDENCYPART_GRANDPAR
(22,31),(31,33),-0.742053 # DEPENDENCYPART_GRANDPAR
(23,1),(1,2),0.0655769 # DEPENDENCYPART_GRANDPAR
(23,1),(1,3),-0.0165366 # DEPENDENCYPART_GRANDPAR
(23,1),(1,5),-0.272264 # DEPENDENCYPART_GRANDPAR
(23,1),(1,6),0.410567 # DEPENDENCYPART_GRANDPAR
(23,1),(1,21),0.533646 # DEPENDENCYPART_GRANDPAR
(23,3),(3,1),-0.525497 # DEPENDENCYPART_GRANDPAR
(23,3),(3,2),-0.417839 # DEPENDENCYPART_GRANDPAR
(23,3),(3,4),0.398257 # DEPENDENCYPART_GRANDPAR
(23,3),(3,5),-0.224389 # DEPENDENCYPART_GRANDPAR
(23,3),(3,6),0.262397 # DEPENDENCYPART_GRANDPAR
(23,3),(3,8),0.201945 # DEPENDENCYPART_GRANDPAR
(23,3),(3,10),-0.118825 # DEPENDENCYPART_GRANDPAR
(23,3),(3,21),0.47423 # DEPENDENCYPART_GRANDPAR
(23,3),(3,27),-0.663594 # DEPENDENCYPART_GRANDPAR
(23,3),(3,34),-1.92351 # DEPENDENCYPART_GRANDPAR
(23,5),(5,1),-0.603129 # DEPENDENCYPART_GRANDPAR
(23,5),(5,2),-0.526794 # DEPENDENCYPART_GRANDPAR
(23,5),(5,3),-0.262094 # DEPENDENCYPART_GRANDPAR
(23,5),(5,4),0.761353 # DEPENDENCYPART_GRANDPAR
(23,5),(5,6),0.462223 # DEPENDENCYPART_GRANDPAR
(23,5),(5,8),0.254598 # DEPENDENCYPART_GRANDPAR
(23,5),(5,9),0.212485 # DEPENDENCYPART_GRANDPAR
(23,5),(5,10),-0.0731296 # DEPENDENCYPART_GRANDPAR
(23,5),(5,12),0.0417194 # DEPENDENCYPART_GRANDPAR
(23,5),(5,13),-0.0541088 # DEPENDENCYPART_GRANDPAR
(23,5),(5,16),0.0595929 # DEPENDENCYPART_GRANDPAR
(23,5),(5,19),0.485358 # DEPENDENCYPART_GRANDPAR
(23,5),(5,22),-0.192658 # DEPENDENCYPART_GRANDPAR
(23,5),(5,34),-1.82425 # DEPENDENCYPART_GRANDPAR
(23,7),(7,6),0.276382 # DEPENDENCYPART_GRANDPAR
(23,8),(8,1),-0.556515 # DEPENDENCYPART_GRANDPAR
(23,8),(8,2),-0.313782 # DEPENDENCYPART_GRANDPAR
(23,8),(8,3),-0.17809 # DEPENDENCYPART_GRANDPAR
(23,8),(8,5),-0.327256 # DEPENDENCYPART_GRANDPAR
(23,8),(8,6),0.158082 # DEPENDENCYPART_GRANDPAR
(23,8),(8,7),-0.980218 # DEPENDENCYPART_GRANDPAR
(23,8),(8,9),0.0524781 # DEPENDENCYPART_GRANDPAR
(23,8),(8,10),-0.227093 # DEPENDENCYPART_GRANDPAR
(23,8),(8,12),-0.159243 # DEPENDENCYPART_GRANDPAR
(23,8),(8,34),-2.05976 # DEPENDENCYPART_GRANDPAR
(23,9),(9,7),-1.06455 # DEPENDENCYPART_GRANDPAR
(23,9),(9,10),-0.189354 # DEPENDENCYPART_GRANDPAR
(23,9),(9,12),-0.293292 # DEPENDENCYPART_GRANDPAR
(23,9),(9,13),-0.320001 # DEPENDENCYPART_GRANDPAR
(23,10),(10,1),-0.56953 # DEPENDENCYPART_GRANDPAR
(23,10),(10,2),-0.256114 # DEPENDENCYPART_GRANDPAR
(23,10),(10,3),-0.229747 # DEPENDENCYPART_GRANDPAR
(23,10),(10,4),0.415476 # DEPENDENCYPART_GRANDPAR
(23,10),(10,5),-0.373487 # DEPENDENCYPART_GRANDPAR
(23,10),(10,6),0.11115 # DEPENDENCYPART_GRANDPAR
(23,10),(10,7),-0.907111 # DEPENDENCYPART_GRANDPAR
(23,10),(10,8),-0.287857 # DEPENDENCYPART_GRANDPAR
(23,10),(10,9),-0.164387 # DEPENDENCYPART_GRANDPAR
(23,10),(10,12),-0.103634 # DEPENDENCYPART_GRANDPAR
(23,10),(10,13),-0.284514 # DEPENDENCYPART_GRANDPAR
(23,10),(10,14),-0.166 # DEPENDENCYPART_GRANDPAR
(23,10),(10,15),-0.348564 # DEPENDENCYPART_GRANDPAR
(23,10),(10,16),-0.0215472 # DEPENDENCYPART_GRANDPAR
(23,10),(10,17),-0.163836 # DEPENDENCYPART_GRANDPAR
(23,10),(10,18),0.512281 # DEPENDENCYPART_GRANDPAR
(23,10),(10,19),0.305182 # DEPENDENCYPART_GRANDPAR
(23,10),(10,20),-0.149433 # DEPENDENCYPART_GRANDPAR
(23,10),(10,21),0.346599 # DEPENDENCYPART_GRANDPAR
(23,10),(10,22),-0.148467 # DEPENDENCYPART_GRANDPAR
(23,10),(10,23),-2.0744 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,10),(10,24),-0.771231 # DEPENDENCYPART_GRANDPAR
(23,10),(10,26),-0.816948 # DEPENDENCYPART_GRANDPAR
(23,10),(10,27),-0.823074 # DEPENDENCYPART_GRANDPAR
(23,10),(10,28),-1.01717 # DEPENDENCYPART_GRANDPAR
(23,10),(10,30),-1.27346 # DEPENDENCYPART_GRANDPAR
(23,10),(10,34),-2.0533 # DEPENDENCYPART_GRANDPAR
(23,12),(12,1),-0.602025 # DEPENDENCYPART_GRANDPAR
(23,12),(12,3),-0.258906 # DEPENDENCYPART_GRANDPAR
(23,12),(12,8),-0.130879 # DEPENDENCYPART_GRANDPAR
(23,12),(12,9),0.0890766 # DEPENDENCYPART_GRANDPAR
(23,12),(12,10),-0.366901 # DEPENDENCYPART_GRANDPAR
(23,12),(12,11),0.510703 # DEPENDENCYPART_GRANDPAR
(23,12),(12,13),-0.0436643 # DEPENDENCYPART_GRANDPAR
(23,12),(12,14),-0.010065 # DEPENDENCYPART_GRANDPAR
(23,12),(12,15),-0.247094 # DEPENDENCYPART_GRANDPAR
(23,12),(12,16),0.0716045 # DEPENDENCYPART_GRANDPAR
(23,12),(12,17),0.0857848 # DEPENDENCYPART_GRANDPAR
(23,12),(12,19),0.497804 # DEPENDENCYPART_GRANDPAR
(23,12),(12,20),0.00365563 # DEPENDENCYPART_GRANDPAR
(23,12),(12,22),-0.181409 # DEPENDENCYPART_GRANDPAR
(23,12),(12,23),-1.68218 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,12),(12,26),-0.41196 # DEPENDENCYPART_GRANDPAR
(23,12),(12,28),-0.625856 # DEPENDENCYPART_GRANDPAR
(23,12),(12,33),-1.06797 # DEPENDENCYPART_GRANDPAR
(23,12),(12,34),-1.82425 # DEPENDENCYPART_GRANDPAR
(23,13),(13,11),0.112814 # DEPENDENCYPART_GRANDPAR
(23,13),(13,14),-0.291118 # DEPENDENCYPART_GRANDPAR
(23,13),(13,15),-0.596441 # DEPENDENCYPART_GRANDPAR
(23,13),(13,16),-0.185808 # DEPENDENCYPART_GRANDPAR
(23,14),(14,11),0.512767 # DEPENDENCYPART_GRANDPAR
(23,14),(14,13),-0.113609 # DEPENDENCYPART_GRANDPAR
(23,14),(14,15),-0.24884 # DEPENDENCYPART_GRANDPAR
(23,14),(14,16),0.0685247 # DEPENDENCYPART_GRANDPAR
(23,14),(14,17),0.083148 # DEPENDENCYPART_GRANDPAR
(23,14),(14,19),0.493679 # DEPENDENCYPART_GRANDPAR
(23,14),(14,20),0.00187688 # DEPENDENCYPART_GRANDPAR
(23,14),(14,22),-0.183191 # DEPENDENCYPART_GRANDPAR
(23,14),(14,23),-1.68217 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,14),(14,33),-1.06798 # DEPENDENCYPART_GRANDPAR
(23,15),(15,13),-0.137955 # DEPENDENCYPART_GRANDPAR
(23,15),(15,14),-0.151098 # DEPENDENCYPART_GRANDPAR
(23,15),(15,17),-0.022174 # DEPENDENCYPART_GRANDPAR
(23,15),(15,19),0.44489 # DEPENDENCYPART_GRANDPAR
(23,16),(16,6),0.344846 # DEPENDENCYPART_GRANDPAR
(23,16),(16,9),0.146641 # DEPENDENCYPART_GRANDPAR
(23,16),(16,12),-0.257345 # DEPENDENCYPART_GRANDPAR
(23,16),(16,13),-0.16682 # DEPENDENCYPART_GRANDPAR
(23,16),(16,14),-0.326429 # DEPENDENCYPART_GRANDPAR
(23,16),(16,15),-0.256402 # DEPENDENCYPART_GRANDPAR
(23,16),(16,17),0.0251309 # DEPENDENCYPART_GRANDPAR
(23,16),(16,19),0.40251 # DEPENDENCYPART_GRANDPAR
