# _root_ En xifres globals , a Catalunya han mort 240 persones durant els cinc primers mesos de l' any , la xifra més alta des_de 1994 segons dades de la Prefectura_de_Trànsit_de_Barcelona .
#goldHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
#predictedHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
(16,21),(21,11),-0.965748 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.551301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,17),0.908776 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.178212 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.848303 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.615669 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),0.136752 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.672461 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),-0.0618107 # DEPENDENCYPART_GRANDPAR
(16,21),(21,26),-0.733202 # DEPENDENCYPART_GRANDPAR
(16,21),(21,27),-0.521789 # DEPENDENCYPART_GRANDPAR
(16,21),(21,28),-0.152116 # DEPENDENCYPART_GRANDPAR
(16,21),(21,30),-0.371211 # DEPENDENCYPART_GRANDPAR
(16,21),(21,31),-1.23253 # DEPENDENCYPART_GRANDPAR
(16,23),(23,16),-0.83089 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,23),(23,19),-0.271446 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),-0.642474 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.111172 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.451412 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.413793 # DEPENDENCYPART_GRANDPAR
(16,23),(23,25),0.0982611 # DEPENDENCYPART_GRANDPAR
(16,23),(23,26),-0.447599 # DEPENDENCYPART_GRANDPAR
(16,23),(23,27),-0.203934 # DEPENDENCYPART_GRANDPAR
(16,23),(23,28),-0.00730198 # DEPENDENCYPART_GRANDPAR
(16,23),(23,31),-1.2142 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-1.51377 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-1.10972 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.645584 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),-0.758926 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.893861 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),-0.846413 # DEPENDENCYPART_GRANDPAR
(18,5),(5,10),-0.210376 # DEPENDENCYPART_GRANDPAR
(18,5),(5,19),-1.02095 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.375467 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.797577 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),0.0763371 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),0.104273 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.927801 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.18282 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.91363 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-1.02627 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-1.34378 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-1.16178 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-1.46377 # DEPENDENCYPART_GRANDPAR
(18,21),(21,1),-1.83797 # DEPENDENCYPART_GRANDPAR
(18,21),(21,11),-1.43412 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-1.05764 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.874469 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),0.028478 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.448937 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.438365 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.399186 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.380236 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.460723 # DEPENDENCYPART_GRANDPAR
(18,21),(21,26),-0.36803 # DEPENDENCYPART_GRANDPAR
(18,21),(21,27),-0.716615 # DEPENDENCYPART_GRANDPAR
(18,21),(21,28),-0.451023 # DEPENDENCYPART_GRANDPAR
(18,21),(21,30),-0.704949 # DEPENDENCYPART_GRANDPAR
(18,21),(21,31),-0.985832 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.559492 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.544798 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.547059 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.296583 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.464322 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.26605 # DEPENDENCYPART_GRANDPAR
(18,23),(23,16),-1.27232 # DEPENDENCYPART_GRANDPAR
(18,23),(23,19),0.0262876 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.363999 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.393533 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.344621 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.265512 # DEPENDENCYPART_GRANDPAR
(18,23),(23,25),-0.379842 # DEPENDENCYPART_GRANDPAR
(18,23),(23,26),-0.217287 # DEPENDENCYPART_GRANDPAR
(18,23),(23,27),-0.631996 # DEPENDENCYPART_GRANDPAR
(18,23),(23,28),-0.419757 # DEPENDENCYPART_GRANDPAR
(18,23),(23,31),-1.11422 # DEPENDENCYPART_GRANDPAR
(18,24),(24,12),-1.60484 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),-0.540011 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),-0.643169 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.527415 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-0.468829 # DEPENDENCYPART_GRANDPAR
(18,24),(24,26),-0.352847 # DEPENDENCYPART_GRANDPAR
(18,24),(24,27),-0.762306 # DEPENDENCYPART_GRANDPAR
(18,24),(24,28),-0.447424 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.0721751 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),-0.22116 # DEPENDENCYPART_GRANDPAR
(18,25),(25,27),-0.650499 # DEPENDENCYPART_GRANDPAR
(18,25),(25,28),-0.42106 # DEPENDENCYPART_GRANDPAR
(18,25),(25,31),-1.05153 # DEPENDENCYPART_GRANDPAR
(18,26),(26,20),-0.585726 # DEPENDENCYPART_GRANDPAR
(18,26),(26,22),-0.694972 # DEPENDENCYPART_GRANDPAR
(18,26),(26,24),-0.21318 # DEPENDENCYPART_GRANDPAR
(18,26),(26,25),-0.439251 # DEPENDENCYPART_GRANDPAR
(18,26),(26,27),-0.837912 # DEPENDENCYPART_GRANDPAR
(18,26),(26,28),-0.53021 # DEPENDENCYPART_GRANDPAR
(18,27),(27,23),-0.463693 # DEPENDENCYPART_GRANDPAR
(18,27),(27,24),-0.0682709 # DEPENDENCYPART_GRANDPAR
(18,27),(27,25),-0.4633 # DEPENDENCYPART_GRANDPAR
(18,27),(27,28),-0.41421 # DEPENDENCYPART_GRANDPAR
(18,27),(27,30),-0.717504 # DEPENDENCYPART_GRANDPAR
(18,27),(27,31),-1.0041 # DEPENDENCYPART_GRANDPAR
(18,28),(28,30),-0.386855 # DEPENDENCYPART_GRANDPAR
(18,30),(30,29),-0.481039 # DEPENDENCYPART_GRANDPAR
(21,1),(1,2),-0.118745 # DEPENDENCYPART_GRANDPAR
(21,1),(1,3),-0.937377 # DEPENDENCYPART_GRANDPAR
(21,1),(1,4),0.109638 # DEPENDENCYPART_GRANDPAR
(21,1),(1,5),-0.457115 # DEPENDENCYPART_GRANDPAR
(21,1),(1,6),-0.441323 # DEPENDENCYPART_GRANDPAR
(21,1),(1,19),0.416527 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.540477 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),-0.0163935 # DEPENDENCYPART_GRANDPAR
(21,11),(11,12),-0.6253 # DEPENDENCYPART_GRANDPAR
(21,11),(11,15),0.253087 # DEPENDENCYPART_GRANDPAR
(21,11),(11,16),0.297426 # DEPENDENCYPART_GRANDPAR
(21,11),(11,18),0.261044 # DEPENDENCYPART_GRANDPAR
(21,11),(11,19),0.385817 # DEPENDENCYPART_GRANDPAR
(21,11),(11,21),-1.68132 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,11),(11,23),-0.627159 # DEPENDENCYPART_GRANDPAR
(21,16),(16,12),-0.770654 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),0.443892 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),0.282219 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),0.415864 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-1.70831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,23),-0.639227 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),0.810146 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.453396 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.905275 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.0270409 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),0.132786 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.0979557 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),0.0901918 # DEPENDENCYPART_GRANDPAR
(21,23),(23,16),-0.539602 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-0.506933 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.493943 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.729924 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.405929 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),0.269922 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),0.0439777 # DEPENDENCYPART_GRANDPAR
(21,23),(23,26),0.244901 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),-0.0476477 # DEPENDENCYPART_GRANDPAR
(21,23),(23,28),-0.0767001 # DEPENDENCYPART_GRANDPAR
(21,23),(23,31),-0.599838 # DEPENDENCYPART_GRANDPAR
(21,24),(24,12),-1.47738 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.483811 # DEPENDENCYPART_GRANDPAR
(21,24),(24,22),0.0967384 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),0.0207833 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.0611015 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),0.0434067 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.170783 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.176096 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),0.309192 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),0.131147 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),-0.135046 # DEPENDENCYPART_GRANDPAR
(21,25),(25,28),-0.193087 # DEPENDENCYPART_GRANDPAR
(21,25),(25,31),-0.629421 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),-0.484263 # DEPENDENCYPART_GRANDPAR
(21,26),(26,22),0.0429016 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),0.216496 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.042461 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.249841 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.260289 # DEPENDENCYPART_GRANDPAR
(21,27),(27,23),0.0762161 # DEPENDENCYPART_GRANDPAR
(21,27),(27,24),0.355436 # DEPENDENCYPART_GRANDPAR
(21,27),(27,25),-0.0733251 # DEPENDENCYPART_GRANDPAR
(21,27),(27,28),-0.138519 # DEPENDENCYPART_GRANDPAR
(21,27),(27,30),-0.196631 # DEPENDENCYPART_GRANDPAR
(21,27),(27,31),-0.531792 # DEPENDENCYPART_GRANDPAR
(21,28),(28,30),0.176529 # DEPENDENCYPART_GRANDPAR
(21,30),(30,29),-0.456673 # DEPENDENCYPART_GRANDPAR
(22,21),(21,1),-0.405998 # DEPENDENCYPART_GRANDPAR
(22,21),(21,11),-0.455035 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),-0.298563 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.443813 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.468981 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.249853 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.8272 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.807898 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-1.1363 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.972387 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-1.19718 # DEPENDENCYPART_GRANDPAR
(22,21),(21,27),-1.12604 # DEPENDENCYPART_GRANDPAR
(22,21),(21,28),-1.20803 # DEPENDENCYPART_GRANDPAR
(22,21),(21,30),-1.39343 # DEPENDENCYPART_GRANDPAR
(22,21),(21,31),-1.43183 # DEPENDENCYPART_GRANDPAR
(22,23),(23,16),-1.01933 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-1.19472 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-1.02707 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.967909 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-1.09893 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.575331 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.309665 # DEPENDENCYPART_GRANDPAR
(22,23),(23,26),-0.614635 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),-0.461656 # DEPENDENCYPART_GRANDPAR
(22,23),(23,28),-0.654846 # DEPENDENCYPART_GRANDPAR
(22,23),(23,31),-0.820064 # DEPENDENCYPART_GRANDPAR
(22,24),(24,12),-1.29884 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-1.02531 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-1.17189 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),-0.0799987 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.246992 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-0.609451 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),-0.500586 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),-0.640382 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),-0.420341 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),-0.568202 # DEPENDENCYPART_GRANDPAR
(22,25),(25,27),-0.436703 # DEPENDENCYPART_GRANDPAR
(22,25),(25,28),-0.638496 # DEPENDENCYPART_GRANDPAR
(22,25),(25,31),-0.73808 # DEPENDENCYPART_GRANDPAR
(22,26),(26,20),-1.02531 # DEPENDENCYPART_GRANDPAR
(22,26),(26,22),-1.18418 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,26),(26,24),-0.467233 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),-0.135559 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.475545 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.663091 # DEPENDENCYPART_GRANDPAR
(23,16),(16,12),-0.729693 # DEPENDENCYPART_GRANDPAR
(23,16),(16,15),-0.247548 # DEPENDENCYPART_GRANDPAR
(23,16),(16,18),-0.00359158 # DEPENDENCYPART_GRANDPAR
(23,16),(16,19),0.0567523 # DEPENDENCYPART_GRANDPAR
(23,16),(16,21),0.296042 # DEPENDENCYPART_GRANDPAR
(23,16),(16,23),-1.30741 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,1),-0.325134 # DEPENDENCYPART_GRANDPAR
(23,21),(21,11),-0.242902 # DEPENDENCYPART_GRANDPAR
(23,21),(21,16),-0.151451 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.0368426 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.108139 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),0.0472502 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),0.760657 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.31074 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.323406 # DEPENDENCYPART_GRANDPAR
(23,21),(21,25),-0.531134 # DEPENDENCYPART_GRANDPAR
(23,21),(21,26),-0.605026 # DEPENDENCYPART_GRANDPAR
(23,21),(21,27),-0.653785 # DEPENDENCYPART_GRANDPAR
(23,21),(21,28),-0.624169 # DEPENDENCYPART_GRANDPAR
(23,21),(21,30),-0.890645 # DEPENDENCYPART_GRANDPAR
(23,21),(21,31),-0.824955 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.158404 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),0.0396567 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.30812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.377628 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.531132 # DEPENDENCYPART_GRANDPAR
(23,22),(22,26),-0.659358 # DEPENDENCYPART_GRANDPAR
(23,24),(24,12),-1.31459 # DEPENDENCYPART_GRANDPAR
(23,24),(24,20),-0.729391 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-0.152551 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.66032 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,25),0.159387 # DEPENDENCYPART_GRANDPAR
(23,24),(24,26),-0.0716256 # DEPENDENCYPART_GRANDPAR
(23,24),(24,27),-0.0083413 # DEPENDENCYPART_GRANDPAR
(23,24),(24,28),-0.0563894 # DEPENDENCYPART_GRANDPAR
(23,25),(25,24),0.463764 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),0.0151265 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),0.0666285 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.0328289 # DEPENDENCYPART_GRANDPAR
(23,25),(25,31),-0.124413 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-0.729392 # DEPENDENCYPART_GRANDPAR
(23,26),(26,22),-0.152551 # DEPENDENCYPART_GRANDPAR
(23,26),(26,24),0.333424 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),0.22603 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),0.0500397 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.063473 # DEPENDENCYPART_GRANDPAR
(23,27),(27,23),-0.575629 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,27),(27,24),0.493544 # DEPENDENCYPART_GRANDPAR
(23,27),(27,25),0.235075 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.0356512 # DEPENDENCYPART_GRANDPAR
(23,27),(27,30),-0.2114 # DEPENDENCYPART_GRANDPAR
(23,27),(27,31),-0.0900484 # DEPENDENCYPART_GRANDPAR
(23,28),(28,30),-0.151572 # DEPENDENCYPART_GRANDPAR
(24,12),(12,10),-0.769249 # DEPENDENCYPART_GRANDPAR
(24,12),(12,11),-0.761313 # DEPENDENCYPART_GRANDPAR
(24,12),(12,13),-0.52209 # DEPENDENCYPART_GRANDPAR
(24,12),(12,14),-0.464587 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),-0.568739 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),-0.403749 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),-0.143683 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-1.78398 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,25),-0.199822 # DEPENDENCYPART_GRANDPAR
(24,22),(22,26),-0.993591 # DEPENDENCYPART_GRANDPAR
(24,23),(23,16),-0.289144 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.358201 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.486878 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.420486 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.358758 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.79461 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.196798 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-1.00422 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.91966 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-0.988841 # DEPENDENCYPART_GRANDPAR
(24,23),(23,31),-1.43073 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-1.05547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,26),-0.370896 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),-0.192719 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),-0.297765 # DEPENDENCYPART_GRANDPAR
(24,25),(25,31),-0.780843 # DEPENDENCYPART_GRANDPAR
(24,26),(26,20),-1.36505 # DEPENDENCYPART_GRANDPAR
(24,26),(26,22),-1.00855 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-0.992415 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,25),0.704444 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),-0.214211 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.342851 # DEPENDENCYPART_GRANDPAR
(24,27),(27,23),-1.03895 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-0.979135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,25),0.569378 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.0342577 # DEPENDENCYPART_GRANDPAR
(24,27),(27,30),-0.215383 # DEPENDENCYPART_GRANDPAR
(24,27),(27,31),-0.618485 # DEPENDENCYPART_GRANDPAR
(24,28),(28,30),-0.147251 # DEPENDENCYPART_GRANDPAR
(25,24),(24,12),-0.747725 # DEPENDENCYPART_GRANDPAR
(25,24),(24,20),-0.634965 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),-0.391326 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.34802 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.41716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,26),-0.796567 # DEPENDENCYPART_GRANDPAR
(25,24),(24,27),-1.21294 # DEPENDENCYPART_GRANDPAR
(25,24),(24,28),-0.974725 # DEPENDENCYPART_GRANDPAR
(25,26),(26,20),-1.23149 # DEPENDENCYPART_GRANDPAR
(25,26),(26,22),-1.18233 # DEPENDENCYPART_GRANDPAR
(25,26),(26,24),-1.10288 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-0.655632 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,27),-0.60826 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),-0.298479 # DEPENDENCYPART_GRANDPAR
(25,27),(27,23),-1.03714 # DEPENDENCYPART_GRANDPAR
(25,27),(27,24),-1.02349 # DEPENDENCYPART_GRANDPAR
(25,27),(27,25),-0.655397 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,27),(27,28),-0.151375 # DEPENDENCYPART_GRANDPAR
(25,27),(27,30),-0.439308 # DEPENDENCYPART_GRANDPAR
(25,27),(27,31),-0.0591848 # DEPENDENCYPART_GRANDPAR
(25,28),(28,30),-0.374267 # DEPENDENCYPART_GRANDPAR
(26,22),(22,20),-0.451762 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),-0.375558 # DEPENDENCYPART_GRANDPAR
(26,22),(22,23),-0.112893 # DEPENDENCYPART_GRANDPAR
(26,22),(22,24),-0.0480455 # DEPENDENCYPART_GRANDPAR
(26,22),(22,25),0.0789297 # DEPENDENCYPART_GRANDPAR
(26,22),(22,26),-1.81022 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,24),(24,12),-0.74546 # DEPENDENCYPART_GRANDPAR
(26,24),(24,20),-0.508575 # DEPENDENCYPART_GRANDPAR
(26,24),(24,22),-0.113947 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),-0.235444 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),0.124678 # DEPENDENCYPART_GRANDPAR
(26,24),(24,26),-1.83866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,24),(24,27),-0.290992 # DEPENDENCYPART_GRANDPAR
(26,24),(24,28),-0.801557 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),-0.220461 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-1.79407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,27),-0.217078 # DEPENDENCYPART_GRANDPAR
(26,25),(25,28),-0.732651 # DEPENDENCYPART_GRANDPAR
(26,25),(25,31),-1.36304 # DEPENDENCYPART_GRANDPAR
(26,27),(27,23),-1.00117 # DEPENDENCYPART_GRANDPAR
(26,27),(27,24),-0.803541 # DEPENDENCYPART_GRANDPAR
(26,27),(27,25),-0.790672 # DEPENDENCYPART_GRANDPAR
(26,27),(27,28),0.156834 # DEPENDENCYPART_GRANDPAR
(26,27),(27,30),-0.0205138 # DEPENDENCYPART_GRANDPAR
(26,27),(27,31),-0.612765 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),0.00882047 # DEPENDENCYPART_GRANDPAR
(27,23),(23,16),-0.13792 # DEPENDENCYPART_GRANDPAR
(27,23),(23,19),-0.713117 # DEPENDENCYPART_GRANDPAR
(27,23),(23,20),-0.762979 # DEPENDENCYPART_GRANDPAR
(27,23),(23,21),0.0131084 # DEPENDENCYPART_GRANDPAR
(27,23),(23,22),-0.023588 # DEPENDENCYPART_GRANDPAR
(27,23),(23,24),0.0533562 # DEPENDENCYPART_GRANDPAR
(27,23),(23,25),-0.124127 # DEPENDENCYPART_GRANDPAR
(27,23),(23,26),0.253568 # DEPENDENCYPART_GRANDPAR
(27,23),(23,27),-1.41368 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,23),(23,28),-0.597275 # DEPENDENCYPART_GRANDPAR
(27,23),(23,31),-1.10963 # DEPENDENCYPART_GRANDPAR
(27,24),(24,12),-1.39372 # DEPENDENCYPART_GRANDPAR
(27,24),(24,20),-0.978238 # DEPENDENCYPART_GRANDPAR
(27,24),(24,22),0.0332572 # DEPENDENCYPART_GRANDPAR
(27,24),(24,23),-0.136371 # DEPENDENCYPART_GRANDPAR
(27,24),(24,25),-0.201116 # DEPENDENCYPART_GRANDPAR
(27,24),(24,26),0.168884 # DEPENDENCYPART_GRANDPAR
(27,24),(24,27),-1.45793 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,24),(24,28),-0.591464 # DEPENDENCYPART_GRANDPAR
(27,25),(25,24),-0.128156 # DEPENDENCYPART_GRANDPAR
