# _root_ Aquesta primera edició de la Fira tindrà com_a escenari el municipi de l' Estany , però com en el cas de la Festa serà itinerant pels 10 municipis del Moianès , i se celebrarà sempre el primer cap de setmana de juny .
#goldHeads=3,3,7,3,6,4,0,7,8,11,7,11,14,12,11,7,24,17,20,18,20,23,21,7,24,24,28,26,28,29,26,24,34,24,34,38,38,34,38,39,38,41,7,
#predictedHeads=3,3,7,3,6,4,0,7,8,11,7,11,14,12,7,7,24,24,20,18,20,23,21,7,24,25,28,26,28,29,24,24,34,24,34,38,38,34,38,39,38,41,7,
(25,18),(18,17),-0.426968 # DEPENDENCYPART_GRANDPAR
(25,18),(18,19),-0.407491 # DEPENDENCYPART_GRANDPAR
(25,18),(18,20),0.0347846 # DEPENDENCYPART_GRANDPAR
(25,18),(18,21),-0.313441 # DEPENDENCYPART_GRANDPAR
(25,18),(18,23),-0.0367242 # DEPENDENCYPART_GRANDPAR
(25,18),(18,24),-0.0962894 # DEPENDENCYPART_GRANDPAR
(25,18),(18,25),-1.33894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,18),(18,26),-0.401786 # DEPENDENCYPART_GRANDPAR
(25,18),(18,31),-0.770689 # DEPENDENCYPART_GRANDPAR
(25,18),(18,32),-0.694505 # DEPENDENCYPART_GRANDPAR
(25,21),(21,19),-0.611408 # DEPENDENCYPART_GRANDPAR
(25,21),(21,22),-0.0913639 # DEPENDENCYPART_GRANDPAR
(25,21),(21,23),-0.131687 # DEPENDENCYPART_GRANDPAR
(25,21),(21,24),-0.157282 # DEPENDENCYPART_GRANDPAR
(25,21),(21,25),-1.33961 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,21),(21,27),-0.658984 # DEPENDENCYPART_GRANDPAR
(25,21),(21,28),-0.73047 # DEPENDENCYPART_GRANDPAR
(25,22),(22,21),-0.410441 # DEPENDENCYPART_GRANDPAR
(25,22),(22,23),-0.149748 # DEPENDENCYPART_GRANDPAR
(25,24),(24,3),-0.509797 # DEPENDENCYPART_GRANDPAR
(25,24),(24,6),-0.693887 # DEPENDENCYPART_GRANDPAR
(25,24),(24,7),-0.472097 # DEPENDENCYPART_GRANDPAR
(25,24),(24,8),-0.245819 # DEPENDENCYPART_GRANDPAR
(25,24),(24,11),-0.412394 # DEPENDENCYPART_GRANDPAR
(25,24),(24,14),-0.478894 # DEPENDENCYPART_GRANDPAR
(25,24),(24,15),-0.239419 # DEPENDENCYPART_GRANDPAR
(25,24),(24,16),-0.326528 # DEPENDENCYPART_GRANDPAR
(25,24),(24,17),-0.279643 # DEPENDENCYPART_GRANDPAR
(25,24),(24,18),-0.353104 # DEPENDENCYPART_GRANDPAR
(25,24),(24,19),-0.456269 # DEPENDENCYPART_GRANDPAR
(25,24),(24,20),-0.35128 # DEPENDENCYPART_GRANDPAR
(25,24),(24,21),-0.365697 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),-0.337304 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.296259 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.34864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,26),-0.431109 # DEPENDENCYPART_GRANDPAR
(25,24),(24,27),-0.664269 # DEPENDENCYPART_GRANDPAR
(25,24),(24,28),-0.732817 # DEPENDENCYPART_GRANDPAR
(25,24),(24,29),-0.92593 # DEPENDENCYPART_GRANDPAR
(25,24),(24,30),-0.814312 # DEPENDENCYPART_GRANDPAR
(25,24),(24,31),-0.794177 # DEPENDENCYPART_GRANDPAR
(25,24),(24,32),-0.707871 # DEPENDENCYPART_GRANDPAR
(25,24),(24,34),-0.733291 # DEPENDENCYPART_GRANDPAR
(25,24),(24,35),-0.809851 # DEPENDENCYPART_GRANDPAR
(25,24),(24,38),-1.22804 # DEPENDENCYPART_GRANDPAR
(25,24),(24,42),-0.95897 # DEPENDENCYPART_GRANDPAR
(25,24),(24,43),-1.29228 # DEPENDENCYPART_GRANDPAR
(25,26),(26,22),-0.993913 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-0.688437 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,27),0.101058 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),0.112965 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),-0.21706 # DEPENDENCYPART_GRANDPAR
(25,26),(26,30),0.0315114 # DEPENDENCYPART_GRANDPAR
(25,26),(26,31),-0.0471449 # DEPENDENCYPART_GRANDPAR
(25,26),(26,32),0.126207 # DEPENDENCYPART_GRANDPAR
(25,26),(26,34),0.0793428 # DEPENDENCYPART_GRANDPAR
(25,26),(26,41),-0.270336 # DEPENDENCYPART_GRANDPAR
(25,27),(27,26),0.370619 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),0.0233673 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),-0.183761 # DEPENDENCYPART_GRANDPAR
(25,27),(27,32),0.0122056 # DEPENDENCYPART_GRANDPAR
(25,27),(27,34),0.0516868 # DEPENDENCYPART_GRANDPAR
(25,27),(27,38),-0.456091 # DEPENDENCYPART_GRANDPAR
(25,28),(28,7),-1.17586 # DEPENDENCYPART_GRANDPAR
(25,28),(28,12),-1.00254 # DEPENDENCYPART_GRANDPAR
(25,28),(28,18),-1.01023 # DEPENDENCYPART_GRANDPAR
(25,28),(28,21),-0.956172 # DEPENDENCYPART_GRANDPAR
(25,28),(28,22),-1.05587 # DEPENDENCYPART_GRANDPAR
(25,28),(28,25),-0.608359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,28),(28,26),0.408308 # DEPENDENCYPART_GRANDPAR
(25,28),(28,27),0.0994221 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),-0.221487 # DEPENDENCYPART_GRANDPAR
(25,28),(28,30),-0.10552 # DEPENDENCYPART_GRANDPAR
(25,28),(28,31),-0.089168 # DEPENDENCYPART_GRANDPAR
(25,28),(28,32),-0.0589924 # DEPENDENCYPART_GRANDPAR
(25,28),(28,34),0.00714852 # DEPENDENCYPART_GRANDPAR
(25,28),(28,35),-0.154794 # DEPENDENCYPART_GRANDPAR
(25,28),(28,38),-0.502056 # DEPENDENCYPART_GRANDPAR
(25,28),(28,39),-0.342372 # DEPENDENCYPART_GRANDPAR
(25,28),(28,41),-0.360893 # DEPENDENCYPART_GRANDPAR
(25,28),(28,42),-0.300711 # DEPENDENCYPART_GRANDPAR
(25,29),(29,27),-0.0143564 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),-0.0960392 # DEPENDENCYPART_GRANDPAR
(25,29),(29,31),-0.153788 # DEPENDENCYPART_GRANDPAR
(25,29),(29,32),-0.00559718 # DEPENDENCYPART_GRANDPAR
(25,29),(29,34),0.00507444 # DEPENDENCYPART_GRANDPAR
(25,29),(29,41),-0.37613 # DEPENDENCYPART_GRANDPAR
(25,30),(30,34),-0.00764157 # DEPENDENCYPART_GRANDPAR
(25,30),(30,38),-0.494384 # DEPENDENCYPART_GRANDPAR
(25,32),(32,31),-0.161467 # DEPENDENCYPART_GRANDPAR
(25,34),(34,3),-1.32734 # DEPENDENCYPART_GRANDPAR
(25,34),(34,7),-1.25506 # DEPENDENCYPART_GRANDPAR
(25,34),(34,8),-1.09704 # DEPENDENCYPART_GRANDPAR
(25,34),(34,11),-1.2382 # DEPENDENCYPART_GRANDPAR
(25,34),(34,15),-1.07708 # DEPENDENCYPART_GRANDPAR
(25,34),(34,16),-1.08761 # DEPENDENCYPART_GRANDPAR
(25,34),(34,17),-1.0579 # DEPENDENCYPART_GRANDPAR
(25,34),(34,18),-1.14732 # DEPENDENCYPART_GRANDPAR
(25,34),(34,20),-1.17301 # DEPENDENCYPART_GRANDPAR
(25,34),(34,23),-1.11125 # DEPENDENCYPART_GRANDPAR
(25,34),(34,24),-1.0811 # DEPENDENCYPART_GRANDPAR
(25,34),(34,25),-0.693141 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,34),(34,26),0.317182 # DEPENDENCYPART_GRANDPAR
(25,34),(34,27),-0.0120283 # DEPENDENCYPART_GRANDPAR
(25,34),(34,28),0.0530932 # DEPENDENCYPART_GRANDPAR
(25,34),(34,29),-0.266084 # DEPENDENCYPART_GRANDPAR
(25,34),(34,30),-0.0241064 # DEPENDENCYPART_GRANDPAR
(25,34),(34,31),0.158711 # DEPENDENCYPART_GRANDPAR
(25,34),(34,32),-0.0460427 # DEPENDENCYPART_GRANDPAR
(25,34),(34,33),0.443517 # DEPENDENCYPART_GRANDPAR
(25,34),(34,35),-0.100015 # DEPENDENCYPART_GRANDPAR
(25,34),(34,37),-0.079295 # DEPENDENCYPART_GRANDPAR
(25,34),(34,38),-0.393465 # DEPENDENCYPART_GRANDPAR
(25,34),(34,39),-0.337522 # DEPENDENCYPART_GRANDPAR
(25,34),(34,40),-0.546025 # DEPENDENCYPART_GRANDPAR
(25,34),(34,41),-0.356043 # DEPENDENCYPART_GRANDPAR
(25,34),(34,42),-0.188753 # DEPENDENCYPART_GRANDPAR
(25,34),(34,43),-0.525583 # DEPENDENCYPART_GRANDPAR
(25,35),(35,38),-0.450081 # DEPENDENCYPART_GRANDPAR
(25,35),(35,39),-0.194765 # DEPENDENCYPART_GRANDPAR
(25,35),(35,41),-0.213286 # DEPENDENCYPART_GRANDPAR
(25,38),(38,26),0.431448 # DEPENDENCYPART_GRANDPAR
(25,38),(38,29),-0.0923884 # DEPENDENCYPART_GRANDPAR
(25,38),(38,35),-0.0554277 # DEPENDENCYPART_GRANDPAR
(25,38),(38,36),-0.166473 # DEPENDENCYPART_GRANDPAR
(25,38),(38,37),-0.0872434 # DEPENDENCYPART_GRANDPAR
(25,38),(38,39),-0.312292 # DEPENDENCYPART_GRANDPAR
(25,38),(38,40),-0.638501 # DEPENDENCYPART_GRANDPAR
(25,38),(38,41),-0.330813 # DEPENDENCYPART_GRANDPAR
(25,38),(38,42),-0.301763 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),-0.60602 # DEPENDENCYPART_GRANDPAR
(26,22),(22,23),-0.340369 # DEPENDENCYPART_GRANDPAR
(26,25),(25,18),-0.542335 # DEPENDENCYPART_GRANDPAR
(26,25),(25,21),-0.346813 # DEPENDENCYPART_GRANDPAR
(26,25),(25,22),-0.0867648 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),-0.685611 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-1.09871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,27),0.286993 # DEPENDENCYPART_GRANDPAR
(26,25),(25,28),-0.141028 # DEPENDENCYPART_GRANDPAR
(26,25),(25,29),-0.316157 # DEPENDENCYPART_GRANDPAR
(26,25),(25,30),-0.638563 # DEPENDENCYPART_GRANDPAR
(26,25),(25,31),-1.02422 # DEPENDENCYPART_GRANDPAR
(26,25),(25,32),-0.655393 # DEPENDENCYPART_GRANDPAR
(26,25),(25,34),-0.743905 # DEPENDENCYPART_GRANDPAR
(26,25),(25,35),-0.575902 # DEPENDENCYPART_GRANDPAR
(26,25),(25,38),-0.72631 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-0.393078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,28),0.684747 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),0.459449 # DEPENDENCYPART_GRANDPAR
(26,27),(27,32),0.0897131 # DEPENDENCYPART_GRANDPAR
(26,27),(27,34),0.115309 # DEPENDENCYPART_GRANDPAR
(26,27),(27,38),0.10941 # DEPENDENCYPART_GRANDPAR
(26,28),(28,7),-1.44963 # DEPENDENCYPART_GRANDPAR
(26,28),(28,12),-1.13811 # DEPENDENCYPART_GRANDPAR
(26,28),(28,18),-1.23663 # DEPENDENCYPART_GRANDPAR
(26,28),(28,21),-1.1024 # DEPENDENCYPART_GRANDPAR
(26,28),(28,22),-1.12399 # DEPENDENCYPART_GRANDPAR
(26,28),(28,25),-1.16297 # DEPENDENCYPART_GRANDPAR
(26,28),(28,26),-0.353628 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,28),(28,27),0.966304 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),0.550815 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),0.0254719 # DEPENDENCYPART_GRANDPAR
(26,28),(28,31),-0.236665 # DEPENDENCYPART_GRANDPAR
(26,28),(28,32),0.0715753 # DEPENDENCYPART_GRANDPAR
(26,28),(28,34),0.205956 # DEPENDENCYPART_GRANDPAR
(26,28),(28,35),0.0596581 # DEPENDENCYPART_GRANDPAR
(26,28),(28,38),-0.0484264 # DEPENDENCYPART_GRANDPAR
(26,28),(28,39),0.0112039 # DEPENDENCYPART_GRANDPAR
(26,28),(28,41),0.0263677 # DEPENDENCYPART_GRANDPAR
(26,28),(28,42),0.0695656 # DEPENDENCYPART_GRANDPAR
(26,29),(29,27),0.975756 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),0.150024 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),-0.330214 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),0.039385 # DEPENDENCYPART_GRANDPAR
(26,29),(29,34),0.0156602 # DEPENDENCYPART_GRANDPAR
(26,29),(29,41),-0.205825 # DEPENDENCYPART_GRANDPAR
(26,30),(30,34),0.175606 # DEPENDENCYPART_GRANDPAR
(26,30),(30,38),-0.0389002 # DEPENDENCYPART_GRANDPAR
(26,32),(32,31),-0.359073 # DEPENDENCYPART_GRANDPAR
(26,34),(34,3),-1.50597 # DEPENDENCYPART_GRANDPAR
(26,34),(34,7),-1.54265 # DEPENDENCYPART_GRANDPAR
(26,34),(34,8),-1.48655 # DEPENDENCYPART_GRANDPAR
(26,34),(34,11),-1.43373 # DEPENDENCYPART_GRANDPAR
(26,34),(34,15),-1.3797 # DEPENDENCYPART_GRANDPAR
(26,34),(34,16),-1.21948 # DEPENDENCYPART_GRANDPAR
(26,34),(34,17),-1.21706 # DEPENDENCYPART_GRANDPAR
(26,34),(34,18),-1.38159 # DEPENDENCYPART_GRANDPAR
(26,34),(34,20),-1.50149 # DEPENDENCYPART_GRANDPAR
(26,34),(34,23),-1.37729 # DEPENDENCYPART_GRANDPAR
(26,34),(34,24),-1.65848 # DEPENDENCYPART_GRANDPAR
(26,34),(34,25),-1.1586 # DEPENDENCYPART_GRANDPAR
(26,34),(34,26),-0.340065 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,34),(34,27),0.942897 # DEPENDENCYPART_GRANDPAR
(26,34),(34,28),0.641528 # DEPENDENCYPART_GRANDPAR
(26,34),(34,29),0.33265 # DEPENDENCYPART_GRANDPAR
(26,34),(34,30),0.148533 # DEPENDENCYPART_GRANDPAR
(26,34),(34,31),-0.0207723 # DEPENDENCYPART_GRANDPAR
(26,34),(34,32),0.109968 # DEPENDENCYPART_GRANDPAR
(26,34),(34,33),0.308798 # DEPENDENCYPART_GRANDPAR
(26,34),(34,35),0.206811 # DEPENDENCYPART_GRANDPAR
(26,34),(34,37),-0.116034 # DEPENDENCYPART_GRANDPAR
(26,34),(34,38),0.14988 # DEPENDENCYPART_GRANDPAR
(26,34),(34,39),-0.210808 # DEPENDENCYPART_GRANDPAR
(26,34),(34,40),0.288073 # DEPENDENCYPART_GRANDPAR
(26,34),(34,41),-0.195645 # DEPENDENCYPART_GRANDPAR
(26,34),(34,42),0.140065 # DEPENDENCYPART_GRANDPAR
(26,34),(34,43),-0.616859 # DEPENDENCYPART_GRANDPAR
(26,41),(41,39),-0.107123 # DEPENDENCYPART_GRANDPAR
(26,41),(41,42),0.178591 # DEPENDENCYPART_GRANDPAR
(27,26),(26,22),-0.823203 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),-0.298582 # DEPENDENCYPART_GRANDPAR
(27,26),(26,27),-1.49314 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,26),(26,28),-0.577845 # DEPENDENCYPART_GRANDPAR
(27,26),(26,29),-0.745258 # DEPENDENCYPART_GRANDPAR
(27,26),(26,30),-0.90895 # DEPENDENCYPART_GRANDPAR
(27,26),(26,31),-0.922846 # DEPENDENCYPART_GRANDPAR
(27,26),(26,32),-1.00423 # DEPENDENCYPART_GRANDPAR
(27,26),(26,34),-0.759993 # DEPENDENCYPART_GRANDPAR
(27,26),(26,41),-1.09037 # DEPENDENCYPART_GRANDPAR
(27,28),(28,7),-1.23247 # DEPENDENCYPART_GRANDPAR
(27,28),(28,12),-1.30274 # DEPENDENCYPART_GRANDPAR
(27,28),(28,18),-1.18931 # DEPENDENCYPART_GRANDPAR
(27,28),(28,21),-1.10711 # DEPENDENCYPART_GRANDPAR
(27,28),(28,22),-1.46116 # DEPENDENCYPART_GRANDPAR
(27,28),(28,25),-1.05736 # DEPENDENCYPART_GRANDPAR
(27,28),(28,26),-0.864737 # DEPENDENCYPART_GRANDPAR
(27,28),(28,27),-0.590504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,28),(28,29),0.020103 # DEPENDENCYPART_GRANDPAR
(27,28),(28,30),-0.175812 # DEPENDENCYPART_GRANDPAR
(27,28),(28,31),-0.220308 # DEPENDENCYPART_GRANDPAR
(27,28),(28,32),-0.336253 # DEPENDENCYPART_GRANDPAR
(27,28),(28,34),-0.0443515 # DEPENDENCYPART_GRANDPAR
(27,28),(28,35),-0.0149723 # DEPENDENCYPART_GRANDPAR
(27,28),(28,38),-0.501085 # DEPENDENCYPART_GRANDPAR
(27,28),(28,39),-0.231104 # DEPENDENCYPART_GRANDPAR
(27,28),(28,41),-0.361797 # DEPENDENCYPART_GRANDPAR
(27,28),(28,42),-0.273691 # DEPENDENCYPART_GRANDPAR
(27,29),(29,27),-0.805934 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,29),(29,30),-0.0400342 # DEPENDENCYPART_GRANDPAR
(27,29),(29,31),-0.295465 # DEPENDENCYPART_GRANDPAR
(27,29),(29,32),-0.269643 # DEPENDENCYPART_GRANDPAR
(27,29),(29,34),-0.0508241 # DEPENDENCYPART_GRANDPAR
(27,29),(29,41),-0.376978 # DEPENDENCYPART_GRANDPAR
(27,32),(32,31),-0.216162 # DEPENDENCYPART_GRANDPAR
(27,34),(34,3),-1.37722 # DEPENDENCYPART_GRANDPAR
(27,34),(34,7),-1.31264 # DEPENDENCYPART_GRANDPAR
(27,34),(34,8),-1.56519 # DEPENDENCYPART_GRANDPAR
(27,34),(34,11),-1.25391 # DEPENDENCYPART_GRANDPAR
(27,34),(34,15),-1.21367 # DEPENDENCYPART_GRANDPAR
(27,34),(34,16),-1.28626 # DEPENDENCYPART_GRANDPAR
(27,34),(34,17),-1.31342 # DEPENDENCYPART_GRANDPAR
(27,34),(34,18),-1.32665 # DEPENDENCYPART_GRANDPAR
(27,34),(34,20),-1.28528 # DEPENDENCYPART_GRANDPAR
(27,34),(34,23),-1.22748 # DEPENDENCYPART_GRANDPAR
(27,34),(34,24),-1.15935 # DEPENDENCYPART_GRANDPAR
(27,34),(34,25),-1.06062 # DEPENDENCYPART_GRANDPAR
(27,34),(34,26),-0.977569 # DEPENDENCYPART_GRANDPAR
(27,34),(34,27),-0.701549 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,34),(34,28),0.271651 # DEPENDENCYPART_GRANDPAR
(27,34),(34,29),-0.101938 # DEPENDENCYPART_GRANDPAR
(27,34),(34,30),-0.055353 # DEPENDENCYPART_GRANDPAR
(27,34),(34,31),0.0620323 # DEPENDENCYPART_GRANDPAR
(27,34),(34,32),-0.274046 # DEPENDENCYPART_GRANDPAR
(27,34),(34,33),0.0542491 # DEPENDENCYPART_GRANDPAR
(27,34),(34,35),-0.0282016 # DEPENDENCYPART_GRANDPAR
(27,34),(34,37),0.00428961 # DEPENDENCYPART_GRANDPAR
(27,34),(34,38),-0.435329 # DEPENDENCYPART_GRANDPAR
(27,34),(34,39),-0.296339 # DEPENDENCYPART_GRANDPAR
(27,34),(34,40),-0.407497 # DEPENDENCYPART_GRANDPAR
(27,34),(34,41),-0.427032 # DEPENDENCYPART_GRANDPAR
(27,34),(34,42),-0.222807 # DEPENDENCYPART_GRANDPAR
(27,34),(34,43),-0.333544 # DEPENDENCYPART_GRANDPAR
(27,38),(38,26),-0.872041 # DEPENDENCYPART_GRANDPAR
(27,38),(38,29),0.0965489 # DEPENDENCYPART_GRANDPAR
(27,38),(38,35),-0.00989646 # DEPENDENCYPART_GRANDPAR
(27,38),(38,36),-0.0893043 # DEPENDENCYPART_GRANDPAR
(27,38),(38,37),0.0843905 # DEPENDENCYPART_GRANDPAR
(27,38),(38,39),-0.205128 # DEPENDENCYPART_GRANDPAR
(27,38),(38,40),-0.454563 # DEPENDENCYPART_GRANDPAR
(27,38),(38,41),-0.335821 # DEPENDENCYPART_GRANDPAR
(27,38),(38,42),-0.275105 # DEPENDENCYPART_GRANDPAR
(28,7),(7,2),-0.347319 # DEPENDENCYPART_GRANDPAR
(28,7),(7,3),-0.254719 # DEPENDENCYPART_GRANDPAR
(28,7),(7,4),-0.30525 # DEPENDENCYPART_GRANDPAR
(28,7),(7,5),-0.790231 # DEPENDENCYPART_GRANDPAR
(28,7),(7,6),-0.519192 # DEPENDENCYPART_GRANDPAR
(28,7),(7,8),0.0746081 # DEPENDENCYPART_GRANDPAR
(28,7),(7,9),-0.0361942 # DEPENDENCYPART_GRANDPAR
(28,7),(7,11),0.209887 # DEPENDENCYPART_GRANDPAR
(28,7),(7,12),-0.154737 # DEPENDENCYPART_GRANDPAR
(28,7),(7,14),-0.448358 # DEPENDENCYPART_GRANDPAR
(28,7),(7,15),-0.429316 # DEPENDENCYPART_GRANDPAR
(28,7),(7,16),-0.141397 # DEPENDENCYPART_GRANDPAR
(28,7),(7,17),0.0572321 # DEPENDENCYPART_GRANDPAR
(28,7),(7,18),-0.169676 # DEPENDENCYPART_GRANDPAR
(28,7),(7,24),-0.108972 # DEPENDENCYPART_GRANDPAR
(28,7),(7,25),0.364845 # DEPENDENCYPART_GRANDPAR
(28,7),(7,26),0.426348 # DEPENDENCYPART_GRANDPAR
(28,7),(7,27),0.896328 # DEPENDENCYPART_GRANDPAR
(28,7),(7,28),-1.70622 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,7),(7,31),-0.967688 # DEPENDENCYPART_GRANDPAR
(28,7),(7,32),-0.822358 # DEPENDENCYPART_GRANDPAR
(28,7),(7,34),-1.0802 # DEPENDENCYPART_GRANDPAR
(28,7),(7,42),-0.934307 # DEPENDENCYPART_GRANDPAR
(28,7),(7,43),-1.77096 # DEPENDENCYPART_GRANDPAR
(28,12),(12,10),-0.520542 # DEPENDENCYPART_GRANDPAR
(28,12),(12,11),0.340074 # DEPENDENCYPART_GRANDPAR
(28,12),(12,13),-0.425886 # DEPENDENCYPART_GRANDPAR
(28,12),(12,14),-0.406045 # DEPENDENCYPART_GRANDPAR
(28,12),(12,15),-0.627112 # DEPENDENCYPART_GRANDPAR
(28,12),(12,16),0.00903408 # DEPENDENCYPART_GRANDPAR
(28,12),(12,17),-0.0589797 # DEPENDENCYPART_GRANDPAR
(28,12),(12,18),-0.381144 # DEPENDENCYPART_GRANDPAR
(28,12),(12,21),-0.206795 # DEPENDENCYPART_GRANDPAR
(28,18),(18,7),-0.325666 # DEPENDENCYPART_GRANDPAR
(28,18),(18,15),-0.786367 # DEPENDENCYPART_GRANDPAR
(28,18),(18,16),-0.153006 # DEPENDENCYPART_GRANDPAR
(28,18),(18,17),-0.239394 # DEPENDENCYPART_GRANDPAR
(28,18),(18,19),-0.295252 # DEPENDENCYPART_GRANDPAR
(28,18),(18,20),0.555197 # DEPENDENCYPART_GRANDPAR
(28,18),(18,21),-0.242539 # DEPENDENCYPART_GRANDPAR
(28,18),(18,23),-0.241108 # DEPENDENCYPART_GRANDPAR
(28,18),(18,24),-0.222985 # DEPENDENCYPART_GRANDPAR
(28,18),(18,25),0.227077 # DEPENDENCYPART_GRANDPAR
(28,18),(18,26),0.28268 # DEPENDENCYPART_GRANDPAR
(28,18),(18,31),-0.886884 # DEPENDENCYPART_GRANDPAR
(28,18),(18,32),-0.761034 # DEPENDENCYPART_GRANDPAR
(28,21),(21,19),-0.369112 # DEPENDENCYPART_GRANDPAR
(28,21),(21,22),-0.0681838 # DEPENDENCYPART_GRANDPAR
(28,21),(21,23),-0.293285 # DEPENDENCYPART_GRANDPAR
(28,21),(21,24),-0.228382 # DEPENDENCYPART_GRANDPAR
(28,21),(21,25),0.228333 # DEPENDENCYPART_GRANDPAR
(28,21),(21,27),0.955563 # DEPENDENCYPART_GRANDPAR
(28,21),(21,28),-1.65425 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,22),(22,21),-0.368371 # DEPENDENCYPART_GRANDPAR
(28,22),(22,23),0.121635 # DEPENDENCYPART_GRANDPAR
(28,25),(25,18),-0.579019 # DEPENDENCYPART_GRANDPAR
(28,25),(25,21),-0.347949 # DEPENDENCYPART_GRANDPAR
(28,25),(25,22),-0.295204 # DEPENDENCYPART_GRANDPAR
(28,25),(25,24),-0.40166 # DEPENDENCYPART_GRANDPAR
(28,25),(25,26),0.333595 # DEPENDENCYPART_GRANDPAR
(28,25),(25,27),0.975199 # DEPENDENCYPART_GRANDPAR
(28,25),(25,28),-1.58297 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,25),(25,29),-0.662959 # DEPENDENCYPART_GRANDPAR
(28,25),(25,30),-0.816525 # DEPENDENCYPART_GRANDPAR
(28,25),(25,31),-0.881489 # DEPENDENCYPART_GRANDPAR
(28,25),(25,32),-0.742522 # DEPENDENCYPART_GRANDPAR
(28,25),(25,34),-0.948493 # DEPENDENCYPART_GRANDPAR
(28,25),(25,35),-0.716666 # DEPENDENCYPART_GRANDPAR
(28,25),(25,38),-0.884092 # DEPENDENCYPART_GRANDPAR
(28,26),(26,22),-0.492174 # DEPENDENCYPART_GRANDPAR
(28,26),(26,25),0.218588 # DEPENDENCYPART_GRANDPAR
(28,26),(26,27),0.831443 # DEPENDENCYPART_GRANDPAR
(28,26),(26,28),-1.62838 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,26),(26,29),-0.654869 # DEPENDENCYPART_GRANDPAR
(28,26),(26,30),-0.86196 # DEPENDENCYPART_GRANDPAR
(28,26),(26,31),-0.87443 # DEPENDENCYPART_GRANDPAR
(28,26),(26,32),-0.754264 # DEPENDENCYPART_GRANDPAR
(28,26),(26,34),-0.943455 # DEPENDENCYPART_GRANDPAR
(28,26),(26,41),-0.807155 # DEPENDENCYPART_GRANDPAR
(28,27),(27,26),0.193713 # DEPENDENCYPART_GRANDPAR
(28,27),(27,28),-1.5462 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,27),(27,29),-0.580563 # DEPENDENCYPART_GRANDPAR
(28,27),(27,32),-0.715913 # DEPENDENCYPART_GRANDPAR
(28,27),(27,34),-0.919488 # DEPENDENCYPART_GRANDPAR
(28,27),(27,38),-0.847351 # DEPENDENCYPART_GRANDPAR
(28,29),(29,27),0.0877303 # DEPENDENCYPART_GRANDPAR
(28,29),(29,30),0.228569 # DEPENDENCYPART_GRANDPAR
(28,29),(29,31),-0.195258 # DEPENDENCYPART_GRANDPAR
(28,29),(29,32),0.0288528 # DEPENDENCYPART_GRANDPAR
(28,29),(29,34),-0.265041 # DEPENDENCYPART_GRANDPAR
(28,29),(29,41),-0.0324139 # DEPENDENCYPART_GRANDPAR
(28,30),(30,34),-0.315243 # DEPENDENCYPART_GRANDPAR
(28,30),(30,38),-0.0967916 # DEPENDENCYPART_GRANDPAR
(28,32),(32,31),-0.162433 # DEPENDENCYPART_GRANDPAR
