# _root_ Aquell dia es va presentar un llibre d' un rigor científic lluny_de tot folklorisme , realitzat per l' historiador i arqueòleg Marc_Sureda_i_Jubany , també gran especialista en temes religiosos .
#goldHeads=2,5,5,5,0,7,5,7,10,8,10,10,14,12,16,7,16,19,17,19,19,19,26,26,26,19,26,27,28,5,
#predictedHeads=2,5,5,5,0,7,5,7,10,8,10,5,14,12,16,7,16,19,17,19,19,19,16,25,26,19,16,27,28,5,
(19,29),(29,24),0.0523597 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-1.295 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.974495 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.118595 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.388269 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.356835 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),-0.222159 # DEPENDENCYPART_GRANDPAR
(21,22),(22,28),-0.365921 # DEPENDENCYPART_GRANDPAR
(21,22),(22,29),-0.444972 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-1.01533 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,23),-0.124497 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.460216 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.0610713 # DEPENDENCYPART_GRANDPAR
(21,25),(25,17),-1.42128 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.891033 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,23),-0.0114446 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.0124687 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.121635 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),0.118711 # DEPENDENCYPART_GRANDPAR
(21,26),(26,12),-1.41817 # DEPENDENCYPART_GRANDPAR
(21,26),(26,15),-1.43176 # DEPENDENCYPART_GRANDPAR
(21,26),(26,16),-1.02301 # DEPENDENCYPART_GRANDPAR
(21,26),(26,17),-1.27714 # DEPENDENCYPART_GRANDPAR
(21,26),(26,23),0.0488955 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),-0.0324995 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.359032 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.0144404 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.352947 # DEPENDENCYPART_GRANDPAR
(21,26),(26,29),-0.445066 # DEPENDENCYPART_GRANDPAR
(21,26),(26,30),-0.77852 # DEPENDENCYPART_GRANDPAR
(21,27),(27,24),0.00511988 # DEPENDENCYPART_GRANDPAR
(21,27),(27,26),0.011406 # DEPENDENCYPART_GRANDPAR
(21,27),(27,28),-0.299041 # DEPENDENCYPART_GRANDPAR
(21,27),(27,29),-0.526585 # DEPENDENCYPART_GRANDPAR
(21,29),(29,24),-0.00641456 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.646638 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.274582 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.58832 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,24),-0.618222 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.655685 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-0.745537 # DEPENDENCYPART_GRANDPAR
(22,21),(21,27),-0.453475 # DEPENDENCYPART_GRANDPAR
(22,21),(21,29),-0.785285 # DEPENDENCYPART_GRANDPAR
(22,21),(21,30),-1.30749 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.909487 # DEPENDENCYPART_GRANDPAR
(22,24),(24,23),0.139811 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.0344896 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),-0.00687492 # DEPENDENCYPART_GRANDPAR
(22,25),(25,17),-0.928133 # DEPENDENCYPART_GRANDPAR
(22,25),(25,21),-0.944819 # DEPENDENCYPART_GRANDPAR
(22,25),(25,23),0.252865 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),0.265797 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),0.108999 # DEPENDENCYPART_GRANDPAR
(22,25),(25,27),0.172979 # DEPENDENCYPART_GRANDPAR
(22,26),(26,12),-0.942628 # DEPENDENCYPART_GRANDPAR
(22,26),(26,15),-1.50309 # DEPENDENCYPART_GRANDPAR
(22,26),(26,16),-1.39137 # DEPENDENCYPART_GRANDPAR
(22,26),(26,17),-0.783991 # DEPENDENCYPART_GRANDPAR
(22,26),(26,23),0.31326 # DEPENDENCYPART_GRANDPAR
(22,26),(26,24),0.245823 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),0.0668658 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),0.0397603 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.269919 # DEPENDENCYPART_GRANDPAR
(22,26),(26,29),-0.0595417 # DEPENDENCYPART_GRANDPAR
(22,26),(26,30),-0.52335 # DEPENDENCYPART_GRANDPAR
(22,28),(28,29),-0.0442065 # DEPENDENCYPART_GRANDPAR
(22,29),(29,24),0.271851 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),-0.284414 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.504641 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),-0.0387864 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-1.82456 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,25),-0.819334 # DEPENDENCYPART_GRANDPAR
(24,21),(21,26),-0.980672 # DEPENDENCYPART_GRANDPAR
(24,21),(21,27),-1.15432 # DEPENDENCYPART_GRANDPAR
(24,21),(21,29),-1.27985 # DEPENDENCYPART_GRANDPAR
(24,21),(21,30),-1.33494 # DEPENDENCYPART_GRANDPAR
(24,25),(25,17),-0.83769 # DEPENDENCYPART_GRANDPAR
(24,25),(25,21),-0.944103 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.953468 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-1.01622 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,26),-0.313179 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),-0.563354 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-0.989271 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,26),0.0186374 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.830795 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.687445 # DEPENDENCYPART_GRANDPAR
(25,17),(17,15),-0.274277 # DEPENDENCYPART_GRANDPAR
(25,17),(17,16),-0.104624 # DEPENDENCYPART_GRANDPAR
(25,17),(17,18),-0.0888782 # DEPENDENCYPART_GRANDPAR
(25,17),(17,19),0.153893 # DEPENDENCYPART_GRANDPAR
(25,17),(17,20),-0.155487 # DEPENDENCYPART_GRANDPAR
(25,17),(17,21),0.00423168 # DEPENDENCYPART_GRANDPAR
(25,17),(17,22),-0.0703019 # DEPENDENCYPART_GRANDPAR
(25,17),(17,23),0.174091 # DEPENDENCYPART_GRANDPAR
(25,21),(21,18),-0.093152 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),-0.219727 # DEPENDENCYPART_GRANDPAR
(25,21),(21,22),-0.139062 # DEPENDENCYPART_GRANDPAR
(25,21),(21,24),0.29164 # DEPENDENCYPART_GRANDPAR
(25,21),(21,25),-1.76059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,21),(21,26),-0.774183 # DEPENDENCYPART_GRANDPAR
(25,21),(21,27),-1.02734 # DEPENDENCYPART_GRANDPAR
(25,21),(21,29),-1.21855 # DEPENDENCYPART_GRANDPAR
(25,21),(21,30),-1.42233 # DEPENDENCYPART_GRANDPAR
(25,24),(24,21),-0.204717 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.0886937 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.75266 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,27),-1.09452 # DEPENDENCYPART_GRANDPAR
(25,26),(26,12),-0.883261 # DEPENDENCYPART_GRANDPAR
(25,26),(26,15),-0.98816 # DEPENDENCYPART_GRANDPAR
(25,26),(26,16),-0.898676 # DEPENDENCYPART_GRANDPAR
(25,26),(26,17),-0.804148 # DEPENDENCYPART_GRANDPAR
(25,26),(26,23),-0.734221 # DEPENDENCYPART_GRANDPAR
(25,26),(26,24),-0.456313 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-1.01227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,27),-0.553293 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),-0.45037 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),-0.48838 # DEPENDENCYPART_GRANDPAR
(25,26),(26,30),-0.712428 # DEPENDENCYPART_GRANDPAR
(25,27),(27,24),-0.461389 # DEPENDENCYPART_GRANDPAR
(25,27),(27,26),0.258385 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),-0.384243 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),-0.479023 # DEPENDENCYPART_GRANDPAR
(26,12),(12,11),-0.997983 # DEPENDENCYPART_GRANDPAR
(26,12),(12,13),-0.765734 # DEPENDENCYPART_GRANDPAR
(26,12),(12,14),-0.523739 # DEPENDENCYPART_GRANDPAR
(26,12),(12,15),-0.647895 # DEPENDENCYPART_GRANDPAR
(26,12),(12,16),-0.903439 # DEPENDENCYPART_GRANDPAR
(26,12),(12,17),-0.518646 # DEPENDENCYPART_GRANDPAR
(26,12),(12,19),-0.292137 # DEPENDENCYPART_GRANDPAR
(26,12),(12,20),-0.295945 # DEPENDENCYPART_GRANDPAR
(26,16),(16,8),-0.448664 # DEPENDENCYPART_GRANDPAR
(26,16),(16,12),-0.657136 # DEPENDENCYPART_GRANDPAR
(26,16),(16,14),-0.578144 # DEPENDENCYPART_GRANDPAR
(26,16),(16,15),-0.701576 # DEPENDENCYPART_GRANDPAR
(26,16),(16,17),-0.460319 # DEPENDENCYPART_GRANDPAR
(26,16),(16,19),-0.339804 # DEPENDENCYPART_GRANDPAR
(26,16),(16,20),-0.135004 # DEPENDENCYPART_GRANDPAR
(26,16),(16,21),-0.384291 # DEPENDENCYPART_GRANDPAR
(26,16),(16,22),-0.457858 # DEPENDENCYPART_GRANDPAR
(26,16),(16,23),-0.0132132 # DEPENDENCYPART_GRANDPAR
(26,16),(16,24),-0.0176055 # DEPENDENCYPART_GRANDPAR
(26,16),(16,25),0.424755 # DEPENDENCYPART_GRANDPAR
(26,16),(16,26),-1.62179 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,16),(16,27),-0.373207 # DEPENDENCYPART_GRANDPAR
(26,16),(16,29),-0.742944 # DEPENDENCYPART_GRANDPAR
(26,16),(16,30),-1.03913 # DEPENDENCYPART_GRANDPAR
(26,17),(17,15),-0.833242 # DEPENDENCYPART_GRANDPAR
(26,17),(17,16),-0.865517 # DEPENDENCYPART_GRANDPAR
(26,17),(17,18),-0.81072 # DEPENDENCYPART_GRANDPAR
(26,17),(17,19),-0.269673 # DEPENDENCYPART_GRANDPAR
(26,17),(17,20),-0.334587 # DEPENDENCYPART_GRANDPAR
(26,17),(17,21),-0.314159 # DEPENDENCYPART_GRANDPAR
(26,17),(17,22),-0.387725 # DEPENDENCYPART_GRANDPAR
(26,17),(17,23),-0.246951 # DEPENDENCYPART_GRANDPAR
(26,24),(24,21),-0.438914 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),-0.358466 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),0.281884 # DEPENDENCYPART_GRANDPAR
(26,24),(24,27),-0.316212 # DEPENDENCYPART_GRANDPAR
(26,25),(25,17),-0.418341 # DEPENDENCYPART_GRANDPAR
(26,25),(25,21),-0.392792 # DEPENDENCYPART_GRANDPAR
(26,25),(25,23),-0.216147 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),-0.283385 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-1.62223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,27),-0.37364 # DEPENDENCYPART_GRANDPAR
(26,27),(27,24),-0.956825 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-0.615231 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,28),-0.0639518 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),-0.0569245 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),0.0438673 # DEPENDENCYPART_GRANDPAR
(26,29),(29,24),-0.960866 # DEPENDENCYPART_GRANDPAR
(27,24),(24,21),-0.491471 # DEPENDENCYPART_GRANDPAR
(27,24),(24,23),-0.287422 # DEPENDENCYPART_GRANDPAR
(27,24),(24,25),-0.162169 # DEPENDENCYPART_GRANDPAR
(27,24),(24,27),-1.78721 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,26),(26,12),-0.347585 # DEPENDENCYPART_GRANDPAR
(27,26),(26,15),-0.381467 # DEPENDENCYPART_GRANDPAR
(27,26),(26,16),-0.273554 # DEPENDENCYPART_GRANDPAR
(27,26),(26,17),-0.223575 # DEPENDENCYPART_GRANDPAR
(27,26),(26,23),-0.281316 # DEPENDENCYPART_GRANDPAR
(27,26),(26,24),-0.352354 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),-0.280512 # DEPENDENCYPART_GRANDPAR
(27,26),(26,27),-1.77539 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,26),(26,28),-0.143604 # DEPENDENCYPART_GRANDPAR
(27,26),(26,29),-0.567587 # DEPENDENCYPART_GRANDPAR
(27,26),(26,30),-1.27928 # DEPENDENCYPART_GRANDPAR
(27,28),(28,29),0.32466 # DEPENDENCYPART_GRANDPAR
(27,29),(29,24),-0.928928 # DEPENDENCYPART_GRANDPAR
(28,29),(29,24),-1.08544 # DEPENDENCYPART_GRANDPAR
(29,24),(24,21),-0.145101 # DEPENDENCYPART_GRANDPAR
(29,24),(24,23),-0.399774 # DEPENDENCYPART_GRANDPAR
(29,24),(24,25),-0.0155362 # DEPENDENCYPART_GRANDPAR
(29,24),(24,27),-0.200792 # DEPENDENCYPART_GRANDPAR
