# _root_ Una altra de les novetats d' aquest any ha estat l' excés d' oferta per a Roma , Londres i París , destins per als quals ha estat possible trobar bitllet fins a última hora .
#goldHeads=3,1,10,5,3,3,8,6,10,0,12,10,12,13,12,15,16,17,17,17,17,23,17,28,24,25,28,23,28,28,30,30,32,35,33,10,
#predictedHeads=2,10,2,5,3,5,8,6,10,0,12,10,12,13,12,15,16,17,17,17,17,23,17,23,24,25,28,23,28,28,30,30,32,35,33,10,
(25,30),(30,24),-1.38723 # DEPENDENCYPART_GRANDPAR
(25,30),(30,25),-0.807762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,30),(30,26),0.325909 # DEPENDENCYPART_GRANDPAR
(25,30),(30,27),-0.101004 # DEPENDENCYPART_GRANDPAR
(25,30),(30,28),-0.165034 # DEPENDENCYPART_GRANDPAR
(25,30),(30,29),-0.41244 # DEPENDENCYPART_GRANDPAR
(25,30),(30,31),-0.431719 # DEPENDENCYPART_GRANDPAR
(25,30),(30,32),-0.451065 # DEPENDENCYPART_GRANDPAR
(25,30),(30,33),-0.376463 # DEPENDENCYPART_GRANDPAR
(25,30),(30,34),-0.88065 # DEPENDENCYPART_GRANDPAR
(25,30),(30,35),-0.112631 # DEPENDENCYPART_GRANDPAR
(25,30),(30,36),-1.12569 # DEPENDENCYPART_GRANDPAR
(25,31),(31,29),-0.301585 # DEPENDENCYPART_GRANDPAR
(25,31),(31,32),-0.623058 # DEPENDENCYPART_GRANDPAR
(25,31),(31,33),-0.304661 # DEPENDENCYPART_GRANDPAR
(25,31),(31,34),-0.86035 # DEPENDENCYPART_GRANDPAR
(25,31),(31,35),-0.270161 # DEPENDENCYPART_GRANDPAR
(25,31),(31,36),-1.10964 # DEPENDENCYPART_GRANDPAR
(25,33),(33,32),-0.493238 # DEPENDENCYPART_GRANDPAR
(25,33),(33,34),-0.957283 # DEPENDENCYPART_GRANDPAR
(25,33),(33,35),-0.137988 # DEPENDENCYPART_GRANDPAR
(25,33),(33,36),-1.16935 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-1.74699 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,27),-0.794391 # DEPENDENCYPART_GRANDPAR
(26,25),(25,28),-0.83311 # DEPENDENCYPART_GRANDPAR
(26,25),(25,29),-1.04148 # DEPENDENCYPART_GRANDPAR
(26,25),(25,30),-1.09378 # DEPENDENCYPART_GRANDPAR
(26,25),(25,31),-0.958451 # DEPENDENCYPART_GRANDPAR
(26,25),(25,33),-1.26385 # DEPENDENCYPART_GRANDPAR
(26,28),(28,5),-0.721694 # DEPENDENCYPART_GRANDPAR
(26,28),(28,8),-0.977068 # DEPENDENCYPART_GRANDPAR
(26,28),(28,9),-1.31514 # DEPENDENCYPART_GRANDPAR
(26,28),(28,10),-1.06892 # DEPENDENCYPART_GRANDPAR
(26,28),(28,12),-1.05223 # DEPENDENCYPART_GRANDPAR
(26,28),(28,13),-1.00597 # DEPENDENCYPART_GRANDPAR
(26,28),(28,14),-0.864759 # DEPENDENCYPART_GRANDPAR
(26,28),(28,15),-0.991668 # DEPENDENCYPART_GRANDPAR
(26,28),(28,16),-0.898322 # DEPENDENCYPART_GRANDPAR
(26,28),(28,19),-1.06497 # DEPENDENCYPART_GRANDPAR
(26,28),(28,20),-0.957973 # DEPENDENCYPART_GRANDPAR
(26,28),(28,21),-1.13852 # DEPENDENCYPART_GRANDPAR
(26,28),(28,22),-0.938503 # DEPENDENCYPART_GRANDPAR
(26,28),(28,23),-1.12123 # DEPENDENCYPART_GRANDPAR
(26,28),(28,24),-1.01369 # DEPENDENCYPART_GRANDPAR
(26,28),(28,25),-0.875605 # DEPENDENCYPART_GRANDPAR
(26,28),(28,26),-0.873311 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,28),(28,27),-0.0400605 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),-0.298652 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),-0.446128 # DEPENDENCYPART_GRANDPAR
(26,28),(28,31),-0.239487 # DEPENDENCYPART_GRANDPAR
(26,28),(28,32),-0.585755 # DEPENDENCYPART_GRANDPAR
(26,28),(28,33),-0.524908 # DEPENDENCYPART_GRANDPAR
(26,28),(28,35),-0.40122 # DEPENDENCYPART_GRANDPAR
(26,28),(28,36),-0.63401 # DEPENDENCYPART_GRANDPAR
(27,21),(21,19),-0.521604 # DEPENDENCYPART_GRANDPAR
(27,21),(21,22),-0.706888 # DEPENDENCYPART_GRANDPAR
(27,21),(21,23),-0.222385 # DEPENDENCYPART_GRANDPAR
(27,21),(21,24),-0.241325 # DEPENDENCYPART_GRANDPAR
(27,21),(21,27),-2.14872 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,21),(21,28),-0.796726 # DEPENDENCYPART_GRANDPAR
(27,21),(21,30),-0.8481 # DEPENDENCYPART_GRANDPAR
(27,25),(25,26),0.517601 # DEPENDENCYPART_GRANDPAR
(27,25),(25,27),-2.26255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,25),(25,28),-0.910058 # DEPENDENCYPART_GRANDPAR
(27,25),(25,29),-1.18714 # DEPENDENCYPART_GRANDPAR
(27,25),(25,30),-0.961451 # DEPENDENCYPART_GRANDPAR
(27,25),(25,31),-1.37875 # DEPENDENCYPART_GRANDPAR
(27,25),(25,33),-1.2684 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),-0.262153 # DEPENDENCYPART_GRANDPAR
(27,26),(26,28),-0.697095 # DEPENDENCYPART_GRANDPAR
(27,29),(29,30),-0.272616 # DEPENDENCYPART_GRANDPAR
(27,29),(29,31),-0.567089 # DEPENDENCYPART_GRANDPAR
(27,29),(29,32),-0.70133 # DEPENDENCYPART_GRANDPAR
(27,29),(29,33),-0.740084 # DEPENDENCYPART_GRANDPAR
(27,32),(32,31),-0.309254 # DEPENDENCYPART_GRANDPAR
(27,32),(32,33),-0.582491 # DEPENDENCYPART_GRANDPAR
(27,32),(32,34),-0.888705 # DEPENDENCYPART_GRANDPAR
(27,32),(32,35),-0.544644 # DEPENDENCYPART_GRANDPAR
(28,5),(5,1),0.285631 # DEPENDENCYPART_GRANDPAR
(28,5),(5,3),0.0829423 # DEPENDENCYPART_GRANDPAR
(28,5),(5,4),-0.0348332 # DEPENDENCYPART_GRANDPAR
(28,5),(5,6),-0.307839 # DEPENDENCYPART_GRANDPAR
(28,5),(5,8),-0.163572 # DEPENDENCYPART_GRANDPAR
(28,5),(5,9),-0.538392 # DEPENDENCYPART_GRANDPAR
(28,5),(5,10),0.00889016 # DEPENDENCYPART_GRANDPAR
(28,5),(5,12),-0.0487119 # DEPENDENCYPART_GRANDPAR
(28,5),(5,13),-0.341519 # DEPENDENCYPART_GRANDPAR
(28,5),(5,15),-0.0797827 # DEPENDENCYPART_GRANDPAR
(28,5),(5,16),-0.254501 # DEPENDENCYPART_GRANDPAR
(28,5),(5,19),0.092907 # DEPENDENCYPART_GRANDPAR
(28,5),(5,21),-0.117864 # DEPENDENCYPART_GRANDPAR
(28,5),(5,23),0.0645984 # DEPENDENCYPART_GRANDPAR
(28,5),(5,36),-1.36612 # DEPENDENCYPART_GRANDPAR
(28,8),(8,1),0.283642 # DEPENDENCYPART_GRANDPAR
(28,8),(8,3),0.0829232 # DEPENDENCYPART_GRANDPAR
(28,8),(8,4),-0.0372686 # DEPENDENCYPART_GRANDPAR
(28,8),(8,6),-0.375969 # DEPENDENCYPART_GRANDPAR
(28,8),(8,7),0.356211 # DEPENDENCYPART_GRANDPAR
(28,8),(8,9),-0.465792 # DEPENDENCYPART_GRANDPAR
(28,9),(9,3),-0.183739 # DEPENDENCYPART_GRANDPAR
(28,9),(9,5),-0.237851 # DEPENDENCYPART_GRANDPAR
(28,9),(9,6),-0.613852 # DEPENDENCYPART_GRANDPAR
(28,9),(9,8),-0.447933 # DEPENDENCYPART_GRANDPAR
(28,9),(9,10),-0.179973 # DEPENDENCYPART_GRANDPAR
(28,9),(9,12),-0.261726 # DEPENDENCYPART_GRANDPAR
(28,9),(9,15),-0.167116 # DEPENDENCYPART_GRANDPAR
(28,9),(9,36),-1.61421 # DEPENDENCYPART_GRANDPAR
(28,10),(10,2),-0.140982 # DEPENDENCYPART_GRANDPAR
(28,10),(10,3),-0.0812311 # DEPENDENCYPART_GRANDPAR
(28,10),(10,4),-0.311277 # DEPENDENCYPART_GRANDPAR
(28,10),(10,5),-0.253836 # DEPENDENCYPART_GRANDPAR
(28,10),(10,6),-0.505573 # DEPENDENCYPART_GRANDPAR
(28,10),(10,8),-0.463948 # DEPENDENCYPART_GRANDPAR
(28,10),(10,9),-1.05175 # DEPENDENCYPART_GRANDPAR
(28,10),(10,12),-0.263255 # DEPENDENCYPART_GRANDPAR
(28,10),(10,13),-0.591718 # DEPENDENCYPART_GRANDPAR
(28,10),(10,14),-0.190872 # DEPENDENCYPART_GRANDPAR
(28,10),(10,15),-0.209352 # DEPENDENCYPART_GRANDPAR
(28,10),(10,16),-0.392201 # DEPENDENCYPART_GRANDPAR
(28,10),(10,17),-0.485609 # DEPENDENCYPART_GRANDPAR
(28,10),(10,18),-0.013437 # DEPENDENCYPART_GRANDPAR
(28,10),(10,19),-0.120891 # DEPENDENCYPART_GRANDPAR
(28,10),(10,20),-0.191723 # DEPENDENCYPART_GRANDPAR
(28,10),(10,21),-0.326358 # DEPENDENCYPART_GRANDPAR
(28,10),(10,24),-0.0386229 # DEPENDENCYPART_GRANDPAR
(28,10),(10,25),0.229571 # DEPENDENCYPART_GRANDPAR
(28,10),(10,26),0.0259039 # DEPENDENCYPART_GRANDPAR
(28,10),(10,27),-0.0523457 # DEPENDENCYPART_GRANDPAR
(28,10),(10,28),-1.62949 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,10),(10,30),-0.751268 # DEPENDENCYPART_GRANDPAR
(28,10),(10,31),-0.68428 # DEPENDENCYPART_GRANDPAR
(28,10),(10,32),-0.660659 # DEPENDENCYPART_GRANDPAR
(28,10),(10,36),-1.60619 # DEPENDENCYPART_GRANDPAR
(28,12),(12,3),0.142679 # DEPENDENCYPART_GRANDPAR
(28,12),(12,6),-0.319065 # DEPENDENCYPART_GRANDPAR
(28,12),(12,9),-0.898077 # DEPENDENCYPART_GRANDPAR
(28,12),(12,10),-0.167991 # DEPENDENCYPART_GRANDPAR
(28,12),(12,11),0.566095 # DEPENDENCYPART_GRANDPAR
(28,12),(12,13),-0.328994 # DEPENDENCYPART_GRANDPAR
(28,12),(12,14),0.0209004 # DEPENDENCYPART_GRANDPAR
(28,12),(12,15),-0.0704601 # DEPENDENCYPART_GRANDPAR
(28,12),(12,16),-0.245177 # DEPENDENCYPART_GRANDPAR
(28,12),(12,17),-0.273643 # DEPENDENCYPART_GRANDPAR
(28,12),(12,18),-0.4419 # DEPENDENCYPART_GRANDPAR
(28,12),(12,19),0.0967357 # DEPENDENCYPART_GRANDPAR
(28,12),(12,20),0.0903554 # DEPENDENCYPART_GRANDPAR
(28,12),(12,21),-0.114035 # DEPENDENCYPART_GRANDPAR
(28,12),(12,22),-0.338119 # DEPENDENCYPART_GRANDPAR
(28,12),(12,23),0.0684271 # DEPENDENCYPART_GRANDPAR
(28,12),(12,24),0.100269 # DEPENDENCYPART_GRANDPAR
(28,12),(12,27),-0.0492393 # DEPENDENCYPART_GRANDPAR
(28,12),(12,28),-1.22866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,12),(12,29),-0.165906 # DEPENDENCYPART_GRANDPAR
(28,12),(12,30),-0.350987 # DEPENDENCYPART_GRANDPAR
(28,12),(12,31),-0.371464 # DEPENDENCYPART_GRANDPAR
(28,12),(12,32),-0.240168 # DEPENDENCYPART_GRANDPAR
(28,12),(12,36),-1.36566 # DEPENDENCYPART_GRANDPAR
(28,13),(13,11),0.206636 # DEPENDENCYPART_GRANDPAR
(28,13),(13,14),-0.239121 # DEPENDENCYPART_GRANDPAR
(28,13),(13,15),-0.210434 # DEPENDENCYPART_GRANDPAR
(28,13),(13,16),-0.437323 # DEPENDENCYPART_GRANDPAR
(28,13),(13,17),-0.528014 # DEPENDENCYPART_GRANDPAR
(28,13),(13,18),-0.0681075 # DEPENDENCYPART_GRANDPAR
(28,13),(13,20),-0.23296 # DEPENDENCYPART_GRANDPAR
(28,13),(13,25),0.213583 # DEPENDENCYPART_GRANDPAR
(28,14),(14,3),0.106322 # DEPENDENCYPART_GRANDPAR
(28,14),(14,6),-0.346083 # DEPENDENCYPART_GRANDPAR
(28,14),(14,11),0.563793 # DEPENDENCYPART_GRANDPAR
(28,14),(14,13),-0.379763 # DEPENDENCYPART_GRANDPAR
(28,14),(14,15),-0.0391946 # DEPENDENCYPART_GRANDPAR
(28,14),(14,16),-0.218477 # DEPENDENCYPART_GRANDPAR
(28,14),(14,17),-0.268311 # DEPENDENCYPART_GRANDPAR
(28,14),(14,18),-0.437719 # DEPENDENCYPART_GRANDPAR
(28,14),(14,19),0.102068 # DEPENDENCYPART_GRANDPAR
(28,14),(14,20),0.0954451 # DEPENDENCYPART_GRANDPAR
(28,14),(14,21),-0.108702 # DEPENDENCYPART_GRANDPAR
(28,14),(14,22),-0.333938 # DEPENDENCYPART_GRANDPAR
(28,14),(14,23),0.0737597 # DEPENDENCYPART_GRANDPAR
(28,14),(14,24),0.131535 # DEPENDENCYPART_GRANDPAR
(28,15),(15,13),-0.535389 # DEPENDENCYPART_GRANDPAR
(28,15),(15,14),-0.335272 # DEPENDENCYPART_GRANDPAR
(28,15),(15,16),-0.236315 # DEPENDENCYPART_GRANDPAR
(28,15),(15,17),-0.32146 # DEPENDENCYPART_GRANDPAR
(28,15),(15,18),0.092283 # DEPENDENCYPART_GRANDPAR
(28,15),(15,19),0.0435481 # DEPENDENCYPART_GRANDPAR
(28,15),(15,20),-0.142161 # DEPENDENCYPART_GRANDPAR
(28,15),(15,24),0.114476 # DEPENDENCYPART_GRANDPAR
(28,15),(15,25),0.349911 # DEPENDENCYPART_GRANDPAR
(28,15),(15,33),-0.560708 # DEPENDENCYPART_GRANDPAR
(28,16),(16,17),-0.455619 # DEPENDENCYPART_GRANDPAR
(28,16),(16,18),0.00409061 # DEPENDENCYPART_GRANDPAR
(28,16),(16,19),-0.0961623 # DEPENDENCYPART_GRANDPAR
(28,16),(16,20),-0.13039 # DEPENDENCYPART_GRANDPAR
(28,16),(16,22),0.107871 # DEPENDENCYPART_GRANDPAR
(28,16),(16,25),0.256737 # DEPENDENCYPART_GRANDPAR
(28,16),(16,33),-0.591265 # DEPENDENCYPART_GRANDPAR
(28,19),(19,16),-0.433855 # DEPENDENCYPART_GRANDPAR
(28,19),(19,18),-0.486105 # DEPENDENCYPART_GRANDPAR
(28,19),(19,20),0.0891838 # DEPENDENCYPART_GRANDPAR
(28,19),(19,21),-0.115352 # DEPENDENCYPART_GRANDPAR
(28,19),(19,22),-0.34164 # DEPENDENCYPART_GRANDPAR
(28,19),(19,23),0.0672041 # DEPENDENCYPART_GRANDPAR
(28,19),(19,24),0.0993596 # DEPENDENCYPART_GRANDPAR
(28,19),(19,27),-0.0508222 # DEPENDENCYPART_GRANDPAR
(28,19),(19,28),-1.22866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,19),(19,29),-0.165906 # DEPENDENCYPART_GRANDPAR
(28,19),(19,30),-0.350987 # DEPENDENCYPART_GRANDPAR
(28,19),(19,36),-1.36566 # DEPENDENCYPART_GRANDPAR
(28,20),(20,21),-0.512589 # DEPENDENCYPART_GRANDPAR
(28,21),(21,19),-0.175194 # DEPENDENCYPART_GRANDPAR
(28,21),(21,22),-0.360836 # DEPENDENCYPART_GRANDPAR
(28,21),(21,23),0.0798016 # DEPENDENCYPART_GRANDPAR
(28,21),(21,24),0.104134 # DEPENDENCYPART_GRANDPAR
(28,21),(21,27),-0.0453511 # DEPENDENCYPART_GRANDPAR
(28,21),(21,28),-1.22866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,21),(21,30),-0.350987 # DEPENDENCYPART_GRANDPAR
(28,23),(23,10),-0.168197 # DEPENDENCYPART_GRANDPAR
(28,23),(23,15),-0.198605 # DEPENDENCYPART_GRANDPAR
(28,23),(23,18),-0.489888 # DEPENDENCYPART_GRANDPAR
(28,23),(23,22),-0.386108 # DEPENDENCYPART_GRANDPAR
(28,23),(23,24),0.0977565 # DEPENDENCYPART_GRANDPAR
(28,23),(23,25),0.442402 # DEPENDENCYPART_GRANDPAR
(28,23),(23,27),-0.0512324 # DEPENDENCYPART_GRANDPAR
(28,23),(23,28),-1.22866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,23),(23,29),-0.165906 # DEPENDENCYPART_GRANDPAR
(28,23),(23,30),-0.350987 # DEPENDENCYPART_GRANDPAR
(28,23),(23,32),-0.240168 # DEPENDENCYPART_GRANDPAR
(28,23),(23,36),-1.36566 # DEPENDENCYPART_GRANDPAR
(28,24),(24,22),-0.18916 # DEPENDENCYPART_GRANDPAR
(28,24),(24,23),-0.315388 # DEPENDENCYPART_GRANDPAR
(28,24),(24,25),0.349911 # DEPENDENCYPART_GRANDPAR
(28,24),(24,26),0.487732 # DEPENDENCYPART_GRANDPAR
(28,24),(24,27),-0.0565695 # DEPENDENCYPART_GRANDPAR
(28,24),(24,28),-1.35101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,24),(24,29),-0.288772 # DEPENDENCYPART_GRANDPAR
(28,24),(24,30),-0.473353 # DEPENDENCYPART_GRANDPAR
(28,24),(24,33),-0.560708 # DEPENDENCYPART_GRANDPAR
(28,25),(25,26),0.452404 # DEPENDENCYPART_GRANDPAR
(28,25),(25,27),-0.065903 # DEPENDENCYPART_GRANDPAR
(28,25),(25,28),-1.34624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,25),(25,29),-0.284822 # DEPENDENCYPART_GRANDPAR
(28,25),(25,30),-0.468587 # DEPENDENCYPART_GRANDPAR
(28,25),(25,31),-0.533091 # DEPENDENCYPART_GRANDPAR
(28,25),(25,33),-0.567137 # DEPENDENCYPART_GRANDPAR
(28,26),(26,25),0.233649 # DEPENDENCYPART_GRANDPAR
(28,26),(26,28),-1.15705 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,27),(27,21),-0.367993 # DEPENDENCYPART_GRANDPAR
(28,27),(27,25),0.328723 # DEPENDENCYPART_GRANDPAR
(28,27),(27,26),-0.29741 # DEPENDENCYPART_GRANDPAR
(28,27),(27,29),-0.441031 # DEPENDENCYPART_GRANDPAR
(28,27),(27,32),-0.67124 # DEPENDENCYPART_GRANDPAR
(28,29),(29,30),0.224469 # DEPENDENCYPART_GRANDPAR
(28,29),(29,31),0.231837 # DEPENDENCYPART_GRANDPAR
(28,29),(29,32),-0.0860354 # DEPENDENCYPART_GRANDPAR
(28,29),(29,33),-0.0140155 # DEPENDENCYPART_GRANDPAR
(28,30),(30,2),-0.898388 # DEPENDENCYPART_GRANDPAR
(28,30),(30,5),-1.22653 # DEPENDENCYPART_GRANDPAR
(28,30),(30,9),-1.87432 # DEPENDENCYPART_GRANDPAR
(28,30),(30,10),-1.3023 # DEPENDENCYPART_GRANDPAR
(28,30),(30,12),-1.31081 # DEPENDENCYPART_GRANDPAR
(28,30),(30,14),-1.24224 # DEPENDENCYPART_GRANDPAR
(28,30),(30,15),-0.958494 # DEPENDENCYPART_GRANDPAR
(28,30),(30,16),-1.08812 # DEPENDENCYPART_GRANDPAR
(28,30),(30,19),-1.17003 # DEPENDENCYPART_GRANDPAR
(28,30),(30,21),-1.36533 # DEPENDENCYPART_GRANDPAR
(28,30),(30,23),-1.19881 # DEPENDENCYPART_GRANDPAR
(28,30),(30,24),-0.787765 # DEPENDENCYPART_GRANDPAR
(28,30),(30,25),-0.425815 # DEPENDENCYPART_GRANDPAR
(28,30),(30,26),-0.963979 # DEPENDENCYPART_GRANDPAR
(28,30),(30,27),-1.38895 # DEPENDENCYPART_GRANDPAR
(28,30),(30,28),-0.543647 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,30),(30,29),0.40913 # DEPENDENCYPART_GRANDPAR
(28,30),(30,31),0.311552 # DEPENDENCYPART_GRANDPAR
(28,30),(30,32),0.160244 # DEPENDENCYPART_GRANDPAR
(28,30),(30,33),0.0130021 # DEPENDENCYPART_GRANDPAR
(28,30),(30,34),-0.404026 # DEPENDENCYPART_GRANDPAR
(28,30),(30,35),-0.133704 # DEPENDENCYPART_GRANDPAR
(28,30),(30,36),-0.48018 # DEPENDENCYPART_GRANDPAR
(28,31),(31,29),0.528927 # DEPENDENCYPART_GRANDPAR
(28,31),(31,32),-0.0504506 # DEPENDENCYPART_GRANDPAR
(28,31),(31,33),-0.0760375 # DEPENDENCYPART_GRANDPAR
(28,31),(31,34),-0.391037 # DEPENDENCYPART_GRANDPAR
(28,31),(31,35),-0.115729 # DEPENDENCYPART_GRANDPAR
(28,31),(31,36),-0.6437 # DEPENDENCYPART_GRANDPAR
(28,32),(32,31),0.452716 # DEPENDENCYPART_GRANDPAR
(28,32),(32,33),0.213761 # DEPENDENCYPART_GRANDPAR
(28,32),(32,34),-0.368807 # DEPENDENCYPART_GRANDPAR
(28,32),(32,35),-0.126017 # DEPENDENCYPART_GRANDPAR
(28,33),(33,32),0.0335759 # DEPENDENCYPART_GRANDPAR
(28,33),(33,34),-0.387339 # DEPENDENCYPART_GRANDPAR
(28,33),(33,35),0.0921777 # DEPENDENCYPART_GRANDPAR
(28,33),(33,36),-0.575002 # DEPENDENCYPART_GRANDPAR
(28,35),(35,29),0.547406 # DEPENDENCYPART_GRANDPAR
(28,35),(35,31),0.602011 # DEPENDENCYPART_GRANDPAR
(28,35),(35,32),0.271463 # DEPENDENCYPART_GRANDPAR
(28,35),(35,33),0.141386 # DEPENDENCYPART_GRANDPAR
(28,35),(35,34),-0.410248 # DEPENDENCYPART_GRANDPAR
(29,30),(30,2),-0.473601 # DEPENDENCYPART_GRANDPAR
(29,30),(30,5),-1.21715 # DEPENDENCYPART_GRANDPAR
(29,30),(30,9),-1.01113 # DEPENDENCYPART_GRANDPAR
(29,30),(30,10),-0.615157 # DEPENDENCYPART_GRANDPAR
(29,30),(30,12),-1.04524 # DEPENDENCYPART_GRANDPAR
(29,30),(30,14),-0.920766 # DEPENDENCYPART_GRANDPAR
(29,30),(30,15),-0.835836 # DEPENDENCYPART_GRANDPAR
(29,30),(30,16),-0.832801 # DEPENDENCYPART_GRANDPAR
(29,30),(30,19),-0.937971 # DEPENDENCYPART_GRANDPAR
(29,30),(30,21),-1.12778 # DEPENDENCYPART_GRANDPAR
(29,30),(30,23),-0.84954 # DEPENDENCYPART_GRANDPAR
(29,30),(30,24),-0.816925 # DEPENDENCYPART_GRANDPAR
(29,30),(30,25),-0.804328 # DEPENDENCYPART_GRANDPAR
(29,30),(30,26),-0.486134 # DEPENDENCYPART_GRANDPAR
(29,30),(30,27),-1.01406 # DEPENDENCYPART_GRANDPAR
(29,30),(30,28),-0.523347 # DEPENDENCYPART_GRANDPAR
(29,30),(30,29),-1.22864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,30),(30,31),-0.523771 # DEPENDENCYPART_GRANDPAR
(29,30),(30,32),-0.599947 # DEPENDENCYPART_GRANDPAR
(29,30),(30,33),-0.619139 # DEPENDENCYPART_GRANDPAR
(29,30),(30,34),-0.508458 # DEPENDENCYPART_GRANDPAR
(29,30),(30,35),-0.877126 # DEPENDENCYPART_GRANDPAR
(29,30),(30,36),-0.896526 # DEPENDENCYPART_GRANDPAR
(29,31),(31,29),-1.14839 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,31),(31,32),-0.860765 # DEPENDENCYPART_GRANDPAR
(29,31),(31,33),-0.732555 # DEPENDENCYPART_GRANDPAR
(29,31),(31,34),-0.562434 # DEPENDENCYPART_GRANDPAR
(29,31),(31,35),-0.956323 # DEPENDENCYPART_GRANDPAR
(29,31),(31,36),-0.947324 # DEPENDENCYPART_GRANDPAR
(29,32),(32,31),-0.37796 # DEPENDENCYPART_GRANDPAR
(29,32),(32,33),-0.70683 # DEPENDENCYPART_GRANDPAR
(29,32),(32,34),-0.559977 # DEPENDENCYPART_GRANDPAR
(29,32),(32,35),-1.00098 # DEPENDENCYPART_GRANDPAR
(29,33),(33,32),-0.675789 # DEPENDENCYPART_GRANDPAR
(29,33),(33,34),-0.54488 # DEPENDENCYPART_GRANDPAR
(29,33),(33,35),-0.930372 # DEPENDENCYPART_GRANDPAR
(29,33),(33,36),-0.984724 # DEPENDENCYPART_GRANDPAR
(30,2),(2,1),-0.713033 # DEPENDENCYPART_GRANDPAR
(30,2),(2,3),0.203154 # DEPENDENCYPART_GRANDPAR
(30,2),(2,5),-1.10319 # DEPENDENCYPART_GRANDPAR
(30,2),(2,6),0.300526 # DEPENDENCYPART_GRANDPAR
(30,2),(2,8),-1.04592 # DEPENDENCYPART_GRANDPAR
(30,2),(2,10),-0.118927 # DEPENDENCYPART_GRANDPAR
(30,2),(2,12),-0.913061 # DEPENDENCYPART_GRANDPAR
(30,2),(2,13),0.0896005 # DEPENDENCYPART_GRANDPAR
(30,2),(2,14),-0.824725 # DEPENDENCYPART_GRANDPAR
(30,2),(2,15),-0.146307 # DEPENDENCYPART_GRANDPAR
(30,2),(2,18),-0.68391 # DEPENDENCYPART_GRANDPAR
(30,2),(2,20),-0.453355 # DEPENDENCYPART_GRANDPAR
(30,2),(2,22),-0.519779 # DEPENDENCYPART_GRANDPAR
(30,2),(2,23),-0.60282 # DEPENDENCYPART_GRANDPAR
(30,2),(2,34),-0.971304 # DEPENDENCYPART_GRANDPAR
(30,5),(5,1),-0.526117 # DEPENDENCYPART_GRANDPAR
(30,5),(5,3),-0.0439532 # DEPENDENCYPART_GRANDPAR
(30,5),(5,4),-0.577189 # DEPENDENCYPART_GRANDPAR
(30,5),(5,6),0.301726 # DEPENDENCYPART_GRANDPAR
(30,5),(5,8),-0.925097 # DEPENDENCYPART_GRANDPAR
(30,5),(5,9),-0.327656 # DEPENDENCYPART_GRANDPAR
(30,5),(5,10),-0.102444 # DEPENDENCYPART_GRANDPAR
(30,5),(5,12),-0.771637 # DEPENDENCYPART_GRANDPAR
(30,5),(5,13),0.0908011 # DEPENDENCYPART_GRANDPAR
(30,5),(5,15),-0.17553 # DEPENDENCYPART_GRANDPAR
(30,5),(5,16),-0.0937925 # DEPENDENCYPART_GRANDPAR
(30,5),(5,19),-0.53385 # DEPENDENCYPART_GRANDPAR
(30,5),(5,21),-0.699626 # DEPENDENCYPART_GRANDPAR
(30,5),(5,23),-0.46131 # DEPENDENCYPART_GRANDPAR
(30,5),(5,36),-1.37391 # DEPENDENCYPART_GRANDPAR
(30,9),(9,3),-0.263129 # DEPENDENCYPART_GRANDPAR
(30,9),(9,5),-1.21753 # DEPENDENCYPART_GRANDPAR
(30,9),(9,6),-0.0537359 # DEPENDENCYPART_GRANDPAR
(30,9),(9,8),-1.1903 # DEPENDENCYPART_GRANDPAR
(30,9),(9,10),-0.265739 # DEPENDENCYPART_GRANDPAR
(30,9),(9,12),-0.991285 # DEPENDENCYPART_GRANDPAR
(30,9),(9,15),-0.262477 # DEPENDENCYPART_GRANDPAR
(30,9),(9,36),-1.61745 # DEPENDENCYPART_GRANDPAR
(30,10),(10,2),-0.359852 # DEPENDENCYPART_GRANDPAR
(30,10),(10,3),-0.178393 # DEPENDENCYPART_GRANDPAR
(30,10),(10,4),-0.858588 # DEPENDENCYPART_GRANDPAR
(30,10),(10,5),-1.24591 # DEPENDENCYPART_GRANDPAR
(30,10),(10,6),0.036771 # DEPENDENCYPART_GRANDPAR
