# _root_ ' La política ha de ser un projecte ètic i moral , un conjunt de principis i de normes presidida pel sentit comú ' , ha dit .
#goldHeads=6,3,6,6,6,27,8,6,8,9,9,14,14,8,14,15,15,15,18,14,20,21,22,6,6,27,0,27,
#predictedHeads=6,3,6,6,6,27,8,6,8,9,9,14,14,8,14,15,15,15,18,19,20,21,22,6,6,27,0,27,
(15,21),(21,5),-0.859395 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),0.211165 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.094287 # DEPENDENCYPART_GRANDPAR
(15,21),(21,24),-0.000657034 # DEPENDENCYPART_GRANDPAR
(15,21),(21,25),-0.564797 # DEPENDENCYPART_GRANDPAR
(15,21),(21,27),0.0433688 # DEPENDENCYPART_GRANDPAR
(16,5),(5,1),-0.203055 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),-0.544514 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),-0.0116349 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),-0.148816 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),0.414478 # DEPENDENCYPART_GRANDPAR
(16,5),(5,10),-0.104627 # DEPENDENCYPART_GRANDPAR
(16,5),(5,11),-0.120397 # DEPENDENCYPART_GRANDPAR
(16,5),(5,12),-0.114779 # DEPENDENCYPART_GRANDPAR
(16,5),(5,15),0.206174 # DEPENDENCYPART_GRANDPAR
(16,5),(5,17),-0.85835 # DEPENDENCYPART_GRANDPAR
(16,5),(5,18),-1.09652 # DEPENDENCYPART_GRANDPAR
(16,5),(5,28),-2.11912 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.278219 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.569478 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.245411 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.661988 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.396124 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),0.308452 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),0.156788 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),-0.124021 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.00782506 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),0.0234293 # DEPENDENCYPART_GRANDPAR
(16,6),(6,14),0.779821 # DEPENDENCYPART_GRANDPAR
(16,6),(6,15),0.234064 # DEPENDENCYPART_GRANDPAR
(16,6),(6,16),-1.95714 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,6),(6,17),-0.912777 # DEPENDENCYPART_GRANDPAR
(16,6),(6,20),-1.51282 # DEPENDENCYPART_GRANDPAR
(16,6),(6,21),-1.1814 # DEPENDENCYPART_GRANDPAR
(16,6),(6,24),-1.39083 # DEPENDENCYPART_GRANDPAR
(16,6),(6,25),-1.62496 # DEPENDENCYPART_GRANDPAR
(16,6),(6,26),-1.72314 # DEPENDENCYPART_GRANDPAR
(16,6),(6,27),-1.30702 # DEPENDENCYPART_GRANDPAR
(16,6),(6,28),-2.19201 # DEPENDENCYPART_GRANDPAR
(16,11),(11,5),-0.416122 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-0.370699 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),0.145427 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.0940216 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),0.0235817 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),0.824073 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),0.23103 # DEPENDENCYPART_GRANDPAR
(16,11),(11,17),-0.830034 # DEPENDENCYPART_GRANDPAR
(16,11),(11,20),-1.46514 # DEPENDENCYPART_GRANDPAR
(16,11),(11,23),-1.38437 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.079822 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),1.40663 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),1.01831 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-1.12854 # DEPENDENCYPART_GRANDPAR
(16,14),(14,5),-0.399694 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),-0.406045 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.466063 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),0.196424 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),0.12787 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.18369 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.0358262 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.119079 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.374366 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.166364 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.80652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.821068 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.878882 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-1.14285 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-1.42292 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.952273 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-1.16154 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-1.34185 # DEPENDENCYPART_GRANDPAR
(16,14),(14,24),-1.30747 # DEPENDENCYPART_GRANDPAR
(16,14),(14,25),-1.51327 # DEPENDENCYPART_GRANDPAR
(16,14),(14,27),-1.13748 # DEPENDENCYPART_GRANDPAR
(16,14),(14,28),-2.09457 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.141872 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.209719 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.8986 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.85835 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-1.09652 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-1.23494 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-1.09615 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),-0.0426159 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.0271036 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.592056 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.403867 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.0546035 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),-0.396828 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.689802 # DEPENDENCYPART_GRANDPAR
(16,19),(19,5),-0.956315 # DEPENDENCYPART_GRANDPAR
(16,19),(19,6),-0.969252 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-0.746315 # DEPENDENCYPART_GRANDPAR
(16,19),(19,13),-0.96772 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.703432 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.439012 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.431037 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.624508 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.420166 # DEPENDENCYPART_GRANDPAR
(16,19),(19,25),-0.667384 # DEPENDENCYPART_GRANDPAR
(16,19),(19,27),-0.580585 # DEPENDENCYPART_GRANDPAR
(16,19),(19,28),-1.31897 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.655942 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.194634 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.184915 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.331291 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.601025 # DEPENDENCYPART_GRANDPAR
(16,20),(20,25),-0.724206 # DEPENDENCYPART_GRANDPAR
(16,20),(20,27),-0.498405 # DEPENDENCYPART_GRANDPAR
(16,21),(21,1),-1.10755 # DEPENDENCYPART_GRANDPAR
(16,21),(21,5),-1.15825 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.372556 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.69693 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.560415 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),-0.863161 # DEPENDENCYPART_GRANDPAR
(16,21),(21,27),-0.601343 # DEPENDENCYPART_GRANDPAR
(16,23),(23,18),-0.197674 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.520057 # DEPENDENCYPART_GRANDPAR
(16,23),(23,27),-0.507542 # DEPENDENCYPART_GRANDPAR
(18,19),(19,5),-0.738468 # DEPENDENCYPART_GRANDPAR
(18,19),(19,6),-1.10914 # DEPENDENCYPART_GRANDPAR
(18,19),(19,11),-1.07254 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-1.27512 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),0.248687 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.691613 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.146822 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.117179 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),0.0510687 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.456891 # DEPENDENCYPART_GRANDPAR
(18,19),(19,27),0.0186061 # DEPENDENCYPART_GRANDPAR
(18,19),(19,28),-0.891799 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-0.526716 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.887531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,21),-0.321388 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),0.160704 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.0688026 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.440756 # DEPENDENCYPART_GRANDPAR
(18,20),(20,27),0.0869098 # DEPENDENCYPART_GRANDPAR
(18,21),(21,1),-1.21293 # DEPENDENCYPART_GRANDPAR
(18,21),(21,5),-0.828874 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.0258673 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.135687 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),0.0277047 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.51837 # DEPENDENCYPART_GRANDPAR
(18,21),(21,27),-0.0340929 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),0.35875 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.13457 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),0.0493061 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.464467 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.436561 # DEPENDENCYPART_GRANDPAR
(18,22),(22,27),0.0305509 # DEPENDENCYPART_GRANDPAR
(18,22),(22,28),-0.894436 # DEPENDENCYPART_GRANDPAR
(19,5),(5,1),-0.30592 # DEPENDENCYPART_GRANDPAR
(19,5),(5,2),-0.663064 # DEPENDENCYPART_GRANDPAR
(19,5),(5,3),0.174797 # DEPENDENCYPART_GRANDPAR
(19,5),(5,6),-0.166236 # DEPENDENCYPART_GRANDPAR
(19,5),(5,8),0.438861 # DEPENDENCYPART_GRANDPAR
(19,5),(5,10),-0.192647 # DEPENDENCYPART_GRANDPAR
(19,5),(5,11),-0.504816 # DEPENDENCYPART_GRANDPAR
(19,5),(5,12),-0.485004 # DEPENDENCYPART_GRANDPAR
(19,5),(5,15),0.315847 # DEPENDENCYPART_GRANDPAR
(19,5),(5,17),-0.169222 # DEPENDENCYPART_GRANDPAR
(19,5),(5,18),0.345338 # DEPENDENCYPART_GRANDPAR
(19,5),(5,28),-1.59999 # DEPENDENCYPART_GRANDPAR
(19,6),(6,1),-0.343706 # DEPENDENCYPART_GRANDPAR
(19,6),(6,2),-0.65305 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),-0.029275 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.491981 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),-0.152479 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),0.337593 # DEPENDENCYPART_GRANDPAR
(19,6),(6,9),-0.325128 # DEPENDENCYPART_GRANDPAR
(19,6),(6,10),-0.205566 # DEPENDENCYPART_GRANDPAR
(19,6),(6,11),-0.387485 # DEPENDENCYPART_GRANDPAR
(19,6),(6,12),-0.337845 # DEPENDENCYPART_GRANDPAR
(19,6),(6,14),0.612196 # DEPENDENCYPART_GRANDPAR
(19,6),(6,15),0.346423 # DEPENDENCYPART_GRANDPAR
(19,6),(6,16),0.24114 # DEPENDENCYPART_GRANDPAR
(19,6),(6,17),-0.182141 # DEPENDENCYPART_GRANDPAR
(19,6),(6,20),-0.720332 # DEPENDENCYPART_GRANDPAR
(19,6),(6,21),-1.10233 # DEPENDENCYPART_GRANDPAR
(19,6),(6,24),-1.00964 # DEPENDENCYPART_GRANDPAR
(19,6),(6,25),-1.06773 # DEPENDENCYPART_GRANDPAR
(19,6),(6,26),-1.42312 # DEPENDENCYPART_GRANDPAR
(19,6),(6,27),-0.963828 # DEPENDENCYPART_GRANDPAR
(19,6),(6,28),-1.67288 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),-0.15823 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-0.378532 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.330578 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.170582 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.343099 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),0.653455 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),0.342688 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),-0.0186254 # DEPENDENCYPART_GRANDPAR
(19,11),(11,20),-0.672644 # DEPENDENCYPART_GRANDPAR
(19,11),(11,23),-0.98451 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),1.22916 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),1.12249 # DEPENDENCYPART_GRANDPAR
(19,13),(13,18),1.15198 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-0.543232 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.513741 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),-0.0905018 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.0378233 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.1905 # DEPENDENCYPART_GRANDPAR
(19,20),(20,25),-0.15102 # DEPENDENCYPART_GRANDPAR
(19,20),(20,27),-0.144367 # DEPENDENCYPART_GRANDPAR
(19,21),(21,1),-1.1846 # DEPENDENCYPART_GRANDPAR
(19,21),(21,5),-0.921397 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.0273623 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.315509 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.196917 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.318804 # DEPENDENCYPART_GRANDPAR
(19,21),(21,27),-0.277018 # DEPENDENCYPART_GRANDPAR
(19,22),(22,20),0.0648305 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.230874 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.0453286 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.115993 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.762277 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.23733 # DEPENDENCYPART_GRANDPAR
(19,22),(22,28),-0.806989 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.513741 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.127462 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),-0.153504 # DEPENDENCYPART_GRANDPAR
(19,27),(27,1),-1.2693 # DEPENDENCYPART_GRANDPAR
(19,27),(27,3),-1.0683 # DEPENDENCYPART_GRANDPAR
(19,27),(27,4),-1.2938 # DEPENDENCYPART_GRANDPAR
(19,27),(27,5),-1.00935 # DEPENDENCYPART_GRANDPAR
(19,27),(27,6),-1.15319 # DEPENDENCYPART_GRANDPAR
(19,27),(27,8),-0.62935 # DEPENDENCYPART_GRANDPAR
(19,27),(27,9),-1.15607 # DEPENDENCYPART_GRANDPAR
(19,27),(27,10),-1.06185 # DEPENDENCYPART_GRANDPAR
(19,27),(27,11),-1.21797 # DEPENDENCYPART_GRANDPAR
(19,27),(27,14),-0.351473 # DEPENDENCYPART_GRANDPAR
(19,27),(27,16),-0.721028 # DEPENDENCYPART_GRANDPAR
(19,27),(27,17),-1.03843 # DEPENDENCYPART_GRANDPAR
(19,27),(27,18),-0.596548 # DEPENDENCYPART_GRANDPAR
(19,27),(27,19),-0.863971 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,27),(27,20),0.0831419 # DEPENDENCYPART_GRANDPAR
(19,27),(27,21),-0.0557295 # DEPENDENCYPART_GRANDPAR
(19,27),(27,22),0.0154207 # DEPENDENCYPART_GRANDPAR
(19,27),(27,23),-0.228755 # DEPENDENCYPART_GRANDPAR
(19,27),(27,24),-0.179479 # DEPENDENCYPART_GRANDPAR
(19,27),(27,25),0.0244492 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),-0.247654 # DEPENDENCYPART_GRANDPAR
(19,27),(27,28),-0.78649 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.560664 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.557411 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),0.0639252 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.389398 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.336544 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),0.139126 # DEPENDENCYPART_GRANDPAR
(20,15),(15,21),-0.701821 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.389432 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.139126 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.26994 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.701821 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.470237 # DEPENDENCYPART_GRANDPAR
(20,18),(18,24),-0.888294 # DEPENDENCYPART_GRANDPAR
(20,18),(18,25),-0.940704 # DEPENDENCYPART_GRANDPAR
(20,21),(21,1),-1.23821 # DEPENDENCYPART_GRANDPAR
(20,21),(21,5),-1.07306 # DEPENDENCYPART_GRANDPAR
(20,21),(21,22),0.501891 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),0.256197 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.107462 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.223986 # DEPENDENCYPART_GRANDPAR
(20,21),(21,27),-0.191614 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.543664 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,23),0.146854 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.180731 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.273723 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.583961 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.325672 # DEPENDENCYPART_GRANDPAR
(20,22),(22,28),-0.537863 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-1.04531 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.143747 # DEPENDENCYPART_GRANDPAR
(20,23),(23,27),-0.269619 # DEPENDENCYPART_GRANDPAR
(20,27),(27,1),-1.26399 # DEPENDENCYPART_GRANDPAR
(20,27),(27,3),-1.13511 # DEPENDENCYPART_GRANDPAR
(20,27),(27,4),-1.38886 # DEPENDENCYPART_GRANDPAR
(20,27),(27,5),-1.10491 # DEPENDENCYPART_GRANDPAR
(20,27),(27,6),-0.95951 # DEPENDENCYPART_GRANDPAR
(20,27),(27,8),-1.09608 # DEPENDENCYPART_GRANDPAR
(20,27),(27,9),-1.09476 # DEPENDENCYPART_GRANDPAR
(20,27),(27,10),-1.11267 # DEPENDENCYPART_GRANDPAR
(20,27),(27,11),-1.01319 # DEPENDENCYPART_GRANDPAR
(20,27),(27,14),-1.06974 # DEPENDENCYPART_GRANDPAR
(20,27),(27,16),-0.916461 # DEPENDENCYPART_GRANDPAR
(20,27),(27,17),-1.14719 # DEPENDENCYPART_GRANDPAR
(20,27),(27,18),-1.09346 # DEPENDENCYPART_GRANDPAR
(20,27),(27,19),-0.840809 # DEPENDENCYPART_GRANDPAR
(20,27),(27,20),-0.623591 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,27),(27,21),0.0431643 # DEPENDENCYPART_GRANDPAR
(20,27),(27,22),0.31454 # DEPENDENCYPART_GRANDPAR
(20,27),(27,23),0.0819833 # DEPENDENCYPART_GRANDPAR
(20,27),(27,24),-0.0630973 # DEPENDENCYPART_GRANDPAR
(20,27),(27,25),0.00430537 # DEPENDENCYPART_GRANDPAR
(20,27),(27,26),-0.328693 # DEPENDENCYPART_GRANDPAR
(20,27),(27,28),-0.455308 # DEPENDENCYPART_GRANDPAR
(21,5),(5,1),-0.544181 # DEPENDENCYPART_GRANDPAR
(21,5),(5,2),-0.109627 # DEPENDENCYPART_GRANDPAR
(21,5),(5,3),-0.400586 # DEPENDENCYPART_GRANDPAR
(21,5),(5,6),-0.108682 # DEPENDENCYPART_GRANDPAR
(21,5),(5,8),-0.304042 # DEPENDENCYPART_GRANDPAR
(21,5),(5,10),-0.2258 # DEPENDENCYPART_GRANDPAR
(21,5),(5,11),-0.342282 # DEPENDENCYPART_GRANDPAR
(21,5),(5,12),-0.285642 # DEPENDENCYPART_GRANDPAR
(21,5),(5,15),-0.160131 # DEPENDENCYPART_GRANDPAR
(21,5),(5,17),-0.394339 # DEPENDENCYPART_GRANDPAR
(21,5),(5,18),-0.235429 # DEPENDENCYPART_GRANDPAR
(21,5),(5,28),-1.46948 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.972742 # DEPENDENCYPART_GRANDPAR
(21,22),(22,23),0.841004 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.0946986 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.526555 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),-0.241848 # DEPENDENCYPART_GRANDPAR
(21,22),(22,27),0.30903 # DEPENDENCYPART_GRANDPAR
(21,22),(22,28),-0.637163 # DEPENDENCYPART_GRANDPAR
(21,23),(23,18),-1.01793 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.238598 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),0.106147 # DEPENDENCYPART_GRANDPAR
(21,27),(27,1),-1.31717 # DEPENDENCYPART_GRANDPAR
(21,27),(27,3),-1.3481 # DEPENDENCYPART_GRANDPAR
(21,27),(27,4),-1.4494 # DEPENDENCYPART_GRANDPAR
(21,27),(27,5),-1.17998 # DEPENDENCYPART_GRANDPAR
(21,27),(27,6),-1.22807 # DEPENDENCYPART_GRANDPAR
(21,27),(27,8),-1.42758 # DEPENDENCYPART_GRANDPAR
(21,27),(27,9),-1.05434 # DEPENDENCYPART_GRANDPAR
(21,27),(27,10),-1.08652 # DEPENDENCYPART_GRANDPAR
(21,27),(27,11),-1.1818 # DEPENDENCYPART_GRANDPAR
(21,27),(27,14),-1.47153 # DEPENDENCYPART_GRANDPAR
(21,27),(27,16),-1.45731 # DEPENDENCYPART_GRANDPAR
(21,27),(27,17),-1.25506 # DEPENDENCYPART_GRANDPAR
(21,27),(27,18),-1.1209 # DEPENDENCYPART_GRANDPAR
(21,27),(27,19),-1.47778 # DEPENDENCYPART_GRANDPAR
(21,27),(27,20),-0.966835 # DEPENDENCYPART_GRANDPAR
(21,27),(27,21),-0.72629 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,27),(27,22),0.68276 # DEPENDENCYPART_GRANDPAR
(21,27),(27,23),0.700049 # DEPENDENCYPART_GRANDPAR
(21,27),(27,24),-0.0647047 # DEPENDENCYPART_GRANDPAR
(21,27),(27,25),-0.371709 # DEPENDENCYPART_GRANDPAR
(21,27),(27,26),-0.414434 # DEPENDENCYPART_GRANDPAR
(21,27),(27,28),-0.700121 # DEPENDENCYPART_GRANDPAR
(22,20),(20,15),-0.891551 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.870152 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.191242 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.63265 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,23),-0.493189 # DEPENDENCYPART_GRANDPAR
(22,20),(20,25),-0.846506 # DEPENDENCYPART_GRANDPAR
(22,20),(20,27),-0.734184 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-1.67574 # DEPENDENCYPART_GRANDPAR
(22,23),(23,24),0.0308558 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),-0.06522 # DEPENDENCYPART_GRANDPAR
(22,26),(26,1),-1.44019 # DEPENDENCYPART_GRANDPAR
(22,26),(26,6),-1.25003 # DEPENDENCYPART_GRANDPAR
(22,26),(26,14),-1.08566 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.478909 # DEPENDENCYPART_GRANDPAR
(22,27),(27,1),-1.43855 # DEPENDENCYPART_GRANDPAR
(22,27),(27,3),-1.49774 # DEPENDENCYPART_GRANDPAR
(22,27),(27,4),-1.6594 # DEPENDENCYPART_GRANDPAR
(22,27),(27,5),-2.00916 # DEPENDENCYPART_GRANDPAR
(22,27),(27,6),-1.24406 # DEPENDENCYPART_GRANDPAR
(22,27),(27,8),-1.27245 # DEPENDENCYPART_GRANDPAR
(22,27),(27,9),-1.53571 # DEPENDENCYPART_GRANDPAR
(22,27),(27,10),-1.16545 # DEPENDENCYPART_GRANDPAR
(22,27),(27,11),-1.61847 # DEPENDENCYPART_GRANDPAR
(22,27),(27,14),-1.0813 # DEPENDENCYPART_GRANDPAR
(22,27),(27,16),-1.08156 # DEPENDENCYPART_GRANDPAR
(22,27),(27,17),-1.45515 # DEPENDENCYPART_GRANDPAR
(22,27),(27,18),-1.75869 # DEPENDENCYPART_GRANDPAR
(22,27),(27,19),-1.12554 # DEPENDENCYPART_GRANDPAR
(22,27),(27,20),-0.685696 # DEPENDENCYPART_GRANDPAR
(22,27),(27,21),-1.1663 # DEPENDENCYPART_GRANDPAR
(22,27),(27,22),-0.767428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,27),(27,23),0.260639 # DEPENDENCYPART_GRANDPAR
(22,27),(27,24),-0.0540406 # DEPENDENCYPART_GRANDPAR
(22,27),(27,25),0.101627 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),0.111453 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.417409 # DEPENDENCYPART_GRANDPAR
(23,18),(18,17),-0.306077 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),0.147228 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.171473 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),-0.306342 # DEPENDENCYPART_GRANDPAR
