# _root_ Com_a factor normalitzador hi ha el fet que el gruix d' atestats penals , que fan els Mossos_d'_Esquadra , entra als jutjats en llengua catalana .
#goldHeads=5,1,2,5,0,7,5,20,10,20,10,11,12,16,16,10,18,16,16,7,20,21,20,23,24,5,
#predictedHeads=5,1,2,5,0,7,5,20,10,20,10,11,12,16,16,10,18,16,16,7,20,21,22,23,24,5,
(20,5),(5,7),-0.0679785 # DEPENDENCYPART_GRANDPAR
(20,5),(5,8),0.491001 # DEPENDENCYPART_GRANDPAR
(20,5),(5,10),0.287154 # DEPENDENCYPART_GRANDPAR
(20,5),(5,11),0.08985 # DEPENDENCYPART_GRANDPAR
(20,5),(5,14),0.358728 # DEPENDENCYPART_GRANDPAR
(20,5),(5,16),0.742271 # DEPENDENCYPART_GRANDPAR
(20,5),(5,19),0.81091 # DEPENDENCYPART_GRANDPAR
(20,5),(5,20),-1.70776 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,5),(5,21),-0.413743 # DEPENDENCYPART_GRANDPAR
(20,5),(5,23),-0.66786 # DEPENDENCYPART_GRANDPAR
(20,5),(5,26),-1.3142 # DEPENDENCYPART_GRANDPAR
(20,7),(7,1),-0.0591371 # DEPENDENCYPART_GRANDPAR
(20,7),(7,3),0.217046 # DEPENDENCYPART_GRANDPAR
(20,7),(7,4),0.10507 # DEPENDENCYPART_GRANDPAR
(20,7),(7,5),0.577233 # DEPENDENCYPART_GRANDPAR
(20,7),(7,6),0.0543146 # DEPENDENCYPART_GRANDPAR
(20,7),(7,8),-0.123364 # DEPENDENCYPART_GRANDPAR
(20,7),(7,10),0.503048 # DEPENDENCYPART_GRANDPAR
(20,7),(7,11),0.322151 # DEPENDENCYPART_GRANDPAR
(20,7),(7,12),0.309979 # DEPENDENCYPART_GRANDPAR
(20,7),(7,13),0.0946808 # DEPENDENCYPART_GRANDPAR
(20,7),(7,14),0.0167523 # DEPENDENCYPART_GRANDPAR
(20,7),(7,16),0.921116 # DEPENDENCYPART_GRANDPAR
(20,7),(7,18),0.499844 # DEPENDENCYPART_GRANDPAR
(20,7),(7,19),0.468935 # DEPENDENCYPART_GRANDPAR
(20,7),(7,20),-1.30422 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,7),(7,21),0.00388851 # DEPENDENCYPART_GRANDPAR
(20,7),(7,23),-0.198962 # DEPENDENCYPART_GRANDPAR
(20,7),(7,25),-0.438273 # DEPENDENCYPART_GRANDPAR
(20,7),(7,26),-1.07787 # DEPENDENCYPART_GRANDPAR
(20,8),(8,10),-0.0351408 # DEPENDENCYPART_GRANDPAR
(20,8),(8,11),-0.169048 # DEPENDENCYPART_GRANDPAR
(20,8),(8,13),-0.28204 # DEPENDENCYPART_GRANDPAR
(20,9),(9,7),-0.0945 # DEPENDENCYPART_GRANDPAR
(20,9),(9,10),0.352246 # DEPENDENCYPART_GRANDPAR
(20,9),(9,11),0.224458 # DEPENDENCYPART_GRANDPAR
(20,10),(10,1),-0.0610875 # DEPENDENCYPART_GRANDPAR
(20,10),(10,4),0.0914093 # DEPENDENCYPART_GRANDPAR
(20,10),(10,5),0.492884 # DEPENDENCYPART_GRANDPAR
(20,10),(10,6),0.0432529 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.130395 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.518886 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),1.32835 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),0.344444 # DEPENDENCYPART_GRANDPAR
(20,10),(10,12),0.343419 # DEPENDENCYPART_GRANDPAR
(20,10),(10,13),0.0920072 # DEPENDENCYPART_GRANDPAR
(20,10),(10,14),-0.0988179 # DEPENDENCYPART_GRANDPAR
(20,10),(10,16),0.918798 # DEPENDENCYPART_GRANDPAR
(20,10),(10,18),0.533293 # DEPENDENCYPART_GRANDPAR
(20,10),(10,19),0.353365 # DEPENDENCYPART_GRANDPAR
(20,10),(10,20),-1.30182 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,10),(10,21),0.00690725 # DEPENDENCYPART_GRANDPAR
(20,10),(10,23),-0.195776 # DEPENDENCYPART_GRANDPAR
(20,10),(10,25),-0.436056 # DEPENDENCYPART_GRANDPAR
(20,10),(10,26),-1.0761 # DEPENDENCYPART_GRANDPAR
(20,11),(11,1),0.0103176 # DEPENDENCYPART_GRANDPAR
(20,11),(11,8),-0.571347 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),0.967402 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),0.257444 # DEPENDENCYPART_GRANDPAR
(20,11),(11,12),0.0276389 # DEPENDENCYPART_GRANDPAR
(20,11),(11,13),-0.178277 # DEPENDENCYPART_GRANDPAR
(20,11),(11,14),0.198981 # DEPENDENCYPART_GRANDPAR
(20,11),(11,16),0.704457 # DEPENDENCYPART_GRANDPAR
(20,12),(12,1),-0.0263127 # DEPENDENCYPART_GRANDPAR
(20,12),(12,5),0.506523 # DEPENDENCYPART_GRANDPAR
(20,12),(12,6),0.047553 # DEPENDENCYPART_GRANDPAR
(20,12),(12,8),-0.505282 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),1.33265 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),0.232222 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),0.0962267 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),-0.0899405 # DEPENDENCYPART_GRANDPAR
(20,12),(12,16),0.923194 # DEPENDENCYPART_GRANDPAR
(20,12),(12,18),0.537555 # DEPENDENCYPART_GRANDPAR
(20,12),(12,19),0.362243 # DEPENDENCYPART_GRANDPAR
(20,12),(12,20),-1.30053 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,12),(12,25),-0.434768 # DEPENDENCYPART_GRANDPAR
(20,12),(12,26),-1.07481 # DEPENDENCYPART_GRANDPAR
(20,13),(13,9),1.23939 # DEPENDENCYPART_GRANDPAR
(20,13),(13,11),0.107876 # DEPENDENCYPART_GRANDPAR
(20,13),(13,14),0.134532 # DEPENDENCYPART_GRANDPAR
(20,13),(13,16),0.83783 # DEPENDENCYPART_GRANDPAR
(20,13),(13,18),0.350619 # DEPENDENCYPART_GRANDPAR
(20,13),(13,20),-1.32235 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,13),(13,23),-0.328053 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.00602216 # DEPENDENCYPART_GRANDPAR
(20,16),(16,1),0.192497 # DEPENDENCYPART_GRANDPAR
(20,16),(16,4),0.271086 # DEPENDENCYPART_GRANDPAR
(20,16),(16,5),0.400504 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.0675577 # DEPENDENCYPART_GRANDPAR
(20,16),(16,8),-0.206573 # DEPENDENCYPART_GRANDPAR
(20,16),(16,9),1.14934 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),0.263406 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),0.11539 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),0.0662628 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),0.110757 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),0.0606667 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.231585 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),0.287149 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),0.749347 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.68774 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),-0.399847 # DEPENDENCYPART_GRANDPAR
(20,16),(16,23),-0.651805 # DEPENDENCYPART_GRANDPAR
(20,16),(16,25),-0.687401 # DEPENDENCYPART_GRANDPAR
(20,16),(16,26),-1.30297 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),0.327678 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),0.0712057 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),0.654926 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.125122 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.356978 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.30114 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),0.00755392 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.19513 # DEPENDENCYPART_GRANDPAR
(20,18),(18,25),-0.43538 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.569068 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.426196 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),0.679219 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),0.0991927 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),0.540238 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),0.401434 # DEPENDENCYPART_GRANDPAR
(20,22),(22,1),-0.226636 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-1.13106 # DEPENDENCYPART_GRANDPAR
(20,22),(22,21),0.538042 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.105014 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),0.231167 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),0.303214 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.355542 # DEPENDENCYPART_GRANDPAR
(20,23),(23,21),0.356404 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),0.503471 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),0.344804 # DEPENDENCYPART_GRANDPAR
(20,24),(24,21),0.535169 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),0.30839 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),-0.333448 # DEPENDENCYPART_GRANDPAR
(20,25),(25,21),0.48681 # DEPENDENCYPART_GRANDPAR
(20,25),(25,23),0.295378 # DEPENDENCYPART_GRANDPAR
(21,20),(20,1),-0.449095 # DEPENDENCYPART_GRANDPAR
(21,20),(20,2),-0.543882 # DEPENDENCYPART_GRANDPAR
(21,20),(20,3),-0.32858 # DEPENDENCYPART_GRANDPAR
(21,20),(20,4),-0.634573 # DEPENDENCYPART_GRANDPAR
(21,20),(20,5),-0.694699 # DEPENDENCYPART_GRANDPAR
(21,20),(20,7),-0.447744 # DEPENDENCYPART_GRANDPAR
(21,20),(20,8),-0.421555 # DEPENDENCYPART_GRANDPAR
(21,20),(20,9),-0.180296 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.438137 # DEPENDENCYPART_GRANDPAR
(21,20),(20,11),-0.457552 # DEPENDENCYPART_GRANDPAR
(21,20),(20,12),-0.663853 # DEPENDENCYPART_GRANDPAR
(21,20),(20,13),-0.521473 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.280447 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.637272 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.832621 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.456309 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.321463 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.227595 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.46062 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.434126 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.862544 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.772019 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-1.34802 # DEPENDENCYPART_GRANDPAR
(21,20),(20,26),-1.47491 # DEPENDENCYPART_GRANDPAR
(21,22),(22,1),-1.29626 # DEPENDENCYPART_GRANDPAR
(21,22),(22,17),-1.37366 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.619738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.0560791 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),0.00469621 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.470943 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),-0.629254 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.587481 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,24),0.0789064 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.591844 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.621065 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,25),-0.41246 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.550459 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.61336 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,23),0.0229239 # DEPENDENCYPART_GRANDPAR
(22,1),(1,2),-0.248286 # DEPENDENCYPART_GRANDPAR
(22,1),(1,3),-0.644639 # DEPENDENCYPART_GRANDPAR
(22,1),(1,5),-0.738364 # DEPENDENCYPART_GRANDPAR
(22,1),(1,8),-0.616545 # DEPENDENCYPART_GRANDPAR
(22,1),(1,14),-0.294687 # DEPENDENCYPART_GRANDPAR
(22,1),(1,19),-0.299237 # DEPENDENCYPART_GRANDPAR
(22,1),(1,26),-1.13681 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),-0.125159 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.604243 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.765244 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.48689 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.335416 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.602638 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.946375 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.72904 # DEPENDENCYPART_GRANDPAR
(22,23),(23,24),0.348154 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.278454 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.587671 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.205747 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-0.343236 # DEPENDENCYPART_GRANDPAR
(22,25),(25,21),-0.734186 # DEPENDENCYPART_GRANDPAR
(22,25),(25,23),0.628763 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.474111 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.445013 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.314969 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.81731 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.190961 # DEPENDENCYPART_GRANDPAR
(23,21),(21,25),-0.375212 # DEPENDENCYPART_GRANDPAR
(23,24),(24,21),-0.789534 # DEPENDENCYPART_GRANDPAR
(23,24),(24,25),0.512404 # DEPENDENCYPART_GRANDPAR
(23,24),(24,26),-0.339986 # DEPENDENCYPART_GRANDPAR
(23,25),(25,21),-0.794333 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-1.0287 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,19),-0.779465 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.758329 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),0.405158 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),-0.0545633 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-1.99647 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,25),-0.797683 # DEPENDENCYPART_GRANDPAR
(24,25),(25,21),-0.852624 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.96263 # DEPENDENCYPART_GRANDPAR
(25,21),(21,19),-0.457047 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),-0.472881 # DEPENDENCYPART_GRANDPAR
(25,21),(21,22),-0.172945 # DEPENDENCYPART_GRANDPAR
(25,21),(21,23),-0.246433 # DEPENDENCYPART_GRANDPAR
(25,21),(21,24),0.105431 # DEPENDENCYPART_GRANDPAR
(25,21),(21,25),-1.56782 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,23),(23,21),-0.454888 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),0.244241 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-1.56822 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
