# _root_ La velocitat màxima calculada és d' entre 30 i 60 quilòmetres per hora , de_forma_que el trajecte entre la frontera i Escaldes-Engordany podria fer -se entre 22 i 29 minuts , incloent -hi la durada de les parades .
#goldHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,24,24,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
#predictedHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,5,5,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
(27,26),(26,31),-0.918265 # DEPENDENCYPART_GRANDPAR
(27,26),(26,32),-0.941236 # DEPENDENCYPART_GRANDPAR
(27,26),(26,36),-1.17752 # DEPENDENCYPART_GRANDPAR
(27,29),(29,26),-0.934299 # DEPENDENCYPART_GRANDPAR
(27,29),(29,27),-0.781024 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,29),(29,30),-0.1956 # DEPENDENCYPART_GRANDPAR
(27,29),(29,31),-0.254288 # DEPENDENCYPART_GRANDPAR
(27,29),(29,32),-0.245237 # DEPENDENCYPART_GRANDPAR
(27,29),(29,35),-0.480198 # DEPENDENCYPART_GRANDPAR
(27,30),(30,23),-1.23506 # DEPENDENCYPART_GRANDPAR
(27,30),(30,24),-1.16218 # DEPENDENCYPART_GRANDPAR
(27,30),(30,26),-0.924022 # DEPENDENCYPART_GRANDPAR
(27,30),(30,27),-0.823425 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,30),(30,28),0.144417 # DEPENDENCYPART_GRANDPAR
(27,30),(30,29),0.186055 # DEPENDENCYPART_GRANDPAR
(27,30),(30,31),-0.213332 # DEPENDENCYPART_GRANDPAR
(27,30),(30,32),-0.237012 # DEPENDENCYPART_GRANDPAR
(27,30),(30,33),-0.500657 # DEPENDENCYPART_GRANDPAR
(27,30),(30,35),-0.527847 # DEPENDENCYPART_GRANDPAR
(27,30),(30,36),-0.403347 # DEPENDENCYPART_GRANDPAR
(27,31),(31,30),-0.182195 # DEPENDENCYPART_GRANDPAR
(27,32),(32,2),-1.31751 # DEPENDENCYPART_GRANDPAR
(27,32),(32,5),-1.30554 # DEPENDENCYPART_GRANDPAR
(27,32),(32,15),-1.2222 # DEPENDENCYPART_GRANDPAR
(27,32),(32,17),-1.22562 # DEPENDENCYPART_GRANDPAR
(27,32),(32,20),-1.19198 # DEPENDENCYPART_GRANDPAR
(27,32),(32,22),-1.25553 # DEPENDENCYPART_GRANDPAR
(27,32),(32,23),-1.31502 # DEPENDENCYPART_GRANDPAR
(27,32),(32,24),-1.24228 # DEPENDENCYPART_GRANDPAR
(27,32),(32,26),-1.02007 # DEPENDENCYPART_GRANDPAR
(27,32),(32,27),-0.909447 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,32),(32,28),-0.0265674 # DEPENDENCYPART_GRANDPAR
(27,32),(32,29),0.0958879 # DEPENDENCYPART_GRANDPAR
(27,32),(32,30),-0.125087 # DEPENDENCYPART_GRANDPAR
(27,32),(32,31),0.0893227 # DEPENDENCYPART_GRANDPAR
(27,32),(32,33),-0.391457 # DEPENDENCYPART_GRANDPAR
(27,32),(32,35),-0.463739 # DEPENDENCYPART_GRANDPAR
(27,32),(32,36),-0.496719 # DEPENDENCYPART_GRANDPAR
(27,32),(32,38),-0.371074 # DEPENDENCYPART_GRANDPAR
(27,32),(32,39),-0.424274 # DEPENDENCYPART_GRANDPAR
(27,35),(35,26),-0.924015 # DEPENDENCYPART_GRANDPAR
(27,35),(35,32),-0.059306 # DEPENDENCYPART_GRANDPAR
(27,35),(35,33),-0.316176 # DEPENDENCYPART_GRANDPAR
(27,35),(35,34),-0.27001 # DEPENDENCYPART_GRANDPAR
(27,35),(35,36),-0.407931 # DEPENDENCYPART_GRANDPAR
(27,35),(35,38),-0.416344 # DEPENDENCYPART_GRANDPAR
(27,36),(36,34),-0.311537 # DEPENDENCYPART_GRANDPAR
(27,36),(36,38),-0.264041 # DEPENDENCYPART_GRANDPAR
(27,38),(38,33),-0.316176 # DEPENDENCYPART_GRANDPAR
(27,38),(38,34),-0.271081 # DEPENDENCYPART_GRANDPAR
(27,38),(38,37),-0.279906 # DEPENDENCYPART_GRANDPAR
(29,26),(26,24),-0.240433 # DEPENDENCYPART_GRANDPAR
(29,26),(26,25),0.00524802 # DEPENDENCYPART_GRANDPAR
(29,26),(26,27),-0.0695126 # DEPENDENCYPART_GRANDPAR
(29,26),(26,28),-0.129008 # DEPENDENCYPART_GRANDPAR
(29,26),(26,29),-1.554 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,26),(26,30),-0.564823 # DEPENDENCYPART_GRANDPAR
(29,26),(26,31),-0.990303 # DEPENDENCYPART_GRANDPAR
(29,26),(26,32),-0.866844 # DEPENDENCYPART_GRANDPAR
(29,26),(26,36),-1.11579 # DEPENDENCYPART_GRANDPAR
(29,27),(27,6),-0.480934 # DEPENDENCYPART_GRANDPAR
(29,27),(27,7),-0.467083 # DEPENDENCYPART_GRANDPAR
(29,27),(27,26),0.00178393 # DEPENDENCYPART_GRANDPAR
(29,27),(27,28),0.109074 # DEPENDENCYPART_GRANDPAR
(29,27),(27,29),-1.54797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,27),(27,30),-0.498255 # DEPENDENCYPART_GRANDPAR
(29,27),(27,31),-0.954446 # DEPENDENCYPART_GRANDPAR
(29,27),(27,32),-0.854288 # DEPENDENCYPART_GRANDPAR
(29,27),(27,35),-1.15553 # DEPENDENCYPART_GRANDPAR
(29,27),(27,36),-1.02109 # DEPENDENCYPART_GRANDPAR
(29,27),(27,38),-1.0519 # DEPENDENCYPART_GRANDPAR
(29,30),(30,23),-0.868186 # DEPENDENCYPART_GRANDPAR
(29,30),(30,24),-0.864601 # DEPENDENCYPART_GRANDPAR
(29,30),(30,26),-0.680622 # DEPENDENCYPART_GRANDPAR
(29,30),(30,27),-0.648577 # DEPENDENCYPART_GRANDPAR
(29,30),(30,28),-0.826098 # DEPENDENCYPART_GRANDPAR
(29,30),(30,29),-0.682233 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,30),(30,31),-0.283954 # DEPENDENCYPART_GRANDPAR
(29,30),(30,32),-0.161241 # DEPENDENCYPART_GRANDPAR
(29,30),(30,33),-0.506212 # DEPENDENCYPART_GRANDPAR
(29,30),(30,35),-0.494365 # DEPENDENCYPART_GRANDPAR
(29,30),(30,36),-0.338109 # DEPENDENCYPART_GRANDPAR
(29,31),(31,30),0.22061 # DEPENDENCYPART_GRANDPAR
(29,32),(32,2),-0.946866 # DEPENDENCYPART_GRANDPAR
(29,32),(32,5),-1.05838 # DEPENDENCYPART_GRANDPAR
(29,32),(32,15),-0.87977 # DEPENDENCYPART_GRANDPAR
(29,32),(32,17),-0.812626 # DEPENDENCYPART_GRANDPAR
(29,32),(32,20),-0.795582 # DEPENDENCYPART_GRANDPAR
(29,32),(32,22),-0.880223 # DEPENDENCYPART_GRANDPAR
(29,32),(32,23),-0.948143 # DEPENDENCYPART_GRANDPAR
(29,32),(32,24),-0.944698 # DEPENDENCYPART_GRANDPAR
(29,32),(32,26),-0.776667 # DEPENDENCYPART_GRANDPAR
(29,32),(32,27),-0.652726 # DEPENDENCYPART_GRANDPAR
(29,32),(32,28),-0.829585 # DEPENDENCYPART_GRANDPAR
(29,32),(32,29),-0.772196 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,32),(32,30),0.278433 # DEPENDENCYPART_GRANDPAR
(29,32),(32,31),0.0204262 # DEPENDENCYPART_GRANDPAR
(29,32),(32,33),-0.398316 # DEPENDENCYPART_GRANDPAR
(29,32),(32,35),-0.43156 # DEPENDENCYPART_GRANDPAR
(29,32),(32,36),-0.433859 # DEPENDENCYPART_GRANDPAR
(29,32),(32,38),-0.330277 # DEPENDENCYPART_GRANDPAR
(29,32),(32,39),-0.470805 # DEPENDENCYPART_GRANDPAR
(29,35),(35,26),-0.680615 # DEPENDENCYPART_GRANDPAR
(29,35),(35,32),0.0156277 # DEPENDENCYPART_GRANDPAR
(29,35),(35,33),-0.322322 # DEPENDENCYPART_GRANDPAR
(29,35),(35,34),-0.277196 # DEPENDENCYPART_GRANDPAR
(29,35),(35,36),-0.342693 # DEPENDENCYPART_GRANDPAR
(29,35),(35,38),-0.374244 # DEPENDENCYPART_GRANDPAR
(30,23),(23,2),-0.507348 # DEPENDENCYPART_GRANDPAR
(30,23),(23,4),-0.595552 # DEPENDENCYPART_GRANDPAR
(30,23),(23,5),-0.305738 # DEPENDENCYPART_GRANDPAR
(30,23),(23,11),-0.211957 # DEPENDENCYPART_GRANDPAR
(30,23),(23,15),-0.0191796 # DEPENDENCYPART_GRANDPAR
(30,23),(23,17),0.0930807 # DEPENDENCYPART_GRANDPAR
(30,23),(23,18),0.0506896 # DEPENDENCYPART_GRANDPAR
(30,23),(23,20),-0.197963 # DEPENDENCYPART_GRANDPAR
(30,23),(23,21),-0.130472 # DEPENDENCYPART_GRANDPAR
(30,23),(23,22),-0.452039 # DEPENDENCYPART_GRANDPAR
(30,23),(23,24),-0.231183 # DEPENDENCYPART_GRANDPAR
(30,23),(23,26),0.385585 # DEPENDENCYPART_GRANDPAR
(30,23),(23,27),0.021971 # DEPENDENCYPART_GRANDPAR
(30,23),(23,28),0.321595 # DEPENDENCYPART_GRANDPAR
(30,23),(23,29),0.575115 # DEPENDENCYPART_GRANDPAR
(30,23),(23,30),-1.94795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,23),(23,31),-0.7378 # DEPENDENCYPART_GRANDPAR
(30,23),(23,32),-1.26976 # DEPENDENCYPART_GRANDPAR
(30,23),(23,35),-1.10519 # DEPENDENCYPART_GRANDPAR
(30,23),(23,39),-1.73672 # DEPENDENCYPART_GRANDPAR
(30,24),(24,2),-0.48367 # DEPENDENCYPART_GRANDPAR
(30,24),(24,4),-0.594425 # DEPENDENCYPART_GRANDPAR
(30,24),(24,5),-0.360232 # DEPENDENCYPART_GRANDPAR
(30,24),(24,9),0.348125 # DEPENDENCYPART_GRANDPAR
(30,24),(24,11),-0.188326 # DEPENDENCYPART_GRANDPAR
(30,24),(24,12),-0.23649 # DEPENDENCYPART_GRANDPAR
(30,24),(24,14),-0.765644 # DEPENDENCYPART_GRANDPAR
(30,24),(24,15),-0.0628413 # DEPENDENCYPART_GRANDPAR
(30,24),(24,16),-0.33704 # DEPENDENCYPART_GRANDPAR
(30,24),(24,17),0.119626 # DEPENDENCYPART_GRANDPAR
(30,24),(24,18),0.0276534 # DEPENDENCYPART_GRANDPAR
(30,24),(24,19),-0.405679 # DEPENDENCYPART_GRANDPAR
(30,24),(24,20),-0.174334 # DEPENDENCYPART_GRANDPAR
(30,24),(24,21),-0.189275 # DEPENDENCYPART_GRANDPAR
(30,24),(24,22),-0.42841 # DEPENDENCYPART_GRANDPAR
(30,24),(24,23),-0.585853 # DEPENDENCYPART_GRANDPAR
(30,24),(24,25),-0.115088 # DEPENDENCYPART_GRANDPAR
(30,24),(24,26),0.400747 # DEPENDENCYPART_GRANDPAR
(30,24),(24,27),0.017494 # DEPENDENCYPART_GRANDPAR
(30,24),(24,28),0.311168 # DEPENDENCYPART_GRANDPAR
(30,24),(24,29),0.570638 # DEPENDENCYPART_GRANDPAR
(30,24),(24,30),-1.94973 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,24),(24,31),-0.741492 # DEPENDENCYPART_GRANDPAR
(30,24),(24,32),-1.27083 # DEPENDENCYPART_GRANDPAR
(30,24),(24,33),-1.31277 # DEPENDENCYPART_GRANDPAR
(30,24),(24,35),-1.10697 # DEPENDENCYPART_GRANDPAR
(30,24),(24,36),-1.31468 # DEPENDENCYPART_GRANDPAR
(30,24),(24,39),-1.73918 # DEPENDENCYPART_GRANDPAR
(30,26),(26,24),-0.470673 # DEPENDENCYPART_GRANDPAR
(30,26),(26,25),-0.33993 # DEPENDENCYPART_GRANDPAR
(30,26),(26,27),-0.00818445 # DEPENDENCYPART_GRANDPAR
(30,26),(26,28),0.414805 # DEPENDENCYPART_GRANDPAR
(30,26),(26,29),0.556236 # DEPENDENCYPART_GRANDPAR
(30,26),(26,30),-1.87233 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,26),(26,31),-0.648441 # DEPENDENCYPART_GRANDPAR
(30,26),(26,32),-1.13357 # DEPENDENCYPART_GRANDPAR
(30,26),(26,36),-1.22722 # DEPENDENCYPART_GRANDPAR
(30,27),(27,6),-0.304481 # DEPENDENCYPART_GRANDPAR
(30,27),(27,7),0.583852 # DEPENDENCYPART_GRANDPAR
(30,27),(27,26),0.315289 # DEPENDENCYPART_GRANDPAR
(30,27),(27,28),0.654062 # DEPENDENCYPART_GRANDPAR
(30,27),(27,29),0.865944 # DEPENDENCYPART_GRANDPAR
(30,27),(27,30),-1.78787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,27),(27,31),-0.598066 # DEPENDENCYPART_GRANDPAR
(30,27),(27,32),-1.10917 # DEPENDENCYPART_GRANDPAR
(30,27),(27,35),-0.945114 # DEPENDENCYPART_GRANDPAR
(30,27),(27,36),-1.12039 # DEPENDENCYPART_GRANDPAR
(30,27),(27,38),-1.18094 # DEPENDENCYPART_GRANDPAR
(30,29),(29,26),0.325083 # DEPENDENCYPART_GRANDPAR
(30,29),(29,27),-0.00493588 # DEPENDENCYPART_GRANDPAR
(30,29),(29,30),-1.78787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,29),(29,31),-0.598066 # DEPENDENCYPART_GRANDPAR
(30,29),(29,32),-1.10917 # DEPENDENCYPART_GRANDPAR
(30,29),(29,35),-0.945114 # DEPENDENCYPART_GRANDPAR
(30,31),(31,30),-1.07341 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,32),(32,2),-1.55394 # DEPENDENCYPART_GRANDPAR
(30,32),(32,5),-1.27466 # DEPENDENCYPART_GRANDPAR
(30,32),(32,15),-0.950032 # DEPENDENCYPART_GRANDPAR
(30,32),(32,17),-0.96098 # DEPENDENCYPART_GRANDPAR
(30,32),(32,20),-1.24834 # DEPENDENCYPART_GRANDPAR
(30,32),(32,22),-1.5013 # DEPENDENCYPART_GRANDPAR
(30,32),(32,23),-1.45115 # DEPENDENCYPART_GRANDPAR
(30,32),(32,24),-1.26746 # DEPENDENCYPART_GRANDPAR
(30,32),(32,26),-0.599323 # DEPENDENCYPART_GRANDPAR
(30,32),(32,27),-0.770477 # DEPENDENCYPART_GRANDPAR
(30,32),(32,28),-0.477733 # DEPENDENCYPART_GRANDPAR
(30,32),(32,29),-0.209122 # DEPENDENCYPART_GRANDPAR
(30,32),(32,30),-0.969532 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,32),(32,31),0.383656 # DEPENDENCYPART_GRANDPAR
(30,32),(32,33),-0.290793 # DEPENDENCYPART_GRANDPAR
(30,32),(32,35),0.00754141 # DEPENDENCYPART_GRANDPAR
(30,32),(32,36),-0.400747 # DEPENDENCYPART_GRANDPAR
(30,32),(32,38),-0.245626 # DEPENDENCYPART_GRANDPAR
(30,32),(32,39),-0.862097 # DEPENDENCYPART_GRANDPAR
(30,33),(33,31),0.3693 # DEPENDENCYPART_GRANDPAR
(30,33),(33,32),-0.274514 # DEPENDENCYPART_GRANDPAR
(30,33),(33,35),-0.162421 # DEPENDENCYPART_GRANDPAR
(30,33),(33,36),-0.461775 # DEPENDENCYPART_GRANDPAR
(30,35),(35,26),-0.387221 # DEPENDENCYPART_GRANDPAR
(30,35),(35,32),-0.334573 # DEPENDENCYPART_GRANDPAR
(30,35),(35,33),-0.694826 # DEPENDENCYPART_GRANDPAR
(30,35),(35,34),-0.673259 # DEPENDENCYPART_GRANDPAR
(30,35),(35,36),-0.450863 # DEPENDENCYPART_GRANDPAR
(30,35),(35,38),-0.445976 # DEPENDENCYPART_GRANDPAR
(30,36),(36,34),-0.672233 # DEPENDENCYPART_GRANDPAR
(30,36),(36,38),-0.0718788 # DEPENDENCYPART_GRANDPAR
(31,30),(30,23),-0.40916 # DEPENDENCYPART_GRANDPAR
(31,30),(30,24),-0.407591 # DEPENDENCYPART_GRANDPAR
(31,30),(30,26),-0.38755 # DEPENDENCYPART_GRANDPAR
(31,30),(30,27),-0.455446 # DEPENDENCYPART_GRANDPAR
(31,30),(30,28),-0.493282 # DEPENDENCYPART_GRANDPAR
(31,30),(30,29),-0.408022 # DEPENDENCYPART_GRANDPAR
(31,30),(30,31),-1.99312 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,30),(30,32),-0.575164 # DEPENDENCYPART_GRANDPAR
(31,30),(30,33),-0.898843 # DEPENDENCYPART_GRANDPAR
(31,30),(30,35),-1.13412 # DEPENDENCYPART_GRANDPAR
(31,30),(30,36),-0.890339 # DEPENDENCYPART_GRANDPAR
(32,2),(2,1),-1.26096 # DEPENDENCYPART_GRANDPAR
(32,2),(2,3),-0.564993 # DEPENDENCYPART_GRANDPAR
(32,2),(2,4),-0.480311 # DEPENDENCYPART_GRANDPAR
(32,2),(2,5),-0.752415 # DEPENDENCYPART_GRANDPAR
(32,2),(2,6),-0.765813 # DEPENDENCYPART_GRANDPAR
(32,2),(2,7),-0.741956 # DEPENDENCYPART_GRANDPAR
(32,2),(2,8),-0.397007 # DEPENDENCYPART_GRANDPAR
(32,2),(2,9),-0.791288 # DEPENDENCYPART_GRANDPAR
(32,2),(2,10),-0.602799 # DEPENDENCYPART_GRANDPAR
(32,2),(2,11),-0.744058 # DEPENDENCYPART_GRANDPAR
(32,2),(2,12),-0.913736 # DEPENDENCYPART_GRANDPAR
(32,2),(2,15),-0.0232785 # DEPENDENCYPART_GRANDPAR
(32,2),(2,17),-0.451912 # DEPENDENCYPART_GRANDPAR
(32,2),(2,18),-0.22274 # DEPENDENCYPART_GRANDPAR
(32,5),(5,1),-1.56448 # DEPENDENCYPART_GRANDPAR
(32,5),(5,2),-1.26203 # DEPENDENCYPART_GRANDPAR
(32,5),(5,3),-0.49167 # DEPENDENCYPART_GRANDPAR
(32,5),(5,4),-0.396947 # DEPENDENCYPART_GRANDPAR
(32,5),(5,6),-1.10169 # DEPENDENCYPART_GRANDPAR
(32,5),(5,7),-1.15549 # DEPENDENCYPART_GRANDPAR
(32,5),(5,8),-0.550487 # DEPENDENCYPART_GRANDPAR
(32,5),(5,9),-1.05599 # DEPENDENCYPART_GRANDPAR
(32,5),(5,10),-0.738701 # DEPENDENCYPART_GRANDPAR
(32,5),(5,11),-1.00198 # DEPENDENCYPART_GRANDPAR
(32,5),(5,12),-1.0838 # DEPENDENCYPART_GRANDPAR
(32,5),(5,13),-1.23488 # DEPENDENCYPART_GRANDPAR
(32,5),(5,14),-0.806523 # DEPENDENCYPART_GRANDPAR
(32,5),(5,15),0.0840993 # DEPENDENCYPART_GRANDPAR
(32,5),(5,17),-0.706828 # DEPENDENCYPART_GRANDPAR
(32,5),(5,18),-0.636273 # DEPENDENCYPART_GRANDPAR
(32,5),(5,20),-0.690142 # DEPENDENCYPART_GRANDPAR
(32,5),(5,21),-0.584965 # DEPENDENCYPART_GRANDPAR
(32,5),(5,23),-0.789926 # DEPENDENCYPART_GRANDPAR
(32,5),(5,24),-0.248799 # DEPENDENCYPART_GRANDPAR
(32,5),(5,27),-0.588733 # DEPENDENCYPART_GRANDPAR
(32,5),(5,28),-0.781116 # DEPENDENCYPART_GRANDPAR
(32,5),(5,29),-0.493514 # DEPENDENCYPART_GRANDPAR
(32,5),(5,31),-0.0668324 # DEPENDENCYPART_GRANDPAR
(32,5),(5,32),-1.85131 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,5),(5,39),-1.51904 # DEPENDENCYPART_GRANDPAR
(32,15),(15,14),-1.10708 # DEPENDENCYPART_GRANDPAR
(32,15),(15,17),-0.867588 # DEPENDENCYPART_GRANDPAR
(32,15),(15,18),-0.575838 # DEPENDENCYPART_GRANDPAR
(32,15),(15,28),-0.882409 # DEPENDENCYPART_GRANDPAR
(32,17),(17,5),-0.991558 # DEPENDENCYPART_GRANDPAR
(32,17),(17,6),-0.838237 # DEPENDENCYPART_GRANDPAR
(32,17),(17,7),-1.22765 # DEPENDENCYPART_GRANDPAR
(32,17),(17,12),-1.08781 # DEPENDENCYPART_GRANDPAR
(32,17),(17,14),-1.24725 # DEPENDENCYPART_GRANDPAR
(32,17),(17,15),-0.23122 # DEPENDENCYPART_GRANDPAR
(32,17),(17,16),-0.500964 # DEPENDENCYPART_GRANDPAR
(32,17),(17,18),-0.219088 # DEPENDENCYPART_GRANDPAR
(32,17),(17,20),-0.434261 # DEPENDENCYPART_GRANDPAR
(32,17),(17,21),-0.319201 # DEPENDENCYPART_GRANDPAR
(32,17),(17,22),-0.403385 # DEPENDENCYPART_GRANDPAR
(32,17),(17,23),-0.594057 # DEPENDENCYPART_GRANDPAR
(32,17),(17,24),-0.0105867 # DEPENDENCYPART_GRANDPAR
(32,17),(17,26),-0.304864 # DEPENDENCYPART_GRANDPAR
(32,17),(17,30),-0.442785 # DEPENDENCYPART_GRANDPAR
(32,17),(17,35),-0.528205 # DEPENDENCYPART_GRANDPAR
(32,20),(20,16),-0.494318 # DEPENDENCYPART_GRANDPAR
(32,20),(20,19),-1.30326 # DEPENDENCYPART_GRANDPAR
(32,20),(20,21),-0.318671 # DEPENDENCYPART_GRANDPAR
(32,20),(20,22),-0.398598 # DEPENDENCYPART_GRANDPAR
(32,20),(20,23),-0.590034 # DEPENDENCYPART_GRANDPAR
(32,20),(20,24),-0.00656334 # DEPENDENCYPART_GRANDPAR
(32,20),(20,26),-0.287181 # DEPENDENCYPART_GRANDPAR
(32,20),(20,27),-0.438617 # DEPENDENCYPART_GRANDPAR
(32,20),(20,29),-0.340535 # DEPENDENCYPART_GRANDPAR
(32,20),(20,30),-0.437999 # DEPENDENCYPART_GRANDPAR
(32,20),(20,32),-1.44781 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,20),(20,35),-0.528219 # DEPENDENCYPART_GRANDPAR
(32,20),(20,36),-0.243987 # DEPENDENCYPART_GRANDPAR
(32,22),(22,19),-1.31891 # DEPENDENCYPART_GRANDPAR
(32,22),(22,23),-0.592645 # DEPENDENCYPART_GRANDPAR
(32,23),(23,2),-1.32979 # DEPENDENCYPART_GRANDPAR
(32,23),(23,4),-0.494638 # DEPENDENCYPART_GRANDPAR
(32,23),(23,5),-1.09927 # DEPENDENCYPART_GRANDPAR
(32,23),(23,11),-1.04808 # DEPENDENCYPART_GRANDPAR
(32,23),(23,15),0.00437992 # DEPENDENCYPART_GRANDPAR
(32,23),(23,17),-0.727725 # DEPENDENCYPART_GRANDPAR
(32,23),(23,18),-0.637388 # DEPENDENCYPART_GRANDPAR
(32,23),(23,20),-0.719481 # DEPENDENCYPART_GRANDPAR
(32,23),(23,21),-0.520524 # DEPENDENCYPART_GRANDPAR
(32,23),(23,22),-0.691371 # DEPENDENCYPART_GRANDPAR
(32,23),(23,24),-0.263897 # DEPENDENCYPART_GRANDPAR
(32,23),(23,26),-0.700419 # DEPENDENCYPART_GRANDPAR
(32,23),(23,27),-0.598893 # DEPENDENCYPART_GRANDPAR
(32,23),(23,28),-0.884522 # DEPENDENCYPART_GRANDPAR
(32,23),(23,29),-0.503676 # DEPENDENCYPART_GRANDPAR
(32,23),(23,30),-0.722032 # DEPENDENCYPART_GRANDPAR
(32,23),(23,31),-0.104051 # DEPENDENCYPART_GRANDPAR
(32,23),(23,32),-1.83411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,23),(23,35),-0.829122 # DEPENDENCYPART_GRANDPAR
(32,23),(23,39),-1.5019 # DEPENDENCYPART_GRANDPAR
(32,24),(24,2),-1.22052 # DEPENDENCYPART_GRANDPAR
(32,24),(24,4),-0.422271 # DEPENDENCYPART_GRANDPAR
(32,24),(24,5),-1.13289 # DEPENDENCYPART_GRANDPAR
(32,24),(24,9),-0.992431 # DEPENDENCYPART_GRANDPAR
(32,24),(24,11),-0.938853 # DEPENDENCYPART_GRANDPAR
(32,24),(24,12),-1.06318 # DEPENDENCYPART_GRANDPAR
(32,24),(24,14),-0.966884 # DEPENDENCYPART_GRANDPAR
(32,24),(24,15),0.0169383 # DEPENDENCYPART_GRANDPAR
(32,24),(24,16),-0.667385 # DEPENDENCYPART_GRANDPAR
(32,24),(24,17),-0.617075 # DEPENDENCYPART_GRANDPAR
(32,24),(24,18),-0.568091 # DEPENDENCYPART_GRANDPAR
(32,24),(24,19),-1.64079 # DEPENDENCYPART_GRANDPAR
(32,24),(24,20),-0.610255 # DEPENDENCYPART_GRANDPAR
(32,24),(24,21),-0.521402 # DEPENDENCYPART_GRANDPAR
(32,24),(24,22),-0.582144 # DEPENDENCYPART_GRANDPAR
(32,24),(24,23),-1.03747 # DEPENDENCYPART_GRANDPAR
(32,24),(24,25),-0.313402 # DEPENDENCYPART_GRANDPAR
(32,24),(24,26),-0.616776 # DEPENDENCYPART_GRANDPAR
(32,24),(24,27),-0.572059 # DEPENDENCYPART_GRANDPAR
(32,24),(24,28),-0.847285 # DEPENDENCYPART_GRANDPAR
(32,24),(24,29),-0.476841 # DEPENDENCYPART_GRANDPAR
(32,24),(24,30),-0.740616 # DEPENDENCYPART_GRANDPAR
(32,24),(24,31),-0.0601632 # DEPENDENCYPART_GRANDPAR
(32,24),(24,32),-1.83528 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,24),(24,33),-0.68459 # DEPENDENCYPART_GRANDPAR
(32,24),(24,35),-0.83153 # DEPENDENCYPART_GRANDPAR
(32,24),(24,36),-0.715868 # DEPENDENCYPART_GRANDPAR
(32,24),(24,39),-1.50358 # DEPENDENCYPART_GRANDPAR
(32,26),(26,24),-0.481769 # DEPENDENCYPART_GRANDPAR
(32,26),(26,25),-0.610669 # DEPENDENCYPART_GRANDPAR
(32,26),(26,27),-0.678331 # DEPENDENCYPART_GRANDPAR
(32,26),(26,28),-0.782799 # DEPENDENCYPART_GRANDPAR
(32,26),(26,29),-0.577938 # DEPENDENCYPART_GRANDPAR
(32,26),(26,30),-0.602785 # DEPENDENCYPART_GRANDPAR
(32,26),(26,31),-0.00909504 # DEPENDENCYPART_GRANDPAR
(32,26),(26,32),-1.5626 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,26),(26,36),-0.552476 # DEPENDENCYPART_GRANDPAR
(32,27),(27,6),-0.884359 # DEPENDENCYPART_GRANDPAR
(32,27),(27,7),-1.08181 # DEPENDENCYPART_GRANDPAR
(32,27),(27,26),-0.648369 # DEPENDENCYPART_GRANDPAR
(32,27),(27,28),-0.593843 # DEPENDENCYPART_GRANDPAR
(32,27),(27,29),-0.322611 # DEPENDENCYPART_GRANDPAR
(32,27),(27,30),-0.686447 # DEPENDENCYPART_GRANDPAR
(32,27),(27,31),-0.341529 # DEPENDENCYPART_GRANDPAR
(32,27),(27,32),-1.41891 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,27),(27,35),-0.473643 # DEPENDENCYPART_GRANDPAR
(32,27),(27,36),-0.247962 # DEPENDENCYPART_GRANDPAR
(32,27),(27,38),-0.450763 # DEPENDENCYPART_GRANDPAR
(32,29),(29,26),-0.633572 # DEPENDENCYPART_GRANDPAR
(32,29),(29,27),-0.58262 # DEPENDENCYPART_GRANDPAR
(32,29),(29,30),-0.684223 # DEPENDENCYPART_GRANDPAR
(32,29),(29,31),-0.328522 # DEPENDENCYPART_GRANDPAR
(32,29),(29,32),-1.41891 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,29),(29,35),-0.473643 # DEPENDENCYPART_GRANDPAR
