# _root_ Mr. Fromstein disclosed the planned steps , expected within a few months , as Blue Arrow posted a 2.5 % drop in its third-quarter pretax earnings .
#goldHeads=2,3,0,6,6,3,6,6,8,12,12,9,6,3,16,17,14,21,20,21,17,21,26,26,26,22,3,
#predictedHeads=2,3,0,6,6,3,3,6,8,12,12,9,3,3,16,17,14,21,20,21,17,21,26,26,26,22,3,
(14,21),(21,18),0.0451883 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.241419 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.143067 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),0.141385 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.612404 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-0.583953 # DEPENDENCYPART_GRANDPAR
(14,21),(21,25),-0.510445 # DEPENDENCYPART_GRANDPAR
(14,21),(21,26),0.0427205 # DEPENDENCYPART_GRANDPAR
(14,21),(21,27),-1.23395 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),0.138219 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.87539 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-0.741658 # DEPENDENCYPART_GRANDPAR
(14,22),(22,25),-0.656203 # DEPENDENCYPART_GRANDPAR
(14,22),(22,26),-0.139205 # DEPENDENCYPART_GRANDPAR
(14,27),(27,26),0.00966193 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-1.46681 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-1.43309 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-1.43692 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-1.31225 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-1.4107 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-1.3433 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.15271 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.843846 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.582195 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.937066 # DEPENDENCYPART_GRANDPAR
(15,17),(17,1),-1.3719 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-1.31739 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-1.26817 # DEPENDENCYPART_GRANDPAR
(15,17),(17,4),-1.60738 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-1.25915 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-1.35415 # DEPENDENCYPART_GRANDPAR
(15,17),(17,7),-1.21423 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-1.23985 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-1.32743 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-1.3562 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-1.35328 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-1.1996 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-1.16359 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-1.2828 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.40518 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),-0.303733 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.759362 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.566998 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.469663 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.63614 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.578184 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-1.02684 # DEPENDENCYPART_GRANDPAR
(15,17),(17,24),-0.879103 # DEPENDENCYPART_GRANDPAR
(15,17),(17,26),-0.613256 # DEPENDENCYPART_GRANDPAR
(15,17),(17,27),-1.1778 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.611894 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-1.01914 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-1.01347 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.425193 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.284744 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.32487 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.643118 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.376161 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),-0.369441 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.207799 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.31665 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),-0.33553 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.437409 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),-0.294755 # DEPENDENCYPART_GRANDPAR
(16,6),(6,13),-0.270002 # DEPENDENCYPART_GRANDPAR
(16,6),(6,14),-0.298976 # DEPENDENCYPART_GRANDPAR
(16,6),(6,16),-1.50398 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,6),(6,17),-0.762721 # DEPENDENCYPART_GRANDPAR
(16,6),(6,21),-0.943508 # DEPENDENCYPART_GRANDPAR
(16,6),(6,22),-0.977964 # DEPENDENCYPART_GRANDPAR
(16,6),(6,26),-0.91417 # DEPENDENCYPART_GRANDPAR
(16,6),(6,27),-1.39136 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.496552 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),-0.325998 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.352399 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.342814 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.296539 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.314756 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.682049 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.372396 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.417256 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.244053 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.347804 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.39592 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.32087 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.285753 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.314396 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.499822 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.50399 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.762846 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.942143 # DEPENDENCYPART_GRANDPAR
(16,12),(12,22),-0.978443 # DEPENDENCYPART_GRANDPAR
(16,12),(12,26),-0.914173 # DEPENDENCYPART_GRANDPAR
(16,12),(12,27),-1.39136 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.508636 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.455923 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.244137 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.500067 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.49486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.798397 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.793508 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.994567 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.961714 # DEPENDENCYPART_GRANDPAR
(16,14),(14,27),-1.39682 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.61561 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.829627 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.875426 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-1.00066 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-0.919411 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-0.841315 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-1.18313 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-0.888419 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-0.935167 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-0.83791 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.84273 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.87356 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.935276 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.983537 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.817768 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.73847 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.888979 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.92976 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.04101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.631581 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.24629 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.240495 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.233006 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.29493 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.749389 # DEPENDENCYPART_GRANDPAR
(16,17),(17,24),-0.61316 # DEPENDENCYPART_GRANDPAR
(16,17),(17,26),-0.281729 # DEPENDENCYPART_GRANDPAR
(16,17),(17,27),-0.943259 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.484076 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.789994 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.730253 # DEPENDENCYPART_GRANDPAR
(16,21),(21,10),-1.12056 # DEPENDENCYPART_GRANDPAR
(16,21),(21,11),-1.04017 # DEPENDENCYPART_GRANDPAR
(16,21),(21,12),-0.844128 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-1.03651 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.867463 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,18),0.0481062 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.219027 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.142318 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.45081 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.749757 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.67392 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),-0.503937 # DEPENDENCYPART_GRANDPAR
(16,21),(21,26),-0.368017 # DEPENDENCYPART_GRANDPAR
(16,21),(21,27),-0.738448 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),0.17384 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),0.0215119 # DEPENDENCYPART_GRANDPAR
(17,1),(1,5),-0.0854373 # DEPENDENCYPART_GRANDPAR
(17,1),(1,6),-0.0926494 # DEPENDENCYPART_GRANDPAR
(17,1),(1,7),0.0506094 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),1.12714 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),0.0382365 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),0.5378 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.0688834 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.0760352 # DEPENDENCYPART_GRANDPAR
(17,2),(2,7),0.0773763 # DEPENDENCYPART_GRANDPAR
(17,2),(2,8),0.253185 # DEPENDENCYPART_GRANDPAR
(17,2),(2,13),0.0189425 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),0.736127 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),0.196205 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),0.0951703 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.21147 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.239553 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),-0.35671 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),0.10009 # DEPENDENCYPART_GRANDPAR
(17,3),(3,9),-0.0854706 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),0.23255 # DEPENDENCYPART_GRANDPAR
(17,3),(3,13),-0.415144 # DEPENDENCYPART_GRANDPAR
(17,3),(3,14),-0.212528 # DEPENDENCYPART_GRANDPAR
(17,3),(3,16),0.12625 # DEPENDENCYPART_GRANDPAR
(17,3),(3,17),-0.874843 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,3),(3,21),0.0103681 # DEPENDENCYPART_GRANDPAR
(17,3),(3,22),-0.102916 # DEPENDENCYPART_GRANDPAR
(17,3),(3,27),-0.662002 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),0.120109 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),0.173899 # DEPENDENCYPART_GRANDPAR
(17,4),(4,5),-0.116611 # DEPENDENCYPART_GRANDPAR
(17,4),(4,7),-0.0458167 # DEPENDENCYPART_GRANDPAR
(17,4),(4,8),0.205476 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),0.132946 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.0789715 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),0.279896 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.193343 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.219329 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),0.0696847 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),-0.0116571 # DEPENDENCYPART_GRANDPAR
(17,5),(5,12),0.306813 # DEPENDENCYPART_GRANDPAR
(17,5),(5,13),-0.277762 # DEPENDENCYPART_GRANDPAR
(17,5),(5,14),-0.185043 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-0.809695 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,5),(5,27),-0.737114 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),0.685215 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),0.126297 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.12217 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),0.374796 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.267469 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),0.10428 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),0.487584 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),0.145778 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),-0.157325 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),0.0162508 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),0.454149 # DEPENDENCYPART_GRANDPAR
(17,6),(6,13),0.045846 # DEPENDENCYPART_GRANDPAR
(17,6),(6,14),0.0303291 # DEPENDENCYPART_GRANDPAR
(17,6),(6,16),0.209556 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-0.91783 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,21),-0.0674663 # DEPENDENCYPART_GRANDPAR
(17,6),(6,22),-0.02605 # DEPENDENCYPART_GRANDPAR
(17,6),(6,26),-0.82405 # DEPENDENCYPART_GRANDPAR
(17,6),(6,27),-0.808117 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),-0.235893 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),0.15846 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),0.105147 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.118221 # DEPENDENCYPART_GRANDPAR
(17,8),(8,4),0.244533 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.2187 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.259753 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.195906 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.0907398 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.506425 # DEPENDENCYPART_GRANDPAR
(17,8),(8,11),-0.388995 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),0.25993 # DEPENDENCYPART_GRANDPAR
(17,8),(8,13),-0.345015 # DEPENDENCYPART_GRANDPAR
(17,8),(8,14),-0.283845 # DEPENDENCYPART_GRANDPAR
(17,8),(8,16),-0.0380472 # DEPENDENCYPART_GRANDPAR
(17,8),(8,17),-0.791633 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,21),0.0636416 # DEPENDENCYPART_GRANDPAR
(17,8),(8,22),0.0300318 # DEPENDENCYPART_GRANDPAR
(17,8),(8,27),-0.719422 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.164592 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.156645 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),0.157818 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.226319 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),-0.272451 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),0.499849 # DEPENDENCYPART_GRANDPAR
(17,9),(9,13),-0.319513 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),-0.109829 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),0.102955 # DEPENDENCYPART_GRANDPAR
(17,9),(9,17),-0.995611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,9),(9,27),-0.824334 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.139046 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),0.0240161 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.134013 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),0.000107378 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),0.0672663 # DEPENDENCYPART_GRANDPAR
(17,12),(12,3),-0.159125 # DEPENDENCYPART_GRANDPAR
(17,12),(12,4),0.261395 # DEPENDENCYPART_GRANDPAR
(17,12),(12,5),-0.307911 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),-0.252114 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.288754 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.0152842 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.353676 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.221629 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),0.00873303 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.0134122 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),0.0628444 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),0.167746 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-0.919322 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,12),(12,21),-0.067346 # DEPENDENCYPART_GRANDPAR
(17,12),(12,22),-0.0288898 # DEPENDENCYPART_GRANDPAR
(17,12),(12,26),-0.825297 # DEPENDENCYPART_GRANDPAR
(17,12),(12,27),-0.809362 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),0.229419 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),0.324874 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.147417 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.0481743 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),0.0600224 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.02053 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,19),-0.559336 # DEPENDENCYPART_GRANDPAR
(17,14),(14,21),-0.205546 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-0.104323 # DEPENDENCYPART_GRANDPAR
(17,14),(14,27),-0.840099 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.260216 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-0.993807 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,19),-0.614206 # DEPENDENCYPART_GRANDPAR
(17,16),(16,6),-0.257974 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.415264 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.291366 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),0.203605 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.267388 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.159078 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.11244 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.993807 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,19),-0.614206 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.208048 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.0198322 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.27239 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),0.408053 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.669898 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.00317729 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),0.240226 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),0.571925 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.150583 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),0.318468 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.00996245 # DEPENDENCYPART_GRANDPAR
(17,20),(20,26),-0.471177 # DEPENDENCYPART_GRANDPAR
(17,21),(21,10),-0.978854 # DEPENDENCYPART_GRANDPAR
(17,21),(21,11),-0.752752 # DEPENDENCYPART_GRANDPAR
(17,21),(21,12),-0.201808 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-0.650578 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.540588 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),0.968966 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.0981177 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.409263 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.358809 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.273134 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.148284 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),-0.123018 # DEPENDENCYPART_GRANDPAR
(17,21),(21,26),-0.333705 # DEPENDENCYPART_GRANDPAR
(17,21),(21,27),-0.492159 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.505148 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.43251 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.167929 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),-0.142452 # DEPENDENCYPART_GRANDPAR
(17,22),(22,26),-0.418137 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.270357 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.432154 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),-0.212529 # DEPENDENCYPART_GRANDPAR
(17,26),(26,15),-0.565111 # DEPENDENCYPART_GRANDPAR
(17,26),(26,16),-0.455121 # DEPENDENCYPART_GRANDPAR
(17,26),(26,18),0.653853 # DEPENDENCYPART_GRANDPAR
(17,26),(26,19),0.153396 # DEPENDENCYPART_GRANDPAR
(17,26),(26,20),0.34809 # DEPENDENCYPART_GRANDPAR
(17,26),(26,21),0.640858 # DEPENDENCYPART_GRANDPAR
(17,26),(26,23),-0.198278 # DEPENDENCYPART_GRANDPAR
(17,26),(26,24),0.0462305 # DEPENDENCYPART_GRANDPAR
(17,26),(26,25),0.00311668 # DEPENDENCYPART_GRANDPAR
(17,26),(26,27),-0.609638 # DEPENDENCYPART_GRANDPAR
(17,27),(27,26),-0.457892 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.24373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.183806 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.461961 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.30843 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.101065 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.146536 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.4683 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.382073 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.218902 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.888424 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.572035 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.546472 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.362966 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.60471 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.424653 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.863869 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.972614 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.18802 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.0912052 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.518975 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.357278 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),-0.0699051 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.69083 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.55474 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.468591 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.246408 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.33806 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-2.11641 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,22),-1.24273 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.801635 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-2.07848 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,22),-1.17151 # DEPENDENCYPART_GRANDPAR
(20,21),(21,10),-1.8603 # DEPENDENCYPART_GRANDPAR
(20,21),(21,11),-1.60071 # DEPENDENCYPART_GRANDPAR
(20,21),(21,12),-1.29337 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-1.73636 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.70433 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-1.39494 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-1.07603 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.33797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.163613 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.735724 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.543242 # DEPENDENCYPART_GRANDPAR
