# _root_ By the market 's close , volume on the New York exchange totaled more than 416 million , the fourth highest on record .
#goldHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,20,22,13,
#predictedHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,21,22,13,
(14,21),(21,8),-0.570418 # DEPENDENCYPART_GRANDPAR
(14,21),(21,14),-0.702522 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,21),(21,15),-0.22545 # DEPENDENCYPART_GRANDPAR
(14,21),(21,16),-0.402425 # DEPENDENCYPART_GRANDPAR
(14,21),(21,17),-0.346923 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.343948 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.422791 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.252771 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.408211 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.49147 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-0.564124 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),-0.667851 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.35863 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.503742 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.388663 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-0.615332 # DEPENDENCYPART_GRANDPAR
(14,23),(23,19),-0.543328 # DEPENDENCYPART_GRANDPAR
(14,23),(23,20),-0.240063 # DEPENDENCYPART_GRANDPAR
(14,23),(23,21),-0.389195 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.47929 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-0.494793 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),-0.261072 # DEPENDENCYPART_GRANDPAR
(15,14),(14,5),-0.513367 # DEPENDENCYPART_GRANDPAR
(15,14),(14,6),-0.689056 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),-0.420098 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.0974036 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.435303 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.347026 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.282385 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.69107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.429143 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.291695 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.475273 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-1.09299 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.77003 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.464539 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.69214 # DEPENDENCYPART_GRANDPAR
(15,14),(14,23),-1.18323 # DEPENDENCYPART_GRANDPAR
(15,14),(14,24),-1.28548 # DEPENDENCYPART_GRANDPAR
(15,16),(16,8),-0.731782 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.646132 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.0645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),0.403178 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.158784 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.40415 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.184148 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),0.146696 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),0.0139001 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.552694 # DEPENDENCYPART_GRANDPAR
(15,17),(17,1),-0.87669 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-0.727797 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.646525 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.08327 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.20759 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.0805566 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.476888 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.238179 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),0.103216 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.623325 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.0758074 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.434399 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.240229 # DEPENDENCYPART_GRANDPAR
(15,20),(20,16),0.201585 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),0.357931 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),0.0738404 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.395832 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),0.0441702 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.0866677 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.491691 # DEPENDENCYPART_GRANDPAR
(15,21),(21,1),-0.895178 # DEPENDENCYPART_GRANDPAR
(15,21),(21,8),-0.745507 # DEPENDENCYPART_GRANDPAR
(15,21),(21,14),-0.635653 # DEPENDENCYPART_GRANDPAR
(15,21),(21,15),-1.18852 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,21),(21,16),0.016437 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),0.136618 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),0.075987 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.519493 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.234008 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.0284703 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.509198 # DEPENDENCYPART_GRANDPAR
(15,21),(21,24),-1.00559 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),-0.626118 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.164453 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),0.222814 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.379786 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-1.03027 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),-0.509572 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),-0.0871676 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),0.197478 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.202645 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.776721 # DEPENDENCYPART_GRANDPAR
(16,8),(8,5),-0.756869 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),-0.818606 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.716818 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),-0.702798 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),-0.511258 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.561465 # DEPENDENCYPART_GRANDPAR
(16,8),(8,12),-0.636638 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),-0.490123 # DEPENDENCYPART_GRANDPAR
(16,8),(8,14),-0.638241 # DEPENDENCYPART_GRANDPAR
(16,8),(8,15),-0.484975 # DEPENDENCYPART_GRANDPAR
(16,8),(8,16),-1.35513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,8),(8,17),-0.384671 # DEPENDENCYPART_GRANDPAR
(16,8),(8,18),-0.950825 # DEPENDENCYPART_GRANDPAR
(16,8),(8,21),-0.728508 # DEPENDENCYPART_GRANDPAR
(16,8),(8,24),-0.890506 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-0.744432 # DEPENDENCYPART_GRANDPAR
(16,14),(14,5),-0.886119 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),-0.757833 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.870696 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.639722 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.764454 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.799034 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.692053 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.448659 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.31863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.346753 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.912716 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.616404 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.753186 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.699377 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.593911 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-0.608069 # DEPENDENCYPART_GRANDPAR
(16,14),(14,24),-0.852923 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.430175 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.36286 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.393127 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.955947 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.628538 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.79852 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-0.734329 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-0.577166 # DEPENDENCYPART_GRANDPAR
(16,15),(15,23),-0.729675 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-1.07151 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.976774 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-1.0322 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.90356 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.998593 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.124952 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.0292561 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.228752 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.0427849 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.0603773 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.00894418 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.185901 # DEPENDENCYPART_GRANDPAR
(16,19),(19,17),0.126709 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.842583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),0.126864 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.575422 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.0825691 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.186858 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.0311143 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.094031 # DEPENDENCYPART_GRANDPAR
(16,21),(21,1),-1.09873 # DEPENDENCYPART_GRANDPAR
(16,21),(21,8),-1.00322 # DEPENDENCYPART_GRANDPAR
(16,21),(21,14),-1.02902 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.930404 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.918739 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,17),0.0372499 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),-0.49147 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.0211418 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.28675 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.133784 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.129098 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.446587 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),-0.160717 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.282188 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.203804 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.0633923 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.533746 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),-0.0632042 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),-0.219868 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.153642 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.141954 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.344515 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-0.302514 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.424139 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),-0.551843 # DEPENDENCYPART_GRANDPAR
(17,1),(1,5),-0.416334 # DEPENDENCYPART_GRANDPAR
(17,1),(1,6),-0.517917 # DEPENDENCYPART_GRANDPAR
(17,1),(1,7),-0.360582 # DEPENDENCYPART_GRANDPAR
(17,1),(1,8),-0.148391 # DEPENDENCYPART_GRANDPAR
(17,1),(1,13),-0.15524 # DEPENDENCYPART_GRANDPAR
(17,1),(1,15),-0.165562 # DEPENDENCYPART_GRANDPAR
(17,1),(1,24),-0.76793 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.435724 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.520159 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.382375 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.369457 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.172904 # DEPENDENCYPART_GRANDPAR
(17,8),(8,11),-0.169467 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),-0.291152 # DEPENDENCYPART_GRANDPAR
(17,8),(8,13),-0.160342 # DEPENDENCYPART_GRANDPAR
(17,8),(8,14),-0.349864 # DEPENDENCYPART_GRANDPAR
(17,8),(8,15),-0.188637 # DEPENDENCYPART_GRANDPAR
(17,8),(8,16),-0.330881 # DEPENDENCYPART_GRANDPAR
(17,8),(8,17),-1.39301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,18),-0.561533 # DEPENDENCYPART_GRANDPAR
(17,8),(8,21),-0.583115 # DEPENDENCYPART_GRANDPAR
(17,8),(8,24),-0.770844 # DEPENDENCYPART_GRANDPAR
(17,14),(14,1),-0.436682 # DEPENDENCYPART_GRANDPAR
(17,14),(14,5),-0.552921 # DEPENDENCYPART_GRANDPAR
(17,14),(14,6),-0.444092 # DEPENDENCYPART_GRANDPAR
(17,14),(14,7),-0.524201 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.342384 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.388912 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.471692 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.379919 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.154276 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.275074 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.35452 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.522856 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-0.486321 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-0.573787 # DEPENDENCYPART_GRANDPAR
(17,14),(14,21),-0.553415 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-0.659323 # DEPENDENCYPART_GRANDPAR
(17,14),(14,23),-0.498949 # DEPENDENCYPART_GRANDPAR
(17,14),(14,24),-0.732693 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.142223 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.326092 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.4019 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.567085 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.499453 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.620118 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.589365 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.643575 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.621552 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.174431 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.059244 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.113757 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.36356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.529842 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.480424 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.575693 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.554619 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.642009 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.500123 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.993874 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.058436 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.869647 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,16),-0.683289 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.87772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),-0.188253 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.0338082 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.0477973 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.123845 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),0.00712434 # DEPENDENCYPART_GRANDPAR
(17,21),(21,1),-0.755451 # DEPENDENCYPART_GRANDPAR
(17,21),(21,8),-0.669602 # DEPENDENCYPART_GRANDPAR
(17,21),(21,14),-0.738461 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-0.638254 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.669728 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.965349 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),-0.102316 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.0972205 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.111908 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.218046 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.0211768 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.326518 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.0322499 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),-0.0589428 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),-0.020348 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),-0.212945 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.235919 # DEPENDENCYPART_GRANDPAR
(18,17),(17,1),0.813014 # DEPENDENCYPART_GRANDPAR
(18,17),(17,8),0.441603 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),0.0600025 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),0.198671 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.103813 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.73787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.565461 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.682443 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.657368 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.874687 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.391457 # DEPENDENCYPART_GRANDPAR
(19,17),(17,1),-0.459238 # DEPENDENCYPART_GRANDPAR
(19,17),(17,8),-0.382137 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.175684 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.179068 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.300242 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.288984 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.67139 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.541452 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.628835 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-1.05222 # DEPENDENCYPART_GRANDPAR
(20,16),(16,8),-0.597653 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.215102 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.35301 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.42112 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),-0.312483 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),-0.337179 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.43477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),-0.474636 # DEPENDENCYPART_GRANDPAR
(20,16),(16,22),-0.638615 # DEPENDENCYPART_GRANDPAR
(20,16),(16,23),-0.710407 # DEPENDENCYPART_GRANDPAR
(20,17),(17,1),-0.784815 # DEPENDENCYPART_GRANDPAR
(20,17),(17,8),-0.641889 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.202532 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.370388 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.250968 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.342012 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.368394 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.43482 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,21),-0.474636 # DEPENDENCYPART_GRANDPAR
(20,17),(17,23),-0.71043 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.390406 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.457267 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.43425 # DEPENDENCYPART_GRANDPAR
(20,21),(21,1),-1.04534 # DEPENDENCYPART_GRANDPAR
(20,21),(21,8),-0.920333 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-0.70223 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-0.745645 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-0.770022 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.846106 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.850387 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.867643 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.04614 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.270433 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.233356 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.492393 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.838861 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-1.05556 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),-0.0172232 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.140956 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.528692 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-1.04171 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-1.06428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),0.0182607 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),-0.149343 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.339141 # DEPENDENCYPART_GRANDPAR
(21,1),(1,2),-0.797311 # DEPENDENCYPART_GRANDPAR
(21,1),(1,3),-0.547729 # DEPENDENCYPART_GRANDPAR
(21,1),(1,4),-0.961296 # DEPENDENCYPART_GRANDPAR
(21,1),(1,5),-0.497626 # DEPENDENCYPART_GRANDPAR
(21,1),(1,6),-0.545779 # DEPENDENCYPART_GRANDPAR
(21,1),(1,7),-0.46898 # DEPENDENCYPART_GRANDPAR
(21,1),(1,8),-0.301293 # DEPENDENCYPART_GRANDPAR
(21,1),(1,13),-0.331669 # DEPENDENCYPART_GRANDPAR
(21,1),(1,15),-0.298649 # DEPENDENCYPART_GRANDPAR
(21,1),(1,24),-0.695634 # DEPENDENCYPART_GRANDPAR
(21,8),(8,5),-0.432059 # DEPENDENCYPART_GRANDPAR
(21,8),(8,6),-0.583144 # DEPENDENCYPART_GRANDPAR
(21,8),(8,7),-0.372133 # DEPENDENCYPART_GRANDPAR
(21,8),(8,9),-0.646349 # DEPENDENCYPART_GRANDPAR
(21,8),(8,10),-0.447362 # DEPENDENCYPART_GRANDPAR
(21,8),(8,11),-0.449115 # DEPENDENCYPART_GRANDPAR
(21,8),(8,12),-0.40948 # DEPENDENCYPART_GRANDPAR
(21,8),(8,13),-0.334558 # DEPENDENCYPART_GRANDPAR
(21,8),(8,14),-0.397408 # DEPENDENCYPART_GRANDPAR
(21,8),(8,15),-0.319471 # DEPENDENCYPART_GRANDPAR
(21,8),(8,16),-0.543504 # DEPENDENCYPART_GRANDPAR
(21,8),(8,17),-0.556715 # DEPENDENCYPART_GRANDPAR
(21,8),(8,18),-0.559436 # DEPENDENCYPART_GRANDPAR
(21,8),(8,21),-1.13321 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,8),(8,24),-0.698663 # DEPENDENCYPART_GRANDPAR
(21,14),(14,1),-0.284998 # DEPENDENCYPART_GRANDPAR
(21,14),(14,5),-0.520834 # DEPENDENCYPART_GRANDPAR
(21,14),(14,6),-0.455699 # DEPENDENCYPART_GRANDPAR
(21,14),(14,7),-0.504599 # DEPENDENCYPART_GRANDPAR
(21,14),(14,8),-0.29863 # DEPENDENCYPART_GRANDPAR
(21,14),(14,11),-0.528433 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.473076 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.408736 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.197893 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.420882 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),-0.415436 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),-0.47321 # DEPENDENCYPART_GRANDPAR
(21,14),(14,19),-0.508609 # DEPENDENCYPART_GRANDPAR
(21,14),(14,20),-0.19696 # DEPENDENCYPART_GRANDPAR
(21,14),(14,21),-1.13296 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,14),(14,22),-0.2799 # DEPENDENCYPART_GRANDPAR
(21,14),(14,23),-0.328955 # DEPENDENCYPART_GRANDPAR
(21,14),(14,24),-0.68997 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.243138 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.536568 # DEPENDENCYPART_GRANDPAR
