# _root_ The next day , Mr. Schaeffer presented the couple with a check for $ 151,000 to help them build a new home in the same neighborhood .
#goldHeads=3,3,7,7,6,7,0,9,7,7,12,10,12,15,13,17,7,19,17,22,22,19,19,26,26,23,7,
#predictedHeads=3,3,7,7,6,7,0,9,7,7,12,10,12,15,13,17,12,19,17,22,22,19,22,26,26,23,7,
(3,3),(3,10),(3,17),-0.130921 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,10),(3,27),-0.168282 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,10),(3,28),-0.0471224 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,12),(3,15),-0.157722 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,12),(3,16),-0.0539864 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,12),(3,17),-0.102584 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,12),(3,27),-0.115209 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,12),(3,28),-0.106017 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,15),(3,16),-0.094502 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,15),(3,17),-0.118235 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,15),(3,27),-0.130758 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,15),(3,28),-0.126043 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,16),(3,17),-0.152711 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,16),(3,27),-0.112117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,16),(3,28),-0.121893 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,17),(3,27),-0.0932223 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,17),(3,28),-0.114784 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,27),(3,28),-0.198591 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,4),(3,5),(3,6),-0.0695721 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,7),-0.0326232 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,9),-0.0679153 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,10),-0.0463918 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,12),-0.0655057 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,15),-0.0656523 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,16),-0.105262 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,17),-0.0331785 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,27),-0.189096 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,28),-0.0777564 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,6),(3,7),-0.0325828 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,9),-0.0679142 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,10),-0.0463918 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,12),-0.0655047 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,15),-0.0656523 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,16),-0.105262 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,17),-0.0331381 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,27),-0.189098 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,28),-0.0785082 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,7),(3,9),-0.0246516 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,10),0.0177146 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,12),-0.0222421 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,15),-0.0635021 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,16),-0.0887251 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,17),-0.0699048 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,27),-0.100972 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,28),-0.0527745 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,9),(3,10),-0.0463918 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,12),-0.0655047 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,15),-0.0656523 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,16),-0.105262 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,17),-0.0331381 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,27),-0.189097 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,28),-0.0773059 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,10),(3,12),0.0133884 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,15),-0.0638415 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,16),-0.0913111 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,17),0.0438859 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,27),-0.0937017 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,28),-0.101247 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,12),(3,15),-0.0656523 # DEPENDENCYPART_TRISIBL
(3,4),(3,12),(3,16),-0.105262 # DEPENDENCYPART_TRISIBL
(3,4),(3,12),(3,17),-0.0331381 # DEPENDENCYPART_TRISIBL
(3,4),(3,12),(3,27),-0.189098 # DEPENDENCYPART_TRISIBL
(3,4),(3,12),(3,28),-0.0774336 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,15),(3,16),-0.0904872 # DEPENDENCYPART_TRISIBL
(3,4),(3,15),(3,17),-0.0336136 # DEPENDENCYPART_TRISIBL
(3,4),(3,15),(3,27),-0.153994 # DEPENDENCYPART_TRISIBL
(3,4),(3,15),(3,28),-0.0496758 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,16),(3,17),-0.0325696 # DEPENDENCYPART_TRISIBL
(3,4),(3,16),(3,27),-0.125364 # DEPENDENCYPART_TRISIBL
(3,4),(3,16),(3,28),-0.176922 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,17),(3,27),-0.100973 # DEPENDENCYPART_TRISIBL
(3,4),(3,17),(3,28),-0.0526837 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,27),(3,28),-0.305073 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,6),(3,7),-0.0975947 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,9),-0.0812126 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,10),-0.0568839 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,12),-0.0809024 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,15),-0.0429109 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,16),-0.0369414 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,17),-0.0970263 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,27),-0.0765324 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,28),-0.125143 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,7),(3,9),-0.0813333 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,10),-0.0517459 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,12),-0.0811437 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,15),-0.0394763 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,16),-0.0259859 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,17),-0.095508 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,27),-0.0769789 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,28),-0.133495 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,9),(3,10),-0.0568839 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,12),-0.0809024 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,15),-0.0429109 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,16),-0.0369414 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,17),-0.0970922 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,27),-0.076545 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,28),-0.124389 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,10),(3,12),-0.105204 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,15),-0.0400199 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,16),0.0389986 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,17),-0.0765474 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,27),-0.069534 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,28),-0.114847 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,12),(3,15),-0.0429109 # DEPENDENCYPART_TRISIBL
(3,5),(3,12),(3,16),-0.0369414 # DEPENDENCYPART_TRISIBL
(3,5),(3,12),(3,17),-0.0970263 # DEPENDENCYPART_TRISIBL
(3,5),(3,12),(3,27),-0.0765324 # DEPENDENCYPART_TRISIBL
(3,5),(3,12),(3,28),-0.123281 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,15),(3,16),-0.0198579 # DEPENDENCYPART_TRISIBL
(3,5),(3,15),(3,17),-0.0889332 # DEPENDENCYPART_TRISIBL
(3,5),(3,15),(3,27),-0.0802075 # DEPENDENCYPART_TRISIBL
(3,5),(3,15),(3,28),-0.154117 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,16),(3,17),-0.0880435 # DEPENDENCYPART_TRISIBL
(3,5),(3,16),(3,27),-0.0769838 # DEPENDENCYPART_TRISIBL
(3,5),(3,16),(3,28),-0.114582 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,17),(3,27),-0.0771933 # DEPENDENCYPART_TRISIBL
(3,5),(3,17),(3,28),-0.130424 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,27),(3,28),-0.0239946 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,7),(3,9),-0.0811679 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,10),-0.0499 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,12),-0.0809784 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,15),-0.0394763 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,16),-0.0259826 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,17),-0.0947766 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,27),-0.076681 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,28),-0.123631 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,9),(3,10),-0.0548795 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,12),-0.0806643 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,15),-0.0429108 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,16),-0.0369381 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,17),-0.0963163 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,27),-0.0759781 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,28),-0.113744 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,10),(3,12),-0.105038 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,15),-0.0400199 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,16),0.0390025 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,17),-0.0758516 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,27),-0.0692301 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,28),-0.105759 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,12),(3,15),-0.0429108 # DEPENDENCYPART_TRISIBL
(3,6),(3,12),(3,16),-0.0369381 # DEPENDENCYPART_TRISIBL
(3,6),(3,12),(3,17),-0.0962504 # DEPENDENCYPART_TRISIBL
(3,6),(3,12),(3,27),-0.0759655 # DEPENDENCYPART_TRISIBL
(3,6),(3,12),(3,28),-0.112635 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,15),(3,16),-0.0198546 # DEPENDENCYPART_TRISIBL
(3,6),(3,15),(3,17),-0.0882394 # DEPENDENCYPART_TRISIBL
(3,6),(3,15),(3,27),-0.0799135 # DEPENDENCYPART_TRISIBL
(3,6),(3,15),(3,28),-0.145853 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,16),(3,17),-0.0873468 # DEPENDENCYPART_TRISIBL
(3,6),(3,16),(3,27),-0.0766843 # DEPENDENCYPART_TRISIBL
(3,6),(3,16),(3,28),-0.106312 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,17),(3,27),-0.0768954 # DEPENDENCYPART_TRISIBL
(3,6),(3,17),(3,28),-0.12056 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,27),(3,28),-0.0135039 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,9),(3,10),-0.028481 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,12),-0.0728516 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,15),-0.0628703 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,16),-0.0697243 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,17),-0.11271 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,27),-0.0498366 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,28),-0.12111 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,10),(3,12),-0.0755468 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,15),-0.0626953 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,16),-0.0686912 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,17),-0.118008 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,27),-0.00500365 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,28),-0.0673945 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,12),(3,15),-0.0628703 # DEPENDENCYPART_TRISIBL
(3,7),(3,12),(3,16),-0.0697243 # DEPENDENCYPART_TRISIBL
(3,7),(3,12),(3,17),-0.112692 # DEPENDENCYPART_TRISIBL
(3,7),(3,12),(3,27),-0.0498366 # DEPENDENCYPART_TRISIBL
(3,7),(3,12),(3,28),-0.121193 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,15),(3,16),-0.0673107 # DEPENDENCYPART_TRISIBL
(3,7),(3,15),(3,17),-0.0955064 # DEPENDENCYPART_TRISIBL
(3,7),(3,15),(3,27),-0.0608869 # DEPENDENCYPART_TRISIBL
(3,7),(3,15),(3,28),-0.114997 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,16),(3,17),-0.10151 # DEPENDENCYPART_TRISIBL
(3,7),(3,16),(3,27),-0.0652232 # DEPENDENCYPART_TRISIBL
(3,7),(3,16),(3,28),-0.127944 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,17),(3,27),-0.0856925 # DEPENDENCYPART_TRISIBL
(3,7),(3,17),(3,28),-0.129054 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,27),(3,28),-0.0770639 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,10),(3,12),-0.103695 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,15),-0.0400199 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,16),0.0390025 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,17),-0.0760513 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,27),-0.0697459 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,28),-0.107421 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,12),(3,15),-0.0429108 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,16),-0.0369381 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,17),-0.0964593 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,27),-0.0764501 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,28),-0.112845 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,15),(3,16),-0.0198546 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,17),-0.0883959 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,27),-0.0803981 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,28),-0.146004 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,16),(3,17),-0.0875032 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,27),-0.0771689 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,28),-0.106463 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,17),(3,27),-0.0778333 # DEPENDENCYPART_TRISIBL
(3,9),(3,17),(3,28),-0.117676 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,27),(3,28),-0.0156933 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,12),(3,15),-0.0746719 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,16),-0.0474715 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,17),-0.0743174 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,27),-0.089931 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,28),-0.0305945 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,15),(3,16),-0.0395746 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,17),-0.074141 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,27),-0.1029 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,28),-0.0455645 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,16),(3,17),-0.0671386 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,27),-0.125506 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,28),-0.0433983 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,17),(3,27),-0.123246 # DEPENDENCYPART_TRISIBL
(3,10),(3,17),(3,28),-0.00682276 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,27),(3,28),-0.0401944 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,15),(3,16),-0.0198546 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,17),-0.0882595 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,27),-0.0799137 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,28),-0.148394 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,16),(3,17),-0.0873669 # DEPENDENCYPART_TRISIBL
(3,12),(3,16),(3,27),-0.0766844 # DEPENDENCYPART_TRISIBL
(3,12),(3,16),(3,28),-0.108853 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,17),(3,27),-0.0768955 # DEPENDENCYPART_TRISIBL
(3,12),(3,17),(3,28),-0.1231 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,27),(3,28),-0.0193061 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,16),(3,17),-0.0427234 # DEPENDENCYPART_TRISIBL
(3,15),(3,16),(3,27),-0.024343 # DEPENDENCYPART_TRISIBL
(3,15),(3,16),(3,28),-0.127337 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,17),(3,27),-0.065538 # DEPENDENCYPART_TRISIBL
(3,15),(3,17),(3,28),-0.104849 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,27),(3,28),-0.113868 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,17),(3,27),-0.0312928 # DEPENDENCYPART_TRISIBL
(3,16),(3,17),(3,28),-0.113492 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,27),(3,28),-0.0638532 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,17),(3,27),(3,28),-0.0773594 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,2),(3,1),-0.152836 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,2),(3,-1),0.00653997 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,1),(3,-1),-0.118909 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,2),(3,1),(3,-1),0.0466812 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,6),(5,7),-0.0922686 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,9),-0.0955497 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,28),-0.125234 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,7),(5,9),-0.144377 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,28),-0.114841 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,9),(5,28),-0.12594 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,6),(5,7),(5,9),-0.081168 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,28),-0.126409 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,9),(5,28),-0.116248 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,9),(5,28),-0.119267 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,4),(5,3),-0.165092 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,2),-0.339349 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,1),-0.151004 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,-1),-0.489232 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,3),(5,2),-0.10761 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,3),(5,1),-0.0827813 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,3),(5,-1),-0.214452 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,2),(5,1),-0.169125 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,2),(5,-1),-0.0461742 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,1),(5,-1),-0.174785 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,3),(5,2),0.0206194 # DEPENDENCYPART_TRISIBL
(5,4),(5,3),(5,1),-0.0532728 # DEPENDENCYPART_TRISIBL
(5,4),(5,3),(5,-1),-0.13504 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,2),(5,1),0.141299 # DEPENDENCYPART_TRISIBL
(5,4),(5,2),(5,-1),-0.183686 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,1),(5,-1),-0.276146 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,3),(5,2),(5,1),-0.0450733 # DEPENDENCYPART_TRISIBL
(5,3),(5,2),(5,-1),-0.136291 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,3),(5,1),(5,-1),-0.0886372 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,2),(5,1),(5,-1),0.0226218 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,7),(6,9),-0.143947 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,10),-0.12469 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,12),-0.143278 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,14),-0.17343 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,28),-0.0921667 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,9),(6,10),-0.0175497 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,12),-0.0937579 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,14),-0.141965 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,28),-0.104465 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,10),(6,12),-0.134068 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,14),-0.200703 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,28),-0.0445573 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,12),(6,14),-0.141965 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,12),(6,28),-0.100765 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,14),(6,28),-0.135455 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,7),(6,9),(6,10),-0.0284614 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,12),-0.0727 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,14),-0.0495246 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,28),-0.119225 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,10),(6,12),-0.0753953 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,14),-0.0486629 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,28),-0.0658371 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,12),(6,14),-0.0495246 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,28),-0.119308 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,14),(6,28),-0.116506 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,10),(6,12),-0.103688 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,14),-0.0610137 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,28),-0.108292 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,12),(6,14),-0.0525483 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,28),-0.113718 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,14),(6,28),-0.104804 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,12),(6,14),-0.0562512 # DEPENDENCYPART_TRISIBL
(6,10),(6,12),(6,28),-0.0218303 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,14),(6,28),-0.0758264 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,14),(6,28),-0.107193 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,5),(6,4),-0.184905 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,3),-0.321444 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,2),-0.0732505 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
