# _root_ Telephone service has been improved for customers trying to reach their brokers , and specialists -- who I believe should stay , despite the urgings of some post-crash critics -- have larger capital positions .
#goldHeads=2,3,0,3,4,2,6,7,8,9,12,10,3,3,31,15,20,19,15,19,20,19,19,25,23,25,29,29,26,15,14,34,34,31,3,
#predictedHeads=2,3,0,3,4,5,6,7,8,9,12,10,3,3,14,19,19,19,15,19,20,21,21,25,23,25,29,29,26,19,21,34,34,31,3,
(21,29),(29,11),-0.766555 # DEPENDENCYPART_GRANDPAR
(21,29),(29,24),-0.424852 # DEPENDENCYPART_GRANDPAR
(21,29),(29,25),-0.0414958 # DEPENDENCYPART_GRANDPAR
(21,29),(29,27),-0.332966 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),-0.365559 # DEPENDENCYPART_GRANDPAR
(21,29),(29,30),-0.148586 # DEPENDENCYPART_GRANDPAR
(21,29),(29,31),0.284992 # DEPENDENCYPART_GRANDPAR
(21,29),(29,32),-0.13715 # DEPENDENCYPART_GRANDPAR
(21,29),(29,33),-0.648078 # DEPENDENCYPART_GRANDPAR
(21,29),(29,34),-0.295607 # DEPENDENCYPART_GRANDPAR
(21,29),(29,35),-0.770722 # DEPENDENCYPART_GRANDPAR
(21,30),(30,29),-0.387345 # DEPENDENCYPART_GRANDPAR
(21,30),(30,31),0.301692 # DEPENDENCYPART_GRANDPAR
(21,31),(31,2),-0.860974 # DEPENDENCYPART_GRANDPAR
(21,31),(31,3),-0.764579 # DEPENDENCYPART_GRANDPAR
(21,31),(31,17),-0.031419 # DEPENDENCYPART_GRANDPAR
(21,31),(31,22),-0.136315 # DEPENDENCYPART_GRANDPAR
(21,31),(31,23),-0.0519035 # DEPENDENCYPART_GRANDPAR
(21,31),(31,25),-0.15359 # DEPENDENCYPART_GRANDPAR
(21,31),(31,26),-0.203198 # DEPENDENCYPART_GRANDPAR
(21,31),(31,27),-0.54806 # DEPENDENCYPART_GRANDPAR
(21,31),(31,28),-0.611782 # DEPENDENCYPART_GRANDPAR
(21,31),(31,29),-0.396786 # DEPENDENCYPART_GRANDPAR
(21,31),(31,30),-0.266446 # DEPENDENCYPART_GRANDPAR
(21,31),(31,32),-0.0873739 # DEPENDENCYPART_GRANDPAR
(21,31),(31,33),-0.538737 # DEPENDENCYPART_GRANDPAR
(21,31),(31,34),-0.1034 # DEPENDENCYPART_GRANDPAR
(21,31),(31,35),-0.630067 # DEPENDENCYPART_GRANDPAR
(21,32),(32,29),-0.267351 # DEPENDENCYPART_GRANDPAR
(21,32),(32,31),0.231444 # DEPENDENCYPART_GRANDPAR
(21,32),(32,33),-0.700802 # DEPENDENCYPART_GRANDPAR
(21,32),(32,34),-0.339763 # DEPENDENCYPART_GRANDPAR
(21,34),(34,24),-0.405711 # DEPENDENCYPART_GRANDPAR
(21,34),(34,25),-0.0294942 # DEPENDENCYPART_GRANDPAR
(21,34),(34,27),-0.318718 # DEPENDENCYPART_GRANDPAR
(21,34),(34,28),-0.32538 # DEPENDENCYPART_GRANDPAR
(21,34),(34,29),-0.274811 # DEPENDENCYPART_GRANDPAR
(21,34),(34,30),-0.135061 # DEPENDENCYPART_GRANDPAR
(21,34),(34,31),0.202935 # DEPENDENCYPART_GRANDPAR
(21,34),(34,32),-0.0847062 # DEPENDENCYPART_GRANDPAR
(21,34),(34,33),-0.645493 # DEPENDENCYPART_GRANDPAR
(21,35),(35,34),-0.412523 # DEPENDENCYPART_GRANDPAR
(23,17),(17,15),-0.488709 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),-0.377149 # DEPENDENCYPART_GRANDPAR
(23,17),(17,20),-0.192111 # DEPENDENCYPART_GRANDPAR
(23,17),(17,21),-0.272639 # DEPENDENCYPART_GRANDPAR
(23,17),(17,23),-1.31402 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,17),(17,25),0.376864 # DEPENDENCYPART_GRANDPAR
(23,17),(17,26),-0.427677 # DEPENDENCYPART_GRANDPAR
(23,24),(24,26),0.29892 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-0.705359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),0.450564 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),0.515431 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),0.23568 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.170587 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),-0.00463143 # DEPENDENCYPART_GRANDPAR
(23,25),(25,30),-0.203041 # DEPENDENCYPART_GRANDPAR
(23,25),(25,31),0.0853081 # DEPENDENCYPART_GRANDPAR
(23,25),(25,32),-0.153351 # DEPENDENCYPART_GRANDPAR
(23,25),(25,34),-0.0970715 # DEPENDENCYPART_GRANDPAR
(23,25),(25,35),-1.05507 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),0.0440036 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.407986 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),-0.262868 # DEPENDENCYPART_GRANDPAR
(23,26),(26,31),-0.256509 # DEPENDENCYPART_GRANDPAR
(23,26),(26,32),-0.376004 # DEPENDENCYPART_GRANDPAR
(23,26),(26,34),-0.332705 # DEPENDENCYPART_GRANDPAR
(23,28),(28,27),-0.0981592 # DEPENDENCYPART_GRANDPAR
(23,28),(28,32),-0.234136 # DEPENDENCYPART_GRANDPAR
(23,29),(29,11),-1.26273 # DEPENDENCYPART_GRANDPAR
(23,29),(29,24),0.443759 # DEPENDENCYPART_GRANDPAR
(23,29),(29,25),1.08183 # DEPENDENCYPART_GRANDPAR
(23,29),(29,27),-0.0819243 # DEPENDENCYPART_GRANDPAR
(23,29),(29,28),-0.134454 # DEPENDENCYPART_GRANDPAR
(23,29),(29,30),-0.19885 # DEPENDENCYPART_GRANDPAR
(23,29),(29,31),0.0894676 # DEPENDENCYPART_GRANDPAR
(23,29),(29,32),-0.149143 # DEPENDENCYPART_GRANDPAR
(23,29),(29,33),-0.465801 # DEPENDENCYPART_GRANDPAR
(23,29),(29,34),-0.0916249 # DEPENDENCYPART_GRANDPAR
(23,29),(29,35),-1.05093 # DEPENDENCYPART_GRANDPAR
(23,30),(30,29),-0.185226 # DEPENDENCYPART_GRANDPAR
(23,30),(30,31),-0.0782266 # DEPENDENCYPART_GRANDPAR
(23,31),(31,2),-1.08993 # DEPENDENCYPART_GRANDPAR
(23,31),(31,3),-0.786003 # DEPENDENCYPART_GRANDPAR
(23,31),(31,17),-0.278839 # DEPENDENCYPART_GRANDPAR
(23,31),(31,22),-1.10282 # DEPENDENCYPART_GRANDPAR
(23,31),(31,23),-0.852251 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,31),(31,25),1.03888 # DEPENDENCYPART_GRANDPAR
(23,31),(31,26),-0.101716 # DEPENDENCYPART_GRANDPAR
(23,31),(31,27),-0.221145 # DEPENDENCYPART_GRANDPAR
(23,31),(31,28),-0.313909 # DEPENDENCYPART_GRANDPAR
(23,31),(31,29),-0.0352352 # DEPENDENCYPART_GRANDPAR
(23,31),(31,30),-0.25293 # DEPENDENCYPART_GRANDPAR
(23,31),(31,32),-0.323937 # DEPENDENCYPART_GRANDPAR
(23,31),(31,33),-0.521453 # DEPENDENCYPART_GRANDPAR
(23,31),(31,34),-0.221828 # DEPENDENCYPART_GRANDPAR
(23,31),(31,35),-1.08862 # DEPENDENCYPART_GRANDPAR
(23,34),(34,24),0.4745 # DEPENDENCYPART_GRANDPAR
(23,34),(34,25),1.10758 # DEPENDENCYPART_GRANDPAR
(23,34),(34,27),-0.0540191 # DEPENDENCYPART_GRANDPAR
(23,34),(34,28),-0.077693 # DEPENDENCYPART_GRANDPAR
(23,34),(34,29),0.0255569 # DEPENDENCYPART_GRANDPAR
(23,34),(34,30),-0.130164 # DEPENDENCYPART_GRANDPAR
(23,34),(34,31),0.00913958 # DEPENDENCYPART_GRANDPAR
(23,34),(34,32),-0.106968 # DEPENDENCYPART_GRANDPAR
(23,34),(34,33),-0.322753 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),-0.48324 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.544961 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),-0.391946 # DEPENDENCYPART_GRANDPAR
(24,26),(26,31),-1.08781 # DEPENDENCYPART_GRANDPAR
(24,26),(26,32),-0.619628 # DEPENDENCYPART_GRANDPAR
(24,26),(26,34),-0.463031 # DEPENDENCYPART_GRANDPAR
(25,23),(23,17),-0.473871 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),-0.437896 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),-0.0562814 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-1.29933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,23),(23,26),-0.618521 # DEPENDENCYPART_GRANDPAR
(25,23),(23,28),-0.644941 # DEPENDENCYPART_GRANDPAR
(25,23),(23,29),-0.407963 # DEPENDENCYPART_GRANDPAR
(25,23),(23,30),-0.656292 # DEPENDENCYPART_GRANDPAR
(25,23),(23,31),-0.664401 # DEPENDENCYPART_GRANDPAR
(25,23),(23,34),-0.894823 # DEPENDENCYPART_GRANDPAR
(25,24),(24,26),-0.667872 # DEPENDENCYPART_GRANDPAR
(25,26),(26,27),-0.0629109 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),-0.0588635 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),0.251364 # DEPENDENCYPART_GRANDPAR
(25,26),(26,31),-0.198866 # DEPENDENCYPART_GRANDPAR
(25,26),(26,32),0.0540425 # DEPENDENCYPART_GRANDPAR
(25,26),(26,34),-0.237442 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),-0.152457 # DEPENDENCYPART_GRANDPAR
(25,27),(27,32),0.00432992 # DEPENDENCYPART_GRANDPAR
(25,28),(28,27),-0.213726 # DEPENDENCYPART_GRANDPAR
(25,28),(28,32),-0.012543 # DEPENDENCYPART_GRANDPAR
(25,29),(29,11),-1.06252 # DEPENDENCYPART_GRANDPAR
(25,29),(29,24),-0.757686 # DEPENDENCYPART_GRANDPAR
(25,29),(29,25),-0.776631 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,29),(29,27),-0.17111 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),-0.0180968 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),0.000724949 # DEPENDENCYPART_GRANDPAR
(25,29),(29,31),-0.102203 # DEPENDENCYPART_GRANDPAR
(25,29),(29,32),-0.0384878 # DEPENDENCYPART_GRANDPAR
(25,29),(29,33),-0.328395 # DEPENDENCYPART_GRANDPAR
(25,29),(29,34),-0.0899641 # DEPENDENCYPART_GRANDPAR
(25,29),(29,35),-0.555544 # DEPENDENCYPART_GRANDPAR
(25,30),(30,29),0.021346 # DEPENDENCYPART_GRANDPAR
(25,30),(30,31),-0.191413 # DEPENDENCYPART_GRANDPAR
(25,31),(31,2),-1.08985 # DEPENDENCYPART_GRANDPAR
(25,31),(31,3),-0.912713 # DEPENDENCYPART_GRANDPAR
(25,31),(31,17),-0.690747 # DEPENDENCYPART_GRANDPAR
(25,31),(31,22),-0.885874 # DEPENDENCYPART_GRANDPAR
(25,31),(31,23),-0.995398 # DEPENDENCYPART_GRANDPAR
(25,31),(31,25),-0.718447 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,31),(31,26),-0.045255 # DEPENDENCYPART_GRANDPAR
(25,31),(31,27),-0.185825 # DEPENDENCYPART_GRANDPAR
(25,31),(31,28),-0.096457 # DEPENDENCYPART_GRANDPAR
(25,31),(31,29),0.181665 # DEPENDENCYPART_GRANDPAR
(25,31),(31,30),-0.0369404 # DEPENDENCYPART_GRANDPAR
(25,31),(31,32),-0.169356 # DEPENDENCYPART_GRANDPAR
(25,31),(31,33),-0.403342 # DEPENDENCYPART_GRANDPAR
(25,31),(31,34),-0.290031 # DEPENDENCYPART_GRANDPAR
(25,31),(31,35),-0.619656 # DEPENDENCYPART_GRANDPAR
(25,32),(32,29),0.22406 # DEPENDENCYPART_GRANDPAR
(25,32),(32,31),-0.108769 # DEPENDENCYPART_GRANDPAR
(25,32),(32,33),-0.406855 # DEPENDENCYPART_GRANDPAR
(25,32),(32,34),-0.282695 # DEPENDENCYPART_GRANDPAR
(25,34),(34,24),-0.757611 # DEPENDENCYPART_GRANDPAR
(25,34),(34,25),-0.773255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,34),(34,27),-0.167552 # DEPENDENCYPART_GRANDPAR
(25,34),(34,28),-0.000582744 # DEPENDENCYPART_GRANDPAR
(25,34),(34,29),0.124745 # DEPENDENCYPART_GRANDPAR
(25,34),(34,30),0.0221294 # DEPENDENCYPART_GRANDPAR
(25,34),(34,31),-0.182619 # DEPENDENCYPART_GRANDPAR
(25,34),(34,32),0.0564525 # DEPENDENCYPART_GRANDPAR
(25,34),(34,33),-0.365416 # DEPENDENCYPART_GRANDPAR
(25,35),(35,34),-0.47859 # DEPENDENCYPART_GRANDPAR
(26,27),(27,28),0.126761 # DEPENDENCYPART_GRANDPAR
(26,27),(27,32),-0.324302 # DEPENDENCYPART_GRANDPAR
(26,28),(28,27),1.04164 # DEPENDENCYPART_GRANDPAR
(26,28),(28,32),-0.11769 # DEPENDENCYPART_GRANDPAR
(26,29),(29,11),-1.54215 # DEPENDENCYPART_GRANDPAR
(26,29),(29,24),-1.5247 # DEPENDENCYPART_GRANDPAR
(26,29),(29,25),-1.45622 # DEPENDENCYPART_GRANDPAR
(26,29),(29,27),1.07644 # DEPENDENCYPART_GRANDPAR
(26,29),(29,28),0.281959 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),-0.309824 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),0.221422 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),-0.164266 # DEPENDENCYPART_GRANDPAR
(26,29),(29,33),-0.301946 # DEPENDENCYPART_GRANDPAR
(26,29),(29,34),-0.0293095 # DEPENDENCYPART_GRANDPAR
(26,29),(29,35),-1.02181 # DEPENDENCYPART_GRANDPAR
(26,31),(31,2),-1.36213 # DEPENDENCYPART_GRANDPAR
(26,31),(31,3),-1.01006 # DEPENDENCYPART_GRANDPAR
(26,31),(31,17),-0.436588 # DEPENDENCYPART_GRANDPAR
(26,31),(31,22),-1.43528 # DEPENDENCYPART_GRANDPAR
(26,31),(31,23),-0.802487 # DEPENDENCYPART_GRANDPAR
(26,31),(31,25),-1.27658 # DEPENDENCYPART_GRANDPAR
(26,31),(31,26),-1.24294 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,31),(31,27),0.761205 # DEPENDENCYPART_GRANDPAR
(26,31),(31,28),-0.00178446 # DEPENDENCYPART_GRANDPAR
(26,31),(31,29),0.0774901 # DEPENDENCYPART_GRANDPAR
(26,31),(31,30),-0.369821 # DEPENDENCYPART_GRANDPAR
(26,31),(31,32),-0.404402 # DEPENDENCYPART_GRANDPAR
(26,31),(31,33),-0.389683 # DEPENDENCYPART_GRANDPAR
(26,31),(31,34),-0.228377 # DEPENDENCYPART_GRANDPAR
(26,31),(31,35),-1.11541 # DEPENDENCYPART_GRANDPAR
(26,32),(32,29),0.191813 # DEPENDENCYPART_GRANDPAR
(26,32),(32,31),0.035971 # DEPENDENCYPART_GRANDPAR
(26,32),(32,33),-0.312101 # DEPENDENCYPART_GRANDPAR
(26,32),(32,34),-0.171426 # DEPENDENCYPART_GRANDPAR
(26,34),(34,24),-1.52463 # DEPENDENCYPART_GRANDPAR
(26,34),(34,25),-1.45623 # DEPENDENCYPART_GRANDPAR
(26,34),(34,27),1.10634 # DEPENDENCYPART_GRANDPAR
(26,34),(34,28),0.342887 # DEPENDENCYPART_GRANDPAR
(26,34),(34,29),0.397533 # DEPENDENCYPART_GRANDPAR
(26,34),(34,30),-0.075129 # DEPENDENCYPART_GRANDPAR
(26,34),(34,31),0.238958 # DEPENDENCYPART_GRANDPAR
(26,34),(34,32),-0.0205926 # DEPENDENCYPART_GRANDPAR
(26,34),(34,33),0.0639521 # DEPENDENCYPART_GRANDPAR
(27,28),(28,27),-1.18726 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,28),(28,32),-0.302148 # DEPENDENCYPART_GRANDPAR
(27,32),(32,29),0.0625054 # DEPENDENCYPART_GRANDPAR
(27,32),(32,31),-0.524125 # DEPENDENCYPART_GRANDPAR
(27,32),(32,33),-0.607881 # DEPENDENCYPART_GRANDPAR
(27,32),(32,34),-0.175341 # DEPENDENCYPART_GRANDPAR
(28,27),(27,28),-1.62176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,27),(27,32),-0.635147 # DEPENDENCYPART_GRANDPAR
(28,32),(32,29),0.124427 # DEPENDENCYPART_GRANDPAR
(28,32),(32,31),-0.337917 # DEPENDENCYPART_GRANDPAR
(28,32),(32,33),-0.516899 # DEPENDENCYPART_GRANDPAR
(28,32),(32,34),-0.481179 # DEPENDENCYPART_GRANDPAR
(29,24),(24,26),-0.167831 # DEPENDENCYPART_GRANDPAR
(29,25),(25,23),-0.581434 # DEPENDENCYPART_GRANDPAR
(29,25),(25,24),-0.353478 # DEPENDENCYPART_GRANDPAR
(29,25),(25,26),-0.154965 # DEPENDENCYPART_GRANDPAR
(29,25),(25,27),-0.0167751 # DEPENDENCYPART_GRANDPAR
(29,25),(25,28),-0.038327 # DEPENDENCYPART_GRANDPAR
(29,25),(25,29),-1.1298 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,25),(25,30),-0.396105 # DEPENDENCYPART_GRANDPAR
(29,25),(25,31),-0.719272 # DEPENDENCYPART_GRANDPAR
(29,25),(25,32),-0.467551 # DEPENDENCYPART_GRANDPAR
(29,25),(25,34),-0.507929 # DEPENDENCYPART_GRANDPAR
(29,25),(25,35),-0.81749 # DEPENDENCYPART_GRANDPAR
(29,27),(27,28),-0.00773738 # DEPENDENCYPART_GRANDPAR
(29,27),(27,32),-0.433997 # DEPENDENCYPART_GRANDPAR
(29,28),(28,27),-0.0797907 # DEPENDENCYPART_GRANDPAR
(29,28),(28,32),-0.478187 # DEPENDENCYPART_GRANDPAR
(29,30),(30,29),-0.710549 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,30),(30,31),-0.229972 # DEPENDENCYPART_GRANDPAR
(29,31),(31,2),-1.02219 # DEPENDENCYPART_GRANDPAR
(29,31),(31,3),-0.865115 # DEPENDENCYPART_GRANDPAR
(29,31),(31,17),-0.698785 # DEPENDENCYPART_GRANDPAR
(29,31),(31,22),-0.990158 # DEPENDENCYPART_GRANDPAR
(29,31),(31,23),-1.2437 # DEPENDENCYPART_GRANDPAR
(29,31),(31,25),-0.842526 # DEPENDENCYPART_GRANDPAR
(29,31),(31,26),-0.891016 # DEPENDENCYPART_GRANDPAR
(29,31),(31,27),-0.598213 # DEPENDENCYPART_GRANDPAR
(29,31),(31,28),-0.636025 # DEPENDENCYPART_GRANDPAR
(29,31),(31,29),-0.550239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,31),(31,30),0.268631 # DEPENDENCYPART_GRANDPAR
(29,31),(31,32),-0.0783682 # DEPENDENCYPART_GRANDPAR
(29,31),(31,33),-0.0843578 # DEPENDENCYPART_GRANDPAR
(29,31),(31,34),0.0867013 # DEPENDENCYPART_GRANDPAR
(29,31),(31,35),-0.352329 # DEPENDENCYPART_GRANDPAR
(29,32),(32,29),-0.507836 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,32),(32,31),-0.147273 # DEPENDENCYPART_GRANDPAR
(29,32),(32,33),-0.0877955 # DEPENDENCYPART_GRANDPAR
(29,32),(32,34),0.0941204 # DEPENDENCYPART_GRANDPAR
(29,33),(33,32),0.134369 # DEPENDENCYPART_GRANDPAR
(29,33),(33,34),0.170827 # DEPENDENCYPART_GRANDPAR
(29,34),(34,24),-0.989428 # DEPENDENCYPART_GRANDPAR
(29,34),(34,25),-0.905421 # DEPENDENCYPART_GRANDPAR
(29,34),(34,27),-0.758423 # DEPENDENCYPART_GRANDPAR
(29,34),(34,28),-0.752926 # DEPENDENCYPART_GRANDPAR
(29,34),(34,29),-0.606656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,34),(34,30),0.32888 # DEPENDENCYPART_GRANDPAR
(29,34),(34,31),-0.219952 # DEPENDENCYPART_GRANDPAR
(29,34),(34,32),0.148685 # DEPENDENCYPART_GRANDPAR
(29,34),(34,33),-0.0395024 # DEPENDENCYPART_GRANDPAR
(29,35),(35,34),-0.101761 # DEPENDENCYPART_GRANDPAR
(30,29),(29,11),-0.573153 # DEPENDENCYPART_GRANDPAR
(30,29),(29,24),-0.441185 # DEPENDENCYPART_GRANDPAR
(30,29),(29,25),-0.425515 # DEPENDENCYPART_GRANDPAR
(30,29),(29,27),-0.335815 # DEPENDENCYPART_GRANDPAR
(30,29),(29,28),-0.464347 # DEPENDENCYPART_GRANDPAR
(30,29),(29,30),-1.80916 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,29),(29,31),-0.60472 # DEPENDENCYPART_GRANDPAR
(30,29),(29,32),-0.79676 # DEPENDENCYPART_GRANDPAR
(30,29),(29,33),-1.02221 # DEPENDENCYPART_GRANDPAR
(30,29),(29,34),-1.02151 # DEPENDENCYPART_GRANDPAR
(30,29),(29,35),-1.06578 # DEPENDENCYPART_GRANDPAR
(30,31),(31,2),-0.729568 # DEPENDENCYPART_GRANDPAR
(30,31),(31,3),-0.856734 # DEPENDENCYPART_GRANDPAR
(30,31),(31,17),-0.539077 # DEPENDENCYPART_GRANDPAR
(30,31),(31,22),-0.846446 # DEPENDENCYPART_GRANDPAR
(30,31),(31,23),-0.766068 # DEPENDENCYPART_GRANDPAR
(30,31),(31,25),-0.845263 # DEPENDENCYPART_GRANDPAR
(30,31),(31,26),-0.766565 # DEPENDENCYPART_GRANDPAR
(30,31),(31,27),-0.838538 # DEPENDENCYPART_GRANDPAR
(30,31),(31,28),-0.860431 # DEPENDENCYPART_GRANDPAR
(30,31),(31,29),-0.845811 # DEPENDENCYPART_GRANDPAR
(30,31),(31,30),-1.31542 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,31),(31,32),-0.381547 # DEPENDENCYPART_GRANDPAR
(30,31),(31,33),-0.534012 # DEPENDENCYPART_GRANDPAR
(30,31),(31,34),-0.55604 # DEPENDENCYPART_GRANDPAR
(30,31),(31,35),-0.558877 # DEPENDENCYPART_GRANDPAR
(31,2),(2,1),0.0034646 # DEPENDENCYPART_GRANDPAR
(31,2),(2,3),0.0184268 # DEPENDENCYPART_GRANDPAR
(31,2),(2,4),-0.351588 # DEPENDENCYPART_GRANDPAR
(31,2),(2,5),-0.206748 # DEPENDENCYPART_GRANDPAR
(31,2),(2,6),0.0324224 # DEPENDENCYPART_GRANDPAR
(31,2),(2,8),-0.0368192 # DEPENDENCYPART_GRANDPAR
(31,2),(2,9),0.000133278 # DEPENDENCYPART_GRANDPAR
(31,3),(3,1),-0.0618495 # DEPENDENCYPART_GRANDPAR
(31,3),(3,2),-0.109319 # DEPENDENCYPART_GRANDPAR
(31,3),(3,4),-0.403108 # DEPENDENCYPART_GRANDPAR
(31,3),(3,5),-0.346605 # DEPENDENCYPART_GRANDPAR
(31,3),(3,6),0.0221792 # DEPENDENCYPART_GRANDPAR
(31,3),(3,7),0.0299059 # DEPENDENCYPART_GRANDPAR
(31,3),(3,8),-0.150183 # DEPENDENCYPART_GRANDPAR
(31,3),(3,9),0.10417 # DEPENDENCYPART_GRANDPAR
(31,3),(3,13),-0.42898 # DEPENDENCYPART_GRANDPAR
(31,3),(3,14),-0.290583 # DEPENDENCYPART_GRANDPAR
(31,3),(3,16),-0.209623 # DEPENDENCYPART_GRANDPAR
(31,3),(3,19),0.0165975 # DEPENDENCYPART_GRANDPAR
(31,3),(3,20),0.0812657 # DEPENDENCYPART_GRANDPAR
(31,3),(3,22),-0.127796 # DEPENDENCYPART_GRANDPAR
(31,3),(3,35),-0.837071 # DEPENDENCYPART_GRANDPAR
(31,17),(17,15),0.171467 # DEPENDENCYPART_GRANDPAR
(31,17),(17,18),-0.361776 # DEPENDENCYPART_GRANDPAR
(31,17),(17,20),0.0171998 # DEPENDENCYPART_GRANDPAR
(31,17),(17,21),0.00956476 # DEPENDENCYPART_GRANDPAR
(31,17),(17,23),0.245026 # DEPENDENCYPART_GRANDPAR
(31,17),(17,25),0.0099934 # DEPENDENCYPART_GRANDPAR
(31,17),(17,26),0.44851 # DEPENDENCYPART_GRANDPAR
(31,23),(23,17),0.237908 # DEPENDENCYPART_GRANDPAR
(31,23),(23,22),-0.100182 # DEPENDENCYPART_GRANDPAR
(31,23),(23,24),0.0598619 # DEPENDENCYPART_GRANDPAR
(31,23),(23,25),0.129084 # DEPENDENCYPART_GRANDPAR
(31,23),(23,26),0.381274 # DEPENDENCYPART_GRANDPAR
(31,23),(23,28),0.0315289 # DEPENDENCYPART_GRANDPAR
(31,23),(23,29),0.00598592 # DEPENDENCYPART_GRANDPAR
(31,23),(23,30),-0.0584045 # DEPENDENCYPART_GRANDPAR
(31,23),(23,31),-1.08052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,23),(23,34),-0.428982 # DEPENDENCYPART_GRANDPAR
(31,25),(25,23),0.111421 # DEPENDENCYPART_GRANDPAR
(31,25),(25,24),0.142985 # DEPENDENCYPART_GRANDPAR
(31,25),(25,26),0.550867 # DEPENDENCYPART_GRANDPAR
(31,25),(25,27),0.218221 # DEPENDENCYPART_GRANDPAR
(31,25),(25,28),0.267459 # DEPENDENCYPART_GRANDPAR
(31,25),(25,29),-0.0538397 # DEPENDENCYPART_GRANDPAR
(31,25),(25,30),-0.00743223 # DEPENDENCYPART_GRANDPAR
(31,25),(25,31),-1.01817 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,25),(25,32),0.218137 # DEPENDENCYPART_GRANDPAR
(31,25),(25,34),-0.342641 # DEPENDENCYPART_GRANDPAR
(31,25),(25,35),-0.760908 # DEPENDENCYPART_GRANDPAR
(31,26),(26,27),-0.0663564 # DEPENDENCYPART_GRANDPAR
(31,26),(26,28),-0.0172752 # DEPENDENCYPART_GRANDPAR
(31,26),(26,29),-0.0677274 # DEPENDENCYPART_GRANDPAR
(31,26),(26,31),-1.07073 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,26),(26,32),0.197163 # DEPENDENCYPART_GRANDPAR
(31,26),(26,34),-0.424901 # DEPENDENCYPART_GRANDPAR
(31,27),(27,28),0.265637 # DEPENDENCYPART_GRANDPAR
(31,27),(27,32),0.1608 # DEPENDENCYPART_GRANDPAR
(31,28),(28,27),0.198433 # DEPENDENCYPART_GRANDPAR
(31,28),(28,32),0.189502 # DEPENDENCYPART_GRANDPAR
(31,29),(29,11),-0.248729 # DEPENDENCYPART_GRANDPAR
(31,29),(29,24),0.14775 # DEPENDENCYPART_GRANDPAR
(31,29),(29,25),0.160311 # DEPENDENCYPART_GRANDPAR
(31,29),(29,27),0.246243 # DEPENDENCYPART_GRANDPAR
(31,29),(29,28),0.167855 # DEPENDENCYPART_GRANDPAR
(31,29),(29,30),-0.00373858 # DEPENDENCYPART_GRANDPAR
(31,29),(29,31),-1.01819 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,29),(29,32),0.218115 # DEPENDENCYPART_GRANDPAR
(31,29),(29,33),-0.175776 # DEPENDENCYPART_GRANDPAR
(31,29),(29,34),-0.342664 # DEPENDENCYPART_GRANDPAR
(31,29),(29,35),-0.76093 # DEPENDENCYPART_GRANDPAR
