# _root_ Asked what he would do differently on the morrow , Craig allowed that he might play his outfielders deeper , `` maybe on the other side of the fence . ''
#goldHeads=12,5,4,1,4,5,5,9,7,12,12,0,15,15,12,15,18,16,16,16,16,16,16,26,26,23,26,29,27,12,12,
#predictedHeads=12,5,4,1,4,5,5,9,7,12,12,0,15,15,12,15,18,16,16,16,16,23,16,26,26,23,26,29,27,12,12,
(25,29),(29,28),(29,-1),-0.140577 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(25,29),(29,25),(29,24),-0.124892 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(25,29),(29,25),(29,21),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(25,29),(29,25),(29,-1),-0.151257 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(25,29),(29,24),(29,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(25,29),(29,24),(29,-1),-0.140577 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(25,29),(29,21),(29,-1),-0.126813 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,17),(17,17),(17,32),-0.0246506 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,17),(17,17),(17,-1),0.0474331 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,18),(18,18),(18,19),0.105457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,20),0.165796 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,21),0.105681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,22),0.105443 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,23),0.18155 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,26),-0.141313 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,18),(18,18),(18,27),-0.150131 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,29),-0.141313 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,31),-0.125137 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,32),0.0256996 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,18),(18,19),(18,20),0.115504 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,19),(18,21),0.118858 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,19),(18,22),0.123195 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,19),(18,23),0.125632 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,19),(18,26),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,19),(18,27),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,19),(18,29),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,19),(18,31),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,19),(18,32),-0.119138 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,20),(18,21),0.118091 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,20),(18,22),0.112216 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,20),(18,23),0.122659 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,20),(18,26),-0.129532 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,20),(18,27),-0.125645 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,20),(18,29),-0.129532 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,20),(18,31),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,20),(18,32),-0.00337174 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,21),(18,22),0.118086 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,21),(18,23),0.116101 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,21),(18,26),-0.124918 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,21),(18,27),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,21),(18,29),-0.124918 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,21),(18,31),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,21),(18,32),-0.111349 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,22),(18,23),0.125632 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,22),(18,26),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,22),(18,27),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,22),(18,29),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,22),(18,31),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,22),(18,32),-0.117271 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,23),(18,26),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,23),(18,27),-0.126892 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,23),(18,29),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,23),(18,31),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,23),(18,32),-0.104006 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,26),(18,27),-0.12504 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,26),(18,29),-0.125449 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,26),(18,31),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,26),(18,32),-0.14394 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,18),(18,27),(18,29),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,27),(18,31),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,27),(18,32),-0.0684826 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,29),(18,31),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,29),(18,32),-0.14394 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,31),(18,32),-0.134501 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,18),(18,17),-0.0316013 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,13),-0.0478545 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,1),0.0446427 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,18),(18,18),(18,-1),0.100294 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,18),(18,17),(18,13),-0.04201 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,17),(18,1),-0.0426358 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,17),(18,-1),-0.00436827 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,13),(18,1),-0.0390936 # DEPENDENCYPART_GRANDSIBL
(26,18),(18,13),(18,-1),-0.0872266 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,18),(18,1),(18,-1),-0.015054 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,20),(20,20),(20,32),-0.092896 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,20),(20,20),(20,-1),-0.00802998 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,21),(21,21),(21,32),-0.136171 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,21),(21,21),(21,-1),-0.0697597 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,22),(22,22),(22,23),0.110684 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,22),(22,24),0.104247 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,22),(22,25),0.0918141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,22),(22,26),-0.128362 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,22),(22,22),(22,27),-0.107154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,22),(22,29),-0.128362 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,22),(22,32),-0.213664 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,22),(22,23),(22,24),0.119137 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,23),(22,25),0.12621 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,23),(22,26),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,23),(22,27),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,23),(22,29),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,23),(22,32),-0.108114 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,24),(22,25),0.117924 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,24),(22,26),-0.12489 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,24),(22,27),-0.124977 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,24),(22,29),-0.12489 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,24),(22,32),-0.134112 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,25),(22,26),-0.124922 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,25),(22,27),-0.125738 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,25),(22,29),-0.124922 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,25),(22,32),-0.0890423 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,26),(22,27),-0.124889 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,26),(22,29),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,26),(22,32),-0.13371 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,22),(22,27),(22,29),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,27),(22,32),-0.110339 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,29),(22,32),-0.13371 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,22),(22,21),-0.042023 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,22),(22,20),-0.0464748 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,22),(22,18),0.0106357 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,22),(22,13),-0.0493273 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,22),(22,9),0.0106357 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,22),(22,22),(22,-1),-0.0348876 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,22),(22,21),(22,20),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,21),(22,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,21),(22,13),-0.0420149 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,21),(22,9),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,21),(22,-1),-0.0419988 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,20),(22,18),-0.0383847 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,20),(22,13),-0.0504396 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,20),(22,9),-0.0383847 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,20),(22,-1),-0.0044456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,18),(22,13),-0.0353355 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,18),(22,9),-0.0430067 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,18),(22,-1),-0.0919169 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,13),(22,9),-0.0503021 # DEPENDENCYPART_GRANDSIBL
(26,22),(22,13),(22,-1),-0.0283595 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,22),(22,9),(22,-1),-0.0919169 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,24),(24,24),(24,25),0.102989 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,24),(24,24),(24,27),-0.126092 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,24),(24,24),(24,32),0.14867 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,24),(24,25),(24,27),-0.12489 # DEPENDENCYPART_GRANDSIBL
(26,24),(24,25),(24,32),-0.140258 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,24),(24,27),(24,32),-0.155855 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,24),(24,24),(24,-1),0.212798 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,25),(25,25),(25,27),-0.132001 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,25),(25,25),(25,29),-0.126863 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,25),(25,25),(25,32),0.057466 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,25),(25,27),(25,29),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,25),(25,27),(25,32),-0.181064 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,25),(25,29),(25,32),-0.121415 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,25),(25,25),(25,24),-0.0578665 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,25),(25,25),(25,22),-0.0691033 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,25),(25,25),(25,21),-0.0434997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,25),(25,25),(25,-1),0.0836837 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,25),(25,24),(25,22),-0.0378391 # DEPENDENCYPART_GRANDSIBL
(26,25),(25,24),(25,21),-0.042076 # DEPENDENCYPART_GRANDSIBL
(26,25),(25,24),(25,-1),-0.102367 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,25),(25,22),(25,21),-0.0451997 # DEPENDENCYPART_GRANDSIBL
(26,25),(25,22),(25,-1),-0.0314081 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,25),(25,21),(25,-1),-0.0511209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,27),(27,27),(27,28),-0.0501913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,27),(27,27),(27,29),0.0987494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,27),(27,27),(27,31),-0.0570193 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,27),(27,27),(27,32),-0.418204 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,27),(27,28),(27,29),-0.0473247 # DEPENDENCYPART_GRANDSIBL
(26,27),(27,28),(27,31),-0.0435368 # DEPENDENCYPART_GRANDSIBL
(26,27),(27,28),(27,32),-0.0192844 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,27),(27,29),(27,31),-0.0261661 # DEPENDENCYPART_GRANDSIBL
(26,27),(27,29),(27,32),0.0454526 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,27),(27,31),(27,32),0.00932336 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,27),(27,27),(27,25),-0.126497 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,27),(27,27),(27,-1),0.0165667 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,27),(27,25),(27,-1),-0.179825 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,28),(28,28),(28,32),0.212798 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,28),(28,28),(28,-1),0.14867 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,29),(29,29),(29,30),0.0853674 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,29),(29,29),(29,31),-0.0319472 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,29),(29,29),(29,32),0.100294 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,29),(29,30),(29,31),-0.0515849 # DEPENDENCYPART_GRANDSIBL
(26,29),(29,30),(29,32),0.0957853 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,29),(29,31),(29,32),-0.0654073 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,29),(29,29),(29,28),0.113197 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,29),(29,29),(29,25),-0.126121 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,29),(29,29),(29,24),-0.125504 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,29),(29,29),(29,21),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,29),(29,29),(29,-1),0.0256996 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,29),(29,28),(29,25),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,29),(29,28),(29,24),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,29),(29,28),(29,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,29),(29,28),(29,-1),-0.16242 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,29),(29,25),(29,24),-0.12489 # DEPENDENCYPART_GRANDSIBL
(26,29),(29,25),(29,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,29),(29,25),(29,-1),-0.162149 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,29),(29,24),(29,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(26,29),(29,24),(29,-1),-0.16242 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,29),(29,21),(29,-1),-0.111349 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,30),(30,30),(30,32),-0.00516576 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,30),(30,30),(30,29),0.102454 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,30),(30,30),(30,27),0.118511 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(26,30),(30,30),(30,-1),-0.0509466 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,30),(30,29),(30,27),0.119163 # DEPENDENCYPART_GRANDSIBL
(26,30),(30,29),(30,-1),-0.141525 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,30),(30,27),(30,-1),-0.127341 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(26,31),(31,31),(31,32),-0.0415095 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(26,31),(31,31),(31,-1),-0.122935 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(27,25),(25,25),(25,27),-0.127801 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(27,25),(25,25),(25,29),-0.134432 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,25),(25,25),(25,32),-0.213608 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(27,25),(25,27),(25,29),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,25),(25,27),(25,32),-0.127625 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(27,25),(25,29),(25,32),-0.123058 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(27,25),(25,25),(25,24),-0.0394764 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,25),(25,25),(25,22),-0.0767647 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,25),(25,25),(25,21),-0.0262784 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,25),(25,25),(25,-1),0.01178 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(27,25),(25,24),(25,22),-0.0425354 # DEPENDENCYPART_GRANDSIBL
(27,25),(25,24),(25,21),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(27,25),(25,24),(25,-1),-0.0392251 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(27,25),(25,22),(25,21),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(27,25),(25,22),(25,-1),-0.0598359 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(27,25),(25,21),(25,-1),-0.042348 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(27,28),(28,28),(28,32),-0.0740481 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(27,28),(28,28),(28,-1),-0.158723 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(27,29),(29,29),(29,30),-0.0716542 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,29),(29,29),(29,31),-0.0422426 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,29),(29,29),(29,32),0.256399 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(27,29),(29,30),(29,31),-0.049297 # DEPENDENCYPART_GRANDSIBL
(27,29),(29,30),(29,32),-0.0647184 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(27,29),(29,31),(29,32),-0.0299819 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(27,29),(29,29),(29,28),0.0736771 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,29),(29,29),(29,25),-0.126111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,29),(29,29),(29,24),-0.132954 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,29),(29,29),(29,21),-0.1249 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(27,29),(29,29),(29,-1),-0.0901727 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(27,29),(29,28),(29,25),-0.126159 # DEPENDENCYPART_GRANDSIBL
(27,29),(29,28),(29,24),-0.124897 # DEPENDENCYPART_GRANDSIBL
(27,29),(29,28),(29,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(27,29),(29,28),(29,-1),-0.0289828 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(27,29),(29,25),(29,24),-0.13413 # DEPENDENCYPART_GRANDSIBL
(27,29),(29,25),(29,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(27,29),(29,25),(29,-1),-0.0956392 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(27,29),(29,24),(29,21),-0.124885 # DEPENDENCYPART_GRANDSIBL
(27,29),(29,24),(29,-1),-0.0289828 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(27,29),(29,21),(29,-1),-0.109115 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(27,31),(31,31),(31,32),-0.040356 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(27,31),(31,31),(31,-1),-0.12273 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,21),(21,21),(21,32),-0.136155 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,21),(21,21),(21,-1),-0.0697544 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,24),(24,24),(24,25),0.102989 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(29,24),(24,24),(24,27),0.091689 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(29,24),(24,24),(24,32),0.147137 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,24),(24,25),(24,27),0.118271 # DEPENDENCYPART_GRANDSIBL
(29,24),(24,25),(24,32),-0.140258 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(29,24),(24,27),(24,32),-0.155855 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(29,24),(24,24),(24,-1),0.211264 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,25),(25,25),(25,27),0.0917566 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(29,25),(25,25),(25,29),-0.126863 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,25),(25,25),(25,32),0.058021 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,25),(25,27),(25,29),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(29,25),(25,27),(25,32),-0.181064 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(29,25),(25,29),(25,32),-0.121415 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,25),(25,25),(25,24),-0.0578663 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(29,25),(25,25),(25,22),-0.0691033 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(29,25),(25,25),(25,21),-0.0434997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(29,25),(25,25),(25,-1),0.0842366 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,25),(25,24),(25,22),-0.0378391 # DEPENDENCYPART_GRANDSIBL
(29,25),(25,24),(25,21),-0.042076 # DEPENDENCYPART_GRANDSIBL
(29,25),(25,24),(25,-1),-0.102367 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(29,25),(25,22),(25,21),-0.0451997 # DEPENDENCYPART_GRANDSIBL
(29,25),(25,22),(25,-1),-0.0314081 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(29,25),(25,21),(25,-1),-0.0511209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(29,28),(28,28),(28,32),0.147137 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,28),(28,28),(28,-1),0.211264 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,30),(30,30),(30,32),-0.00516393 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,30),(30,30),(30,29),0.102454 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,30),(30,30),(30,27),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(29,30),(30,30),(30,-1),-0.0509464 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,30),(30,29),(30,27),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(29,30),(30,29),(30,-1),-0.141525 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,30),(30,27),(30,-1),-0.127341 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(29,31),(31,31),(31,32),-0.041507 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(29,31),(31,31),(31,-1),-0.122933 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(30,27),(27,27),(27,28),0.118805 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(30,27),(27,27),(27,29),0.105733 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(30,27),(27,27),(27,31),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(30,27),(27,27),(27,32),-0.160538 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(30,27),(27,28),(27,29),0.119164 # DEPENDENCYPART_GRANDSIBL
(30,27),(27,28),(27,31),-0.124885 # DEPENDENCYPART_GRANDSIBL
(30,27),(27,28),(27,32),-0.125244 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(30,27),(27,29),(27,31),-0.124885 # DEPENDENCYPART_GRANDSIBL
(30,27),(27,29),(27,32),-0.138312 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(30,27),(27,31),(27,32),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(30,27),(27,27),(27,25),-0.0420012 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(30,27),(27,27),(27,-1),-0.0904585 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
