# _root_ New Jersey Turnpike Authority 's 7.20 % issue of 2018 was off 3\/4 at 98 1\/2 bid , yielding 7.32 % , up 0.07 percentage point from late Friday .
#goldHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
#predictedHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
(19,8),(8,6),-0.278288 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-0.270269 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),-0.0561522 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),-0.345806 # DEPENDENCYPART_GRANDPAR
(19,8),(8,11),0.101337 # DEPENDENCYPART_GRANDPAR
(19,8),(8,12),-0.302414 # DEPENDENCYPART_GRANDPAR
(19,8),(8,13),-0.270412 # DEPENDENCYPART_GRANDPAR
(19,8),(8,14),0.0682816 # DEPENDENCYPART_GRANDPAR
(19,8),(8,17),-0.100445 # DEPENDENCYPART_GRANDPAR
(19,8),(8,18),-0.280878 # DEPENDENCYPART_GRANDPAR
(19,8),(8,19),-1.21317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,8),(8,22),-0.684166 # DEPENDENCYPART_GRANDPAR
(19,8),(8,23),-0.603864 # DEPENDENCYPART_GRANDPAR
(19,8),(8,26),-0.61745 # DEPENDENCYPART_GRANDPAR
(19,8),(8,27),-0.516531 # DEPENDENCYPART_GRANDPAR
(19,8),(8,28),-0.774217 # DEPENDENCYPART_GRANDPAR
(19,8),(8,30),-0.951364 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.230933 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),0.051778 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.356682 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.0651646 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),-0.290648 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.14169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,21),0.0010983 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),-0.14409 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.249565 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.248222 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.230558 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),0.0539647 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.239006 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.0104101 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.293164 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.14186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,21),0.00117866 # DEPENDENCYPART_GRANDPAR
(19,17),(17,1),-0.204726 # DEPENDENCYPART_GRANDPAR
(19,17),(17,4),-0.197614 # DEPENDENCYPART_GRANDPAR
(19,17),(17,6),-0.281218 # DEPENDENCYPART_GRANDPAR
(19,17),(17,8),-0.280162 # DEPENDENCYPART_GRANDPAR
(19,17),(17,9),-0.190403 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.381072 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.292544 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.361338 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),0.0255953 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.371556 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.375026 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.183738 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.21319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.0442747 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.177605 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.68706 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-0.603027 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-0.576475 # DEPENDENCYPART_GRANDPAR
(19,17),(17,25),-0.807426 # DEPENDENCYPART_GRANDPAR
(19,17),(17,26),-0.617123 # DEPENDENCYPART_GRANDPAR
(19,17),(17,27),-0.528112 # DEPENDENCYPART_GRANDPAR
(19,17),(17,28),-0.773942 # DEPENDENCYPART_GRANDPAR
(19,17),(17,29),-0.899898 # DEPENDENCYPART_GRANDPAR
(19,17),(17,30),-0.951402 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-0.472673 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-0.831831 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.816213 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),0.422551 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.0267175 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.00528313 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),0.106346 # DEPENDENCYPART_GRANDPAR
(19,21),(21,6),-0.834557 # DEPENDENCYPART_GRANDPAR
(19,21),(21,10),-0.933934 # DEPENDENCYPART_GRANDPAR
(19,21),(21,12),-0.883787 # DEPENDENCYPART_GRANDPAR
(19,21),(21,13),-0.896184 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-0.514033 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.922965 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.908634 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.809588 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.946323 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.773729 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.583791 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.117229 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),0.0344729 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),0.122197 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.0816858 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),0.0566482 # DEPENDENCYPART_GRANDPAR
(19,21),(21,27),-0.0695715 # DEPENDENCYPART_GRANDPAR
(19,21),(21,28),-0.124281 # DEPENDENCYPART_GRANDPAR
(19,21),(21,29),-0.171595 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.0895381 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.0743872 # DEPENDENCYPART_GRANDPAR
(19,23),(23,26),0.198736 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),0.223474 # DEPENDENCYPART_GRANDPAR
(19,23),(23,28),-0.148187 # DEPENDENCYPART_GRANDPAR
(19,23),(23,29),-0.228791 # DEPENDENCYPART_GRANDPAR
(19,23),(23,30),-0.499612 # DEPENDENCYPART_GRANDPAR
(19,24),(24,20),0.506829 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.0273846 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.157887 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),0.0150181 # DEPENDENCYPART_GRANDPAR
(19,25),(25,20),0.547397 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),-0.0200844 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),0.0184695 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),-0.0405077 # DEPENDENCYPART_GRANDPAR
(19,25),(25,28),-0.170427 # DEPENDENCYPART_GRANDPAR
(19,25),(25,29),-0.148082 # DEPENDENCYPART_GRANDPAR
(19,26),(26,10),-0.928988 # DEPENDENCYPART_GRANDPAR
(19,26),(26,12),-0.876458 # DEPENDENCYPART_GRANDPAR
(19,26),(26,13),-0.89123 # DEPENDENCYPART_GRANDPAR
(19,26),(26,15),-0.918015 # DEPENDENCYPART_GRANDPAR
(19,26),(26,16),-0.903688 # DEPENDENCYPART_GRANDPAR
(19,26),(26,19),-0.75709 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,26),(26,20),0.518088 # DEPENDENCYPART_GRANDPAR
(19,26),(26,21),0.523678 # DEPENDENCYPART_GRANDPAR
(19,26),(26,22),-0.0800216 # DEPENDENCYPART_GRANDPAR
(19,26),(26,23),-0.06491 # DEPENDENCYPART_GRANDPAR
(19,26),(26,24),-0.0108372 # DEPENDENCYPART_GRANDPAR
(19,26),(26,25),-0.242657 # DEPENDENCYPART_GRANDPAR
(19,26),(26,27),-0.0150431 # DEPENDENCYPART_GRANDPAR
(19,26),(26,28),-0.164106 # DEPENDENCYPART_GRANDPAR
(19,26),(26,29),-0.142078 # DEPENDENCYPART_GRANDPAR
(19,26),(26,30),-0.35157 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),0.019992 # DEPENDENCYPART_GRANDPAR
(19,27),(27,28),-0.0545144 # DEPENDENCYPART_GRANDPAR
(19,27),(27,29),-0.00353633 # DEPENDENCYPART_GRANDPAR
(19,28),(28,26),0.0426586 # DEPENDENCYPART_GRANDPAR
(19,28),(28,29),-0.229375 # DEPENDENCYPART_GRANDPAR
(19,29),(29,24),0.0553654 # DEPENDENCYPART_GRANDPAR
(19,29),(29,25),-0.199745 # DEPENDENCYPART_GRANDPAR
(19,29),(29,26),0.0136996 # DEPENDENCYPART_GRANDPAR
(19,29),(29,28),0.155689 # DEPENDENCYPART_GRANDPAR
(19,29),(29,30),-0.353767 # DEPENDENCYPART_GRANDPAR
(19,30),(30,29),-0.316088 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),-0.441086 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.58793 # DEPENDENCYPART_GRANDPAR
(20,14),(14,15),-0.872998 # DEPENDENCYPART_GRANDPAR
(20,14),(14,16),-0.813337 # DEPENDENCYPART_GRANDPAR
(20,14),(14,17),-0.457947 # DEPENDENCYPART_GRANDPAR
(20,14),(14,18),-0.595943 # DEPENDENCYPART_GRANDPAR
(20,14),(14,19),-0.304604 # DEPENDENCYPART_GRANDPAR
(20,14),(14,21),-0.520716 # DEPENDENCYPART_GRANDPAR
(20,14),(14,22),-1.11807 # DEPENDENCYPART_GRANDPAR
(20,14),(14,23),-0.912617 # DEPENDENCYPART_GRANDPAR
(20,14),(14,24),-0.974525 # DEPENDENCYPART_GRANDPAR
(20,14),(14,27),-0.603246 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.416467 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.327891 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.823893 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.422824 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.549215 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),-0.34673 # DEPENDENCYPART_GRANDPAR
(20,15),(15,21),-0.393355 # DEPENDENCYPART_GRANDPAR
(20,16),(16,9),-0.410453 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.44411 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.477172 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.408066 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.315143 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.345039 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.368264 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),-0.551819 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),-0.347022 # DEPENDENCYPART_GRANDPAR
(20,16),(16,21),-0.393112 # DEPENDENCYPART_GRANDPAR
(20,21),(21,6),-1.40062 # DEPENDENCYPART_GRANDPAR
(20,21),(21,10),-1.33469 # DEPENDENCYPART_GRANDPAR
(20,21),(21,12),-1.05719 # DEPENDENCYPART_GRANDPAR
(20,21),(21,13),-1.27585 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-0.857751 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-1.23159 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.16771 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-1.08253 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-1.05223 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.785454 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.24058 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.604006 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.414226 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.268816 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.529312 # DEPENDENCYPART_GRANDPAR
(20,21),(21,26),-0.348914 # DEPENDENCYPART_GRANDPAR
(20,21),(21,27),-0.328966 # DEPENDENCYPART_GRANDPAR
(20,21),(21,28),-0.649204 # DEPENDENCYPART_GRANDPAR
(20,21),(21,29),-0.417715 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.36088 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),-0.506922 # DEPENDENCYPART_GRANDPAR
(20,23),(23,26),-0.197653 # DEPENDENCYPART_GRANDPAR
(20,23),(23,27),0.212147 # DEPENDENCYPART_GRANDPAR
(20,23),(23,28),-0.582171 # DEPENDENCYPART_GRANDPAR
(20,23),(23,29),-0.359459 # DEPENDENCYPART_GRANDPAR
(20,23),(23,30),-0.763167 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-1.30703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,23),-0.385181 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.536343 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),-0.323265 # DEPENDENCYPART_GRANDPAR
(21,6),(6,4),-0.744324 # DEPENDENCYPART_GRANDPAR
(21,6),(6,5),-1.18196 # DEPENDENCYPART_GRANDPAR
(21,6),(6,7),-0.87362 # DEPENDENCYPART_GRANDPAR
(21,6),(6,9),-1.0482 # DEPENDENCYPART_GRANDPAR
(21,10),(10,6),-1.85937 # DEPENDENCYPART_GRANDPAR
(21,10),(10,8),-1.00409 # DEPENDENCYPART_GRANDPAR
(21,10),(10,9),-0.954771 # DEPENDENCYPART_GRANDPAR
(21,10),(10,11),-0.614955 # DEPENDENCYPART_GRANDPAR
(21,10),(10,12),-0.52456 # DEPENDENCYPART_GRANDPAR
(21,12),(12,8),-0.81629 # DEPENDENCYPART_GRANDPAR
(21,12),(12,9),-0.841657 # DEPENDENCYPART_GRANDPAR
(21,12),(12,10),-1.45137 # DEPENDENCYPART_GRANDPAR
(21,12),(12,13),-1.44008 # DEPENDENCYPART_GRANDPAR
(21,12),(12,14),-0.906265 # DEPENDENCYPART_GRANDPAR
(21,12),(12,15),-0.667459 # DEPENDENCYPART_GRANDPAR
(21,12),(12,16),-0.493322 # DEPENDENCYPART_GRANDPAR
(21,12),(12,17),-0.454929 # DEPENDENCYPART_GRANDPAR
(21,12),(12,18),-0.586609 # DEPENDENCYPART_GRANDPAR
(21,12),(12,19),-0.322442 # DEPENDENCYPART_GRANDPAR
(21,12),(12,20),0.116762 # DEPENDENCYPART_GRANDPAR
(21,12),(12,21),-1.53491 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,12),(12,22),-0.789182 # DEPENDENCYPART_GRANDPAR
(21,12),(12,24),-0.460526 # DEPENDENCYPART_GRANDPAR
(21,12),(12,27),-0.734492 # DEPENDENCYPART_GRANDPAR
(21,13),(13,6),-1.68248 # DEPENDENCYPART_GRANDPAR
(21,13),(13,8),-0.950381 # DEPENDENCYPART_GRANDPAR
(21,13),(13,9),-0.871682 # DEPENDENCYPART_GRANDPAR
(21,13),(13,10),-1.31926 # DEPENDENCYPART_GRANDPAR
(21,13),(13,12),-0.614566 # DEPENDENCYPART_GRANDPAR
(21,13),(13,14),-0.948311 # DEPENDENCYPART_GRANDPAR
(21,13),(13,15),-0.750791 # DEPENDENCYPART_GRANDPAR
(21,13),(13,16),-0.640156 # DEPENDENCYPART_GRANDPAR
(21,13),(13,17),-0.224843 # DEPENDENCYPART_GRANDPAR
(21,13),(13,18),-0.486701 # DEPENDENCYPART_GRANDPAR
(21,13),(13,19),-0.316817 # DEPENDENCYPART_GRANDPAR
(21,13),(13,21),-1.48991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,13),(13,22),-0.751907 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.478927 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-1.37017 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-1.04546 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.880882 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),-0.578312 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),-0.550765 # DEPENDENCYPART_GRANDPAR
(21,14),(14,19),-0.425153 # DEPENDENCYPART_GRANDPAR
(21,14),(14,21),-1.58563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,14),(14,22),-0.760335 # DEPENDENCYPART_GRANDPAR
(21,14),(14,23),-0.528412 # DEPENDENCYPART_GRANDPAR
(21,14),(14,24),-0.43382 # DEPENDENCYPART_GRANDPAR
(21,14),(14,27),-0.624288 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-1.505 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.715808 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.6717 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.363215 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.520549 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),-0.354112 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-1.48997 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,9),-0.83236 # DEPENDENCYPART_GRANDPAR
(21,16),(16,10),-1.36028 # DEPENDENCYPART_GRANDPAR
(21,16),(16,12),-0.603712 # DEPENDENCYPART_GRANDPAR
(21,16),(16,13),-1.36909 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.605075 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.562555 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.271091 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),-0.497734 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),-0.328344 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-1.48989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,1),-0.700347 # DEPENDENCYPART_GRANDPAR
(21,17),(17,4),-0.834745 # DEPENDENCYPART_GRANDPAR
(21,17),(17,6),-2.17073 # DEPENDENCYPART_GRANDPAR
(21,17),(17,8),-0.954648 # DEPENDENCYPART_GRANDPAR
(21,17),(17,9),-0.788281 # DEPENDENCYPART_GRANDPAR
(21,17),(17,10),-1.80568 # DEPENDENCYPART_GRANDPAR
(21,17),(17,12),-0.614799 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-1.84187 # DEPENDENCYPART_GRANDPAR
(21,17),(17,14),-0.641748 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-1.0104 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.880386 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.546494 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.317609 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),0.0387268 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.67379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-0.931802 # DEPENDENCYPART_GRANDPAR
(21,17),(17,23),-0.621544 # DEPENDENCYPART_GRANDPAR
(21,17),(17,24),-0.524254 # DEPENDENCYPART_GRANDPAR
(21,17),(17,25),-0.850461 # DEPENDENCYPART_GRANDPAR
(21,17),(17,26),-0.816617 # DEPENDENCYPART_GRANDPAR
(21,17),(17,27),-0.75995 # DEPENDENCYPART_GRANDPAR
(21,17),(17,28),-0.716873 # DEPENDENCYPART_GRANDPAR
(21,17),(17,29),-0.894324 # DEPENDENCYPART_GRANDPAR
(21,17),(17,30),-1.18199 # DEPENDENCYPART_GRANDPAR
(21,19),(19,8),-0.876239 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.788766 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.619927 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.47564 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.538663 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.119262 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.60125 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.818695 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.587063 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.482026 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.796213 # DEPENDENCYPART_GRANDPAR
(21,19),(19,26),-0.763511 # DEPENDENCYPART_GRANDPAR
(21,19),(19,27),-0.797566 # DEPENDENCYPART_GRANDPAR
(21,19),(19,28),-0.681729 # DEPENDENCYPART_GRANDPAR
(21,19),(19,29),-0.802022 # DEPENDENCYPART_GRANDPAR
(21,19),(19,30),-1.14768 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.724927 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.708752 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.510191 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.48989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.751882 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.498323 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.43502 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),0.224231 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),0.123985 # DEPENDENCYPART_GRANDPAR
(21,23),(23,26),0.195782 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),0.54324 # DEPENDENCYPART_GRANDPAR
(21,23),(23,28),-0.00404995 # DEPENDENCYPART_GRANDPAR
(21,23),(23,29),-0.128302 # DEPENDENCYPART_GRANDPAR
(21,23),(23,30),-0.629388 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.574316 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),0.0660431 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.174514 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.195966 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),-0.663458 # DEPENDENCYPART_GRANDPAR
(21,25),(25,23),-0.012178 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),0.240814 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),0.169156 # DEPENDENCYPART_GRANDPAR
(21,25),(25,28),-0.115667 # DEPENDENCYPART_GRANDPAR
(21,25),(25,29),-0.350289 # DEPENDENCYPART_GRANDPAR
(21,26),(26,10),-2.22627 # DEPENDENCYPART_GRANDPAR
(21,26),(26,12),-1.22259 # DEPENDENCYPART_GRANDPAR
(21,26),(26,13),-2.2123 # DEPENDENCYPART_GRANDPAR
(21,26),(26,15),-1.44188 # DEPENDENCYPART_GRANDPAR
(21,26),(26,16),-1.26988 # DEPENDENCYPART_GRANDPAR
(21,26),(26,19),-0.939685 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),-0.663471 # DEPENDENCYPART_GRANDPAR
(21,26),(26,21),-0.828359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,26),(26,22),-0.333514 # DEPENDENCYPART_GRANDPAR
(21,26),(26,23),-0.0700655 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),0.202042 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.166053 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),0.221458 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.0723536 # DEPENDENCYPART_GRANDPAR
(21,26),(26,29),-0.30508 # DEPENDENCYPART_GRANDPAR
(21,26),(26,30),-0.564116 # DEPENDENCYPART_GRANDPAR
(21,27),(27,26),-0.233075 # DEPENDENCYPART_GRANDPAR
(21,27),(27,28),-0.188944 # DEPENDENCYPART_GRANDPAR
(21,27),(27,29),-0.271486 # DEPENDENCYPART_GRANDPAR
(21,28),(28,26),0.0489272 # DEPENDENCYPART_GRANDPAR
(21,28),(28,29),-0.190994 # DEPENDENCYPART_GRANDPAR
(21,29),(29,24),0.187581 # DEPENDENCYPART_GRANDPAR
(21,29),(29,25),-0.277834 # DEPENDENCYPART_GRANDPAR
(21,29),(29,26),-0.238563 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),0.219617 # DEPENDENCYPART_GRANDPAR
(21,29),(29,30),-0.628344 # DEPENDENCYPART_GRANDPAR
(23,24),(24,20),-0.72736 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.936453 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,25),-0.125016 # DEPENDENCYPART_GRANDPAR
(23,24),(24,26),-0.161637 # DEPENDENCYPART_GRANDPAR
(23,25),(25,20),-0.742344 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-1.0123 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),0.824191 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),-0.142542 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.349611 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),-0.549858 # DEPENDENCYPART_GRANDPAR
(23,26),(26,10),-0.83869 # DEPENDENCYPART_GRANDPAR
(23,26),(26,12),-1.14857 # DEPENDENCYPART_GRANDPAR
(23,26),(26,13),-0.812732 # DEPENDENCYPART_GRANDPAR
(23,26),(26,15),-0.816908 # DEPENDENCYPART_GRANDPAR
(23,26),(26,16),-0.800068 # DEPENDENCYPART_GRANDPAR
(23,26),(26,19),-0.80012 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-0.742347 # DEPENDENCYPART_GRANDPAR
(23,26),(26,21),-0.916696 # DEPENDENCYPART_GRANDPAR
(23,26),(26,22),-0.844641 # DEPENDENCYPART_GRANDPAR
(23,26),(26,23),-0.925228 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,26),(26,24),0.966893 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),0.233528 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),-0.157803 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.368918 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),-0.567297 # DEPENDENCYPART_GRANDPAR
(23,26),(26,30),-0.535629 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),-0.168367 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),0.226988 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),0.283561 # DEPENDENCYPART_GRANDPAR
(23,28),(28,26),0.127616 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-0.487587 # DEPENDENCYPART_GRANDPAR
(23,29),(29,24),0.67461 # DEPENDENCYPART_GRANDPAR
(23,29),(29,25),-0.0289228 # DEPENDENCYPART_GRANDPAR
