# _root_ Excluding the $ 2 billion provision and allowing for the taxes Morgan paid , earnings were about 65 cents a share , Mr. Salem said .
#goldHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
#predictedHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
(16,25),(25,1),-0.258382 # DEPENDENCYPART_GRANDPAR
(16,25),(25,3),-0.611617 # DEPENDENCYPART_GRANDPAR
(16,25),(25,6),-0.533607 # DEPENDENCYPART_GRANDPAR
(16,25),(25,7),-0.563584 # DEPENDENCYPART_GRANDPAR
(16,25),(25,8),-0.16085 # DEPENDENCYPART_GRANDPAR
(16,25),(25,9),-0.0890502 # DEPENDENCYPART_GRANDPAR
(16,25),(25,11),-0.184044 # DEPENDENCYPART_GRANDPAR
(16,25),(25,12),-0.796246 # DEPENDENCYPART_GRANDPAR
(16,25),(25,13),-0.222667 # DEPENDENCYPART_GRANDPAR
(16,25),(25,14),-0.462682 # DEPENDENCYPART_GRANDPAR
(16,25),(25,15),-0.386052 # DEPENDENCYPART_GRANDPAR
(16,25),(25,16),-0.334173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,25),(25,17),0.514469 # DEPENDENCYPART_GRANDPAR
(16,25),(25,18),-0.0778101 # DEPENDENCYPART_GRANDPAR
(16,25),(25,19),0.151228 # DEPENDENCYPART_GRANDPAR
(16,25),(25,21),0.0983652 # DEPENDENCYPART_GRANDPAR
(16,25),(25,22),-0.113027 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),-0.149031 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),0.170531 # DEPENDENCYPART_GRANDPAR
(16,25),(25,26),-0.883028 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-1.01748 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.75423 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.993082 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.854483 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.11703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.167437 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.500281 # DEPENDENCYPART_GRANDPAR
(17,19),(19,1),-0.96513 # DEPENDENCYPART_GRANDPAR
(17,19),(19,3),-1.16831 # DEPENDENCYPART_GRANDPAR
(17,19),(19,10),-1.65057 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-1.02983 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-1.08629 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),-0.0412516 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.325626 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.139571 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.192631 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.564479 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),-0.530099 # DEPENDENCYPART_GRANDPAR
(17,19),(19,25),-0.301606 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-1.04281 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),-0.0766104 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),-0.0122719 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.214702 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.214383 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.536221 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.517392 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),-0.338462 # DEPENDENCYPART_GRANDPAR
(17,24),(24,19),0.00543376 # DEPENDENCYPART_GRANDPAR
(17,24),(24,20),-0.457943 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),-0.0747482 # DEPENDENCYPART_GRANDPAR
(17,24),(24,22),-0.0716263 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.22218 # DEPENDENCYPART_GRANDPAR
(17,25),(25,1),-1.01582 # DEPENDENCYPART_GRANDPAR
(17,25),(25,3),-1.15663 # DEPENDENCYPART_GRANDPAR
(17,25),(25,6),-1.18128 # DEPENDENCYPART_GRANDPAR
(17,25),(25,7),-0.830533 # DEPENDENCYPART_GRANDPAR
(17,25),(25,8),-0.990095 # DEPENDENCYPART_GRANDPAR
(17,25),(25,9),-0.797547 # DEPENDENCYPART_GRANDPAR
(17,25),(25,11),-0.956194 # DEPENDENCYPART_GRANDPAR
(17,25),(25,12),-1.2575 # DEPENDENCYPART_GRANDPAR
(17,25),(25,13),-0.973355 # DEPENDENCYPART_GRANDPAR
(17,25),(25,14),-1.0284 # DEPENDENCYPART_GRANDPAR
(17,25),(25,15),-0.975537 # DEPENDENCYPART_GRANDPAR
(17,25),(25,16),-0.863406 # DEPENDENCYPART_GRANDPAR
(17,25),(25,17),-1.28381 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,25),(25,18),-0.212519 # DEPENDENCYPART_GRANDPAR
(17,25),(25,19),-0.150896 # DEPENDENCYPART_GRANDPAR
(17,25),(25,21),-0.177623 # DEPENDENCYPART_GRANDPAR
(17,25),(25,22),-0.323719 # DEPENDENCYPART_GRANDPAR
(17,25),(25,23),-0.469586 # DEPENDENCYPART_GRANDPAR
(17,25),(25,24),-0.40292 # DEPENDENCYPART_GRANDPAR
(17,25),(25,26),-0.694965 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.634082 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.674159 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.846129 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),-0.636469 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),-0.615484 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),-0.497897 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),-0.508623 # DEPENDENCYPART_GRANDPAR
(18,1),(1,11),-0.112052 # DEPENDENCYPART_GRANDPAR
(18,1),(1,13),-0.458189 # DEPENDENCYPART_GRANDPAR
(18,1),(1,14),-0.762771 # DEPENDENCYPART_GRANDPAR
(18,1),(1,17),-0.293931 # DEPENDENCYPART_GRANDPAR
(18,1),(1,19),-0.711999 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.517397 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.54483 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.127396 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),-0.509054 # DEPENDENCYPART_GRANDPAR
(18,9),(9,13),-0.410961 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.769467 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),-0.171336 # DEPENDENCYPART_GRANDPAR
(18,9),(9,16),-0.308644 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.60454 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.263099 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.504841 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.523496 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.657699 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.370203 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.342604 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.71091 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.7211 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-1.04448 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-0.943996 # DEPENDENCYPART_GRANDPAR
(18,15),(15,25),-0.984554 # DEPENDENCYPART_GRANDPAR
(18,16),(16,1),-0.493692 # DEPENDENCYPART_GRANDPAR
(18,16),(16,2),-0.600514 # DEPENDENCYPART_GRANDPAR
(18,16),(16,3),-0.687284 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),-0.635606 # DEPENDENCYPART_GRANDPAR
(18,16),(16,6),-0.62451 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-0.581068 # DEPENDENCYPART_GRANDPAR
(18,16),(16,8),-0.456783 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),-0.499506 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.631868 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.226051 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.500559 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.606801 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.715919 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.265383 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.350004 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.6605 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.655896 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.962656 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.993358 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-0.906355 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-0.969104 # DEPENDENCYPART_GRANDPAR
(18,16),(16,26),-1.09534 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.68497 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.715255 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-1.03101 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-1.02533 # DEPENDENCYPART_GRANDPAR
(18,17),(17,24),-0.917315 # DEPENDENCYPART_GRANDPAR
(18,17),(17,25),-0.963429 # DEPENDENCYPART_GRANDPAR
(18,19),(19,1),-0.932852 # DEPENDENCYPART_GRANDPAR
(18,19),(19,3),-1.15064 # DEPENDENCYPART_GRANDPAR
(18,19),(19,10),-1.19745 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.795086 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.78699 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.23239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.273849 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.436522 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.570669 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.48888 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.470478 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.529411 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.805572 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-1.27962 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.26403 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.163324 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.546266 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.42027 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.416028 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.492143 # DEPENDENCYPART_GRANDPAR
(19,1),(1,2),-0.849203 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),-0.575739 # DEPENDENCYPART_GRANDPAR
(19,1),(1,5),-1.38453 # DEPENDENCYPART_GRANDPAR
(19,1),(1,6),-0.459078 # DEPENDENCYPART_GRANDPAR
(19,1),(1,7),-0.987647 # DEPENDENCYPART_GRANDPAR
(19,1),(1,8),-0.363173 # DEPENDENCYPART_GRANDPAR
(19,1),(1,9),-0.857631 # DEPENDENCYPART_GRANDPAR
(19,1),(1,11),-0.404608 # DEPENDENCYPART_GRANDPAR
(19,1),(1,13),-0.498567 # DEPENDENCYPART_GRANDPAR
(19,1),(1,14),-0.417435 # DEPENDENCYPART_GRANDPAR
(19,1),(1,17),-0.206481 # DEPENDENCYPART_GRANDPAR
(19,1),(1,19),-1.29674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,3),(3,1),-0.406684 # DEPENDENCYPART_GRANDPAR
(19,3),(3,2),-0.893412 # DEPENDENCYPART_GRANDPAR
(19,3),(3,4),-0.88007 # DEPENDENCYPART_GRANDPAR
(19,3),(3,5),-1.0061 # DEPENDENCYPART_GRANDPAR
(19,3),(3,6),-0.481413 # DEPENDENCYPART_GRANDPAR
(19,3),(3,7),-0.999414 # DEPENDENCYPART_GRANDPAR
(19,3),(3,8),-0.368855 # DEPENDENCYPART_GRANDPAR
(19,3),(3,9),-0.839558 # DEPENDENCYPART_GRANDPAR
(19,3),(3,10),-0.813269 # DEPENDENCYPART_GRANDPAR
(19,3),(3,12),-0.511099 # DEPENDENCYPART_GRANDPAR
(19,3),(3,13),-0.45305 # DEPENDENCYPART_GRANDPAR
(19,3),(3,14),-0.453191 # DEPENDENCYPART_GRANDPAR
(19,3),(3,18),0.269443 # DEPENDENCYPART_GRANDPAR
(19,3),(3,21),-0.399944 # DEPENDENCYPART_GRANDPAR
(19,3),(3,22),-0.826353 # DEPENDENCYPART_GRANDPAR
(19,3),(3,25),-0.709887 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.726929 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.0993449 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.347872 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.316214 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.123081 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.0364979 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.0258093 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.313332 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.26148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,21),-0.52201 # DEPENDENCYPART_GRANDPAR
(19,15),(15,24),-0.512668 # DEPENDENCYPART_GRANDPAR
(19,15),(15,25),-0.756505 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.902509 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.21579 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,21),-0.471728 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.807968 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-0.451995 # DEPENDENCYPART_GRANDPAR
(19,17),(17,25),-0.701391 # DEPENDENCYPART_GRANDPAR
(19,18),(18,1),-0.22098 # DEPENDENCYPART_GRANDPAR
(19,18),(18,9),-0.456268 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.0856796 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.0680168 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.00144869 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.1988 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,21),-0.452944 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.735689 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.436243 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.700776 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),1.47343 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.486443 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.323535 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.171852 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.439375 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),0.0565158 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-0.723942 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),0.799079 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),0.0701676 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.186903 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.00365722 # DEPENDENCYPART_GRANDPAR
(19,25),(25,1),-0.743741 # DEPENDENCYPART_GRANDPAR
(19,25),(25,3),-0.876044 # DEPENDENCYPART_GRANDPAR
(19,25),(25,6),-0.802229 # DEPENDENCYPART_GRANDPAR
(19,25),(25,7),-1.32532 # DEPENDENCYPART_GRANDPAR
(19,25),(25,8),-0.678862 # DEPENDENCYPART_GRANDPAR
(19,25),(25,9),-1.29576 # DEPENDENCYPART_GRANDPAR
(19,25),(25,11),-0.750216 # DEPENDENCYPART_GRANDPAR
(19,25),(25,12),-0.819629 # DEPENDENCYPART_GRANDPAR
(19,25),(25,13),-0.822162 # DEPENDENCYPART_GRANDPAR
(19,25),(25,14),-0.772488 # DEPENDENCYPART_GRANDPAR
(19,25),(25,15),-0.70765 # DEPENDENCYPART_GRANDPAR
(19,25),(25,16),-0.62356 # DEPENDENCYPART_GRANDPAR
(19,25),(25,17),-0.577201 # DEPENDENCYPART_GRANDPAR
(19,25),(25,18),-0.304374 # DEPENDENCYPART_GRANDPAR
(19,25),(25,19),-0.827006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,25),(25,21),-0.0236202 # DEPENDENCYPART_GRANDPAR
(19,25),(25,22),-0.431941 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),-0.192573 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),0.0668254 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.661304 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),0.243097 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.142724 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.56977 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-1.06275 # DEPENDENCYPART_GRANDPAR
(21,17),(17,24),-0.518518 # DEPENDENCYPART_GRANDPAR
(21,17),(17,25),-0.888674 # DEPENDENCYPART_GRANDPAR
(21,18),(18,1),-0.367291 # DEPENDENCYPART_GRANDPAR
(21,18),(18,9),-0.365963 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.219859 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.0843491 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),0.231728 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.216787 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.5434 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,1),-0.391405 # DEPENDENCYPART_GRANDPAR
(21,19),(19,3),-0.185658 # DEPENDENCYPART_GRANDPAR
(21,19),(19,10),-0.8299 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.148243 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),0.173639 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.0488076 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.0980202 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.61673 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-1.18969 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.722859 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.574828 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.938229 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),0.0602363 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.813428 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.474264 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-1.01175 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),-0.464503 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.0617214 # DEPENDENCYPART_GRANDPAR
(21,25),(25,1),-0.861737 # DEPENDENCYPART_GRANDPAR
(21,25),(25,3),-0.766023 # DEPENDENCYPART_GRANDPAR
(21,25),(25,6),-0.629472 # DEPENDENCYPART_GRANDPAR
(21,25),(25,7),-1.03406 # DEPENDENCYPART_GRANDPAR
(21,25),(25,8),-0.780199 # DEPENDENCYPART_GRANDPAR
(21,25),(25,9),-1.15705 # DEPENDENCYPART_GRANDPAR
(21,25),(25,11),-0.689213 # DEPENDENCYPART_GRANDPAR
(21,25),(25,12),-1.09496 # DEPENDENCYPART_GRANDPAR
(21,25),(25,13),-0.809007 # DEPENDENCYPART_GRANDPAR
(21,25),(25,14),-1.09319 # DEPENDENCYPART_GRANDPAR
(21,25),(25,15),-0.753696 # DEPENDENCYPART_GRANDPAR
(21,25),(25,16),-0.616356 # DEPENDENCYPART_GRANDPAR
(21,25),(25,17),-0.419521 # DEPENDENCYPART_GRANDPAR
(21,25),(25,18),-0.740435 # DEPENDENCYPART_GRANDPAR
(21,25),(25,19),-0.763853 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.928589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,22),-0.537849 # DEPENDENCYPART_GRANDPAR
(21,25),(25,23),-0.18859 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),0.0664229 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.741544 # DEPENDENCYPART_GRANDPAR
(23,24),(24,19),-1.09729 # DEPENDENCYPART_GRANDPAR
(23,24),(24,20),-1.26424 # DEPENDENCYPART_GRANDPAR
(23,24),(24,21),-1.14843 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-1.09659 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-1.16486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,19),(19,1),-0.634849 # DEPENDENCYPART_GRANDPAR
(24,19),(19,3),-0.442599 # DEPENDENCYPART_GRANDPAR
(24,19),(19,10),-0.423799 # DEPENDENCYPART_GRANDPAR
(24,19),(19,15),-0.49136 # DEPENDENCYPART_GRANDPAR
(24,19),(19,17),-0.327983 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),-0.547688 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),-0.569407 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),-0.34606 # DEPENDENCYPART_GRANDPAR
(24,19),(19,22),-0.371102 # DEPENDENCYPART_GRANDPAR
(24,19),(19,23),-0.744058 # DEPENDENCYPART_GRANDPAR
(24,19),(19,24),-1.47411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,19),(19,25),-0.81457 # DEPENDENCYPART_GRANDPAR
(24,21),(21,17),-0.362466 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),-0.649768 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),-0.451765 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.747698 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),-0.283379 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),-0.599071 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-1.54467 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,25),-0.838756 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.58679 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,1),(1,2),-1.07199 # DEPENDENCYPART_GRANDPAR
(25,1),(1,3),-0.107967 # DEPENDENCYPART_GRANDPAR
(25,1),(1,5),-0.701093 # DEPENDENCYPART_GRANDPAR
(25,1),(1,6),-0.210037 # DEPENDENCYPART_GRANDPAR
(25,1),(1,7),-0.0189053 # DEPENDENCYPART_GRANDPAR
(25,1),(1,8),0.0640043 # DEPENDENCYPART_GRANDPAR
(25,1),(1,9),-0.465461 # DEPENDENCYPART_GRANDPAR
(25,1),(1,11),0.16519 # DEPENDENCYPART_GRANDPAR
(25,1),(1,13),-0.438741 # DEPENDENCYPART_GRANDPAR
(25,1),(1,14),0.103149 # DEPENDENCYPART_GRANDPAR
(25,1),(1,17),-0.0143335 # DEPENDENCYPART_GRANDPAR
(25,1),(1,19),-0.0510157 # DEPENDENCYPART_GRANDPAR
(25,3),(3,1),-0.108124 # DEPENDENCYPART_GRANDPAR
(25,3),(3,2),-0.695236 # DEPENDENCYPART_GRANDPAR
(25,3),(3,4),-0.205921 # DEPENDENCYPART_GRANDPAR
(25,3),(3,5),-0.414056 # DEPENDENCYPART_GRANDPAR
(25,3),(3,6),-0.237087 # DEPENDENCYPART_GRANDPAR
(25,3),(3,7),-0.0597174 # DEPENDENCYPART_GRANDPAR
(25,3),(3,8),0.0359694 # DEPENDENCYPART_GRANDPAR
(25,3),(3,9),-0.417113 # DEPENDENCYPART_GRANDPAR
(25,3),(3,10),-1.22781 # DEPENDENCYPART_GRANDPAR
(25,3),(3,12),-0.617432 # DEPENDENCYPART_GRANDPAR
(25,3),(3,13),-0.416321 # DEPENDENCYPART_GRANDPAR
(25,3),(3,14),0.206494 # DEPENDENCYPART_GRANDPAR
(25,3),(3,18),-0.147874 # DEPENDENCYPART_GRANDPAR
(25,3),(3,21),0.0368998 # DEPENDENCYPART_GRANDPAR
(25,3),(3,22),0.246947 # DEPENDENCYPART_GRANDPAR
(25,3),(3,25),-1.47766 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,6),(6,1),-0.0132408 # DEPENDENCYPART_GRANDPAR
(25,6),(6,2),-0.497415 # DEPENDENCYPART_GRANDPAR
(25,6),(6,3),-0.104796 # DEPENDENCYPART_GRANDPAR
(25,6),(6,4),-0.399709 # DEPENDENCYPART_GRANDPAR
(25,6),(6,5),-0.674969 # DEPENDENCYPART_GRANDPAR
(25,6),(6,7),0.0918229 # DEPENDENCYPART_GRANDPAR
(25,6),(6,8),0.141646 # DEPENDENCYPART_GRANDPAR
(25,6),(6,9),-0.377039 # DEPENDENCYPART_GRANDPAR
(25,6),(6,10),-1.21543 # DEPENDENCYPART_GRANDPAR
(25,6),(6,11),-0.0552778 # DEPENDENCYPART_GRANDPAR
(25,6),(6,12),-0.466865 # DEPENDENCYPART_GRANDPAR
(25,6),(6,13),-0.311618 # DEPENDENCYPART_GRANDPAR
(25,6),(6,14),0.400109 # DEPENDENCYPART_GRANDPAR
(25,6),(6,15),-0.109286 # DEPENDENCYPART_GRANDPAR
(25,6),(6,16),0.0625956 # DEPENDENCYPART_GRANDPAR
(25,6),(6,22),0.440562 # DEPENDENCYPART_GRANDPAR
(25,6),(6,24),0.0248516 # DEPENDENCYPART_GRANDPAR
(25,7),(7,6),-0.584465 # DEPENDENCYPART_GRANDPAR
(25,7),(7,8),-0.168427 # DEPENDENCYPART_GRANDPAR
(25,7),(7,9),-0.848638 # DEPENDENCYPART_GRANDPAR
(25,7),(7,11),-0.356198 # DEPENDENCYPART_GRANDPAR
(25,7),(7,12),-0.904979 # DEPENDENCYPART_GRANDPAR
(25,7),(7,13),-0.659557 # DEPENDENCYPART_GRANDPAR
(25,7),(7,16),-0.313824 # DEPENDENCYPART_GRANDPAR
(25,7),(7,25),-1.55557 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,8),(8,3),-0.0597894 # DEPENDENCYPART_GRANDPAR
(25,8),(8,6),-0.112211 # DEPENDENCYPART_GRANDPAR
(25,8),(8,7),-0.164718 # DEPENDENCYPART_GRANDPAR
(25,8),(8,9),-0.453203 # DEPENDENCYPART_GRANDPAR
(25,8),(8,10),-1.19427 # DEPENDENCYPART_GRANDPAR
